Time,success
2024-09-16,64.94473049800035
2024-09-17,66.81204817303255
2024-09-18,64.55241043883217
2024-09-19,63.93694309698623
2024-09-20,57.48423224016724
2024-09-21,37.6136873909687
2024-09-22,38.57627272809118
2024-09-23,67.30956233985107
2024-09-24,62.465208113969105
2024-09-25,66.90346775706082
2024-09-26,65.42183674344699
2024-09-27,57.11007292576902
2024-09-28,37.626338326289826
2024-09-29,37.747554134164176
2024-09-30,62.827731949291184
2024-10-01,65.61906629530404
2024-10-02,66.69460272612761
2024-10-03,66.90673038990774
2024-10-04,60.14547020395404
2024-10-05,38.47484898141026
2024-10-06,40.350431370615716
2024-10-07,67.75524104502816
2024-10-08,64.4365963083507
2024-10-09,61.0959123338779
2024-10-10,61.28600075986266
2024-10-11,55.239384485833924
2024-10-12,39.32335963653068
2024-10-13,41.237510691877986
2024-10-14,62.046354463801755
2024-10-15,80.27599155349276
2024-10-16,65.14072832950048
2024-10-17,68.06154319756095
2024-10-18,65.53743460981653
2024-10-19,38.34587618748515
2024-10-20,41.20883805633285
2024-10-21,76.23606950714054
2024-10-22,73.70094130049846
2024-10-23,74.84535034943247
2024-10-24,72.28818290499504
2024-10-25,65.06685363006372
2024-10-26,41.020380946771546
2024-10-27,41.14159675464589
2024-10-28,70.33433959520495
2024-10-29,86.53024113809776
2024-10-30,67.91767229171279
2024-10-31,67.16996952309484
2024-11-01,66.41675694502804
2024-11-02,42.82045732011678
2024-11-03,41.03578678681708
2024-11-04,68.9094379925029
2024-11-05,66.22829983546673
2024-11-06,55.82994955310416
2024-11-07,70.46983765482388
2024-11-08,66.79856511342103
2024-11-09,45.629952410899605
2024-11-10,44.78582797692705
2024-11-11,67.36883039137535
2024-11-12,75.39183694111202
2024-11-13,74.62209493469872
2024-11-14,76.80071684359005
2024-11-15,68.12918409531444
2024-11-16,38.615240990299554
2024-11-17,43.68712872000717
2024-11-18,78.65589131142364
2024-11-19,77.87512968611269
2024-11-20,78.09001225461719
2024-11-21,76.29707700714424
2024-11-22,66.43981163906837
2024-11-23,43.40500484981568
2024-11-24,51.62085473026155
2024-11-25,65.97035424761651
2024-11-26,59.025639033427844
2024-11-27,48.981040144091615
2024-11-28,34.7885701960284
2024-11-29,32.830340665090425
2024-11-30,37.03330981830574
2024-12-01,45.38415003024804
2024-12-02,72.08616151147642
2024-12-03,77.11099945355267
2024-12-04,76.98682585909488
2024-12-05,74.8129815375801
2024-12-06,73.66893952337212
2024-12-07,49.03315524846177
2024-12-08,46.91394730850842
2024-12-09,74.32953234315778
2024-12-10,81.32456991183803
2024-12-11,78.14741364983409
2024-12-12,75.99343710343257
2024-12-13,65.75336170777814
2024-12-14,42.41725035212952
2024-12-15,37.30631871789588
2024-12-16,66.43713359852926
2024-12-17,68.33779601223688
2024-12-18,66.21858807228354
2024-12-19,60.099377553782446
2024-12-20,54.00003481039459
2024-12-21,34.94207488487916
2024-12-22,32.89074850989607
2024-12-23,40.79638173520364
2024-12-24,29.801341587975646
2024-12-25,23.801337720154024
2024-12-26,33.66226974073067
2024-12-27,37.559622147859976
2024-12-28,33.54968568175561
2024-12-29,33.49339365226808
2024-12-30,41.30465494578774
2024-12-31,41.235117732891375
2025-01-01,37.245049041900245
2025-01-02,50.88081552307452
2025-01-03,50.79472183091712
2025-01-04,41.93213480705131
2025-01-05,35.04637000149391
2025-01-06,61.226841683269804
2025-01-07,67.91392873769475
2025-01-08,65.86094671478554
2025-01-09,66.71525034192534
2025-01-10,60.80961840589164
2025-01-11,42.39736117155671
2025-01-12,41.36259192047159
2025-01-13,70.09935189196246
2025-01-14,69.97848959335688
2025-01-15,71.77153489186779
2025-01-16,75.46855389993853
2025-01-17,68.66226019483412
2025-01-18,44.743382174656496
2025-01-19,39.91391068786051
2025-01-20,49.331129064241324
2025-01-21,67.2384136811146
2025-01-22,69.01159120451224
2025-01-23,77.38410644225132
2025-01-24,68.76986660730107
2025-01-25,44.19867400696833
2025-01-26,44.120858554441455
2025-01-27,74.96688187559927
2025-01-28,74.83443004151097
2025-01-29,77.50330239020101
2025-01-30,71.77316913433432
2025-01-31,78.15892826620835
2025-02-01,45.511581406909116
2025-02-02,50.99336747386023
2025-02-03,74.96521552494339
2025-02-04,75.75494888296514
2025-02-05,73.77481536880451
2025-02-06,74.56289307890015
2025-02-07,78.10428118191713
2025-02-08,46.77813066491899
2025-02-09,44.86256741987641
2025-02-10,68.5430214359653
2025-02-11,69.33109914606094
2025-02-12,72.84765253018635
2025-02-13,75.44202072220173
2025-02-14,65.32447397580877
2025-02-15,51.62083663239403
2025-02-16,48.814545505837366
2025-02-17,66.77148885776397
2025-02-18,80.15889744729287
2025-02-19,73.71850193385741
2025-02-20,71.78803785747989
2025-02-21,71.65558602339159
2025-02-22,53.642350641977465
2025-02-23,52.65062823697105
2025-02-24,70.3675026396126
2025-02-25,80.01650102291815
2025-02-26,75.43040978125943
2025-02-27,76.17544064527638
2025-02-28,73.38073905420245
2025-03-01,44.12248209417821
2025-03-02,45.80128768578794
2025-03-03,69.45192933647716
2025-03-04,73.70854664084123
2025-03-05,66.56285581361531
2025-03-06,87.41714022530451
2025-03-07,64.56616582019365
2025-03-08,47.89730585204606
2025-03-09,42.59101846526194
2025-03-10,67.6688072227931
2025-03-11,71.86913249766964
2025-03-12,68.27476366101733
2025-03-13,67.28138560808482
2025-03-14,59.40390910025079
2025-03-15,40.38571683315119
2025-03-16,41.165516303616315
2025-03-17,64.1969456299427
2025-03-18,72.6158083068829
2025-03-19,64.80124642024083
2025-03-20,62.122440183994165
2025-03-21,59.45356783530413
2025-03-22,41.536370736333794
2025-03-23,40.60921860044542
2025-03-24,67.54957916665407
2025-03-25,64.04627096593747
2025-03-26,65.60255861101552
2025-03-27,62.11580688955997
2025-03-28,61.15554179514952
2025-03-29,44.3128494974908
2025-03-30,40.88735674930109
2025-03-31,62.45851530753368
2025-04-01,66.48996449394761
2025-04-02,62.21016811861811
2025-04-03,62.08599452416032
2025-04-04,56.17871764293028
2025-04-05,42.04960018796642
2025-04-06,41.1423158271913
2025-04-07,66.5164441580355
2025-04-08,63.104196593254606
2025-04-09,62.158832330179095
2025-04-10,61.2167793629558
2025-04-11,59.46346961467139
2025-04-12,39.01979659138574
2025-04-13,41.374095834116055
2025-04-14,59.91048385198965
2025-04-15,61.19225210594009
2025-04-16,70.1088210894462
2025-04-17,60.53914377064573
2025-04-18,46.610992476375095
2025-04-19,33.54108682811592
2025-04-20,35.66135121353074
2025-04-21,55.27180327548687
2025-04-22,62.89315917242114
2025-04-23,58.01312203140443
2025-04-24,59.667169196231036
2025-04-25,54.81310995957867
2025-04-26,35.61321381174269
2025-04-27,42.800125160194455
2025-04-28,65.44155017339399
2025-04-29,62.762628224850154
2025-04-30,62.63021581095057
2025-05-01,59.18592218101197
2025-05-02,56.53546160872164
2025-05-03,37.99935666732225
2025-05-04,37.53026177295773
2025-05-05,59.071755963123344
2025-05-06,61.44915288817268
2025-05-07,58.81930907458123
2025-05-08,58.30815283885592
2025-05-09,53.20768335389998
2025-05-10,34.56794808772913
2025-05-11,36.970100891292596
2025-05-12,58.18819185322592
2025-05-13,54.83428871601483
2025-05-14,58.11668108262473
2025-05-15,52.71823948769682
2025-05-16,49.972975909811694
2025-05-17,34.117216630634125
2025-05-18,34.04239711244971
2025-05-19,52.25781168348508
2025-05-20,54.74983996905376
2025-05-21,57.230357559517145
2025-05-22,54.5081153718426
2025-05-23,46.61764549134602
2025-05-24,36.177593849754295
2025-05-25,36.09701898401724
2025-05-26,33.443840966974456
2025-05-27,51.336956075061615
2025-05-28,48.66075666780825
2025-05-29,51.10674217295575
2025-05-30,45.89247169971254
2025-05-31,35.61356978959492
2025-06-01,32.99492385786802
2025-06-02,48.27300706422377
2025-06-03,53.40926007197102
2025-06-04,50.91823230006012
2025-06-05,56.067552889495964
2025-06-06,51.022772953568904
2025-06-07,40.86003462425864
2025-06-08,40.90185088566215
2025-06-09,56.29754232721529
2025-06-10,58.916632399674434
2025-06-11,58.97674327544198
2025-06-12,56.470034405504784
2025-06-13,48.81923197880716
2025-06-14,38.580701675703025
2025-06-15,41.19456471548674
2025-06-16,64.43184527639103
2025-06-17,59.337408530047284
2025-06-18,56.815018562083765
2025-06-19,51.70228720137599
2025-06-20,49.16682965172386
2025-06-21,46.626145069396294
2025-06-22,44.080233454393294
2025-06-23,54.50693693381323
2025-06-24,57.160002718662746
2025-06-25,59.818295536187684
2025-06-26,59.87840641195523
2025-06-27,52.120449815411106
2025-06-28,41.73817611373241
2025-06-29,39.16874285168993
2025-06-30,52.27726079567428
2025-07-01,49.71305456630725
2025-07-02,52.381801449183065
2025-07-03,47.19066459834371
2025-07-04,36.7404394718843
2025-07-05,31.523167457667746
2025-07-06,39.443162067150475
2025-07-07,50.01099542880728
2025-07-08,57.96496575068036
2025-07-09,58.02246311011019
2025-07-10,52.7999640632182
2025-07-11,52.85223438997259
2025-07-12,44.968829009217934
2025-07-13,45.01325878695918
2025-07-14,60.96040217577113
2025-07-15,55.71438148183966
2025-07-16,61.08062392730623
2025-07-17,63.79902762059873
2025-07-18,47.89631400952799
2025-07-19,55.93391685420811
2025-07-20,61.321067430376424
2025-07-21,66.71867207189563
2025-07-22,64.11264958112508
2025-07-23,61.50140005767908
2025-07-24,61.56151093344662
2025-07-25,58.94242086098748
2025-07-26,50.95447482672404
2025-07-27,56.37298759894499
2025-07-28,64.4889959337567
2025-07-29,72.6206853665947
2025-07-30,78.07578736754373
2025-07-31,80.84646138759064
2025-08-01,62.042397939587026
2025-08-02,43.201745262855354
2025-08-03,40.5408389289927
2025-08-04,59.51739445528578
2025-08-05,67.69874069854046
2025-08-06,65.05351546270411
2025-08-07,65.11623985480938
2025-08-08,65.17896424691465
2025-08-09,51.64967017255744
2025-08-10,57.141361402234544
2025-08-11,68.0907681491984
2025-08-12,68.15610605764138
2025-08-13,65.49258620744101
2025-08-14,71.01825314950845
2025-08-15,65.61803499165153
2025-08-16,41.05047461484801
2025-08-17,43.82898918390805
2025-08-18,63.06428282763537
2025-08-19,65.86893256007262
2025-08-20,71.42596169819271
2025-08-21,63.244615454938014
2025-08-22,66.05710573638842
2025-08-23,41.32489383030856
2025-08-24,41.36409657537435
2025-08-25,71.76571882209625
2025-08-26,66.3080033048095
2025-08-27,69.13617468428622
2025-08-28,71.96957309643838
2025-08-29,63.72550246107842
2025-08-30,38.82602550938451
2025-08-31,41.63851579083491
2025-09-01,47.234747674020795
2025-09-02,69.52820213494415
2025-09-03,72.37728164512262
2025-09-04,72.44523306990334
2025-09-05,61.35730995704034
2025-09-06,44.665314411978315
2025-09-07,44.70713067338182
2025-09-08,69.92022958560209
2025-09-09,69.98556749404509
2025-09-10,64.44683297028901
2025-09-11,58.89764438118208
2025-09-12,56.14526497549923
2025-09-13,39.33827471157754
2025-09-14,36.56237365885521
2025-09-15,67.5624911469149
2025-09-16,92.98467136615272
2025-09-17,81.78959408344322
2025-09-18,79.04244171043582
2025-09-19,79.11562016789196
2025-09-20,53.73525621005764
2025-09-21,56.61569791628875
2025-09-22,73.66835871595609
2025-09-23,82.24434592620642
2025-09-24,85.1587633448279
2025-09-25,76.71345195146353
2025-09-26,71.09631193757589
2025-09-27,51.23638788913358
2025-09-28,51.28343118321254
2025-09-29,74.14401868942105
2025-09-30,91.33780937132524
2025-10-01,79.99376165736574
2025-10-02,77.20740653929252
2025-10-03,100.0
2025-10-04,37.24188790666229
2025-10-05,37.27586361905265
2025-10-06,68.87970338112554
2025-10-07,77.56023124488466
2025-10-08,74.75558151244742
2025-10-09,80.57918931701491
2025-10-10,100.0
2025-10-11,40.362773115963606
2025-10-12,46.17069982250477
2025-10-13,66.43049187061816
2025-10-14,69.3814985179677
2025-10-15,100.0
2025-10-16,72.40307010643568
2025-10-17,66.67093537368835
2025-10-18,43.52024755399298
2025-10-19,49.367377005599955
2025-10-20,69.75784487059931
2025-10-21,81.45733080648868
2025-10-22,100.0
2025-10-23,87.43252255864391
2025-10-24,67.0917115040612
2025-10-25,37.955377866859735
2025-10-26,46.75612748215396
2025-10-27,73.12178709930855
2025-10-28,67.3321550071314
2025-10-29,76.18256143284229
2025-10-30,79.1832248906085
2025-10-31,67.51248763443405
2025-11-01,47.00702505057503
2025-11-02,49.98939389397721
2025-11-03,82.40865075341861
2025-11-04,79.53604959620066
2025-11-05,79.60661453731907
2025-11-06,79.67717947843751
2025-11-07,70.88688392849416
2025-11-08,53.21220624044957
2025-11-09,53.25924953452853
2025-11-10,76.9979785302108
2025-11-11,74.10185572595337
2025-11-12,83.06725687052392
2025-11-13,80.1711340662665
2025-11-14,74.29786945128234
2025-11-15,50.566981004613226
2025-11-16,53.58855259308119
2025-11-17,80.45339383074021
2025-11-18,77.54158992845646
2025-11-19,80.59452371297708
2025-11-20,77.67749277801788
2025-11-21,71.76502541796793
2025-11-22,47.8851665400488
2025-11-23,50.922419226543084
2025-11-24,65.95709871142677
2025-11-25,66.0145960708566
2025-11-26,57.06226250797464
2025-11-27,45.08835735662472
2025-11-28,51.14456811524925
2025-11-29,51.188997892990486
2025-11-30,54.24715871018651
2025-12-01,78.42495845060569
2025-12-02,81.51186794751663
2025-12-03,84.60400447710303
2025-12-04,84.67718293455918
2025-12-05,72.64316690744171
2025-12-06,60.58824274962247
2025-12-07,63.67253873019571
2025-12-08,78.90061842407063
2025-12-09,82.00582253534563
2025-12-10,88.15611988212807
2025-12-11,81.96143536153555
2025-12-12,76.16446617104589
2025-12-13,57.90642828505806
2025-12-14,52.07863872507357
2025-12-15,76.36057551282623
2025-12-16,75.71795262614764
2025-12-17,79.43759195887272
2025-12-18,79.5054796393525
2025-12-19,66.34849782160666
2025-12-20,48.682119253711896
2025-12-21,43.52194034636665
2025-12-22,55.394473194516806
2025-12-23,55.441612105047135
2025-12-24,46.597044463385544
2025-12-25,40.70378950635622
2025-12-26,49.64515286896483
2025-12-27,49.68725597972247
2025-12-28,49.72935909048012
2025-12-29,63.93805553028049
2025-12-30,61.72960364552348
2025-12-31,58.80025087255814
2026-01-01,55.86586229982012
2026-01-02,61.167840404561886
2026-01-03,58.2303283610788
2026-01-04,55.28778051782301
2026-01-05,71.0250028554417
2026-01-06,86.78861533364126
2026-01-07,83.86238603142101
2026-01-08,86.9344622941462
2026-01-09,85.25811141005325
2026-01-10,73.7594577515358
2026-01-11,63.688900844737255
2026-01-12,85.47248349404717
2026-01-13,88.44373546064556
2026-01-14,92.87094043846486
2026-01-15,79.87757723376713
2026-01-16,78.49065930044254
2026-01-17,68.37286786666228
2026-01-18,61.15002647127916
2026-01-19,69.9438793410438
2026-01-20,87.50251767935353
2026-01-21,94.87311836426917
2026-01-22,94.95184257590536
2026-01-23,89.18253190830822
2026-01-24,65.8448937686615
2026-01-25,67.3638261491914
2026-01-26,82.07596011780318
2026-01-27,85.07749062733853
2026-01-28,88.08386570374384
2026-01-29,95.50291205735867
2026-01-30,98.52260969265623
2026-01-31,85.35847550579385
2026-02-01,100.0
2026-02-02,100.0
2026-02-03,100.0
2026-02-04,100.0
2026-02-05,100.0
2026-02-06,100.0
2026-02-07,83.50242428796874
2026-02-08,84.89048866247681
2026-02-09,100.0
2026-02-10,100.0
2026-02-11,90.49842544288128
2026-02-12,90.41623221652237
2026-02-13,93.24804024791068
2026-02-14,81.51779617375897
2026-02-15,82.89790636507102
2026-02-16,100.0
2026-02-17,100.0
2026-02-18,100.0
2026-02-19,95.63706541472037
2026-02-20,98.44501089652061
2026-02-21,82.44451792289772
2026-02-22,79.47881447437636
2026-02-23,98.17456866785585
2026-02-24,100.0
2026-02-25,93.67099706130132
2026-02-26,100.0
2026-02-27,100.0
2026-02-28,60.35883717710899
2026-03-01,57.431578947368415
2026-03-02,
2026-03-03,
2026-03-04,
2026-03-05,
2026-03-06,
2026-03-07,
2026-03-08,
2026-03-09,
2026-03-10,
2026-03-11,
2026-03-12,
2026-03-13,
2026-03-14,
2026-03-15,
2026-03-16,
2026-03-17,
2026-03-18,
2026-03-19,
2026-03-20,
2026-03-21,
2026-03-22,
2026-03-23,
2026-03-24,
2026-03-25,
2026-03-26,
2026-03-27,
2026-03-28,
2026-03-29,
2026-03-30,
2026-03-31,
2026-04-01,
2026-04-02,
2026-04-03,
2026-04-04,
2026-04-05,
2026-04-06,
2026-04-07,
2026-04-08,
2026-04-09,
2026-04-10,
2026-04-11,
2026-04-12,
2026-04-13,
2026-04-14,
2026-04-15,
2026-04-16,
2026-04-17,
2026-04-18,
2026-04-19,
2026-04-20,
2026-04-21,
2026-04-22,
2026-04-23,
2026-04-24,
2026-04-25,
2026-04-26,
2026-04-27,
2026-04-28,
2026-04-29,
2026-04-30,
2026-05-01,
2026-05-02,
2026-05-03,
2026-05-04,
2026-05-05,
2026-05-06,
2026-05-07,
2026-05-08,
2026-05-09,
2026-05-10,
2026-05-11,
2026-05-12,
2026-05-13,
2026-05-14,
2026-05-15,
2026-05-16,
2026-05-17,
2026-05-18,
2026-05-19,
2026-05-20,
2026-05-21,
2026-05-22,
2026-05-23,
2026-05-24,
2026-05-25,
2026-05-26,
2026-05-27,
2026-05-28,
2026-05-29,
2026-05-30,
2026-05-31,
