Time,sentient
2024-08-31,1.7743526237649445
2024-09-01,1.9533062808072523
2024-09-02,1.9533062808072523
2024-09-03,1.394753957311564
2024-09-04,1.8546106275293734
2024-09-05,1.832919275160609
2024-09-06,1.5552699648404218
2024-09-07,1.9934352826894668
2024-09-08,1.4348829591937784
2024-09-09,1.9131772789250379
2024-09-10,1.8730482770428232
2024-09-11,1.6138366162360862
2024-09-12,1.8546106275293734
2024-09-13,1.4750119610759929
2024-09-14,2.0335642845716815
2024-09-15,1.7743526237649445
2024-09-16,1.5552699648404218
2024-09-17,1.6225131571835922
2024-09-18,1.9912661474525903
2024-09-19,1.8437649513449912
2024-09-20,2.2493932406408894
2024-09-21,2.691896828963687
2024-09-22,2.10189204453329
2024-09-23,2.3968944367484886
2024-09-24,2.7287721279905868
2024-09-25,2.5443956328560877
2024-09-26,2.06501674550639
2024-09-27,2.5812709318829876
2024-09-28,2.0281414464794905
2024-09-29,1.7700143532911916
2024-09-30,1.9175155493987908
2024-10-01,2.2493932406408894
2024-10-02,2.10189204453329
2024-10-03,2.1756426425870896
2024-10-04,2.1756426425870896
2024-10-05,2.0281414464794905
2024-10-06,1.6962637552373918
2024-10-07,1.6225131571835922
2024-10-08,1.7700143532911916
2024-10-09,1.6225131571835922
2024-10-10,1.9175155493987908
2024-10-11,1.7700143532911916
2024-10-12,2.06501674550639
2024-10-13,1.7331390542642917
2024-10-14,1.7331390542642917
2024-10-15,1.9543908484256907
2024-10-16,1.6593884562104921
2024-10-17,2.3231438386946888
2024-10-18,1.8437649513449912
2024-10-19,1.9543908484256907
2024-10-20,1.9175155493987908
2024-10-21,2.1387673435601897
2024-10-22,1.8068896523180913
2024-10-23,1.7700143532911916
2024-10-24,1.9912661474525903
2024-10-25,1.8806402503718909
2024-10-26,2.0281414464794905
2024-10-27,1.6962637552373918
2024-10-28,1.8806402503718909
2024-10-29,1.8437649513449912
2024-10-30,1.8437649513449912
2024-10-31,1.7700143532911916
2024-11-01,1.8806402503718909
2024-11-02,1.8806402503718909
2024-11-03,1.9175155493987908
2024-11-04,1.9175155493987908
2024-11-05,1.4012613630221933
2024-11-06,1.253760166914594
2024-11-07,1.7700143532911916
2024-11-08,2.2493932406408894
2024-11-09,2.2493932406408894
2024-11-10,2.1387673435601897
2024-11-11,2.1756426425870896
2024-11-12,1.7331390542642917
2024-11-13,2.10189204453329
2024-11-14,1.7700143532911916
2024-11-15,1.6962637552373918
2024-11-16,1.7331390542642917
2024-11-17,2.1387673435601897
2024-11-18,2.1387673435601897
2024-11-19,1.8437649513449912
2024-11-20,2.10189204453329
2024-11-21,2.1756426425870896
2024-11-22,2.1387673435601897
2024-11-23,1.9912661474525903
2024-11-24,2.0281414464794905
2024-11-25,2.06501674550639
2024-11-26,2.0281414464794905
2024-11-27,1.5118872601028928
2024-11-28,2.10189204453329
2024-11-29,1.6225131571835922
2024-11-30,1.8068896523180913
2024-12-01,1.9912661474525903
2024-12-02,2.1387673435601897
2024-12-03,1.8068896523180913
2024-12-04,1.9912661474525903
2024-12-05,2.1387673435601897
2024-12-06,2.10189204453329
2024-12-07,1.6225131571835922
2024-12-08,2.4337697357753885
2024-12-09,2.3968944367484886
2024-12-10,1.6962637552373918
2024-12-11,2.2493932406408894
2024-12-12,2.0281414464794905
2024-12-13,2.10189204453329
2024-12-14,2.8762733240981864
2024-12-15,3.6875299026899824
2024-12-16,3.2450263143671845
2024-12-17,2.8393980250712865
2024-12-18,2.507520333829188
2024-12-19,3.0237745202057855
2024-12-20,3.2450263143671845
2024-12-21,2.1756426425870896
2024-12-22,1.9912661474525903
2024-12-23,2.06501674550639
2024-12-24,2.10189204453329
2024-12-25,2.691896828963687
2024-12-26,2.1756426425870896
2024-12-27,2.3600191377215887
2024-12-28,2.4337697357753885
2024-12-29,2.10189204453329
2024-12-30,2.2125179416139895
2024-12-31,1.8437649513449912
2025-01-01,1.9912661474525903
2025-01-02,1.7331390542642917
2025-01-03,1.9912661474525903
2025-01-04,2.1756426425870896
2025-01-05,2.06501674550639
2025-01-06,1.8068896523180913
2025-01-07,1.7331390542642917
2025-01-08,2.1756426425870896
2025-01-09,1.8437649513449912
2025-01-10,2.0281414464794905
2025-01-11,2.06501674550639
2025-01-12,2.2125179416139895
2025-01-13,2.1756426425870896
2025-01-14,1.8068896523180913
2025-01-15,2.10189204453329
2025-01-16,1.9543908484256907
2025-01-17,1.9543908484256907
2025-01-18,2.0281414464794905
2025-01-19,2.1756426425870896
2025-01-20,1.5118872601028928
2025-01-21,2.0281414464794905
2025-01-22,1.8806402503718909
2025-01-23,1.7331390542642917
2025-01-24,2.10189204453329
2025-01-25,2.3600191377215887
2025-01-26,2.286268539667789
2025-01-27,2.10189204453329
2025-01-28,1.8437649513449912
2025-01-29,2.2493932406408894
2025-01-30,2.2493932406408894
2025-01-31,1.9543908484256907
2025-02-01,2.5812709318829876
2025-02-02,2.3968944367484886
2025-02-03,2.1387673435601897
2025-02-04,1.9912661474525903
2025-02-05,1.9543908484256907
2025-02-06,2.1756426425870896
2025-02-07,1.6593884562104921
2025-02-08,2.286268539667789
2025-02-09,1.8437649513449912
2025-02-10,1.8437649513449912
2025-02-11,1.8437649513449912
2025-02-12,1.7331390542642917
2025-02-13,1.8068896523180913
2025-02-14,2.06501674550639
2025-02-15,2.10189204453329
2025-02-16,1.9912661474525903
2025-02-17,2.06501674550639
2025-02-18,1.9543908484256907
2025-02-19,2.0281414464794905
2025-02-20,1.8068896523180913
2025-02-21,1.5856378581566923
2025-02-22,2.1387673435601897
2025-02-23,2.2493932406408894
2025-02-24,2.10189204453329
2025-02-25,2.1756426425870896
2025-02-26,2.1756426425870896
2025-02-27,1.8437649513449912
2025-02-28,1.6593884562104921
2025-03-01,2.286268539667789
2025-03-02,1.7700143532911916
2025-03-03,1.6962637552373918
2025-03-04,1.9912661474525903
2025-03-05,1.8437649513449912
2025-03-06,1.8806402503718909
2025-03-07,1.7331390542642917
2025-03-08,1.6962637552373918
2025-03-09,2.3600191377215887
2025-03-10,1.7700143532911916
2025-03-11,1.9175155493987908
2025-03-12,2.1387673435601897
2025-03-13,2.2493932406408894
2025-03-14,2.1387673435601897
2025-03-15,2.2125179416139895
2025-03-16,1.8437649513449912
2025-03-17,2.1387673435601897
2025-03-18,2.10189204453329
2025-03-19,2.1756426425870896
2025-03-20,1.9543908484256907
2025-03-21,1.6962637552373918
2025-03-22,2.2493932406408894
2025-03-23,1.8806402503718909
2025-03-24,1.6225131571835922
2025-03-25,1.9912661474525903
2025-03-26,1.8068896523180913
2025-03-27,1.7331390542642917
2025-03-28,2.9500239221519857
2025-03-29,3.5769040056092827
2025-03-30,2.470645034802288
2025-03-31,2.4337697357753885
2025-04-01,2.1387673435601897
2025-04-02,1.8437649513449912
2025-04-03,2.3968944367484886
2025-04-04,1.4750119610759929
2025-04-05,2.286268539667789
2025-04-06,2.1387673435601897
2025-04-07,1.6962637552373918
2025-04-08,1.7331390542642917
2025-04-09,1.9175155493987908
2025-04-10,1.6225131571835922
2025-04-11,2.2493932406408894
2025-04-12,1.8806402503718909
2025-04-13,1.9543908484256907
2025-04-14,2.10189204453329
2025-04-15,1.4663693128665634
2025-04-16,1.722191699865681
2025-04-17,2.078268806094182
2025-04-18,1.8224464190950647
2025-04-19,2.0967064556076322
2025-04-20,2.3525288426067497
2025-04-21,1.8224464190950647
2025-04-22,2.215398824350466
2025-04-23,2.265526183965158
2025-04-24,2.0281414464794905
2025-04-25,2.0281414464794905
2025-04-26,2.215398824350466
2025-04-27,2.0097037969660403
2025-04-28,1.9595764373513487
2025-04-29,2.0967064556076322
2025-04-30,1.8408840686085148
2025-05-01,1.585061681609397
2025-05-02,2.1468338152223243
2025-05-03,2.4712212113495835
2025-05-04,2.7956086074768427
2025-05-05,3.0329933449625104
2025-05-06,2.5397862204777253
2025-05-07,2.5213485709642756
2025-05-08,2.777170957963393
2025-05-09,2.0967064556076322
2025-05-10,2.196961174837016
2025-05-11,2.6083512296058675
2025-05-12,2.6083512296058675
2025-05-13,1.9780140868647984
2025-05-14,1.8408840686085148
2025-05-15,2.0915208666819747
2025-05-16,1.9647620262770065
2025-05-17,2.3450385474919107
2025-05-18,2.3450385474919107
2025-05-19,2.408417967694395
2025-05-20,2.0915208666819747
2025-05-21,1.8380031858720383
2025-05-22,2.281659127289427
2025-05-23,2.1549002868844584
2025-05-24,2.598556228301847
2025-05-25,2.7886944889092993
2025-05-26,2.5351768080993633
2025-05-27,2.3450385474919107
2025-05-28,1.9647620262770065
2025-05-29,2.3450385474919107
2025-05-30,1.774623765669554
2025-05-31,3.295729850529172
2025-06-01,4.119662313161465
2025-06-02,3.1689710101242037
2025-06-03,3.10559158992172
2025-06-04,2.9154533293142677
2025-06-05,3.42248869093414
2025-06-06,3.10559158992172
2025-06-07,4.119662313161465
2025-06-08,3.929524052554013
2025-06-09,2.7886944889092993
2025-06-10,2.408417967694395
2025-06-11,2.9154533293142677
2025-06-12,2.7886944889092993
2025-06-13,2.6619356485043313
2025-06-14,2.9154533293142677
2025-06-15,2.7253150687068155
2025-06-16,2.471797387896879
2025-06-17,2.281659127289427
2025-06-18,2.598556228301847
2025-06-19,2.471797387896879
2025-06-20,2.7253150687068155
2025-06-21,3.0422121697192357
2025-06-22,3.1689710101242037
2025-06-23,2.3450385474919107
2025-06-24,2.3450385474919107
2025-06-25,2.471797387896879
2025-06-26,2.408417967694395
2025-06-27,2.281659127289427
2025-06-28,2.5351768080993633
2025-06-29,2.7253150687068155
2025-06-30,2.471797387896879
2025-07-01,2.1549002868844584
2025-07-02,3.929524052554013
2025-07-03,6.337942020248407
2025-07-04,4.373179993971402
2025-07-05,4.119662313161465
2025-07-06,3.9929034727564967
2025-07-07,3.929524052554013
2025-07-08,3.232350430326688
2025-07-09,2.7253150687068155
2025-07-10,2.6619356485043313
2025-07-11,2.8520739091117835
2025-07-12,2.5351768080993633
2025-07-13,2.7253150687068155
2025-07-14,2.0915208666819747
2025-07-15,2.471797387896879
2025-07-16,2.471797387896879
2025-07-17,2.1549002868844584
2025-07-18,2.2182797070869427
2025-07-19,2.6619356485043313
2025-07-20,2.7886944889092993
2025-07-21,3.295729850529172
2025-07-22,2.408417967694395
2025-07-23,2.6619356485043313
2025-07-24,2.471797387896879
2025-07-25,2.2182797070869427
2025-07-26,2.9788327495167515
2025-07-27,2.598556228301847
2025-07-28,2.598556228301847
2025-07-29,2.0915208666819747
2025-07-30,2.2182797070869427
2025-07-31,2.471797387896879
2025-08-01,1.774623765669554
2025-08-02,2.7253150687068155
2025-08-03,2.6619356485043313
2025-08-04,1.71124434546707
2025-08-05,2.281659127289427
2025-08-06,2.3450385474919107
2025-08-07,2.0915208666819747
2025-08-08,2.5351768080993633
2025-08-09,2.408417967694395
2025-08-10,2.6619356485043313
2025-08-11,2.3450385474919107
2025-08-12,2.408417967694395
2025-08-13,1.9013826060745223
2025-08-14,2.2182797070869427
2025-08-15,1.9013826060745223
2025-08-16,2.0915208666819747
2025-08-17,2.0915208666819747
2025-08-18,1.9013826060745223
2025-08-19,1.8380031858720383
2025-08-20,1.9013826060745223
2025-08-21,2.281659127289427
2025-08-22,2.3450385474919107
2025-08-23,2.281659127289427
2025-08-24,2.281659127289427
2025-08-25,2.1549002868844584
2025-08-26,2.2182797070869427
2025-08-27,2.5351768080993633
2025-08-28,2.2182797070869427
2025-08-29,1.9013826060745223
2025-08-30,2.281659127289427
2025-08-31,1.774623765669554
2025-09-01,2.408417967694395
2025-09-02,2.281659127289427
2025-09-03,2.0281414464794905
2025-09-04,1.9013826060745223
2025-09-05,2.0281414464794905
2025-09-06,1.8380031858720383
2025-09-07,1.774623765669554
2025-09-08,1.9647620262770065
2025-09-09,1.8380031858720383
2025-09-10,1.9647620262770065
2025-09-11,2.2182797070869427
2025-09-12,1.9013826060745223
2025-09-13,2.2182797070869427
2025-09-14,2.408417967694395
2025-09-15,2.0281414464794905
2025-09-16,2.0281414464794905
2025-09-17,2.1549002868844584
2025-09-18,1.9013826060745223
2025-09-19,2.0915208666819747
2025-09-20,2.0281414464794905
2025-09-21,2.408417967694395
2025-09-22,2.2182797070869427
2025-09-23,1.774623765669554
2025-09-24,2.408417967694395
2025-09-25,2.1549002868844584
2025-09-26,2.7253150687068155
2025-09-27,2.281659127289427
2025-09-28,2.471797387896879
2025-09-29,2.7253150687068155
2025-09-30,2.3450385474919107
2025-10-01,2.2182797070869427
2025-10-02,2.8520739091117835
2025-10-03,2.0281414464794905
2025-10-04,1.9013826060745223
2025-10-05,2.7253150687068155
2025-10-06,2.9154533293142677
2025-10-07,2.9154533293142677
2025-10-08,2.7886944889092993
2025-10-09,2.0915208666819747
2025-10-10,2.0915208666819747
2025-10-11,2.3450385474919107
2025-10-12,2.281659127289427
2025-10-13,2.0281414464794905
2025-10-14,2.1549002868844584
2025-10-15,2.1549002868844584
2025-10-16,2.281659127289427
2025-10-17,2.2182797070869427
2025-10-18,2.0281414464794905
2025-10-19,1.71124434546707
2025-10-20,1.71124434546707
2025-10-21,2.1549002868844584
2025-10-22,2.0281414464794905
2025-10-23,2.3450385474919107
2025-10-24,1.9647620262770065
2025-10-25,2.0915208666819747
2025-10-26,2.408417967694395
2025-10-27,1.9647620262770065
2025-10-28,2.0281414464794905
2025-10-29,2.3450385474919107
2025-10-30,1.9647620262770065
2025-10-31,2.0281414464794905
2025-11-01,2.598556228301847
2025-11-02,2.471797387896879
2025-11-03,2.5351768080993633
2025-11-04,2.0915208666819747
2025-11-05,1.9013826060745223
2025-11-06,2.281659127289427
2025-11-07,1.774623765669554
2025-11-08,1.774623765669554
2025-11-09,2.281659127289427
2025-11-10,2.0915208666819747
2025-11-11,2.2182797070869427
2025-11-12,2.2182797070869427
2025-11-13,2.281659127289427
2025-11-14,1.8380031858720383
2025-11-15,2.0915208666819747
2025-11-16,1.8380031858720383
2025-11-17,2.0281414464794905
2025-11-18,1.8380031858720383
2025-11-19,2.408417967694395
2025-11-20,2.5351768080993633
2025-11-21,2.1549002868844584
2025-11-22,2.0915208666819747
2025-11-23,2.2182797070869427
2025-11-24,2.2182797070869427
2025-11-25,2.0915208666819747
2025-11-26,1.9647620262770065
2025-11-27,2.1549002868844584
2025-11-28,1.8380031858720383
2025-11-29,1.5211060848596178
2025-11-30,1.9647620262770065
2025-12-01,2.0281414464794905
2025-12-02,1.9013826060745223
2025-12-03,1.9647620262770065
2025-12-04,1.9647620262770065
2025-12-05,2.0915208666819747
2025-12-06,2.3450385474919107
2025-12-07,2.281659127289427
2025-12-08,2.0281414464794905
2025-12-09,2.0281414464794905
2025-12-10,2.281659127289427
2025-12-11,2.6485926126722292
2025-12-12,2.209940309691879
2025-12-13,1.9180614008646497
2025-12-14,2.209940309691879
2025-12-15,1.9664299057560193
2025-12-16,2.7136399123537265
2025-12-17,2.421761003526497
2025-12-18,2.1615718048005097
2025-12-19,2.421761003526497
2025-12-20,2.5351768080993633
2025-12-21,1.9664299057560193
2025-12-22,2.0798457103288857
2025-12-23,2.5351768080993633
2025-12-24,2.274987609373376
2025-12-25,1.949751110965892
2025-12-26,2.778687212035223
2025-12-27,2.4534507136277393
2025-12-28,1.949751110965892
2025-12-29,2.0481560002276433
2025-12-30,1.9180614008646497
2025-12-31,2.4701295084178665
2026-01-01,2.6169029025709873
2026-01-02,2.0481560002276433
2026-01-03,2.274987609373376
2026-01-04,2.2916664041635033
2026-01-05,2.3400349090548724
2026-01-06,2.4050822087363697
2026-01-07,2.60022410778086
2026-01-08,2.2916664041635033
2026-01-09,2.5351768080993633
2026-01-10,1.968097785235032
2026-01-11,2.101528143556051
2026-01-12,2.435104039358599
2026-01-13,2.735322345580892
2026-01-14,2.3350312706178347
2026-01-15,2.3683888601980896
2026-01-16,2.3350312706178347
2026-01-17,2.3683888601980896
2026-01-18,2.7019647560006375
2026-01-19,2.3016736810375797
2026-01-20,2.4017464497783445
2026-01-21,2.601891987259873
2026-01-22,2.5351768080993633
2026-01-23,2.468461628938854
2026-01-24,2.735322345580892
2026-01-25,2.8353951143216563
2026-01-26,2.6686071664203825
2026-01-27,2.3683888601980896
2026-01-28,2.3016736810375797
2026-01-29,2.3016736810375797
2026-01-30,2.3016736810375797
2026-01-31,2.8020375247414018
2026-02-01,2.868752703901911
2026-02-02,2.2683160914573253
2026-02-03,2.8353951143216563
2026-02-04,2.4017464497783445
2026-02-05,2.868752703901911
2026-02-06,2.6352495768401276
2026-02-07,2.468461628938854
2026-02-08,2.168243322716561
2026-02-09,1.9013826060745225
2026-02-10,2.3016736810375797
2026-02-11,2.6352495768401276
2026-02-12,2.468461628938854
2026-02-13,2.868752703901911
2026-02-14,2.735322345580892
2026-02-15,2.501819218519109
2026-02-16,2.6686071664203825
2026-02-17,2.768679935161147
2026-02-18,2.3683888601980896
2026-02-19,2.468461628938854
2026-02-20,2.2016009122968154
2026-02-21,2.4017464497783445
2026-02-22,2.2683160914573253
2026-02-23,2.435104039358599
2026-02-24,2.3016736810375797
2026-02-25,2.0681705539757966
2026-02-26,2.4017464497783445
2026-02-27,2.468461628938854
2026-02-28,2.0681705539757966
2026-03-01,2.2349585018770703
2026-03-02,2.3350312706178347
2026-03-03,2.601891987259873
2026-03-04,2.735322345580892
2026-03-05,2.6686071664203825
2026-03-06,2.9354678830624206
2026-03-07,2.868752703901911
2026-03-08,2.601891987259873
2026-03-09,2.4017464497783445
2026-03-10,2.468461628938854
2026-03-11,2.3016736810375797
2026-03-12,2.9688254726426755
2026-03-13,2.2683160914573253
2026-03-14,3.202328599704459
2026-03-15,2.5351768080993633
2026-03-16,2.501819218519109
2026-03-17,2.3683888601980896
2026-03-18,2.3683888601980896
2026-03-19,2.8353951143216563
2026-03-20,2.3683888601980896
2026-03-21,2.501819218519109
2026-03-22,2.4017464497783445
2026-03-23,2.735322345580892
2026-03-24,2.7019647560006375
2026-03-25,2.168243322716561
2026-03-26,2.5351768080993633
2026-03-27,2.501819218519109
2026-03-28,2.768679935161147
2026-03-29,2.9688254726426755
2026-03-30,2.501819218519109
2026-03-31,2.6352495768401276
2026-04-01,2.0681705539757966
2026-04-02,2.0681705539757966
2026-04-03,2.468461628938854
2026-04-04,2.5351768080993633
2026-04-05,3.3357589580254783
2026-04-06,2.0681705539757966
2026-04-07,2.3350312706178347
2026-04-08,2.868752703901911
2026-04-09,2.3016736810375797
2026-04-10,2.435104039358599
2026-04-11,2.735322345580892
2026-04-12,2.2349585018770703
2026-04-13,2.6352495768401276
2026-04-14,2.8020375247414018
2026-04-15,2.7019647560006375
2026-04-16,2.2683160914573253
2026-04-17,2.6352495768401276
2026-04-18,2.501819218519109
2026-04-19,2.6352495768401276
2026-04-20,2.168243322716561
2026-04-21,3.06889824138344
2026-04-22,2.5351768080993633
2026-04-23,2.601891987259873
2026-04-24,2.601891987259873
2026-04-25,2.468461628938854
2026-04-26,3.2690437788649684
2026-04-27,2.501819218519109
2026-04-28,2.902110293482166
2026-04-29,3.3357589580254783
2026-04-30,2.568534397679618
2026-05-01,2.4017464497783445
2026-05-02,2.8020375247414018
2026-05-03,2.902110293482166
2026-05-04,2.501819218519109
2026-05-05,2.3016736810375797
2026-05-06,2.2683160914573253
2026-05-07,2.902110293482166
2026-05-08,2.568534397679618
2026-05-09,2.468461628938854
2026-05-10,2.8353951143216563
2026-05-11,2.5351768080993633
2026-05-12,2.4017464497783445
2026-05-13,2.735322345580892
2026-05-14,2.134885733136306
2026-05-15,2.735322345580892
2026-05-16,2.902110293482166
2026-05-17,2.435104039358599
2026-05-18,2.601891987259873
2026-05-19,2.6686071664203825
2026-05-20,2.2349585018770703
2026-05-21,2.902110293482166
2026-05-22,2.4017464497783445
2026-05-23,3.0021830622229304
2026-05-24,3.202328599704459
2026-05-25,2.9354678830624206
2026-05-26,2.8020375247414018
2026-05-27,2.101528143556051
2026-05-28,2.468461628938854
2026-05-29,2.6686071664203825
2026-05-30,3.0355406518031853
2026-05-31,3.0021830622229304
