Time,spotify
2024-10-02,18.50340136054422
2024-10-03,18.50340136054422
2024-10-04,19.591836734693878
2024-10-05,11.97278911564626
2024-10-06,10.8843537414966
2024-10-07,16.3265306122449
2024-10-08,17.41496598639456
2024-10-09,17.41496598639456
2024-10-10,18.50340136054422
2024-10-11,17.41496598639456
2024-10-12,13.061224489795919
2024-10-13,11.97278911564626
2024-10-14,16.3265306122449
2024-10-15,17.41496598639456
2024-10-16,17.41496598639456
2024-10-17,18.50340136054422
2024-10-18,18.50340136054422
2024-10-19,11.97278911564626
2024-10-20,11.97278911564626
2024-10-21,17.41496598639456
2024-10-22,19.591836734693878
2024-10-23,19.591836734693878
2024-10-24,20.68027210884354
2024-10-25,20.68027210884354
2024-10-26,14.14965986394558
2024-10-27,13.061224489795919
2024-10-28,19.591836734693878
2024-10-29,18.50340136054422
2024-10-30,19.591836734693878
2024-10-31,20.68027210884354
2024-11-01,19.591836734693878
2024-11-02,14.14965986394558
2024-11-03,14.14965986394558
2024-11-04,19.591836734693878
2024-11-05,17.41496598639456
2024-11-06,14.14965986394558
2024-11-07,19.591836734693878
2024-11-08,21.7687074829932
2024-11-09,14.14965986394558
2024-11-10,13.061224489795919
2024-11-11,17.41496598639456
2024-11-12,19.591836734693878
2024-11-13,20.68027210884354
2024-11-14,21.7687074829932
2024-11-15,21.7687074829932
2024-11-16,13.061224489795919
2024-11-17,14.14965986394558
2024-11-18,20.68027210884354
2024-11-19,20.68027210884354
2024-11-20,22.857142857142858
2024-11-21,22.857142857142858
2024-11-22,23.94557823129252
2024-11-23,15.238095238095239
2024-11-24,14.14965986394558
2024-11-25,19.591836734693878
2024-11-26,21.7687074829932
2024-11-27,22.857142857142858
2024-11-28,26.122448979591837
2024-11-29,26.122448979591837
2024-11-30,27.2108843537415
2024-12-01,33.74149659863946
2024-12-02,37.00680272108844
2024-12-03,46.802721088435376
2024-12-04,108.843537414966
2024-12-05,45.714285714285715
2024-12-06,30.476190476190478
2024-12-07,19.591836734693878
2024-12-08,16.3265306122449
2024-12-09,21.7687074829932
2024-12-10,22.857142857142858
2024-12-11,22.857142857142858
2024-12-12,22.857142857142858
2024-12-13,22.857142857142858
2024-12-14,15.238095238095239
2024-12-15,14.14965986394558
2024-12-16,19.591836734693878
2024-12-17,20.68027210884354
2024-12-18,20.68027210884354
2024-12-19,21.7687074829932
2024-12-20,19.591836734693878
2024-12-21,14.14965986394558
2024-12-22,14.14965986394558
2024-12-23,14.14965986394558
2024-12-24,15.238095238095239
2024-12-25,17.41496598639456
2024-12-26,15.238095238095239
2024-12-27,15.238095238095239
2024-12-28,14.14965986394558
2024-12-29,13.061224489795919
2024-12-30,14.14965986394558
2024-12-31,14.14965986394558
2025-01-01,13.061224489795919
2025-01-02,14.14965986394558
2025-01-03,15.238095238095239
2025-01-04,14.14965986394558
2025-01-05,13.061224489795919
2025-01-06,16.3265306122449
2025-01-07,18.50340136054422
2025-01-08,18.50340136054422
2025-01-09,19.591836734693878
2025-01-10,18.50340136054422
2025-01-11,13.061224489795919
2025-01-12,13.061224489795919
2025-01-13,19.591836734693878
2025-01-14,20.68027210884354
2025-01-15,21.7687074829932
2025-01-16,21.7687074829932
2025-01-17,21.7687074829932
2025-01-18,15.238095238095239
2025-01-19,13.061224489795919
2025-01-20,14.14965986394558
2025-01-21,16.3265306122449
2025-01-22,17.41496598639456
2025-01-23,19.591836734693878
2025-01-24,20.68027210884354
2025-01-25,13.061224489795919
2025-01-26,13.061224489795919
2025-01-27,18.50340136054422
2025-01-28,19.591836734693878
2025-01-29,19.591836734693878
2025-01-30,19.591836734693878
2025-01-31,21.7687074829932
2025-02-01,13.061224489795919
2025-02-02,14.14965986394558
2025-02-03,18.50340136054422
2025-02-04,20.68027210884354
2025-02-05,20.68027210884354
2025-02-06,19.591836734693878
2025-02-07,20.68027210884354
2025-02-08,14.14965986394558
2025-02-09,13.061224489795919
2025-02-10,17.41496598639456
2025-02-11,19.591836734693878
2025-02-12,19.591836734693878
2025-02-13,19.591836734693878
2025-02-14,19.591836734693878
2025-02-15,14.14965986394558
2025-02-16,14.14965986394558
2025-02-17,14.14965986394558
2025-02-18,17.41496598639456
2025-02-19,17.41496598639456
2025-02-20,17.41496598639456
2025-02-21,18.50340136054422
2025-02-22,13.061224489795919
2025-02-23,13.061224489795919
2025-02-24,17.41496598639456
2025-02-25,18.50340136054422
2025-02-26,18.50340136054422
2025-02-27,18.50340136054422
2025-02-28,20.68027210884354
2025-03-01,14.14965986394558
2025-03-02,13.061224489795919
2025-03-03,18.50340136054422
2025-03-04,18.50340136054422
2025-03-05,21.7687074829932
2025-03-06,21.7687074829932
2025-03-07,20.68027210884354
2025-03-08,14.14965986394558
2025-03-09,13.061224489795919
2025-03-10,17.41496598639456
2025-03-11,18.50340136054422
2025-03-12,19.591836734693878
2025-03-13,19.591836734693878
2025-03-14,21.7687074829932
2025-03-15,13.061224489795919
2025-03-16,13.061224489795919
2025-03-17,16.3265306122449
2025-03-18,17.41496598639456
2025-03-19,18.50340136054422
2025-03-20,18.50340136054422
2025-03-21,17.41496598639456
2025-03-22,13.061224489795919
2025-03-23,13.061224489795919
2025-03-24,16.3265306122449
2025-03-25,17.41496598639456
2025-03-26,18.50340136054422
2025-03-27,18.50340136054422
2025-03-28,18.50340136054422
2025-03-29,13.061224489795919
2025-03-30,13.061224489795919
2025-03-31,15.238095238095239
2025-04-01,17.41496598639456
2025-04-02,17.41496598639456
2025-04-03,18.50340136054422
2025-04-04,18.50340136054422
2025-04-05,13.061224489795919
2025-04-06,13.061224489795919
2025-04-07,17.41496598639456
2025-04-08,18.50340136054422
2025-04-09,17.41496598639456
2025-04-10,18.50340136054422
2025-04-11,18.50340136054422
2025-04-12,11.97278911564626
2025-04-13,11.97278911564626
2025-04-14,16.3265306122449
2025-04-15,17.41496598639456
2025-04-16,48.13303099017385
2025-04-17,18.92668178382464
2025-04-18,16.386999244142103
2025-04-19,12.819349962207106
2025-04-20,12.819349962207106
2025-04-21,15.359032501889647
2025-04-22,17.41496598639456
2025-04-23,17.41496598639456
2025-04-24,17.41496598639456
2025-04-25,17.89871504157219
2025-04-26,12.275132275132275
2025-04-27,12.275132275132275
2025-04-28,17.41496598639456
2025-04-29,18.442932728647015
2025-04-30,18.442932728647015
2025-05-01,19.9546485260771
2025-05-02,19.9546485260771
2025-05-03,13.847316704459564
2025-05-04,13.303099017384733
2025-05-05,16.386999244142103
2025-05-06,18.442932728647015
2025-05-07,17.89871504157219
2025-05-08,17.89871504157219
2025-05-09,18.442932728647015
2025-05-10,12.819349962207106
2025-05-11,11.79138321995465
2025-05-12,17.41496598639456
2025-05-13,17.89871504157219
2025-05-14,18.92668178382464
2025-05-15,19.349962207105065
2025-05-16,18.382464096749814
2025-05-17,15.479969765684054
2025-05-18,15.479969765684054
2025-05-19,18.382464096749814
2025-05-20,18.382464096749814
2025-05-21,18.382464096749814
2025-05-22,18.382464096749814
2025-05-23,17.41496598639456
2025-05-24,12.577475434618293
2025-05-25,11.60997732426304
2025-05-26,12.577475434618293
2025-05-27,17.41496598639456
2025-05-28,17.41496598639456
2025-05-29,17.41496598639456
2025-05-30,16.44746787603931
2025-05-31,12.577475434618293
2025-06-01,12.577475434618293
2025-06-02,15.479969765684054
2025-06-03,17.41496598639456
2025-06-04,16.44746787603931
2025-06-05,15.479969765684054
2025-06-06,16.44746787603931
2025-06-07,11.60997732426304
2025-06-08,11.60997732426304
2025-06-09,15.479969765684054
2025-06-10,14.5124716553288
2025-06-11,14.5124716553288
2025-06-12,33.86243386243387
2025-06-13,15.479969765684054
2025-06-14,11.60997732426304
2025-06-15,11.60997732426304
2025-06-16,13.544973544973548
2025-06-17,13.544973544973548
2025-06-18,14.5124716553288
2025-06-19,12.577475434618293
2025-06-20,13.544973544973548
2025-06-21,11.60997732426304
2025-06-22,11.60997732426304
2025-06-23,12.577475434618293
2025-06-24,13.544973544973548
2025-06-25,14.5124716553288
2025-06-26,13.544973544973548
2025-06-27,13.544973544973548
2025-06-28,11.60997732426304
2025-06-29,11.60997732426304
2025-06-30,12.577475434618293
2025-07-01,12.577475434618293
2025-07-02,14.5124716553288
2025-07-03,13.544973544973548
2025-07-04,12.577475434618293
2025-07-05,12.577475434618293
2025-07-06,12.577475434618293
2025-07-07,12.577475434618293
2025-07-08,13.544973544973548
2025-07-09,13.544973544973548
2025-07-10,14.5124716553288
2025-07-11,15.479969765684054
2025-07-12,14.5124716553288
2025-07-13,14.5124716553288
2025-07-14,15.479969765684054
2025-07-15,15.479969765684054
2025-07-16,15.479969765684054
2025-07-17,19.349962207105065
2025-07-18,16.44746787603931
2025-07-19,19.349962207105065
2025-07-20,19.349962207105065
2025-07-21,19.349962207105065
2025-07-22,17.41496598639456
2025-07-23,16.44746787603931
2025-07-24,17.41496598639456
2025-07-25,17.41496598639456
2025-07-26,16.44746787603931
2025-07-27,17.41496598639456
2025-07-28,17.41496598639456
2025-07-29,21.284958427815575
2025-07-30,23.21995464852608
2025-07-31,22.252456538170826
2025-08-01,20.31746031746032
2025-08-02,13.544973544973548
2025-08-03,13.544973544973548
2025-08-04,15.479969765684054
2025-08-05,16.44746787603931
2025-08-06,18.382464096749814
2025-08-07,17.41496598639456
2025-08-08,17.41496598639456
2025-08-09,15.479969765684054
2025-08-10,14.5124716553288
2025-08-11,16.44746787603931
2025-08-12,17.41496598639456
2025-08-13,17.41496598639456
2025-08-14,18.382464096749814
2025-08-15,19.349962207105065
2025-08-16,13.544973544973548
2025-08-17,13.544973544973548
2025-08-18,17.41496598639456
2025-08-19,19.349962207105065
2025-08-20,20.31746031746032
2025-08-21,20.31746031746032
2025-08-22,19.349962207105065
2025-08-23,12.577475434618293
2025-08-24,13.544973544973548
2025-08-25,20.31746031746032
2025-08-26,20.31746031746032
2025-08-27,23.21995464852608
2025-08-28,22.252456538170826
2025-08-29,21.284958427815575
2025-08-30,13.544973544973548
2025-08-31,13.544973544973548
2025-09-01,14.5124716553288
2025-09-02,21.284958427815575
2025-09-03,22.252456538170826
2025-09-04,22.252456538170826
2025-09-05,22.252456538170826
2025-09-06,13.544973544973548
2025-09-07,12.577475434618293
2025-09-08,21.284958427815575
2025-09-09,22.252456538170826
2025-09-10,24.187452758881335
2025-09-11,25.154950869236586
2025-09-12,24.187452758881335
2025-09-13,13.544973544973548
2025-09-14,12.577475434618293
2025-09-15,21.284958427815575
2025-09-16,22.252456538170826
2025-09-17,24.187452758881335
2025-09-18,25.154950869236586
2025-09-19,25.154950869236586
2025-09-20,17.41496598639456
2025-09-21,14.5124716553288
2025-09-22,21.284958427815575
2025-09-23,21.284958427815575
2025-09-24,22.252456538170826
2025-09-25,23.21995464852608
2025-09-26,23.21995464852608
2025-09-27,14.5124716553288
2025-09-28,13.544973544973548
2025-09-29,21.284958427815575
2025-09-30,24.187452758881335
2025-10-01,23.21995464852608
2025-10-02,23.21995464852608
2025-10-03,26.12244897959184
2025-10-04,15.479969765684054
2025-10-05,14.5124716553288
2025-10-06,21.284958427815575
2025-10-07,22.252456538170826
2025-10-08,22.252456538170826
2025-10-09,23.21995464852608
2025-10-10,22.252456538170826
2025-10-11,13.544973544973548
2025-10-12,13.544973544973548
2025-10-13,19.349962207105065
2025-10-14,21.284958427815575
2025-10-15,21.284958427815575
2025-10-16,22.252456538170826
2025-10-17,22.252456538170826
2025-10-18,14.5124716553288
2025-10-19,15.479969765684054
2025-10-20,21.284958427815575
2025-10-21,21.284958427815575
2025-10-22,23.21995464852608
2025-10-23,23.21995464852608
2025-10-24,22.252456538170826
2025-10-25,13.544973544973548
2025-10-26,13.544973544973548
2025-10-27,20.31746031746032
2025-10-28,21.284958427815575
2025-10-29,21.284958427815575
2025-10-30,21.284958427815575
2025-10-31,20.31746031746032
2025-11-01,13.544973544973548
2025-11-02,13.544973544973548
2025-11-03,21.284958427815575
2025-11-04,21.284958427815575
2025-11-05,22.252456538170826
2025-11-06,23.21995464852608
2025-11-07,23.21995464852608
2025-11-08,15.479969765684054
2025-11-09,14.5124716553288
2025-11-10,19.349962207105065
2025-11-11,19.349962207105065
2025-11-12,21.284958427815575
2025-11-13,22.252456538170826
2025-11-14,24.187452758881335
2025-11-15,15.479969765684054
2025-11-16,14.5124716553288
2025-11-17,21.284958427815575
2025-11-18,27.089947089947096
2025-11-19,24.187452758881335
2025-11-20,23.21995464852608
2025-11-21,22.252456538170826
2025-11-22,15.479969765684054
2025-11-23,14.5124716553288
2025-11-24,19.349962207105065
2025-11-25,19.349962207105065
2025-11-26,18.382464096749814
2025-11-27,16.44746787603931
2025-11-28,15.479969765684054
2025-11-29,18.382464096749814
2025-11-30,18.382464096749814
2025-12-01,28.057445200302347
2025-12-02,37.73242630385488
2025-12-03,96.74981103552534
2025-12-04,50.30990173847317
2025-12-05,32.89493575207862
2025-12-06,22.252456538170826
2025-12-07,18.382464096749814
2025-12-08,23.21995464852608
2025-12-09,23.21995464852608
2025-12-10,23.21995464852608
2025-12-11,22.17583279251727
2025-12-12,22.975284834078664
2025-12-13,17.231463625558995
2025-12-14,14.359553021299163
2025-12-15,24.248291355215706
2025-12-16,20.419077216202595
2025-12-17,21.376380750955875
2025-12-18,21.376380750955875
2025-12-19,19.303922188257435
2025-12-20,13.717952472929653
2025-12-21,13.717952472929653
2025-12-22,15.632559542436208
2025-12-23,15.474708049244324
2025-12-24,15.474708049244324
2025-12-25,15.316856556052441
2025-12-26,14.67525600768293
2025-12-27,14.359553021299163
2025-12-28,13.56010097973777
2025-12-29,13.56010097973777
2025-12-30,14.517404514491048
2025-12-31,14.359553021299163
2026-01-01,13.402249486545887
2026-01-02,13.56010097973777
2026-01-03,13.717952472929653
2026-01-04,12.602797444984493
2026-01-05,16.27416009080572
2026-01-06,17.547166611942764
2026-01-07,18.34661865350416
2026-01-08,19.14607069506555
2026-01-09,19.303922188257435
2026-01-10,14.522337373653293
2026-01-11,12.943822441734458
2026-01-12,19.57358515579357
2026-01-13,19.88928814217734
2026-01-14,20.52069411494487
2026-01-15,22.09920904686371
2026-01-16,22.414912033247475
2026-01-17,14.838040360037061
2026-01-18,13.575228414501993
2026-01-19,14.522337373653293
2026-01-20,18.3107732102585
2026-01-21,20.83639710132864
2026-01-22,21.152100087712405
2026-01-23,19.88928814217734
2026-01-24,14.522337373653293
2026-01-25,14.522337373653293
2026-01-26,16.10085230557213
2026-01-27,18.3107732102585
2026-01-28,18.942179183026035
2026-01-29,20.52069411494487
2026-01-30,21.152100087712405
2026-01-31,15.153743346420828
2026-02-01,15.469446332804596
2026-02-02,19.257882169409804
2026-02-03,18.942179183026035
2026-02-04,20.83639710132864
2026-02-05,20.204991128561105
2026-02-06,21.467803074096174
2026-02-07,15.469446332804596
2026-02-08,15.153743346420828
2026-02-09,18.942179183026035
2026-02-10,21.152100087712405
2026-02-11,21.467803074096174
2026-02-12,20.83639710132864
2026-02-13,21.152100087712405
2026-02-14,15.785149319188363
2026-02-15,15.785149319188363
2026-02-16,16.4165552919559
2026-02-17,19.257882169409804
2026-02-18,19.257882169409804
2026-02-19,19.257882169409804
2026-02-20,19.57358515579357
2026-02-21,16.732258278339664
2026-02-22,15.469446332804596
2026-02-23,20.83639710132864
2026-02-24,20.204991128561105
2026-02-25,20.52069411494487
2026-02-26,21.467803074096174
2026-02-27,21.78350606047994
2026-02-28,15.469446332804596
2026-03-01,13.890931400885759
2026-03-02,19.88928814217734
2026-03-03,20.204991128561105
2026-03-04,20.204991128561105
2026-03-05,20.52069411494487
2026-03-06,19.57358515579357
2026-03-07,14.522337373653293
2026-03-08,13.890931400885759
2026-03-09,17.995070223874734
2026-03-10,18.62647619664227
2026-03-11,18.3107732102585
2026-03-12,18.62647619664227
2026-03-13,17.995070223874734
2026-03-14,14.838040360037061
2026-03-15,14.522337373653293
2026-03-16,17.995070223874734
2026-03-17,18.942179183026035
2026-03-18,21.467803074096174
2026-03-19,20.204991128561105
2026-03-20,19.257882169409804
2026-03-21,14.838040360037061
2026-03-22,13.890931400885759
2026-03-23,18.62647619664227
2026-03-24,18.3107732102585
2026-03-25,19.88928814217734
2026-03-26,18.3107732102585
2026-03-27,18.942179183026035
2026-03-28,15.153743346420828
2026-03-29,14.206634387269526
2026-03-30,16.732258278339664
2026-03-31,17.3636642511072
2026-04-01,17.679367237490965
2026-04-02,17.3636642511072
2026-04-03,16.10085230557213
2026-04-04,12.943822441734458
2026-04-05,13.575228414501993
2026-04-06,17.047961264723433
2026-04-07,16.732258278339664
2026-04-08,17.679367237490965
2026-04-09,17.3636642511072
2026-04-10,17.995070223874734
2026-04-11,13.575228414501993
2026-04-12,13.890931400885759
2026-04-13,16.732258278339664
2026-04-14,18.62647619664227
2026-04-15,17.047961264723433
2026-04-16,19.88928814217734
2026-04-17,21.467803074096174
2026-04-18,14.522337373653293
2026-04-19,14.206634387269526
2026-04-20,18.62647619664227
2026-04-21,18.942179183026035
2026-04-22,18.3107732102585
2026-04-23,19.257882169409804
2026-04-24,19.257882169409804
2026-04-25,13.890931400885759
2026-04-26,14.522337373653293
2026-04-27,18.3107732102585
2026-04-28,18.3107732102585
2026-04-29,20.204991128561105
2026-04-30,20.52069411494487
2026-05-01,21.152100087712405
2026-05-02,14.206634387269526
2026-05-03,14.522337373653293
2026-05-04,18.62647619664227
2026-05-05,19.88928814217734
2026-05-06,17.995070223874734
2026-05-07,18.942179183026035
2026-05-08,18.942179183026035
2026-05-09,13.890931400885759
2026-05-10,12.943822441734458
2026-05-11,18.3107732102585
2026-05-12,26.51905085623645
2026-05-13,22.414912033247475
2026-05-14,23.677723978782545
2026-05-15,31.570298638376727
2026-05-16,23.99342696516631
2026-05-17,19.88928814217734
2026-05-18,22.730615019631244
2026-05-19,23.99342696516631
2026-05-20,20.83639710132864
2026-05-21,20.52069411494487
2026-05-22,20.52069411494487
2026-05-23,16.732258278339664
2026-05-24,15.785149319188363
2026-05-25,14.838040360037061
2026-05-26,17.679367237490965
2026-05-27,18.62647619664227
2026-05-28,18.942179183026035
2026-05-29,19.257882169409804
2026-05-30,15.153743346420828
2026-05-31,15.153743346420828
