Time,tesla_stock_price
2024-09-23,34.545670155711484
2024-09-24,34.545670155711484
2024-09-25,34.545670155711484
2024-09-26,32.078122287446384
2024-09-27,29.610574419181276
2024-09-28,7.402643604795319
2024-09-29,4.935095736530212
2024-09-30,29.610574419181276
2024-10-01,29.610574419181276
2024-10-02,29.610574419181276
2024-10-03,29.610574419181276
2024-10-04,32.078122287446384
2024-10-05,9.870191473060425
2024-10-06,7.402643604795319
2024-10-07,27.14302655091617
2024-10-08,27.14302655091617
2024-10-09,27.14302655091617
2024-10-10,32.078122287446384
2024-10-11,59.22114883836255
2024-10-12,14.805287209590638
2024-10-13,9.870191473060425
2024-10-14,32.078122287446384
2024-10-15,34.545670155711484
2024-10-16,32.078122287446384
2024-10-17,29.610574419181276
2024-10-18,27.14302655091617
2024-10-19,7.402643604795319
2024-10-20,9.870191473060425
2024-10-21,29.610574419181276
2024-10-22,29.610574419181276
2024-10-23,37.01321802397659
2024-10-24,61.68869670662765
2024-10-25,61.68869670662765
2024-10-26,14.805287209590638
2024-10-27,7.402643604795319
2024-10-28,41.94831376050681
2024-10-29,37.01321802397659
2024-10-30,34.545670155711484
2024-10-31,32.078122287446384
2024-11-01,34.545670155711484
2024-11-02,7.402643604795319
2024-11-03,7.402643604795319
2024-11-04,29.610574419181276
2024-11-05,32.078122287446384
2024-11-06,98.70191473060424
2024-11-07,91.29927112580893
2024-11-08,91.29927112580893
2024-11-09,37.01321802397659
2024-11-10,22.207930814385957
2024-11-11,91.29927112580893
2024-11-12,106.10455833539956
2024-11-13,86.36417538927871
2024-11-14,69.09134031142297
2024-11-15,66.62379244315787
2024-11-16,22.207930814385957
2024-11-17,12.33773934132553
2024-11-18,69.09134031142297
2024-11-19,64.15624457489277
2024-11-20,59.22114883836255
2024-11-21,56.753600970097445
2024-11-22,54.28605310183234
2024-11-23,22.207930814385957
2024-11-24,12.33773934132553
2024-11-25,51.81850523356723
2024-11-26,54.28605310183234
2024-11-27,44.415861628771914
2024-11-28,17.272835077855742
2024-11-29,37.01321802397659
2024-11-30,14.805287209590638
2024-12-01,12.33773934132553
2024-12-02,51.81850523356723
2024-12-03,51.81850523356723
2024-12-04,49.35095736530212
2024-12-05,51.81850523356723
2024-12-06,54.28605310183234
2024-12-07,22.207930814385957
2024-12-08,14.805287209590638
2024-12-09,51.81850523356723
2024-12-10,59.22114883836255
2024-12-11,71.55888817968808
2024-12-12,76.4939839162183
2024-12-13,61.68869670662765
2024-12-14,27.14302655091617
2024-12-15,17.272835077855742
2024-12-16,71.55888817968808
2024-12-17,86.36417538927871
2024-12-18,88.83172325754383
2024-12-19,86.36417538927871
2024-12-20,74.02643604795318
2024-12-21,22.207930814385957
2024-12-22,14.805287209590638
2024-12-23,59.22114883836255
2024-12-24,51.81850523356723
2024-12-25,22.207930814385957
2024-12-26,61.68869670662765
2024-12-27,54.28605310183234
2024-12-28,14.805287209590638
2024-12-29,12.33773934132553
2024-12-30,49.35095736530212
2024-12-31,51.81850523356723
2025-01-01,19.74038294612085
2025-01-02,69.09134031142297
2025-01-03,64.15624457489277
2025-01-04,22.207930814385957
2025-01-05,12.33773934132553
2025-01-06,54.28605310183234
2025-01-07,56.753600970097445
2025-01-08,46.883409497037015
2025-01-09,29.610574419181276
2025-01-10,46.883409497037015
2025-01-11,12.33773934132553
2025-01-12,9.870191473060425
2025-01-13,44.415861628771914
2025-01-14,46.883409497037015
2025-01-15,49.35095736530212
2025-01-16,51.81850523356723
2025-01-17,56.753600970097445
2025-01-18,17.272835077855742
2025-01-19,12.33773934132553
2025-01-20,27.14302655091617
2025-01-21,74.02643604795318
2025-01-22,61.68869670662765
2025-01-23,54.28605310183234
2025-01-24,44.415861628771914
2025-01-25,17.272835077855742
2025-01-26,12.33773934132553
2025-01-27,59.22114883836255
2025-01-28,61.68869670662765
2025-01-29,61.68869670662765
2025-01-30,64.15624457489277
2025-01-31,56.753600970097445
2025-02-01,17.272835077855742
2025-02-02,14.805287209590638
2025-02-03,64.15624457489277
2025-02-04,56.753600970097445
2025-02-05,54.28605310183234
2025-02-06,61.68869670662765
2025-02-07,56.753600970097445
2025-02-08,22.207930814385957
2025-02-09,14.805287209590638
2025-02-10,49.35095736530212
2025-02-11,64.15624457489277
2025-02-12,76.4939839162183
2025-02-13,61.68869670662765
2025-02-14,61.68869670662765
2025-02-15,22.207930814385957
2025-02-16,17.272835077855742
2025-02-17,27.14302655091617
2025-02-18,61.68869670662765
2025-02-19,54.28605310183234
2025-02-20,51.81850523356723
2025-02-21,56.753600970097445
2025-02-22,22.207930814385957
2025-02-23,14.805287209590638
2025-02-24,56.753600970097445
2025-02-25,78.9615317844834
2025-02-26,96.23436686233914
2025-02-27,91.29927112580893
2025-02-28,106.10455833539956
2025-03-01,39.4807658922417
2025-03-02,27.14302655091617
2025-03-03,91.29927112580893
2025-03-04,128.31248914978553
2025-03-05,106.10455833539956
2025-03-06,98.70191473060424
2025-03-07,111.03965407192977
2025-03-08,39.4807658922417
2025-03-09,29.610574419181276
2025-03-10,175.19589864682254
2025-03-11,246.7547868265106
2025-03-12,212.20911667079912
2025-03-13,202.33892519773872
2025-03-14,155.45551570070168
2025-03-15,61.68869670662765
2025-03-16,46.883409497037015
2025-03-17,140.65022849111105
2025-03-18,185.06609011988297
2025-03-19,194.9362815929434
2025-03-20,217.14421240732935
2025-03-21,182.59854225161786
2025-03-22,103.63701046713446
2025-03-23,66.62379244315787
2025-03-24,152.9879678324366
2025-03-25,160.3906114372319
2025-03-26,143.11777635937617
2025-03-27,138.18268062284594
2025-03-28,135.71513275458085
2025-03-29,64.15624457489277
2025-03-30,44.415861628771914
2025-03-31,140.65022849111105
2025-04-01,133.24758488631574
2025-04-02,157.9230635689668
2025-04-03,224.54685601212466
2025-04-04,209.74156880253403
2025-04-05,78.9615317844834
2025-04-06,54.28605310183234
2025-04-07,214.67666453906423
2025-04-08,167.79325504202723
2025-04-09,222.07930814385955
2025-04-10,160.3906114372319
2025-04-11,138.18268062284594
2025-04-12,44.415861628771914
2025-04-13,27.14302655091617
2025-04-14,108.57210620366467
2025-04-15,93.20697614776225
2025-04-16,111.49413673892454
2025-04-17,103.93251771563311
2025-04-18,57.329029641751994
2025-04-19,22.684857069874287
2025-04-20,16.35701198071541
2025-04-21,120.28952969634852
2025-04-22,149.5709314842908
2025-04-23,146.13830931080224
2025-04-24,106.13136595498912
2025-04-25,100.76859517105368
2025-04-26,31.48025002729827
2025-04-27,23.91863100400684
2025-04-28,87.84420536382683
2025-04-29,84.41158319033826
2025-04-30,83.44650888511484
2025-05-01,94.1720504529857
2025-05-02,79.04881240640285
2025-05-03,23.91863100400684
2025-05-04,17.322086285938852
2025-05-05,69.28834514375541
2025-05-06,73.6860416224674
2025-05-07,67.08949690439943
2025-05-08,69.28834514375541
2025-05-09,73.6860416224674
2025-05-10,24.88370530923028
2025-05-11,16.35701198071541
2025-05-12,101.73366947627713
2025-05-13,88.80927966905026
2025-05-14,88.80927966905026
2025-05-15,82.99639024921605
2025-05-16,73.34564719698162
2025-05-17,25.0919319358095
2025-05-18,17.37133749402196
2025-05-19,69.48534997608785
2025-05-20,65.62505275519408
2025-05-21,69.48534997608785
2025-05-22,67.55520136564097
2025-05-23,63.6949041447472
2025-05-24,19.301486104468847
2025-05-25,13.511040273128193
2025-05-26,15.441188883575078
2025-05-27,75.27579580742851
2025-05-28,73.34564719698162
2025-05-29,75.27579580742851
2025-05-30,65.62505275519408
2025-05-31,19.301486104468847
2025-06-01,13.511040273128193
2025-06-02,55.97430970295966
2025-06-03,61.76475553430031
2025-06-04,61.76475553430031
2025-06-05,138.9706999521757
2025-06-06,193.01486104468847
2025-06-07,46.32356665072523
2025-06-08,28.95222915670327
2025-06-09,94.57728191189736
2025-06-10,86.85668747010982
2025-06-11,84.92653885966293
2025-06-12,71.41549858653474
2025-06-13,69.48534997608785
2025-06-14,21.23163471491573
2025-06-15,15.441188883575078
2025-06-16,71.41549858653474
2025-06-17,61.76475553430031
2025-06-18,61.76475553430031
2025-06-19,38.60297220893769
2025-06-20,57.90445831340654
2025-06-21,17.37133749402196
2025-06-22,17.37133749402196
2025-06-23,81.06624163876916
2025-06-24,77.20594441787539
2025-06-25,65.62505275519408
2025-06-26,65.62505275519408
2025-06-27,69.48534997608785
2025-06-28,23.161783325362617
2025-06-29,13.511040273128193
2025-06-30,57.90445831340654
2025-07-01,84.92653885966293
2025-07-02,79.13609302832228
2025-07-03,67.55520136564097
2025-07-04,23.161783325362617
2025-07-05,17.37133749402196
2025-07-06,19.301486104468847
2025-07-07,100.367727743238
2025-07-08,82.99639024921605
2025-07-09,69.48534997608785
2025-07-10,75.27579580742851
2025-07-11,69.48534997608785
2025-07-12,19.301486104468847
2025-07-13,17.37133749402196
2025-07-14,65.62505275519408
2025-07-15,69.48534997608785
2025-07-16,63.6949041447472
2025-07-17,71.41549858653474
2025-07-18,61.76475553430031
2025-07-19,30.882377767150157
2025-07-20,23.161783325362617
2025-07-21,69.48534997608785
2025-07-22,69.48534997608785
2025-07-23,88.7868360805567
2025-07-24,96.50743052234424
2025-07-25,82.99639024921605
2025-07-26,25.0919319358095
2025-07-27,23.161783325362617
2025-07-28,67.55520136564097
2025-07-29,75.27579580742851
2025-07-30,77.20594441787539
2025-07-31,84.92653885966293
2025-08-01,73.34564719698162
2025-08-02,17.37133749402196
2025-08-03,15.441188883575078
2025-08-04,63.6949041447472
2025-08-05,65.62505275519408
2025-08-06,61.76475553430031
2025-08-07,61.76475553430031
2025-08-08,63.6949041447472
2025-08-09,25.0919319358095
2025-08-10,15.441188883575078
2025-08-11,61.76475553430031
2025-08-12,61.76475553430031
2025-08-13,55.97430970295966
2025-08-14,55.97430970295966
2025-08-15,48.25371526117212
2025-08-16,15.441188883575078
2025-08-17,11.580891662681308
2025-08-18,46.32356665072523
2025-08-19,48.25371526117212
2025-08-20,48.25371526117212
2025-08-21,44.39341804027835
2025-08-22,54.04416109251277
2025-08-23,19.301486104468847
2025-08-24,13.511040273128193
2025-08-25,50.183863871619
2025-08-26,46.32356665072523
2025-08-27,50.183863871619
2025-08-28,46.32356665072523
2025-08-29,42.46326942983146
2025-08-30,13.511040273128193
2025-08-31,9.650743052234423
2025-09-01,13.511040273128193
2025-09-02,44.39341804027835
2025-09-03,50.183863871619
2025-09-04,50.183863871619
2025-09-05,48.25371526117212
2025-09-06,17.37133749402196
2025-09-07,11.580891662681308
2025-09-08,50.183863871619
2025-09-09,48.25371526117212
2025-09-10,48.25371526117212
2025-09-11,48.25371526117212
2025-09-12,59.83460692385343
2025-09-13,19.301486104468847
2025-09-14,11.580891662681308
2025-09-15,77.20594441787539
2025-09-16,75.27579580742851
2025-09-17,67.55520136564097
2025-09-18,71.41549858653474
2025-09-19,63.6949041447472
2025-09-20,21.23163471491573
2025-09-21,13.511040273128193
2025-09-22,71.41549858653474
2025-09-23,67.55520136564097
2025-09-24,67.55520136564097
2025-09-25,59.83460692385343
2025-09-26,63.6949041447472
2025-09-27,21.23163471491573
2025-09-28,15.441188883575078
2025-09-29,57.90445831340654
2025-09-30,55.97430970295966
2025-10-01,65.62505275519408
2025-10-02,90.71698469100359
2025-10-03,73.34564719698162
2025-10-04,17.37133749402196
2025-10-05,11.580891662681308
2025-10-06,61.76475553430031
2025-10-07,82.99639024921605
2025-10-08,67.55520136564097
2025-10-09,54.04416109251277
2025-10-10,59.83460692385343
2025-10-11,19.301486104468847
2025-10-12,15.441188883575078
2025-10-13,61.76475553430031
2025-10-14,55.97430970295966
2025-10-15,55.97430970295966
2025-10-16,48.25371526117212
2025-10-17,55.97430970295966
2025-10-18,15.441188883575078
2025-10-19,9.650743052234423
2025-10-20,54.04416109251277
2025-10-21,54.04416109251277
2025-10-22,59.83460692385343
2025-10-23,65.62505275519408
2025-10-24,57.90445831340654
2025-10-25,15.441188883575078
2025-10-26,11.580891662681308
2025-10-27,55.97430970295966
2025-10-28,57.90445831340654
2025-10-29,59.83460692385343
2025-10-30,55.97430970295966
2025-10-31,54.04416109251277
2025-11-01,19.301486104468847
2025-11-02,13.511040273128193
2025-11-03,55.97430970295966
2025-11-04,55.97430970295966
2025-11-05,54.04416109251277
2025-11-06,61.76475553430031
2025-11-07,69.48534997608785
2025-11-08,23.161783325362617
2025-11-09,13.511040273128193
2025-11-10,52.11401248206589
2025-11-11,46.32356665072523
2025-11-12,50.183863871619
2025-11-13,59.83460692385343
2025-11-14,61.76475553430031
2025-11-15,21.23163471491573
2025-11-16,11.580891662681308
2025-11-17,52.11401248206589
2025-11-18,55.97430970295966
2025-11-19,59.83460692385343
2025-11-20,65.62505275519408
2025-11-21,61.76475553430031
2025-11-22,19.301486104468847
2025-11-23,15.441188883575078
2025-11-24,52.11401248206589
2025-11-25,59.83460692385343
2025-11-26,50.183863871619
2025-11-27,21.23163471491573
2025-11-28,38.60297220893769
2025-11-29,15.441188883575078
2025-11-30,13.511040273128193
2025-12-01,52.11401248206589
2025-12-02,52.11401248206589
2025-12-03,54.04416109251277
2025-12-04,54.04416109251277
2025-12-05,52.11401248206589
2025-12-06,19.301486104468847
2025-12-07,13.511040273128193
2025-12-08,50.183863871619
2025-12-09,59.83460692385343
2025-12-10,50.183863871619
2025-12-11,46.07180813631912
2025-12-12,44.015780268669175
2025-12-13,17.41329724642298
2025-12-14,13.301241511123097
2025-12-15,53.93226841944339
2025-12-16,57.68067296726777
2025-12-17,58.407975342218776
2025-12-18,58.407975342218776
2025-12-19,55.988296287093334
2025-12-20,20.798050606771866
2025-12-21,13.664892698598596
2025-12-22,59.373049647442215
2025-12-23,50.183863871619
2025-12-24,42.68705477597023
2025-12-25,17.41329724642298
2025-12-26,44.015780268669175
2025-12-27,17.776948433898482
2025-12-28,13.301241511123097
2025-12-29,44.74308264362017
2025-12-30,46.07180813631912
2025-12-31,38.57499904067035
2026-01-01,14.99361819129754
2026-01-02,44.74308264362017
2026-01-03,17.776948433898482
2026-01-04,13.301241511123097
2026-01-05,50.54751505909451
2026-01-06,54.295919606918886
2026-01-07,50.183863871619
2026-01-08,41.95975240101923
2026-01-09,43.050705963445736
2026-01-10,16.000652248922
2026-01-11,11.636837999216
2026-01-12,37.819723497452
2026-01-13,39.274328247354
2026-01-14,38.547025872403005
2026-01-15,40.001630622305
2026-01-16,38.547025872403005
2026-01-17,16.727954623873
2026-01-18,10.182233249314
2026-01-19,19.637164123677
2026-01-20,40.728932997256
2026-01-21,46.547351996864
2026-01-22,45.092747246962
2026-01-23,42.183537747158
2026-01-24,14.54604749902
2026-01-25,13.091442749118
2026-01-26,39.274328247354
2026-01-27,40.728932997256
2026-01-28,53.820375746374005
2026-01-29,69.821027995296
2026-01-30,62.548004245786004
2026-01-31,24.000978373383003
2026-02-01,18.182559373775
2026-02-02,50.911166246570005
2026-02-03,53.093073371423
2026-02-04,50.911166246570005
2026-02-05,55.274980496276
2026-02-06,62.548004245786004
2026-02-07,24.000978373383003
2026-02-08,12.364140374167
2026-02-09,38.547025872403005
2026-02-10,42.910840122109
2026-02-11,40.728932997256
2026-02-12,42.183537747158
2026-02-13,42.183537747158
2026-02-14,15.273349873971
2026-02-15,13.091442749118
2026-02-16,20.364466498628
2026-02-17,36.36511874755
2026-02-18,37.819723497452
2026-02-19,37.092421122501
2026-02-20,36.36511874755
2026-02-21,17.455256998824
2026-02-22,10.909535624265
2026-02-23,40.728932997256
2026-02-24,44.365444872011004
2026-02-25,42.183537747158
2026-02-26,39.274328247354
2026-02-27,37.819723497452
2026-02-28,16.000652248922
2026-03-01,11.636837999216
2026-03-02,59.638794745982004
2026-03-03,58.18418999608
2026-03-04,51.638468621521
2026-03-05,56.002282871227
2026-03-06,45.820049621913
2026-03-07,18.909861748726
2026-03-08,19.637164123677
2026-03-09,45.820049621913
2026-03-10,42.183537747158
2026-03-11,45.092747246962
2026-03-12,45.820049621913
2026-03-13,42.183537747158
2026-03-14,16.727954623873
2026-03-15,35.637816372599005
2026-03-16,45.092747246962
2026-03-17,53.093073371423
2026-03-18,56.729585246178004
2026-03-19,62.548004245786004
2026-03-20,50.183863871619
2026-03-21,22.546373623481
2026-03-22,13.818745124069
2026-03-23,44.365444872011004
2026-03-24,42.183537747158
2026-03-25,41.456235372207004
2026-03-26,40.001630622305
2026-03-27,43.63814249706
2026-03-28,14.54604749902
2026-03-29,10.909535624265
2026-03-30,40.728932997256
2026-03-31,48.729259121717
2026-04-01,40.728932997256
2026-04-02,41.456235372207004
2026-04-03,27.637490248138
2026-04-04,10.909535624265
2026-04-05,11.636837999216
2026-04-06,41.456235372207004
2026-04-07,40.001630622305
2026-04-08,51.638468621521
2026-04-09,42.183537747158
2026-04-10,35.637816372599005
2026-04-11,13.091442749118
2026-04-12,12.364140374167
2026-04-13,37.819723497452
2026-04-14,40.001630622305
2026-04-15,43.63814249706
2026-04-16,45.092747246962
2026-04-17,72.7302374951
2026-04-18,20.364466498628
2026-04-19,13.091442749118
2026-04-20,40.728932997256
2026-04-21,43.63814249706
2026-04-22,56.729585246178004
2026-04-23,58.18418999608
2026-04-24,52.365770996472
2026-04-25,17.455256998824
2026-04-26,14.54604749902
2026-04-27,39.274328247354
2026-04-28,37.819723497452
2026-04-29,37.092421122501
2026-04-30,45.820049621913
2026-05-01,40.001630622305
2026-05-02,18.182559373775
2026-05-03,13.091442749118
2026-05-04,37.092421122501
2026-05-05,38.547025872403005
2026-05-06,44.365444872011004
2026-05-07,40.728932997256
2026-05-08,54.547678121325
2026-05-09,21.81907124853
2026-05-10,15.273349873971
2026-05-11,51.638468621521
2026-05-12,50.911166246570005
2026-05-13,50.911166246570005
2026-05-14,49.456561496668
2026-05-15,44.365444872011004
2026-05-16,16.727954623873
2026-05-17,12.364140374167
2026-05-18,39.274328247354
2026-05-19,37.092421122501
2026-05-20,37.092421122501
2026-05-21,45.092747246962
2026-05-22,58.911492371031
2026-05-23,31.274002122893002
2026-05-24,12.364140374167
2026-05-25,13.091442749118
2026-05-26,43.63814249706
2026-05-27,46.547351996864
2026-05-28,48.001956746766005
2026-05-29,46.547351996864
2026-05-30,21.091768873579
2026-05-31,16.000652248922
