Time,amber_rose
2024-10-17,13.395509831258114
2024-10-18,11.162924859381762
2024-10-19,14.51180231719629
2024-10-20,18.976972260948994
2024-10-21,25.674727176578052
2024-10-22,22.325849718763525
2024-10-23,13.395509831258114
2024-10-24,12.279217345319939
2024-10-25,13.395509831258114
2024-10-26,31.256189606268933
2024-10-27,59.16350175472334
2024-10-28,36.83765203595981
2024-10-29,22.325849718763525
2024-10-30,15.628094803134466
2024-10-31,14.51180231719629
2024-11-01,16.744387289072645
2024-11-02,22.325849718763525
2024-11-03,15.628094803134466
2024-11-04,16.744387289072645
2024-11-05,22.325849718763525
2024-11-06,20.093264746887172
2024-11-07,21.209557232825347
2024-11-08,18.976972260948994
2024-11-09,17.86067977501082
2024-11-10,14.51180231719629
2024-11-11,10.046632373443586
2024-11-12,13.395509831258114
2024-11-13,75.90788904379598
2024-11-14,26.791019662516227
2024-11-15,15.628094803134466
2024-11-16,33.48877457814529
2024-11-17,26.791019662516227
2024-11-18,12.279217345319939
2024-11-19,13.395509831258114
2024-11-20,16.744387289072645
2024-11-21,11.162924859381762
2024-11-22,8.93033988750541
2024-11-23,7.814047401567233
2024-11-24,12.279217345319939
2024-11-25,15.628094803134466
2024-11-26,11.162924859381762
2024-11-27,11.162924859381762
2024-11-28,13.395509831258114
2024-11-29,12.279217345319939
2024-11-30,12.279217345319939
2024-12-01,8.93033988750541
2024-12-02,10.046632373443586
2024-12-03,11.162924859381762
2024-12-04,16.744387289072645
2024-12-05,12.279217345319939
2024-12-06,14.51180231719629
2024-12-07,14.51180231719629
2024-12-08,11.162924859381762
2024-12-09,11.162924859381762
2024-12-10,10.046632373443586
2024-12-11,11.162924859381762
2024-12-12,12.279217345319939
2024-12-13,11.162924859381762
2024-12-14,11.162924859381762
2024-12-15,16.744387289072645
2024-12-16,11.162924859381762
2024-12-17,8.93033988750541
2024-12-18,13.395509831258114
2024-12-19,10.046632373443586
2024-12-20,12.279217345319939
2024-12-21,16.744387289072645
2024-12-22,15.628094803134466
2024-12-23,14.51180231719629
2024-12-24,14.51180231719629
2024-12-25,13.395509831258114
2024-12-26,18.976972260948994
2024-12-27,22.325849718763525
2024-12-28,20.093264746887172
2024-12-29,16.744387289072645
2024-12-30,13.395509831258114
2024-12-31,14.51180231719629
2025-01-01,14.51180231719629
2025-01-02,17.86067977501082
2025-01-03,12.279217345319939
2025-01-04,12.279217345319939
2025-01-05,11.162924859381762
2025-01-06,8.93033988750541
2025-01-07,10.046632373443586
2025-01-08,10.046632373443586
2025-01-09,12.279217345319939
2025-01-10,10.046632373443586
2025-01-11,13.395509831258114
2025-01-12,14.51180231719629
2025-01-13,10.046632373443586
2025-01-14,10.046632373443586
2025-01-15,7.814047401567233
2025-01-16,11.162924859381762
2025-01-17,10.046632373443586
2025-01-18,13.395509831258114
2025-01-19,11.162924859381762
2025-01-20,13.395509831258114
2025-01-21,12.279217345319939
2025-01-22,8.93033988750541
2025-01-23,10.046632373443586
2025-01-24,11.162924859381762
2025-01-25,11.162924859381762
2025-01-26,12.279217345319939
2025-01-27,10.046632373443586
2025-01-28,12.279217345319939
2025-01-29,22.325849718763525
2025-01-30,23.4421422047017
2025-01-31,12.279217345319939
2025-02-01,15.628094803134466
2025-02-02,14.51180231719629
2025-02-03,14.51180231719629
2025-02-04,12.279217345319939
2025-02-05,10.046632373443586
2025-02-06,12.279217345319939
2025-02-07,10.046632373443586
2025-02-08,14.51180231719629
2025-02-09,13.395509831258114
2025-02-10,11.162924859381762
2025-02-11,10.046632373443586
2025-02-12,12.279217345319939
2025-02-13,10.046632373443586
2025-02-14,34.605067064083464
2025-02-15,78.14047401567234
2025-02-16,37.95394452189799
2025-02-17,41.30282197971252
2025-02-18,24.558434690639878
2025-02-19,26.791019662516227
2025-02-20,23.4421422047017
2025-02-21,24.558434690639878
2025-02-22,17.86067977501082
2025-02-23,17.86067977501082
2025-02-24,13.395509831258114
2025-02-25,15.628094803134466
2025-02-26,11.162924859381762
2025-02-27,10.046632373443586
2025-02-28,8.93033988750541
2025-03-01,13.395509831258114
2025-03-02,13.395509831258114
2025-03-03,10.046632373443586
2025-03-04,12.279217345319939
2025-03-05,40.186529493774344
2025-03-06,111.62924859381762
2025-03-07,89.3033988750541
2025-03-08,94.88486130474497
2025-03-09,66.97754915629058
2025-03-10,53.582039325032454
2025-03-11,55.81462429690881
2025-03-12,50.23316186721793
2025-03-13,41.30282197971252
2025-03-14,27.907312148454405
2025-03-15,34.605067064083464
2025-03-16,24.558434690639878
2025-03-17,18.976972260948994
2025-03-18,22.325849718763525
2025-03-19,20.093264746887172
2025-03-20,20.093264746887172
2025-03-21,17.86067977501082
2025-03-22,23.4421422047017
2025-03-23,18.976972260948994
2025-03-24,15.628094803134466
2025-03-25,16.744387289072645
2025-03-26,15.628094803134466
2025-03-27,14.51180231719629
2025-03-28,22.325849718763525
2025-03-29,18.976972260948994
2025-03-30,15.628094803134466
2025-03-31,17.86067977501082
2025-04-01,12.279217345319939
2025-04-02,12.279217345319939
2025-04-03,14.51180231719629
2025-04-04,14.51180231719629
2025-04-05,14.51180231719629
2025-04-06,14.51180231719629
2025-04-07,11.162924859381762
2025-04-08,10.046632373443586
2025-04-09,10.046632373443586
2025-04-10,11.162924859381762
2025-04-11,10.046632373443586
2025-04-12,13.395509831258114
2025-04-13,18.976972260948994
2025-04-14,11.162924859381762
2025-04-15,11.178826461745555
2025-04-16,10.111828943135132
2025-04-17,11.433252099566221
2025-04-18,10.111828943135132
2025-04-19,11.178826461745555
2025-04-20,12.245823980355976
2025-04-21,11.178826461745555
2025-04-22,13.05839586114573
2025-04-23,12.500249618176642
2025-04-24,10.111828943135132
2025-04-25,9.857403305314465
2025-04-26,12.245823980355976
2025-04-27,10.924400823924888
2025-04-28,14.379819017576821
2025-04-29,10.3662545809558
2025-04-30,10.924400823924888
2025-05-01,10.924400823924888
2025-05-02,11.991398342535309
2025-05-03,14.634244655397488
2025-05-04,14.634244655397488
2025-05-05,13.567247136787064
2025-05-06,8.535980148883375
2025-05-07,11.178826461745555
2025-05-08,12.245823980355976
2025-05-09,15.446816536187242
2025-05-10,21.290655404880688
2025-05-11,16.76823969261833
2025-05-12,17.83523721122875
2025-05-13,15.446816536187242
2025-05-14,15.446816536187242
2025-05-15,12.212430615392014
2025-05-16,15.265538269240018
2025-05-17,13.230133166674682
2025-05-18,13.738984442316015
2025-05-19,12.721281891033348
2025-05-20,9.668174237185344
2025-05-21,15.774389544881352
2025-05-22,12.212430615392014
2025-05-23,12.212430615392014
2025-05-24,13.230133166674682
2025-05-25,13.738984442316015
2025-05-26,14.24783571795735
2025-05-27,10.685876788468013
2025-05-28,12.212430615392014
2025-05-29,15.774389544881352
2025-05-30,13.230133166674682
2025-05-31,9.668174237185344
2025-06-01,9.668174237185344
2025-06-02,10.685876788468013
2025-06-03,10.177025512826678
2025-06-04,10.685876788468013
2025-06-05,11.194728064109347
2025-06-06,11.194728064109347
2025-06-07,11.194728064109347
2025-06-08,15.774389544881352
2025-06-09,11.70357933975068
2025-06-10,11.194728064109347
2025-06-11,13.230133166674682
2025-06-12,10.177025512826678
2025-06-13,11.70357933975068
2025-06-14,9.668174237185344
2025-06-15,13.230133166674682
2025-06-16,12.212430615392014
2025-06-17,12.721281891033348
2025-06-18,14.24783571795735
2025-06-19,11.70357933975068
2025-06-20,10.685876788468013
2025-06-21,9.15932296154401
2025-06-22,10.177025512826678
2025-06-23,17.300943371805353
2025-06-24,20.862902301294692
2025-06-25,35.61958929489337
2025-06-26,19.84519975001202
2025-06-27,14.24783571795735
2025-06-28,12.212430615392014
2025-06-29,12.721281891033348
2025-06-30,10.177025512826678
2025-07-01,13.230133166674682
2025-07-02,8.650471685902676
2025-07-03,10.177025512826678
2025-07-04,12.721281891033348
2025-07-05,13.738984442316015
2025-07-06,30.531076538480036
2025-07-07,17.300943371805353
2025-07-08,17.809794647446687
2025-07-09,38.672696948741375
2025-07-10,16.283240820522686
2025-07-11,15.774389544881352
2025-07-12,12.212430615392014
2025-07-13,18.827497198729354
2025-07-14,12.212430615392014
2025-07-15,13.230133166674682
2025-07-16,9.668174237185344
2025-07-17,12.721281891033348
2025-07-18,14.24783571795735
2025-07-19,11.194728064109347
2025-07-20,14.756686993598684
2025-07-21,10.685876788468013
2025-07-22,8.141620410261343
2025-07-23,13.738984442316015
2025-07-24,10.685876788468013
2025-07-25,10.685876788468013
2025-07-26,11.70357933975068
2025-07-27,10.177025512826678
2025-07-28,13.230133166674682
2025-07-29,11.194728064109347
2025-07-30,11.194728064109347
2025-07-31,10.685876788468013
2025-08-01,11.194728064109347
2025-08-02,12.212430615392014
2025-08-03,12.212430615392014
2025-08-04,9.15932296154401
2025-08-05,10.177025512826678
2025-08-06,11.70357933975068
2025-08-07,9.15932296154401
2025-08-08,6.106215307696007
2025-08-09,12.721281891033348
2025-08-10,11.194728064109347
2025-08-11,11.70357933975068
2025-08-12,11.194728064109347
2025-08-13,8.650471685902676
2025-08-14,11.70357933975068
2025-08-15,9.15932296154401
2025-08-16,10.685876788468013
2025-08-17,10.177025512826678
2025-08-18,9.15932296154401
2025-08-19,12.212430615392014
2025-08-20,11.194728064109347
2025-08-21,10.177025512826678
2025-08-22,9.15932296154401
2025-08-23,12.721281891033348
2025-08-24,16.79209209616402
2025-08-25,12.721281891033348
2025-08-26,13.738984442316015
2025-08-27,13.738984442316015
2025-08-28,15.774389544881352
2025-08-29,8.650471685902676
2025-08-30,12.721281891033348
2025-08-31,15.265538269240018
2025-09-01,16.79209209616402
2025-09-02,12.721281891033348
2025-09-03,21.371753576936026
2025-09-04,12.721281891033348
2025-09-05,10.177025512826678
2025-09-06,15.774389544881352
2025-09-07,23.40715867950136
2025-09-08,50.88512756413339
2025-09-09,28.4956714359147
2025-09-10,16.283240820522686
2025-09-11,13.230133166674682
2025-09-12,12.721281891033348
2025-09-13,15.265538269240018
2025-09-14,19.84519975001202
2025-09-15,26.460266333349363
2025-09-16,15.265538269240018
2025-09-17,13.230133166674682
2025-09-18,10.177025512826678
2025-09-19,8.141620410261343
2025-09-20,13.738984442316015
2025-09-21,14.756686993598684
2025-09-22,26.460266333349363
2025-09-23,15.265538269240018
2025-09-24,14.756686993598684
2025-09-25,14.24783571795735
2025-09-26,11.194728064109347
2025-09-27,12.212430615392014
2025-09-28,13.230133166674682
2025-09-29,13.738984442316015
2025-09-30,8.650471685902676
2025-10-01,9.15932296154401
2025-10-02,8.650471685902676
2025-10-03,9.15932296154401
2025-10-04,11.194728064109347
2025-10-05,16.79209209616402
2025-10-06,31.03992781412137
2025-10-07,13.230133166674682
2025-10-08,11.194728064109347
2025-10-09,14.756686993598684
2025-10-10,11.70357933975068
2025-10-11,15.265538269240018
2025-10-12,12.212430615392014
2025-10-13,14.24783571795735
2025-10-14,11.194728064109347
2025-10-15,9.15932296154401
2025-10-16,10.177025512826678
2025-10-17,9.668174237185344
2025-10-18,11.194728064109347
2025-10-19,14.756686993598684
2025-10-20,10.685876788468013
2025-10-21,16.283240820522686
2025-10-22,16.79209209616402
2025-10-23,13.230133166674682
2025-10-24,12.721281891033348
2025-10-25,11.194728064109347
2025-10-26,12.212430615392014
2025-10-27,7.632769134620009
2025-10-28,11.194728064109347
2025-10-29,10.177025512826678
2025-10-30,12.721281891033348
2025-10-31,9.668174237185344
2025-11-01,9.668174237185344
2025-11-02,10.177025512826678
2025-11-03,15.265538269240018
2025-11-04,9.668174237185344
2025-11-05,13.738984442316015
2025-11-06,11.70357933975068
2025-11-07,9.15932296154401
2025-11-08,10.685876788468013
2025-11-09,13.738984442316015
2025-11-10,8.650471685902676
2025-11-11,12.721281891033348
2025-11-12,12.212430615392014
2025-11-13,10.685876788468013
2025-11-14,14.24783571795735
2025-11-15,12.212430615392014
2025-11-16,12.212430615392014
2025-11-17,10.685876788468013
2025-11-18,10.177025512826678
2025-11-19,10.177025512826678
2025-11-20,10.177025512826678
2025-11-21,15.265538269240018
2025-11-22,11.194728064109347
2025-11-23,11.70357933975068
2025-11-24,11.70357933975068
2025-11-25,9.15932296154401
2025-11-26,15.774389544881352
2025-11-27,13.738984442316015
2025-11-28,14.756686993598684
2025-11-29,11.194728064109347
2025-11-30,11.70357933975068
2025-12-01,10.685876788468013
2025-12-02,10.685876788468013
2025-12-03,7.632769134620009
2025-12-04,8.141620410261343
2025-12-05,8.650471685902676
2025-12-06,8.141620410261343
2025-12-07,13.738984442316015
2025-12-08,12.721281891033348
2025-12-09,12.721281891033348
2025-12-10,11.194728064109347
2025-12-11,8.904897323723343
2025-12-12,8.904897323723343
2025-12-13,11.449153701930014
2025-12-14,12.212430615392014
2025-12-15,10.177025512826678
2025-12-16,9.413748599364677
2025-12-17,8.141620410261343
2025-12-18,12.212430615392014
2025-12-19,12.466856253212681
2025-12-20,10.177025512826678
2025-12-21,9.15932296154401
2025-12-22,13.993410080136684
2025-12-23,14.24783571795735
2025-12-24,26.460266333349363
2025-12-25,16.283240820522686
2025-12-26,15.265538269240018
2025-12-27,11.449153701930014
2025-12-28,12.212430615392014
2025-12-29,10.431451150647344
2025-12-30,11.449153701930014
2025-12-31,15.011112631419351
2026-01-01,14.24783571795735
2026-01-02,13.230133166674682
2026-01-03,12.975707528854015
2026-01-04,13.230133166674682
2026-01-05,13.230133166674682
2026-01-06,11.449153701930014
2026-01-07,11.194728064109347
2026-01-08,12.212430615392014
2026-01-09,12.212430615392014
2026-01-10,15.265538269240018
2026-01-11,13.230133166674682
2026-01-12,10.177025512826678
2026-01-13,13.230133166674682
2026-01-14,12.212430615392014
2026-01-15,10.177025512826678
2026-01-16,10.177025512826678
2026-01-17,12.212430615392014
2026-01-18,19.336348474370688
2026-01-19,15.265538269240018
2026-01-20,13.230133166674682
2026-01-21,11.194728064109347
2026-01-22,15.265538269240018
2026-01-23,12.212430615392014
2026-01-24,12.212430615392014
2026-01-25,14.24783571795735
2026-01-26,12.212430615392014
2026-01-27,13.230133166674682
2026-01-28,9.15932296154401
2026-01-29,11.194728064109347
2026-01-30,33.58418419232804
2026-01-31,26.460266333349363
2026-02-01,24.42486123078403
2026-02-02,18.31864592308802
2026-02-03,12.212430615392014
2026-02-04,11.194728064109347
2026-02-05,12.212430615392014
2026-02-06,19.336348474370688
2026-02-07,17.300943371805353
2026-02-08,14.24783571795735
2026-02-09,12.212430615392014
2026-02-10,15.265538269240018
2026-02-11,16.283240820522686
2026-02-12,36.63729184617604
2026-02-13,26.460266333349363
2026-02-14,19.336348474370688
2026-02-15,27.47796888463203
2026-02-16,19.336348474370688
2026-02-17,14.24783571795735
2026-02-18,11.194728064109347
2026-02-19,11.194728064109347
2026-02-20,18.31864592308802
2026-02-21,14.24783571795735
2026-02-22,16.283240820522686
2026-02-23,14.24783571795735
2026-02-24,11.194728064109347
2026-02-25,11.194728064109347
2026-02-26,10.177025512826678
2026-02-27,12.212430615392014
2026-02-28,10.177025512826678
2026-03-01,14.24783571795735
2026-03-02,12.212430615392014
2026-03-03,13.230133166674682
2026-03-04,11.194728064109347
2026-03-05,11.194728064109347
2026-03-06,11.194728064109347
2026-03-07,13.230133166674682
2026-03-08,15.265538269240018
2026-03-09,10.177025512826678
2026-03-10,12.212430615392014
2026-03-11,11.194728064109347
2026-03-12,12.212430615392014
2026-03-13,11.194728064109347
2026-03-14,15.265538269240018
2026-03-15,11.194728064109347
2026-03-16,11.194728064109347
2026-03-17,11.194728064109347
2026-03-18,10.177025512826678
2026-03-19,10.177025512826678
2026-03-20,13.230133166674682
2026-03-21,17.300943371805353
2026-03-22,17.300943371805353
2026-03-23,18.31864592308802
2026-03-24,15.265538269240018
2026-03-25,19.336348474370688
2026-03-26,14.24783571795735
2026-03-27,15.265538269240018
2026-03-28,25.442563782066696
2026-03-29,30.531076538480036
2026-03-30,33.58418419232804
2026-03-31,35.61958929489337
2026-04-01,27.47796888463203
2026-04-02,21.371753576936026
2026-04-03,24.42486123078403
2026-04-04,22.389456128218693
2026-04-05,22.389456128218693
2026-04-06,21.371753576936026
2026-04-07,25.442563782066696
2026-04-08,22.389456128218693
2026-04-09,25.442563782066696
2026-04-10,23.40715867950136
2026-04-11,26.460266333349363
2026-04-12,23.40715867950136
2026-04-13,23.40715867950136
2026-04-14,23.40715867950136
2026-04-15,24.42486123078403
2026-04-16,23.40715867950136
2026-04-17,20.354051025653355
2026-04-18,26.460266333349363
2026-04-19,23.40715867950136
2026-04-20,19.336348474370688
2026-04-21,45.796614807720054
2026-04-22,49.867425012850724
2026-04-23,44.77891225643739
2026-04-24,43.76120970515472
2026-04-25,33.58418419232804
2026-04-26,40.70810205130671
2026-04-27,27.47796888463203
2026-04-28,23.40715867950136
2026-04-29,21.371753576936026
2026-04-30,23.40715867950136
2026-05-01,25.442563782066696
2026-05-02,26.460266333349363
2026-05-03,21.371753576936026
2026-05-04,21.371753576936026
2026-05-05,17.300943371805353
2026-05-06,26.460266333349363
2026-05-07,26.460266333349363
2026-05-08,22.389456128218693
2026-05-09,26.460266333349363
2026-05-10,24.42486123078403
2026-05-11,22.389456128218693
2026-05-12,19.336348474370688
2026-05-13,24.42486123078403
2026-05-14,25.442563782066696
2026-05-15,27.47796888463203
2026-05-16,27.47796888463203
2026-05-17,26.460266333349363
2026-05-18,22.389456128218693
2026-05-19,22.389456128218693
2026-05-20,17.300943371805353
2026-05-21,14.24783571795735
2026-05-22,15.265538269240018
2026-05-23,18.31864592308802
2026-05-24,23.40715867950136
2026-05-25,101.77025512826678
2026-05-26,60.044450525677405
2026-05-27,25.442563782066696
2026-05-28,20.354051025653355
2026-05-29,19.336348474370688
2026-05-30,18.31864592308802
2026-05-31,16.283240820522686
