Time,sp500
2024-09-26,42.67314011969863
2024-09-27,42.67314011969863
2024-09-28,12.80194203590959
2024-09-29,8.534628023939726
2024-09-30,38.40582610772877
2024-10-01,46.940454131668496
2024-10-02,38.40582610772877
2024-10-03,42.67314011969863
2024-10-04,42.67314011969863
2024-10-05,12.80194203590959
2024-10-06,12.80194203590959
2024-10-07,42.67314011969863
2024-10-08,38.40582610772877
2024-10-09,38.40582610772877
2024-10-10,38.40582610772877
2024-10-11,42.67314011969863
2024-10-12,12.80194203590959
2024-10-13,12.80194203590959
2024-10-14,42.67314011969863
2024-10-15,42.67314011969863
2024-10-16,38.40582610772877
2024-10-17,38.40582610772877
2024-10-18,38.40582610772877
2024-10-19,12.80194203590959
2024-10-20,12.80194203590959
2024-10-21,38.40582610772877
2024-10-22,38.40582610772877
2024-10-23,42.67314011969863
2024-10-24,38.40582610772877
2024-10-25,42.67314011969863
2024-10-26,12.80194203590959
2024-10-27,12.80194203590959
2024-10-28,34.138512095758905
2024-10-29,38.40582610772877
2024-10-30,38.40582610772877
2024-10-31,42.67314011969863
2024-11-01,42.67314011969863
2024-11-02,12.80194203590959
2024-11-03,8.534628023939726
2024-11-04,38.40582610772877
2024-11-05,38.40582610772877
2024-11-06,85.34628023939726
2024-11-07,72.54433820348767
2024-11-08,64.00971017954795
2024-11-09,21.336570059849315
2024-11-10,17.069256047879453
2024-11-11,51.20776814363836
2024-11-12,51.20776814363836
2024-11-13,46.940454131668496
2024-11-14,42.67314011969863
2024-11-15,46.940454131668496
2024-11-16,17.069256047879453
2024-11-17,12.80194203590959
2024-11-18,42.67314011969863
2024-11-19,42.67314011969863
2024-11-20,38.40582610772877
2024-11-21,38.40582610772877
2024-11-22,38.40582610772877
2024-11-23,17.069256047879453
2024-11-24,8.534628023939726
2024-11-25,38.40582610772877
2024-11-26,42.67314011969863
2024-11-27,38.40582610772877
2024-11-28,12.80194203590959
2024-11-29,29.871198083789043
2024-11-30,12.80194203590959
2024-12-01,12.80194203590959
2024-12-02,38.40582610772877
2024-12-03,42.67314011969863
2024-12-04,42.67314011969863
2024-12-05,38.40582610772877
2024-12-06,38.40582610772877
2024-12-07,17.069256047879453
2024-12-08,12.80194203590959
2024-12-09,34.138512095758905
2024-12-10,38.40582610772877
2024-12-11,38.40582610772877
2024-12-12,38.40582610772877
2024-12-13,34.138512095758905
2024-12-14,12.80194203590959
2024-12-15,12.80194203590959
2024-12-16,38.40582610772877
2024-12-17,42.67314011969863
2024-12-18,64.00971017954795
2024-12-19,72.54433820348767
2024-12-20,64.00971017954795
2024-12-21,17.069256047879453
2024-12-22,12.80194203590959
2024-12-23,42.67314011969863
2024-12-24,34.138512095758905
2024-12-25,12.80194203590959
2024-12-26,38.40582610772877
2024-12-27,42.67314011969863
2024-12-28,21.336570059849315
2024-12-29,12.80194203590959
2024-12-30,42.67314011969863
2024-12-31,42.67314011969863
2025-01-01,25.60388407181918
2025-01-02,55.47508215560822
2025-01-03,46.940454131668496
2025-01-04,17.069256047879453
2025-01-05,12.80194203590959
2025-01-06,46.940454131668496
2025-01-07,46.940454131668496
2025-01-08,51.20776814363836
2025-01-09,29.871198083789043
2025-01-10,51.20776814363836
2025-01-11,17.069256047879453
2025-01-12,12.80194203590959
2025-01-13,46.940454131668496
2025-01-14,42.67314011969863
2025-01-15,46.940454131668496
2025-01-16,46.940454131668496
2025-01-17,42.67314011969863
2025-01-18,17.069256047879453
2025-01-19,12.80194203590959
2025-01-20,25.60388407181918
2025-01-21,59.742396167578086
2025-01-22,55.47508215560822
2025-01-23,46.940454131668496
2025-01-24,46.940454131668496
2025-01-25,17.069256047879453
2025-01-26,12.80194203590959
2025-01-27,76.81165221545754
2025-01-28,68.27702419151781
2025-01-29,55.47508215560822
2025-01-30,42.67314011969863
2025-01-31,51.20776814363836
2025-02-01,25.60388407181918
2025-02-02,29.871198083789043
2025-02-03,115.2174783231863
2025-02-04,64.00971017954795
2025-02-05,51.20776814363836
2025-02-06,46.940454131668496
2025-02-07,46.940454131668496
2025-02-08,17.069256047879453
2025-02-09,17.069256047879453
2025-02-10,46.940454131668496
2025-02-11,42.67314011969863
2025-02-12,42.67314011969863
2025-02-13,42.67314011969863
2025-02-14,42.67314011969863
2025-02-15,17.069256047879453
2025-02-16,12.80194203590959
2025-02-17,25.60388407181918
2025-02-18,46.940454131668496
2025-02-19,42.67314011969863
2025-02-20,46.940454131668496
2025-02-21,51.20776814363836
2025-02-22,25.60388407181918
2025-02-23,17.069256047879453
2025-02-24,64.00971017954795
2025-02-25,68.27702419151781
2025-02-26,59.742396167578086
2025-02-27,64.00971017954795
2025-02-28,81.0789662274274
2025-03-01,25.60388407181918
2025-03-02,17.069256047879453
2025-03-03,76.81165221545754
2025-03-04,153.62330443091508
2025-03-05,110.95016431121644
2025-03-06,102.41553628727672
2025-03-07,93.88090826333699
2025-03-08,25.60388407181918
2025-03-09,17.069256047879453
2025-03-10,149.3559904189452
2025-03-11,166.42524646682466
2025-03-12,136.55404838303562
2025-03-13,123.75210634712603
2025-03-14,115.2174783231863
2025-03-15,29.871198083789043
2025-03-16,21.336570059849315
2025-03-17,89.61359425136713
2025-03-18,89.61359425136713
2025-03-19,81.0789662274274
2025-03-20,72.54433820348767
2025-03-21,64.00971017954795
2025-03-22,21.336570059849315
2025-03-23,17.069256047879453
2025-03-24,68.27702419151781
2025-03-25,64.00971017954795
2025-03-26,64.00971017954795
2025-03-27,64.00971017954795
2025-03-28,76.81165221545754
2025-03-29,25.60388407181918
2025-03-30,17.069256047879453
2025-03-31,93.88090826333699
2025-04-01,72.54433820348767
2025-04-02,123.75210634712603
2025-04-03,290.1773528139507
2025-04-04,307.24660886183017
2025-04-05,76.81165221545754
2025-04-06,72.54433820348767
2025-04-07,426.7314011969863
2025-04-08,273.10809676607124
2025-04-09,401.1275171251671
2025-04-10,260.30615473016167
2025-04-11,204.83107257455345
2025-04-12,46.940454131668496
2025-04-13,34.138512095758905
2025-04-14,132.28673437106576
2025-04-15,115.06995274274688
2025-04-16,124.24249230432743
2025-04-17,120.00659577708078
2025-04-18,64.23919441578704
2025-04-19,21.880229143320506
2025-04-20,21.179482636233267
2025-04-21,140.4853319062268
2025-04-22,127.77764232448685
2025-04-23,119.30584926999353
2025-04-24,99.52785964793475
2025-04-25,84.71793054493307
2025-04-26,22.580975650407748
2025-04-27,20.47873612914603
2025-04-28,88.95382707217973
2025-04-29,86.11942355910755
2025-04-30,93.18972359942637
2025-05-01,84.71793054493307
2025-05-02,81.18278052477365
2025-05-03,26.116125670567165
2025-05-04,21.179482636233267
2025-05-05,76.24613749043976
2025-05-06,69.17583745012094
2025-05-07,76.24613749043976
2025-05-08,84.71793054493307
2025-05-09,64.93994092287429
2025-05-10,17.644332616073854
2025-05-11,20.47873612914603
2025-05-12,132.71428535882075
2025-05-13,103.06300966809417
2025-05-14,73.41173397736759
2025-05-15,70.07465070872406
2025-05-16,70.07465070872406
2025-05-17,25.22687425514066
2025-05-18,19.62090219844274
2025-05-19,75.68062276542199
2025-05-20,65.87017166620062
2025-05-21,68.67315769454959
2025-05-22,70.07465070872406
2025-05-23,70.07465070872406
2025-05-24,18.219409184268255
2025-05-25,14.014930141744813
2025-05-26,19.62090219844274
2025-05-27,70.07465070872406
2025-05-28,60.2641996095027
2025-05-29,82.6880878362944
2025-05-30,64.46867865202614
2025-05-31,15.416423155919293
2025-06-01,14.014930141744813
2025-06-02,61.665692623677174
2025-06-03,63.06718563785166
2025-06-04,61.665692623677174
2025-06-05,64.46867865202614
2025-06-06,77.08211577959646
2025-06-07,19.62090219844274
2025-06-08,12.61343712757033
2025-06-09,63.06718563785166
2025-06-10,61.665692623677174
2025-06-11,64.46867865202614
2025-06-12,54.65822755280477
2025-06-13,74.27912975124751
2025-06-14,18.219409184268255
2025-06-15,14.014930141744813
2025-06-16,60.2641996095027
2025-06-17,57.46121358115373
2025-06-18,54.65822755280477
2025-06-19,29.431353297664106
2025-06-20,49.052255496106845
2025-06-21,16.817916170093774
2025-06-22,26.628367269315145
2025-06-23,75.68062276542199
2025-06-24,68.67315769454959
2025-06-25,60.2641996095027
2025-06-26,64.46867865202614
2025-06-27,75.68062276542199
2025-06-28,21.02239521261722
2025-06-29,16.817916170093774
2025-06-30,63.06718563785166
2025-07-01,68.67315769454959
2025-07-02,61.665692623677174
2025-07-03,67.2716646803751
2025-07-04,25.22687425514066
2025-07-05,14.014930141744813
2025-07-06,16.817916170093774
2025-07-07,68.67315769454959
2025-07-08,65.87017166620062
2025-07-09,60.2641996095027
2025-07-10,60.2641996095027
2025-07-11,56.05972056697925
2025-07-12,16.817916170093774
2025-07-13,15.416423155919293
2025-07-14,58.86270659532821
2025-07-15,63.06718563785166
2025-07-16,56.05972056697925
2025-07-17,56.05972056697925
2025-07-18,53.25673453863029
2025-07-19,18.219409184268255
2025-07-20,18.219409184268255
2025-07-21,60.2641996095027
2025-07-22,53.25673453863029
2025-07-23,67.2716646803751
2025-07-24,54.65822755280477
2025-07-25,56.05972056697925
2025-07-26,18.219409184268255
2025-07-27,16.817916170093774
2025-07-28,63.06718563785166
2025-07-29,58.86270659532821
2025-07-30,63.06718563785166
2025-07-31,63.06718563785166
2025-08-01,92.49853893551577
2025-08-02,23.82538124096618
2025-08-03,16.817916170093774
2025-08-04,70.07465070872406
2025-08-05,63.06718563785166
2025-08-06,64.46867865202614
2025-08-07,65.87017166620062
2025-08-08,63.06718563785166
2025-08-09,16.817916170093774
2025-08-10,16.817916170093774
2025-08-11,56.05972056697925
2025-08-12,65.87017166620062
2025-08-13,67.2716646803751
2025-08-14,56.05972056697925
2025-08-15,54.65822755280477
2025-08-16,19.62090219844274
2025-08-17,15.416423155919293
2025-08-18,54.65822755280477
2025-08-19,58.86270659532821
2025-08-20,60.2641996095027
2025-08-21,51.855241524455806
2025-08-22,71.47614372289854
2025-08-23,18.219409184268255
2025-08-24,15.416423155919293
2025-08-25,54.65822755280477
2025-08-26,53.25673453863029
2025-08-27,58.86270659532821
2025-08-28,49.052255496106845
2025-08-29,47.65076248193236
2025-08-30,15.416423155919293
2025-08-31,12.61343712757033
2025-09-01,15.416423155919293
2025-09-02,60.2641996095027
2025-09-03,56.05972056697925
2025-09-04,51.855241524455806
2025-09-05,64.46867865202614
2025-09-06,21.02239521261722
2025-09-07,14.014930141744813
2025-09-08,51.855241524455806
2025-09-09,51.855241524455806
2025-09-10,56.05972056697925
2025-09-11,51.855241524455806
2025-09-12,47.65076248193236
2025-09-13,15.416423155919293
2025-09-14,11.21194411339585
2025-09-15,56.05972056697925
2025-09-16,50.45374851028132
2025-09-17,71.47614372289854
2025-09-18,56.05972056697925
2025-09-19,57.46121358115373
2025-09-20,18.219409184268255
2025-09-21,14.014930141744813
2025-09-22,57.46121358115373
2025-09-23,60.2641996095027
2025-09-24,50.45374851028132
2025-09-25,47.65076248193236
2025-09-26,50.45374851028132
2025-09-27,16.817916170093774
2025-09-28,12.61343712757033
2025-09-29,50.45374851028132
2025-09-30,50.45374851028132
2025-10-01,61.665692623677174
2025-10-02,49.052255496106845
2025-10-03,50.45374851028132
2025-10-04,16.817916170093774
2025-10-05,11.21194411339585
2025-10-06,56.05972056697925
2025-10-07,51.855241524455806
2025-10-08,53.25673453863029
2025-10-09,47.65076248193236
2025-10-10,81.28659482211991
2025-10-11,36.43881836853651
2025-10-12,25.22687425514066
2025-10-13,81.28659482211991
2025-10-14,77.08211577959646
2025-10-15,65.87017166620062
2025-10-16,64.46867865202614
2025-10-17,64.46867865202614
2025-10-18,16.817916170093774
2025-10-19,14.014930141744813
2025-10-20,58.86270659532821
2025-10-21,58.86270659532821
2025-10-22,57.46121358115373
2025-10-23,49.052255496106845
2025-10-24,61.665692623677174
2025-10-25,16.817916170093774
2025-10-26,15.416423155919293
2025-10-27,61.665692623677174
2025-10-28,61.665692623677174
2025-10-29,74.27912975124751
2025-10-30,67.2716646803751
2025-10-31,64.46867865202614
2025-11-01,18.219409184268255
2025-11-02,15.416423155919293
2025-11-03,61.665692623677174
2025-11-04,67.2716646803751
2025-11-05,65.87017166620062
2025-11-06,65.87017166620062
2025-11-07,68.67315769454959
2025-11-08,22.4238882267917
2025-11-09,14.014930141744813
2025-11-10,58.86270659532821
2025-11-11,61.665692623677174
2025-11-12,58.86270659532821
2025-11-13,67.2716646803751
2025-11-14,72.87763673707302
2025-11-15,21.02239521261722
2025-11-16,15.416423155919293
2025-11-17,64.46867865202614
2025-11-18,71.47614372289854
2025-11-19,71.47614372289854
2025-11-20,85.49107386464335
2025-11-21,81.28659482211991
2025-11-22,23.82538124096618
2025-11-23,14.014930141744813
2025-11-24,56.05972056697925
2025-11-25,53.25673453863029
2025-11-26,51.855241524455806
2025-11-27,18.219409184268255
2025-11-28,36.43881836853651
2025-11-29,15.416423155919293
2025-11-30,14.014930141744813
2025-12-01,50.45374851028132
2025-12-02,49.052255496106845
2025-12-03,49.052255496106845
2025-12-04,47.65076248193236
2025-12-05,49.052255496106845
2025-12-06,18.219409184268255
2025-12-07,14.014930141744813
2025-12-08,44.8477764535834
2025-12-09,46.249269467757884
2025-12-10,51.855241524455806
2025-12-11,50.561555665217824
2025-12-12,45.0633907634564
2025-12-13,16.494494705284282
2025-12-14,12.236112085292586
2025-12-15,46.30317304522613
2025-12-16,43.28457270700417
2025-12-17,46.30317304522613
2025-12-18,47.542955326995866
2025-12-19,44.52435498877391
2025-12-20,15.79374819819704
2025-12-21,12.236112085292586
2025-12-22,46.30317304522613
2025-12-23,45.76413727054364
2025-12-24,37.786407805242746
2025-12-25,16.494494705284282
2025-12-26,45.0633907634564
2025-12-27,17.03353047996677
2025-12-28,14.014930141744813
2025-12-29,45.76413727054364
2025-12-30,43.28457270700417
2025-12-31,37.786407805242746
2026-01-01,21.291913099958467
2026-01-02,42.04479042523444
2026-01-03,20.752877325275975
2026-01-04,18.273312761736506
2026-01-05,54.81993828520952
2026-01-06,49.32177338344809
2026-01-07,53.58015600343979
2026-01-08,45.0633907634564
2026-01-09,46.30317304522613
2026-01-10,19.40528788856974
2026-01-11,12.936858592379828
2026-01-12,61.450078313804184
2026-01-13,51.74743436951931
2026-01-14,48.513219721424356
2026-01-15,46.357076622694386
2026-01-16,43.12286197459943
2026-01-17,18.327216339204757
2026-01-18,12.936858592379828
2026-01-19,28.02986028348963
2026-01-20,83.0115093011039
2026-01-21,88.40186704792883
2026-01-22,51.74743436951931
2026-01-23,50.669362820154326
2026-01-24,15.0930016911098
2026-01-25,15.0930016911098
2026-01-26,47.43514817205937
2026-01-27,45.2790050733294
2026-01-28,57.137792116344244
2026-01-29,57.137792116344244
2026-01-30,59.293935215074214
2026-01-31,21.561430987299715
2026-02-01,16.171073240474787
2026-02-02,56.05972056697926
2026-02-03,61.450078313804184
2026-02-04,59.293935215074214
2026-02-05,68.99657915935909
2026-02-06,75.465008455549
2026-02-07,23.717574086029686
2026-02-08,14.014930141744815
2026-02-09,49.59129127078934
2026-02-10,45.2790050733294
2026-02-11,50.669362820154326
2026-02-12,58.21586366570923
2026-02-13,57.137792116344244
2026-02-14,19.40528788856974
2026-02-15,14.014930141744815
2026-02-16,26.951788734124644
2026-02-17,47.43514817205937
2026-02-18,47.43514817205937
2026-02-19,44.200933523964416
2026-02-20,60.3720067644392
2026-02-21,18.327216339204757
2026-02-22,16.171073240474787
2026-02-23,61.450078313804184
2026-02-24,56.05972056697926
2026-02-25,52.8255059188843
2026-02-26,50.669362820154326
2026-02-27,51.74743436951931
2026-02-28,21.561430987299715
2026-03-01,24.79564563539467
2026-03-02,85.16765239983387
2026-03-03,89.47993859729381
2026-03-04,68.99657915935909
2026-03-05,65.76236451126412
2026-03-06,77.62115155427897
2026-03-07,23.717574086029686
2026-03-08,23.717574086029686
2026-03-09,107.80715493649858
2026-03-10,73.30886535681903
2026-03-11,62.52814986316917
2026-03-12,67.9185076099941
2026-03-13,73.30886535681903
2026-03-14,21.561430987299715
2026-03-15,21.561430987299715
2026-03-16,70.07465070872408
2026-03-17,59.293935215074214
2026-03-18,63.60622141253416
2026-03-19,71.15272225808906
2026-03-20,74.38693690618402
2026-03-21,28.02986028348963
2026-03-22,25.873717184759656
2026-03-23,92.71415324538877
2026-03-24,74.38693690618402
2026-03-25,65.76236451126412
2026-03-26,74.38693690618402
2026-03-27,90.5580101466588
2026-03-28,31.264074931584585
2026-03-29,22.6395025366647
2026-03-30,87.32379549856384
2026-03-31,91.63608169602378
2026-04-01,80.85536620237393
2026-04-02,92.71415324538877
2026-04-03,43.12286197459943
2026-04-04,17.24914478983977
2026-04-05,19.40528788856974
2026-04-06,72.23079380745405
2026-04-07,81.93343775173892
2026-04-08,105.6510118377686
2026-04-09,71.15272225808906
2026-04-10,63.60622141253416
2026-04-11,20.48335943793473
2026-04-12,23.717574086029686
2026-04-13,86.24572394919886
2026-04-14,72.23079380745405
2026-04-15,78.69922310364396
2026-04-16,76.54308000491399
2026-04-17,83.0115093011039
2026-04-18,25.873717184759656
2026-04-19,22.6395025366647
2026-04-20,73.30886535681903
2026-04-21,70.07465070872408
2026-04-22,65.76236451126412
2026-04-23,71.15272225808906
2026-04-24,61.450078313804184
2026-04-25,19.40528788856974
2026-04-26,16.171073240474787
2026-04-27,62.52814986316917
2026-04-28,61.450078313804184
2026-04-29,57.137792116344244
2026-04-30,58.21586366570923
2026-05-01,61.450078313804184
2026-05-02,19.40528788856974
2026-05-03,16.171073240474787
2026-05-04,61.450078313804184
2026-05-05,60.3720067644392
2026-05-06,66.84043606062912
2026-05-07,60.3720067644392
2026-05-08,62.52814986316917
2026-05-09,20.48335943793473
2026-05-10,17.24914478983977
2026-05-11,63.60622141253416
2026-05-12,62.52814986316917
2026-05-13,57.137792116344244
2026-05-14,61.450078313804184
2026-05-15,62.52814986316917
2026-05-16,17.24914478983977
2026-05-17,14.014930141744815
2026-05-18,61.450078313804184
2026-05-19,51.74743436951931
2026-05-20,54.981649017614274
2026-05-21,56.05972056697926
2026-05-22,51.74743436951931
2026-05-23,21.561430987299715
2026-05-24,18.327216339204757
2026-05-25,21.561430987299715
2026-05-26,65.76236451126412
2026-05-27,61.450078313804184
2026-05-28,58.21586366570923
2026-05-29,62.52814986316917
2026-05-30,19.40528788856974
2026-05-31,18.327216339204757
