Time,zillow
2024-09-24,69.43859174110148
2024-09-25,66.1708933062261
2024-09-26,62.90319487135075
2024-09-27,62.086270262631906
2024-09-28,67.80474252366379
2024-09-29,63.720119480069584
2024-09-30,65.35396869750727
2024-10-01,62.90319487135075
2024-10-02,62.086270262631906
2024-10-03,64.53704408878843
2024-10-04,62.086270262631906
2024-10-05,64.53704408878843
2024-10-06,64.53704408878843
2024-10-07,64.53704408878843
2024-10-08,62.90319487135075
2024-10-09,60.45242104519423
2024-10-10,59.635496436475385
2024-10-11,61.269345653913064
2024-10-12,64.53704408878843
2024-10-13,64.53704408878843
2024-10-14,66.1708933062261
2024-10-15,66.1708933062261
2024-10-16,62.086270262631906
2024-10-17,61.269345653913064
2024-10-18,62.086270262631906
2024-10-19,61.269345653913064
2024-10-20,61.269345653913064
2024-10-21,64.53704408878843
2024-10-22,63.720119480069584
2024-10-23,62.086270262631906
2024-10-24,63.720119480069584
2024-10-25,59.635496436475385
2024-10-26,57.18472261031886
2024-10-27,62.086270262631906
2024-10-28,63.720119480069584
2024-10-29,63.720119480069584
2024-10-30,61.269345653913064
2024-10-31,58.0016472190377
2024-11-01,59.635496436475385
2024-11-02,62.086270262631906
2024-11-03,62.90319487135075
2024-11-04,62.90319487135075
2024-11-05,53.10009956672466
2024-11-06,42.480079653379725
2024-11-07,60.45242104519423
2024-11-08,60.45242104519423
2024-11-09,61.269345653913064
2024-11-10,62.086270262631906
2024-11-11,62.086270262631906
2024-11-12,62.90319487135075
2024-11-13,61.269345653913064
2024-11-14,59.635496436475385
2024-11-15,58.0016472190377
2024-11-16,57.18472261031886
2024-11-17,60.45242104519423
2024-11-18,60.45242104519423
2024-11-19,59.635496436475385
2024-11-20,57.18472261031886
2024-11-21,57.18472261031886
2024-11-22,53.9170241754435
2024-11-23,55.55087339288118
2024-11-24,56.36779800160002
2024-11-25,58.81857182775654
2024-11-26,57.18472261031886
2024-11-27,54.73394878416234
2024-11-28,49.01547652313045
2024-11-29,52.283174958005816
2024-11-30,53.9170241754435
2024-12-01,57.18472261031886
2024-12-02,56.36779800160002
2024-12-03,57.18472261031886
2024-12-04,55.55087339288118
2024-12-05,52.283174958005816
2024-12-06,54.73394878416234
2024-12-07,52.283174958005816
2024-12-08,55.55087339288118
2024-12-09,55.55087339288118
2024-12-10,54.73394878416234
2024-12-11,55.55087339288118
2024-12-12,53.9170241754435
2024-12-13,54.73394878416234
2024-12-14,56.36779800160002
2024-12-15,57.18472261031886
2024-12-16,55.55087339288118
2024-12-17,58.0016472190377
2024-12-18,56.36779800160002
2024-12-19,58.81857182775654
2024-12-20,53.10009956672466
2024-12-21,52.283174958005816
2024-12-22,54.73394878416234
2024-12-23,53.10009956672466
2024-12-24,49.01547652313045
2024-12-25,49.832401131849295
2024-12-26,62.086270262631906
2024-12-27,67.80474252366379
2024-12-28,63.720119480069584
2024-12-29,66.98781791494496
2024-12-30,71.07244095853916
2024-12-31,62.086270262631906
2025-01-01,58.81857182775654
2025-01-02,70.25551634982031
2025-01-03,71.889365567258
2025-01-04,69.43859174110148
2025-01-05,69.43859174110148
2025-01-06,65.35396869750727
2025-01-07,67.80474252366379
2025-01-08,66.1708933062261
2025-01-09,65.35396869750727
2025-01-10,63.720119480069584
2025-01-11,66.98781791494496
2025-01-12,67.80474252366379
2025-01-13,72.70629017597683
2025-01-14,69.43859174110148
2025-01-15,69.43859174110148
2025-01-16,67.80474252366379
2025-01-17,63.720119480069584
2025-01-18,64.53704408878843
2025-01-19,65.35396869750727
2025-01-20,61.269345653913064
2025-01-21,61.269345653913064
2025-01-22,63.720119480069584
2025-01-23,66.1708933062261
2025-01-24,62.90319487135075
2025-01-25,66.1708933062261
2025-01-26,65.35396869750727
2025-01-27,61.269345653913064
2025-01-28,66.1708933062261
2025-01-29,63.720119480069584
2025-01-30,60.45242104519423
2025-01-31,62.086270262631906
2025-02-01,65.35396869750727
2025-02-02,67.80474252366379
2025-02-03,64.53704408878843
2025-02-04,66.1708933062261
2025-02-05,65.35396869750727
2025-02-06,66.1708933062261
2025-02-07,66.98781791494496
2025-02-08,62.086270262631906
2025-02-09,62.086270262631906
2025-02-10,58.81857182775654
2025-02-11,63.720119480069584
2025-02-12,64.53704408878843
2025-02-13,65.35396869750727
2025-02-14,61.269345653913064
2025-02-15,68.62166713238264
2025-02-16,72.70629017597683
2025-02-17,69.43859174110148
2025-02-18,72.70629017597683
2025-02-19,71.889365567258
2025-02-20,68.62166713238264
2025-02-21,66.1708933062261
2025-02-22,68.62166713238264
2025-02-23,75.15706400213335
2025-02-24,71.07244095853916
2025-02-25,69.43859174110148
2025-02-26,68.62166713238264
2025-02-27,66.98781791494496
2025-02-28,68.62166713238264
2025-03-01,71.889365567258
2025-03-02,69.43859174110148
2025-03-03,68.62166713238264
2025-03-04,68.62166713238264
2025-03-05,69.43859174110148
2025-03-06,71.889365567258
2025-03-07,67.80474252366379
2025-03-08,68.62166713238264
2025-03-09,72.70629017597683
2025-03-10,74.34013939341452
2025-03-11,74.34013939341452
2025-03-12,71.889365567258
2025-03-13,71.889365567258
2025-03-14,68.62166713238264
2025-03-15,73.52321478469568
2025-03-16,74.34013939341452
2025-03-17,72.70629017597683
2025-03-18,73.52321478469568
2025-03-19,73.52321478469568
2025-03-20,72.70629017597683
2025-03-21,76.79091321957104
2025-03-22,75.15706400213335
2025-03-23,80.05861165444641
2025-03-24,71.07244095853916
2025-03-25,76.79091321957104
2025-03-26,74.34013939341452
2025-03-27,73.52321478469568
2025-03-28,71.07244095853916
2025-03-29,71.889365567258
2025-03-30,80.05861165444641
2025-03-31,75.15706400213335
2025-04-01,74.34013939341452
2025-04-02,71.889365567258
2025-04-03,72.70629017597683
2025-04-04,67.80474252366379
2025-04-05,73.52321478469568
2025-04-06,72.70629017597683
2025-04-07,73.52321478469568
2025-04-08,69.43859174110148
2025-04-09,71.07244095853916
2025-04-10,74.34013939341452
2025-04-11,73.52321478469568
2025-04-12,73.52321478469568
2025-04-13,71.889365567258
2025-04-14,73.52321478469568
2025-04-15,77.7279738001603
2025-04-16,73.52321478469568
2025-04-17,72.68226298160275
2025-04-18,70.15940757232397
2025-04-19,72.68226298160275
2025-04-20,71.0003593754169
2025-04-21,74.3641665877886
2025-04-22,76.04607019397446
2025-04-23,76.88702199706738
2025-04-24,75.61358069524096
2025-04-25,71.84131117850984
2025-04-26,70.15940757232397
2025-04-27,76.88702199706738
2025-04-28,78.56892560325323
2025-04-29,75.61358069524096
2025-04-30,74.3641665877886
2025-05-01,76.04607019397446
2025-05-02,72.68226298160275
2025-05-03,68.90999346487163
2025-05-04,73.52321478469568
2025-05-05,73.52321478469568
2025-05-06,75.20511839088152
2025-05-07,71.43284887415041
2025-05-08,71.84131117850984
2025-05-09,73.52321478469568
2025-05-10,68.06904166177871
2025-05-11,71.0003593754169
2025-05-12,75.20511839088152
2025-05-13,75.20511839088152
2025-05-14,71.84131117850984
2025-05-15,71.79325678976167
2025-05-16,72.65823578722868
2025-05-17,72.65823578722868
2025-05-18,75.2531727796297
2025-05-19,76.1181517770967
2025-05-20,78.71308876949773
2025-05-21,75.2531727796297
2025-05-22,75.2531727796297
2025-05-23,70.06329879482765
2025-05-24,67.46836180242663
2025-05-25,73.52321478469568
2025-05-26,77.84810977203072
2025-05-27,80.44304676443174
2025-05-28,77.84810977203072
2025-05-29,77.84810977203072
2025-05-30,80.44304676443174
2025-05-31,80.44304676443174
2025-06-01,76.98313077456372
2025-06-02,77.84810977203072
2025-06-03,80.44304676443174
2025-06-04,77.84810977203072
2025-06-05,74.38819378216269
2025-06-06,75.2531727796297
2025-06-07,70.92827779229465
2025-06-08,73.52321478469568
2025-06-09,74.38819378216269
2025-06-10,74.38819378216269
2025-06-11,75.2531727796297
2025-06-12,76.1181517770967
2025-06-13,70.06329879482765
2025-06-14,68.33334079989363
2025-06-15,68.33334079989363
2025-06-16,75.2531727796297
2025-06-17,73.52321478469568
2025-06-18,72.65823578722868
2025-06-19,73.52321478469568
2025-06-20,72.65823578722868
2025-06-21,68.33334079989363
2025-06-22,70.92827779229465
2025-06-23,74.38819378216269
2025-06-24,77.84810977203072
2025-06-25,76.98313077456372
2025-06-26,76.1181517770967
2025-06-27,79.57806776696474
2025-06-28,70.92827779229465
2025-06-29,71.79325678976167
2025-06-30,76.1181517770967
2025-07-01,77.84810977203072
2025-07-02,75.2531727796297
2025-07-03,72.65823578722868
2025-07-04,70.06329879482765
2025-07-05,74.38819378216269
2025-07-06,82.17300475936577
2025-07-07,83.03798375683277
2025-07-08,77.84810977203072
2025-07-09,78.71308876949773
2025-07-10,77.84810977203072
2025-07-11,77.84810977203072
2025-07-12,76.98313077456372
2025-07-13,79.57806776696474
2025-07-14,79.57806776696474
2025-07-15,86.4978997467008
2025-07-16,78.71308876949773
2025-07-17,77.84810977203072
2025-07-18,78.71308876949773
2025-07-19,76.98313077456372
2025-07-20,83.03798375683277
2025-07-21,80.44304676443174
2025-07-22,82.17300475936577
2025-07-23,79.57806776696474
2025-07-24,76.1181517770967
2025-07-25,76.98313077456372
2025-07-26,78.71308876949773
2025-07-27,76.98313077456372
2025-07-28,79.57806776696474
2025-07-29,77.84810977203072
2025-07-30,72.65823578722868
2025-07-31,76.1181517770967
2025-08-01,73.52321478469568
2025-08-02,75.2531727796297
2025-08-03,78.71308876949773
2025-08-04,76.98313077456372
2025-08-05,79.57806776696474
2025-08-06,79.57806776696474
2025-08-07,78.71308876949773
2025-08-08,77.84810977203072
2025-08-09,73.52321478469568
2025-08-10,77.84810977203072
2025-08-11,76.1181517770967
2025-08-12,80.44304676443174
2025-08-13,76.1181517770967
2025-08-14,72.65823578722868
2025-08-15,74.38819378216269
2025-08-16,72.65823578722868
2025-08-17,77.84810977203072
2025-08-18,76.1181517770967
2025-08-19,75.2531727796297
2025-08-20,67.46836180242663
2025-08-21,73.52321478469568
2025-08-22,68.33334079989363
2025-08-23,70.92827779229465
2025-08-24,75.2531727796297
2025-08-25,73.52321478469568
2025-08-26,71.79325678976167
2025-08-27,70.92827779229465
2025-08-28,68.33334079989363
2025-08-29,64.8734248100256
2025-08-30,64.8734248100256
2025-08-31,71.79325678976167
2025-09-01,71.79325678976167
2025-09-02,67.46836180242663
2025-09-03,70.06329879482765
2025-09-04,69.19831979736064
2025-09-05,64.00844581255859
2025-09-06,66.60338280495962
2025-09-07,67.46836180242663
2025-09-08,70.92827779229465
2025-09-09,67.46836180242663
2025-09-10,61.41350882015757
2025-09-11,61.41350882015757
2025-09-12,57.95359283028954
2025-09-13,59.683550825223556
2025-09-14,62.27848781762458
2025-09-15,67.46836180242663
2025-09-16,67.46836180242663
2025-09-17,66.60338280495962
2025-09-18,70.92827779229465
2025-09-19,64.8734248100256
2025-09-20,65.7384038074926
2025-09-21,61.41350882015757
2025-09-22,71.79325678976167
2025-09-23,68.33334079989363
2025-09-24,67.46836180242663
2025-09-25,65.7384038074926
2025-09-26,64.00844581255859
2025-09-27,67.46836180242663
2025-09-28,61.41350882015757
2025-09-29,67.46836180242663
2025-09-30,68.33334079989363
2025-10-01,65.7384038074926
2025-10-02,63.143466815091585
2025-10-03,58.81857182775654
2025-10-04,63.143466815091585
2025-10-05,64.00844581255859
2025-10-06,68.33334079989363
2025-10-07,68.33334079989363
2025-10-08,67.46836180242663
2025-10-09,64.8734248100256
2025-10-10,61.41350882015757
2025-10-11,59.683550825223556
2025-10-12,63.143466815091585
2025-10-13,66.60338280495962
2025-10-14,62.27848781762458
2025-10-15,65.7384038074926
2025-10-16,63.143466815091585
2025-10-17,62.27848781762458
2025-10-18,64.00844581255859
2025-10-19,64.00844581255859
2025-10-20,69.19831979736064
2025-10-21,65.7384038074926
2025-10-22,64.00844581255859
2025-10-23,68.33334079989363
2025-10-24,64.8734248100256
2025-10-25,62.27848781762458
2025-10-26,70.06329879482765
2025-10-27,64.8734248100256
2025-10-28,65.7384038074926
2025-10-29,64.8734248100256
2025-10-30,63.143466815091585
2025-10-31,57.95359283028954
2025-11-01,63.143466815091585
2025-11-02,61.41350882015757
2025-11-03,69.19831979736064
2025-11-04,66.60338280495962
2025-11-05,64.00844581255859
2025-11-06,62.27848781762458
2025-11-07,63.143466815091585
2025-11-08,62.27848781762458
2025-11-09,58.81857182775654
2025-11-10,63.143466815091585
2025-11-11,60.54852982269056
2025-11-12,64.00844581255859
2025-11-13,64.00844581255859
2025-11-14,61.41350882015757
2025-11-15,59.683550825223556
2025-11-16,66.60338280495962
2025-11-17,65.7384038074926
2025-11-18,61.41350882015757
2025-11-19,58.81857182775654
2025-11-20,60.54852982269056
2025-11-21,55.35865583788851
2025-11-22,53.628697842954494
2025-11-23,57.95359283028954
2025-11-24,58.81857182775654
2025-11-25,56.22363483535552
2025-11-26,54.49367684042151
2025-11-27,45.84388686575142
2025-11-28,50.168781853086465
2025-11-29,52.76371884548749
2025-11-30,56.22363483535552
2025-12-01,56.22363483535552
2025-12-02,59.683550825223556
2025-12-03,57.08861383282253
2025-12-04,57.08861383282253
2025-12-05,53.628697842954494
2025-12-06,54.49367684042151
2025-12-07,55.35865583788851
2025-12-08,59.683550825223556
2025-12-09,56.22363483535552
2025-12-10,55.35865583788851
2025-12-11,56.22363483535552
2025-12-12,54.49367684042151
2025-12-13,51.46625034928698
2025-12-14,51.89873984802048
2025-12-15,54.061187341688
2025-12-16,56.22363483535552
2025-12-17,55.35865583788851
2025-12-18,51.89873984802048
2025-12-19,51.03376085055347
2025-12-20,48.438823858152446
2025-12-21,52.331229346753986
2025-12-22,53.628697842954494
2025-12-23,51.46625034928698
2025-12-24,47.14135536195194
2025-12-25,43.6814393720839
2025-12-26,54.49367684042151
2025-12-27,59.251061326490046
2025-12-28,58.81857182775654
2025-12-29,61.41350882015757
2025-12-30,62.27848781762458
2025-12-31,57.08861383282253
2026-01-01,54.92616633915501
2026-01-02,67.46836180242663
2026-01-03,63.57595631382509
2026-01-04,62.27848781762458
2026-01-05,61.84599831889108
2026-01-06,65.7384038074926
2026-01-07,63.57595631382509
2026-01-08,66.60338280495962
2026-01-09,61.41350882015757
2026-01-10,64.00844581255859
2026-01-11,63.143466815091585
2026-01-12,65.7384038074926
2026-01-13,64.8734248100256
2026-01-14,60.54852982269056
2026-01-15,59.683550825223556
2026-01-16,65.7384038074926
2026-01-17,62.27848781762458
2026-01-18,65.7384038074926
2026-01-19,64.8734248100256
2026-01-20,64.00844581255859
2026-01-21,63.143466815091585
2026-01-22,60.54852982269056
2026-01-23,56.22363483535552
2026-01-24,56.22363483535552
2026-01-25,54.49367684042151
2026-01-26,61.41350882015757
2026-01-27,60.54852982269056
2026-01-28,61.41350882015757
2026-01-29,59.683550825223556
2026-01-30,59.683550825223556
2026-01-31,60.54852982269056
2026-02-01,61.41350882015757
2026-02-02,61.41350882015757
2026-02-03,62.27848781762458
2026-02-04,61.41350882015757
2026-02-05,62.27848781762458
2026-02-06,57.95359283028954
2026-02-07,59.683550825223556
2026-02-08,56.22363483535552
2026-02-09,52.76371884548749
2026-02-10,61.41350882015757
2026-02-11,63.143466815091585
2026-02-12,63.143466815091585
2026-02-13,57.08861383282253
2026-02-14,59.683550825223556
2026-02-15,65.7384038074926
2026-02-16,65.7384038074926
2026-02-17,62.27848781762458
2026-02-18,63.143466815091585
2026-02-19,64.8734248100256
2026-02-20,64.00844581255859
2026-02-21,64.00844581255859
2026-02-22,63.143466815091585
2026-02-23,66.60338280495962
2026-02-24,72.65823578722868
2026-02-25,64.8734248100256
2026-02-26,66.60338280495962
2026-02-27,67.46836180242663
2026-02-28,67.46836180242663
2026-03-01,68.33334079989363
2026-03-02,71.79325678976167
2026-03-03,71.79325678976167
2026-03-04,69.19831979736064
2026-03-05,68.33334079989363
2026-03-06,70.06329879482765
2026-03-07,69.19831979736064
2026-03-08,70.06329879482765
2026-03-09,74.38819378216269
2026-03-10,70.06329879482765
2026-03-11,70.06329879482765
2026-03-12,68.33334079989363
2026-03-13,67.46836180242663
2026-03-14,68.33334079989363
2026-03-15,71.79325678976167
2026-03-16,71.79325678976167
2026-03-17,71.79325678976167
2026-03-18,70.06329879482765
2026-03-19,70.92827779229465
2026-03-20,71.79325678976167
2026-03-21,73.52321478469568
2026-03-22,73.52321478469568
2026-03-23,74.38819378216269
2026-03-24,75.2531727796297
2026-03-25,72.65823578722868
2026-03-26,74.38819378216269
2026-03-27,68.33334079989363
2026-03-28,68.33334079989363
2026-03-29,74.38819378216269
2026-03-30,73.52321478469568
2026-03-31,70.06329879482765
2026-04-01,70.06329879482765
2026-04-02,69.19831979736064
2026-04-03,68.33334079989363
2026-04-04,68.33334079989363
2026-04-05,69.19831979736064
2026-04-06,74.38819378216269
2026-04-07,73.52321478469568
2026-04-08,73.52321478469568
2026-04-09,75.2531727796297
2026-04-10,72.65823578722868
2026-04-11,72.65823578722868
2026-04-12,71.79325678976167
2026-04-13,74.38819378216269
2026-04-14,78.71308876949773
2026-04-15,69.19831979736064
2026-04-16,74.38819378216269
2026-04-17,69.19831979736064
2026-04-18,68.33334079989363
2026-04-19,71.79325678976167
2026-04-20,73.52321478469568
2026-04-21,79.57806776696474
2026-04-22,72.65823578722868
2026-04-23,74.38819378216269
2026-04-24,69.19831979736064
2026-04-25,69.19831979736064
2026-04-26,72.65823578722868
2026-04-27,73.52321478469568
2026-04-28,75.2531727796297
2026-04-29,72.65823578722868
2026-04-30,71.79325678976167
2026-05-01,74.38819378216269
2026-05-02,69.19831979736064
2026-05-03,67.46836180242663
2026-05-04,76.1181517770967
2026-05-05,70.06329879482765
2026-05-06,70.92827779229465
2026-05-07,71.79325678976167
2026-05-08,67.46836180242663
2026-05-09,69.19831979736064
2026-05-10,69.19831979736064
2026-05-11,71.79325678976167
2026-05-12,75.2531727796297
2026-05-13,71.79325678976167
2026-05-14,74.38819378216269
2026-05-15,78.71308876949773
2026-05-16,78.71308876949773
2026-05-17,80.44304676443174
2026-05-18,79.57806776696474
2026-05-19,78.71308876949773
2026-05-20,78.71308876949773
2026-05-21,79.57806776696474
2026-05-22,80.44304676443174
2026-05-23,78.71308876949773
2026-05-24,82.17300475936577
2026-05-25,81.30802576189875
2026-05-26,82.17300475936577
2026-05-27,81.30802576189875
2026-05-28,82.17300475936577
2026-05-29,83.90296275429978
2026-05-30,86.4978997467008
2026-05-31,84.76794175176678
