Time,piety_definition
2024-11-13,0.8266286345233713
2024-11-14,0.734781008465219
2024-11-15,0.6298122929701877
2024-11-16,0.5117224880382775
2024-11-17,0.0
2024-11-18,0.5248435774751564
2024-11-19,0.5510857563489142
2024-11-20,0.590449024659551
2024-11-21,0.5248435774751564
2024-11-22,0.0
2024-11-23,0.5510857563489142
2024-11-24,0.0
2024-11-25,0.5379646669120354
2024-11-26,0.0
2024-11-27,0.0
2024-11-28,0.0
2024-11-29,0.0
2024-11-30,0.0
2024-12-01,0.0
2024-12-02,0.44611704085388293
2024-12-03,0.5642068457857932
2024-12-04,0.6560544718439455
2024-12-05,0.6429333824070667
2024-12-06,0.5642068457857932
2024-12-07,0.0
2024-12-08,0.0
2024-12-09,0.8922340817077659
2024-12-10,0.6691755612808244
2024-12-11,0.0
2024-12-12,0.6954177401545822
2024-12-13,0.0
2024-12-14,0.0
2024-12-15,0.0
2024-12-16,0.7872653662127347
2024-12-17,0.6560544718439455
2024-12-18,0.8266286345233713
2024-12-19,0.0
2024-12-20,0.0
2024-12-21,0.0
2024-12-22,0.0
2024-12-23,0.0
2024-12-24,0.0
2024-12-25,0.0
2024-12-26,0.0
2024-12-27,0.0
2024-12-28,0.0
2024-12-29,0.0
2024-12-30,0.0
2024-12-31,0.5117224880382775
2025-01-01,0.0
2025-01-02,0.0
2025-01-03,0.0
2025-01-04,0.8003864556496135
2025-01-05,0.0
2025-01-06,0.590449024659551
2025-01-07,0.0
2025-01-08,0.9709606183290393
2025-01-09,0.9972027972027973
2025-01-10,0.4723592197276408
2025-01-11,0.5773279352226721
2025-01-12,0.0
2025-01-13,0.8266286345233713
2025-01-14,1.0628082443871918
2025-01-15,0.8528708133971292
2025-01-16,0.9053551711446448
2025-01-17,0.43299595141700403
2025-01-18,0.0
2025-01-19,0.0
2025-01-20,0.6035701140964299
2025-01-21,0.8922340817077659
2025-01-22,0.6429333824070667
2025-01-23,0.734781008465219
2025-01-24,0.7741442767758557
2025-01-25,0.5773279352226721
2025-01-26,0.0
2025-01-27,0.72165991902834
2025-01-28,0.7085388295914612
2025-01-29,0.6691755612808244
2025-01-30,0.5510857563489142
2025-01-31,0.6560544718439455
2025-02-01,0.0
2025-02-02,0.0
2025-02-03,0.72165991902834
2025-02-04,0.4986013986013986
2025-02-05,0.72165991902834
2025-02-06,0.4854803091645197
2025-02-07,0.0
2025-02-08,0.0
2025-02-09,0.5248435774751564
2025-02-10,0.0
2025-02-11,0.0
2025-02-12,0.6822966507177033
2025-02-13,0.7610231873389768
2025-02-14,0.0
2025-02-15,0.0
2025-02-16,0.0
2025-02-17,0.0
2025-02-18,0.0
2025-02-19,0.43299595141700403
2025-02-20,0.43299595141700403
2025-02-21,0.6429333824070667
2025-02-22,0.6166912035333088
2025-02-23,0.5379646669120354
2025-02-24,0.7610231873389768
2025-02-25,0.0
2025-02-26,0.6298122929701877
2025-02-27,0.0
2025-02-28,0.6691755612808244
2025-03-01,0.0
2025-03-02,1.2202613176297388
2025-03-03,0.5117224880382775
2025-03-04,0.590449024659551
2025-03-05,0.6691755612808244
2025-03-06,0.0
2025-03-07,0.5248435774751564
2025-03-08,0.0
2025-03-09,0.0
2025-03-10,0.4854803091645197
2025-03-11,0.41987486198012514
2025-03-12,0.0
2025-03-13,0.590449024659551
2025-03-14,0.0
2025-03-15,0.0
2025-03-16,0.0
2025-03-17,0.5248435774751564
2025-03-18,0.4854803091645197
2025-03-19,0.0
2025-03-20,0.5117224880382775
2025-03-21,0.0
2025-03-22,0.0
2025-03-23,0.0
2025-03-24,0.5510857563489142
2025-03-25,0.0
2025-03-26,0.5642068457857932
2025-03-27,0.0
2025-03-28,0.0
2025-03-29,0.6166912035333088
2025-03-30,0.0
2025-03-31,0.734781008465219
2025-04-01,0.0
2025-04-02,0.5248435774751564
2025-04-03,0.0
2025-04-04,0.6429333824070667
2025-04-05,0.0
2025-04-06,0.0
2025-04-07,0.8659919028340081
2025-04-08,0.4723592197276408
2025-04-09,0.4592381302907619
2025-04-10,0.4986013986013986
2025-04-11,0.0
2025-04-12,0.0
2025-04-13,0.0
2025-04-14,0.5510857563489142
2025-04-15,0.4723592197276408
2025-04-16,0.7085388295914612
2025-04-17,0.0
2025-04-18,0.0
2025-04-19,0.0
2025-04-20,0.0
2025-04-21,0.5248435774751564
2025-04-22,0.0
2025-04-23,0.5117224880382775
2025-04-24,0.43299595141700403
2025-04-25,0.0
2025-04-26,0.0
2025-04-27,0.0
2025-04-28,0.0
2025-04-29,0.6166912035333088
2025-04-30,0.5642068457857932
2025-05-01,0.4854803091645197
2025-05-02,0.5445252116304748
2025-05-03,0.7610231873389768
2025-05-04,0.5248435774751564
2025-05-05,0.49204085388295915
2025-05-06,0.0
2025-05-07,0.4592381302907619
2025-05-08,0.0
2025-05-09,0.0
2025-05-10,0.0
2025-05-11,0.0
2025-05-12,0.0
2025-05-13,0.0
2025-05-14,0.0
2025-05-15,0.0
2025-05-16,0.0
2025-05-17,0.0
2025-05-18,0.5510857563489142
2025-05-19,0.6560544718439455
2025-05-20,0.6298122929701877
2025-05-21,0.7479020979020979
2025-05-22,0.5117224880382775
2025-05-23,0.0
2025-05-24,0.0
2025-05-25,0.0
2025-05-26,0.0
2025-05-27,0.0
2025-05-28,0.0
2025-05-29,0.0
2025-05-30,0.6166912035333088
2025-05-31,0.0
2025-06-01,0.6166912035333088
2025-06-02,0.0
2025-06-03,0.0
2025-06-04,0.4592381302907619
2025-06-05,0.0
2025-06-06,0.0
2025-06-07,0.6166912035333088
2025-06-08,0.0
2025-06-09,0.0
2025-06-10,0.0
2025-06-11,0.0
2025-06-12,0.0
2025-06-13,0.0
2025-06-14,0.5117224880382775
2025-06-15,0.0
2025-06-16,0.0
2025-06-17,0.0
2025-06-18,0.0
2025-06-19,0.0
2025-06-20,0.0
2025-06-21,0.0
2025-06-22,0.0
2025-06-23,0.0
2025-06-24,0.0
2025-06-25,0.0
2025-06-26,0.0
2025-06-27,0.0
2025-06-28,0.0
2025-06-29,0.0
2025-06-30,0.0
2025-07-01,0.0
2025-07-02,0.0
2025-07-03,0.0
2025-07-04,0.0
2025-07-05,0.0
2025-07-06,0.590449024659551
2025-07-07,0.5117224880382775
2025-07-08,0.0
2025-07-09,0.0
2025-07-10,0.0
2025-07-11,0.0
2025-07-12,0.0
2025-07-13,0.0
2025-07-14,0.0
2025-07-15,0.4986013986013986
2025-07-16,0.0
2025-07-17,0.0
2025-07-18,0.0
2025-07-19,0.0
2025-07-20,0.0
2025-07-21,0.0
2025-07-22,0.0
2025-07-23,0.0
2025-07-24,0.0
2025-07-25,0.0
2025-07-26,0.0
2025-07-27,0.0
2025-07-28,0.0
2025-07-29,0.0
2025-07-30,0.0
2025-07-31,0.0
2025-08-01,0.0
2025-08-02,0.0
2025-08-03,0.0
2025-08-04,0.0
2025-08-05,0.0
2025-08-06,0.0
2025-08-07,0.0
2025-08-08,0.0
2025-08-09,0.0
2025-08-10,0.590449024659551
2025-08-11,0.0
2025-08-12,0.0
2025-08-13,0.0
2025-08-14,0.72165991902834
2025-08-15,0.0
2025-08-16,0.0
2025-08-17,0.0
2025-08-18,0.9709606183290393
2025-08-19,0.9709606183290393
2025-08-20,0.7741442767758557
2025-08-21,0.7085388295914612
2025-08-22,0.6429333824070667
2025-08-23,0.0
2025-08-24,0.5773279352226721
2025-08-25,1.0628082443871918
2025-08-26,0.734781008465219
2025-08-27,0.9315973500184026
2025-08-28,1.1284136915715863
2025-08-29,0.8003864556496135
2025-08-30,0.0
2025-08-31,0.6822966507177033
2025-09-01,0.8003864556496135
2025-09-02,0.6035701140964299
2025-09-03,0.9447184394552816
2025-09-04,1.1152926021347074
2025-09-05,0.9840817077659183
2025-09-06,0.0
2025-09-07,0.4723592197276408
2025-09-08,0.9709606183290393
2025-09-09,0.8003864556496135
2025-09-10,1.1940191387559809
2025-09-11,0.6166912035333088
2025-09-12,0.8397497239602503
2025-09-13,0.0
2025-09-14,0.6954177401545822
2025-09-15,1.312108943687891
2025-09-16,1.0759293338240707
2025-09-17,0.8922340817077659
2025-09-18,0.6166912035333088
2025-09-19,0.9053551711446448
2025-09-20,0.0
2025-09-21,0.0
2025-09-22,0.8659919028340081
2025-09-23,0.9447184394552816
2025-09-24,0.734781008465219
2025-09-25,0.734781008465219
2025-09-26,0.8003864556496135
2025-09-27,0.5248435774751564
2025-09-28,0.5248435774751564
2025-09-29,0.6691755612808244
2025-09-30,0.734781008465219
2025-10-01,0.0
2025-10-02,0.6560544718439455
2025-10-03,0.6691755612808244
2025-10-04,0.0
2025-10-05,0.0
2025-10-06,0.5642068457857932
2025-10-07,0.6429333824070667
2025-10-08,0.8266286345233713
2025-10-09,0.0
2025-10-10,0.7741442767758557
2025-10-11,0.0
2025-10-12,0.0
2025-10-13,0.6166912035333088
2025-10-14,0.72165991902834
2025-10-15,0.7479020979020979
2025-10-16,0.5117224880382775
2025-10-17,0.6560544718439455
2025-10-18,0.0
2025-10-19,0.0
2025-10-20,0.6298122929701877
2025-10-21,0.6954177401545822
2025-10-22,0.6822966507177033
2025-10-23,0.9840817077659183
2025-10-24,0.4986013986013986
2025-10-25,0.0
2025-10-26,0.6035701140964299
2025-10-27,0.879112992270887
2025-10-28,0.6560544718439455
2025-10-29,0.6166912035333088
2025-10-30,0.8003864556496135
2025-10-31,0.9709606183290393
2025-11-01,0.0
2025-11-02,0.5642068457857932
2025-11-03,0.5117224880382775
2025-11-04,0.5642068457857932
2025-11-05,0.5510857563489142
2025-11-06,0.6691755612808244
2025-11-07,0.5248435774751564
2025-11-08,0.0
2025-11-09,0.0
2025-11-10,0.5248435774751564
2025-11-11,0.0
2025-11-12,0.6429333824070667
2025-11-13,0.5510857563489142
2025-11-14,0.0
2025-11-15,0.0
2025-11-16,0.5510857563489142
2025-11-17,0.5773279352226721
2025-11-18,0.6429333824070667
2025-11-19,0.0
2025-11-20,0.0
2025-11-21,0.0
2025-11-22,0.0
2025-11-23,0.0
2025-11-24,0.0
2025-11-25,0.6298122929701877
2025-11-26,0.0
2025-11-27,0.0
2025-11-28,0.0
2025-11-29,0.0
2025-11-30,0.0
2025-12-01,0.0
2025-12-02,0.0
2025-12-03,0.0
2025-12-04,0.43299595141700403
2025-12-05,0.5773279352226721
2025-12-06,0.6429333824070667
2025-12-07,0.4854803091645197
2025-12-08,0.7479020979020979
2025-12-09,0.6429333824070667
2025-12-10,0.6166912035333088
2025-12-11,0.0
2025-12-12,0.0
2025-12-13,0.0
2025-12-14,0.0
2025-12-15,20.709937430990063
2025-12-16,20.203376886271624
2025-12-17,0.0
2025-12-18,0.0
2025-12-19,0.0
2025-12-20,0.0
2025-12-21,0.0
2025-12-22,0.0
2025-12-23,0.0
2025-12-24,0.0
2025-12-25,0.0
2025-12-26,0.0
2025-12-27,0.0
2025-12-28,0.0
2025-12-29,35.86739050423261
2025-12-30,0.0
2025-12-31,0.0
2026-01-01,0.0
2026-01-02,0.0
2026-01-03,0.0
2026-01-04,0.0
2026-01-05,0.0
2026-01-06,0.0
2026-01-07,39.40019322782481
2026-01-08,0.0
2026-01-09,26.768982333456016
2026-01-10,0.0
2026-01-11,0.0
2026-01-12,53.0
2026-01-13,55.0
2026-01-14,74.0
2026-01-15,44.0
2026-01-16,57.0
2026-01-17,0.0
2026-01-18,47.0
2026-01-19,56.0
2026-01-20,51.0
2026-01-21,41.0
2026-01-22,41.0
2026-01-23,47.0
2026-01-24,0.0
2026-01-25,51.0
2026-01-26,0.0
2026-01-27,81.0
2026-01-28,54.0
2026-01-29,48.0
2026-01-30,63.0
2026-01-31,0.0
2026-02-01,55.0
2026-02-02,79.0
2026-02-03,67.0
2026-02-04,0.0
2026-02-05,38.0
2026-02-06,0.0
2026-02-07,0.0
2026-02-08,58.0
2026-02-09,46.0
2026-02-10,0.0
2026-02-11,75.0
2026-02-12,0.0
2026-02-13,0.0
2026-02-14,0.0
2026-02-15,63.0
2026-02-16,0.0
2026-02-17,0.0
2026-02-18,42.0
2026-02-19,54.0
2026-02-20,0.0
2026-02-21,54.0
2026-02-22,60.0
2026-02-23,52.0
2026-02-24,0.0
2026-02-25,51.0
2026-02-26,0.0
2026-02-27,51.0
2026-02-28,0.0
2026-03-01,47.0
2026-03-02,44.0
2026-03-03,45.0
2026-03-04,100.0
2026-03-05,45.0
2026-03-06,0.0
2026-03-07,0.0
2026-03-08,53.0
2026-03-09,53.0
2026-03-10,58.0
2026-03-11,44.0
2026-03-12,47.0
2026-03-13,55.0
2026-03-14,56.0
2026-03-15,0.0
2026-03-16,63.0
2026-03-17,0.0
2026-03-18,56.0
2026-03-19,43.0
2026-03-20,46.0
2026-03-21,0.0
2026-03-22,0.0
2026-03-23,69.0
2026-03-24,0.0
2026-03-25,69.0
2026-03-26,51.0
2026-03-27,0.0
2026-03-28,0.0
2026-03-29,0.0
2026-03-30,63.0
2026-03-31,0.0
2026-04-01,0.0
2026-04-02,48.0
2026-04-03,0.0
2026-04-04,0.0
2026-04-05,0.0
2026-04-06,63.0
2026-04-07,45.0
2026-04-08,0.0
2026-04-09,0.0
2026-04-10,41.0
2026-04-11,0.0
2026-04-12,0.0
2026-04-13,54.0
2026-04-14,42.0
2026-04-15,45.0
2026-04-16,0.0
2026-04-17,54.0
2026-04-18,0.0
2026-04-19,0.0
2026-04-20,0.0
2026-04-21,0.0
2026-04-22,0.0
2026-04-23,0.0
2026-04-24,51.0
2026-04-25,0.0
2026-04-26,0.0
2026-04-27,0.0
2026-04-28,0.0
2026-04-29,0.0
2026-04-30,0.0
2026-05-01,0.0
2026-05-02,0.0
2026-05-03,0.0
2026-05-04,0.0
2026-05-05,0.0
2026-05-06,0.0
2026-05-07,47.0
2026-05-08,0.0
2026-05-09,0.0
2026-05-10,0.0
2026-05-11,41.0
2026-05-12,41.0
2026-05-13,0.0
2026-05-14,57.0
2026-05-15,0.0
2026-05-16,0.0
2026-05-17,0.0
2026-05-18,0.0
2026-05-19,0.0
2026-05-20,0.0
2026-05-21,0.0
2026-05-22,0.0
2026-05-23,0.0
2026-05-24,0.0
2026-05-25,47.0
2026-05-26,0.0
2026-05-27,0.0
2026-05-28,0.0
2026-05-29,0.0
2026-05-30,0.0
2026-05-31,0.0
