Time,riches
2024-09-16,28.224102427007544
2024-09-17,28.212468088039998
2024-09-18,29.8597063225473
2024-09-19,33.16376401188812
2024-09-20,44.75260334827698
2024-09-21,39.763666916004446
2024-09-22,26.498161311249195
2024-09-23,26.487211345162095
2024-09-24,31.440560387651548
2024-09-25,26.46531141298789
2024-09-26,24.800963856469487
2024-09-27,26.443411480813683
2024-09-28,26.432461514726583
2024-09-29,29.724200492219413
2024-09-30,24.759901483642857
2024-10-01,28.049587342494355
2024-10-02,28.037953003526813
2024-10-03,29.674925644827454
2024-10-04,26.36676171820397
2024-10-05,29.650288221131476
2024-10-06,31.284523370910343
2024-10-07,29.625650797435497
2024-10-08,29.613332085587505
2024-10-09,27.95651263075399
2024-10-10,27.94487829178644
2024-10-11,26.29011195559426
2024-10-12,29.56405723819555
2024-10-13,27.909975274883802
2024-10-14,27.89834093591626
2024-10-15,31.167495608354443
2024-10-16,27.875072257981167
2024-10-17,27.86343791901362
2024-10-18,31.128486354169144
2024-10-19,31.11548326944071
2024-10-20,29.465507543411633
2024-10-21,31.089477099983842
2024-10-22,32.712077910795166
2024-10-23,31.063470930526975
2024-10-24,34.318938145356285
2024-10-25,34.30456631486697
2024-10-26,31.024461676341673
2024-10-27,34.275822653888326
2024-10-28,29.36695784862771
2024-10-29,30.98545242215637
2024-10-30,30.97244933742794
2024-10-31,29.330001713083742
2024-11-01,27.688922834500435
2024-11-02,35.817667464807265
2024-11-03,32.54782841948864
2024-11-04,26.02731276950381
2024-11-05,22.764317452989623
2024-11-06,22.754736232663404
2024-11-07,29.243770730147812
2024-11-08,29.231452018299823
2024-11-09,29.219133306451834
2024-11-10,35.697217837849145
2024-11-11,27.572579444824974
2024-11-12,32.42464130100874
2024-11-13,30.790406151229867
2024-11-14,27.53767642792234
2024-11-15,30.764399981773
2024-11-16,25.895913176458585
2024-11-17,30.738393812316133
2024-11-18,27.491139072052153
2024-11-19,29.09594618797194
2024-11-20,30.69938455813083
2024-11-21,27.456236055149517
2024-11-22,29.05899005242797
2024-11-23,29.04667134057998
2024-11-24,27.42133303824688
2024-11-25,29.022033916884
2024-11-26,25.786413515587565
2024-11-27,25.77546354950046
2024-11-28,25.76451358341336
2024-11-29,32.19195452165782
2024-11-30,30.5693537108465
2024-12-01,25.731663685152053
2024-12-02,25.73893800987204
2024-12-03,24.137074063680025
2024-12-04,25.753486659312014
2024-12-05,25.760760984031997
2024-12-06,28.98903972234598
2024-12-07,28.997223337655964
2024-12-08,30.61681845035294
2024-12-09,29.01359056827593
2024-12-10,30.634094971562906
2024-12-11,33.86828409871188
2024-12-12,35.49106172847386
2024-12-13,30.660009753377853
2024-12-14,27.440369275668854
2024-12-15,27.44809824568384
2024-12-16,27.455827215698825
2024-12-17,30.694562795797786
2024-12-18,27.471285155728793
2024-12-19,33.94466450827173
2024-12-20,30.720477577612733
2024-12-21,29.111793951995732
2024-12-22,32.35553063033968
2024-12-23,22.65523647536777
2024-12-24,24.280287331604736
2024-12-25,24.287107011029722
2024-12-26,30.772307141242628
2024-12-27,32.400995159839596
2024-12-28,34.03059246902656
2024-12-29,32.419180971639555
2024-12-30,32.42827387753953
2024-12-31,27.571761765923593
2025-01-01,32.4464596893395
2025-01-02,30.83277496547751
2025-01-03,29.218180951025516
2025-01-04,27.60267764598353
2025-01-05,37.35525600988034
2025-01-06,45.488693906375175
2025-01-07,40.626271405924236
2025-01-08,32.510110030639375
2025-01-09,30.893242789712385
2025-01-10,30.901881050317368
2025-01-11,34.16425818575629
2025-01-12,34.17380573695127
2025-01-13,29.300017104125352
2025-01-14,32.56466746603926
2025-01-15,29.31638433474532
2025-01-16,35.84113860562315
2025-01-17,35.851140802113136
2025-01-18,34.23109104412115
2025-01-19,32.61013199553917
2025-01-20,35.88114739158307
2025-01-21,32.62831780733914
2025-01-22,70.1704330334641
2025-01-23,100.0
2025-01-24,100.0
2025-01-25,100.0
2025-01-26,100.0
2025-01-27,100.0
2025-01-28,94.80670763105313
2025-01-29,83.38770568907442
2025-01-30,75.23335410900964
2025-01-31,67.07445607599486
2025-02-01,65.45667954447786
2025-02-02,67.11173699018478
2025-02-03,52.39444093446224
2025-02-04,44.220084961417484
2025-02-05,45.87059595417441
2025-02-06,44.244635807347436
2025-02-07,42.61776636993047
2025-02-08,42.629587147600446
2025-02-09,44.28146207624236
2025-02-10,34.45068472160571
2025-02-11,32.81926883123875
2025-02-12,34.46977982399567
2025-02-13,39.40494557164646
2025-02-14,41.05818443617337
2025-02-15,36.141204500322544
2025-02-16,36.15120669681253
2025-02-17,36.16120889330251
2025-02-18,36.171211089792486
2025-02-19,37.825813890204394
2025-02-20,32.90110498433858
2025-02-21,32.91019789023857
2025-02-22,34.56525533594548
2025-02-23,42.80689881265009
2025-02-24,31.29060277754159
2025-02-25,36.24122646522235
2025-02-26,34.6034455407254
2025-02-27,31.316517559356534
2025-02-28,31.325155819961516
2025-03-01,31.333794080566502
2025-03-02,37.940839149839164
2025-03-03,36.30123964416222
2025-03-04,31.35970886238145
2025-03-05,34.67027839909027
2025-03-06,36.331246233632164
2025-03-07,33.03749857283831
2025-03-08,31.39426190480138
2025-03-09,36.361252823102106
2025-03-10,38.024493884118996
2025-03-11,39.68864423572589
2025-03-12,43.00785203303969
2025-03-13,34.74665880865012
2025-03-14,34.756206359845095
2025-03-15,33.11024182003816
2025-03-16,46.36706861631342
2025-03-17,33.12842763183813
2025-03-18,29.8237684839643
2025-03-19,34.80394411582
2025-03-20,34.813491667014986
2025-03-21,28.190079367122348
2025-03-22,34.83258676940494
2025-03-23,34.842134320599925
2025-03-24,38.1708896691087
2025-03-25,34.86122942298989
2025-03-26,34.870776974184864
2025-03-27,34.88032452537985
2025-03-28,29.905604637064137
2025-03-29,34.89941962776981
2025-03-30,41.55829426067236
2025-03-31,34.91851473015977
2025-04-01,31.601580159320964
2025-04-02,33.273914126237834
2025-04-03,36.6113077353516
2025-04-04,31.627494941135907
2025-04-05,33.301192843937784
2025-04-06,33.31028574983776
2025-04-07,34.98534758852464
2025-04-08,31.662047983555837
2025-04-09,28.336929797407056
2025-04-10,35.01399024210958
2025-04-11,28.35238773743702
2025-04-12,28.360116707452004
2025-04-13,30.036542482023872
2025-04-14,28.375574647481976
2025-04-15,28.784009080332215
2025-04-16,27.32219371362914
2025-04-17,30.269738789552235
2025-04-18,33.218884216913715
2025-04-19,29.132932108377457
2025-04-20,30.29445330778838
2025-04-21,33.56374271602167
2025-04-22,28.838875674532705
2025-04-23,31.79162189263058
2025-04-24,32.11826275476792
2025-04-25,30.017555187376896
2025-04-26,33.609366371374826
2025-04-27,30.670382266356572
2025-04-28,30.36035868975145
2025-04-29,38.37973886044026
2025-04-30,33.3273443984887
2025-05-01,28.59081115873006
2025-05-02,30.07461771835223
2025-05-03,33.35445944388245
2025-05-04,33.68236421993988
2025-05-05,28.621817967848994
2025-05-06,30.426264071714517
2025-05-07,33.709738413151776
2025-05-08,31.92119580170532
2025-05-09,35.526141688275786
2025-05-10,35.535752889812066
2025-05-11,32.586052795190675
2025-05-12,28.35652239536588
2025-05-13,33.764486799575565
2025-05-14,30.0546438434151
2025-05-15,30.702397080902593
2025-05-16,30.07088377335247
2025-05-17,31.35896134420716
2025-05-18,33.28788154406536
2025-05-19,33.29686533509454
2025-05-20,28.181872337489295
2025-05-21,26.267464415447478
2025-05-22,29.47876093416107
2025-05-23,32.05076971078006
2025-05-24,37.18891324680665
2025-05-25,31.426685307350223
2025-05-26,24.378280214372207
2025-05-27,31.443616298135993
2025-05-28,36.58711555573767
2025-05-29,33.38670324538636
2025-05-30,31.46901278431464
2025-05-31,32.11987579561992
2025-06-01,28.27309236947791
2025-06-02,30.842113565124077
2025-06-03,30.840853636272243
2025-06-04,30.83959370742041
2025-06-05,32.76572963972911
2025-06-06,36.61902519653863
2025-06-07,32.763052290918964
2025-06-08,29.549780909012533
2025-06-09,32.76037494210882
2025-06-10,32.75903626770374
2025-06-11,28.90385081761648
2025-06-12,30.187232729176454
2025-06-13,33.39727554340007
2025-06-14,34.680368721264834
2025-06-15,35.321154103182565
2025-06-16,36.604063541423116
2025-06-17,29.538914022665473
2025-06-18,32.74832687246316
2025-06-19,31.462792582447975
2025-06-20,32.74564952365302
2025-06-21,34.67044678155665
2025-06-22,34.02701029934652
2025-06-23,30.173662245501504
2025-06-24,28.246528869518432
2025-06-25,32.738956151627654
2025-06-26,30.169961204499245
2025-06-27,30.168727524165156
2025-06-28,30.809355414976416
2025-06-29,34.659107421890155
2025-06-30,30.165026483162897
2025-07-01,26.3130958492762
2025-07-02,30.804315699569088
2025-07-03,32.08651642783047
2025-07-04,31.44349992190428
2025-07-05,30.800535913013587
2025-07-06,32.72423073317186
2025-07-07,29.51476538633867
2025-07-08,29.51355795452233
2025-07-09,28.229204847805725
2025-07-10,27.586503324092497
2025-07-11,28.868415318658677
2025-07-12,33.35769277863832
2025-07-13,36.56366707261122
2025-07-14,29.50631336362429
2025-07-15,26.298029200089694
2025-07-16,29.50389849999161
2025-07-17,32.70950531471606
2025-07-18,28.86014703556852
2025-07-19,35.913379727269245
2025-07-20,33.34677339525577
2025-07-21,30.780377051384257
2025-07-22,29.49665390909357
2025-07-23,30.136651835478908
2025-07-24,30.13541815514482
2025-07-25,33.33994878064167
2025-07-26,35.261963695664164
2025-07-27,37.18382111958018
2025-07-28,29.48940931819553
2025-07-29,35.25763269023599
2025-07-30,37.179253877492286
2025-07-31,37.17773146346299
2025-08-01,32.04845607709801
2025-08-02,30.12431503213804
2025-08-03,32.68674784982982
2025-08-04,26.91739579152627
2025-08-05,24.352836843897016
2025-08-06,33.96440758452106
2025-08-07,29.47733500003213
2025-08-08,31.398483713968993
2025-08-09,32.0379566699994
2025-08-10,28.83297981970087
2025-08-11,30.113211909131262
2025-08-12,27.549256677410185
2025-08-13,26.907473851818086
2025-08-14,30.750138758940263
2025-08-15,32.030082114675444
2025-08-16,28.825892719909312
2025-08-17,37.15185042496492
2025-08-18,24.980392972870504
2025-08-19,28.181852521791004
2025-08-20,28.180697587010155
2025-08-21,30.100875105790397
2025-08-22,29.45922352278703
2025-08-23,29.458016090970688
2025-08-24,32.01827028168951
2025-08-25,32.01695785580218
2025-08-26,33.296271247111456
2025-08-27,33.29490632418864
2025-08-28,32.653280989703006
2025-08-29,33.93241064138805
2025-08-30,30.729979897310933
2025-08-31,31.368901634468667
2025-09-01,32.007770874590896
2025-09-02,30.086070941781358
2025-09-03,29.44473434099095
2025-09-04,27.52329689335887
2025-09-05,29.442319477358268
2025-09-06,33.281257094960445
2025-09-07,30.71990046649627
2025-09-08,28.158753826174063
2025-09-09,30.717380608792606
2025-09-10,33.91571658410126
2025-09-11,31.99464661571764
2025-09-12,27.51426740325407
2025-09-13,28.152979152269825
2025-09-14,35.829594458622346
2025-09-15,31.98939691216834
2025-09-16,29.429037727378528
2025-09-17,32.62650750160156
2025-09-18,30.066332056435975
2025-09-19,30.065098376101886
2025-09-20,29.42420800011317
2025-09-21,26.224848332612392
2025-09-22,31.340605732337913
2025-09-23,31.339319554968334
2025-09-24,26.22161976492957
2025-09-25,36.452950824756385
2025-09-26,35.81195545469668
2025-09-27,28.776283021368386
2025-09-28,31.332888668120436
2025-09-29,30.052761572761025
2025-09-30,26.85455684004109
2025-10-01,29.41092625013343
2025-10-02,28.131035391433734
2025-10-03,36.44098150066397
2025-10-04,30.685882387496775
2025-10-05,31.32388542653338
2025-10-06,28.126415652310346
2025-10-07,27.48605024667656
2025-10-08,31.959211116759835
2025-10-09,29.401266795602705
2025-10-10,28.760927638486667
2025-10-11,24.925113594496327
2025-10-12,28.758565271889477
2025-10-13,30.67454302783028
2025-10-14,27.478149442834855
2025-10-15,26.199019791149812
2025-10-16,32.587685943854446
2025-10-17,28.752659355396514
2025-10-18,26.19579122346699
2025-10-19,21.083551125119506
2025-10-20,25.554769604889536
2025-10-21,28.747934622202138
2025-10-22,30.66320366816378
2025-10-23,32.57831522301894
2025-10-24,27.46686258020385
2025-10-25,29.38194788654127
2025-10-26,29.38074045472493
2025-10-27,26.824791020916535
2025-10-28,28.739666339111984
2025-10-29,31.293017169663468
2025-10-30,33.846158012072976
2025-10-31,28.736122789216203
2025-11-01,32.56626715337329
2025-11-02,27.456704403835946
2025-11-03,26.17857219582527
2025-11-04,29.36987356837787
2025-11-05,28.730216872723233
2025-11-06,32.55957378134792
2025-11-07,33.19663187374566
2025-11-08,30.641784877682618
2025-11-09,35.74727910696925
2025-11-10,31.915901062478074
2025-11-11,29.9997133183953
2025-11-12,30.636745162275286
2025-11-13,33.188442336208745
2025-11-14,31.910651358928767
2025-11-15,27.44203148241564
2025-11-16,26.80274226600946
2025-11-17,28.716042673140112
2025-11-18,32.54350968848705
2025-11-19,63.80817845898428
2025-11-20,38.28333216432577
2025-11-21,41.47190369103273
2025-11-22,38.28018234219619
2025-11-23,32.53681631646169
2025-11-24,37.001131436064384
2025-11-25,43.37885195686873
2025-11-26,39.54967878786826
2025-11-27,40.82379497266372
2025-11-28,44.64918835510869
2025-11-29,42.09607376121692
2025-11-30,36.354203900993966
2025-12-01,31.888340118844226
2025-12-02,34.43798990839345
2025-12-03,37.6251440151421
2025-12-04,36.985907295771405
2025-12-05,32.520752223600816
2025-12-06,35.06995578834835
2025-12-07,36.34373074241311
2025-12-08,38.892566827912184
2025-12-09,36.34073841139
2025-12-10,31.23899772014113
2025-12-11,33.29593976687253
2025-12-12,33.85919227654942
2025-12-13,35.79747292949135
2025-12-14,35.23142195284384
2025-12-15,31.915494679502263
2025-12-16,34.41814602897708
2025-12-17,33.28771423136842
2025-12-18,36.600410312175406
2025-12-19,32.720511694749504
2025-12-20,25.527138540476003
2025-12-21,37.72471645569968
2025-12-22,33.28085961844833
2025-12-23,30.21187718314377
2025-12-24,34.40680666931058
2025-12-25,31.902351671687757
2025-12-26,30.772441469624596
2025-12-27,31.899723070124853
2025-12-28,35.21111084981158
2025-12-29,30.5229257767637
2025-12-30,34.398302149560706
2025-12-31,35.20675847059039
2026-01-01,36.333624594552596
2026-01-02,34.9581850995166
2026-01-03,37.70451559644196
2026-01-04,41.5787970310701
2026-01-05,28.821925632603364
2026-01-06,38.26389607477241
2026-01-07,34.9509817562893
2026-01-08,33.82154965222796
2026-01-09,38.31374257283217
2026-01-10,37.329800004020925
2026-01-11,38.80174508135452
2026-01-12,38.309004340400094
2026-01-13,39.780787426881304
2026-01-14,49.11005835740861
2026-01-15,39.2864267774031
2026-01-16,38.30268669715733
2026-01-17,44.68462516740441
2026-01-18,33.88035158220489
2026-01-19,33.38795507181177
2026-01-20,35.350494511305754
2026-01-21,35.34903659363435
2026-01-22,32.892885712354406
2026-01-23,32.891529038965736
2026-01-24,31.908376175559845
2026-01-25,36.32496061525285
2026-01-26,32.39660142150421
2026-01-27,33.37693969385003
2026-01-28,37.3020995682642
2026-01-29,31.901795297181966
2026-01-30,35.33591533459169
2026-01-31,35.825213769933065
2026-02-01,36.314471707561346
2026-02-02,34.35366348417388
2026-02-03,34.8465968156601
2026-02-04,28.95883166240402
2026-02-05,35.34178840856878
2026-02-06,34.36220825712379
2026-02-07,34.85526365679501
2026-02-08,35.34838009055871
2026-02-09,31.42273539367884
2026-02-10,34.86176378764619
2026-02-11,36.82809559640484
2026-02-12,29.46430749989885
2026-02-13,34.377161609786135
2026-02-14,42.728555840900775
2026-02-15,37.32841405308347
2026-02-16,34.87476404934855
2026-02-17,32.420808875151124
2026-02-18,36.84411704568592
2026-02-19,35.86383500217719
2026-02-20,34.88343089048346
2026-02-21,36.85098338109209
2026-02-22,35.37914127317839
2026-02-23,35.38133850050836
2026-02-24,35.38353572783834
2026-02-25,31.945453362304736
2026-02-26,38.828423394685636
2026-02-27,39.81389333605681
2026-02-28,30.96828405751347
2026-03-01,33.91975012013455
2026-03-02,
2026-03-03,
2026-03-04,
2026-03-05,
2026-03-06,
2026-03-07,
2026-03-08,
2026-03-09,
2026-03-10,
2026-03-11,
2026-03-12,
2026-03-13,
2026-03-14,
2026-03-15,
2026-03-16,
2026-03-17,
2026-03-18,
2026-03-19,
2026-03-20,
2026-03-21,
2026-03-22,
2026-03-23,
2026-03-24,
2026-03-25,
2026-03-26,
2026-03-27,
2026-03-28,
2026-03-29,
2026-03-30,
2026-03-31,
2026-04-01,
2026-04-02,
2026-04-03,
2026-04-04,
2026-04-05,
2026-04-06,
2026-04-07,
2026-04-08,
2026-04-09,
2026-04-10,
2026-04-11,
2026-04-12,
2026-04-13,
2026-04-14,
2026-04-15,
2026-04-16,
2026-04-17,
2026-04-18,
2026-04-19,
2026-04-20,
2026-04-21,
2026-04-22,
2026-04-23,
2026-04-24,
2026-04-25,
2026-04-26,
2026-04-27,
2026-04-28,
2026-04-29,
2026-04-30,
2026-05-01,
2026-05-02,
2026-05-03,
2026-05-04,
2026-05-05,
2026-05-06,
2026-05-07,
2026-05-08,
2026-05-09,
2026-05-10,
2026-05-11,
2026-05-12,
2026-05-13,
2026-05-14,
2026-05-15,
2026-05-16,
2026-05-17,
2026-05-18,
2026-05-19,
2026-05-20,
2026-05-21,
2026-05-22,
2026-05-23,
2026-05-24,
2026-05-25,
2026-05-26,
2026-05-27,
2026-05-28,
2026-05-29,
2026-05-30,
2026-05-31,
