Time,profitable
2024-09-15,52.68279284768028
2024-09-16,64.19373177990325
2024-09-17,57.675055443258614
2024-09-18,63.725018696335226
2024-09-19,60.88937808253736
2024-09-20,53.576509896622156
2024-09-21,47.72371166507689
2024-09-22,54.549089146325855
2024-09-23,64.39788345235496
2024-09-24,67.53396600372443
2024-09-25,63.91508715296328
2024-09-26,59.52705328106251
2024-09-27,61.160816230591045
2024-09-28,51.451289281040445
2024-09-29,56.86510566242322
2024-09-30,63.820361689601576
2024-10-01,55.57716390145367
2024-10-02,61.794560942656126
2024-10-03,63.45023111679925
2024-10-04,57.45190632174275
2024-10-05,52.963725137318114
2024-10-06,56.14831654319134
2024-10-07,66.28190476921019
2024-10-08,62.55505459713423
2024-10-09,59.58640583389061
2024-10-10,55.82982442840913
2024-10-11,55.94249015499848
2024-10-12,49.826805228078065
2024-10-13,55.38771297473027
2024-10-14,57.843834205176705
2024-10-15,68.92496485276828
2024-10-16,64.35384917515984
2024-10-17,58.97758803597352
2024-10-18,57.519082883361754
2024-10-19,56.843815967713276
2024-10-20,60.12073067731943
2024-10-21,70.54380722860257
2024-10-22,68.30049903726935
2024-10-23,70.02658529053082
2024-10-24,63.78571622295558
2024-10-25,63.91090036361041
2024-10-26,48.82751443450225
2024-10-27,60.15118935461257
2024-10-28,72.32225938377177
2024-10-29,61.99620054149613
2024-10-30,68.57037238356486
2024-10-31,68.70338053301062
2024-11-01,62.357669747636955
2024-11-02,50.307089453858026
2024-11-03,58.53380186655351
2024-11-04,68.42087885866665
2024-11-05,51.414241654765675
2024-11-06,43.33618540909781
2024-11-07,63.899836837320144
2024-11-08,65.66347833277806
2024-11-09,62.499229349761244
2024-11-10,65.08992353141163
2024-11-11,73.46842171465109
2024-11-12,77.74295250209192
2024-11-13,82.03313130711462
2024-11-14,73.05604149437775
2024-11-15,64.87627313442783
2024-11-16,54.16527305963858
2024-11-17,64.28550551372138
2024-11-18,78.62550069370849
2024-11-19,79.61059835747768
2024-11-20,75.56139902321554
2024-11-21,59.72064904314564
2024-11-22,65.73065489439706
2024-11-23,54.87725785961294
2024-11-24,66.82059427596467
2024-11-25,72.87597937820347
2024-11-26,59.42719375649441
2024-11-27,57.83568045443689
2024-11-28,54.53372891669976
2024-11-29,58.0484934935501
2024-11-30,56.44446177742711
2024-12-01,67.6859296482412
2024-12-02,74.4634843938864
2024-12-03,71.82170682472189
2024-12-04,75.16418969082287
2024-12-05,71.67356440321264
2024-12-06,66.48524367871102
2024-12-07,61.307504555745766
2024-12-08,66.34768285873814
2024-12-09,75.62592715306283
2024-12-10,71.3032083494395
2024-12-11,69.53320530204952
2024-12-12,66.91964533698201
2024-12-13,71.92719703523724
2024-12-14,57.48179521948366
2024-12-15,62.488465117610836
2024-12-16,75.07656567329934
2024-12-17,69.09935963905814
2024-12-18,64.81808544145228
2024-12-19,58.86380621053988
2024-12-20,59.64210991874309
2024-12-21,57.90120627557813
2024-12-22,53.64903148219731
2024-12-23,56.104749224347216
2024-12-24,55.209166099115855
2024-12-25,54.31534657414055
2024-12-26,61.77067981339338
2024-12-27,60.037712371380714
2024-12-28,60.80719807830361
2024-12-29,64.90329424902289
2024-12-30,69.82178413434694
2024-12-31,63.105073597535906
2025-01-01,57.23191997840238
2025-01-02,64.62817260907714
2025-01-03,65.38707671446365
2025-01-04,71.93183622630859
2025-01-05,63.59591046400092
2025-01-06,69.30328565906456
2025-01-07,65.10842787400576
2025-01-08,65.8620411786241
2025-01-09,67.43628459759113
2025-01-10,63.25641741470888
2025-01-11,58.26473811875822
2025-01-12,66.39961345187476
2025-01-13,72.06025324015273
2025-01-14,70.34668540095676
2025-01-15,67.00243893459974
2025-01-16,75.09234246118669
2025-01-17,68.48850234076365
2025-01-18,68.41443113000902
2025-01-19,61.01817849933428
2025-01-20,62.57743131612479
2025-01-21,64.13315693240315
2025-01-22,68.92907659993088
2025-01-23,79.38475425560853
2025-01-24,77.68000441769286
2025-01-25,66.27936282961409
2025-01-26,68.62926455640024
2025-01-27,75.00648204391923
2025-01-28,71.70191658332361
2025-01-29,75.64722493214954
2025-01-30,73.15270798436627
2025-01-31,70.66348183735118
2025-02-01,64.16898493280402
2025-02-02,70.50828501481767
2025-02-03,72.83173273776288
2025-02-04,73.550955837388
2025-02-05,73.46983022560913
2025-02-06,71.79329799179045
2025-02-07,65.33936389313274
2025-02-08,62.08329743957885
2025-02-09,63.60463285086401
2025-02-10,69.88749772468366
2025-02-11,70.60319362379663
2025-02-12,72.10953843290527
2025-02-13,68.07164107063605
2025-02-14,62.46126388965584
2025-02-15,63.181368789408985
2025-02-16,70.21079256682272
2025-02-17,71.70831937465103
2025-02-18,78.71217094835185
2025-02-19,70.76159184199385
2025-02-20,71.46758793969849
2025-02-21,65.89600996435166
2025-02-22,71.3071003163968
2025-02-23,73.57499463127603
2025-02-24,71.14661269309511
2025-02-25,64.81877601274586
2025-02-26,67.08578852749706
2025-02-27,67.78913922481762
2025-02-28,64.59920778086607
2025-03-01,49.75500211681116
2025-03-02,59.017048203982874
2025-03-03,63.60398124116717
2025-03-04,59.65779109221321
2025-03-05,61.91157660504394
2025-03-06,71.89020039145667
2025-03-07,60.99835747725194
2025-03-08,67.86993903174807
2025-03-09,68.56270812753225
2025-03-10,66.17577079536878
2025-03-11,64.56272817076837
2025-03-12,69.09498960001473
2025-03-13,64.41458574925912
2025-03-14,57.44688798080758
2025-03-15,55.08552285235702
2025-03-16,60.3713975862217
2025-03-17,60.30173537610723
2025-03-18,65.56909230728326
2025-03-19,60.162410955878286
2025-03-20,65.41742268526187
2025-03-21,61.542658346678444
2025-03-22,59.194520220148355
2025-03-23,65.9479405574883
2025-03-24,64.35694293608866
2025-03-25,62.01321381019874
2025-03-26,61.94090619970017
2025-03-27,72.43153005565065
2025-03-28,61.796290978703034
2025-03-29,58.71305735024328
2025-03-30,60.14797634898137
2025-03-31,66.08517557261275
2025-04-01,66.00757716134599
2025-04-02,59.18714001427568
2025-04-03,62.11076781956179
2025-04-04,59.04781559404674
2025-04-05,55.24535886596187
2025-04-06,65.61958510501223
2025-04-07,67.03157730042152
2025-04-08,68.44004229531868
2025-04-09,66.87285327737588
2025-04-10,59.37199223631384
2025-04-11,54.85383960911599
2025-04-12,56.269359005037394
2025-04-13,57.68135120044667
2025-04-14,61.30568430266923
2025-04-15,66.62428212491027
2025-04-16,60.05401682813742
2025-04-17,54.50146808110294
2025-04-18,56.172244578306795
2025-04-19,57.10464227523193
2025-04-20,58.401304424772825
2025-04-21,68.14123551080944
2025-04-22,63.342919204653406
2025-04-23,62.90122519611453
2025-04-24,59.479083144661026
2025-04-25,51.99391544073731
2025-04-26,51.20297572431647
2025-04-27,55.20222096114322
2025-04-28,66.21487426132994
2025-04-29,63.796236768189615
2025-04-30,58.685625931857075
2025-05-01,58.61420012148655
2025-05-02,54.867512146588375
2025-05-03,58.47134850074548
2025-05-04,58.39992269037494
2025-05-05,65.03160100004693
2025-05-06,63.6129877689698
2025-05-07,62.1976578362417
2025-05-08,61.144340951547186
2025-05-09,57.06702826083239
2025-05-10,57.97136782815174
2025-05-11,57.89994201778121
2025-05-12,60.129808617555845
2025-05-13,56.429602766427834
2025-05-14,58.91301915234343
2025-05-15,55.16256904113741
2025-05-16,46.52397644053797
2025-05-17,41.57504602742494
2025-05-18,54.95740979858375
2025-05-19,52.449511233981454
2025-05-20,54.820636970214636
2025-05-21,54.752250556030084
2025-05-22,58.329455084635235
2025-05-23,53.40180044482407
2025-05-24,49.69846097450074
2025-05-25,62.953170105848386
2025-05-26,48.36472754231762
2025-05-27,54.341932070922766
2025-05-28,57.891782033854085
2025-05-29,55.40971833683262
2025-05-30,51.73069403599714
2025-05-31,50.46382731990558
2025-06-01,53.99999999999999
2025-06-02,56.422671614100175
2025-06-03,55.24437847866418
2025-06-04,54.065120593692015
2025-06-05,60.0964749536178
2025-06-06,58.91818181818181
2025-06-07,52.9273469387755
2025-06-08,63.77896103896102
2025-06-09,58.9890909090909
2025-06-10,63.83009276437846
2025-06-11,59.036363636363625
2025-06-12,59.05999999999999
2025-06-13,56.67205936920222
2025-06-14,49.45710575139147
2025-06-15,60.33766233766233
2025-06-16,55.532838589981445
2025-06-17,57.97046382189239
2025-06-18,61.6182189239332
2025-06-19,58.016771799628934
2025-06-20,56.83076066790352
2025-06-21,61.69202226345082
2025-06-22,54.45584415584415
2025-06-23,59.31999999999999
2025-06-24,69.03239332096474
2025-06-25,59.36727272727272
2025-06-26,69.0873840445269
2025-06-27,60.62708719851576
2025-06-28,58.2251576994434
2025-06-29,69.16987012987012
2025-06-30,66.76938775510203
2025-07-01,70.43933209647494
2025-07-02,58.3177736549165
2025-07-03,58.340927643784774
2025-07-04,62.011836734693865
2025-07-05,53.521632653061225
2025-07-06,65.71168831168832
2025-07-07,59.65090909090909
2025-07-08,62.11024118738404
2025-07-09,59.698181818181816
2025-07-10,60.94063079777365
2025-07-11,60.964749536178104
2025-07-12,58.549313543599254
2025-07-13,61.012987012987004
2025-07-14,58.5956215213358
2025-07-15,64.72489795918366
2025-07-16,59.86363636363635
2025-07-17,70.88697588126159
2025-07-18,72.13762523191095
2025-07-19,73.38923933209647
2025-07-20,100.0
2025-07-21,97.92949907235621
2025-07-22,94.2942857142857
2025-07-23,82.08059369202225
2025-07-24,80.8873469387755
2025-07-25,74.78894248608533
2025-07-26,72.36530612244897
2025-07-27,82.20987012987013
2025-07-28,73.64972170686457
2025-07-29,84.73046382189239
2025-07-30,79.84990723562152
2025-07-31,87.25491651205937
2025-08-01,71.30664192949908
2025-08-02,65.18508348794062
2025-08-03,68.90181818181819
2025-08-04,66.46708719851577
2025-08-05,72.64990723562153
2025-08-06,72.67836734693877
2025-08-07,73.939146567718
2025-08-08,73.96808905380334
2025-08-09,77.69688311688311
2025-08-10,76.49350649350649
2025-08-11,75.28916512059368
2025-08-12,72.8491280148423
2025-08-13,75.34801484230054
2025-08-14,75.37743970315398
2025-08-15,61.80890538033394
2025-08-16,68.01632653061225
2025-08-17,70.51714285714286
2025-08-18,68.06938775510204
2025-08-19,66.8578107606679
2025-08-20,66.88385899814472
2025-08-21,73.10526901669759
2025-08-22,61.977736549165115
2025-08-23,62.00185528756957
2025-08-24,65.74753246753247
2025-08-25,67.01410018552876
2025-08-26,67.04014842300556
2025-08-27,68.30816326530612
2025-08-28,69.57714285714286
2025-08-29,64.63243042671613
2025-08-30,60.92727272727272
2025-08-31,60.950909090909086
2025-09-01,60.97454545454545
2025-09-02,68.4673469387755
2025-09-03,74.72059369202226
2025-09-04,74.7495361781076
2025-09-05,69.79324675324675
2025-09-06,59.84593692022263
2025-09-07,62.36363636363635
2025-09-08,69.8742857142857
2025-09-09,69.90129870129871
2025-09-10,63.684712430426714
2025-09-11,54.96489795918367
2025-09-12,51.23706864564008
2025-09-13,51.25684601113173
2025-09-14,50.02597402597403
2025-09-15,67.56111317254175
2025-09-16,78.8516883116883
2025-09-17,78.88207792207793
2025-09-18,82.67020408163265
2025-09-19,75.18367346938776
2025-09-20,75.2126159554731
2025-09-21,73.98753246753246
2025-09-22,76.52500927643784
2025-09-23,84.08437847866419
2025-09-24,77.83933209647495
2025-09-25,74.10137291280148
2025-09-26,80.41202226345082
2025-09-27,67.87369202226346
2025-09-28,69.15714285714286
2025-09-29,74.2152133580705
2025-09-30,86.8273469387755
2025-10-01,76.78983302411874
2025-10-02,75.55992578849721
2025-10-03,60.47109461966605
2025-10-04,49.15157699443414
2025-10-05,55.47428571428571
2025-10-06,71.89191094619666
2025-10-07,85.79858998144712
2025-10-08,74.4713543599258
2025-10-09,70.71168831168832
2025-10-10,68.21231910946197
2025-10-11,54.33795918367347
2025-10-12,67.00025974025974
2025-10-13,68.2904638218924
2025-10-14,75.90723562152134
2025-10-15,67.07695732838589
2025-10-16,73.43294990723562
2025-10-17,69.66122448979591
2025-10-18,59.55135435992578
2025-10-19,63.37662337662337
2025-10-20,69.7408163265306
2025-10-21,72.3043413729128
2025-10-22,74.86979591836734
2025-10-23,76.16771799628943
2025-10-24,71.11688311688313
2025-10-25,49.546641929499074
2025-10-26,68.62909090909092
2025-10-27,68.65513914656772
2025-10-28,73.76868274582561
2025-10-29,78.8860853432282
2025-10-30,81.46166975881262
2025-10-31,71.30597402597404
2025-11-01,66.23777365491651
2025-11-02,73.90857142857143
2025-11-03,84.13469387755102
2025-11-04,76.51502782931354
2025-11-05,75.2682374768089
2025-11-06,72.74426716141002
2025-11-07,74.04846011131725
2025-11-08,71.52207792207793
2025-11-09,70.27142857142857
2025-11-10,70.29795918367347
2025-11-11,75.43899814471243
2025-11-12,79.3047866419295
2025-11-13,78.05510204081632
2025-11-14,67.84393320964749
2025-11-15,62.74727272727272
2025-11-16,75.5812987012987
2025-11-17,75.60975881261596
2025-11-18,70.51020408163266
2025-11-19,76.9491651205937
2025-11-20,79.54404452690167
2025-11-21,70.58979591836736
2025-11-22,71.90025974025974
2025-11-23,71.92727272727274
2025-11-24,70.66938775510205
2025-11-25,68.1251576994434
2025-11-26,70.72244897959185
2025-11-27,68.17628942486085
2025-11-28,73.3491651205937
2025-11-29,74.66397031539888
2025-11-30,79.84311688311688
2025-12-01,82.449573283859
2025-12-02,87.63547309833024
2025-12-03,95.40371057513914
2025-12-04,88.9907977736549
2025-12-05,79.99265306122449
2025-12-06,81.31324675324674
2025-12-07,82.6348051948052
2025-12-08,92.99888682745826
2025-12-09,89.15721706864565
2025-12-10,85.3126530612245
2025-12-11,76.29280148423007
2025-12-12,78.90842300556587
2025-12-13,75.70269016697588
2025-12-14,66.02181818181818
2025-12-15,72.52155844155845
2025-12-16,81.61714285714287
2025-12-17,86.1835064935065
2025-12-18,79.73320964749537
2025-12-19,68.73873840445269
2025-12-20,73.95406307977737
2025-12-21,64.24714285714285
2025-12-22,72.06144712430427
2025-12-23,73.38710575139147
2025-12-24,74.71372912801485
2025-12-25,64.9925788497217
2025-12-26,66.96719851576994
2025-12-27,83.25224489795919
2025-12-28,87.83766233766234
2025-12-29,83.96487940630797
2025-12-30,76.18241187384045
2025-12-31,79.46749536178109
2026-01-01,80.14853432282004
2026-01-02,83.43747680890539
2026-01-03,89.33721706864564
2026-01-04,91.97961038961039
2026-01-05,79.61461966604824
2026-01-06,87.47788497217068
2026-01-07,87.51020408163265
2026-01-08,89.50243042671615
2026-01-09,86.26775510204082
2026-01-10,78.45417439703155
2026-01-11,81.09922077922079
2026-01-12,88.98033395176252
2026-01-13,96.86723562152133
2026-01-14,98.21243042671615
2026-01-15,93.0086827458256
2026-01-16,81.24875695732838
2026-01-17,81.2786641929499
2026-01-18,72.12857142857143
2026-01-19,83.96230055658627
2026-01-20,90.55513914656773
2026-01-21,97.15280148423007
2026-01-22,89.3083487940631
2026-01-23,84.08578849721708
2026-01-24,76.23072356215215
2026-01-25,84.14753246753247
2026-01-26,86.80897959183675
2026-01-27,85.52504638218925
2026-01-28,84.24014842300558
2026-01-29,96.12163265306123
2026-01-30,98.79128014842301
2026-01-31,80.37966604823748
2026-02-01,100.0
2026-02-02,93.89434799893984
2026-02-03,91.54432812085874
2026-02-04,94.50122581500133
2026-02-05,98.81049562682215
2026-02-06,92.42900212032865
2026-02-07,87.34859528226876
2026-02-08,91.67068645640074
2026-02-09,81.14232706069441
2026-02-10,89.53862973760933
2026-02-11,88.45978001590247
2026-02-12,81.9116087993639
2026-02-13,84.90697058043997
2026-02-14,78.30324012721972
2026-02-15,95.0830241187384
2026-02-16,91.23104956268222
2026-02-17,95.67280678505169
2026-02-18,94.5768619135966
2026-02-19,90.6821494831699
2026-02-20,81.16425921017758
2026-02-21,82.81579644844952
2026-02-22,80.25208719851578
2026-02-23,93.20553935860057
2026-02-24,93.48760932944607
2026-02-25,92.34892658362047
2026-02-26,99.75185528756957
2026-02-27,100.0
2026-02-28,87.44801881791678
2026-03-01,87.708719851577
2026-03-02,
2026-03-03,
2026-03-04,
2026-03-05,
2026-03-06,
2026-03-07,
2026-03-08,
2026-03-09,
2026-03-10,
2026-03-11,
2026-03-12,
2026-03-13,
2026-03-14,
2026-03-15,
2026-03-16,
2026-03-17,
2026-03-18,
2026-03-19,
2026-03-20,
2026-03-21,
2026-03-22,
2026-03-23,
2026-03-24,
2026-03-25,
2026-03-26,
2026-03-27,
2026-03-28,
2026-03-29,
2026-03-30,
2026-03-31,
2026-04-01,
2026-04-02,
2026-04-03,
2026-04-04,
2026-04-05,
2026-04-06,
2026-04-07,
2026-04-08,
2026-04-09,
2026-04-10,
2026-04-11,
2026-04-12,
2026-04-13,
2026-04-14,
2026-04-15,
2026-04-16,
2026-04-17,
2026-04-18,
2026-04-19,
2026-04-20,
2026-04-21,
2026-04-22,
2026-04-23,
2026-04-24,
2026-04-25,
2026-04-26,
2026-04-27,
2026-04-28,
2026-04-29,
2026-04-30,
2026-05-01,
2026-05-02,
2026-05-03,
2026-05-04,
2026-05-05,
2026-05-06,
2026-05-07,
2026-05-08,
2026-05-09,
2026-05-10,
2026-05-11,
2026-05-12,
2026-05-13,
2026-05-14,
2026-05-15,
2026-05-16,
2026-05-17,
2026-05-18,
2026-05-19,
2026-05-20,
2026-05-21,
2026-05-22,
2026-05-23,
2026-05-24,
2026-05-25,
2026-05-26,
2026-05-27,
2026-05-28,
2026-05-29,
2026-05-30,
2026-05-31,
