Time,texas
2024-10-06,22.08335762168464
2024-10-07,20.46750218595162
2024-10-08,18.313028271640924
2024-10-09,17.77440979306325
2024-10-10,18.851646750218595
2024-10-11,19.39026522879627
2024-10-12,36.08743806470417
2024-10-13,23.699213057417666
2024-10-14,18.851646750218595
2024-10-15,19.928883707373945
2024-10-16,18.851646750218595
2024-10-17,19.39026522879627
2024-10-18,21.006120664529295
2024-10-19,31.239871757505103
2024-10-20,48.47566307199068
2024-10-21,21.544739143106966
2024-10-22,20.46750218595162
2024-10-23,19.39026522879627
2024-10-24,19.928883707373945
2024-10-25,20.46750218595162
2024-10-26,29.624016321772082
2024-10-27,25.85368697172836
2024-10-28,19.39026522879627
2024-10-29,18.851646750218595
2024-10-30,18.851646750218595
2024-10-31,18.313028271640924
2024-11-01,19.928883707373945
2024-11-02,23.699213057417666
2024-11-03,22.621976100262316
2024-11-04,21.006120664529295
2024-11-05,21.544739143106966
2024-11-06,23.16059457883999
2024-11-07,18.851646750218595
2024-11-08,20.46750218595162
2024-11-09,27.469542407461383
2024-11-10,21.006120664529295
2024-11-11,19.928883707373945
2024-11-12,19.39026522879627
2024-11-13,18.313028271640924
2024-11-14,17.77440979306325
2024-11-15,17.77440979306325
2024-11-16,22.08335762168464
2024-11-17,19.39026522879627
2024-11-18,19.39026522879627
2024-11-19,17.77440979306325
2024-11-20,17.235791314485574
2024-11-21,17.77440979306325
2024-11-22,17.77440979306325
2024-11-23,22.621976100262316
2024-11-24,22.08335762168464
2024-11-25,17.77440979306325
2024-11-26,17.77440979306325
2024-11-27,16.6971728359079
2024-11-28,15.081317400174878
2024-11-29,16.158554357330225
2024-11-30,22.08335762168464
2024-12-01,35.5488195861265
2024-12-02,17.235791314485574
2024-12-03,17.235791314485574
2024-12-04,18.313028271640924
2024-12-05,17.77440979306325
2024-12-06,17.77440979306325
2024-12-07,30.162634800349757
2024-12-08,31.778490236082778
2024-12-09,17.235791314485574
2024-12-10,16.158554357330225
2024-12-11,16.6971728359079
2024-12-12,17.235791314485574
2024-12-13,18.313028271640924
2024-12-14,18.851646750218595
2024-12-15,15.619935878752552
2024-12-16,17.235791314485574
2024-12-17,16.6971728359079
2024-12-18,17.235791314485574
2024-12-19,17.77440979306325
2024-12-20,17.77440979306325
2024-12-21,29.085397843194407
2024-12-22,22.621976100262316
2024-12-23,18.313028271640924
2024-12-24,15.619935878752552
2024-12-25,14.542698921597204
2024-12-26,17.77440979306325
2024-12-27,19.928883707373945
2024-12-28,24.23783153599534
2024-12-29,17.77440979306325
2024-12-30,19.39026522879627
2024-12-31,19.39026522879627
2025-01-01,43.08947828621393
2025-01-02,23.16059457883999
2025-01-03,22.08335762168464
2025-01-04,19.39026522879627
2025-01-05,17.77440979306325
2025-01-06,18.851646750218595
2025-01-07,19.928883707373945
2025-01-08,18.851646750218595
2025-01-09,19.928883707373945
2025-01-10,26.93092392888371
2025-01-11,53.86184785776742
2025-01-12,18.851646750218595
2025-01-13,18.851646750218595
2025-01-14,18.851646750218595
2025-01-15,18.851646750218595
2025-01-16,18.851646750218595
2025-01-17,18.313028271640924
2025-01-18,18.313028271640924
2025-01-19,16.6971728359079
2025-01-20,16.6971728359079
2025-01-21,17.77440979306325
2025-01-22,18.851646750218595
2025-01-23,19.39026522879627
2025-01-24,17.77440979306325
2025-01-25,17.235791314485574
2025-01-26,17.235791314485574
2025-01-27,17.77440979306325
2025-01-28,17.77440979306325
2025-01-29,18.851646750218595
2025-01-30,17.235791314485574
2025-01-31,17.235791314485574
2025-02-01,17.235791314485574
2025-02-02,17.77440979306325
2025-02-03,17.77440979306325
2025-02-04,17.77440979306325
2025-02-05,17.77440979306325
2025-02-06,17.77440979306325
2025-02-07,18.313028271640924
2025-02-08,16.6971728359079
2025-02-09,16.158554357330225
2025-02-10,15.619935878752552
2025-02-11,17.235791314485574
2025-02-12,17.235791314485574
2025-02-13,18.851646750218595
2025-02-14,19.928883707373945
2025-02-15,19.928883707373945
2025-02-16,18.313028271640924
2025-02-17,18.851646750218595
2025-02-18,19.928883707373945
2025-02-19,19.39026522879627
2025-02-20,18.851646750218595
2025-02-21,18.851646750218595
2025-02-22,18.851646750218595
2025-02-23,18.313028271640924
2025-02-24,18.851646750218595
2025-02-25,18.851646750218595
2025-02-26,19.39026522879627
2025-02-27,20.46750218595162
2025-02-28,18.851646750218595
2025-03-01,19.39026522879627
2025-03-02,18.851646750218595
2025-03-03,19.928883707373945
2025-03-04,20.46750218595162
2025-03-05,21.006120664529295
2025-03-06,19.39026522879627
2025-03-07,18.313028271640924
2025-03-08,18.851646750218595
2025-03-09,19.928883707373945
2025-03-10,17.77440979306325
2025-03-11,18.851646750218595
2025-03-12,18.851646750218595
2025-03-13,21.544739143106966
2025-03-14,22.08335762168464
2025-03-15,21.006120664529295
2025-03-16,19.39026522879627
2025-03-17,19.39026522879627
2025-03-18,18.851646750218595
2025-03-19,21.006120664529295
2025-03-20,23.16059457883999
2025-03-21,20.46750218595162
2025-03-22,20.46750218595162
2025-03-23,19.39026522879627
2025-03-24,19.928883707373945
2025-03-25,17.77440979306325
2025-03-26,19.39026522879627
2025-03-27,20.46750218595162
2025-03-28,23.699213057417666
2025-03-29,23.699213057417666
2025-03-30,21.544739143106966
2025-03-31,19.39026522879627
2025-04-01,20.46750218595162
2025-04-02,18.851646750218595
2025-04-03,19.39026522879627
2025-04-04,20.46750218595162
2025-04-05,22.08335762168464
2025-04-06,19.39026522879627
2025-04-07,18.313028271640924
2025-04-08,18.313028271640924
2025-04-09,18.313028271640924
2025-04-10,18.313028271640924
2025-04-11,18.313028271640924
2025-04-12,17.77440979306325
2025-04-13,18.313028271640924
2025-04-14,19.928883707373945
2025-04-15,20.456678650576475
2025-04-16,19.13168112910644
2025-04-17,19.92524306365685
2025-04-18,18.33093630289798
2025-04-19,19.39380747673723
2025-04-20,18.33093630289798
2025-04-21,17.79950071597836
2025-04-22,18.0688099552672
2025-04-23,18.60024554218682
2025-04-24,18.0688099552672
2025-04-25,17.79950071597836
2025-04-26,18.862371889817602
2025-04-27,18.0688099552672
2025-04-28,18.60024554218682
2025-04-29,18.60024554218682
2025-04-30,18.862371889817602
2025-05-01,18.862371889817602
2025-05-02,19.92524306365685
2025-05-03,18.862371889817602
2025-05-04,19.92524306365685
2025-05-05,19.13168112910644
2025-05-06,18.33093630289798
2025-05-07,18.0688099552672
2025-05-08,17.53737436834757
2025-05-09,18.862371889817602
2025-05-10,17.79950071597836
2025-05-11,19.39380747673723
2025-05-12,18.60024554218682
2025-05-13,18.862371889817602
2025-05-14,18.862371889817602
2025-05-15,19.397349724678186
2025-05-16,18.873097029416613
2025-05-17,18.873097029416613
2025-05-18,17.300338943631896
2025-05-19,20.44585511520133
2025-05-20,18.34884433415504
2025-05-21,17.82459163889347
2025-05-22,19.397349724678186
2025-05-23,19.397349724678186
2025-05-24,18.34884433415504
2025-05-25,18.34884433415504
2025-05-26,18.873097029416613
2025-05-27,20.970107810462903
2025-05-28,18.873097029416613
2025-05-29,19.92160241993976
2025-05-30,19.92160241993976
2025-05-31,19.397349724678186
2025-06-01,18.873097029416613
2025-06-02,19.92160241993976
2025-06-03,20.44585511520133
2025-06-04,19.92160241993976
2025-06-05,21.494360505724476
2025-06-06,23.067118591509193
2025-06-07,21.494360505724476
2025-06-08,17.82459163889347
2025-06-09,18.873097029416613
2025-06-10,18.873097029416613
2025-06-11,18.873097029416613
2025-06-12,19.397349724678186
2025-06-13,18.873097029416613
2025-06-14,18.34884433415504
2025-06-15,18.34884433415504
2025-06-16,18.34884433415504
2025-06-17,18.34884433415504
2025-06-18,17.82459163889347
2025-06-19,18.34884433415504
2025-06-20,17.82459163889347
2025-06-21,17.300338943631896
2025-06-22,16.25183355310875
2025-06-23,18.873097029416613
2025-06-24,19.397349724678186
2025-06-25,19.397349724678186
2025-06-26,19.397349724678186
2025-06-27,18.873097029416613
2025-06-28,16.776086248370323
2025-06-29,16.776086248370323
2025-06-30,18.873097029416613
2025-07-01,18.34884433415504
2025-07-02,18.873097029416613
2025-07-03,18.34884433415504
2025-07-04,23.591371286770766
2025-07-05,46.134237183018385
2025-07-06,52.42526952615726
2025-07-07,48.23124796406468
2025-07-08,37.746194058833225
2025-07-09,30.40665632517121
2025-07-10,28.30964554412492
2025-07-11,25.688382067817056
2025-07-12,23.591371286770766
2025-07-13,24.11562398203234
2025-07-14,24.11562398203234
2025-07-15,22.01861320098605
2025-07-16,20.970107810462903
2025-07-17,21.494360505724476
2025-07-18,20.44585511520133
2025-07-19,19.92160241993976
2025-07-20,20.44585511520133
2025-07-21,22.542865896247623
2025-07-22,20.44585511520133
2025-07-23,20.44585511520133
2025-07-24,19.92160241993976
2025-07-25,20.44585511520133
2025-07-26,18.873097029416613
2025-07-27,18.873097029416613
2025-07-28,20.44585511520133
2025-07-29,20.44585511520133
2025-07-30,21.494360505724476
2025-07-31,20.970107810462903
2025-08-01,20.970107810462903
2025-08-02,19.397349724678186
2025-08-03,18.34884433415504
2025-08-04,22.01861320098605
2025-08-05,20.970107810462903
2025-08-06,22.01861320098605
2025-08-07,20.44585511520133
2025-08-08,20.970107810462903
2025-08-09,20.44585511520133
2025-08-10,19.397349724678186
2025-08-11,19.92160241993976
2025-08-12,20.970107810462903
2025-08-13,20.44585511520133
2025-08-14,19.92160241993976
2025-08-15,20.44585511520133
2025-08-16,18.34884433415504
2025-08-17,18.873097029416613
2025-08-18,20.44585511520133
2025-08-19,20.44585511520133
2025-08-20,20.44585511520133
2025-08-21,20.970107810462903
2025-08-22,19.92160241993976
2025-08-23,18.34884433415504
2025-08-24,19.397349724678186
2025-08-25,20.44585511520133
2025-08-26,20.44585511520133
2025-08-27,20.970107810462903
2025-08-28,22.01861320098605
2025-08-29,22.01861320098605
2025-08-30,51.37676413563411
2025-08-31,27.261140153601776
2025-09-01,19.92160241993976
2025-09-02,22.01861320098605
2025-09-03,20.44585511520133
2025-09-04,19.92160241993976
2025-09-05,19.92160241993976
2025-09-06,30.40665632517121
2025-09-07,21.494360505724476
2025-09-08,20.44585511520133
2025-09-09,19.397349724678186
2025-09-10,19.397349724678186
2025-09-11,17.82459163889347
2025-09-12,18.34884433415504
2025-09-13,29.358150934648066
2025-09-14,27.261140153601776
2025-09-15,19.92160241993976
2025-09-16,19.92160241993976
2025-09-17,18.873097029416613
2025-09-18,18.873097029416613
2025-09-19,19.92160241993976
2025-09-20,27.261140153601776
2025-09-21,24.11562398203234
2025-09-22,19.92160241993976
2025-09-23,19.397349724678186
2025-09-24,19.92160241993976
2025-09-25,18.34884433415504
2025-09-26,19.92160241993976
2025-09-27,25.164129372555486
2025-09-28,19.397349724678186
2025-09-29,19.92160241993976
2025-09-30,18.873097029416613
2025-10-01,18.873097029416613
2025-10-02,18.873097029416613
2025-10-03,18.873097029416613
2025-10-04,31.455161715694356
2025-10-05,23.591371286770766
2025-10-06,20.44585511520133
2025-10-07,19.92160241993976
2025-10-08,20.44585511520133
2025-10-09,19.92160241993976
2025-10-10,21.494360505724476
2025-10-11,39.84320483987952
2025-10-12,28.833898239386492
2025-10-13,21.494360505724476
2025-10-14,20.970107810462903
2025-10-15,19.397349724678186
2025-10-16,19.92160241993976
2025-10-17,19.92160241993976
2025-10-18,29.88240362990964
2025-10-19,27.785392848863346
2025-10-20,19.92160241993976
2025-10-21,20.44585511520133
2025-10-22,19.397349724678186
2025-10-23,19.397349724678186
2025-10-24,19.92160241993976
2025-10-25,29.88240362990964
2025-10-26,27.785392848863346
2025-10-27,19.397349724678186
2025-10-28,19.92160241993976
2025-10-29,18.873097029416613
2025-10-30,17.82459163889347
2025-10-31,18.873097029416613
2025-11-01,31.97941441095593
2025-11-02,20.970107810462903
2025-11-03,20.970107810462903
2025-11-04,23.591371286770766
2025-11-05,26.21263476307863
2025-11-06,20.44585511520133
2025-11-07,22.542865896247623
2025-11-08,31.97941441095593
2025-11-09,21.494360505724476
2025-11-10,20.44585511520133
2025-11-11,22.01861320098605
2025-11-12,20.44585511520133
2025-11-13,20.44585511520133
2025-11-14,20.970107810462903
2025-11-15,34.60067788726379
2025-11-16,33.552172496740646
2025-11-17,20.970107810462903
2025-11-18,20.44585511520133
2025-11-19,19.92160241993976
2025-11-20,20.44585511520133
2025-11-21,22.01861320098605
2025-11-22,28.30964554412492
2025-11-23,20.970107810462903
2025-11-24,19.92160241993976
2025-11-25,19.92160241993976
2025-11-26,19.92160241993976
2025-11-27,16.776086248370323
2025-11-28,20.970107810462903
2025-11-29,46.134237183018385
2025-11-30,19.397349724678186
2025-12-01,19.92160241993976
2025-12-02,19.92160241993976
2025-12-03,20.44585511520133
2025-12-04,20.44585511520133
2025-12-05,19.92160241993976
2025-12-06,30.930909020432782
2025-12-07,21.494360505724476
2025-12-08,20.44585511520133
2025-12-09,18.34884433415504
2025-12-10,19.92160241993976
2025-12-11,19.266511359051158
2025-12-12,19.46584128606599
2025-12-13,20.850210110002855
2025-12-14,19.46584128606599
2025-12-15,19.46584128606599
2025-12-16,18.343598809759914
2025-12-17,19.266511359051158
2025-12-18,19.92729756071161
2025-12-19,19.46584128606599
2025-12-20,31.474645092019117
2025-12-21,21.049540037017685
2025-12-22,19.92729756071161
2025-12-23,18.805055084405534
2025-12-24,18.343598809759914
2025-12-25,15.63765758250214
2025-12-26,18.343598809759914
2025-12-27,20.38875383535723
2025-12-28,19.92729756071161
2025-12-29,21.311666384648476
2025-12-30,21.049540037017685
2025-12-31,29.89094634106742
2026-01-01,35.10349886856813
2026-01-02,22.171782513323762
2026-01-03,20.38875383535723
2026-01-04,18.14426888274508
2026-01-05,18.542928736774748
2026-01-06,19.92729756071161
2026-01-07,21.311666384648476
2026-01-08,19.92729756071161
2026-01-09,20.850210110002855
2026-01-10,19.135672993424127
2026-01-11,18.737013139394456
2026-01-12,19.932992701483464
2026-01-13,20.331652555513134
2026-01-14,19.534332847453797
2026-01-15,20.730312409542805
2026-01-16,20.331652555513134
2026-01-17,19.932992701483464
2026-01-18,19.932992701483464
2026-01-19,19.135672993424127
2026-01-20,20.730312409542805
2026-01-21,21.926291971631812
2026-01-22,21.12897226357247
2026-01-23,21.12897226357247
2026-01-24,21.527632117602142
2026-01-25,20.730312409542805
2026-01-26,20.730312409542805
2026-01-27,20.730312409542805
2026-01-28,20.730312409542805
2026-01-29,20.730312409542805
2026-01-30,21.926291971631812
2026-01-31,20.730312409542805
2026-02-01,21.926291971631812
2026-02-02,21.527632117602142
2026-02-03,21.926291971631812
2026-02-04,21.12897226357247
2026-02-05,21.12897226357247
2026-02-06,21.12897226357247
2026-02-07,20.730312409542805
2026-02-08,18.737013139394456
2026-02-09,17.93969343133512
2026-02-10,20.331652555513134
2026-02-11,21.527632117602142
2026-02-12,21.12897226357247
2026-02-13,21.527632117602142
2026-02-14,22.32495182566148
2026-02-15,22.72361167969115
2026-02-16,22.32495182566148
2026-02-17,22.32495182566148
2026-02-18,22.72361167969115
2026-02-19,22.32495182566148
2026-02-20,22.32495182566148
2026-02-21,22.72361167969115
2026-02-22,19.932992701483464
2026-02-23,22.32495182566148
2026-02-24,22.72361167969115
2026-02-25,21.926291971631812
2026-02-26,23.919591241780157
2026-02-27,24.318251095809828
2026-02-28,21.527632117602142
2026-03-01,23.919591241780157
2026-03-02,25.115570803869165
2026-03-03,29.10216934416586
2026-03-04,39.86598540296693
2026-03-05,24.716910949839498
2026-03-06,22.72361167969115
2026-03-07,23.12227153372082
2026-03-08,22.72361167969115
2026-03-09,21.527632117602142
2026-03-10,21.926291971631812
2026-03-11,21.12897226357247
2026-03-12,21.926291971631812
2026-03-13,21.527632117602142
2026-03-14,21.527632117602142
2026-03-15,20.730312409542805
2026-03-16,21.12897226357247
2026-03-17,21.926291971631812
2026-03-18,23.919591241780157
2026-03-19,23.12227153372082
2026-03-20,25.514230657898835
2026-03-21,24.716910949839498
2026-03-22,23.919591241780157
2026-03-23,23.919591241780157
2026-03-24,23.12227153372082
2026-03-25,22.32495182566148
2026-03-26,23.919591241780157
2026-03-27,24.716910949839498
2026-03-28,21.12897226357247
2026-03-29,21.12897226357247
2026-03-30,21.926291971631812
2026-03-31,21.926291971631812
2026-04-01,22.32495182566148
2026-04-02,22.72361167969115
2026-04-03,23.12227153372082
2026-04-04,24.318251095809828
2026-04-05,21.12897226357247
2026-04-06,21.527632117602142
2026-04-07,20.730312409542805
2026-04-08,21.926291971631812
2026-04-09,21.926291971631812
2026-04-10,21.12897226357247
2026-04-11,21.926291971631812
2026-04-12,21.926291971631812
2026-04-13,21.527632117602142
2026-04-14,21.527632117602142
2026-04-15,21.12897226357247
2026-04-16,20.331652555513134
2026-04-17,21.926291971631812
2026-04-18,21.527632117602142
2026-04-19,19.932992701483464
2026-04-20,21.926291971631812
2026-04-21,21.12897226357247
2026-04-22,20.730312409542805
2026-04-23,21.926291971631812
2026-04-24,21.926291971631812
2026-04-25,21.12897226357247
2026-04-26,22.72361167969115
2026-04-27,21.12897226357247
2026-04-28,21.12897226357247
2026-04-29,21.926291971631812
2026-04-30,21.12897226357247
2026-05-01,21.527632117602142
2026-05-02,21.12897226357247
2026-05-03,21.527632117602142
2026-05-04,21.12897226357247
2026-05-05,20.331652555513134
2026-05-06,21.12897226357247
2026-05-07,21.12897226357247
2026-05-08,21.926291971631812
2026-05-09,21.527632117602142
2026-05-10,21.926291971631812
2026-05-11,21.12897226357247
2026-05-12,20.730312409542805
2026-05-13,21.12897226357247
2026-05-14,19.932992701483464
2026-05-15,21.527632117602142
2026-05-16,21.12897226357247
2026-05-17,21.527632117602142
2026-05-18,25.514230657898835
2026-05-19,22.32495182566148
2026-05-20,21.527632117602142
2026-05-21,21.12897226357247
2026-05-22,22.72361167969115
2026-05-23,21.926291971631812
2026-05-24,22.32495182566148
2026-05-25,20.730312409542805
2026-05-26,22.72361167969115
2026-05-27,26.311550365958173
2026-05-28,23.919591241780157
2026-05-29,22.32495182566148
2026-05-30,23.919591241780157
2026-05-31,23.12227153372082
