Time,partner
2024-09-15,45.078439370484666
2024-09-16,54.092666927917556
2024-09-17,58.893291046823265
2024-09-18,61.30972330823905
2024-09-19,52.575934042633065
2024-09-20,48.615776929855286
2024-09-21,47.84129028525011
2024-09-22,55.84108085536712
2024-09-23,54.27111381476314
2024-09-24,55.89356523385111
2024-09-25,56.718661814851586
2024-09-26,54.34759105198267
2024-09-27,48.77585428423147
2024-09-28,47.19876436369039
2024-09-29,44.019466998619436
2024-09-30,51.24664536621997
2024-10-01,53.67394939175031
2024-10-02,56.10350274778709
2024-10-03,48.91306344512534
2024-10-04,53.74930196371661
2024-10-05,50.56400638396177
2024-10-06,47.375711696865
2024-10-07,51.414595377368755
2024-10-08,53.04604411848256
2024-10-09,50.658478265232965
2024-10-10,47.4641853634523
2024-10-11,51.51056681231091
2024-10-12,46.70319470188585
2024-10-13,47.53054061339278
2024-10-14,54.80645447529988
2024-10-15,58.05735552815971
2024-10-16,58.0843474942372
2024-10-17,57.304237523365856
2024-10-18,51.678516823459695
2024-10-19,51.702509682195235
2024-10-20,50.110049336526686
2024-10-21,56.60210434338504
2024-10-22,55.8193701535895
2024-10-23,58.27329125677958
2024-10-24,55.871104755238
2024-10-25,51.84646683460848
2024-10-26,45.38665223167602
2024-10-27,47.0293476253221
2024-10-28,55.16334824899104
2024-10-29,59.246843651206206
2024-10-30,59.274210505701426
2024-10-31,51.990423987021714
2024-11-01,53.639867372187176
2024-11-02,51.2253095528601
2024-11-03,48.80850240302657
2024-11-04,55.34179513583662
2024-11-05,50.48193864692756
2024-11-06,36.6569867386652
2024-11-07,52.97334859189191
2024-11-08,53.81306582118435
2024-11-09,48.12773786285708
2024-11-10,48.96595553847855
2024-11-11,54.70376787528982
2024-11-12,61.26367768575961
2024-11-13,57.20567469595097
2024-11-14,54.779120447256126
2024-11-15,57.25815907443496
2024-11-16,52.37430972679036
2024-11-17,50.76085562972821
2024-11-18,58.97508237479413
2024-11-19,53.26576155773132
2024-11-20,61.4886107364053
2024-11-21,54.95494311517751
2024-11-22,52.5182668792036
2024-11-23,50.07934131272324
2024-11-24,52.56625259667468
2024-11-25,55.87713579637336
2024-11-26,53.436335787804296
2024-11-27,67.44273369025417
2024-11-28,67.47347454050907
2024-11-29,54.332661168175896
2024-11-30,51.06301569442892
2024-12-01,49.4383149448345
2024-12-02,55.18826494633936
2024-12-03,55.17041153761352
2024-12-04,56.79890314766045
2024-12-05,56.78051680136071
2024-12-06,52.64893259599858
2024-12-07,50.98713238758255
2024-12-08,52.61482459126862
2024-12-09,55.06329108525851
2024-12-10,57.51015876652667
2024-12-11,56.67019872356226
2024-12-12,55.009730859081
2024-12-13,50.88800599883612
2024-12-14,47.58945364797763
2024-12-15,50.85496386925398
2024-12-16,48.378518152634065
2024-12-17,52.46133856998383
2024-12-18,53.2637265139879
2024-12-19,57.34228343074642
2024-12-20,52.4101765628889
2024-12-21,49.93719494049936
2024-12-22,49.920940344495236
2024-12-23,51.540904953359686
2024-12-24,52.34196055342899
2024-12-25,44.96671656732064
2024-12-26,50.67323215655219
2024-12-27,54.741929728193476
2024-12-28,50.640190026970046
2024-12-29,55.52273370045436
2024-12-30,52.23963653923912
2024-12-31,55.486493945428776
2025-01-01,55.468374067915995
2025-01-02,58.712033848662216
2025-01-03,58.692848096001626
2025-01-04,57.04383838935933
2025-01-05,52.13731252504926
2025-01-06,63.521565074521476
2025-01-07,59.430217655989225
2025-01-08,57.783073230855585
2025-01-09,54.50983541475761
2025-01-10,51.238729348955246
2025-01-11,55.28717529278811
2025-01-12,52.01793450849443
2025-01-13,55.25093553776253
2025-01-14,60.918546684098985
2025-01-15,55.21469578273696
2025-01-16,57.63171895986641
2025-01-17,57.61279967599277
2025-01-18,54.349154736225096
2025-01-19,49.46581165637991
2025-01-20,53.50279944237382
2025-01-21,55.916358525272884
2025-01-22,56.70808771779884
2025-01-23,59.928831182867135
2025-01-24,58.289947290129035
2025-01-25,50.17760021282004
2025-01-26,55.01537713009629
2025-01-27,57.4236068372563
2025-01-28,58.213204279486646
2025-01-29,58.19401852682605
2025-01-30,56.55886519710529
2025-01-31,54.92477774253235
2025-02-01,50.86940361023871
2025-02-02,54.88853798750677
2025-02-03,61.3257614170521
2025-02-04,62.918812678434314
2025-02-05,59.67248820981857
2025-02-06,59.65276951958407
2025-02-07,54.797938599942825
2025-02-08,52.36306201408755
2025-02-09,51.54042244227507
2025-02-10,56.353684231151654
2025-02-11,57.94460374223826
2025-02-12,58.72993768387735
2025-02-13,53.88496610935337
2025-02-14,58.69103324098224
2025-02-15,53.849259291901696
2025-02-16,54.63485970232774
2025-02-17,63.451800678829144
2025-02-18,59.41614523677001
2025-02-19,59.3964265465355
2025-02-20,56.969544024288794
2025-02-21,56.950624740415144
2025-02-22,52.92243042439069
2025-02-23,56.91278617266786
2025-02-24,59.297833095362975
2025-02-25,57.67600320498987
2025-02-26,56.055239189764556
2025-02-27,56.83710903717326
2025-02-28,55.21767736588273
2025-03-01,47.99938349528956
2025-03-02,54.3811814171487
2025-03-03,79.94567873475872
2025-03-04,58.3408932549263
2025-03-05,59.120364883252435
2025-03-06,56.70467405005775
2025-03-07,54.29058202958476
2025-03-08,55.0705865954848
2025-03-09,48.66933645217809
2025-03-10,59.02177143207991
2025-03-11,55.01542755658558
2025-03-12,54.99704121028583
2025-03-13,54.978654863986094
2025-03-14,51.77416599492194
2025-03-15,52.55310468567416
2025-03-16,52.53551774573528
2025-03-17,56.49656192744764
2025-03-18,57.27310239911728
2025-03-19,54.0731434994313
2025-03-20,55.6448772578573
2025-03-21,50.85826234767598
2025-03-22,49.25242058452004
2025-03-23,53.20653657777162
2025-03-24,57.15798788315369
2025-03-25,57.13880213049309
2025-03-26,53.946304356841786
2025-03-27,57.89349216163261
2025-03-28,52.324474466468686
2025-03-29,49.92930172986935
2025-03-30,54.6660869768905
2025-03-31,52.27171364665204
2025-04-01,57.00450186186889
2025-04-02,53.81946521425227
2025-04-03,54.59254159169153
2025-04-04,51.4104361007314
2025-04-05,50.60245231220133
2025-04-06,58.48936679574828
2025-04-07,57.67951772570954
2025-04-08,56.08033768222741
2025-04-09,56.06141839835376
2025-04-10,56.042499114480115
2025-04-11,55.23451532595004
2025-04-12,51.271872331515965
2025-04-13,52.83161499452909
2025-04-14,53.60202668409881
2025-04-15,53.751566089460205
2025-04-16,56.03792509304018
2025-04-17,55.06395737326452
2025-04-18,52.34874833932602
2025-04-19,46.77226913418968
2025-04-20,51.3592658996462
2025-04-21,55.94314441334054
2025-04-22,53.62433007846459
2025-04-23,52.65308090727073
2025-04-24,51.28967785941093
2025-04-25,52.224707118999504
2025-04-26,48.006040786745615
2025-04-27,47.98974650390089
2025-04-28,56.761908238587836
2025-04-29,52.54596045491572
2025-04-30,54.821728741601476
2025-05-01,54.803095769935084
2025-05-02,50.200337659207726
2025-05-03,47.891980806832514
2025-05-04,54.35572899365766
2025-05-05,54.72856388326953
2025-05-06,58.89661815464838
2025-05-07,52.403133185109034
2025-05-08,61.14388562022753
2025-05-09,52.36742636765736
2025-05-10,48.16858928183681
2025-05-11,50.04667304714019
2025-05-12,54.59813308160481
2025-05-13,61.03969348975466
2025-05-14,52.27815932402819
2025-05-15,53.372227317755595
2025-05-16,48.90782787849717
2025-05-17,47.779952366118714
2025-05-18,52.206745689124844
2025-05-19,54.409696207224506
2025-05-20,55.501105182631036
2025-05-21,54.37246995073234
2025-05-22,54.35385682248626
2025-05-23,51.00859612112342
2025-05-24,47.665614578321346
2025-05-25,48.75740341348801
2025-05-26,49.848432529134406
2025-05-27,57.58288043725109
2025-05-28,55.34916127858137
2025-05-29,54.223564924763664
2025-05-30,51.99250478441483
2025-05-31,53.08049502198024
2025-06-01,49.74587039390089
2025-06-02,58.58118193242861
2025-06-03,60.783076883564156
2025-06-04,57.459396039608855
2025-06-05,60.765645507916105
2025-06-06,58.54758691754328
2025-06-07,50.807597274260544
2025-06-08,55.21772585858548
2025-06-09,65.14756695710145
2025-06-10,60.72206706879599
2025-06-11,61.81723049698962
2025-06-12,59.600915044181605
2025-06-13,55.178109095749
2025-06-14,50.75657088372717
2025-06-15,49.64603615155296
2025-06-16,59.56668616109089
2025-06-17,72.79326870483337
2025-06-18,59.54957171954553
2025-06-19,55.130568980345224
2025-06-20,56.2250985403335
2025-06-21,49.60325004768957
2025-06-22,56.208934901096214
2025-06-23,53.996898058674525
2025-06-24,62.803685527959985
2025-06-25,66.09963463792974
2025-06-26,64.9886245046015
2025-06-27,55.06718215980686
2025-06-28,51.75570327880519
2025-06-29,58.35441558195261
2025-06-30,59.44688507027338
2025-07-01,60.53903762449145
2025-07-02,55.02756539697039
2025-07-03,55.01964204440309
2025-07-04,52.81124994416236
2025-07-05,48.40333989855628
2025-07-06,53.89595454696718
2025-07-07,58.28722555218195
2025-07-08,62.677228820985945
2025-07-09,62.66819619905924
2025-07-10,67.05629786324707
2025-07-11,60.45188074625121
2025-07-12,54.948331871297434
2025-07-13,60.43444937060316
2025-07-14,68.11628160604192
2025-07-15,62.61400046749893
2025-07-16,63.70330061479277
2025-07-17,73.5776782453377
2025-07-18,58.19483926124728
2025-07-19,66.96929945205817
2025-07-20,72.44812746700198
2025-07-21,81.21799211332383
2025-07-22,72.42720981622432
2025-07-23,70.22230399111321
2025-07-24,68.01803203420747
2025-07-25,62.523674248231764
2025-07-26,61.41789352759794
2025-07-27,67.98855716265713
2025-07-28,75.65375035770458
2025-07-29,93.18317929201082
2025-07-30,100.0
2025-07-31,100.0
2025-08-01,83.28059452632631
2025-08-02,52.59066380868886
2025-08-03,53.67853775252059
2025-08-04,55.86141665749464
2025-08-05,68.99529597619976
2025-08-06,71.17532247424957
2025-08-07,65.6907896454573
2025-08-08,66.77596964941615
2025-08-09,61.29365535934274
2025-08-10,64.56789448327812
2025-08-11,68.935395430791
2025-08-12,70.01946616539044
2025-08-13,59.07036735627551
2025-08-14,59.061810135502824
2025-08-15,60.146831672410336
2025-08-16,51.39075365955557
2025-08-17,52.47656753171981
2025-08-18,61.21378796546441
2025-08-19,61.20491381058904
2025-08-20,62.28882607813713
2025-08-21,59.00190959009407
2025-08-22,55.715943904359094
2025-08-23,53.52324004220161
2025-08-24,52.42332260246758
2025-08-25,56.7836925326699
2025-08-26,57.86728786611529
2025-08-27,57.85888911239396
2025-08-28,55.66745298664724
2025-08-29,51.29393029118322
2025-08-30,46.92167533212997
2025-08-31,54.55216424293267
2025-09-01,53.45335607255806
2025-09-02,64.35285469460173
2025-09-03,64.34350513857231
2025-09-04,63.24374616588964
2025-09-05,58.87355127850388
2025-09-06,50.14425419732658
2025-09-07,51.226898728463894
2025-09-08,58.84787961618585
2025-09-09,69.73549320937856
2025-09-10,54.472930717259715
2025-09-11,55.55430751198626
2025-09-12,53.36794233188262
2025-09-13,77.3178081365721
2025-09-14,86.01715494504504
2025-09-15,76.20663953619254
2025-09-16,79.46107027870967
2025-09-17,92.50969432379071
2025-09-18,69.64421618780332
2025-09-19,65.28194465298486
2025-09-20,60.920940854577175
2025-09-21,50.03491193189791
2025-09-22,66.34097759347165
2025-09-23,66.33131110333954
2025-09-24,75.01956521821826
2025-09-25,61.96365168877533
2025-09-26,63.041542208372256
2025-09-27,55.42499839808801
2025-09-28,52.15709795620646
2025-09-29,60.84107346069884
2025-09-30,63.00477785246001
2025-10-01,70.59850240735047
2025-10-02,71.67417438822856
2025-10-03,55.37650748037616
2025-10-04,48.85449323008015
2025-10-05,51.01835608889269
2025-10-06,54.26692355051003
2025-10-07,66.19598024149013
2025-10-08,69.44137836208056
2025-10-09,60.75233191194513
2025-10-10,54.235230140240844
2025-10-11,49.88912224465967
2025-10-12,50.966220428999875
2025-10-13,59.63260609079287
2025-10-14,59.62389040296883
2025-10-15,70.45429739062568
2025-10-16,56.355197625830556
2025-10-17,59.597743339496766
2025-10-18,48.754658987732235
2025-10-19,49.830806369764375
2025-10-20,58.48847634373334
2025-10-21,60.64584205344068
2025-10-22,66.05098288950863
2025-10-23,59.54544921255262
2025-10-24,57.37176139655664
2025-10-25,48.70474186655827
2025-10-26,55.19062562914741
2025-10-27,58.42857579832458
2025-10-28,62.74742736107426
2025-10-29,72.4734798315594
2025-10-30,74.62593306267503
2025-10-31,65.96398447831973
2025-11-01,52.97969805608515
2025-11-02,61.62041205556009
2025-11-03,72.42039336935852
2025-11-04,74.57126192996068
2025-11-05,82.12441891970659
2025-11-06,76.71024546171189
2025-11-07,69.13712162349643
2025-11-08,59.405998207368214
2025-11-09,58.317331928279756
2025-11-10,70.1864880738511
2025-11-11,68.01692040119012
2025-11-12,86.35801520883217
2025-11-13,78.7901207833111
2025-11-14,69.06612838449345
2025-11-15,56.10798902573095
2025-11-16,59.336272704776015
2025-11-17,72.27175127519607
2025-11-18,67.94703643154658
2025-11-19,79.79907813557257
2025-11-20,79.78735157377297
2025-11-21,66.83903717219391
2025-11-22,58.20608805823492
2025-11-23,63.58619110019023
2025-11-24,67.88713588613783
2025-11-25,76.49647340944627
2025-11-26,81.87150550575852
2025-11-27,62.471694691732374
2025-11-28,61.38556388546546
2025-11-29,64.6068750142513
2025-11-30,64.59736699117055
2025-12-01,78.58189507784257
2025-12-02,79.64663283217781
2025-12-03,75.33031674224966
2025-12-04,73.16724621869388
2025-12-05,64.54982687576677
2025-12-06,63.464646871807915
2025-12-07,64.53081082960526
2025-12-08,79.57627346138023
2025-12-09,76.33895716040844
2025-12-10,80.62785845045376
2025-12-11,83.01765762978805
2025-12-12,86.30514839469757
2025-12-13,74.75766364120184
2025-12-14,68.14912547523654
2025-12-15,76.37216073816784
2025-12-16,76.36089472123622
2025-12-17,79.64692585603994
2025-12-18,81.83304703465092
2025-12-19,68.63567385211225
2025-12-20,60.93525555257162
2025-12-21,60.3896125838061
2025-12-22,71.90014603978992
2025-12-23,66.960535871482
2025-12-24,66.38909254131747
2025-12-25,54.303468536940485
2025-12-26,64.73558902726745
2025-12-27,67.4571506201897
2025-12-28,68.54449711046794
2025-12-29,75.11728362402101
2025-12-30,77.30016118017474
2025-12-31,70.70776189296994
2026-01-01,73.9873057828592
2026-01-02,71.78335582294798
2026-01-03,67.3873706445486
2026-01-04,67.93804364877228
2026-01-05,79.42362721033598
2026-01-06,83.2348206855426
2026-01-07,89.26136131272072
2026-01-08,94.16549466990857
2026-01-09,87.39538613308758
2026-01-10,80.6607196688549
2026-01-11,73.92804394695472
2026-01-12,87.35656665760321
2026-01-13,91.82278718282338
2026-01-14,100.0
2026-01-15,96.27341355977201
2026-01-16,82.82763774890824
2026-01-17,74.98147595679903
2026-01-18,70.49451853228165
2026-01-19,87.26598788147295
2026-01-20,83.8971615926072
2026-01-21,95.0693487134327
2026-01-22,88.34546543683457
2026-01-23,82.74170403822058
2026-01-24,72.66774062972137
2026-01-25,78.24595416840117
2026-01-26,89.41067600547969
2026-01-27,84.92753417043299
2026-01-28,83.79762447598056
2026-01-29,89.37086115882903
2026-01-30,91.5915292818608
2026-01-31,84.87710203134216
2026-02-01,89.33104631217837
2026-02-02,97.21833894890942
2026-02-03,100.0
2026-02-04,96.24091076006512
2026-02-05,100.0
2026-02-06,93.01880911247595
2026-02-07,84.11419773360915
2026-02-08,90.90927507916743
2026-02-09,96.59097071752073
2026-02-10,100.0
2026-02-11,91.10709965977605
2026-02-12,90.0474480855759
2026-02-13,97.99742587747924
2026-02-14,86.79603909271138
2026-02-15,91.37086576725423
2026-02-16,100.0
2026-02-17,99.41039378083225
2026-02-18,96.09060098232524
2026-02-19,97.29109063243195
2026-02-20,95.09689093499463
2026-02-21,89.50067505369445
2026-02-22,80.49511615221253
2026-02-23,93.03294610544778
2026-02-24,94.23506394140311
2026-02-25,94.30263365412128
2026-02-26,100.0
2026-02-27,100.0
2026-02-28,69.45573385938343
2026-03-01,69.50539352776667
2026-03-02,
2026-03-03,
2026-03-04,
2026-03-05,
2026-03-06,
2026-03-07,
2026-03-08,
2026-03-09,
2026-03-10,
2026-03-11,
2026-03-12,
2026-03-13,
2026-03-14,
2026-03-15,
2026-03-16,
2026-03-17,
2026-03-18,
2026-03-19,
2026-03-20,
2026-03-21,
2026-03-22,
2026-03-23,
2026-03-24,
2026-03-25,
2026-03-26,
2026-03-27,
2026-03-28,
2026-03-29,
2026-03-30,
2026-03-31,
2026-04-01,
2026-04-02,
2026-04-03,
2026-04-04,
2026-04-05,
2026-04-06,
2026-04-07,
2026-04-08,
2026-04-09,
2026-04-10,
2026-04-11,
2026-04-12,
2026-04-13,
2026-04-14,
2026-04-15,
2026-04-16,
2026-04-17,
2026-04-18,
2026-04-19,
2026-04-20,
2026-04-21,
2026-04-22,
2026-04-23,
2026-04-24,
2026-04-25,
2026-04-26,
2026-04-27,
2026-04-28,
2026-04-29,
2026-04-30,
2026-05-01,
2026-05-02,
2026-05-03,
2026-05-04,
2026-05-05,
2026-05-06,
2026-05-07,
2026-05-08,
2026-05-09,
2026-05-10,
2026-05-11,
2026-05-12,
2026-05-13,
2026-05-14,
2026-05-15,
2026-05-16,
2026-05-17,
2026-05-18,
2026-05-19,
2026-05-20,
2026-05-21,
2026-05-22,
2026-05-23,
2026-05-24,
2026-05-25,
2026-05-26,
2026-05-27,
2026-05-28,
2026-05-29,
2026-05-30,
2026-05-31,
