Time,nobleman
2024-12-06,46.71321898352419
2024-12-07,0.0
2024-12-08,41.77731891026026
2024-12-09,39.27103909833685
2024-12-10,44.90332883645126
2024-12-11,65.62823836785488
2024-12-12,37.093082130597466
2024-12-13,42.792263801914515
2024-12-14,0.0
2024-12-15,45.98865755750639
2024-12-16,42.00654032350956
2024-12-17,68.93590465982386
2024-12-18,62.194318675615776
2024-12-19,49.706095153706556
2024-12-20,0.0
2024-12-21,0.0
2024-12-22,44.648184493169445
2024-12-23,0.0
2024-12-24,45.06567827771896
2024-12-25,0.0
2024-12-26,0.0
2024-12-27,41.27324076391831
2024-12-28,0.0
2024-12-29,47.605134264375934
2024-12-30,43.34023322445333
2024-12-31,0.0
2025-01-01,0.0
2025-01-02,42.42198858475705
2025-01-03,0.0
2025-01-04,51.981425750226215
2025-01-05,53.752474059198896
2025-01-06,0.0
2025-01-07,49.58939424877716
2025-01-08,42.02908175386574
2025-01-09,71.92613378214335
2025-01-10,47.11816228504354
2025-01-11,0.0
2025-01-12,80.81651749715105
2025-01-13,71.62541914155491
2025-01-14,47.9618766898887
2025-01-15,72.26087958908532
2025-01-16,49.99928882074806
2025-01-17,59.93918984842115
2025-01-18,0.0
2025-01-19,0.0
2025-01-20,55.80626438552425
2025-01-21,74.18330879505562
2025-01-22,44.703632385676066
2025-01-23,0.0
2025-01-24,0.0
2025-01-25,70.4464147195061
2025-01-26,80.85730273082964
2025-01-27,69.36271559199731
2025-01-28,56.068149091541095
2025-01-29,51.18932850060045
2025-01-30,63.40327171402891
2025-01-31,0.0
2025-02-01,0.0
2025-02-02,71.15812636178434
2025-02-03,62.74492136397047
2025-02-04,42.00671438863891
2025-02-05,80.85235582259378
2025-02-06,54.716702250706504
2025-02-07,47.85654885944841
2025-02-08,78.31513769041479
2025-02-09,90.98802304315316
2025-02-10,50.25393831208422
2025-02-11,0.0
2025-02-12,68.7700047026341
2025-02-13,70.87220329466133
2025-02-14,0.0
2025-02-15,82.45253661407419
2025-02-16,100.0
2025-02-17,0.0
2025-02-18,0.0
2025-02-19,65.18897420125745
2025-02-20,87.89682205097937
2025-02-21,60.0884172524322
2025-02-22,67.87424834600161
2025-02-23,0.0
2025-02-24,45.61694067091352
2025-02-25,95.00630165194767
2025-02-26,80.47516561216554
2025-02-27,78.87507904093032
2025-02-28,50.21911228566504
2025-03-01,65.93419674921148
2025-03-02,66.1977518738363
2025-03-03,84.05464485252709
2025-03-04,96.07868226821714
2025-03-05,61.080438348076434
2025-03-06,67.25702447747348
2025-03-07,69.50907935039277
2025-03-08,63.802063098705695
2025-03-09,0.0
2025-03-10,68.32438044933127
2025-03-11,66.57505651362193
2025-03-12,0.0
2025-03-13,0.0
2025-03-14,57.152792767749126
2025-03-15,0.0
2025-03-16,0.0
2025-03-17,78.47190447602358
2025-03-18,51.825987130668125
2025-03-19,64.51235506567951
2025-03-20,0.0
2025-03-21,0.0
2025-03-22,0.0
2025-03-23,61.283067072636335
2025-03-24,89.09408472864622
2025-03-25,61.75205227701082
2025-03-26,70.53714866546935
2025-03-27,68.65959850017688
2025-03-28,53.84376029736856
2025-03-29,0.0
2025-03-30,0.0
2025-03-31,58.81284296056632
2025-04-01,59.034172633538034
2025-04-02,0.0
2025-04-03,79.30404742564653
2025-04-04,0.0
2025-04-05,0.0
2025-04-06,66.8298210524042
2025-04-07,71.55031205883539
2025-04-08,56.10621652657911
2025-04-09,0.0
2025-04-10,65.56598565040609
2025-04-11,94.1360980869008
2025-04-12,75.16089534653635
2025-04-13,70.86533641949724
2025-04-14,71.1254439041516
2025-04-15,58.58117787030523
2025-04-16,81.07574547717037
2025-04-17,0.0
2025-04-18,60.63099798915887
2025-04-19,94.72047157101784
2025-04-20,99.17461819662111
2025-04-21,87.66261000613675
2025-04-22,73.17974770394595
2025-04-23,0.0
2025-04-24,93.03462751886792
2025-04-25,0.0
2025-04-26,0.0
2025-04-27,0.0
2025-04-28,83.58801467729711
2025-04-29,0.0
2025-04-30,88.85086097408512
2025-05-01,0.0
2025-05-02,0.0
2025-05-03,0.0
2025-05-04,0.0
2025-05-05,62.45405875241225
2025-05-06,75.80763493414489
2025-05-07,68.53469635928346
2025-05-08,69.55468029395787
2025-05-09,0.0
2025-05-10,90.78822625578792
2025-05-11,0.0
2025-05-12,60.63040406660491
2025-05-13,0.0
2025-05-14,0.0
2025-05-15,68.88376246439513
2025-05-16,72.74297971232491
2025-05-17,0.0
2025-05-18,100.0
2025-05-19,100.0
2025-05-20,81.04989063367603
2025-05-21,99.78839849035167
2025-05-22,81.56864886564048
2025-05-23,0.0
2025-05-24,0.0
2025-05-25,0.0
2025-05-26,93.87621459474964
2025-05-27,0.0
2025-05-28,79.35587919873834
2025-05-29,100.0
2025-05-30,0.0
2025-05-31,0.0
2025-06-01,100.0
2025-06-02,100.0
2025-06-03,0.0
2025-06-04,94.86930425812272
2025-06-05,0.0
2025-06-06,100.0
2025-06-07,86.54895199512501
2025-06-08,86.30603149775418
2025-06-09,0.0
2025-06-10,0.0
2025-06-11,0.0
2025-06-12,0.0
2025-06-13,0.0
2025-06-14,0.0
2025-06-15,0.0
2025-06-16,69.70104243060024
2025-06-17,80.47704762869643
2025-06-18,0.0
2025-06-19,0.0
2025-06-20,0.0
2025-06-21,100.0
2025-06-22,0.0
2025-06-23,0.0
2025-06-24,0.0
2025-06-25,71.5031017508296
2025-06-26,0.0
2025-06-27,0.0
2025-06-28,0.0
2025-06-29,0.0
2025-06-30,0.0
2025-07-01,98.38103842493739
2025-07-02,0.0
2025-07-03,83.83707899259498
2025-07-04,0.0
2025-07-05,0.0
2025-07-06,0.0
2025-07-07,89.76749064860091
2025-07-08,100.0
2025-07-09,100.0
2025-07-10,0.0
2025-07-11,95.54208246621175
2025-07-12,81.65183191529854
2025-07-13,0.0
2025-07-14,84.5522253788466
2025-07-15,0.0
2025-07-16,0.0
2025-07-17,93.85863934196502
2025-07-18,0.0
2025-07-19,100.0
2025-07-20,0.0
2025-07-21,0.0
2025-07-22,0.0
2025-07-23,75.72761833168128
2025-07-24,78.78301266029446
2025-07-25,0.0
2025-07-26,0.0
2025-07-27,0.0
2025-07-28,0.0
2025-07-29,90.5365966081961
2025-07-30,100.0
2025-07-31,96.41650271511391
2025-08-01,83.30718344339375
2025-08-02,100.0
2025-08-03,0.0
2025-08-04,0.0
2025-08-05,72.80021633905393
2025-08-06,100.0
2025-08-07,62.91735902375239
2025-08-08,100.0
2025-08-09,100.0
2025-08-10,71.68964072250157
2025-08-11,80.79053344226212
2025-08-12,89.8341800589929
2025-08-13,61.762946272209575
2025-08-14,0.0
2025-08-15,73.65661763331846
2025-08-16,85.66564129435402
2025-08-17,0.0
2025-08-18,0.0
2025-08-19,78.80497371237675
2025-08-20,84.60147636023981
2025-08-21,72.28840557517165
2025-08-22,100.0
2025-08-23,100.0
2025-08-24,100.0
2025-08-25,100.0
2025-08-26,56.3334294402783
2025-08-27,79.79963169352868
2025-08-28,91.3316209011787
2025-08-29,76.35772438879496
2025-08-30,0.0
2025-08-31,0.0
2025-09-01,69.81329353703536
2025-09-02,57.99201563101109
2025-09-03,100.0
2025-09-04,100.0
2025-09-05,0.0
2025-09-06,0.0
2025-09-07,0.0
2025-09-08,0.0
2025-09-09,87.8853365101064
2025-09-10,84.77529118926924
2025-09-11,90.13408170638394
2025-09-12,61.766141716648434
2025-09-13,0.0
2025-09-14,100.0
2025-09-15,100.0
2025-09-16,94.21901703335362
2025-09-17,91.1487571075731
2025-09-18,100.0
2025-09-19,100.0
2025-09-20,100.0
2025-09-21,100.0
2025-09-22,89.66053573397242
2025-09-23,54.16021790939887
2025-09-24,72.87436859792383
2025-09-25,61.872422161248934
2025-09-26,67.02936907774775
2025-09-27,0.0
2025-09-28,0.0
2025-09-29,58.39838605900899
2025-09-30,58.20321896754192
2025-10-01,97.55954501760537
2025-10-02,73.58128083359671
2025-10-03,83.81043657912515
2025-10-04,91.35924799700155
2025-10-05,70.23961286311844
2025-10-06,59.631752398142645
2025-10-07,93.02102855559642
2025-10-08,61.80395669002068
2025-10-09,66.72710443087821
2025-10-10,86.9619412397754
2025-10-11,0.0
2025-10-12,93.9912022293833
2025-10-13,98.73334813624795
2025-10-14,0.0
2025-10-15,77.94366875302087
2025-10-16,87.6987275885732
2025-10-17,59.92941110760119
2025-10-18,99.53817961610449
2025-10-19,64.47649036035426
2025-10-20,84.02387246173275
2025-10-21,68.956455354862
2025-10-22,90.80486569997966
2025-10-23,100.0
2025-10-24,51.17994145350841
2025-10-25,60.715989197487055
2025-10-26,0.0
2025-10-27,98.87900516819838
2025-10-28,100.0
2025-10-29,81.42271905928017
2025-10-30,88.29530147752357
2025-10-31,54.6928033860139
2025-11-01,0.0
2025-11-02,0.0
2025-11-03,87.05368769998448
2025-11-04,0.0
2025-11-05,81.76394733276489
2025-11-06,100.0
2025-11-07,92.77930033683388
2025-11-08,50.84617155134236
2025-11-09,69.08734658171919
2025-11-10,50.48226301101375
2025-11-11,89.1695966399752
2025-11-12,70.62315648460911
2025-11-13,59.018637386422505
2025-11-14,0.0
2025-11-15,0.0
2025-11-16,60.62526884870896
2025-11-17,85.01439412858524
2025-11-18,49.03967854975138
2025-11-19,59.965556215928856
2025-11-20,0.0
2025-11-21,63.93721268015613
2025-11-22,100.0
2025-11-23,65.65727201284736
2025-11-24,82.85976412621152
2025-11-25,0.0
2025-11-26,0.0
2025-11-27,58.22393962358559
2025-11-28,73.04716059735826
2025-11-29,57.79253936074303
2025-11-30,0.0
2025-12-01,74.35910825258972
2025-12-02,48.682006046276584
2025-12-03,75.9127246631331
2025-12-04,58.821824965879465
2025-12-05,0.0
2025-12-06,70.89031567024267
2025-12-07,58.16010028924755
2025-12-08,100.0
2025-12-09,78.33567894828195
2025-12-10,100.0
2025-12-11,86.1798896857012
2025-12-12,100.0
2025-12-13,89.45762830221476
2025-12-14,90.00120603226601
2025-12-15,87.47221711107825
2025-12-16,96.28275218746053
2025-12-17,88.43907072134844
2025-12-18,64.87262577906907
2025-12-19,88.7181843279266
2025-12-20,50.949907203176465
2025-12-21,90.44047212484357
2025-12-22,43.97621629696942
2025-12-23,51.28651478094181
2025-12-24,43.72181182076849
2025-12-25,74.60844561770698
2025-12-26,74.3915909331201
2025-12-27,69.78532850587055
2025-12-28,73.95874907241571
2025-12-29,57.70567984417509
2025-12-30,92.45278536213584
2025-12-31,50.1023739599207
2026-01-01,73.8512815405339
2026-01-02,41.83302965894335
2026-01-03,44.61051325219988
2026-01-04,100.0
2026-01-05,67.96295818078983
2026-01-06,69.89355465615098
2026-01-07,56.193362687232096
2026-01-08,99.24304038499523
2026-01-09,100.0
2026-01-10,69.29719482388406
2026-01-11,73.05827862733341
2026-01-12,70.72306934813497
2026-01-13,92.54925269710087
2026-01-14,100.0
2026-01-15,97.73336884686904
2026-01-16,85.39351372293088
2026-01-17,51.408537547928674
2026-01-18,64.9646539219651
2026-01-19,43.12041722541039
2026-01-20,50.73719844064806
2026-01-21,73.82872217301266
2026-01-22,59.963615160652665
2026-01-23,65.47644789366107
2026-01-24,61.35245593837122
2026-01-25,53.44553964453176
2026-01-26,68.41054634615992
2026-01-27,52.97138815351935
2026-01-28,62.15207738620175
2026-01-29,91.87382075422573
2026-01-30,91.4621377200737
2026-01-31,79.90222163039074
2026-02-01,73.9930727329784
2026-02-02,91.80291498545779
2026-02-03,100.0
2026-02-04,100.0
2026-02-05,75.8758689346368
2026-02-06,100.0
2026-02-07,97.72017516171037
2026-02-08,76.71787300197516
2026-02-09,100.0
2026-02-10,99.1910660579239
2026-02-11,79.55671484034058
2026-02-12,88.98959563033465
2026-02-13,83.62192959009982
2026-02-14,93.29513031579819
2026-02-15,65.85919061450834
2026-02-16,75.51768974972236
2026-02-17,100.0
2026-02-18,100.0
2026-02-19,100.0
2026-02-20,100.0
2026-02-21,100.0
2026-02-22,100.0
2026-02-23,91.42510889519151
2026-02-24,85.15241521456657
2026-02-25,100.0
2026-02-26,100.0
2026-02-27,100.0
2026-02-28,100.0
2026-03-01,100.0
2026-03-02,
2026-03-03,
2026-03-04,
2026-03-05,
2026-03-06,
2026-03-07,
2026-03-08,
2026-03-09,
2026-03-10,
2026-03-11,
2026-03-12,
2026-03-13,
2026-03-14,
2026-03-15,
2026-03-16,
2026-03-17,
2026-03-18,
2026-03-19,
2026-03-20,
2026-03-21,
2026-03-22,
2026-03-23,
2026-03-24,
2026-03-25,
2026-03-26,
2026-03-27,
2026-03-28,
2026-03-29,
2026-03-30,
2026-03-31,
2026-04-01,
2026-04-02,
2026-04-03,
2026-04-04,
2026-04-05,
2026-04-06,
2026-04-07,
2026-04-08,
2026-04-09,
2026-04-10,
2026-04-11,
2026-04-12,
2026-04-13,
2026-04-14,
2026-04-15,
2026-04-16,
2026-04-17,
2026-04-18,
2026-04-19,
2026-04-20,
2026-04-21,
2026-04-22,
2026-04-23,
2026-04-24,
2026-04-25,
2026-04-26,
2026-04-27,
2026-04-28,
2026-04-29,
2026-04-30,
2026-05-01,
2026-05-02,
2026-05-03,
2026-05-04,
2026-05-05,
2026-05-06,
2026-05-07,
2026-05-08,
2026-05-09,
2026-05-10,
2026-05-11,
2026-05-12,
2026-05-13,
2026-05-14,
2026-05-15,
2026-05-16,
2026-05-17,
2026-05-18,
2026-05-19,
2026-05-20,
2026-05-21,
2026-05-22,
2026-05-23,
2026-05-24,
2026-05-25,
2026-05-26,
2026-05-27,
2026-05-28,
2026-05-29,
2026-05-30,
2026-05-31,
