Time,minecraft
2024-09-23,51.75116150802158
2024-09-24,51.75116150802158
2024-09-25,51.75116150802158
2024-09-26,51.75116150802158
2024-09-27,55.201238941889684
2024-09-28,72.45162611123021
2024-09-29,75.90170354509831
2024-09-30,55.201238941889684
2024-10-01,55.201238941889684
2024-10-02,51.75116150802158
2024-10-03,55.201238941889684
2024-10-04,58.65131637575779
2024-10-05,65.551471243494
2024-10-06,69.00154867736211
2024-10-07,51.75116150802158
2024-10-08,48.30108407415347
2024-10-09,51.75116150802158
2024-10-10,48.30108407415347
2024-10-11,55.201238941889684
2024-10-12,65.551471243494
2024-10-13,69.00154867736211
2024-10-14,55.201238941889684
2024-10-15,48.30108407415347
2024-10-16,48.30108407415347
2024-10-17,48.30108407415347
2024-10-18,51.75116150802158
2024-10-19,62.1013938096259
2024-10-20,69.00154867736211
2024-10-21,48.30108407415347
2024-10-22,48.30108407415347
2024-10-23,51.75116150802158
2024-10-24,51.75116150802158
2024-10-25,48.30108407415347
2024-10-26,58.65131637575779
2024-10-27,65.551471243494
2024-10-28,48.30108407415347
2024-10-29,44.85100664028537
2024-10-30,41.40092920641726
2024-10-31,41.40092920641726
2024-11-01,44.85100664028537
2024-11-02,58.65131637575779
2024-11-03,65.551471243494
2024-11-04,55.201238941889684
2024-11-05,51.75116150802158
2024-11-06,37.95085177254916
2024-11-07,48.30108407415347
2024-11-08,48.30108407415347
2024-11-09,62.1013938096259
2024-11-10,65.551471243494
2024-11-11,55.201238941889684
2024-11-12,48.30108407415347
2024-11-13,48.30108407415347
2024-11-14,44.85100664028537
2024-11-15,48.30108407415347
2024-11-16,55.201238941889684
2024-11-17,65.551471243494
2024-11-18,48.30108407415347
2024-11-19,51.75116150802158
2024-11-20,55.201238941889684
2024-11-21,51.75116150802158
2024-11-22,58.65131637575779
2024-11-23,65.551471243494
2024-11-24,72.45162611123021
2024-11-25,58.65131637575779
2024-11-26,62.1013938096259
2024-11-27,65.551471243494
2024-11-28,72.45162611123021
2024-11-29,65.551471243494
2024-11-30,69.00154867736211
2024-12-01,69.00154867736211
2024-12-02,51.75116150802158
2024-12-03,51.75116150802158
2024-12-04,55.201238941889684
2024-12-05,55.201238941889684
2024-12-06,55.201238941889684
2024-12-07,69.00154867736211
2024-12-08,75.90170354509831
2024-12-09,51.75116150802158
2024-12-10,55.201238941889684
2024-12-11,55.201238941889684
2024-12-12,58.65131637575779
2024-12-13,55.201238941889684
2024-12-14,72.45162611123021
2024-12-15,75.90170354509831
2024-12-16,62.1013938096259
2024-12-17,62.1013938096259
2024-12-18,62.1013938096259
2024-12-19,65.551471243494
2024-12-20,69.00154867736211
2024-12-21,72.45162611123021
2024-12-22,75.90170354509831
2024-12-23,72.45162611123021
2024-12-24,75.90170354509831
2024-12-25,75.90170354509831
2024-12-26,72.45162611123021
2024-12-27,72.45162611123021
2024-12-28,72.45162611123021
2024-12-29,79.35178097896642
2024-12-30,72.45162611123021
2024-12-31,75.90170354509831
2025-01-01,72.45162611123021
2025-01-02,72.45162611123021
2025-01-03,72.45162611123021
2025-01-04,89.70201328057074
2025-01-05,93.15209071443884
2025-01-06,75.90170354509831
2025-01-07,69.00154867736211
2025-01-08,65.551471243494
2025-01-09,69.00154867736211
2025-01-10,72.45162611123021
2025-01-11,86.25193584670264
2025-01-12,89.70201328057074
2025-01-13,65.551471243494
2025-01-14,62.1013938096259
2025-01-15,62.1013938096259
2025-01-16,62.1013938096259
2025-01-17,65.551471243494
2025-01-18,82.80185841283452
2025-01-19,75.90170354509831
2025-01-20,86.25193584670264
2025-01-21,72.45162611123021
2025-01-22,69.00154867736211
2025-01-23,62.1013938096259
2025-01-24,65.551471243494
2025-01-25,82.80185841283452
2025-01-26,93.15209071443884
2025-01-27,69.00154867736211
2025-01-28,62.1013938096259
2025-01-29,62.1013938096259
2025-01-30,58.65131637575779
2025-01-31,65.551471243494
2025-02-01,79.35178097896642
2025-02-02,89.70201328057074
2025-02-03,65.551471243494
2025-02-04,62.1013938096259
2025-02-05,62.1013938096259
2025-02-06,62.1013938096259
2025-02-07,65.551471243494
2025-02-08,82.80185841283452
2025-02-09,86.25193584670264
2025-02-10,58.65131637575779
2025-02-11,62.1013938096259
2025-02-12,65.551471243494
2025-02-13,69.00154867736211
2025-02-14,69.00154867736211
2025-02-15,82.80185841283452
2025-02-16,100.05224558217505
2025-02-17,89.70201328057074
2025-02-18,75.90170354509831
2025-02-19,72.45162611123021
2025-02-20,75.90170354509831
2025-02-21,72.45162611123021
2025-02-22,86.25193584670264
2025-02-23,100.05224558217505
2025-02-24,69.00154867736211
2025-02-25,65.551471243494
2025-02-26,62.1013938096259
2025-02-27,65.551471243494
2025-02-28,69.00154867736211
2025-03-01,86.25193584670264
2025-03-02,89.70201328057074
2025-03-03,65.551471243494
2025-03-04,65.551471243494
2025-03-05,65.551471243494
2025-03-06,65.551471243494
2025-03-07,69.00154867736211
2025-03-08,86.25193584670264
2025-03-09,93.15209071443884
2025-03-10,69.00154867736211
2025-03-11,62.1013938096259
2025-03-12,65.551471243494
2025-03-13,65.551471243494
2025-03-14,69.00154867736211
2025-03-15,79.35178097896642
2025-03-16,89.70201328057074
2025-03-17,75.90170354509831
2025-03-18,65.551471243494
2025-03-19,72.45162611123021
2025-03-20,69.00154867736211
2025-03-21,75.90170354509831
2025-03-22,103.50232301604316
2025-03-23,110.40247788377937
2025-03-24,89.70201328057074
2025-03-25,96.60216814830694
2025-03-26,96.60216814830694
2025-03-27,93.15209071443884
2025-03-28,100.05224558217505
2025-03-29,138.00309735472422
2025-03-30,131.102942486988
2025-03-31,113.85255531764747
2025-04-01,134.55301992085612
2025-04-02,138.00309735472422
2025-04-03,169.05379425953717
2025-04-04,251.8556526723717
2025-04-05,324.3072787836019
2025-04-06,345.00774338681055
2025-04-07,220.80495576755874
2025-04-08,175.95394912727338
2025-04-09,162.15363939180094
2025-04-10,158.70356195793283
2025-04-11,175.95394912727338
2025-04-12,231.15518806916305
2025-04-13,244.95549780463548
2025-04-14,162.15363939180094
2025-04-15,143.9241761939303
2025-04-16,147.6073669679246
2025-04-17,144.90325222246042
2025-04-18,168.72743558336043
2025-04-19,196.23480971825478
2025-04-20,178.7979318768133
2025-04-21,134.8327559290076
2025-04-22,118.3749541160962
2025-04-23,113.71268731357173
2025-04-24,111.00857256810755
2025-04-25,117.39587808756608
2025-04-26,142.1991374769962
2025-04-27,165.0442448093661
2025-04-28,107.32538179411321
2025-04-29,103.6421910201189
2025-04-30,96.27580947213023
2025-05-01,97.25488550066038
2025-05-02,103.6421910201189
2025-05-03,130.17048912648312
2025-05-04,144.90325222246042
2025-05-05,99.95900024612456
2025-05-06,93.57169472666604
2025-05-07,96.27580947213023
2025-05-08,92.59261869813591
2025-05-09,96.27580947213023
2025-05-10,110.02949653957741
2025-05-11,117.39587808756608
2025-05-12,89.88850395267173
2025-05-13,93.57169472666604
2025-05-14,96.27580947213023
2025-05-15,90.0749946247727
2025-05-16,92.03314668183297
2025-05-17,115.53097136655629
2025-05-18,119.44727548067684
2025-05-19,92.03314668183297
2025-05-20,82.24238639653159
2025-05-21,84.20053845359186
2025-05-22,84.20053845359186
2025-05-23,97.9076028530138
2025-05-24,99.86575491007407
2025-05-25,107.69836313831517
2025-05-26,107.69836313831517
2025-05-27,88.11684256771242
2025-05-28,84.20053845359186
2025-05-29,82.24238639653159
2025-05-30,82.24238639653159
2025-05-31,88.11684256771242
2025-06-01,97.9076028530138
2025-06-02,76.36793022535076
2025-06-03,78.32608228241104
2025-06-04,70.49347405416994
2025-06-05,70.49347405416994
2025-06-06,72.45162611123021
2025-06-07,80.28423433947131
2025-06-08,84.20053845359186
2025-06-09,64.61901788298911
2025-06-10,66.57716994004939
2025-06-11,66.57716994004939
2025-06-12,66.57716994004939
2025-06-13,64.61901788298911
2025-06-14,72.45162611123021
2025-06-15,76.36793022535076
2025-06-16,68.53532199710966
2025-06-17,74.40977816829049
2025-06-18,72.45162611123021
2025-06-19,70.49347405416994
2025-06-20,72.45162611123021
2025-06-21,88.11684256771242
2025-06-22,90.0749946247727
2025-06-23,70.49347405416994
2025-06-24,72.45162611123021
2025-06-25,72.45162611123021
2025-06-26,72.45162611123021
2025-06-27,74.40977816829049
2025-06-28,76.36793022535076
2025-06-29,84.20053845359186
2025-06-30,68.53532199710966
2025-07-01,64.61901788298911
2025-07-02,70.49347405416994
2025-07-03,68.53532199710966
2025-07-04,78.32608228241104
2025-07-05,72.45162611123021
2025-07-06,84.20053845359186
2025-07-07,68.53532199710966
2025-07-08,74.40977816829049
2025-07-09,72.45162611123021
2025-07-10,70.49347405416994
2025-07-11,70.49347405416994
2025-07-12,82.24238639653159
2025-07-13,84.20053845359186
2025-07-14,72.45162611123021
2025-07-15,70.49347405416994
2025-07-16,66.57716994004939
2025-07-17,78.32608228241104
2025-07-18,68.53532199710966
2025-07-19,90.0749946247727
2025-07-20,92.03314668183297
2025-07-21,80.28423433947131
2025-07-22,72.45162611123021
2025-07-23,70.49347405416994
2025-07-24,68.53532199710966
2025-07-25,74.40977816829049
2025-07-26,80.28423433947131
2025-07-27,88.11684256771242
2025-07-28,76.36793022535076
2025-07-29,76.36793022535076
2025-07-30,88.11684256771242
2025-07-31,86.15869051065214
2025-08-01,72.45162611123021
2025-08-02,72.45162611123021
2025-08-03,72.45162611123021
2025-08-04,60.702713768868556
2025-08-05,66.57716994004939
2025-08-06,64.61901788298911
2025-08-07,64.61901788298911
2025-08-08,68.53532199710966
2025-08-09,74.40977816829049
2025-08-10,82.24238639653159
2025-08-11,60.702713768868556
2025-08-12,58.74456171180828
2025-08-13,58.74456171180828
2025-08-14,58.74456171180828
2025-08-15,54.828257597687724
2025-08-16,68.53532199710966
2025-08-17,74.40977816829049
2025-08-18,54.828257597687724
2025-08-19,56.786409654748006
2025-08-20,56.786409654748006
2025-08-21,54.828257597687724
2025-08-22,56.786409654748006
2025-08-23,68.53532199710966
2025-08-24,74.40977816829049
2025-08-25,58.74456171180828
2025-08-26,52.87010554062745
2025-08-27,52.87010554062745
2025-08-28,52.87010554062745
2025-08-29,56.786409654748006
2025-08-30,66.57716994004939
2025-08-31,74.40977816829049
2025-09-01,76.36793022535076
2025-09-02,54.828257597687724
2025-09-03,50.911953483567174
2025-09-04,46.995649369446625
2025-09-05,48.9538014265069
2025-09-06,62.66086582592883
2025-09-07,68.53532199710966
2025-09-08,52.87010554062745
2025-09-09,48.9538014265069
2025-09-10,46.995649369446625
2025-09-11,48.9538014265069
2025-09-12,48.9538014265069
2025-09-13,62.66086582592883
2025-09-14,66.57716994004939
2025-09-15,50.911953483567174
2025-09-16,50.911953483567174
2025-09-17,46.995649369446625
2025-09-18,48.9538014265069
2025-09-19,52.87010554062745
2025-09-20,62.66086582592883
2025-09-21,66.57716994004939
2025-09-22,52.87010554062745
2025-09-23,50.911953483567174
2025-09-24,52.87010554062745
2025-09-25,46.995649369446625
2025-09-26,54.828257597687724
2025-09-27,74.40977816829049
2025-09-28,78.32608228241104
2025-09-29,58.74456171180828
2025-09-30,60.702713768868556
2025-10-01,60.702713768868556
2025-10-02,60.702713768868556
2025-10-03,58.74456171180828
2025-10-04,76.36793022535076
2025-10-05,80.28423433947131
2025-10-06,60.702713768868556
2025-10-07,56.786409654748006
2025-10-08,60.702713768868556
2025-10-09,64.61901788298911
2025-10-10,64.61901788298911
2025-10-11,74.40977816829049
2025-10-12,78.32608228241104
2025-10-13,72.45162611123021
2025-10-14,64.61901788298911
2025-10-15,58.74456171180828
2025-10-16,56.786409654748006
2025-10-17,66.57716994004939
2025-10-18,74.40977816829049
2025-10-19,82.24238639653159
2025-10-20,64.61901788298911
2025-10-21,56.786409654748006
2025-10-22,56.786409654748006
2025-10-23,58.74456171180828
2025-10-24,60.702713768868556
2025-10-25,70.49347405416994
2025-10-26,80.28423433947131
2025-10-27,68.53532199710966
2025-10-28,64.61901788298911
2025-10-29,70.49347405416994
2025-10-30,64.61901788298911
2025-10-31,62.66086582592883
2025-11-01,74.40977816829049
2025-11-02,80.28423433947131
2025-11-03,62.66086582592883
2025-11-04,62.66086582592883
2025-11-05,58.74456171180828
2025-11-06,62.66086582592883
2025-11-07,64.61901788298911
2025-11-08,84.20053845359186
2025-11-09,92.03314668183297
2025-11-10,72.45162611123021
2025-11-11,74.40977816829049
2025-11-12,64.61901788298911
2025-11-13,68.53532199710966
2025-11-14,70.49347405416994
2025-11-15,84.20053845359186
2025-11-16,97.9076028530138
2025-11-17,72.45162611123021
2025-11-18,72.45162611123021
2025-11-19,68.53532199710966
2025-11-20,72.45162611123021
2025-11-21,76.36793022535076
2025-11-22,92.03314668183297
2025-11-23,101.82390696713435
2025-11-24,88.11684256771242
2025-11-25,86.15869051065214
2025-11-26,99.86575491007407
2025-11-27,93.99129873889325
2025-11-28,97.9076028530138
2025-11-29,101.82390696713435
2025-11-30,105.7402110812549
2025-12-01,76.36793022535076
2025-12-02,76.36793022535076
2025-12-03,72.45162611123021
2025-12-04,72.45162611123021
2025-12-05,74.40977816829049
2025-12-06,92.03314668183297
2025-12-07,101.82390696713435
2025-12-08,80.28423433947131
2025-12-09,82.24238639653159
2025-12-10,82.24238639653159
2025-12-11,80.33715736804052
2025-12-12,84.24023072501876
2025-12-13,107.01036376691562
2025-12-14,112.2100513238392
2025-12-15,88.14330408199703
2025-12-16,81.96454049654331
2025-12-17,88.14330408199703
2025-12-18,93.67376056747807
2025-12-19,93.67376056747807
2025-12-20,102.12821438140723
2025-12-21,101.47990728143458
2025-12-22,98.22514102442898
2025-12-23,95.94945079595354
2025-12-24,96.59775789592618
2025-12-25,93.67376056747807
2025-12-26,89.77068721049983
2025-12-27,105.38298063841283
2025-12-28,106.03128773838549
2025-12-29,99.20421705295912
2025-12-30,98.22514102442898
2025-12-31,95.94945079595354
2026-01-01,88.14330408199703
2026-01-02,101.47990728143458
2026-01-03,107.65867086688829
2026-01-04,107.65867086688829
2026-01-05,84.24023072501876
2026-01-06,78.70977423953772
2026-01-07,76.43408401106225
2026-01-08,81.96454049654331
2026-01-09,89.77068721049983
2026-01-10,110.21220699535203
2026-01-11,117.99189219502394
2026-01-12,82.98330879650035
2026-01-13,80.39008039660972
2026-01-14,85.57653719639099
2026-01-15,79.0934661966644
2026-01-16,84.27992299644568
2026-01-17,108.91559279540671
2026-01-18,120.58512059491457
2026-01-19,107.6189785954614
2026-01-20,81.68669459655503
2026-01-21,80.39008039660972
2026-01-22,76.50023779677376
2026-01-23,88.16976559628162
2026-01-24,108.91559279540671
2026-01-25,129.6614199945318
2026-01-26,112.80543539524267
2026-01-27,97.24606499589885
2026-01-28,88.16976559628162
2026-01-29,82.98330879650035
2026-01-30,84.27992299644568
2026-01-31,107.6189785954614
2026-02-01,114.10204959518799
2026-02-02,86.87315139633631
2026-02-03,76.50023779677376
2026-02-04,80.39008039660972
2026-02-05,76.50023779677376
2026-02-06,80.39008039660972
2026-02-07,101.1359075957348
2026-02-08,101.1359075957348
2026-02-09,71.31378099699249
2026-02-10,72.61039519693782
2026-02-11,76.50023779677376
2026-02-12,75.20362359682845
2026-02-13,75.20362359682845
2026-02-14,93.35622239606289
2026-02-15,98.54267919584417
2026-02-16,90.76299399617226
2026-02-17,79.0934661966644
2026-02-18,73.90700939688313
2026-02-19,76.50023779677376
2026-02-20,79.0934661966644
2026-02-21,98.54267919584417
2026-02-22,101.1359075957348
2026-02-23,86.87315139633631
2026-02-24,79.0934661966644
2026-02-25,71.31378099699249
2026-02-26,75.20362359682845
2026-02-27,77.79685199671908
2026-02-28,85.57653719639099
2026-03-01,97.24606499589885
2026-03-02,73.90700939688313
2026-03-03,75.20362359682845
2026-03-04,72.61039519693782
2026-03-05,68.72055259710186
2026-03-06,71.31378099699249
2026-03-07,89.46637979622695
2026-03-08,92.05960819611758
2026-03-09,72.61039519693782
2026-03-10,68.72055259710186
2026-03-11,66.12732419721122
2026-03-12,64.8307099972659
2026-03-13,70.01716679704717
2026-03-14,85.57653719639099
2026-03-15,90.76299399617226
2026-03-16,76.50023779677376
2026-03-17,71.31378099699249
2026-03-18,66.12732419721122
2026-03-19,66.12732419721122
2026-03-20,68.72055259710186
2026-03-21,89.46637979622695
2026-03-22,94.65283659600821
2026-03-23,71.31378099699249
2026-03-24,67.42393839715653
2026-03-25,67.42393839715653
2026-03-26,66.12732419721122
2026-03-27,72.61039519693782
2026-03-28,80.39008039660972
2026-03-29,93.35622239606289
2026-03-30,68.72055259710186
2026-03-31,67.42393839715653
2026-04-01,75.20362359682845
2026-04-02,73.90700939688313
2026-04-03,75.20362359682845
2026-04-04,85.57653719639099
2026-04-05,89.46637979622695
2026-04-06,72.61039519693782
2026-04-07,60.94086739742995
2026-04-08,64.8307099972659
2026-04-09,62.237481597375265
2026-04-10,67.42393839715653
2026-04-11,76.50023779677376
2026-04-12,86.87315139633631
2026-04-13,60.94086739742995
2026-04-14,59.64425319748463
2026-04-15,58.34763899753931
2026-04-16,58.34763899753931
2026-04-17,67.42393839715653
2026-04-18,79.0934661966644
2026-04-19,81.68669459655503
2026-04-20,60.94086739742995
2026-04-21,59.64425319748463
2026-04-22,59.64425319748463
2026-04-23,59.64425319748463
2026-04-24,60.94086739742995
2026-04-25,70.01716679704717
2026-04-26,82.98330879650035
2026-04-27,64.8307099972659
2026-04-28,60.94086739742995
2026-04-29,59.64425319748463
2026-04-30,59.64425319748463
2026-05-01,63.53409579732058
2026-05-02,76.50023779677376
2026-05-03,80.39008039660972
2026-05-04,63.53409579732058
2026-05-05,63.53409579732058
2026-05-06,63.53409579732058
2026-05-07,64.8307099972659
2026-05-08,63.53409579732058
2026-05-09,76.50023779677376
2026-05-10,76.50023779677376
2026-05-11,67.42393839715653
2026-05-12,67.42393839715653
2026-05-13,64.8307099972659
2026-05-14,67.42393839715653
2026-05-15,66.12732419721122
2026-05-16,79.0934661966644
2026-05-17,84.27992299644568
2026-05-18,70.01716679704717
2026-05-19,67.42393839715653
2026-05-20,67.42393839715653
2026-05-21,66.12732419721122
2026-05-22,79.0934661966644
2026-05-23,89.46637979622695
2026-05-24,93.35622239606289
2026-05-25,92.05960819611758
2026-05-26,75.20362359682845
2026-05-27,73.90700939688313
2026-05-28,72.61039519693782
2026-05-29,76.50023779677376
2026-05-30,92.05960819611758
2026-05-31,101.1359075957348
