Time,silicon_valley_bank
2024-12-08,0.0
2024-12-09,0.14154403694257855
2024-12-10,0.20266532562232836
2024-12-11,0.18014695610873632
2024-12-12,0.17371313624771004
2024-12-13,0.2123160554138678
2024-12-14,0.0
2024-12-15,0.0
2024-12-16,0.20909914548335468
2024-12-17,0.0
2024-12-18,0.2670035242325913
2024-12-19,0.14476094687309168
2024-12-20,0.20266532562232836
2024-12-21,0.0
2024-12-22,0.0
2024-12-23,0.1383271270120654
2024-12-24,0.0
2024-12-25,0.0
2024-12-26,0.0
2024-12-27,0.0
2024-12-28,0.0
2024-12-29,0.0
2024-12-30,0.14476094687309168
2024-12-31,0.17049622631719688
2025-01-01,0.0
2025-01-02,0.0
2025-01-03,0.0
2025-01-04,0.0
2025-01-05,0.0
2025-01-06,0.13511021708155224
2025-01-07,0.18658077596976264
2025-01-08,0.0
2025-01-09,0.14797785680360484
2025-01-10,0.14476094687309168
2025-01-11,0.0
2025-01-12,0.0
2025-01-13,0.13189330715103909
2025-01-14,0.18014695610873632
2025-01-15,0.17049622631719688
2025-01-16,0.151194766734118
2025-01-17,0.23161751499694672
2025-01-18,0.13511021708155224
2025-01-19,0.0
2025-01-20,0.0
2025-01-21,0.16727931638668372
2025-01-22,0.19944841569181523
2025-01-23,0.18014695610873632
2025-01-24,0.20266532562232836
2025-01-25,0.0
2025-01-26,0.0
2025-01-27,0.18979768590027576
2025-01-28,0.14476094687309168
2025-01-29,0.15762858659514428
2025-01-30,0.2509189745800256
2025-01-31,0.21874987527489412
2025-02-01,0.0
2025-02-02,0.0
2025-02-03,0.1769300461782232
2025-02-04,0.20588223555284152
2025-02-05,0.0
2025-02-06,0.20266532562232836
2025-02-07,0.12224257735949966
2025-02-08,0.0
2025-02-09,0.0
2025-02-10,0.17049622631719688
2025-02-11,0.19623150576130208
2025-02-12,0.16727931638668372
2025-02-13,0.21874987527489412
2025-02-14,0.20588223555284152
2025-02-15,0.0
2025-02-16,0.0
2025-02-17,0.18336386603924948
2025-02-18,0.20266532562232836
2025-02-19,0.14476094687309168
2025-02-20,0.1383271270120654
2025-02-21,0.18979768590027576
2025-02-22,0.1640624064561706
2025-02-23,0.0
2025-02-24,0.16727931638668372
2025-02-25,0.1640624064561706
2025-02-26,0.18014695610873632
2025-02-27,0.14797785680360484
2025-02-28,0.12867639722052596
2025-03-01,0.19301459583078892
2025-03-02,0.0
2025-03-03,0.18014695610873632
2025-03-04,0.12224257735949966
2025-03-05,0.13189330715103909
2025-03-06,0.18979768590027576
2025-03-07,0.0
2025-03-08,0.0
2025-03-09,0.0
2025-03-10,0.16084549652565744
2025-03-11,0.20909914548335468
2025-03-12,0.2959557136072097
2025-03-13,0.15762858659514428
2025-03-14,0.16084549652565744
2025-03-15,0.0
2025-03-16,0.0
2025-03-17,0.18658077596976264
2025-03-18,0.0
2025-03-19,0.2573527944410519
2025-03-20,0.17371313624771004
2025-03-21,0.21553296534438096
2025-03-22,0.0
2025-03-23,0.0
2025-03-24,0.14476094687309168
2025-03-25,0.17371313624771004
2025-03-26,0.13511021708155224
2025-03-27,0.15441167666463113
2025-03-28,0.15762858659514428
2025-03-29,0.0
2025-03-30,0.0
2025-03-31,0.23161751499694672
2025-04-01,0.22840060506643356
2025-04-02,0.18658077596976264
2025-04-03,0.151194766734118
2025-04-04,0.20266532562232836
2025-04-05,0.0
2025-04-06,0.0
2025-04-07,0.13189330715103909
2025-04-08,0.17049622631719688
2025-04-09,0.14476094687309168
2025-04-10,0.17371313624771004
2025-04-11,0.15441167666463113
2025-04-12,0.0
2025-04-13,0.0
2025-04-14,0.13511021708155224
2025-04-15,0.0820312032280853
2025-04-16,0.16398922964686813
2025-04-17,0.21956773373180427
2025-04-18,0.18835136778700315
2025-04-19,0.0
2025-04-20,0.0
2025-04-21,0.23648162055646482
2025-04-22,0.16940861805344623
2025-04-23,0.13444301676144138
2025-04-24,0.09650729791539446
2025-04-25,0.0
2025-04-26,0.0
2025-04-27,0.0
2025-04-28,0.08685656812385502
2025-04-29,0.15630566467010723
2025-04-30,0.22528413389378657
2025-05-01,0.15725839803043762
2025-05-02,0.069152084790848
2025-05-03,0.0
2025-05-04,0.0
2025-05-05,0.0
2025-05-06,0.0
2025-05-07,0.1511215899248155
2025-05-08,0.15344746458911607
2025-05-09,0.0
2025-05-10,0.0
2025-05-11,0.0
2025-05-12,0.14862209969334633
2025-05-13,0.07238047343654584
2025-05-14,0.0973251563723046
2025-05-15,0.16903842948873957
2025-05-16,0.0
2025-05-17,0.0
2025-05-18,0.0
2025-05-19,0.14342654623286993
2025-05-20,0.22026219600047883
2025-05-21,0.1741608061399135
2025-05-22,0.0
2025-05-23,0.14342654623286993
2025-05-24,0.0
2025-05-25,0.0
2025-05-26,0.0
2025-05-27,0.1792831827910874
2025-05-28,0.138304169581696
2025-05-29,0.2151398193493049
2025-05-30,0.0
2025-05-31,0.0
2025-06-01,0.0
2025-06-02,0.16391605283756563
2025-06-03,0.0
2025-06-04,0.30222022241926166
2025-06-05,0.24075170260517453
2025-06-06,0.21001744269813097
2025-06-07,0.0
2025-06-08,0.0
2025-06-09,0.0
2025-06-10,0.1587936761863917
2025-06-11,0.15367129953521777
2025-06-12,0.18440555944226134
2025-06-13,0.0
2025-06-14,0.0
2025-06-15,0.0
2025-06-16,0.0
2025-06-17,0.16391605283756563
2025-06-18,0.0
2025-06-19,0.0
2025-06-20,0.1946503127446092
2025-06-21,0.0
2025-06-22,0.0
2025-06-23,0.22026219600047883
2025-06-24,0.0
2025-06-25,0.14854892288404387
2025-06-26,0.21001744269813097
2025-06-27,0.18440555944226134
2025-06-28,0.0
2025-06-29,0.0
2025-06-30,0.15367129953521777
2025-07-01,0.2151398193493049
2025-07-02,0.18952793609343527
2025-07-03,0.20489506604695704
2025-07-04,0.0
2025-07-05,0.0
2025-07-06,0.0
2025-07-07,0.0
2025-07-08,0.29709784576808773
2025-07-09,0.1997726893957831
2025-07-10,0.20489506604695704
2025-07-11,0.24587407925634847
2025-07-12,0.0
2025-07-13,0.0
2025-07-14,0.0
2025-07-15,0.20489506604695704
2025-07-16,0.25611883255869633
2025-07-17,0.2612412092098702
2025-07-18,0.1741608061399135
2025-07-19,0.0
2025-07-20,0.18440555944226134
2025-07-21,0.14854892288404387
2025-07-22,0.21001744269813097
2025-07-23,0.28173071581456594
2025-07-24,0.23050694930282667
2025-07-25,0.26636358586104414
2025-07-26,0.0
2025-07-27,0.0
2025-07-28,0.2509964559075224
2025-07-29,0.28685309246573987
2025-07-30,0.24587407925634847
2025-07-31,0.2919754691169138
2025-08-01,0.3175873523727834
2025-08-02,0.0
2025-08-03,0.15367129953521777
2025-08-04,0.2151398193493049
2025-08-05,0.14342654623286993
2025-08-06,0.276608339163392
2025-08-07,0.0
2025-08-08,0.24075170260517453
2025-08-09,0.0
2025-08-10,0.0
2025-08-11,0.1792831827910874
2025-08-12,0.15367129953521777
2025-08-13,0.138304169581696
2025-08-14,0.14342654623286993
2025-08-15,0.20489506604695704
2025-08-16,0.0
2025-08-17,0.0
2025-08-18,0.0
2025-08-19,0.0
2025-08-20,0.0
2025-08-21,0.1792831827910874
2025-08-22,0.0
2025-08-23,0.16903842948873957
2025-08-24,0.0
2025-08-25,0.0
2025-08-26,0.0
2025-08-27,0.1587936761863917
2025-08-28,0.14342654623286993
2025-08-29,0.0
2025-08-30,0.0
2025-08-31,0.0
2025-09-01,0.0
2025-09-02,0.0
2025-09-03,0.2151398193493049
2025-09-04,0.22538457265165274
2025-09-05,0.0
2025-09-06,0.0
2025-09-07,0.0
2025-09-08,0.0
2025-09-09,0.0
2025-09-10,0.20489506604695704
2025-09-11,0.0
2025-09-12,0.15367129953521777
2025-09-13,0.0
2025-09-14,0.0
2025-09-15,0.23050694930282667
2025-09-16,0.138304169581696
2025-09-17,0.138304169581696
2025-09-18,0.1792831827910874
2025-09-19,0.18952793609343527
2025-09-20,0.0
2025-09-21,0.0
2025-09-22,0.1997726893957831
2025-09-23,0.3175873523727834
2025-09-24,0.24587407925634847
2025-09-25,0.2919754691169138
2025-09-26,0.20489506604695704
2025-09-27,0.0
2025-09-28,0.0
2025-09-29,0.23050694930282667
2025-09-30,0.24075170260517453
2025-10-01,0.2356293259540006
2025-10-02,0.1997726893957831
2025-10-03,0.1946503127446092
2025-10-04,0.0
2025-10-05,0.0
2025-10-06,0.25611883255869633
2025-10-07,0.5122376651173927
2025-10-08,0.2151398193493049
2025-10-09,0.0
2025-10-10,0.1741608061399135
2025-10-11,0.0
2025-10-12,0.0
2025-10-13,0.2356293259540006
2025-10-14,0.16903842948873957
2025-10-15,0.27148596251221807
2025-10-16,0.2612412092098702
2025-10-17,0.276608339163392
2025-10-18,0.1792831827910874
2025-10-19,0.15367129953521777
2025-10-20,0.16903842948873957
2025-10-21,0.22026219600047883
2025-10-22,0.2151398193493049
2025-10-23,0.18952793609343527
2025-10-24,0.0
2025-10-25,0.0
2025-10-26,0.0
2025-10-27,0.18440555944226134
2025-10-28,0.27148596251221807
2025-10-29,0.14854892288404387
2025-10-30,0.16391605283756563
2025-10-31,0.16391605283756563
2025-11-01,0.0
2025-11-02,0.22538457265165274
2025-11-03,0.29709784576808773
2025-11-04,0.18952793609343527
2025-11-05,0.18440555944226134
2025-11-06,0.27148596251221807
2025-11-07,0.2509964559075224
2025-11-08,0.0
2025-11-09,0.16391605283756563
2025-11-10,0.15367129953521777
2025-11-11,0.0
2025-11-12,0.2151398193493049
2025-11-13,0.2919754691169138
2025-11-14,0.23050694930282667
2025-11-15,0.0
2025-11-16,0.0
2025-11-17,0.2509964559075224
2025-11-18,0.1587936761863917
2025-11-19,0.30222022241926166
2025-11-20,0.30222022241926166
2025-11-21,0.0
2025-11-22,0.0
2025-11-23,0.0
2025-11-24,0.1587936761863917
2025-11-25,0.16391605283756563
2025-11-26,0.0
2025-11-27,0.0
2025-11-28,0.0
2025-11-29,0.0
2025-11-30,0.23050694930282667
2025-12-01,0.1946503127446092
2025-12-02,0.24587407925634847
2025-12-03,0.14342654623286993
2025-12-04,0.16391605283756563
2025-12-05,0.24587407925634847
2025-12-06,0.0
2025-12-07,0.0
2025-12-08,0.16391605283756563
2025-12-09,0.1997726893957831
2025-12-10,0.0
2025-12-11,0.16896081772129753
2025-12-12,0.14373699330263806
2025-12-13,0.1790503474887613
2025-12-14,0.0
2025-12-15,0.15382652307010183
2025-12-16,0.194184642139957
2025-12-17,0.14373699330263806
2025-12-18,0.2042741719074208
2025-12-19,0.0
2025-12-20,0.1840951123724932
2025-12-21,0.0
2025-12-22,0.16896081772129753
2025-12-23,0.21180251334929764
2025-12-24,0.2194084665586165
2025-12-25,0.0
2025-12-26,0.0
2025-12-27,0.0
2025-12-28,0.0
2025-12-29,0.0
2025-12-30,0.14373699330263806
2025-12-31,0.0
2026-01-01,0.15382652307010183
2026-01-02,0.16391605283756563
2026-01-03,0.0
2026-01-04,0.0
2026-01-05,0.20171298358183384
2026-01-06,0.15887128795383373
2026-01-07,0.1840951123724932
2026-01-08,0.0
2026-01-09,0.16896081772129753
2026-01-10,0.0
2026-01-11,0.0
2026-01-12,0.1688832059538555
2026-01-13,0.2334561964656238
2026-01-14,0.17385035907014537
2026-01-15,0.22352189023304406
2026-01-16,0.15894889972127577
2026-01-17,0.14404744037240616
2026-01-18,0.16391605283756563
2026-01-19,0.2880948807448123
2026-01-20,0.2433905026982035
2026-01-21,0.14404744037240616
2026-01-22,0.32783210567513127
2026-01-23,0.17881751218643524
2026-01-24,0.0
2026-01-25,0.0
2026-01-26,0.18875181841901498
2026-01-27,0.2334561964656238
2026-01-28,0.1837846653027251
2026-01-29,0.14901459348869603
2026-01-30,0.23842334958191364
2026-01-31,0.26822626827965285
2026-02-01,0.0
2026-02-02,0.19868612465159471
2026-02-03,0.21358758400046432
2026-02-04,0.19371897153530485
2026-02-05,0.17385035907014537
2026-02-06,0.2731934213959427
2026-02-07,0.16391605283756563
2026-02-08,0.17881751218643524
2026-02-09,0.16391605283756563
2026-02-10,0.19371897153530485
2026-02-11,0.2731934213959427
2026-02-12,0.28312772762852245
2026-02-13,0.19371897153530485
2026-02-14,0.31789779944255153
2026-02-15,0.19868612465159471
2026-02-16,0.19868612465159471
2026-02-17,0.2781605745122326
2026-02-18,0.1539817466049859
2026-02-19,0.2781605745122326
2026-02-20,0.22352189023304406
2026-02-21,0.16391605283756563
2026-02-22,0.17385035907014537
2026-02-23,0.26822626827965285
2026-02-24,0.17385035907014537
2026-02-25,0.28312772762852245
2026-02-26,0.2334561964656238
2026-02-27,0.26822626827965285
2026-02-28,0.0
2026-03-01,0.0
2026-03-02,0.263259115163363
2026-03-03,0.29802918697739206
2026-03-04,0.28312772762852245
2026-03-05,0.26822626827965285
2026-03-06,0.22848904334933393
2026-03-07,0.15894889972127577
2026-03-08,0.17881751218643524
2026-03-09,0.20862043088417445
2026-03-10,0.337766411907711
2026-03-11,0.3874379430706097
2026-03-12,0.263259115163363
2026-03-13,0.20862043088417445
2026-03-14,0.1837846653027251
2026-03-15,0.0
2026-03-16,0.13411313413982642
2026-03-17,0.37750363683802995
2026-03-18,0.3079634932099718
2026-03-19,0.4371094742335084
2026-03-20,0.2731934213959427
2026-03-21,0.31293064632626166
2026-03-22,0.2731934213959427
2026-03-23,0.337766411907711
2026-03-24,0.3228649525588414
2026-03-25,0.29802918697739206
2026-03-26,0.23842334958191364
2026-03-27,0.2582919620470731
2026-03-28,0.0
2026-03-29,0.14901459348869603
2026-03-30,0.1688832059538555
2026-03-31,0.31789779944255153
2026-04-01,0.263259115163363
2026-04-02,0.2731934213959427
2026-04-03,0.1688832059538555
2026-04-04,0.0
2026-04-05,0.17881751218643524
2026-04-06,0.0
2026-04-07,0.26822626827965285
2026-04-08,0.19371897153530485
2026-04-09,0.3029963400936819
2026-04-10,0.20365327776788458
2026-04-11,0.20365327776788458
2026-04-12,0.0
2026-04-13,0.22848904334933393
2026-04-14,0.2880948807448123
2026-04-15,0.1837846653027251
2026-04-16,0.2334561964656238
2026-04-17,0.31293064632626166
2026-04-18,0.1688832059538555
2026-04-19,0.0
2026-04-20,0.28312772762852245
2026-04-21,0.3029963400936819
2026-04-22,0.2582919620470731
2026-04-23,0.20862043088417445
2026-04-24,0.22352189023304406
2026-04-25,0.16391605283756563
2026-04-26,0.19371897153530485
2026-04-27,0.32783210567513127
2026-04-28,0.19868612465159471
2026-04-29,0.3526678712565806
2026-04-30,0.37750363683802995
2026-05-01,0.2731934213959427
2026-05-02,0.3824707899543198
2026-05-03,0.2433905026982035
2026-05-04,0.263259115163363
2026-05-05,0.49671531162898674
2026-05-06,0.3725364837217401
2026-05-07,0.25332480893078324
2026-05-08,0.41227370865205903
2026-05-09,0.28312772762852245
2026-05-10,0.2582919620470731
2026-05-11,0.23842334958191364
2026-05-12,0.34770071814029074
2026-05-13,0.37750363683802995
2026-05-14,0.16391605283756563
2026-05-15,0.18875181841901498
2026-05-16,0.337766411907711
2026-05-17,0.36260217748916035
2026-05-18,0.24835765581449337
2026-05-19,0.3824707899543198
2026-05-20,0.20862043088417445
2026-05-21,0.3029963400936819
2026-05-22,0.25332480893078324
2026-05-23,0.21358758400046432
2026-05-24,0.2185547371167542
2026-05-25,0.29802918697739206
2026-05-26,0.4371094742335084
2026-05-27,0.2930620338611022
2026-05-28,0.22848904334933393
2026-05-29,0.31789779944255153
2026-05-30,0.17385035907014537
2026-05-31,0.4470437804660881
