Time,josh_allen
2024-11-07,1.7054011221998544
2024-11-08,2.273868162933139
2024-11-09,2.273868162933139
2024-11-10,6.821604488799418
2024-11-11,3.410802244399709
2024-11-12,1.7054011221998544
2024-11-13,1.7054011221998544
2024-11-14,1.7054011221998544
2024-11-15,2.273868162933139
2024-11-16,1.7054011221998544
2024-11-17,11.937807855398981
2024-11-18,27.28641795519767
2024-11-19,5.116203366599564
2024-11-20,3.9792692851329936
2024-11-21,2.842335203666424
2024-11-22,2.842335203666424
2024-11-23,2.273868162933139
2024-11-24,4.547736325866278
2024-11-25,2.842335203666424
2024-11-26,2.842335203666424
2024-11-27,2.273868162933139
2024-11-28,3.410802244399709
2024-11-29,13.07474193686555
2024-11-30,26.1494838737311
2024-12-01,17.054011221998543
2024-12-02,45.477363258662784
2024-12-03,11.369340814665696
2024-12-04,5.684670407332848
2024-12-05,4.547736325866278
2024-12-06,4.547736325866278
2024-12-07,4.547736325866278
2024-12-08,11.937807855398981
2024-12-09,13.07474193686555
2024-12-10,5.116203366599564
2024-12-11,3.410802244399709
2024-12-12,3.410802244399709
2024-12-13,3.410802244399709
2024-12-14,3.410802244399709
2024-12-15,15.34861009979869
2024-12-16,19.327879384931684
2024-12-17,7.958538570265987
2024-12-18,5.684670407332848
2024-12-19,5.684670407332848
2024-12-20,5.116203366599564
2024-12-21,5.684670407332848
2024-12-22,15.34861009979869
2024-12-23,14.21167601833212
2024-12-24,6.253137448066132
2024-12-25,8.527005610999272
2024-12-26,7.958538570265987
2024-12-27,5.116203366599564
2024-12-28,5.684670407332848
2024-12-29,17.62247826273183
2024-12-30,8.527005610999272
2024-12-31,6.253137448066132
2025-01-01,3.9792692851329936
2025-01-02,3.410802244399709
2025-01-03,3.9792692851329936
2025-01-04,4.547736325866278
2025-01-05,14.780143059065406
2025-01-06,5.684670407332848
2025-01-07,3.9792692851329936
2025-01-08,3.410802244399709
2025-01-09,3.410802244399709
2025-01-10,4.547736325866278
2025-01-11,5.116203366599564
2025-01-12,36.38189060693023
2025-01-13,7.958538570265987
2025-01-14,4.547736325866278
2025-01-15,3.9792692851329936
2025-01-16,3.9792692851329936
2025-01-17,3.9792692851329936
2025-01-18,5.116203366599564
2025-01-19,17.62247826273183
2025-01-20,52.2989677474622
2025-01-21,7.390071529532703
2025-01-22,5.684670407332848
2025-01-23,5.684670407332848
2025-01-24,6.253137448066132
2025-01-25,6.821604488799418
2025-01-26,28.991819077397526
2025-01-27,56.84670407332848
2025-01-28,8.527005610999272
2025-01-29,5.684670407332848
2025-01-30,4.547736325866278
2025-01-31,3.9792692851329936
2025-02-01,2.842335203666424
2025-02-02,3.410802244399709
2025-02-03,2.273868162933139
2025-02-04,2.273868162933139
2025-02-05,1.7054011221998544
2025-02-06,2.273868162933139
2025-02-07,35.24495652546366
2025-02-08,13.643208977598835
2025-02-09,10.232406733199127
2025-02-10,9.095472651732557
2025-02-11,3.410802244399709
2025-02-12,3.410802244399709
2025-02-13,2.842335203666424
2025-02-14,2.273868162933139
2025-02-15,2.273868162933139
2025-02-16,1.7054011221998544
2025-02-17,1.7054011221998544
2025-02-18,1.7054011221998544
2025-02-19,1.7054011221998544
2025-02-20,1.7054011221998544
2025-02-21,1.7054011221998544
2025-02-22,1.7054011221998544
2025-02-23,1.7054011221998544
2025-02-24,1.1369340814665696
2025-02-25,1.1369340814665696
2025-02-26,1.1369340814665696
2025-02-27,1.1369340814665696
2025-02-28,1.1369340814665696
2025-03-01,1.7054011221998544
2025-03-02,1.7054011221998544
2025-03-03,1.1369340814665696
2025-03-04,1.1369340814665696
2025-03-05,1.7054011221998544
2025-03-06,1.1369340814665696
2025-03-07,1.7054011221998544
2025-03-08,1.1369340814665696
2025-03-09,4.547736325866278
2025-03-10,9.663939692465842
2025-03-11,3.410802244399709
2025-03-12,2.273868162933139
2025-03-13,2.273868162933139
2025-03-14,1.7054011221998544
2025-03-15,1.7054011221998544
2025-03-16,1.7054011221998544
2025-03-17,1.1369340814665696
2025-03-18,1.1369340814665696
2025-03-19,1.1369340814665696
2025-03-20,1.1369340814665696
2025-03-21,1.1369340814665696
2025-03-22,1.1369340814665696
2025-03-23,1.1369340814665696
2025-03-24,1.1369340814665696
2025-03-25,1.1369340814665696
2025-03-26,1.1369340814665696
2025-03-27,1.1369340814665696
2025-03-28,1.7054011221998544
2025-03-29,1.1369340814665696
2025-03-30,1.1369340814665696
2025-03-31,1.1369340814665696
2025-04-01,1.1369340814665696
2025-04-02,1.1369340814665696
2025-04-03,1.1369340814665696
2025-04-04,1.7054011221998544
2025-04-05,1.7054011221998544
2025-04-06,1.7054011221998544
2025-04-07,1.1369340814665696
2025-04-08,1.1369340814665696
2025-04-09,1.7054011221998544
2025-04-10,1.1369340814665696
2025-04-11,1.1369340814665696
2025-04-12,1.1369340814665696
2025-04-13,1.1369340814665696
2025-04-14,1.1369340814665696
2025-04-15,1.2079924615582303
2025-04-16,1.2079924615582303
2025-04-17,1.2079924615582303
2025-04-18,1.7054011221998544
2025-04-19,1.7054011221998544
2025-04-20,2.4159849231164605
2025-04-21,2.9133935837580847
2025-04-22,3.410802244399709
2025-04-23,3.410802244399709
2025-04-24,3.6239773846746903
2025-04-25,5.613612027241187
2025-04-26,5.116203366599564
2025-04-27,3.410802244399709
2025-04-28,3.6239773846746903
2025-04-29,2.9133935837580847
2025-04-30,2.2028097828414785
2025-05-01,2.4159849231164605
2025-05-02,2.2028097828414785
2025-05-03,1.9185762624748361
2025-05-04,1.9185762624748361
2025-05-05,1.7054011221998544
2025-05-06,1.7054011221998544
2025-05-07,1.7054011221998544
2025-05-08,1.2079924615582303
2025-05-09,1.7054011221998544
2025-05-10,1.7054011221998544
2025-05-11,1.7054011221998544
2025-05-12,1.9185762624748361
2025-05-13,1.7054011221998544
2025-05-14,1.9185762624748361
2025-05-15,1.7054011221998544
2025-05-16,1.7054011221998544
2025-05-17,2.131751402749818
2025-05-18,1.279050841649891
2025-05-19,1.7054011221998544
2025-05-20,1.279050841649891
2025-05-21,2.558101683299782
2025-05-22,2.131751402749818
2025-05-23,1.7054011221998544
2025-05-24,1.279050841649891
2025-05-25,1.7054011221998544
2025-05-26,1.279050841649891
2025-05-27,1.279050841649891
2025-05-28,1.279050841649891
2025-05-29,1.7054011221998544
2025-05-30,1.7054011221998544
2025-05-31,3.410802244399709
2025-06-01,14.922259819248726
2025-06-02,6.395254208249454
2025-06-03,3.410802244399709
2025-06-04,2.131751402749818
2025-06-05,1.7054011221998544
2025-06-06,1.7054011221998544
2025-06-07,2.131751402749818
2025-06-08,2.131751402749818
2025-06-09,1.7054011221998544
2025-06-10,1.7054011221998544
2025-06-11,1.7054011221998544
2025-06-12,1.279050841649891
2025-06-13,1.7054011221998544
2025-06-14,2.558101683299782
2025-06-15,2.558101683299782
2025-06-16,1.7054011221998544
2025-06-17,1.7054011221998544
2025-06-18,1.7054011221998544
2025-06-19,1.279050841649891
2025-06-20,1.7054011221998544
2025-06-21,1.7054011221998544
2025-06-22,1.279050841649891
2025-06-23,1.279050841649891
2025-06-24,1.279050841649891
2025-06-25,1.279050841649891
2025-06-26,1.279050841649891
2025-06-27,1.279050841649891
2025-06-28,1.279050841649891
2025-06-29,1.279050841649891
2025-06-30,0.8527005610999272
2025-07-01,1.279050841649891
2025-07-02,1.279050841649891
2025-07-03,1.279050841649891
2025-07-04,1.279050841649891
2025-07-05,1.279050841649891
2025-07-06,1.279050841649891
2025-07-07,1.279050841649891
2025-07-08,1.279050841649891
2025-07-09,1.7054011221998544
2025-07-10,1.7054011221998544
2025-07-11,1.7054011221998544
2025-07-12,2.131751402749818
2025-07-13,2.131751402749818
2025-07-14,1.7054011221998544
2025-07-15,1.7054011221998544
2025-07-16,1.7054011221998544
2025-07-17,2.131751402749818
2025-07-18,1.7054011221998544
2025-07-19,1.7054011221998544
2025-07-20,1.7054011221998544
2025-07-21,1.279050841649891
2025-07-22,1.279050841649891
2025-07-23,1.7054011221998544
2025-07-24,1.279050841649891
2025-07-25,1.7054011221998544
2025-07-26,1.7054011221998544
2025-07-27,2.131751402749818
2025-07-28,1.7054011221998544
2025-07-29,1.7054011221998544
2025-07-30,1.7054011221998544
2025-07-31,1.7054011221998544
2025-08-01,2.558101683299782
2025-08-02,2.131751402749818
2025-08-03,2.131751402749818
2025-08-04,1.7054011221998544
2025-08-05,1.7054011221998544
2025-08-06,3.8371525249496723
2025-08-07,3.410802244399709
2025-08-08,2.9844519638497453
2025-08-09,4.6898530860496
2025-08-10,3.410802244399709
2025-08-11,2.558101683299782
2025-08-12,2.558101683299782
2025-08-13,4.263502805499636
2025-08-14,4.263502805499636
2025-08-15,2.9844519638497453
2025-08-16,3.410802244399709
2025-08-17,4.6898530860496
2025-08-18,5.968903927699491
2025-08-19,2.9844519638497453
2025-08-20,2.558101683299782
2025-08-21,2.9844519638497453
2025-08-22,2.9844519638497453
2025-08-23,2.9844519638497453
2025-08-24,3.410802244399709
2025-08-25,2.9844519638497453
2025-08-26,2.558101683299782
2025-08-27,3.410802244399709
2025-08-28,2.9844519638497453
2025-08-29,2.9844519638497453
2025-08-30,2.9844519638497453
2025-08-31,3.410802244399709
2025-09-01,3.8371525249496723
2025-09-02,3.410802244399709
2025-09-03,4.6898530860496
2025-09-04,5.968903927699491
2025-09-05,5.116203366599564
2025-09-06,5.116203366599564
2025-09-07,10.232406733199127
2025-09-08,42.63502805499636
2025-09-09,9.3797061720992
2025-09-10,5.542553647149527
2025-09-11,4.6898530860496
2025-09-12,4.263502805499636
2025-09-13,4.6898530860496
2025-09-14,24.301965991347924
2025-09-15,11.511457574849016
2025-09-16,6.395254208249454
2025-09-17,5.542553647149527
2025-09-18,11.937807855398981
2025-09-19,21.743864308048142
2025-09-20,5.542553647149527
2025-09-21,5.542553647149527
2025-09-22,5.116203366599564
2025-09-23,4.263502805499636
2025-09-24,2.9844519638497453
2025-09-25,2.9844519638497453
2025-09-26,3.8371525249496723
2025-09-27,2.9844519638497453
2025-09-28,10.65875701374909
2025-09-29,5.542553647149527
2025-09-30,3.410802244399709
2025-10-01,3.8371525249496723
2025-10-02,3.410802244399709
2025-10-03,3.410802244399709
2025-10-04,3.410802244399709
2025-10-05,10.232406733199127
2025-10-06,19.612112905298325
2025-10-07,4.6898530860496
2025-10-08,2.9844519638497453
2025-10-09,2.9844519638497453
2025-10-10,3.410802244399709
2025-10-11,2.558101683299782
2025-10-12,4.263502805499636
2025-10-13,11.085107294299053
2025-10-14,11.511457574849016
2025-10-15,2.9844519638497453
2025-10-16,2.558101683299782
2025-10-17,2.558101683299782
2025-10-18,2.131751402749818
2025-10-19,3.410802244399709
2025-10-20,2.558101683299782
2025-10-21,2.558101683299782
2025-10-22,2.131751402749818
2025-10-23,2.131751402749818
2025-10-24,2.131751402749818
2025-10-25,2.558101683299782
2025-10-26,8.100655330449309
2025-10-27,3.410802244399709
2025-10-28,2.558101683299782
2025-10-29,2.131751402749818
2025-10-30,2.558101683299782
2025-10-31,3.410802244399709
2025-11-01,3.8371525249496723
2025-11-02,16.201310660898617
2025-11-03,11.937807855398981
2025-11-04,3.8371525249496723
2025-11-05,2.558101683299782
2025-11-06,2.558101683299782
2025-11-07,2.9844519638497453
2025-11-08,2.9844519638497453
2025-11-09,9.3797061720992
2025-11-10,4.6898530860496
2025-11-11,3.410802244399709
2025-11-12,2.558101683299782
2025-11-13,3.410802244399709
2025-11-14,2.9844519638497453
2025-11-15,2.558101683299782
2025-11-16,14.495909538698763
2025-11-17,7.2479547693493815
2025-11-18,3.8371525249496723
2025-11-19,3.410802244399709
2025-11-20,8.100655330449309
2025-11-21,26.860067674647706
2025-11-22,5.968903927699491
2025-11-23,6.821604488799418
2025-11-24,4.6898530860496
2025-11-25,2.9844519638497453
2025-11-26,2.9844519638497453
2025-11-27,3.8371525249496723
2025-11-28,4.263502805499636
2025-11-29,2.558101683299782
2025-11-30,11.937807855398981
2025-12-01,8.953355891549236
2025-12-02,3.8371525249496723
2025-12-03,2.558101683299782
2025-12-04,2.558101683299782
2025-12-05,2.558101683299782
2025-12-06,2.558101683299782
2025-12-07,12.790508416498907
2025-12-08,6.395254208249454
2025-12-09,4.6898530860496
2025-12-10,3.410802244399709
2025-12-11,3.14964303195951
2025-12-12,7.234582159073829
2025-12-13,16.04398583412741
2025-12-14,17.405632209832184
2025-12-15,9.957874910483374
2025-12-16,5.659760643094074
2025-12-17,4.298114267389301
2025-12-18,3.723878649674405
2025-12-19,4.298114267389301
2025-12-20,3.723878649674405
2025-12-21,13.89492870043276
2025-12-22,6.660346541358933
2025-12-23,4.872349885104196
2025-12-24,4.511289407664282
2025-12-25,5.872935783369056
2025-12-26,4.872349885104196
2025-12-27,4.872349885104196
2025-12-28,14.255989177872674
2025-12-29,15.043399935862553
2025-12-30,5.659760643094074
2025-12-31,3.723878649674405
2026-01-01,3.723878649674405
2026-01-02,3.5107035093994234
2026-01-03,4.298114267389301
2026-01-04,11.53269642646313
2026-01-05,6.447171401083951
2026-01-06,4.298114267389301
2026-01-07,3.723878649674405
2026-01-08,2.936467891684528
2026-01-09,3.723878649674405
2026-01-10,4.332725729278966
2026-01-11,44.04937824766949
2026-01-12,15.886661007356208
2026-01-13,8.665451458557932
2026-01-14,5.776967639038621
2026-01-15,5.054846684158793
2026-01-16,5.776967639038621
2026-01-17,30.329080104952762
2026-01-18,72.21209548798277
2026-01-19,17.330902917115864
2026-01-20,9.38757241343776
2026-01-21,7.221209548798276
2026-01-22,5.776967639038621
2026-01-23,4.332725729278966
2026-01-24,4.332725729278966
2026-01-25,5.054846684158793
2026-01-26,5.776967639038621
2026-01-27,4.332725729278966
2026-01-28,2.8884838195193105
2026-01-29,4.332725729278966
2026-01-30,3.610604774399138
2026-01-31,2.8884838195193105
2026-02-01,2.8884838195193105
2026-02-02,2.166362864639483
2026-02-03,2.166362864639483
2026-02-04,2.166362864639483
2026-02-05,2.166362864639483
2026-02-06,3.610604774399138
2026-02-07,2.166362864639483
2026-02-08,3.610604774399138
2026-02-09,4.332725729278966
2026-02-10,1.4442419097596553
2026-02-11,1.4442419097596553
2026-02-12,1.4442419097596553
2026-02-13,1.4442419097596553
2026-02-14,1.4442419097596553
2026-02-15,2.166362864639483
2026-02-16,1.4442419097596553
2026-02-17,1.4442419097596553
2026-02-18,1.4442419097596553
2026-02-19,1.4442419097596553
2026-02-20,1.4442419097596553
2026-02-21,1.4442419097596553
2026-02-22,1.4442419097596553
2026-02-23,1.4442419097596553
2026-02-24,1.4442419097596553
2026-02-25,1.4442419097596553
2026-02-26,1.4442419097596553
2026-02-27,1.4442419097596553
2026-02-28,1.4442419097596553
2026-03-01,1.4442419097596553
2026-03-02,1.4442419097596553
2026-03-03,1.4442419097596553
2026-03-04,1.4442419097596553
2026-03-05,2.166362864639483
2026-03-06,2.166362864639483
2026-03-07,1.4442419097596553
2026-03-08,1.4442419097596553
2026-03-09,1.4442419097596553
2026-03-10,1.4442419097596553
2026-03-11,1.4442419097596553
2026-03-12,1.4442419097596553
2026-03-13,2.166362864639483
2026-03-14,2.166362864639483
2026-03-15,1.4442419097596553
2026-03-16,2.166362864639483
2026-03-17,1.4442419097596553
2026-03-18,1.4442419097596553
2026-03-19,1.4442419097596553
2026-03-20,1.4442419097596553
2026-03-21,1.4442419097596553
2026-03-22,1.4442419097596553
2026-03-23,1.4442419097596553
2026-03-24,1.4442419097596553
2026-03-25,1.4442419097596553
2026-03-26,1.4442419097596553
2026-03-27,1.4442419097596553
2026-03-28,1.4442419097596553
2026-03-29,1.4442419097596553
2026-03-30,1.4442419097596553
2026-03-31,1.4442419097596553
2026-04-01,0.7221209548798276
2026-04-02,6.499088593918449
2026-04-03,3.610604774399138
2026-04-04,2.166362864639483
2026-04-05,2.166362864639483
2026-04-06,1.4442419097596553
2026-04-07,1.4442419097596553
2026-04-08,2.166362864639483
2026-04-09,1.4442419097596553
2026-04-10,1.4442419097596553
2026-04-11,1.4442419097596553
2026-04-12,1.4442419097596553
2026-04-13,0.7221209548798276
2026-04-14,0.7221209548798276
2026-04-15,1.4442419097596553
2026-04-16,1.4442419097596553
2026-04-17,1.4442419097596553
2026-04-18,1.4442419097596553
2026-04-19,2.166362864639483
2026-04-20,1.4442419097596553
2026-04-21,2.166362864639483
2026-04-22,2.8884838195193105
2026-04-23,1.4442419097596553
2026-04-24,2.166362864639483
2026-04-25,2.166362864639483
2026-04-26,1.4442419097596553
2026-04-27,1.4442419097596553
2026-04-28,1.4442419097596553
2026-04-29,1.4442419097596553
2026-04-30,0.7221209548798276
2026-05-01,1.4442419097596553
2026-05-02,0.7221209548798276
2026-05-03,1.4442419097596553
2026-05-04,0.7221209548798276
2026-05-05,0.7221209548798276
2026-05-06,1.4442419097596553
2026-05-07,1.4442419097596553
2026-05-08,1.4442419097596553
2026-05-09,1.4442419097596553
2026-05-10,1.4442419097596553
2026-05-11,2.166362864639483
2026-05-12,2.166362864639483
2026-05-13,1.4442419097596553
2026-05-14,1.4442419097596553
2026-05-15,1.4442419097596553
2026-05-16,1.4442419097596553
2026-05-17,1.4442419097596553
2026-05-18,1.4442419097596553
2026-05-19,1.4442419097596553
2026-05-20,1.4442419097596553
2026-05-21,2.166362864639483
2026-05-22,2.166362864639483
2026-05-23,2.166362864639483
2026-05-24,1.4442419097596553
2026-05-25,1.4442419097596553
2026-05-26,1.4442419097596553
2026-05-27,1.4442419097596553
2026-05-28,2.166362864639483
2026-05-29,2.166362864639483
2026-05-30,1.4442419097596553
2026-05-31,1.4442419097596553
