Time,nets
2024-09-19,2.2934362934362933
2024-09-20,2.803088803088803
2024-09-21,2.548262548262548
2024-09-22,2.2934362934362933
2024-09-23,2.548262548262548
2024-09-24,2.2934362934362933
2024-09-25,2.2934362934362933
2024-09-26,2.548262548262548
2024-09-27,2.2934362934362933
2024-09-28,2.803088803088803
2024-09-29,2.803088803088803
2024-09-30,2.803088803088803
2024-10-01,2.548262548262548
2024-10-02,3.057915057915058
2024-10-03,2.548262548262548
2024-10-04,3.057915057915058
2024-10-05,3.057915057915058
2024-10-06,3.057915057915058
2024-10-07,2.803088803088803
2024-10-08,3.057915057915058
2024-10-09,6.625482625482626
2024-10-10,3.312741312741313
2024-10-11,3.057915057915058
2024-10-12,2.548262548262548
2024-10-13,3.312741312741313
2024-10-14,4.586872586872587
2024-10-15,6.370656370656371
2024-10-16,5.096525096525096
2024-10-17,5.86100386100386
2024-10-18,4.332046332046332
2024-10-19,4.332046332046332
2024-10-20,3.312741312741313
2024-10-21,4.332046332046332
2024-10-22,3.8223938223938223
2024-10-23,8.664092664092664
2024-10-24,11.212355212355211
2024-10-25,9.938223938223938
2024-10-26,8.154440154440154
2024-10-27,9.683397683397683
2024-10-28,8.91891891891892
2024-10-29,10.702702702702702
2024-10-30,16.563706563706564
2024-10-31,9.428571428571429
2024-11-01,7.899613899613899
2024-11-02,10.957528957528957
2024-11-03,11.976833976833976
2024-11-04,7.135135135135135
2024-11-05,7.644787644787645
2024-11-06,2.548262548262548
2024-11-07,4.077220077220077
2024-11-08,5.606177606177606
2024-11-09,18.09266409266409
2024-11-10,15.28957528957529
2024-11-11,6.625482625482626
2024-11-12,9.938223938223938
2024-11-13,6.88030888030888
2024-11-14,11.72200772200772
2024-11-15,5.351351351351351
2024-11-16,9.938223938223938
2024-11-17,5.351351351351351
2024-11-18,8.664092664092664
2024-11-19,7.644787644787645
2024-11-20,12.231660231660232
2024-11-21,3.5675675675675675
2024-11-22,7.644787644787645
2024-11-23,10.702702702702702
2024-11-24,4.841698841698841
2024-11-25,11.467181467181467
2024-11-26,15.799227799227799
2024-11-27,5.096525096525096
2024-11-28,11.72200772200772
2024-11-29,6.625482625482626
2024-11-30,8.40926640926641
2024-12-01,8.91891891891892
2024-12-02,8.154440154440154
2024-12-03,8.40926640926641
2024-12-04,6.88030888030888
2024-12-05,7.135135135135135
2024-12-06,3.312741312741313
2024-12-07,3.5675675675675675
2024-12-08,10.957528957528957
2024-12-09,4.332046332046332
2024-12-10,3.312741312741313
2024-12-11,3.312741312741313
2024-12-12,3.312741312741313
2024-12-13,5.096525096525096
2024-12-14,9.428571428571429
2024-12-15,4.586872586872587
2024-12-16,6.115830115830116
2024-12-17,9.173745173745173
2024-12-18,4.077220077220077
2024-12-19,4.332046332046332
2024-12-20,5.096525096525096
2024-12-21,4.841698841698841
2024-12-22,6.370656370656371
2024-12-23,3.8223938223938223
2024-12-24,5.606177606177606
2024-12-25,3.5675675675675675
2024-12-26,5.351351351351351
2024-12-27,12.741312741312742
2024-12-28,10.193050193050192
2024-12-29,14.27027027027027
2024-12-30,7.135135135135135
2024-12-31,4.077220077220077
2025-01-01,6.625482625482626
2025-01-02,12.996138996138995
2025-01-03,11.976833976833976
2025-01-04,8.91891891891892
2025-01-05,8.664092664092664
2025-01-06,5.351351351351351
2025-01-07,6.625482625482626
2025-01-08,5.351351351351351
2025-01-09,7.135135135135135
2025-01-10,4.332046332046332
2025-01-11,10.193050193050192
2025-01-12,4.586872586872587
2025-01-13,7.135135135135135
2025-01-14,4.332046332046332
2025-01-15,9.428571428571429
2025-01-16,13.76061776061776
2025-01-17,6.370656370656371
2025-01-18,17.83783783783784
2025-01-19,5.606177606177606
2025-01-20,6.88030888030888
2025-01-21,7.644787644787645
2025-01-22,16.054054054054053
2025-01-23,8.40926640926641
2025-01-24,3.5675675675675675
2025-01-25,6.625482625482626
2025-01-26,9.173745173745173
2025-01-27,5.606177606177606
2025-01-28,7.899613899613899
2025-01-29,5.351351351351351
2025-01-30,5.606177606177606
2025-01-31,3.057915057915058
2025-02-01,4.332046332046332
2025-02-02,9.428571428571429
2025-02-03,4.077220077220077
2025-02-04,6.370656370656371
2025-02-05,11.976833976833976
2025-02-06,8.40926640926641
2025-02-07,6.625482625482626
2025-02-08,9.938223938223938
2025-02-09,3.8223938223938223
2025-02-10,5.096525096525096
2025-02-11,7.644787644787645
2025-02-12,5.606177606177606
2025-02-13,6.625482625482626
2025-02-14,3.057915057915058
2025-02-15,3.057915057915058
2025-02-16,3.057915057915058
2025-02-17,2.803088803088803
2025-02-18,2.803088803088803
2025-02-19,3.312741312741313
2025-02-20,5.351351351351351
2025-02-21,9.173745173745173
2025-02-22,6.625482625482626
2025-02-23,11.976833976833976
2025-02-24,6.370656370656371
2025-02-25,7.644787644787645
2025-02-26,6.115830115830116
2025-02-27,8.91891891891892
2025-02-28,6.115830115830116
2025-03-01,10.193050193050192
2025-03-02,8.664092664092664
2025-03-03,3.5675675675675675
2025-03-04,5.351351351351351
2025-03-05,7.899613899613899
2025-03-06,7.38996138996139
2025-03-07,20.386100386100384
2025-03-08,8.40926640926641
2025-03-09,8.40926640926641
2025-03-10,11.467181467181467
2025-03-11,25.482625482625483
2025-03-12,10.957528957528957
2025-03-13,6.115830115830116
2025-03-14,7.644787644787645
2025-03-15,11.212355212355211
2025-03-16,17.328185328185327
2025-03-17,6.115830115830116
2025-03-18,8.40926640926641
2025-03-19,11.212355212355211
2025-03-20,7.135135135135135
2025-03-21,6.370656370656371
2025-03-22,9.938223938223938
2025-03-23,6.625482625482626
2025-03-24,6.370656370656371
2025-03-25,9.938223938223938
2025-03-26,6.370656370656371
2025-03-27,6.370656370656371
2025-03-28,6.370656370656371
2025-03-29,11.72200772200772
2025-03-30,7.644787644787645
2025-03-31,4.841698841698841
2025-04-01,9.683397683397683
2025-04-02,3.312741312741313
2025-04-03,7.135135135135135
2025-04-04,8.91891891891892
2025-04-05,3.5675675675675675
2025-04-06,8.40926640926641
2025-04-07,3.8223938223938223
2025-04-08,5.096525096525096
2025-04-09,5.86100386100386
2025-04-10,6.115830115830116
2025-04-11,8.154440154440154
2025-04-12,8.664092664092664
2025-04-13,8.664092664092664
2025-04-14,3.312741312741313
2025-04-15,2.8792351100043403
2025-04-16,2.7736857736857736
2025-04-17,2.7736857736857736
2025-04-18,2.540723309954079
2025-04-19,3.112197573736035
2025-04-20,3.006648237417468
2025-04-21,3.006648237417468
2025-04-22,3.006648237417468
2025-04-23,3.006648237417468
2025-04-24,2.7736857736857736
2025-04-25,2.7736857736857736
2025-04-26,2.540723309954079
2025-04-27,3.006648237417468
2025-04-28,3.112197573736035
2025-04-29,2.7736857736857736
2025-04-30,2.8792351100043403
2025-05-01,3.112197573736035
2025-05-02,3.112197573736035
2025-05-03,3.112197573736035
2025-05-04,3.2396107011491626
2025-05-05,2.8792351100043403
2025-05-06,3.3451600374677293
2025-05-07,2.8792351100043403
2025-05-08,3.3451600374677293
2025-05-09,3.006648237417468
2025-05-10,3.5781225011994238
2025-05-11,2.8792351100043403
2025-05-12,3.9166343012496854
2025-05-13,4.509972356126202
2025-05-14,3.112197573736035
2025-05-15,2.744282744282744
2025-05-16,3.166480089557012
2025-05-17,4.433072125379817
2025-05-18,3.5886774348312804
2025-05-19,2.9553814169198778
2025-05-20,2.9553814169198778
2025-05-21,3.166480089557012
2025-05-22,3.377578762194146
2025-05-23,2.9553814169198778
2025-05-24,5.488565488565488
2025-05-25,3.5886774348312804
2025-05-26,3.5886774348312804
2025-05-27,2.744282744282744
2025-05-28,3.166480089557012
2025-05-29,3.377578762194146
2025-05-30,3.166480089557012
2025-05-31,3.377578762194146
2025-06-01,3.7997761074684147
2025-06-02,2.9553814169198778
2025-06-03,3.377578762194146
2025-06-04,2.9553814169198778
2025-06-05,2.9553814169198778
2025-06-06,2.9553814169198778
2025-06-07,2.9553814169198778
2025-06-08,3.166480089557012
2025-06-09,3.166480089557012
2025-06-10,2.744282744282744
2025-06-11,3.166480089557012
2025-06-12,3.166480089557012
2025-06-13,2.9553814169198778
2025-06-14,3.166480089557012
2025-06-15,2.9553814169198778
2025-06-16,2.744282744282744
2025-06-17,2.744282744282744
2025-06-18,2.5331840716456098
2025-06-19,2.5331840716456098
2025-06-20,2.744282744282744
2025-06-21,3.166480089557012
2025-06-22,3.7997761074684147
2025-06-23,3.377578762194146
2025-06-24,4.010874780105548
2025-06-25,6.332960179114024
2025-06-26,12.032624340316646
2025-06-27,4.855269470654085
2025-06-28,3.5886774348312804
2025-06-29,3.5886774348312804
2025-06-30,4.433072125379817
2025-07-01,5.9107628338397555
2025-07-02,3.377578762194146
2025-07-03,3.5886774348312804
2025-07-04,3.377578762194146
2025-07-05,3.377578762194146
2025-07-06,3.5886774348312804
2025-07-07,3.5886774348312804
2025-07-08,3.166480089557012
2025-07-09,3.377578762194146
2025-07-10,4.010874780105548
2025-07-11,3.7997761074684147
2025-07-12,3.377578762194146
2025-07-13,3.166480089557012
2025-07-14,4.010874780105548
2025-07-15,3.166480089557012
2025-07-16,3.7997761074684147
2025-07-17,3.5886774348312804
2025-07-18,3.166480089557012
2025-07-19,3.5886774348312804
2025-07-20,3.5886774348312804
2025-07-21,3.166480089557012
2025-07-22,2.9553814169198778
2025-07-23,2.9553814169198778
2025-07-24,3.7997761074684147
2025-07-25,2.9553814169198778
2025-07-26,2.9553814169198778
2025-07-27,3.166480089557012
2025-07-28,2.744282744282744
2025-07-29,2.9553814169198778
2025-07-30,2.9553814169198778
2025-07-31,3.166480089557012
2025-08-01,2.5331840716456098
2025-08-02,2.744282744282744
2025-08-03,2.5331840716456098
2025-08-04,2.1109867263713413
2025-08-05,2.3220853990084755
2025-08-06,2.5331840716456098
2025-08-07,2.5331840716456098
2025-08-08,2.1109867263713413
2025-08-09,2.744282744282744
2025-08-10,3.377578762194146
2025-08-11,4.010874780105548
2025-08-12,3.5886774348312804
2025-08-13,2.744282744282744
2025-08-14,2.9553814169198778
2025-08-15,2.744282744282744
2025-08-16,2.744282744282744
2025-08-17,2.9553814169198778
2025-08-18,2.744282744282744
2025-08-19,2.3220853990084755
2025-08-20,3.5886774348312804
2025-08-21,2.5331840716456098
2025-08-22,2.3220853990084755
2025-08-23,2.5331840716456098
2025-08-24,2.5331840716456098
2025-08-25,2.5331840716456098
2025-08-26,2.3220853990084755
2025-08-27,2.3220853990084755
2025-08-28,2.3220853990084755
2025-08-29,1.8998880537342073
2025-08-30,2.5331840716456098
2025-08-31,2.5331840716456098
2025-09-01,2.744282744282744
2025-09-02,2.5331840716456098
2025-09-03,2.3220853990084755
2025-09-04,2.744282744282744
2025-09-05,2.3220853990084755
2025-09-06,2.5331840716456098
2025-09-07,2.3220853990084755
2025-09-08,2.5331840716456098
2025-09-09,2.5331840716456098
2025-09-10,1.8998880537342073
2025-09-11,2.1109867263713413
2025-09-12,2.1109867263713413
2025-09-13,2.3220853990084755
2025-09-14,2.3220853990084755
2025-09-15,2.3220853990084755
2025-09-16,2.5331840716456098
2025-09-17,2.3220853990084755
2025-09-18,2.5331840716456098
2025-09-19,2.5331840716456098
2025-09-20,2.3220853990084755
2025-09-21,2.5331840716456098
2025-09-22,2.3220853990084755
2025-09-23,2.9553814169198778
2025-09-24,3.166480089557012
2025-09-25,2.744282744282744
2025-09-26,2.744282744282744
2025-09-27,2.744282744282744
2025-09-28,2.5331840716456098
2025-09-29,3.166480089557012
2025-09-30,2.744282744282744
2025-10-01,2.744282744282744
2025-10-02,2.744282744282744
2025-10-03,2.744282744282744
2025-10-04,3.377578762194146
2025-10-05,4.644170798016951
2025-10-06,2.744282744282744
2025-10-07,2.744282744282744
2025-10-08,2.744282744282744
2025-10-09,2.9553814169198778
2025-10-10,4.644170798016951
2025-10-11,2.9553814169198778
2025-10-12,3.5886774348312804
2025-10-13,2.9553814169198778
2025-10-14,2.744282744282744
2025-10-15,3.166480089557012
2025-10-16,3.166480089557012
2025-10-17,3.7997761074684147
2025-10-18,4.010874780105548
2025-10-19,3.166480089557012
2025-10-20,3.377578762194146
2025-10-21,3.7997761074684147
2025-10-22,13.088117703502316
2025-10-23,12.032624340316646
2025-10-24,10.554933631856708
2025-10-25,14.77690708459939
2025-10-26,21.109867263713415
2025-10-27,9.288341596033902
2025-10-28,11.821525667679511
2025-10-29,8.6550455781225
2025-10-30,9.921637613945304
2025-10-31,4.221973452742683
2025-11-01,4.010874780105548
2025-11-02,9.921637613945304
2025-11-03,14.988005757236524
2025-11-04,12.877019030865183
2025-11-05,8.443946905485365
2025-11-06,12.665920358228048
2025-11-07,6.544058851751158
2025-11-08,12.454821685590915
2025-11-09,11.821525667679511
2025-11-10,11.610426995042378
2025-11-11,8.232848232848232
2025-11-12,12.24372301295378
2025-11-13,3.7997761074684147
2025-11-14,7.8106508875739635
2025-11-15,11.610426995042378
2025-11-16,7.8106508875739635
2025-11-17,8.443946905485365
2025-11-18,8.6550455781225
2025-11-19,16.465696465696464
2025-11-20,4.010874780105548
2025-11-21,7.388453542299695
2025-11-22,18.576683192067804
2025-11-23,7.599552214936829
2025-11-24,10.132736286582439
2025-11-25,14.565808411962255
2025-11-26,4.221973452742683
2025-11-27,4.221973452742683
2025-11-28,6.966256197025427
2025-11-29,13.299216376139452
2025-11-30,11.610426995042378
2025-12-01,5.699664161202621
2025-12-02,9.499440268671036
2025-12-03,5.9107628338397555
2025-12-04,13.932512394050853
2025-12-05,9.921637613945304
2025-12-06,15.199104429873659
2025-12-07,7.8106508875739635
2025-12-08,3.377578762194146
2025-12-09,3.5886774348312804
2025-12-10,3.7997761074684147
2025-12-11,3.9493043339197182
2025-12-12,5.945945945945946
2025-12-13,17.43323204861666
2025-12-14,9.024468255237485
2025-12-15,9.279545818007357
2025-12-16,3.588677434831281
2025-12-17,3.843754997601151
2025-12-18,6.201023508715815
2025-12-19,6.66719974412282
2025-12-20,3.33359987206141
2025-12-21,7.432432432432432
2025-12-22,7.071805533343994
2025-12-23,8.663841356149048
2025-12-24,13.123300815608506
2025-12-25,3.588677434831281
2025-12-26,3.33359987206141
2025-12-27,6.201023508715815
2025-12-28,14.864864864864863
2025-12-29,8.30321445706061
2025-12-30,21.021909483447942
2025-12-31,3.843754997601151
2026-01-01,15.586118663041738
2026-01-02,17.072605149528226
2026-01-03,9.534623380777226
2026-01-04,14.609787302094993
2026-01-05,5.690868383176075
2026-01-06,3.9493043339197182
2026-01-07,5.690868383176075
2026-01-08,10.150327842635534
2026-01-09,6.306572845034383
2026-01-10,12.261314569006876
2026-01-11,9.868862945786022
2026-01-12,6.280185510954741
2026-01-13,11.065088757396449
2026-01-14,6.280185510954741
2026-01-15,11.364145210299057
2026-01-16,7.476411322565168
2026-01-17,14.65376619222773
2026-01-18,8.672637134175595
2026-01-19,12.261314569006876
2026-01-20,12.261314569006876
2026-01-21,7.775467775467775
2026-01-22,20.634895250279865
2026-01-23,8.074524228370382
2026-01-24,26.915080761234606
2026-01-25,5.383016152246921
2026-01-26,12.261314569006876
2026-01-27,5.6820726051495285
2026-01-28,13.158483927714697
2026-01-29,5.6820726051495285
2026-01-30,15.55093555093555
2026-01-31,10.766032304493843
2026-02-01,11.663201663201663
2026-02-02,10.766032304493843
2026-02-03,9.569806492883416
2026-02-04,26.316967855429393
2026-02-05,11.364145210299057
2026-02-06,10.167919398688628
2026-02-07,15.849992003838157
2026-02-08,5.383016152246921
2026-02-09,6.8782984167599555
2026-02-10,11.663201663201663
2026-02-11,5.6820726051495285
2026-02-12,8.672637134175595
2026-02-13,3.8877338877338876
2026-02-14,3.289620981928674
2026-02-15,3.588677434831281
2026-02-16,3.8877338877338876
2026-02-17,4.186790340636494
2026-02-18,3.8877338877338876
2026-02-19,7.775467775467775
2026-02-20,13.756596833519911
2026-02-21,14.354709739325124
2026-02-22,9.868862945786022
2026-02-23,4.784903246441708
2026-02-24,6.579241963857348
2026-02-25,9.569806492883416
2026-02-26,7.476411322565168
2026-02-27,16.747161362545977
2026-02-28,18.840556532864223
2026-03-01,18.54150007996162
2026-03-02,6.280185510954741
2026-03-03,6.579241963857348
2026-03-04,8.672637134175595
2026-03-05,7.476411322565168
2026-03-06,10.167919398688628
2026-03-07,10.766032304493843
2026-03-08,13.457540380617303
2026-03-09,9.27075003998081
2026-03-10,13.457540380617303
2026-03-11,9.868862945786022
2026-03-12,6.579241963857348
2026-03-13,7.476411322565168
2026-03-14,17.644330721253798
2026-03-15,4.4858467935391015
2026-03-16,8.074524228370382
2026-03-17,7.476411322565168
2026-03-18,9.868862945786022
2026-03-19,13.756596833519911
2026-03-20,13.457540380617303
2026-03-21,16.747161362545977
2026-03-22,12.261314569006876
2026-03-23,8.971693587078203
2026-03-24,8.971693587078203
2026-03-25,5.6820726051495285
2026-03-26,18.54150007996162
2026-03-27,6.280185510954741
2026-03-28,29.905645290260672
2026-03-29,10.466975851591236
2026-03-30,6.579241963857348
2026-03-31,8.971693587078203
2026-04-01,8.672637134175595
2026-04-02,3.8877338877338876
2026-04-03,7.177354869662562
2026-04-04,8.672637134175595
2026-04-05,11.96225811610427
2026-04-06,4.4858467935391015
2026-04-07,7.177354869662562
2026-04-08,7.476411322565168
2026-04-09,7.775467775467775
2026-04-10,9.27075003998081
2026-04-11,7.177354869662562
2026-04-12,7.177354869662562
2026-04-13,5.383016152246921
2026-04-14,3.588677434831281
2026-04-15,4.186790340636494
2026-04-16,3.8877338877338876
2026-04-17,3.588677434831281
2026-04-18,3.8877338877338876
2026-04-19,3.588677434831281
2026-04-20,3.588677434831281
2026-04-21,3.588677434831281
2026-04-22,3.289620981928674
2026-04-23,3.289620981928674
2026-04-24,3.588677434831281
2026-04-25,3.289620981928674
2026-04-26,3.8877338877338876
2026-04-27,3.289620981928674
2026-04-28,3.289620981928674
2026-04-29,3.289620981928674
2026-04-30,3.289620981928674
2026-05-01,3.289620981928674
2026-05-02,2.9905645290260674
2026-05-03,3.8877338877338876
2026-05-04,3.588677434831281
2026-05-05,3.289620981928674
2026-05-06,3.289620981928674
2026-05-07,3.588677434831281
2026-05-08,3.289620981928674
2026-05-09,3.289620981928674
2026-05-10,4.784903246441708
2026-05-11,3.8877338877338876
2026-05-12,3.289620981928674
2026-05-13,3.8877338877338876
2026-05-14,3.588677434831281
2026-05-15,3.588677434831281
2026-05-16,3.8877338877338876
2026-05-17,3.588677434831281
2026-05-18,3.289620981928674
2026-05-19,3.588677434831281
2026-05-20,3.588677434831281
2026-05-21,3.289620981928674
2026-05-22,3.8877338877338876
2026-05-23,3.588677434831281
2026-05-24,4.4858467935391015
2026-05-25,3.8877338877338876
2026-05-26,5.083959699344314
2026-05-27,3.8877338877338876
2026-05-28,3.588677434831281
2026-05-29,3.8877338877338876
2026-05-30,3.588677434831281
2026-05-31,4.784903246441708
