Time,justin_bieber
2024-09-15,3.609031898137192
2024-09-16,3.190482875313443
2024-09-17,3.664210797143083
2024-09-18,4.509797904176102
2024-09-19,5.919109749231134
2024-09-20,9.019595808352204
2024-09-21,20.85781530681447
2024-09-22,25.085750841979568
2024-09-23,26.213200318023592
2024-09-24,26.776925056045606
2024-09-25,28.186236901100635
2024-09-26,21.70340241384749
2024-09-27,19.16664109274843
2024-09-28,17.757329247693402
2024-09-29,17.475466878682393
2024-09-30,13.247531343517299
2024-10-01,11.838219498462268
2024-10-02,13.529393712528305
2024-10-03,13.529393712528305
2024-10-04,13.529393712528305
2024-10-05,14.374980819561324
2024-10-06,13.529393712528305
2024-10-07,8.737733439341197
2024-10-08,7.892146332308178
2024-10-09,7.046559225275159
2024-10-10,7.328421594286166
2024-10-11,8.737733439341197
2024-10-12,9.583320546374216
2024-10-13,9.583320546374216
2024-10-14,7.610283963297172
2024-10-15,6.482834487253147
2024-10-16,5.355385011209121
2024-10-17,5.355385011209121
2024-10-18,5.919109749231134
2024-10-19,7.046559225275159
2024-10-20,6.482834487253147
2024-10-21,5.355385011209121
2024-10-22,5.637247380220128
2024-10-23,5.637247380220128
2024-10-24,5.073522642198115
2024-10-25,5.073522642198115
2024-10-26,5.919109749231134
2024-10-27,6.764696856264153
2024-10-28,4.791660273187108
2024-10-29,4.509797904176102
2024-10-30,4.509797904176102
2024-10-31,5.073522642198115
2024-11-01,4.509797904176102
2024-11-02,5.073522642198115
2024-11-03,5.073522642198115
2024-11-04,3.664210797143083
2024-11-05,3.3823484281320764
2024-11-06,2.5367613210990574
2024-11-07,3.664210797143083
2024-11-08,3.946073166154089
2024-11-09,3.946073166154089
2024-11-10,4.227935535165096
2024-11-11,3.3823484281320764
2024-11-12,3.664210797143083
2024-11-13,3.3823484281320764
2024-11-14,3.664210797143083
2024-11-15,3.3823484281320764
2024-11-16,3.946073166154089
2024-11-17,3.664210797143083
2024-11-18,3.3823484281320764
2024-11-19,3.3823484281320764
2024-11-20,3.664210797143083
2024-11-21,3.3823484281320764
2024-11-22,3.664210797143083
2024-11-23,4.227935535165096
2024-11-24,4.227935535165096
2024-11-25,3.3823484281320764
2024-11-26,3.3823484281320764
2024-11-27,3.664210797143083
2024-11-28,3.946073166154089
2024-11-29,3.946073166154089
2024-11-30,3.946073166154089
2024-12-01,3.946073166154089
2024-12-02,3.10048605912107
2024-12-03,3.10048605912107
2024-12-04,3.10048605912107
2024-12-05,3.3823484281320764
2024-12-06,3.3823484281320764
2024-12-07,4.227935535165096
2024-12-08,3.946073166154089
2024-12-09,3.3823484281320764
2024-12-10,3.3823484281320764
2024-12-11,3.10048605912107
2024-12-12,4.791660273187108
2024-12-13,4.509797904176102
2024-12-14,4.509797904176102
2024-12-15,4.227935535165096
2024-12-16,3.664210797143083
2024-12-17,3.946073166154089
2024-12-18,4.227935535165096
2024-12-19,4.227935535165096
2024-12-20,4.227935535165096
2024-12-21,4.791660273187108
2024-12-22,5.355385011209121
2024-12-23,4.227935535165096
2024-12-24,4.509797904176102
2024-12-25,4.791660273187108
2024-12-26,3.946073166154089
2024-12-27,3.664210797143083
2024-12-28,3.946073166154089
2024-12-29,3.946073166154089
2024-12-30,3.946073166154089
2024-12-31,4.791660273187108
2025-01-01,5.073522642198115
2025-01-02,3.3823484281320764
2025-01-03,3.3823484281320764
2025-01-04,4.509797904176102
2025-01-05,3.946073166154089
2025-01-06,3.664210797143083
2025-01-07,3.664210797143083
2025-01-08,3.664210797143083
2025-01-09,3.3823484281320764
2025-01-10,3.3823484281320764
2025-01-11,3.664210797143083
2025-01-12,3.946073166154089
2025-01-13,3.3823484281320764
2025-01-14,3.946073166154089
2025-01-15,3.946073166154089
2025-01-16,3.946073166154089
2025-01-17,4.509797904176102
2025-01-18,4.791660273187108
2025-01-19,3.946073166154089
2025-01-20,3.664210797143083
2025-01-21,7.046559225275159
2025-01-22,7.046559225275159
2025-01-23,5.073522642198115
2025-01-24,5.073522642198115
2025-01-25,5.355385011209121
2025-01-26,5.073522642198115
2025-01-27,5.073522642198115
2025-01-28,5.355385011209121
2025-01-29,4.791660273187108
2025-01-30,4.509797904176102
2025-01-31,5.355385011209121
2025-02-01,6.482834487253147
2025-02-02,5.919109749231134
2025-02-03,4.509797904176102
2025-02-04,4.791660273187108
2025-02-05,7.892146332308178
2025-02-06,8.174008701319185
2025-02-07,6.764696856264153
2025-02-08,6.482834487253147
2025-02-09,6.764696856264153
2025-02-10,5.355385011209121
2025-02-11,4.791660273187108
2025-02-12,3.946073166154089
2025-02-13,4.227935535165096
2025-02-14,4.791660273187108
2025-02-15,4.791660273187108
2025-02-16,5.073522642198115
2025-02-17,4.227935535165096
2025-02-18,3.664210797143083
2025-02-19,3.664210797143083
2025-02-20,3.946073166154089
2025-02-21,4.791660273187108
2025-02-22,5.637247380220128
2025-02-23,5.919109749231134
2025-02-24,5.355385011209121
2025-02-25,5.073522642198115
2025-02-26,4.791660273187108
2025-02-27,4.509797904176102
2025-02-28,4.791660273187108
2025-03-01,6.482834487253147
2025-03-02,5.919109749231134
2025-03-03,3.946073166154089
2025-03-04,4.227935535165096
2025-03-05,3.3823484281320764
2025-03-06,3.3823484281320764
2025-03-07,3.3823484281320764
2025-03-08,3.664210797143083
2025-03-09,3.946073166154089
2025-03-10,3.664210797143083
2025-03-11,3.10048605912107
2025-03-12,3.10048605912107
2025-03-13,3.664210797143083
2025-03-14,4.509797904176102
2025-03-15,4.227935535165096
2025-03-16,4.509797904176102
2025-03-17,5.073522642198115
2025-03-18,5.073522642198115
2025-03-19,5.073522642198115
2025-03-20,5.073522642198115
2025-03-21,5.355385011209121
2025-03-22,5.637247380220128
2025-03-23,6.482834487253147
2025-03-24,5.073522642198115
2025-03-25,5.355385011209121
2025-03-26,4.509797904176102
2025-03-27,4.509797904176102
2025-03-28,4.227935535165096
2025-03-29,4.227935535165096
2025-03-30,4.791660273187108
2025-03-31,6.482834487253147
2025-04-01,7.046559225275159
2025-04-02,6.482834487253147
2025-04-03,7.328421594286166
2025-04-04,7.046559225275159
2025-04-05,8.455871070330192
2025-04-06,8.174008701319185
2025-04-07,5.637247380220128
2025-04-08,4.791660273187108
2025-04-09,5.637247380220128
2025-04-10,8.455871070330192
2025-04-11,7.892146332308178
2025-04-12,7.610283963297172
2025-04-13,7.328421594286166
2025-04-14,5.073522642198115
2025-04-15,4.580263496428854
2025-04-16,4.580263496428854
2025-04-17,5.073522642198115
2025-04-18,5.073522642198115
2025-04-19,5.214453826703618
2025-04-20,5.073522642198115
2025-04-21,6.4123688950003945
2025-04-22,6.060040933736637
2025-04-23,5.073522642198115
2025-04-24,4.368866719670599
2025-04-25,4.721194680934357
2025-04-26,5.919109749231134
2025-04-27,4.580263496428854
2025-04-28,3.734676389395834
2025-04-29,3.734676389395834
2025-04-30,3.3823484281320764
2025-05-01,3.3823484281320764
2025-05-02,3.734676389395834
2025-05-03,3.734676389395834
2025-05-04,3.8756075739013376
2025-05-05,3.3823484281320764
2025-05-06,4.368866719670599
2025-05-07,3.3823484281320764
2025-05-08,3.5232796126375794
2025-05-09,3.5232796126375794
2025-05-10,3.8756075739013376
2025-05-11,3.8756075739013376
2025-05-12,3.734676389395834
2025-05-13,4.227935535165096
2025-05-14,4.721194680934357
2025-05-15,7.187490409780662
2025-05-16,9.30145817736321
2025-05-17,8.878664623846701
2025-05-18,7.187490409780662
2025-05-19,5.919109749231134
2025-05-20,5.496316195714624
2025-05-21,6.764696856264153
2025-05-22,5.919109749231134
2025-05-23,5.496316195714624
2025-05-24,9.30145817736321
2025-05-25,11.838219498462268
2025-05-26,9.30145817736321
2025-05-27,7.610283963297172
2025-05-28,6.764696856264153
2025-05-29,8.455871070330192
2025-05-30,7.187490409780662
2025-05-31,5.919109749231134
2025-06-01,5.073522642198115
2025-06-02,3.805141981648586
2025-06-03,3.805141981648586
2025-06-04,3.805141981648586
2025-06-05,3.805141981648586
2025-06-06,3.805141981648586
2025-06-07,4.227935535165096
2025-06-08,5.073522642198115
2025-06-09,4.650729088681605
2025-06-10,4.227935535165096
2025-06-11,3.805141981648586
2025-06-12,4.227935535165096
2025-06-13,4.227935535165096
2025-06-14,4.650729088681605
2025-06-15,5.496316195714624
2025-06-16,8.455871070330192
2025-06-17,6.764696856264153
2025-06-18,5.496316195714624
2025-06-19,5.496316195714624
2025-06-20,5.496316195714624
2025-06-21,5.496316195714624
2025-06-22,5.073522642198115
2025-06-23,4.650729088681605
2025-06-24,4.650729088681605
2025-06-25,4.650729088681605
2025-06-26,4.650729088681605
2025-06-27,4.650729088681605
2025-06-28,4.650729088681605
2025-06-29,4.227935535165096
2025-06-30,3.805141981648586
2025-07-01,3.805141981648586
2025-07-02,4.227935535165096
2025-07-03,3.805141981648586
2025-07-04,4.650729088681605
2025-07-05,4.227935535165096
2025-07-06,5.073522642198115
2025-07-07,4.227935535165096
2025-07-08,3.805141981648586
2025-07-09,3.805141981648586
2025-07-10,9.72425173087972
2025-07-11,42.279355351650956
2025-07-12,21.562471229341988
2025-07-13,14.374980819561324
2025-07-14,10.992632391429249
2025-07-15,8.878664623846701
2025-07-16,8.455871070330192
2025-07-17,8.455871070330192
2025-07-18,6.764696856264153
2025-07-19,8.455871070330192
2025-07-20,7.610283963297172
2025-07-21,6.341903302747643
2025-07-22,5.496316195714624
2025-07-23,5.496316195714624
2025-07-24,5.496316195714624
2025-07-25,5.073522642198115
2025-07-26,6.764696856264153
2025-07-27,6.764696856264153
2025-07-28,5.073522642198115
2025-07-29,5.073522642198115
2025-07-30,5.919109749231134
2025-07-31,5.496316195714624
2025-08-01,5.496316195714624
2025-08-02,5.496316195714624
2025-08-03,4.650729088681605
2025-08-04,4.227935535165096
2025-08-05,4.227935535165096
2025-08-06,4.650729088681605
2025-08-07,5.073522642198115
2025-08-08,4.650729088681605
2025-08-09,4.650729088681605
2025-08-10,4.650729088681605
2025-08-11,4.227935535165096
2025-08-12,4.650729088681605
2025-08-13,4.227935535165096
2025-08-14,4.227935535165096
2025-08-15,3.805141981648586
2025-08-16,4.650729088681605
2025-08-17,5.496316195714624
2025-08-18,4.227935535165096
2025-08-19,4.650729088681605
2025-08-20,4.650729088681605
2025-08-21,4.227935535165096
2025-08-22,4.650729088681605
2025-08-23,5.073522642198115
2025-08-24,4.650729088681605
2025-08-25,3.3823484281320764
2025-08-26,3.3823484281320764
2025-08-27,2.959554874615567
2025-08-28,3.3823484281320764
2025-08-29,3.3823484281320764
2025-08-30,3.805141981648586
2025-08-31,4.227935535165096
2025-09-01,3.805141981648586
2025-09-02,2.5367613210990574
2025-09-03,2.959554874615567
2025-09-04,4.650729088681605
2025-09-05,9.72425173087972
2025-09-06,7.187490409780662
2025-09-07,5.496316195714624
2025-09-08,4.650729088681605
2025-09-09,3.805141981648586
2025-09-10,3.3823484281320764
2025-09-11,3.3823484281320764
2025-09-12,3.3823484281320764
2025-09-13,3.805141981648586
2025-09-14,3.805141981648586
2025-09-15,2.959554874615567
2025-09-16,4.650729088681605
2025-09-17,4.227935535165096
2025-09-18,4.227935535165096
2025-09-19,4.227935535165096
2025-09-20,3.805141981648586
2025-09-21,3.3823484281320764
2025-09-22,2.959554874615567
2025-09-23,3.3823484281320764
2025-09-24,2.959554874615567
2025-09-25,3.3823484281320764
2025-09-26,3.3823484281320764
2025-09-27,3.805141981648586
2025-09-28,5.496316195714624
2025-09-29,4.227935535165096
2025-09-30,3.805141981648586
2025-10-01,4.227935535165096
2025-10-02,3.805141981648586
2025-10-03,3.805141981648586
2025-10-04,5.073522642198115
2025-10-05,4.650729088681605
2025-10-06,3.3823484281320764
2025-10-07,2.959554874615567
2025-10-08,3.3823484281320764
2025-10-09,3.805141981648586
2025-10-10,3.805141981648586
2025-10-11,4.227935535165096
2025-10-12,4.227935535165096
2025-10-13,3.3823484281320764
2025-10-14,3.3823484281320764
2025-10-15,4.650729088681605
2025-10-16,5.496316195714624
2025-10-17,4.227935535165096
2025-10-18,4.227935535165096
2025-10-19,4.227935535165096
2025-10-20,3.3823484281320764
2025-10-21,3.805141981648586
2025-10-22,2.959554874615567
2025-10-23,3.3823484281320764
2025-10-24,3.805141981648586
2025-10-25,3.805141981648586
2025-10-26,3.805141981648586
2025-10-27,2.959554874615567
2025-10-28,4.227935535165096
2025-10-29,5.496316195714624
2025-10-30,3.805141981648586
2025-10-31,3.805141981648586
2025-11-01,4.650729088681605
2025-11-02,5.073522642198115
2025-11-03,2.959554874615567
2025-11-04,2.5367613210990574
2025-11-05,2.5367613210990574
2025-11-06,2.5367613210990574
2025-11-07,3.3823484281320764
2025-11-08,3.805141981648586
2025-11-09,3.805141981648586
2025-11-10,2.959554874615567
2025-11-11,3.3823484281320764
2025-11-12,2.959554874615567
2025-11-13,2.5367613210990574
2025-11-14,2.959554874615567
2025-11-15,3.805141981648586
2025-11-16,3.3823484281320764
2025-11-17,2.959554874615567
2025-11-18,2.5367613210990574
2025-11-19,2.959554874615567
2025-11-20,2.959554874615567
2025-11-21,3.3823484281320764
2025-11-22,3.3823484281320764
2025-11-23,3.3823484281320764
2025-11-24,2.959554874615567
2025-11-25,3.3823484281320764
2025-11-26,2.959554874615567
2025-11-27,3.3823484281320764
2025-11-28,2.959554874615567
2025-11-29,2.959554874615567
2025-11-30,3.3823484281320764
2025-12-01,2.959554874615567
2025-12-02,2.959554874615567
2025-12-03,3.3823484281320764
2025-12-04,3.3823484281320764
2025-12-05,3.805141981648586
2025-12-06,4.650729088681605
2025-12-07,4.227935535165096
2025-12-08,3.805141981648586
2025-12-09,3.805141981648586
2025-12-10,3.805141981648586
2025-12-11,3.8051419816485863
2025-12-12,4.7035782828711685
2025-12-13,4.914975059629423
2025-12-14,4.7035782828711685
2025-12-15,3.8051419816485863
2025-12-16,3.5937452048903316
2025-12-17,3.8051419816485863
2025-12-18,4.016538758406841
2025-12-19,3.8051419816485863
2025-12-20,3.8051419816485863
2025-12-21,3.8051419816485863
2025-12-22,3.5937452048903316
2025-12-23,3.5937452048903316
2025-12-24,4.7035782828711685
2025-12-25,4.7035782828711685
2025-12-26,3.8051419816485863
2025-12-27,3.5937452048903316
2025-12-28,3.118102457184258
2025-12-29,2.906705680426003
2025-12-30,3.5937452048903316
2025-12-31,2.906705680426003
2026-01-01,3.8051419816485863
2026-01-02,3.5937452048903316
2026-01-03,3.8051419816485863
2026-01-04,3.5937452048903316
2026-01-05,2.906705680426003
2026-01-06,2.6953089036677484
2026-01-07,2.906705680426003
2026-01-08,2.906705680426003
2026-01-09,3.118102457184258
2026-01-10,3.8051419816485863
2026-01-11,3.8051419816485863
2026-01-12,2.85385648623644
2026-01-13,2.85385648623644
2026-01-14,2.85385648623644
2026-01-15,2.85385648623644
2026-01-16,3.8051419816485863
2026-01-17,3.8051419816485863
2026-01-18,3.8051419816485863
2026-01-19,3.8051419816485863
2026-01-20,2.85385648623644
2026-01-21,2.85385648623644
2026-01-22,2.85385648623644
2026-01-23,2.85385648623644
2026-01-24,3.8051419816485863
2026-01-25,2.85385648623644
2026-01-26,2.85385648623644
2026-01-27,2.85385648623644
2026-01-28,2.85385648623644
2026-01-29,3.8051419816485863
2026-01-30,3.8051419816485863
2026-01-31,3.8051419816485863
2026-02-01,4.756427477060733
2026-02-02,45.66170377978304
2026-02-03,19.02570990824293
2026-02-04,12.366711440357905
2026-02-05,10.464140449533613
2026-02-06,8.56156945870932
2026-02-07,8.56156945870932
2026-02-08,7.610283963297173
2026-02-09,7.610283963297173
2026-02-10,4.756427477060733
2026-02-11,4.756427477060733
2026-02-12,4.756427477060733
2026-02-13,4.756427477060733
2026-02-14,5.70771297247288
2026-02-15,4.756427477060733
2026-02-16,4.756427477060733
2026-02-17,4.756427477060733
2026-02-18,4.756427477060733
2026-02-19,4.756427477060733
2026-02-20,4.756427477060733
2026-02-21,5.70771297247288
2026-02-22,4.756427477060733
2026-02-23,3.8051419816485863
2026-02-24,3.8051419816485863
2026-02-25,3.8051419816485863
2026-02-26,3.8051419816485863
2026-02-27,3.8051419816485863
2026-02-28,3.8051419816485863
2026-03-01,6.658998467885026
2026-03-02,4.756427477060733
2026-03-03,3.8051419816485863
2026-03-04,3.8051419816485863
2026-03-05,3.8051419816485863
2026-03-06,3.8051419816485863
2026-03-07,3.8051419816485863
2026-03-08,3.8051419816485863
2026-03-09,3.8051419816485863
2026-03-10,2.85385648623644
2026-03-11,2.85385648623644
2026-03-12,2.85385648623644
2026-03-13,2.85385648623644
2026-03-14,2.85385648623644
2026-03-15,3.8051419816485863
2026-03-16,2.85385648623644
2026-03-17,2.85385648623644
2026-03-18,2.85385648623644
2026-03-19,3.8051419816485863
2026-03-20,4.756427477060733
2026-03-21,7.610283963297173
2026-03-22,6.658998467885026
2026-03-23,3.8051419816485863
2026-03-24,3.8051419816485863
2026-03-25,3.8051419816485863
2026-03-26,3.8051419816485863
2026-03-27,3.8051419816485863
2026-03-28,3.8051419816485863
2026-03-29,3.8051419816485863
2026-03-30,3.8051419816485863
2026-03-31,3.8051419816485863
2026-04-01,2.85385648623644
2026-04-02,2.85385648623644
2026-04-03,3.8051419816485863
2026-04-04,3.8051419816485863
2026-04-05,3.8051419816485863
2026-04-06,3.8051419816485863
2026-04-07,2.85385648623644
2026-04-08,3.8051419816485863
2026-04-09,5.70771297247288
2026-04-10,9.512854954121465
2026-04-11,21.879566394479372
2026-04-12,95.12854954121465
2026-04-13,39.953990807310156
2026-04-14,29.489850357776543
2026-04-15,22.83085188989152
2026-04-16,19.02570990824293
2026-04-17,19.02570990824293
2026-04-18,22.83085188989152
2026-04-19,73.24898314673528
2026-04-20,36.14884882566157
2026-04-21,24.73342288071581
2026-04-22,19.02570990824293
2026-04-23,13.317996935770053
2026-04-24,12.366711440357905
2026-04-25,13.317996935770053
2026-04-26,12.366711440357905
2026-04-27,9.512854954121465
2026-04-28,7.610283963297173
2026-04-29,7.610283963297173
2026-04-30,7.610283963297173
2026-05-01,6.658998467885026
2026-05-02,7.610283963297173
2026-05-03,7.610283963297173
2026-05-04,5.70771297247288
2026-05-05,5.70771297247288
2026-05-06,5.70771297247288
2026-05-07,4.756427477060733
2026-05-08,5.70771297247288
2026-05-09,5.70771297247288
2026-05-10,5.70771297247288
2026-05-11,4.756427477060733
2026-05-12,4.756427477060733
2026-05-13,4.756427477060733
2026-05-14,4.756427477060733
2026-05-15,4.756427477060733
2026-05-16,5.70771297247288
2026-05-17,4.756427477060733
2026-05-18,3.8051419816485863
2026-05-19,3.8051419816485863
2026-05-20,3.8051419816485863
2026-05-21,3.8051419816485863
2026-05-22,3.8051419816485863
2026-05-23,4.756427477060733
2026-05-24,4.756427477060733
2026-05-25,3.8051419816485863
2026-05-26,3.8051419816485863
2026-05-27,3.8051419816485863
2026-05-28,3.8051419816485863
2026-05-29,3.8051419816485863
2026-05-30,3.8051419816485863
2026-05-31,4.756427477060733
