Time,ian
2024-11-15,0.9529418469897601
2024-11-16,0.9529418469897601
2024-11-17,1.0532515150939454
2024-11-18,0.9529418469897601
2024-11-19,1.028174098067899
2024-11-20,1.0783289321199918
2024-11-21,0.9278644299637138
2024-11-22,0.9027870129376675
2024-11-23,0.9529418469897601
2024-11-24,0.9278644299637138
2024-11-25,0.9278644299637138
2024-11-26,0.9027870129376675
2024-11-27,0.8777095959116211
2024-11-28,0.9027870129376675
2024-11-29,0.9027870129376675
2024-11-30,0.9780192640158064
2024-12-01,1.028174098067899
2024-12-02,0.9278644299637138
2024-12-03,1.028174098067899
2024-12-04,1.1284837661720843
2024-12-05,1.0532515150939454
2024-12-06,1.0532515150939454
2024-12-07,1.2287934342762696
2024-12-08,2.2569675323441687
2024-12-09,1.103406349146038
2024-12-10,1.0532515150939454
2024-12-11,0.9780192640158064
2024-12-12,0.9278644299637138
2024-12-13,0.9027870129376675
2024-12-14,0.9529418469897601
2024-12-15,0.9780192640158064
2024-12-16,1.0532515150939454
2024-12-17,1.0030966810418527
2024-12-18,0.9529418469897601
2024-12-19,0.8275547618595285
2024-12-20,0.9278644299637138
2024-12-21,0.9278644299637138
2024-12-22,0.9278644299637138
2024-12-23,0.8526321788855749
2024-12-24,0.8275547618595285
2024-12-25,1.028174098067899
2024-12-26,0.9780192640158064
2024-12-27,0.9780192640158064
2024-12-28,0.9278644299637138
2024-12-29,0.9529418469897601
2024-12-30,0.9780192640158064
2024-12-31,1.028174098067899
2025-01-01,0.9780192640158064
2025-01-02,1.0030966810418527
2025-01-03,0.9278644299637138
2025-01-04,0.9780192640158064
2025-01-05,1.253870851302316
2025-01-06,1.028174098067899
2025-01-07,1.0532515150939454
2025-01-08,0.9027870129376675
2025-01-09,0.8777095959116211
2025-01-10,0.9278644299637138
2025-01-11,1.028174098067899
2025-01-12,1.0030966810418527
2025-01-13,0.9278644299637138
2025-01-14,0.9027870129376675
2025-01-15,0.9278644299637138
2025-01-16,0.9780192640158064
2025-01-17,0.9027870129376675
2025-01-18,0.8526321788855749
2025-01-19,0.8777095959116211
2025-01-20,0.8275547618595285
2025-01-21,0.8777095959116211
2025-01-22,0.9278644299637138
2025-01-23,0.8777095959116211
2025-01-24,0.9027870129376675
2025-01-25,0.9780192640158064
2025-01-26,0.9529418469897601
2025-01-27,0.8526321788855749
2025-01-28,0.9529418469897601
2025-01-29,0.9780192640158064
2025-01-30,1.028174098067899
2025-01-31,1.2789482683283622
2025-02-01,1.1535611831981307
2025-02-02,1.0532515150939454
2025-02-03,0.9278644299637138
2025-02-04,1.0532515150939454
2025-02-05,1.103406349146038
2025-02-06,1.0030966810418527
2025-02-07,0.9278644299637138
2025-02-08,0.9027870129376675
2025-02-09,0.9529418469897601
2025-02-10,0.8526321788855749
2025-02-11,0.8777095959116211
2025-02-12,0.9278644299637138
2025-02-13,0.9027870129376675
2025-02-14,0.9278644299637138
2025-02-15,1.028174098067899
2025-02-16,2.031270779109752
2025-02-17,1.1284837661720843
2025-02-18,1.028174098067899
2025-02-19,0.9278644299637138
2025-02-20,0.9529418469897601
2025-02-21,1.028174098067899
2025-02-22,1.028174098067899
2025-02-23,1.0783289321199918
2025-02-24,0.9529418469897601
2025-02-25,1.0030966810418527
2025-02-26,0.9278644299637138
2025-02-27,1.1535611831981307
2025-02-28,1.1535611831981307
2025-03-01,0.9027870129376675
2025-03-02,1.0030966810418527
2025-03-03,0.9278644299637138
2025-03-04,0.9529418469897601
2025-03-05,1.3541805194065013
2025-03-06,1.4795676045367328
2025-03-07,1.1284837661720843
2025-03-08,1.0783289321199918
2025-03-09,1.0532515150939454
2025-03-10,1.2789482683283622
2025-03-11,1.103406349146038
2025-03-12,1.0532515150939454
2025-03-13,0.9780192640158064
2025-03-14,0.9529418469897601
2025-03-15,0.9780192640158064
2025-03-16,0.9780192640158064
2025-03-17,0.9278644299637138
2025-03-18,0.9027870129376675
2025-03-19,1.0030966810418527
2025-03-20,1.0030966810418527
2025-03-21,0.9027870129376675
2025-03-22,0.9027870129376675
2025-03-23,1.0783289321199918
2025-03-24,0.9780192640158064
2025-03-25,0.9529418469897601
2025-03-26,1.5547998556148719
2025-03-27,1.4043353534585938
2025-03-28,1.0783289321199918
2025-03-29,1.0532515150939454
2025-03-30,1.0783289321199918
2025-03-31,1.0030966810418527
2025-04-01,0.9529418469897601
2025-04-02,0.9027870129376675
2025-04-03,0.9027870129376675
2025-04-04,0.9278644299637138
2025-04-05,1.0030966810418527
2025-04-06,1.028174098067899
2025-04-07,1.0532515150939454
2025-04-08,1.0532515150939454
2025-04-09,0.9278644299637138
2025-04-10,0.9529418469897601
2025-04-11,0.9278644299637138
2025-04-12,0.9529418469897601
2025-04-13,0.9780192640158064
2025-04-14,0.9027870129376675
2025-04-15,0.9448181766855479
2025-04-16,0.991184105220261
2025-04-17,0.991184105220261
2025-04-18,0.9786453967072378
2025-04-19,0.9448181766855479
2025-04-20,0.991184105220261
2025-04-21,0.9786453967072378
2025-04-22,1.117743182311377
2025-04-23,1.0588385452636406
2025-04-24,1.0588385452636406
2025-04-25,1.0250113252419508
2025-04-26,1.2317635508894698
2025-04-27,2.1640430190619946
2025-04-28,1.1515704023330668
2025-04-29,1.1052044737983537
2025-04-30,0.9786453967072378
2025-05-01,1.0124726167289277
2025-05-02,0.9786453967072378
2025-05-03,0.9786453967072378
2025-05-04,0.9448181766855479
2025-05-05,0.8984522481508349
2025-05-06,0.9322794681725248
2025-05-07,0.8859135396378117
2025-05-08,0.8520863196161219
2025-05-09,0.8520863196161219
2025-05-10,0.8520863196161219
2025-05-11,0.9448181766855479
2025-05-12,0.9661066881942146
2025-05-13,0.9786453967072378
2025-05-14,0.9322794681725248
2025-05-15,1.0218485524160026
2025-05-16,1.0218485524160026
2025-05-17,0.9792715293986692
2025-05-18,0.9792715293986692
2025-05-19,0.8941174833640023
2025-05-20,0.8941174833640023
2025-05-21,0.8941174833640023
2025-05-22,0.8941174833640023
2025-05-23,0.851540460346669
2025-05-24,0.8941174833640023
2025-05-25,1.0218485524160026
2025-05-26,0.9366945063813358
2025-05-27,0.9792715293986692
2025-05-28,0.9792715293986692
2025-05-29,0.9792715293986692
2025-05-30,0.9792715293986692
2025-05-31,0.8941174833640023
2025-06-01,0.8941174833640023
2025-06-02,0.9366945063813358
2025-06-03,0.8941174833640023
2025-06-04,0.9366945063813358
2025-06-05,1.0218485524160026
2025-06-06,0.9792715293986692
2025-06-07,0.8941174833640023
2025-06-08,0.9792715293986692
2025-06-09,0.9366945063813358
2025-06-10,0.9792715293986692
2025-06-11,0.9366945063813358
2025-06-12,0.851540460346669
2025-06-13,0.9792715293986692
2025-06-14,0.8941174833640023
2025-06-15,0.8941174833640023
2025-06-16,0.8941174833640023
2025-06-17,0.9366945063813358
2025-06-18,0.8941174833640023
2025-06-19,0.8089634373293355
2025-06-20,0.9366945063813358
2025-06-21,1.3198877135373368
2025-06-22,1.149579621468003
2025-06-23,0.9792715293986692
2025-06-24,0.9366945063813358
2025-06-25,0.8941174833640023
2025-06-26,0.9792715293986692
2025-06-27,0.9366945063813358
2025-06-28,0.8941174833640023
2025-06-29,0.9366945063813358
2025-06-30,0.851540460346669
2025-07-01,0.8941174833640023
2025-07-02,0.9366945063813358
2025-07-03,0.9792715293986692
2025-07-04,0.9792715293986692
2025-07-05,0.9366945063813358
2025-07-06,1.1070025984506695
2025-07-07,1.0218485524160026
2025-07-08,1.0218485524160026
2025-07-09,0.9792715293986692
2025-07-10,0.9366945063813358
2025-07-11,1.0218485524160026
2025-07-12,0.9366945063813358
2025-07-13,1.0218485524160026
2025-07-14,0.9792715293986692
2025-07-15,1.4050417595720037
2025-07-16,1.0218485524160026
2025-07-17,0.9792715293986692
2025-07-18,0.9366945063813358
2025-07-19,1.1070025984506695
2025-07-20,1.1070025984506695
2025-07-21,1.064425575433336
2025-07-22,1.2347336675026699
2025-07-23,1.064425575433336
2025-07-24,0.9792715293986692
2025-07-25,1.0218485524160026
2025-07-26,1.3198877135373368
2025-07-27,1.064425575433336
2025-07-28,1.0218485524160026
2025-07-29,1.064425575433336
2025-07-30,1.1070025984506695
2025-07-31,1.1070025984506695
2025-08-01,1.0218485524160026
2025-08-02,1.0218485524160026
2025-08-03,1.4050417595720037
2025-08-04,1.064425575433336
2025-08-05,1.064425575433336
2025-08-06,1.0218485524160026
2025-08-07,1.0218485524160026
2025-08-08,0.9366945063813358
2025-08-09,1.0218485524160026
2025-08-10,1.0218485524160026
2025-08-11,0.9792715293986692
2025-08-12,0.9366945063813358
2025-08-13,0.9792715293986692
2025-08-14,0.9366945063813358
2025-08-15,0.9366945063813358
2025-08-16,1.0218485524160026
2025-08-17,1.2773106905200033
2025-08-18,1.2773106905200033
2025-08-19,1.1070025984506695
2025-08-20,0.9366945063813358
2025-08-21,1.064425575433336
2025-08-22,0.9366945063813358
2025-08-23,0.9366945063813358
2025-08-24,1.0218485524160026
2025-08-25,1.0218485524160026
2025-08-26,0.9366945063813358
2025-08-27,0.9366945063813358
2025-08-28,0.9366945063813358
2025-08-29,0.851540460346669
2025-08-30,0.8089634373293355
2025-08-31,0.9366945063813358
2025-09-01,0.8941174833640023
2025-09-02,0.851540460346669
2025-09-03,0.8941174833640023
2025-09-04,0.8941174833640023
2025-09-05,0.8941174833640023
2025-09-06,0.9366945063813358
2025-09-07,0.9792715293986692
2025-09-08,0.9366945063813358
2025-09-09,0.851540460346669
2025-09-10,0.851540460346669
2025-09-11,0.851540460346669
2025-09-12,0.9366945063813358
2025-09-13,0.9366945063813358
2025-09-14,0.851540460346669
2025-09-15,0.851540460346669
2025-09-16,0.8941174833640023
2025-09-17,1.0218485524160026
2025-09-18,1.0218485524160026
2025-09-19,1.1070025984506695
2025-09-20,0.9792715293986692
2025-09-21,0.9792715293986692
2025-09-22,1.0218485524160026
2025-09-23,0.9792715293986692
2025-09-24,0.9792715293986692
2025-09-25,0.9366945063813358
2025-09-26,1.7882349667280046
2025-09-27,2.001120081814672
2025-09-28,1.532772828624004
2025-09-29,1.3624647365546703
2025-09-30,1.4476187825893372
2025-10-01,1.2347336675026699
2025-10-02,1.1921566444853364
2025-10-03,1.1070025984506695
2025-10-04,1.1070025984506695
2025-10-05,1.1070025984506695
2025-10-06,1.1070025984506695
2025-10-07,1.064425575433336
2025-10-08,1.064425575433336
2025-10-09,0.9792715293986692
2025-10-10,1.064425575433336
2025-10-11,3.9596631406120104
2025-10-12,4.257702301733344
2025-10-13,2.4268903119880063
2025-10-14,1.703080920693338
2025-10-15,1.3198877135373368
2025-10-16,1.149579621468003
2025-10-17,1.149579621468003
2025-10-18,1.149579621468003
2025-10-19,1.4050417595720037
2025-10-20,1.2773106905200033
2025-10-21,1.149579621468003
2025-10-22,1.149579621468003
2025-10-23,1.064425575433336
2025-10-24,1.149579621468003
2025-10-25,0.9792715293986692
2025-10-26,0.9792715293986692
2025-10-27,1.064425575433336
2025-10-28,0.9792715293986692
2025-10-29,0.9792715293986692
2025-10-30,0.9792715293986692
2025-10-31,0.9792715293986692
2025-11-01,0.9366945063813358
2025-11-02,0.8941174833640023
2025-11-03,1.0218485524160026
2025-11-04,1.1070025984506695
2025-11-05,0.9366945063813358
2025-11-06,0.9366945063813358
2025-11-07,0.9366945063813358
2025-11-08,0.9366945063813358
2025-11-09,0.9366945063813358
2025-11-10,0.9792715293986692
2025-11-11,0.9792715293986692
2025-11-12,1.0218485524160026
2025-11-13,1.0218485524160026
2025-11-14,1.0218485524160026
2025-11-15,1.064425575433336
2025-11-16,1.149579621468003
2025-11-17,1.0218485524160026
2025-11-18,1.1070025984506695
2025-11-19,1.149579621468003
2025-11-20,1.064425575433336
2025-11-21,1.064425575433336
2025-11-22,1.6605038976760045
2025-11-23,1.4901958056066706
2025-11-24,1.2347336675026699
2025-11-25,1.064425575433336
2025-11-26,1.0218485524160026
2025-11-27,0.8941174833640023
2025-11-28,0.8089634373293355
2025-11-29,0.8941174833640023
2025-11-30,0.9366945063813358
2025-12-01,0.8941174833640023
2025-12-02,0.9366945063813358
2025-12-03,0.8941174833640023
2025-12-04,0.9366945063813358
2025-12-05,0.8941174833640023
2025-12-06,0.8941174833640023
2025-12-07,0.8941174833640023
2025-12-08,0.9792715293986692
2025-12-09,0.9366945063813358
2025-12-10,0.9366945063813358
2025-12-11,1.0087206369856583
2025-12-12,0.9874321254769916
2025-12-13,0.9792715293986692
2025-12-14,0.9792715293986692
2025-12-15,0.9253406335767136
2025-12-16,0.8958915259897245
2025-12-17,0.9792715293986692
2025-12-18,0.9711109333203469
2025-12-19,0.8877309299114022
2025-12-20,1.0168812330639803
2025-12-21,1.0168812330639803
2025-12-22,0.9792715293986692
2025-12-23,0.81251152258078
2025-12-24,0.8043509265024578
2025-12-25,0.9874321254769916
2025-12-26,1.0168812330639803
2025-12-27,0.941661825733358
2025-12-28,1.0626515328076138
2025-12-29,0.9711109333203469
2025-12-30,1.0168812330639803
2025-12-31,0.9874321254769916
2026-01-01,0.8582818223244134
2026-01-02,0.9792715293986692
2026-01-03,1.0708121288859362
2026-01-04,1.1084218325512474
2026-01-05,1.0250418291423027
2026-01-06,1.1378709401382363
2026-01-07,1.154192132294881
2026-01-08,1.0332024252206249
2026-01-09,1.1165824286295696
2026-01-10,1.1914470274350475
2026-01-11,1.1098410666518252
2026-01-12,0.9629503372420247
2026-01-13,1.0445562980252472
2026-01-14,0.9792715293986692
2026-01-15,1.0608774901818916
2026-01-16,1.1588046431217587
2026-01-17,1.0608774901818916
2026-01-18,1.0282351058686028
2026-01-19,1.0445562980252472
2026-01-20,0.9792715293986692
2026-01-21,1.0445562980252472
2026-01-22,1.1261622588084697
2026-01-23,1.1261622588084697
2026-01-24,1.0608774901818916
2026-01-25,1.0935198744951806
2026-01-26,1.0608774901818916
2026-01-27,1.0119139137119582
2026-01-28,1.0282351058686028
2026-01-29,0.9955927215553138
2026-01-30,1.305695372531559
2026-01-31,1.175125835278403
2026-02-01,1.240410603904981
2026-02-02,1.1098410666518252
2026-02-03,1.240410603904981
2026-02-04,1.1914470274350475
2026-02-05,1.4199437176280705
2026-02-06,1.4036225254714259
2026-02-07,1.27305298821827
2026-02-08,1.1914470274350475
2026-02-09,0.9303079529287358
2026-02-10,1.0282351058686028
2026-02-11,1.0445562980252472
2026-02-12,0.9629503372420247
2026-02-13,0.9466291450853803
2026-02-14,0.9629503372420247
2026-02-15,1.0935198744951806
2026-02-16,1.1261622588084697
2026-02-17,1.175125835278403
2026-02-18,1.0608774901818916
2026-02-19,1.1098410666518252
2026-02-20,1.0608774901818916
2026-02-21,1.1914470274350475
2026-02-22,1.142483450965114
2026-02-23,1.0771986823385362
2026-02-24,1.0608774901818916
2026-02-25,1.0119139137119582
2026-02-26,1.1098410666518252
2026-02-27,1.142483450965114
2026-02-28,1.0119139137119582
2026-03-01,1.0282351058686028
2026-03-02,1.0935198744951806
2026-03-03,0.9955927215553138
2026-03-04,0.9629503372420247
2026-03-05,0.9629503372420247
2026-03-06,1.0935198744951806
2026-03-07,1.6321192156644488
2026-03-08,1.4036225254714259
2026-03-09,1.240410603904981
2026-03-10,1.0771986823385362
2026-03-11,1.2077682195916921
2026-03-12,0.9792715293986692
2026-03-13,1.0119139137119582
2026-03-14,1.0935198744951806
2026-03-15,1.0771986823385362
2026-03-16,0.9303079529287358
2026-03-17,1.0445562980252472
2026-03-18,0.9466291450853803
2026-03-19,1.0445562980252472
2026-03-20,1.0608774901818916
2026-03-21,1.0282351058686028
2026-03-22,1.0771986823385362
2026-03-23,1.0608774901818916
2026-03-24,0.9955927215553138
2026-03-25,1.0119139137119582
2026-03-26,0.9955927215553138
2026-03-27,0.9629503372420247
2026-03-28,0.9955927215553138
2026-03-29,1.2240894117483365
2026-03-30,0.8976655686154468
2026-03-31,0.9629503372420247
2026-04-01,0.9792715293986692
2026-04-02,0.9629503372420247
2026-04-03,0.9792715293986692
2026-04-04,0.9792715293986692
2026-04-05,0.9303079529287358
2026-04-06,1.0282351058686028
2026-04-07,0.9955927215553138
2026-04-08,1.0282351058686028
2026-04-09,0.9955927215553138
2026-04-10,1.0119139137119582
2026-04-11,0.9792715293986692
2026-04-12,0.9303079529287358
2026-04-13,0.9303079529287358
2026-04-14,1.0119139137119582
2026-04-15,1.0445562980252472
2026-04-16,0.9955927215553138
2026-04-17,1.0608774901818916
2026-04-18,1.0282351058686028
2026-04-19,0.9955927215553138
2026-04-20,0.9792715293986692
2026-04-21,0.9466291450853803
2026-04-22,0.9792715293986692
2026-04-23,1.0608774901818916
2026-04-24,0.8976655686154468
2026-04-25,1.0119139137119582
2026-04-26,0.9629503372420247
2026-04-27,0.9139867607720913
2026-04-28,0.9792715293986692
2026-04-29,1.0935198744951806
2026-04-30,1.142483450965114
2026-05-01,1.0445562980252472
2026-05-02,1.142483450965114
2026-05-03,1.0935198744951806
2026-05-04,0.9139867607720913
2026-05-05,1.0119139137119582
2026-05-06,1.0119139137119582
2026-05-07,1.0608774901818916
2026-05-08,1.0935198744951806
2026-05-09,1.305695372531559
2026-05-10,1.142483450965114
2026-05-11,1.1261622588084697
2026-05-12,1.1098410666518252
2026-05-13,1.0119139137119582
2026-05-14,0.9792715293986692
2026-05-15,1.0608774901818916
2026-05-16,1.0445562980252472
2026-05-17,0.9466291450853803
2026-05-18,1.0445562980252472
2026-05-19,0.9629503372420247
2026-05-20,0.9629503372420247
2026-05-21,0.9466291450853803
2026-05-22,0.9139867607720913
2026-05-23,1.0119139137119582
2026-05-24,1.0445562980252472
2026-05-25,1.3220165646882034
2026-05-26,1.0935198744951806
2026-05-27,1.0445562980252472
2026-05-28,1.1261622588084697
2026-05-29,1.175125835278403
2026-05-30,1.1588046431217587
2026-05-31,1.305695372531559
