Time,gabby_thomas
2025-06-01,0.7457943925233644
2025-06-02,0.6411214953271027
2025-06-03,1.0467289719626167
2025-06-04,1.308411214953271
2025-06-05,0.8635514018691588
2025-06-06,0.36635514018691584
2025-06-07,0.24859813084112148
2025-06-08,0.4448598130841121
2025-06-09,0.2747663551401869
2025-06-10,0.20934579439252335
2025-06-11,0.0
2025-06-12,0.24859813084112148
2025-06-13,0.0
2025-06-14,0.0
2025-06-15,0.0
2025-06-16,0.0
2025-06-17,0.0
2025-06-18,0.20934579439252335
2025-06-19,0.0
2025-06-20,0.0
2025-06-21,0.0
2025-06-22,0.0
2025-06-23,0.0
2025-06-24,0.0
2025-06-25,0.0
2025-06-26,0.20934579439252335
2025-06-27,0.18317757009345792
2025-06-28,0.23551401869158878
2025-06-29,0.4579439252336448
2025-06-30,0.0
2025-07-01,0.23551401869158878
2025-07-02,0.19626168224299065
2025-07-03,0.22242990654205605
2025-07-04,0.0
2025-07-05,0.0
2025-07-06,0.23551401869158878
2025-07-07,0.17009345794392522
2025-07-08,0.20934579439252335
2025-07-09,0.20934579439252335
2025-07-10,0.0
2025-07-11,0.0
2025-07-12,0.5102803738317757
2025-07-13,0.8897196261682242
2025-07-14,0.3925233644859813
2025-07-15,0.24859813084112148
2025-07-16,0.4317757009345794
2025-07-17,0.9813084112149532
2025-07-18,0.18317757009345792
2025-07-19,0.31401869158878504
2025-07-20,0.23551401869158878
2025-07-21,0.5364485981308411
2025-07-22,0.2878504672897196
2025-07-23,0.0
2025-07-24,0.23551401869158878
2025-07-25,0.0
2025-07-26,0.18317757009345792
2025-07-27,0.31401869158878504
2025-07-28,0.0
2025-07-29,0.0
2025-07-30,0.0
2025-07-31,0.17009345794392522
2025-08-01,0.18317757009345792
2025-08-02,0.5495327102803738
2025-08-03,0.8242990654205606
2025-08-04,0.719626168224299
2025-08-05,0.34018691588785044
2025-08-06,0.35327102803738314
2025-08-07,0.19626168224299065
2025-08-08,0.19626168224299065
2025-08-09,0.0
2025-08-10,0.30093457943925234
2025-08-11,0.0
2025-08-12,0.15700934579439252
2025-08-13,0.15700934579439252
2025-08-14,0.47102803738317756
2025-08-15,0.0
2025-08-16,0.7327102803738317
2025-08-17,0.31401869158878504
2025-08-18,0.17009345794392522
2025-08-19,0.0
2025-08-20,0.24859813084112148
2025-08-21,0.17009345794392522
2025-08-22,0.31401869158878504
2025-08-23,0.0
2025-08-24,0.18317757009345792
2025-08-25,0.23551401869158878
2025-08-26,0.22242990654205605
2025-08-27,0.0
2025-08-28,0.22242990654205605
2025-08-29,0.18317757009345792
2025-08-30,0.0
2025-08-31,0.0
2025-09-01,0.0
2025-09-02,0.405607476635514
2025-09-03,0.4448598130841121
2025-09-04,0.3794392523364486
2025-09-05,0.17009345794392522
2025-09-06,0.0
2025-09-07,0.17009345794392522
2025-09-08,0.15700934579439252
2025-09-09,0.20934579439252335
2025-09-10,0.1439252336448598
2025-09-11,0.18317757009345792
2025-09-12,0.0
2025-09-13,0.0
2025-09-14,0.18317757009345792
2025-09-15,0.20934579439252335
2025-09-16,0.2616822429906542
2025-09-17,0.32710280373831774
2025-09-18,0.5495327102803738
2025-09-19,0.8242990654205606
2025-09-20,0.5102803738317757
2025-09-21,0.7457943925233644
2025-09-22,0.24859813084112148
2025-09-23,0.23551401869158878
2025-09-24,0.2616822429906542
2025-09-25,0.22242990654205605
2025-09-26,0.24859813084112148
2025-09-27,0.0
2025-09-28,0.23551401869158878
2025-09-29,0.0
2025-09-30,0.0
2025-10-01,0.17009345794392522
2025-10-02,0.0
2025-10-03,0.0
2025-10-04,0.0
2025-10-05,0.0
2025-10-06,0.17009345794392522
2025-10-07,0.18317757009345792
2025-10-08,0.19626168224299065
2025-10-09,0.0
2025-10-10,0.7065420560747663
2025-10-11,0.34018691588785044
2025-10-12,0.18317757009345792
2025-10-13,0.0
2025-10-14,0.0
2025-10-15,0.0
2025-10-16,0.0
2025-10-17,0.0
2025-10-18,0.0
2025-10-19,0.0
2025-10-20,0.0
2025-10-21,0.0
2025-10-22,0.0
2025-10-23,0.0
2025-10-24,0.0
2025-10-25,0.0
2025-10-26,0.0
2025-10-27,0.0
2025-10-28,0.0
2025-10-29,0.0
2025-10-30,0.0
2025-10-31,0.17009345794392522
2025-11-01,0.0
2025-11-02,0.0
2025-11-03,0.0
2025-11-04,0.0
2025-11-05,0.0
2025-11-06,0.0
2025-11-07,0.0
2025-11-08,0.0
2025-11-09,0.0
2025-11-10,0.0
2025-11-11,0.20934579439252335
2025-11-12,0.0
2025-11-13,0.20934579439252335
2025-11-14,0.20934579439252335
2025-11-15,0.0
2025-11-16,0.19626168224299065
2025-11-17,0.0
2025-11-18,0.0
2025-11-19,0.0
2025-11-20,0.0
2025-11-21,0.17009345794392522
2025-11-22,0.0
2025-11-23,0.30093457943925234
2025-11-24,0.0
2025-11-25,0.0
2025-11-26,0.0
2025-11-27,0.0
2025-11-28,0.0
2025-11-29,0.0
2025-11-30,0.0
2025-12-01,0.0
2025-12-02,0.15700934579439252
2025-12-03,0.0
2025-12-04,0.0
2025-12-05,0.0
2025-12-06,0.0
2025-12-07,0.0
2025-12-08,0.0
2025-12-09,0.0
2025-12-10,0.0
2025-12-11,0.0
2025-12-12,0.0
2025-12-13,0.0
2025-12-14,0.0
2025-12-15,0.0
2025-12-16,0.0
2025-12-17,0.0
2025-12-18,0.0
2025-12-19,0.0
2025-12-20,0.0
2025-12-21,0.0
2025-12-22,0.0
2025-12-23,0.0
2025-12-24,0.0
2025-12-25,0.0
2025-12-26,0.0
2025-12-27,0.0
2025-12-28,20.085046728971964
2025-12-29,0.0
2025-12-30,0.0
2025-12-31,0.0
2026-01-01,27.117757009345794
2026-01-02,0.0
2026-01-03,0.0
2026-01-04,0.0
2026-01-05,21.598130841121495
2026-01-06,18.078504672897196
2026-01-07,17.07196261682243
2026-01-08,0.0
2026-01-09,0.0
2026-01-10,47.0
2026-01-11,0.0
2026-01-12,50.0
2026-01-13,0.0
2026-01-14,0.0
2026-01-15,0.0
2026-01-16,33.0
2026-01-17,38.0
2026-01-18,0.0
2026-01-19,34.0
2026-01-20,0.0
2026-01-21,35.0
2026-01-22,0.0
2026-01-23,0.0
2026-01-24,0.0
2026-01-25,48.0
2026-01-26,45.0
2026-01-27,0.0
2026-01-28,37.0
2026-01-29,0.0
2026-01-30,0.0
2026-01-31,40.0
2026-02-01,36.0
2026-02-02,0.0
2026-02-03,31.0
2026-02-04,38.0
2026-02-05,32.0
2026-02-06,32.0
2026-02-07,38.0
2026-02-08,0.0
2026-02-09,35.0
2026-02-10,41.0
2026-02-11,0.0
2026-02-12,42.0
2026-02-13,46.0
2026-02-14,57.0
2026-02-15,43.0
2026-02-16,47.0
2026-02-17,33.0
2026-02-18,0.0
2026-02-19,45.0
2026-02-20,0.0
2026-02-21,48.0
2026-02-22,0.0
2026-02-23,0.0
2026-02-24,48.0
2026-02-25,43.0
2026-02-26,0.0
2026-02-27,44.0
2026-02-28,46.0
2026-03-01,57.0
2026-03-02,0.0
2026-03-03,0.0
2026-03-04,67.0
2026-03-05,80.0
2026-03-06,0.0
2026-03-07,0.0
2026-03-08,0.0
2026-03-09,0.0
2026-03-10,44.0
2026-03-11,36.0
2026-03-12,0.0
2026-03-13,42.0
2026-03-14,0.0
2026-03-15,39.0
2026-03-16,0.0
2026-03-17,69.0
2026-03-18,41.0
2026-03-19,0.0
2026-03-20,40.0
2026-03-21,0.0
2026-03-22,0.0
2026-03-23,0.0
2026-03-24,0.0
2026-03-25,0.0
2026-03-26,0.0
2026-03-27,0.0
2026-03-28,0.0
2026-03-29,0.0
2026-03-30,42.0
2026-03-31,49.0
2026-04-01,0.0
2026-04-02,54.0
2026-04-03,0.0
2026-04-04,60.0
2026-04-05,66.0
2026-04-06,44.0
2026-04-07,0.0
2026-04-08,59.0
2026-04-09,59.0
2026-04-10,0.0
2026-04-11,54.0
2026-04-12,0.0
2026-04-13,32.0
2026-04-14,0.0
2026-04-15,0.0
2026-04-16,0.0
2026-04-17,0.0
2026-04-18,49.0
2026-04-19,0.0
2026-04-20,45.0
2026-04-21,0.0
2026-04-22,0.0
2026-04-23,0.0
2026-04-24,35.0
2026-04-25,100.0
2026-04-26,98.0
2026-04-27,67.0
2026-04-28,57.0
2026-04-29,38.0
2026-04-30,35.0
2026-05-01,0.0
2026-05-02,38.0
2026-05-03,0.0
2026-05-04,0.0
2026-05-05,0.0
2026-05-06,30.0
2026-05-07,34.0
2026-05-08,0.0
2026-05-09,60.0
2026-05-10,0.0
2026-05-11,34.0
2026-05-12,0.0
2026-05-13,49.0
2026-05-14,0.0
2026-05-15,64.0
2026-05-16,0.0
2026-05-17,40.0
2026-05-18,0.0
2026-05-19,0.0
2026-05-20,37.0
2026-05-21,46.0
2026-05-22,41.0
2026-05-23,0.0
2026-05-24,0.0
2026-05-25,0.0
2026-05-26,0.0
2026-05-27,0.0
2026-05-28,0.0
2026-05-29,0.0
2026-05-30,0.0
2026-05-31,0.0
