Time,you
2024-09-29,77.76817922916271
2024-09-30,76.75820287553722
2024-10-01,76.75820287553722
2024-10-02,81.80808464366467
2024-10-03,83.82803735091565
2024-10-04,83.82803735091565
2024-10-05,78.7781555827882
2024-10-06,79.78813193641369
2024-10-07,85.84799005816663
2024-10-08,81.80808464366467
2024-10-09,81.80808464366467
2024-10-10,78.7781555827882
2024-10-11,81.80808464366467
2024-10-12,80.79810829003918
2024-10-13,81.80808464366467
2024-10-14,79.78813193641369
2024-10-15,86.85796641179212
2024-10-16,85.84799005816663
2024-10-17,86.85796641179212
2024-10-18,86.85796641179212
2024-10-19,78.7781555827882
2024-10-20,82.81806099729016
2024-10-21,84.83801370454114
2024-10-22,86.85796641179212
2024-10-23,91.90784817991957
2024-10-24,82.81806099729016
2024-10-25,86.85796641179212
2024-10-26,82.81806099729016
2024-10-27,85.84799005816663
2024-10-28,86.85796641179212
2024-10-29,86.85796641179212
2024-10-30,81.80808464366467
2024-10-31,83.82803735091565
2024-11-01,83.82803735091565
2024-11-02,84.83801370454114
2024-11-03,81.80808464366467
2024-11-04,85.84799005816663
2024-11-05,84.83801370454114
2024-11-06,63.628510278405855
2024-11-07,82.81806099729016
2024-11-08,86.85796641179212
2024-11-09,81.80808464366467
2024-11-10,83.82803735091565
2024-11-11,83.82803735091565
2024-11-12,86.85796641179212
2024-11-13,87.86794276541761
2024-11-14,84.83801370454114
2024-11-15,82.81806099729016
2024-11-16,75.74822652191173
2024-11-17,84.83801370454114
2024-11-18,86.85796641179212
2024-11-19,85.84799005816663
2024-11-20,85.84799005816663
2024-11-21,87.86794276541761
2024-11-22,85.84799005816663
2024-11-23,82.81806099729016
2024-11-24,89.88789547266859
2024-11-25,83.82803735091565
2024-11-26,85.84799005816663
2024-11-27,90.89787182629408
2024-11-28,90.89787182629408
2024-11-29,74.73825016828624
2024-11-30,76.75820287553722
2024-12-01,83.82803735091565
2024-12-02,78.7781555827882
2024-12-03,84.83801370454114
2024-12-04,86.85796641179212
2024-12-05,83.82803735091565
2024-12-06,82.81806099729016
2024-12-07,86.85796641179212
2024-12-08,82.81806099729016
2024-12-09,79.78813193641369
2024-12-10,85.84799005816663
2024-12-11,89.88789547266859
2024-12-12,88.8779191190431
2024-12-13,80.79810829003918
2024-12-14,86.85796641179212
2024-12-15,85.84799005816663
2024-12-16,83.82803735091565
2024-12-17,87.86794276541761
2024-12-18,85.84799005816663
2024-12-19,86.85796641179212
2024-12-20,84.83801370454114
2024-12-21,84.83801370454114
2024-12-22,86.85796641179212
2024-12-23,81.80808464366467
2024-12-24,86.85796641179212
2024-12-25,90.89787182629408
2024-12-26,90.89787182629408
2024-12-27,88.8779191190431
2024-12-28,87.86794276541761
2024-12-29,92.91782453354506
2024-12-30,87.86794276541761
2024-12-31,93.92780088717055
2025-01-01,90.89787182629408
2025-01-02,88.8779191190431
2025-01-03,89.88789547266859
2025-01-04,98.977682655298
2025-01-05,93.92780088717055
2025-01-06,85.84799005816663
2025-01-07,87.86794276541761
2025-01-08,91.90784817991957
2025-01-09,84.83801370454114
2025-01-10,86.85796641179212
2025-01-11,83.82803735091565
2025-01-12,89.88789547266859
2025-01-13,90.89787182629408
2025-01-14,91.90784817991957
2025-01-15,85.84799005816663
2025-01-16,94.93777724079604
2025-01-17,89.88789547266859
2025-01-18,87.86794276541761
2025-01-19,84.83801370454114
2025-01-20,90.89787182629408
2025-01-21,88.8779191190431
2025-01-22,89.88789547266859
2025-01-23,94.93777724079604
2025-01-24,88.8779191190431
2025-01-25,96.95772994804702
2025-01-26,93.92780088717055
2025-01-27,92.91782453354506
2025-01-28,94.93777724079604
2025-01-29,96.95772994804702
2025-01-30,92.91782453354506
2025-01-31,94.93777724079604
2025-02-01,93.92780088717055
2025-02-02,93.92780088717055
2025-02-03,88.8779191190431
2025-02-04,89.88789547266859
2025-02-05,91.90784817991957
2025-02-06,92.91782453354506
2025-02-07,92.91782453354506
2025-02-08,90.89787182629408
2025-02-09,89.88789547266859
2025-02-10,83.82803735091565
2025-02-11,85.84799005816663
2025-02-12,91.90784817991957
2025-02-13,87.86794276541761
2025-02-14,90.89787182629408
2025-02-15,91.90784817991957
2025-02-16,96.95772994804702
2025-02-17,85.84799005816663
2025-02-18,92.91782453354506
2025-02-19,94.93777724079604
2025-02-20,92.91782453354506
2025-02-21,90.89787182629408
2025-02-22,85.84799005816663
2025-02-23,95.94775359442153
2025-02-24,94.93777724079604
2025-02-25,91.90784817991957
2025-02-26,94.93777724079604
2025-02-27,88.8779191190431
2025-02-28,92.91782453354506
2025-03-01,90.89787182629408
2025-03-02,91.90784817991957
2025-03-03,90.89787182629408
2025-03-04,95.94775359442153
2025-03-05,92.91782453354506
2025-03-06,91.90784817991957
2025-03-07,88.8779191190431
2025-03-08,91.90784817991957
2025-03-09,94.93777724079604
2025-03-10,89.88789547266859
2025-03-11,89.88789547266859
2025-03-12,91.90784817991957
2025-03-13,95.94775359442153
2025-03-14,87.86794276541761
2025-03-15,89.88789547266859
2025-03-16,94.93777724079604
2025-03-17,88.8779191190431
2025-03-18,91.90784817991957
2025-03-19,85.84799005816663
2025-03-20,93.92780088717055
2025-03-21,82.81806099729016
2025-03-22,91.90784817991957
2025-03-23,88.8779191190431
2025-03-24,88.8779191190431
2025-03-25,91.90784817991957
2025-03-26,93.92780088717055
2025-03-27,89.88789547266859
2025-03-28,89.88789547266859
2025-03-29,88.8779191190431
2025-03-30,90.89787182629408
2025-03-31,92.91782453354506
2025-04-01,92.91782453354506
2025-04-02,86.85796641179212
2025-04-03,91.90784817991957
2025-04-04,89.88789547266859
2025-04-05,89.88789547266859
2025-04-06,93.92780088717055
2025-04-07,89.88789547266859
2025-04-08,90.89787182629408
2025-04-09,92.91782453354506
2025-04-10,93.92780088717055
2025-04-11,92.91782453354506
2025-04-12,89.88789547266859
2025-04-13,91.90784817991957
2025-04-14,96.95772994804702
2025-04-15,97.66744306140546
2025-04-16,91.66900242061624
2025-04-17,87.86794276541761
2025-04-18,93.36139522939409
2025-04-19,91.1640142438035
2025-04-20,91.1640142438035
2025-04-21,87.86794276541761
2025-04-22,91.1640142438035
2025-04-23,92.76769291341154
2025-04-24,88.96663325821291
2025-04-25,87.86794276541761
2025-04-26,90.57031192782094
2025-04-27,93.86638340620684
2025-04-28,100.96351453979136
2025-04-29,93.36139522939409
2025-04-30,92.76769291341154
2025-05-01,96.06376439179743
2025-05-02,92.76769291341154
2025-05-03,91.1640142438035
2025-05-04,97.16245488459273
2025-05-05,90.06532375100821
2025-05-06,92.26270473659879
2025-05-07,93.86638340620684
2025-05-08,91.66900242061624
2025-05-09,91.66900242061624
2025-05-10,86.26426409580957
2025-05-11,93.36139522939409
2025-05-12,93.86638340620684
2025-05-13,93.86638340620684
2025-05-14,87.86794276541761
2025-05-15,90.24275202934781
2025-05-16,86.6805381334525
2025-05-17,90.24275202934781
2025-05-18,91.43015666131292
2025-05-19,87.86794276541761
2025-05-20,92.61756129327802
2025-05-21,90.24275202934781
2025-05-22,90.24275202934781
2025-05-23,87.86794276541761
2025-05-24,89.05534739738272
2025-05-25,93.80496592524312
2025-05-26,92.61756129327802
2025-05-27,90.24275202934781
2025-05-28,99.74198908506864
2025-05-29,97.36717982113844
2025-05-30,91.43015666131292
2025-05-31,91.43015666131292
2025-06-01,93.80496592524312
2025-06-02,91.43015666131292
2025-06-03,93.80496592524312
2025-06-04,87.86794276541761
2025-06-05,91.43015666131292
2025-06-06,91.43015666131292
2025-06-07,89.05534739738272
2025-06-08,92.61756129327802
2025-06-09,90.24275202934781
2025-06-10,92.61756129327802
2025-06-11,92.61756129327802
2025-06-12,90.24275202934781
2025-06-13,86.6805381334525
2025-06-14,86.6805381334525
2025-06-15,93.80496592524312
2025-06-16,91.43015666131292
2025-06-17,92.61756129327802
2025-06-18,86.6805381334525
2025-06-19,89.05534739738272
2025-06-20,87.86794276541761
2025-06-21,90.24275202934781
2025-06-22,86.6805381334525
2025-06-23,87.86794276541761
2025-06-24,92.61756129327802
2025-06-25,105.67901224489415
2025-06-26,99.74198908506864
2025-06-27,90.24275202934781
2025-06-28,89.05534739738272
2025-06-29,96.17977518917333
2025-06-30,85.4931335014874
2025-07-01,89.05534739738272
2025-07-02,91.43015666131292
2025-07-03,91.43015666131292
2025-07-04,93.80496592524312
2025-07-05,92.61756129327802
2025-07-06,100.92939371703373
2025-07-07,94.99237055720823
2025-07-08,118.74046319651028
2025-07-09,111.61603540471967
2025-07-10,106.86641687685925
2025-07-11,112.80344003668476
2025-07-12,109.24122614078946
2025-07-13,108.05382150882436
2025-07-14,106.86641687685925
2025-07-15,94.99237055720823
2025-07-16,99.74198908506864
2025-07-17,94.99237055720823
2025-07-18,93.80496592524312
2025-07-19,98.55458445310353
2025-07-20,104.49160761292904
2025-07-21,102.11679834899884
2025-07-22,98.55458445310353
2025-07-23,98.55458445310353
2025-07-24,97.36717982113844
2025-07-25,94.99237055720823
2025-07-26,94.99237055720823
2025-07-27,99.74198908506864
2025-07-28,99.74198908506864
2025-07-29,90.24275202934781
2025-07-30,93.80496592524312
2025-07-31,90.24275202934781
2025-08-01,89.05534739738272
2025-08-02,92.61756129327802
2025-08-03,94.99237055720823
2025-08-04,90.24275202934781
2025-08-05,89.05534739738272
2025-08-06,93.80496592524312
2025-08-07,92.61756129327802
2025-08-08,93.80496592524312
2025-08-09,91.43015666131292
2025-08-10,97.36717982113844
2025-08-11,91.43015666131292
2025-08-12,93.80496592524312
2025-08-13,93.80496592524312
2025-08-14,93.80496592524312
2025-08-15,91.43015666131292
2025-08-16,97.36717982113844
2025-08-17,94.99237055720823
2025-08-18,91.43015666131292
2025-08-19,94.99237055720823
2025-08-20,92.61756129327802
2025-08-21,90.24275202934781
2025-08-22,91.43015666131292
2025-08-23,96.17977518917333
2025-08-24,99.74198908506864
2025-08-25,93.80496592524312
2025-08-26,97.36717982113844
2025-08-27,94.99237055720823
2025-08-28,91.43015666131292
2025-08-29,91.43015666131292
2025-08-30,90.24275202934781
2025-08-31,97.36717982113844
2025-09-01,92.61756129327802
2025-09-02,89.05534739738272
2025-09-03,91.43015666131292
2025-09-04,94.99237055720823
2025-09-05,93.80496592524312
2025-09-06,90.24275202934781
2025-09-07,94.99237055720823
2025-09-08,94.99237055720823
2025-09-09,91.43015666131292
2025-09-10,89.05534739738272
2025-09-11,90.24275202934781
2025-09-12,87.86794276541761
2025-09-13,87.86794276541761
2025-09-14,93.80496592524312
2025-09-15,90.24275202934781
2025-09-16,91.43015666131292
2025-09-17,93.80496592524312
2025-09-18,93.80496592524312
2025-09-19,93.80496592524312
2025-09-20,93.80496592524312
2025-09-21,92.61756129327802
2025-09-22,96.17977518917333
2025-09-23,96.17977518917333
2025-09-24,92.61756129327802
2025-09-25,92.61756129327802
2025-09-26,92.61756129327802
2025-09-27,91.43015666131292
2025-09-28,96.17977518917333
2025-09-29,93.80496592524312
2025-09-30,96.17977518917333
2025-10-01,94.99237055720823
2025-10-02,92.61756129327802
2025-10-03,89.05534739738272
2025-10-04,91.43015666131292
2025-10-05,93.80496592524312
2025-10-06,94.99237055720823
2025-10-07,90.24275202934781
2025-10-08,97.36717982113844
2025-10-09,94.99237055720823
2025-10-10,91.43015666131292
2025-10-11,93.80496592524312
2025-10-12,90.24275202934781
2025-10-13,96.17977518917333
2025-10-14,91.43015666131292
2025-10-15,93.80496592524312
2025-10-16,93.80496592524312
2025-10-17,93.80496592524312
2025-10-18,89.05534739738272
2025-10-19,97.36717982113844
2025-10-20,93.80496592524312
2025-10-21,98.55458445310353
2025-10-22,90.24275202934781
2025-10-23,98.55458445310353
2025-10-24,93.80496592524312
2025-10-25,91.43015666131292
2025-10-26,98.55458445310353
2025-10-27,97.36717982113844
2025-10-28,91.43015666131292
2025-10-29,92.61756129327802
2025-10-30,94.99237055720823
2025-10-31,90.24275202934781
2025-11-01,91.43015666131292
2025-11-02,92.61756129327802
2025-11-03,92.61756129327802
2025-11-04,93.80496592524312
2025-11-05,96.17977518917333
2025-11-06,96.17977518917333
2025-11-07,93.80496592524312
2025-11-08,96.17977518917333
2025-11-09,97.36717982113844
2025-11-10,93.80496592524312
2025-11-11,97.36717982113844
2025-11-12,97.36717982113844
2025-11-13,99.74198908506864
2025-11-14,98.55458445310353
2025-11-15,99.74198908506864
2025-11-16,97.36717982113844
2025-11-17,94.99237055720823
2025-11-18,94.99237055720823
2025-11-19,99.74198908506864
2025-11-20,97.36717982113844
2025-11-21,92.61756129327802
2025-11-22,94.99237055720823
2025-11-23,98.55458445310353
2025-11-24,99.74198908506864
2025-11-25,97.36717982113844
2025-11-26,103.30420298096395
2025-11-27,108.05382150882436
2025-11-28,92.61756129327802
2025-11-29,94.99237055720823
2025-11-30,96.17977518917333
2025-12-01,96.17977518917333
2025-12-02,98.55458445310353
2025-12-03,97.36717982113844
2025-12-04,100.92939371703373
2025-12-05,96.17977518917333
2025-12-06,97.36717982113844
2025-12-07,97.36717982113844
2025-12-08,96.17977518917333
2025-12-09,97.36717982113844
2025-12-10,97.36717982113844
2025-12-11,100.90892122337917
2025-12-12,99.74198908506864
2025-12-13,96.24119267013704
2025-12-14,95.66796284780906
2025-12-15,95.66796284780906
2025-12-16,92.74039625520544
2025-12-17,99.16875926274065
2025-12-18,92.74039625520544
2025-12-19,93.90732839351598
2025-12-20,96.24119267013704
2025-12-21,97.40812480844758
2025-12-22,99.74198908506864
2025-12-23,98.00182712443012
2025-12-24,101.50262353936172
2025-12-25,96.24119267013704
2025-12-26,98.57505694675811
2025-12-27,99.74198908506864
2025-12-28,99.74198908506864
2025-12-29,98.57505694675811
2025-12-30,105.57664977662131
2025-12-31,102.0758533616897
2026-01-01,102.66955567767226
2026-01-02,99.74198908506864
2026-01-03,104.40971763831077
2026-01-04,99.74198908506864
2026-01-05,98.57505694675811
2026-01-06,103.83648781598279
2026-01-07,97.40812480844758
2026-01-08,102.66955567767226
2026-01-09,102.0758533616897
2026-01-10,104.32782766369249
2026-01-11,102.03490837438056
2026-01-12,96.30261015110075
2026-01-13,99.74198908506864
2026-01-14,103.18136801903653
2026-01-15,100.8884487297246
2026-01-16,100.8884487297246
2026-01-17,102.03490837438056
2026-01-18,104.32782766369249
2026-01-19,105.47428730834845
2026-01-20,103.18136801903653
2026-01-21,104.32782766369249
2026-01-22,104.32782766369249
2026-01-23,100.8884487297246
2026-01-24,105.47428730834845
2026-01-25,102.03490837438056
2026-01-26,96.30261015110075
2026-01-27,97.44906979575671
2026-01-28,108.91366624231634
2026-01-29,99.74198908506864
2026-01-30,107.76720659766038
2026-01-31,104.32782766369249
2026-02-01,102.03490837438056
2026-02-02,102.03490837438056
2026-02-03,97.44906979575671
2026-02-04,97.44906979575671
2026-02-05,98.59552944041268
2026-02-06,97.44906979575671
2026-02-07,102.03490837438056
2026-02-08,98.59552944041268
2026-02-09,92.86323121713288
2026-02-10,99.74198908506864
2026-02-11,97.44906979575671
2026-02-12,99.74198908506864
2026-02-13,96.30261015110075
2026-02-14,95.1561505064448
2026-02-15,102.03490837438056
2026-02-16,96.30261015110075
2026-02-17,95.1561505064448
2026-02-18,102.03490837438056
2026-02-19,103.18136801903653
2026-02-20,100.8884487297246
2026-02-21,99.74198908506864
2026-02-22,98.59552944041268
2026-02-23,98.59552944041268
2026-02-24,100.8884487297246
2026-02-25,98.59552944041268
2026-02-26,100.8884487297246
2026-02-27,102.03490837438056
2026-02-28,98.59552944041268
2026-03-01,105.47428730834845
2026-03-02,99.74198908506864
2026-03-03,103.18136801903653
2026-03-04,98.59552944041268
2026-03-05,102.03490837438056
2026-03-06,99.74198908506864
2026-03-07,100.8884487297246
2026-03-08,103.18136801903653
2026-03-09,99.74198908506864
2026-03-10,103.18136801903653
2026-03-11,99.74198908506864
2026-03-12,99.74198908506864
2026-03-13,100.8884487297246
2026-03-14,112.35304517628421
2026-03-15,104.32782766369249
2026-03-16,102.03490837438056
2026-03-17,97.44906979575671
2026-03-18,108.91366624231634
2026-03-19,97.44906979575671
2026-03-20,102.03490837438056
2026-03-21,97.44906979575671
2026-03-22,104.32782766369249
2026-03-23,104.32782766369249
2026-03-24,105.47428730834845
2026-03-25,103.18136801903653
2026-03-26,102.03490837438056
2026-03-27,96.30261015110075
2026-03-28,100.8884487297246
2026-03-29,106.62074695300441
2026-03-30,102.03490837438056
2026-03-31,98.59552944041268
2026-04-01,103.18136801903653
2026-04-02,99.74198908506864
2026-04-03,100.8884487297246
2026-04-04,103.18136801903653
2026-04-05,103.18136801903653
2026-04-06,104.32782766369249
2026-04-07,97.44906979575671
2026-04-08,98.59552944041268
2026-04-09,100.8884487297246
2026-04-10,99.74198908506864
2026-04-11,100.8884487297246
2026-04-12,103.18136801903653
2026-04-13,98.59552944041268
2026-04-14,103.18136801903653
2026-04-15,103.18136801903653
2026-04-16,103.18136801903653
2026-04-17,97.44906979575671
2026-04-18,95.1561505064448
2026-04-19,97.44906979575671
2026-04-20,100.8884487297246
2026-04-21,100.8884487297246
2026-04-22,104.32782766369249
2026-04-23,100.8884487297246
2026-04-24,97.44906979575671
2026-04-25,95.1561505064448
2026-04-26,104.32782766369249
2026-04-27,98.59552944041268
2026-04-28,99.74198908506864
2026-04-29,99.74198908506864
2026-04-30,105.47428730834845
2026-05-01,97.44906979575671
2026-05-02,95.1561505064448
2026-05-03,106.62074695300441
2026-05-04,105.47428730834845
2026-05-05,102.03490837438056
2026-05-06,103.18136801903653
2026-05-07,103.18136801903653
2026-05-08,97.44906979575671
2026-05-09,103.18136801903653
2026-05-10,103.18136801903653
2026-05-11,102.03490837438056
2026-05-12,99.74198908506864
2026-05-13,91.71677157247692
2026-05-14,98.59552944041268
2026-05-15,102.03490837438056
2026-05-16,103.18136801903653
2026-05-17,106.62074695300441
2026-05-18,99.74198908506864
2026-05-19,114.64596446559614
2026-05-20,96.30261015110075
2026-05-21,102.03490837438056
2026-05-22,102.03490837438056
2026-05-23,104.32782766369249
2026-05-24,105.47428730834845
2026-05-25,100.8884487297246
2026-05-26,102.03490837438056
2026-05-27,98.59552944041268
2026-05-28,104.32782766369249
2026-05-29,104.32782766369249
2026-05-30,100.8884487297246
2026-05-31,106.62074695300441
