Time,lowes
2024-09-24,35.770168013235754
2024-09-25,34.91849734625395
2024-09-26,35.770168013235754
2024-09-27,40.02852134814477
2024-09-28,48.545228017962806
2024-09-29,49.39689868494461
2024-09-30,40.02852134814477
2024-10-01,37.47350934719936
2024-10-02,36.62183868021756
2024-10-03,41.73186268210838
2024-10-04,40.880192015126575
2024-10-05,49.39689868494461
2024-10-06,52.803581352871824
2024-10-07,40.880192015126575
2024-10-08,39.17685068116297
2024-10-09,34.06682667927215
2024-10-10,36.62183868021756
2024-10-11,41.73186268210838
2024-10-12,50.24856935192641
2024-10-13,46.8418866839992
2024-10-14,42.58353334909018
2024-10-15,37.47350934719936
2024-10-16,34.91849734625395
2024-10-17,35.770168013235754
2024-10-18,37.47350934719936
2024-10-19,42.58353334909018
2024-10-20,45.13854535003559
2024-10-21,39.17685068116297
2024-10-22,35.770168013235754
2024-10-23,34.91849734625395
2024-10-24,34.91849734625395
2024-10-25,36.62183868021756
2024-10-26,42.58353334909018
2024-10-27,43.435204016071985
2024-10-28,37.47350934719936
2024-10-29,34.06682667927215
2024-10-30,33.21515601229034
2024-10-31,32.36348534530854
2024-11-01,38.325180014181164
2024-11-02,47.693557350981
2024-11-03,48.545228017962806
2024-11-04,37.47350934719936
2024-11-05,30.66014401134493
2024-11-06,24.698449342472305
2024-11-07,33.21515601229034
2024-11-08,38.325180014181164
2024-11-09,50.24856935192641
2024-11-10,51.10024001890822
2024-11-11,42.58353334909018
2024-11-12,39.17685068116297
2024-11-13,36.62183868021756
2024-11-14,34.91849734625395
2024-11-15,38.325180014181164
2024-11-16,46.8418866839992
2024-11-17,52.803581352871824
2024-11-18,40.880192015126575
2024-11-19,38.325180014181164
2024-11-20,37.47350934719936
2024-11-21,39.17685068116297
2024-11-22,41.73186268210838
2024-11-23,52.803581352871824
2024-11-24,53.65525201985363
2024-11-25,43.435204016071985
2024-11-26,44.28687468305379
2024-11-27,48.545228017962806
2024-11-28,60.468617355708055
2024-11-29,85.16706669818036
2024-11-30,64.72697069061708
2024-12-01,61.32028802268986
2024-12-02,46.8418866839992
2024-12-03,43.435204016071985
2024-12-04,40.02852134814477
2024-12-05,37.47350934719936
2024-12-06,38.325180014181164
2024-12-07,44.28687468305379
2024-12-08,45.990216017017396
2024-12-09,35.770168013235754
2024-12-10,34.91849734625395
2024-12-11,34.91849734625395
2024-12-12,35.770168013235754
2024-12-13,37.47350934719936
2024-12-14,45.990216017017396
2024-12-15,41.73186268210838
2024-12-16,34.06682667927215
2024-12-17,33.21515601229034
2024-12-18,34.06682667927215
2024-12-19,37.47350934719936
2024-12-20,39.17685068116297
2024-12-21,43.435204016071985
2024-12-22,44.28687468305379
2024-12-23,42.58353334909018
2024-12-24,44.28687468305379
2024-12-25,28.10513201039952
2024-12-26,45.13854535003559
2024-12-27,44.28687468305379
2024-12-28,43.435204016071985
2024-12-29,42.58353334909018
2024-12-30,40.880192015126575
2024-12-31,44.28687468305379
2025-01-01,50.24856935192641
2025-01-02,40.880192015126575
2025-01-03,42.58353334909018
2025-01-04,50.24856935192641
2025-01-05,45.990216017017396
2025-01-06,34.06682667927215
2025-01-07,35.770168013235754
2025-01-08,33.21515601229034
2025-01-09,34.91849734625395
2025-01-10,32.36348534530854
2025-01-11,39.17685068116297
2025-01-12,40.02852134814477
2025-01-13,33.21515601229034
2025-01-14,31.511814678326733
2025-01-15,31.511814678326733
2025-01-16,34.06682667927215
2025-01-17,34.06682667927215
2025-01-18,44.28687468305379
2025-01-19,39.17685068116297
2025-01-20,37.47350934719936
2025-01-21,29.808473344363126
2025-01-22,28.956802677381322
2025-01-23,28.956802677381322
2025-01-24,30.66014401134493
2025-01-25,39.17685068116297
2025-01-26,37.47350934719936
2025-01-27,32.36348534530854
2025-01-28,29.808473344363126
2025-01-29,29.808473344363126
2025-01-30,28.956802677381322
2025-01-31,31.511814678326733
2025-02-01,40.880192015126575
2025-02-02,42.58353334909018
2025-02-03,33.21515601229034
2025-02-04,32.36348534530854
2025-02-05,29.808473344363126
2025-02-06,30.66014401134493
2025-02-07,32.36348534530854
2025-02-08,40.880192015126575
2025-02-09,36.62183868021756
2025-02-10,29.808473344363126
2025-02-11,29.808473344363126
2025-02-12,28.956802677381322
2025-02-13,30.66014401134493
2025-02-14,31.511814678326733
2025-02-15,40.880192015126575
2025-02-16,40.02852134814477
2025-02-17,40.02852134814477
2025-02-18,34.06682667927215
2025-02-19,30.66014401134493
2025-02-20,31.511814678326733
2025-02-21,32.36348534530854
2025-02-22,40.02852134814477
2025-02-23,41.73186268210838
2025-02-24,32.36348534530854
2025-02-25,32.36348534530854
2025-02-26,33.21515601229034
2025-02-27,32.36348534530854
2025-02-28,34.91849734625395
2025-03-01,47.693557350981
2025-03-02,47.693557350981
2025-03-03,35.770168013235754
2025-03-04,33.21515601229034
2025-03-05,32.36348534530854
2025-03-06,33.21515601229034
2025-03-07,34.06682667927215
2025-03-08,48.545228017962806
2025-03-09,45.13854535003559
2025-03-10,39.17685068116297
2025-03-11,38.325180014181164
2025-03-12,37.47350934719936
2025-03-13,37.47350934719936
2025-03-14,40.02852134814477
2025-03-15,49.39689868494461
2025-03-16,50.24856935192641
2025-03-17,37.47350934719936
2025-03-18,38.325180014181164
2025-03-19,37.47350934719936
2025-03-20,37.47350934719936
2025-03-21,38.325180014181164
2025-03-22,53.65525201985363
2025-03-23,52.803581352871824
2025-03-24,40.02852134814477
2025-03-25,39.17685068116297
2025-03-26,36.62183868021756
2025-03-27,36.62183868021756
2025-03-28,40.880192015126575
2025-03-29,54.50692268683543
2025-03-30,51.10024001890822
2025-03-31,38.325180014181164
2025-04-01,39.17685068116297
2025-04-02,37.47350934719936
2025-04-03,40.880192015126575
2025-04-04,40.880192015126575
2025-04-05,54.50692268683543
2025-04-06,51.10024001890822
2025-04-07,43.435204016071985
2025-04-08,43.435204016071985
2025-04-09,40.02852134814477
2025-04-10,40.02852134814477
2025-04-11,42.58353334909018
2025-04-12,55.358593353817234
2025-04-13,56.21026402079904
2025-04-14,43.435204016071985
2025-04-15,43.39661089656569
2025-04-16,44.27409224856763
2025-04-17,44.72573826707866
2025-04-18,56.10718515808371
2025-04-19,57.86214786208758
2025-04-20,61.37207327009533
2025-04-21,46.0290549525715
2025-04-22,42.97077556307478
2025-04-23,42.093294211072845
2025-04-24,41.64164819256182
2025-04-25,43.39661089656569
2025-04-26,56.10718515808371
2025-04-27,58.73962921408952
2025-04-28,46.906536304573436
2025-04-29,42.97077556307478
2025-04-30,42.97077556307478
2025-05-01,43.84825691507672
2025-05-02,47.78401765657537
2025-05-03,57.86214786208758
2025-05-04,58.73962921408952
2025-05-05,42.97077556307478
2025-05-06,40.76416684055988
2025-05-07,41.64164819256182
2025-05-08,42.97077556307478
2025-05-09,46.906536304573436
2025-05-10,61.37207327009533
2025-05-11,60.49459191809339
2025-05-12,45.15157360056956
2025-05-13,43.39661089656569
2025-05-14,42.519129544563754
2025-05-15,41.55143370301525
2025-05-16,45.164601851103534
2025-05-17,61.423858517500804
2025-05-18,59.61727444345666
2025-05-19,46.0678938881256
2025-05-20,45.164601851103534
2025-05-21,44.26130981408146
2025-05-22,44.26130981408146
2025-05-23,48.77776999919181
2025-05-24,61.423858517500804
2025-05-25,66.84361073963322
2025-05-26,75.87653110985393
2025-05-27,46.0678938881256
2025-05-28,44.26130981408146
2025-05-29,43.35801777705939
2025-05-30,45.164601851103534
2025-05-31,56.00410629536838
2025-06-01,62.32715055452287
2025-06-02,47.87447796216974
2025-06-03,46.0678938881256
2025-06-04,40.64814166599318
2025-06-05,42.45472574003732
2025-06-06,45.164601851103534
2025-06-07,53.294230184302165
2025-06-08,53.294230184302165
2025-06-09,44.26130981408146
2025-06-10,42.45472574003732
2025-06-11,44.26130981408146
2025-06-12,43.35801777705939
2025-06-13,46.0678938881256
2025-06-14,54.197522221324235
2025-06-15,47.87447796216974
2025-06-16,41.55143370301525
2025-06-17,39.74484962897111
2025-06-18,41.55143370301525
2025-06-19,45.164601851103534
2025-06-20,45.164601851103534
2025-06-21,54.197522221324235
2025-06-22,52.390938147280096
2025-06-23,45.164601851103534
2025-06-24,45.164601851103534
2025-06-25,41.55143370301525
2025-06-26,42.45472574003732
2025-06-27,44.26130981408146
2025-06-28,53.294230184302165
2025-06-29,54.197522221324235
2025-06-30,44.26130981408146
2025-07-01,44.26130981408146
2025-07-02,48.77776999919181
2025-07-03,50.58435407323596
2025-07-04,64.13373462856701
2025-07-05,54.197522221324235
2025-07-06,56.00410629536838
2025-07-07,46.97118592514767
2025-07-08,41.55143370301525
2025-07-09,42.45472574003732
2025-07-10,40.64814166599318
2025-07-11,43.35801777705939
2025-07-12,50.58435407323596
2025-07-13,51.48764611025803
2025-07-14,44.26130981408146
2025-07-15,40.64814166599318
2025-07-16,41.55143370301525
2025-07-17,40.64814166599318
2025-07-18,41.55143370301525
2025-07-19,49.68106203621388
2025-07-20,47.87447796216974
2025-07-21,42.45472574003732
2025-07-22,39.74484962897111
2025-07-23,41.55143370301525
2025-07-24,42.45472574003732
2025-07-25,41.55143370301525
2025-07-26,47.87447796216974
2025-07-27,47.87447796216974
2025-07-28,41.55143370301525
2025-07-29,38.841557591949034
2025-07-30,37.938265554926964
2025-07-31,37.034973517904895
2025-08-01,39.74484962897111
2025-08-02,51.48764611025803
2025-08-03,51.48764611025803
2025-08-04,41.55143370301525
2025-08-05,39.74484962897111
2025-08-06,38.841557591949034
2025-08-07,38.841557591949034
2025-08-08,40.64814166599318
2025-08-09,46.0678938881256
2025-08-10,46.97118592514767
2025-08-11,40.64814166599318
2025-08-12,37.034973517904895
2025-08-13,37.938265554926964
2025-08-14,38.841557591949034
2025-08-15,39.74484962897111
2025-08-16,48.77776999919181
2025-08-17,47.87447796216974
2025-08-18,37.938265554926964
2025-08-19,37.034973517904895
2025-08-20,36.131681480882825
2025-08-21,37.034973517904895
2025-08-22,37.938265554926964
2025-08-23,47.87447796216974
2025-08-24,47.87447796216974
2025-08-25,39.74484962897111
2025-08-26,37.034973517904895
2025-08-27,37.034973517904895
2025-08-28,37.034973517904895
2025-08-29,40.64814166599318
2025-08-30,46.0678938881256
2025-08-31,53.294230184302165
2025-09-01,61.423858517500804
2025-09-02,39.74484962897111
2025-09-03,37.938265554926964
2025-09-04,35.228389443860756
2025-09-05,35.228389443860756
2025-09-06,44.26130981408146
2025-09-07,39.74484962897111
2025-09-08,35.228389443860756
2025-09-09,32.51851333279454
2025-09-10,31.61522129577247
2025-09-11,31.61522129577247
2025-09-12,31.61522129577247
2025-09-13,40.64814166599318
2025-09-14,37.034973517904895
2025-09-15,32.51851333279454
2025-09-16,31.61522129577247
2025-09-17,31.61522129577247
2025-09-18,31.61522129577247
2025-09-19,33.42180536981661
2025-09-20,43.35801777705939
2025-09-21,38.841557591949034
2025-09-22,33.42180536981661
2025-09-23,34.32509740683869
2025-09-24,30.711929258750402
2025-09-25,31.61522129577247
2025-09-26,36.131681480882825
2025-09-27,40.64814166599318
2025-09-28,39.74484962897111
2025-09-29,34.32509740683869
2025-09-30,33.42180536981661
2025-10-01,31.61522129577247
2025-10-02,34.32509740683869
2025-10-03,34.32509740683869
2025-10-04,42.45472574003732
2025-10-05,41.55143370301525
2025-10-06,37.034973517904895
2025-10-07,33.42180536981661
2025-10-08,34.32509740683869
2025-10-09,34.32509740683869
2025-10-10,34.32509740683869
2025-10-11,43.35801777705939
2025-10-12,42.45472574003732
2025-10-13,37.938265554926964
2025-10-14,35.228389443860756
2025-10-15,32.51851333279454
2025-10-16,33.42180536981661
2025-10-17,36.131681480882825
2025-10-18,46.0678938881256
2025-10-19,41.55143370301525
2025-10-20,37.034973517904895
2025-10-21,34.32509740683869
2025-10-22,33.42180536981661
2025-10-23,34.32509740683869
2025-10-24,36.131681480882825
2025-10-25,41.55143370301525
2025-10-26,40.64814166599318
2025-10-27,33.42180536981661
2025-10-28,32.51851333279454
2025-10-29,32.51851333279454
2025-10-30,33.42180536981661
2025-10-31,35.228389443860756
2025-11-01,47.87447796216974
2025-11-02,45.164601851103534
2025-11-03,38.841557591949034
2025-11-04,35.228389443860756
2025-11-05,34.32509740683869
2025-11-06,36.131681480882825
2025-11-07,38.841557591949034
2025-11-08,48.77776999919181
2025-11-09,46.97118592514767
2025-11-10,38.841557591949034
2025-11-11,41.55143370301525
2025-11-12,36.131681480882825
2025-11-13,39.74484962897111
2025-11-14,38.841557591949034
2025-11-15,49.68106203621388
2025-11-16,51.48764611025803
2025-11-17,40.64814166599318
2025-11-18,36.131681480882825
2025-11-19,35.228389443860756
2025-11-20,36.131681480882825
2025-11-21,37.938265554926964
2025-11-22,49.68106203621388
2025-11-23,48.77776999919181
2025-11-24,43.35801777705939
2025-11-25,43.35801777705939
2025-11-26,49.68106203621388
2025-11-27,59.61727444345666
2025-11-28,90.32920370220707
2025-11-29,62.32715055452287
2025-11-30,57.81069036941252
2025-12-01,46.97118592514767
2025-12-02,42.45472574003732
2025-12-03,39.74484962897111
2025-12-04,38.841557591949034
2025-12-05,35.228389443860756
2025-12-06,46.0678938881256
2025-12-07,45.164601851103534
2025-12-08,36.131681480882825
2025-12-09,35.228389443860756
2025-12-10,33.42180536981661
2025-12-11,32.69937048432151
2025-12-12,34.28766726375709
2025-12-13,44.3933090354798
2025-12-14,38.94341395475955
2025-12-15,34.28766726375709
2025-12-16,33.4935188740393
2025-12-17,31.562719723396967
2025-12-18,30.768571333679176
2025-12-19,33.4935188740393
2025-12-20,42.46250988483747
2025-12-21,39.73756234447735
2025-12-22,39.73756234447735
2025-12-23,40.87421310540189
2025-12-24,43.256658274555264
2025-12-25,27.701121422112294
2025-12-26,45.1874574251976
2025-12-27,44.050806664273054
2025-12-28,42.46250988483747
2025-12-29,39.73756234447735
2025-12-30,39.73756234447735
2025-12-31,38.94341395475955
2026-01-01,44.844955053990844
2026-01-02,40.0800647156841
2026-01-03,42.80501225604422
2026-01-04,37.01261480411722
2026-01-05,32.35686811311476
2026-01-06,30.768571333679176
2026-01-07,30.768571333679176
2026-01-08,28.83777218303684
2026-01-09,31.562719723396967
2026-01-10,40.415279802397094
2026-01-11,36.305251347916034
2026-01-12,30.140208666194443
2026-01-13,31.510218151021462
2026-01-14,28.770199181367424
2026-01-15,28.770199181367424
2026-01-16,30.825213408607954
2026-01-17,39.73027505998358
2026-01-18,35.62024660550252
2026-01-19,37.67526083274306
2026-01-20,32.880227635848485
2026-01-21,42.47029402963762
2026-01-22,47.950331968945704
2026-01-23,50.69035093859974
2026-01-24,53.43036990825379
2026-01-25,33.565232378261996
2026-01-26,36.305251347916034
2026-01-27,35.62024660550252
2026-01-28,33.565232378261996
2026-01-29,34.93524186308901
2026-01-30,35.62024660550252
2026-01-31,41.100284544810606
2026-02-01,39.73027505998358
2026-02-02,30.825213408607954
2026-02-03,30.140208666194443
2026-02-04,29.45520392378093
2026-02-05,27.4001896965404
2026-02-06,28.770199181367424
2026-02-07,36.305251347916034
2026-02-08,30.825213408607954
2026-02-09,25.34517546929987
2026-02-10,28.085194438953913
2026-02-11,30.825213408607954
2026-02-12,31.510218151021462
2026-02-13,32.880227635848485
2026-02-14,40.415279802397094
2026-02-15,35.62024660550252
2026-02-16,35.62024660550252
2026-02-17,28.770199181367424
2026-02-18,30.140208666194443
2026-02-19,30.140208666194443
2026-02-20,32.19522289343497
2026-02-21,45.210312999291666
2026-02-22,40.415279802397094
2026-02-23,32.19522289343497
2026-02-24,32.19522289343497
2026-02-25,31.510218151021462
2026-02-26,32.19522289343497
2026-02-27,32.880227635848485
2026-02-28,43.15529877205113
2026-03-01,46.58032248411868
2026-03-02,37.67526083274306
2026-03-03,34.2502371206755
2026-03-04,34.2502371206755
2026-03-05,37.67526083274306
2026-03-06,36.990256090329545
2026-03-07,52.060360423426765
2026-03-08,47.950331968945704
2026-03-09,39.73027505998358
2026-03-10,37.67526083274306
2026-03-11,37.67526083274306
2026-03-12,35.62024660550252
2026-03-13,40.415279802397094
2026-03-14,52.060360423426765
2026-03-15,48.635336711359216
2026-03-16,34.93524186308901
2026-03-17,34.2502371206755
2026-03-18,35.62024660550252
2026-03-19,37.67526083274306
2026-03-20,41.78528928722412
2026-03-21,57.54039836273485
2026-03-22,56.85539362032134
2026-03-23,41.78528928722412
2026-03-24,40.415279802397094
2026-03-25,40.415279802397094
2026-03-26,39.73027505998358
2026-03-27,43.840303514464644
2026-03-28,54.11537465066729
2026-03-29,56.170388877907826
2026-03-30,44.525308256878155
2026-03-31,41.100284544810606
2026-04-01,37.67526083274306
2026-04-02,41.78528928722412
2026-04-03,47.26532722653219
2026-04-04,55.485384135494314
2026-04-05,52.745365165840276
2026-04-06,45.210312999291666
2026-04-07,41.100284544810606
2026-04-08,42.47029402963762
2026-04-09,42.47029402963762
2026-04-10,43.840303514464644
2026-04-11,56.85539362032134
2026-04-12,56.85539362032134
2026-04-13,42.47029402963762
2026-04-14,41.78528928722412
2026-04-15,41.100284544810606
2026-04-16,41.78528928722412
2026-04-17,43.840303514464644
2026-04-18,53.43036990825379
2026-04-19,54.11537465066729
2026-04-20,44.525308256878155
2026-04-21,41.78528928722412
2026-04-22,40.415279802397094
2026-04-23,41.78528928722412
2026-04-24,42.47029402963762
2026-04-25,51.375355681013254
2026-04-26,52.745365165840276
2026-04-27,42.47029402963762
2026-04-28,39.04527031757007
2026-04-29,39.04527031757007
2026-04-30,37.67526083274306
2026-05-01,41.100284544810606
2026-05-02,51.375355681013254
2026-05-03,55.485384135494314
2026-05-04,43.15529877205113
2026-05-05,40.415279802397094
2026-05-06,38.36026557515656
2026-05-07,39.73027505998358
2026-05-08,43.840303514464644
2026-05-09,56.85539362032134
2026-05-10,52.060360423426765
2026-05-11,42.47029402963762
2026-05-12,41.100284544810606
2026-05-13,41.100284544810606
2026-05-14,40.415279802397094
2026-05-15,45.210312999291666
2026-05-16,57.54039836273485
2026-05-17,58.91040784756186
2026-05-18,45.210312999291666
2026-05-19,44.525308256878155
2026-05-20,41.78528928722412
2026-05-21,43.15529877205113
2026-05-22,46.58032248411868
2026-05-23,54.8003793930808
2026-05-24,59.595412589975375
2026-05-25,68.500474241351
2026-05-26,43.840303514464644
2026-05-27,43.15529877205113
2026-05-28,42.47029402963762
2026-05-29,44.525308256878155
2026-05-30,54.11537465066729
2026-05-31,55.485384135494314
