Time,reward
2024-09-15,45.01356507183211
2024-09-16,50.887483852754244
2024-09-17,52.951544512401256
2024-09-18,52.93856501479298
2024-09-19,50.85007235964805
2024-09-20,47.72509562550031
2024-09-21,47.71338862765756
2024-09-22,49.77566778763283
2024-09-23,52.87366752675162
2024-09-24,53.897172108146144
2024-09-25,50.77524937343566
2024-09-26,46.618878559347166
2024-09-27,46.60742606145752
2024-09-28,47.63143964275827
2024-09-29,48.6549442241528
2024-09-30,49.67793980564113
2024-10-01,51.73512896655435
2024-10-02,51.72240396889917
2024-10-03,50.67548539181913
2024-10-04,48.595136735173504
2024-10-05,50.65054439641499
2024-10-06,50.63807389871294
2024-10-07,53.72513013984826
2024-10-08,54.74481722194626
2024-10-09,56.79666188384429
2024-10-10,54.7178402269173
2024-10-11,56.768666889002915
2024-10-12,53.65896015204139
2024-10-13,54.67737473437386
2024-10-14,54.66388623685938
2024-10-15,53.61925815935725
2024-10-16,51.54425400172681
2024-10-17,50.500898423990215
2024-10-18,48.427675766031484
2024-10-19,46.355471107885165
2024-10-20,51.493354011106135
2024-10-21,52.51024159371999
2024-10-22,51.467904015795796
2024-10-23,54.54248975922907
2024-10-24,54.5290012617146
2024-10-25,56.572701925113314
2024-10-26,53.473684186182126
2024-10-27,53.46045018862075
2024-10-28,54.475047271656685
2024-10-29,55.489135354786384
2024-10-30,49.31145987317227
2024-10-31,50.32631145616129
2024-11-01,51.34065403924411
2024-11-02,51.32792904158894
2024-11-03,51.31520404393376
2024-11-04,55.40667736998089
2024-11-05,44.10918848181614
2024-11-06,36.91946091669715
2024-11-07,51.26430405331309
2024-11-08,49.201515893431605
2024-11-09,51.23885405800275
2024-11-10,50.201606479140644
2024-11-11,56.33474446896165
2024-11-12,54.27271980893949
2024-11-13,51.18795406738207
2024-11-14,57.31625655809413
2024-11-15,47.069503746306005
2024-11-16,50.12678349292825
2024-11-17,53.182536239831855
2024-11-18,52.14681566068837
2024-11-19,51.11160408145106
2024-11-20,57.2307445738514
2024-11-21,55.17304641303198
2024-11-22,52.09489767025528
2024-11-23,50.03949000901378
2024-11-24,54.110857838765746
2024-11-25,53.07666425934085
2024-11-26,51.02252909786488
2024-11-27,52.03000018221391
2024-11-28,40.797663282043644
2024-11-29,50.984354104899374
2024-11-30,54.02992685367887
2024-12-01,57.073972602739715
2024-12-02,58.10787717936569
2024-12-03,57.102908872505125
2024-12-04,57.11737700738783
2024-12-05,58.15205666266824
2024-12-06,59.187253037051576
2024-12-07,62.26442260953917
2024-12-08,57.17524954691866
2024-12-09,73.5296370194589
2024-12-10,94.99980858842177
2024-12-11,100.0
2024-12-12,78.69554286886805
2024-12-13,65.42581739580821
2024-12-14,66.46488916346372
2024-12-15,58.29932160701006
2024-12-16,56.26794115051637
2024-12-17,56.2821509258476
2024-12-18,55.27279050661194
2024-12-19,52.215256260036604
2024-12-20,53.25251951083176
2024-12-21,50.192918387844614
2024-12-22,53.27938890418536
2024-12-23,51.24309961621361
2024-12-24,48.180656538160214
2024-12-25,39.989769745661825
2024-12-26,51.28185354893515
2024-12-27,55.39835324862972
2024-12-28,57.46461224457278
2024-12-29,58.50549252908863
2024-12-30,55.44020749596898
2024-12-31,66.7503764678457
2025-01-01,96.55559945903106
2025-01-02,66.78396320953769
2025-01-03,60.634532896040575
2025-01-04,59.621813802635714
2025-01-05,58.608577990127905
2025-01-06,51.423951302247445
2025-01-07,54.523081436610575
2025-01-08,53.507778747690935
2025-01-09,54.55046754906712
2025-01-10,52.505135676793685
2025-01-11,56.63739530912833
2025-01-12,55.62157590110575
2025-01-13,53.57495223107493
2025-01-14,54.6189328302085
2025-01-15,54.63262588643677
2025-01-16,52.584193699545615
2025-01-17,49.50340709333734
2025-01-18,53.64212571445892
2025-01-19,51.59188501070742
2025-01-20,51.604802988281264
2025-01-21,50.58536654653801
2025-01-22,51.63063894342895
2025-01-23,58.87365488994319
2025-01-24,55.78899289046277
2025-01-25,55.80294430624252
2025-01-26,64.08606545861817
2025-01-27,54.796942561176074
2025-01-28,61.01561323446899
2025-01-29,56.89317126509045
2025-01-30,54.8380217298609
2025-01-31,54.851714786089175
2025-02-01,54.865407842317445
2025-02-02,60.05637456821984
2025-02-03,56.964220141746594
2025-02-04,56.978429917077825
2025-02-05,54.92018006723055
2025-02-06,55.970361295599545
2025-02-07,53.91081964799488
2025-02-08,55.99826412715906
2025-02-09,57.04947879373398
2025-02-10,53.95112373802529
2025-02-11,52.926778464803974
2025-02-12,55.016031460828486
2025-02-13,53.99142782805568
2025-02-14,51.92775242762738
2025-02-15,55.05711062951331
2025-02-16,56.10987545339708
2025-02-17,58.20248712359078
2025-02-18,54.05860131143967
2025-02-19,55.11188285442641
2025-02-20,55.12557591065468
2025-02-21,55.13926896688296
2025-02-22,55.152962023111236
2025-02-23,55.166655079339506
2025-02-24,58.30376406776972
2025-02-25,58.318232202652425
2025-02-26,58.33270033753513
2025-02-27,56.26334102697435
2025-02-28,54.19294827820765
2025-03-01,55.24881341670916
2025-03-02,58.39057287706596
2025-03-03,56.319146690093355
2025-03-04,60.50592018778963
2025-03-05,54.26012176159164
2025-03-06,57.404723177014695
2025-03-07,57.418932952345926
2025-03-08,55.34466481030709
2025-03-09,54.313860548298834
2025-03-10,52.237783889399644
2025-03-11,54.340729941652434
2025-03-12,50.17307505076544
2025-03-13,54.36759933500603
2025-03-14,48.10629933571943
2025-03-15,54.39446872835963
2025-03-16,56.50051509523013
2025-03-17,53.37477392706489
2025-03-18,55.48159537258984
2025-03-19,53.40112660131554
2025-03-20,53.41430293844086
2025-03-21,51.3322840098577
2025-03-22,52.39279962028578
2025-03-23,53.45383194981682
2025-03-24,54.51538099845081
2025-03-25,52.43155355300731
2025-03-26,54.542250391804416
2025-03-27,53.50653729831812
2025-03-28,49.32208903658512
2025-03-29,52.4832254633027
2025-03-30,52.496143440876544
2025-03-31,57.75996756029543
2025-04-01,59.875056511467626
2025-04-02,54.636293268542
2025-04-03,55.70068427224224
2025-04-04,54.6631626618956
2025-04-05,52.57365130631961
2025-04-06,56.793494826604935
2025-04-07,56.807446242384685
2025-04-08,54.71690144860279
2025-04-09,50.52031028795039
2025-04-10,53.69100601807261
2025-04-11,51.59813598832743
2025-04-12,56.877203321283446
2025-04-13,53.73053502944858
2025-04-14,51.636114842394534
2025-04-15,57.394996400333135
2025-04-16,52.00301061571341
2025-04-17,52.01575393695781
2025-04-18,51.63293537059137
2025-04-19,50.563576184405704
2025-04-20,53.822769389325835
2025-04-21,54.23179826855741
2025-04-22,55.32787196418189
2025-04-23,57.507540984542814
2025-04-24,51.02162681128855
2025-04-25,49.55426977600668
2025-04-26,50.65024658679936
2025-04-27,53.227312374851
2025-04-28,56.096960437939444
2025-04-29,57.59194942270007
2025-04-30,54.35125726617154
2025-05-01,66.30156578374934
2025-05-02,57.23723536652258
2025-05-03,55.47679185963024
2025-05-04,58.74826966577481
2025-05-05,56.59011303255727
2025-05-06,56.60391615522712
2025-05-07,54.046767120456295
2025-05-08,52.97290377821247
2025-05-09,51.898510535255944
2025-05-10,49.736017811504816
2025-05-11,50.83596887764292
2025-05-12,51.24623748727329
2025-05-13,57.788902445067016
2025-05-14,55.24387906156485
2025-05-15,51.9418848453177
2025-05-16,48.638277200034786
2025-05-17,51.967161900211174
2025-05-18,54.19170682883484
2025-05-19,51.992438955104646
2025-05-20,49.79209546201728
2025-05-21,55.33799575531714
2025-05-22,55.351440997281756
2025-05-23,50.935695340106655
2025-05-24,54.27076485158677
2025-05-25,56.499612257639114
2025-05-26,57.62143084374581
2025-05-27,54.31029386296273
2025-05-28,52.10618570212527
2025-05-29,52.11882422957201
2025-05-30,55.45900293299866
2025-05-31,53.253550247964746
2025-06-01,57.70532915360501
2025-06-02,55.50382363416902
2025-06-03,57.742624005466546
2025-06-04,58.87206511277036
2025-06-05,62.224528000199484
2025-06-06,58.910077173321554
2025-06-07,58.92908320359715
2025-06-08,60.06031733262506
2025-06-09,60.07968196724548
2025-06-10,60.09904660186589
2025-06-11,59.00510732469953
2025-06-12,56.79678832271191
2025-06-13,55.70105602382142
2025-06-14,60.176505140347565
2025-06-15,61.31060810413405
2025-06-16,57.98504054256661
2025-06-17,58.00368796849738
2025-06-18,58.022335394428154
2025-06-19,56.924810073813575
2025-06-20,55.82656754450933
2025-06-21,56.96138771698547
2025-06-22,60.331422217310916
2025-06-23,59.23317968800668
2025-06-24,62.6060830230907
2025-06-25,60.38951612117217
2025-06-26,66.0022956405882
2025-06-27,58.19016222780512
2025-06-28,60.447610025033434
2025-06-29,64.9460098196282
2025-06-30,59.36622189993586
2025-07-01,64.98760792362762
2025-07-02,59.40423396048705
2025-07-03,62.786819612881274
2025-07-04,57.19914239760283
2025-07-05,58.339341635251294
2025-07-06,65.09160318362616
2025-07-07,61.74451936136936
2025-07-08,65.13320128762558
2025-07-09,62.90731067274166
2025-07-10,61.80368907826508
2025-07-11,65.1955984436247
2025-07-12,68.58965943505326
2025-07-13,61.862858795160804
2025-07-14,65.25799559962383
2025-07-15,68.6552840301558
2025-07-16,64.17373863976769
2025-07-17,83.33981144682932
2025-07-18,68.72090862525833
2025-07-19,89.02753927431323
2025-07-20,94.69231642372854
2025-07-21,85.70125450405614
2025-07-22,74.44844153501758
2025-07-23,71.08701353896787
2025-07-24,72.23832951130584
2025-07-25,71.13219768641552
2025-07-26,82.44920083317734
2025-07-27,83.60517866199801
2025-07-28,72.33013222358042
2025-07-29,90.44135362706133
2025-07-30,100.0
2025-07-31,100.0
2025-08-01,87.13264046970055
2025-08-02,65.6531775876183
2025-08-03,65.673976639618
2025-08-04,64.56210714521053
2025-08-05,72.51373764812958
2025-08-06,72.53668832619822
2025-08-07,70.29215028538353
2025-08-08,87.32592821155991
2025-08-09,80.54677133732335
2025-08-10,78.30259190085349
2025-08-11,73.78662049336239
2025-08-12,68.13224286994695
2025-08-13,62.47427920308328
2025-08-14,65.90276621161482
2025-08-15,63.65033887521402
2025-08-16,61.396477121433946
2025-08-17,65.96516336761394
2025-08-18,63.71058440514421
2025-08-19,67.1448090831929
2025-08-20,66.02756052361306
2025-08-21,61.493300294536034
2025-08-22,60.37354150454244
2025-08-23,64.95047565065336
2025-08-24,63.831075465004595
2025-08-25,63.851157308314654
2025-08-26,59.30900778365152
2025-08-27,61.609488102258545
2025-08-28,62.7701277875619
2025-08-29,63.931484681554906
2025-08-30,59.383597487374615
2025-08-31,67.39870095932727
2025-09-01,71.99069648792074
2025-09-02,61.725675909981064
2025-09-03,65.17532057485712
2025-09-04,67.48333158470541
2025-09-05,64.07205758472536
2025-09-06,66.38114440760812
2025-09-07,62.96736017721431
2025-09-08,66.42274251160752
2025-09-09,65.29796326078643
2025-09-10,64.17246680127568
2025-09-11,67.63143517911712
2025-09-12,85.99905868914615
2025-09-13,69.96777593220641
2025-09-14,69.98965079724057
2025-09-15,75.7501753067235
2025-09-16,100.0
2025-09-17,88.43042959361343
2025-09-18,76.96998470892257
2025-09-19,71.24818946868048
2025-09-20,72.41994588867335
2025-09-21,75.89218262727324
2025-09-22,72.46513003612101
2025-09-23,71.33712334619649
2025-09-24,69.05744207958918
2025-09-25,65.62501042326461
2025-09-26,67.94880002428509
2025-09-27,64.51385813754676
2025-09-28,64.53393998085681
2025-09-29,77.2342761110568
2025-09-30,73.79897561997365
2025-10-01,74.9753938964492
2025-10-02,72.69105077335922
2025-10-03,65.7885340045037
2025-10-04,61.19080080639308
2025-10-05,58.90000280509627
2025-10-06,65.84985534746836
2025-10-07,72.80401114197832
2025-10-08,71.67062538688147
2025-10-09,75.16186815575693
2025-10-10,65.9316171380879
2025-10-11,63.63795030203251
2025-10-12,67.12991027959764
2025-10-13,71.78179273377647
2025-10-14,70.64589674826587
2025-10-15,67.19230743559676
2025-10-16,69.53079981475497
2025-10-17,67.23390553959618
2025-10-18,69.57383233613368
2025-10-19,70.75527107343675
2025-10-20,66.13602161463676
2025-10-21,75.44157954471854
2025-10-22,69.65989737889109
2025-10-23,74.32684121555248
2025-10-24,68.54121440193198
2025-10-25,66.2382238529112
2025-10-26,65.0962315935386
2025-10-27,69.76747868233785
2025-10-28,69.7889949430272
2025-10-29,69.81051120371656
2025-10-30,75.65136308643974
2025-10-31,69.85354372509528
2025-11-01,75.69798165126669
2025-11-02,76.8862338711214
2025-11-03,80.40580638323785
2025-11-04,76.93356964463798
2025-11-05,78.12325628187195
2025-11-06,76.98090541815455
2025-11-07,77.00457330491284
2025-11-08,72.35986293763044
2025-11-09,79.38681541413938
2025-11-10,77.07557696518772
2025-11-11,77.09924485194601
2025-11-12,75.95438375781482
2025-11-13,78.31546821069684
2025-11-14,73.66250994348356
2025-11-15,73.68510201720737
2025-11-16,73.7076940909312
2025-11-17,79.58189617772287
2025-11-18,74.92355884533721
2025-11-19,80.80170557992196
2025-11-20,80.82644927971472
2025-11-21,76.16416729953602
2025-11-22,73.84324653327413
2025-11-23,71.52089134963293
2025-11-24,72.71559844769443
2025-11-25,73.91102275444558
2025-11-26,79.80136203675427
2025-11-27,68.08666667158424
2025-11-28,77.50159892683692
2025-11-29,75.1760163040923
2025-11-30,84.59883785493108
2025-12-01,92.85205461184592
2025-12-02,92.88038435508689
2025-12-03,87.02841573767424
2025-12-04,84.70211590623997
2025-12-05,82.37438165742645
2025-12-06,83.57661944672921
2025-12-07,81.24709217619159
2025-12-08,87.16109934525858
2025-12-09,83.65300217217643
2025-12-10,83.67846308065883
2025-12-11,82.46272813153594
2025-12-12,86.08795912009192
2025-12-13,89.71537961545748
2025-12-14,84.9395363105699
2025-12-15,81.36191762493726
2025-12-16,81.38663607090291
2025-12-17,86.21884970595215
2025-12-18,92.25622139848666
2025-12-19,82.66339504167397
2025-12-20,87.50035260814398
2025-12-21,87.52689564311763
2025-12-22,83.94234351925462
2025-12-23,78.70782667486635
2025-12-24,76.76667075109987
2025-12-25,58.27405156771019
2025-12-26,81.63382053055949
2025-12-27,85.27510790238576
2025-12-28,84.09503320866773
2025-12-29,87.73923992290679
2025-12-30,91.38563614395541
2025-12-31,86.58534334636082
2026-01-01,81.78213120635343
2026-01-02,92.67626199118719
2026-01-03,100.0
2026-01-04,100.0
2026-01-05,100.0
2026-01-06,92.78827281590733
2026-01-07,87.97812723766958
2026-01-08,85.58486629483116
2026-01-09,85.59811616991053
2026-01-10,89.29352239183005
2026-01-11,88.09687027800338
2026-01-12,83.22767170654825
2026-01-13,95.49579425110703
2026-01-14,86.95183698676948
2026-01-15,91.8781849689523
2026-01-16,91.905837909627
2026-01-17,99.28817011832585
2026-01-18,89.50884662321704
2026-01-19,94.44183131116179
2026-01-20,82.20136170727773
2026-01-21,95.72586671752052
2026-01-22,90.84413214629285
2026-01-23,88.4154321545759
2026-01-24,90.89870061589092
2026-01-25,88.46852580067132
2026-01-26,92.18236731637397
2026-01-27,89.75108638352738
2026-01-28,86.08849498454184
2026-01-29,95.955939183934
2026-01-30,95.9846982422357
2026-01-31,100.0
2026-02-01,100.0
2026-02-02,100.0
2026-02-03,100.0
2026-02-04,96.79534682024102
2026-02-05,100.0
2026-02-06,100.0
2026-02-07,96.31716681550404
2026-02-08,91.28902545625795
2026-02-09,80.20117834955491
2026-02-10,86.13377295651216
2026-02-11,87.2016548134372
2026-02-12,79.8016861936987
2026-02-13,94.15370798570055
2026-02-14,97.61157583747514
2026-02-15,100.0
2026-02-16,100.0
2026-02-17,95.92226173810708
2026-02-18,90.97280822774175
2026-02-19,94.40444679655606
2026-02-20,89.47315202054784
2026-02-21,98.84949101922413
2026-02-22,99.87096722168103
2026-02-23,97.32764080337155
2026-02-24,100.0
2026-02-25,100.0
2026-02-26,100.0
2026-02-27,100.0
2026-02-28,85.90890120393914
2026-03-01,86.9364303178484
2026-03-02,
2026-03-03,
2026-03-04,
2026-03-05,
2026-03-06,
2026-03-07,
2026-03-08,
2026-03-09,
2026-03-10,
2026-03-11,
2026-03-12,
2026-03-13,
2026-03-14,
2026-03-15,
2026-03-16,
2026-03-17,
2026-03-18,
2026-03-19,
2026-03-20,
2026-03-21,
2026-03-22,
2026-03-23,
2026-03-24,
2026-03-25,
2026-03-26,
2026-03-27,
2026-03-28,
2026-03-29,
2026-03-30,
2026-03-31,
2026-04-01,
2026-04-02,
2026-04-03,
2026-04-04,
2026-04-05,
2026-04-06,
2026-04-07,
2026-04-08,
2026-04-09,
2026-04-10,
2026-04-11,
2026-04-12,
2026-04-13,
2026-04-14,
2026-04-15,
2026-04-16,
2026-04-17,
2026-04-18,
2026-04-19,
2026-04-20,
2026-04-21,
2026-04-22,
2026-04-23,
2026-04-24,
2026-04-25,
2026-04-26,
2026-04-27,
2026-04-28,
2026-04-29,
2026-04-30,
2026-05-01,
2026-05-02,
2026-05-03,
2026-05-04,
2026-05-05,
2026-05-06,
2026-05-07,
2026-05-08,
2026-05-09,
2026-05-10,
2026-05-11,
2026-05-12,
2026-05-13,
2026-05-14,
2026-05-15,
2026-05-16,
2026-05-17,
2026-05-18,
2026-05-19,
2026-05-20,
2026-05-21,
2026-05-22,
2026-05-23,
2026-05-24,
2026-05-25,
2026-05-26,
2026-05-27,
2026-05-28,
2026-05-29,
2026-05-30,
2026-05-31,
