Time,wordle_today
2024-10-12,8.771224162959435
2024-10-13,9.021830567615417
2024-10-14,15.78820349332698
2024-10-15,19.54729956316674
2024-10-16,11.527894614175256
2024-10-17,14.535171470047063
2024-10-18,13.282139446767143
2024-10-19,14.284565065391078
2024-10-20,12.279713828143208
2024-10-21,10.024256186239352
2024-10-22,8.771224162959435
2024-10-23,13.282139446767143
2024-10-24,13.78335225607911
2024-10-25,12.029107423487224
2024-10-26,13.78335225607911
2024-10-27,11.277288209519272
2024-10-28,16.289416302638948
2024-10-29,13.532745851423126
2024-10-30,16.790629111950917
2024-10-31,15.537597088670998
2024-11-01,15.537597088670998
2024-11-02,10.776075400207304
2024-11-03,11.527894614175256
2024-11-04,16.790629111950917
2024-11-05,18.043661135230835
2024-11-06,11.527894614175256
2024-11-07,16.289416302638948
2024-11-08,11.277288209519272
2024-11-09,10.024256186239352
2024-11-10,11.527894614175256
2024-11-11,11.77850101883124
2024-11-12,11.277288209519272
2024-11-13,14.284565065391078
2024-11-14,23.55700203766248
2024-11-15,16.790629111950917
2024-11-16,12.530320232799191
2024-11-17,13.282139446767143
2024-11-18,10.776075400207304
2024-11-19,12.780926637455176
2024-11-20,13.031533042111159
2024-11-21,10.274862590895337
2024-11-22,9.523043376927385
2024-11-23,11.026681804863289
2024-11-24,11.77850101883124
2024-11-25,10.525468995551321
2024-11-26,11.77850101883124
2024-11-27,10.024256186239352
2024-11-28,16.289416302638948
2024-11-29,15.78820349332698
2024-11-30,18.043661135230835
2024-12-01,18.043661135230835
2024-12-02,14.785777874703045
2024-12-03,12.029107423487224
2024-12-04,14.033958660735095
2024-12-05,17.291841921262883
2024-12-06,14.033958660735095
2024-12-07,11.277288209519272
2024-12-08,19.04608675385477
2024-12-09,14.284565065391078
2024-12-10,12.530320232799191
2024-12-11,11.527894614175256
2024-12-12,19.04608675385477
2024-12-13,18.795480349198787
2024-12-14,11.277288209519272
2024-12-15,11.026681804863289
2024-12-16,10.274862590895337
2024-12-17,12.279713828143208
2024-12-18,13.78335225607911
2024-12-19,12.279713828143208
2024-12-20,10.274862590895337
2024-12-21,8.52061775830345
2024-12-22,10.525468995551321
2024-12-23,12.530320232799191
2024-12-24,20.29911877713469
2024-12-25,13.78335225607911
2024-12-26,23.55700203766248
2024-12-27,15.78820349332698
2024-12-28,16.038809897982965
2024-12-29,25.060640465598382
2024-12-30,14.535171470047063
2024-12-31,13.282139446767143
2025-01-01,13.78335225607911
2025-01-02,9.272436972271402
2025-01-03,9.021830567615417
2025-01-04,10.525468995551321
2025-01-05,16.790629111950917
2025-01-06,13.031533042111159
2025-01-07,13.282139446767143
2025-01-08,11.277288209519272
2025-01-09,15.78820349332698
2025-01-10,11.77850101883124
2025-01-11,11.277288209519272
2025-01-12,11.527894614175256
2025-01-13,10.525468995551321
2025-01-14,10.776075400207304
2025-01-15,16.540022707294934
2025-01-16,11.277288209519272
2025-01-17,10.274862590895337
2025-01-18,9.021830567615417
2025-01-19,17.291841921262883
2025-01-20,15.286990684015013
2025-01-21,16.289416302638948
2025-01-22,11.026681804863289
2025-01-23,12.780926637455176
2025-01-24,11.527894614175256
2025-01-25,8.270011353647467
2025-01-26,9.523043376927385
2025-01-27,9.021830567615417
2025-01-28,12.029107423487224
2025-01-29,14.033958660735095
2025-01-30,12.279713828143208
2025-01-31,10.525468995551321
2025-02-01,11.026681804863289
2025-02-02,9.272436972271402
2025-02-03,17.54244832591887
2025-02-04,14.284565065391078
2025-02-05,10.776075400207304
2025-02-06,13.78335225607911
2025-02-07,12.530320232799191
2025-02-08,8.52061775830345
2025-02-09,10.776075400207304
2025-02-10,12.780926637455176
2025-02-11,10.525468995551321
2025-02-12,10.274862590895337
2025-02-13,17.54244832591887
2025-02-14,17.54244832591887
2025-02-15,11.527894614175256
2025-02-16,15.03638427935903
2025-02-17,9.523043376927385
2025-02-18,15.537597088670998
2025-02-19,14.284565065391078
2025-02-20,10.776075400207304
2025-02-21,9.523043376927385
2025-02-22,8.52061775830345
2025-02-23,10.525468995551321
2025-02-24,10.525468995551321
2025-02-25,14.535171470047063
2025-02-26,15.78820349332698
2025-02-27,14.785777874703045
2025-02-28,17.291841921262883
2025-03-01,14.785777874703045
2025-03-02,14.033958660735095
2025-03-03,11.77850101883124
2025-03-04,11.527894614175256
2025-03-05,12.530320232799191
2025-03-06,12.029107423487224
2025-03-07,10.525468995551321
2025-03-08,12.780926637455176
2025-03-09,11.026681804863289
2025-03-10,9.272436972271402
2025-03-11,8.52061775830345
2025-03-12,14.033958660735095
2025-03-13,10.024256186239352
2025-03-14,12.780926637455176
2025-03-15,14.785777874703045
2025-03-16,10.776075400207304
2025-03-17,11.026681804863289
2025-03-18,10.776075400207304
2025-03-19,9.021830567615417
2025-03-20,14.785777874703045
2025-03-21,14.785777874703045
2025-03-22,16.540022707294934
2025-03-23,14.033958660735095
2025-03-24,11.77850101883124
2025-03-25,10.024256186239352
2025-03-26,14.785777874703045
2025-03-27,10.525468995551321
2025-03-28,12.029107423487224
2025-03-29,9.77364978158337
2025-03-30,21.55215080041461
2025-03-31,14.785777874703045
2025-04-01,17.291841921262883
2025-04-02,11.77850101883124
2025-04-03,11.77850101883124
2025-04-04,17.54244832591887
2025-04-05,14.785777874703045
2025-04-06,16.790629111950917
2025-04-07,17.793054730574852
2025-04-08,11.527894614175256
2025-04-09,10.776075400207304
2025-04-10,14.033958660735095
2025-04-11,14.535171470047063
2025-04-12,11.277288209519272
2025-04-13,12.029107423487224
2025-04-14,9.272436972271402
2025-04-15,14.708592843903265
2025-04-16,11.767941148608983
2025-04-17,12.535763464872518
2025-04-18,15.220474388078955
2025-04-19,21.87493446236291
2025-04-20,17.779882108957402
2025-04-21,12.791704236960364
2025-04-22,12.791704236960364
2025-04-23,19.059585969396622
2025-04-24,17.26800056478171
2025-04-25,18.803645197308775
2025-04-26,11.000118832345452
2025-04-27,14.071408097399585
2025-04-28,11.767941148608983
2025-04-29,10.874815630017459
2025-04-30,14.964533615991112
2025-05-01,15.351111957838807
2025-05-02,12.02388192069683
2025-05-03,10.106993313753925
2025-05-04,10.874815630017459
2025-05-05,13.303585781136052
2025-05-06,13.303585781136052
2025-05-07,14.452652071815422
2025-05-08,12.791704236960364
2025-05-09,11.767941148608983
2025-05-10,12.791704236960364
2025-05-11,13.428888983464043
2025-05-12,17.26800056478171
2025-05-13,16.63081581827803
2025-05-14,16.24423747643033
2025-05-15,20.379460882536996
2025-05-16,14.892682952623192
2025-05-17,10.973555859827615
2025-05-18,14.37013267358378
2025-05-19,12.27993155742614
2025-05-20,15.4152332316626
2025-05-21,14.892682952623192
2025-05-22,20.118185743017293
2025-05-23,12.80248183646555
2025-05-24,16.721608929261127
2025-05-25,15.676508371182306
2025-05-26,11.23483099934732
2025-05-27,9.405905022709383
2025-05-28,11.75738127838673
2025-05-29,19.334360324458178
2025-05-30,20.902011161576407
2025-05-31,17.76670948733995
2025-06-01,13.32503211550496
2025-06-02,12.27993155742614
2025-06-03,18.027984626859652
2025-06-04,15.153958092142895
2025-06-05,20.640736022056704
2025-06-06,24.03731283581287
2025-06-07,17.76670948733995
2025-06-08,11.75738127838673
2025-06-09,11.23483099934732
2025-06-10,14.108857534064075
2025-06-11,10.71228072030791
2025-06-12,14.892682952623192
2025-06-13,16.98288406878083
2025-06-14,12.80248183646555
2025-06-15,16.460333789741423
2025-06-16,13.32503211550496
2025-06-17,10.451005580788204
2025-06-18,12.80248183646555
2025-06-19,16.199058650221716
2025-06-20,15.676508371182306
2025-06-21,12.541206696945846
2025-06-22,16.460333789741423
2025-06-23,15.676508371182306
2025-06-24,14.631407813103486
2025-06-25,16.721608929261127
2025-06-26,15.4152332316626
2025-06-27,10.189730441268498
2025-06-28,10.451005580788204
2025-06-29,15.153958092142895
2025-06-30,9.405905022709383
2025-07-01,10.189730441268498
2025-07-02,16.721608929261127
2025-07-03,19.85691060349759
2025-07-04,16.721608929261127
2025-07-05,21.685836580135522
2025-07-06,24.03731283581287
2025-07-07,14.631407813103486
2025-07-08,11.23483099934732
2025-07-09,12.80248183646555
2025-07-10,16.721608929261127
2025-07-11,10.973555859827615
2025-07-12,20.640736022056704
2025-07-13,18.811810045418767
2025-07-14,18.289259766379356
2025-07-15,18.550534905899063
2025-07-16,16.98288406878083
2025-07-17,15.937783510702012
2025-07-18,20.379460882536996
2025-07-19,14.892682952623192
2025-07-20,10.973555859827615
2025-07-21,18.811810045418767
2025-07-22,13.586307255024666
2025-07-23,13.84758239454437
2025-07-24,15.937783510702012
2025-07-25,22.730937138214344
2025-07-26,15.937783510702012
2025-07-27,11.496106138867024
2025-07-28,17.50543434782024
2025-07-29,18.811810045418767
2025-07-30,21.163286301096115
2025-07-31,15.676508371182306
2025-08-01,16.460333789741423
2025-08-02,16.721608929261127
2025-08-03,13.586307255024666
2025-08-04,12.541206696945846
2025-08-05,10.71228072030791
2025-08-06,10.189730441268498
2025-08-07,9.928455301748794
2025-08-08,21.685836580135522
2025-08-09,18.289259766379356
2025-08-10,13.32503211550496
2025-08-11,10.189730441268498
2025-08-12,11.75738127838673
2025-08-13,24.55986311485228
2025-08-14,24.03731283581287
2025-08-15,17.50543434782024
2025-08-16,15.676508371182306
2025-08-17,13.32503211550496
2025-08-18,17.50543434782024
2025-08-19,14.37013267358378
2025-08-20,18.027984626859652
2025-08-21,22.730937138214344
2025-08-22,19.59563546397788
2025-08-23,18.289259766379356
2025-08-24,15.937783510702012
2025-08-25,15.937783510702012
2025-08-26,20.902011161576407
2025-08-27,14.892682952623192
2025-08-28,12.541206696945846
2025-08-29,12.541206696945846
2025-08-30,13.063756975985255
2025-08-31,11.496106138867024
2025-09-01,11.23483099934732
2025-09-02,13.063756975985255
2025-09-03,13.586307255024666
2025-09-04,11.496106138867024
2025-09-05,11.75738127838673
2025-09-06,12.80248183646555
2025-09-07,11.23483099934732
2025-09-08,10.71228072030791
2025-09-09,9.144629883189678
2025-09-10,10.973555859827615
2025-09-11,9.928455301748794
2025-09-12,11.23483099934732
2025-09-13,18.289259766379356
2025-09-14,13.32503211550496
2025-09-15,12.541206696945846
2025-09-16,11.75738127838673
2025-09-17,12.018656417906435
2025-09-18,15.676508371182306
2025-09-19,12.80248183646555
2025-09-20,14.892682952623192
2025-09-21,14.631407813103486
2025-09-22,14.108857534064075
2025-09-23,10.451005580788204
2025-09-24,9.405905022709383
2025-09-25,10.451005580788204
2025-09-26,14.108857534064075
2025-09-27,19.334360324458178
2025-09-28,20.902011161576407
2025-09-29,17.50543434782024
2025-09-30,17.244159208300538
2025-10-01,12.80248183646555
2025-10-02,13.84758239454437
2025-10-03,15.4152332316626
2025-10-04,11.23483099934732
2025-10-05,9.667180162229089
2025-10-06,13.586307255024666
2025-10-07,17.244159208300538
2025-10-08,17.244159208300538
2025-10-09,13.063756975985255
2025-10-10,12.27993155742614
2025-10-11,10.71228072030791
2025-10-12,14.892682952623192
2025-10-13,11.23483099934732
2025-10-14,13.84758239454437
2025-10-15,13.84758239454437
2025-10-16,14.37013267358378
2025-10-17,12.018656417906435
2025-10-18,13.84758239454437
2025-10-19,16.199058650221716
2025-10-20,18.811810045418767
2025-10-21,15.4152332316626
2025-10-22,12.80248183646555
2025-10-23,10.973555859827615
2025-10-24,13.32503211550496
2025-10-25,15.153958092142895
2025-10-26,12.541206696945846
2025-10-27,15.937783510702012
2025-10-28,15.676508371182306
2025-10-29,10.973555859827615
2025-10-30,13.84758239454437
2025-10-31,19.073085184938474
2025-11-01,13.32503211550496
2025-11-02,10.451005580788204
2025-11-03,15.153958092142895
2025-11-04,16.98288406878083
2025-11-05,12.27993155742614
2025-11-06,14.37013267358378
2025-11-07,14.892682952623192
2025-11-08,12.018656417906435
2025-11-09,22.46966199869464
2025-11-10,20.640736022056704
2025-11-11,20.902011161576407
2025-11-12,17.76670948733995
2025-11-13,16.199058650221716
2025-11-14,18.550534905899063
2025-11-15,13.32503211550496
2025-11-16,14.37013267358378
2025-11-17,12.018656417906435
2025-11-18,14.631407813103486
2025-11-19,16.98288406878083
2025-11-20,15.153958092142895
2025-11-21,17.76670948733995
2025-11-22,10.451005580788204
2025-11-23,12.80248183646555
2025-11-24,11.23483099934732
2025-11-25,11.496106138867024
2025-11-26,14.108857534064075
2025-11-27,13.84758239454437
2025-11-28,14.37013267358378
2025-11-29,14.631407813103486
2025-11-30,13.32503211550496
2025-12-01,10.973555859827615
2025-12-02,18.289259766379356
2025-12-03,15.937783510702012
2025-12-04,12.27993155742614
2025-12-05,14.892682952623192
2025-12-06,12.541206696945846
2025-12-07,9.928455301748794
2025-12-08,13.586307255024666
2025-12-09,12.27993155742614
2025-12-10,14.631407813103486
2025-12-11,14.108857534064075
2025-12-12,10.71228072030791
2025-12-13,11.75738127838673
2025-12-14,11.496106138867024
2025-12-15,14.108857534064075
2025-12-16,19.85691060349759
2025-12-17,14.37013267358378
2025-12-18,13.84758239454437
2025-12-19,26.12751395197051
2025-12-20,18.027984626859652
2025-12-21,13.586307255024666
2025-12-22,14.892682952623192
2025-12-23,11.75738127838673
2025-12-24,10.973555859827615
2025-12-25,10.973555859827615
2025-12-26,10.71228072030791
2025-12-27,16.199058650221716
2025-12-28,17.76670948733995
2025-12-29,13.586307255024666
2025-12-30,13.586307255024666
2025-12-31,10.71228072030791
2026-01-01,13.063756975985255
2026-01-02,11.75738127838673
2026-01-03,14.108857534064075
2026-01-04,13.586307255024666
2026-01-05,15.153958092142895
2026-01-06,20.379460882536996
2026-01-07,15.937783510702012
2026-01-08,10.71228072030791
2026-01-09,16.199058650221716
2026-01-10,12.27993155742614
2026-01-11,16.721608929261127
2026-01-12,11.75738127838673
2026-01-13,16.460333789741423
2026-01-14,16.721608929261127
2026-01-15,13.32503211550496
2026-01-16,15.153958092142895
2026-01-17,14.631407813103486
2026-01-18,17.50543434782024
2026-01-19,19.85691060349759
2026-01-20,14.108857534064075
2026-01-21,14.892682952623192
2026-01-22,11.75738127838673
2026-01-23,11.75738127838673
2026-01-24,11.23483099934732
2026-01-25,12.018656417906435
2026-01-26,13.32503211550496
2026-01-27,13.32503211550496
2026-01-28,11.75738127838673
2026-01-29,11.75738127838673
2026-01-30,17.50543434782024
2026-01-31,14.631407813103486
2026-02-01,10.71228072030791
2026-02-02,13.84758239454437
2026-02-03,14.892682952623192
2026-02-04,12.80248183646555
2026-02-05,11.496106138867024
2026-02-06,13.84758239454437
2026-02-07,11.496106138867024
2026-02-08,16.199058650221716
2026-02-09,12.80248183646555
2026-02-10,12.27993155742614
2026-02-11,18.027984626859652
2026-02-12,13.586307255024666
2026-02-13,13.84758239454437
2026-02-14,10.189730441268498
2026-02-15,10.189730441268498
2026-02-16,9.405905022709383
2026-02-17,14.892682952623192
2026-02-18,16.721608929261127
2026-02-19,13.063756975985255
2026-02-20,11.23483099934732
2026-02-21,15.4152332316626
2026-02-22,20.118185743017293
2026-02-23,14.631407813103486
2026-02-24,18.811810045418767
2026-02-25,13.84758239454437
2026-02-26,13.84758239454437
2026-02-27,16.98288406878083
2026-02-28,19.073085184938474
2026-03-01,13.32503211550496
2026-03-02,9.667180162229089
2026-03-03,12.80248183646555
2026-03-04,17.50543434782024
2026-03-05,13.063756975985255
2026-03-06,17.76670948733995
2026-03-07,15.676508371182306
2026-03-08,14.37013267358378
2026-03-09,12.541206696945846
2026-03-10,13.32503211550496
2026-03-11,14.108857534064075
2026-03-12,12.80248183646555
2026-03-13,17.76670948733995
2026-03-14,16.460333789741423
2026-03-15,11.75738127838673
2026-03-16,14.892682952623192
2026-03-17,11.496106138867024
2026-03-18,14.37013267358378
2026-03-19,16.460333789741423
2026-03-20,17.76670948733995
2026-03-21,10.451005580788204
2026-03-22,11.23483099934732
2026-03-23,17.244159208300538
2026-03-24,14.37013267358378
2026-03-25,13.063756975985255
2026-03-26,18.289259766379356
2026-03-27,20.118185743017293
2026-03-28,16.98288406878083
2026-03-29,12.80248183646555
2026-03-30,12.27993155742614
2026-03-31,11.23483099934732
2026-04-01,16.98288406878083
2026-04-02,13.586307255024666
2026-04-03,12.018656417906435
2026-04-04,10.71228072030791
2026-04-05,15.153958092142895
2026-04-06,12.018656417906435
2026-04-07,13.586307255024666
2026-04-08,13.84758239454437
2026-04-09,12.80248183646555
2026-04-10,17.244159208300538
2026-04-11,10.973555859827615
2026-04-12,14.108857534064075
2026-04-13,19.85691060349759
2026-04-14,19.073085184938474
2026-04-15,18.550534905899063
2026-04-16,16.98288406878083
2026-04-17,18.027984626859652
2026-04-18,13.32503211550496
2026-04-19,10.451005580788204
2026-04-20,18.289259766379356
2026-04-21,13.063756975985255
2026-04-22,12.80248183646555
2026-04-23,16.460333789741423
2026-04-24,11.75738127838673
2026-04-25,11.496106138867024
2026-04-26,10.973555859827615
2026-04-27,21.94711171965523
2026-04-28,17.244159208300538
2026-04-29,15.4152332316626
2026-04-30,14.108857534064075
2026-05-01,11.496106138867024
2026-05-02,8.883354743669974
2026-05-03,10.973555859827615
2026-05-04,13.32503211550496
2026-05-05,14.108857534064075
2026-05-06,14.37013267358378
2026-05-07,14.892682952623192
2026-05-08,20.640736022056704
2026-05-09,12.018656417906435
2026-05-10,14.108857534064075
2026-05-11,18.289259766379356
2026-05-12,13.063756975985255
2026-05-13,17.76670948733995
2026-05-14,18.811810045418767
2026-05-15,13.586307255024666
2026-05-16,13.063756975985255
2026-05-17,18.811810045418767
2026-05-18,15.937783510702012
2026-05-19,12.018656417906435
2026-05-20,11.75738127838673
2026-05-21,15.676508371182306
2026-05-22,14.631407813103486
2026-05-23,10.71228072030791
2026-05-24,13.32503211550496
2026-05-25,15.937783510702012
2026-05-26,12.27993155742614
2026-05-27,11.75738127838673
2026-05-28,14.108857534064075
2026-05-29,12.27993155742614
2026-05-30,9.667180162229089
2026-05-31,15.676508371182306
