Time,don_t_worry_darling
2024-12-09,0.5849952516619183
2024-12-10,0.5849952516619183
2024-12-11,0.6727445394112062
2024-12-12,0.8774928774928775
2024-12-13,0.6142450142450142
2024-12-14,0.9652421652421652
2024-12-15,1.052991452991453
2024-12-16,0.7312440645773979
2024-12-17,0.6434947768281102
2024-12-18,0.7604938271604939
2024-12-19,1.1992402659069326
2024-12-20,1.0822412155745489
2024-12-21,0.9944919278252612
2024-12-22,1.3747388414055082
2024-12-23,0.9652421652421652
2024-12-24,0.8774928774928775
2024-12-25,0.7312440645773979
2024-12-26,1.1407407407407408
2024-12-27,1.2869895536562204
2024-12-28,0.9359924026590694
2024-12-29,0.8189933523266857
2024-12-30,0.9067426400759735
2024-12-31,1.3162393162393162
2025-01-01,1.2577397910731245
2025-01-02,1.1407407407407408
2025-01-03,1.1699905033238367
2025-01-04,1.052991452991453
2025-01-05,1.3162393162393162
2025-01-06,0.9067426400759735
2025-01-07,0.9652421652421652
2025-01-08,1.1992402659069326
2025-01-09,1.2284900284900284
2025-01-10,1.2869895536562204
2025-01-11,1.696486229819563
2025-01-12,1.5502374169040836
2025-01-13,1.1699905033238367
2025-01-14,0.7604938271604939
2025-01-15,0.7897435897435898
2025-01-16,0.9652421652421652
2025-01-17,0.701994301994302
2025-01-18,1.2869895536562204
2025-01-19,1.052991452991453
2025-01-20,1.4332383665717
2025-01-21,1.3454890788224123
2025-01-22,0.9067426400759735
2025-01-23,0.7312440645773979
2025-01-24,0.9652421652421652
2025-01-25,1.1407407407407408
2025-01-26,0.9944919278252612
2025-01-27,0.7312440645773979
2025-01-28,0.8482431149097815
2025-01-29,0.7312440645773979
2025-01-30,0.7604938271604939
2025-01-31,0.5849952516619183
2025-02-01,0.7604938271604939
2025-02-02,1.2284900284900284
2025-02-03,0.701994301994302
2025-02-04,0.5264957264957265
2025-02-05,0.43874643874643876
2025-02-06,0.3217473884140551
2025-02-07,0.4679962013295347
2025-02-08,0.7312440645773979
2025-02-09,0.9067426400759735
2025-02-10,0.4972459639126306
2025-02-11,0.43874643874643876
2025-02-12,0.7897435897435898
2025-02-13,1.0822412155745489
2025-02-14,0.8189933523266857
2025-02-15,0.9652421652421652
2025-02-16,1.1992402659069326
2025-02-17,1.3454890788224123
2025-02-18,0.9067426400759735
2025-02-19,0.701994301994302
2025-02-20,0.6142450142450142
2025-02-21,0.6434947768281102
2025-02-22,0.7312440645773979
2025-02-23,0.8482431149097815
2025-02-24,0.6434947768281102
2025-02-25,0.4972459639126306
2025-02-26,2.456980056980057
2025-02-27,2.252231718898386
2025-02-28,1.1407407407407408
2025-03-01,1.1699905033238367
2025-03-02,0.9652421652421652
2025-03-03,0.7897435897435898
2025-03-04,0.5264957264957265
2025-03-05,0.2924976258309592
2025-03-06,0.5849952516619183
2025-03-07,0.6142450142450142
2025-03-08,0.8189933523266857
2025-03-09,0.9067426400759735
2025-03-10,0.5264957264957265
2025-03-11,0.5557454890788225
2025-03-12,0.6727445394112062
2025-03-13,0.4679962013295347
2025-03-14,0.43874643874643876
2025-03-15,0.7604938271604939
2025-03-16,0.9944919278252612
2025-03-17,0.5264957264957265
2025-03-18,0.7897435897435898
2025-03-19,0.7897435897435898
2025-03-20,0.7312440645773979
2025-03-21,0.7604938271604939
2025-03-22,1.1699905033238367
2025-03-23,1.3162393162393162
2025-03-24,0.8189933523266857
2025-03-25,0.8482431149097815
2025-03-26,0.9359924026590694
2025-03-27,0.9067426400759735
2025-03-28,0.5557454890788225
2025-03-29,0.6434947768281102
2025-03-30,1.1992402659069326
2025-03-31,0.7604938271604939
2025-04-01,0.9652421652421652
2025-04-02,1.111490978157645
2025-04-03,0.7604938271604939
2025-04-04,0.7604938271604939
2025-04-05,0.7312440645773979
2025-04-06,0.7897435897435898
2025-04-07,0.5849952516619183
2025-04-08,0.5264957264957265
2025-04-09,0.43874643874643876
2025-04-10,0.6434947768281102
2025-04-11,0.5557454890788225
2025-04-12,0.6727445394112062
2025-04-13,0.7897435897435898
2025-04-14,0.5849952516619183
2025-04-15,0.6742070275403609
2025-04-16,0.6742070275403609
2025-04-17,0.6888319088319088
2025-04-18,0.5060208926875593
2025-04-19,0.8116809116809117
2025-04-20,0.8584805318138651
2025-04-21,0.9652421652421652
2025-04-22,0.8891927825261159
2025-04-23,0.4899335232668566
2025-04-24,0.7195441595441595
2025-04-25,0.6434947768281102
2025-04-26,0.5206457739791073
2025-04-27,0.6434947768281102
2025-04-28,0.3977967711301045
2025-04-29,0.44459639126305794
2025-04-30,0.4592212725546059
2025-05-01,0.7049192782526116
2025-05-02,0.6434947768281102
2025-05-03,0.8423931623931624
2025-05-04,0.6742070275403609
2025-05-05,0.4592212725546059
2025-05-06,0.3670845204178538
2025-05-07,0.9652421652421652
2025-05-08,0.7356315289648623
2025-05-09,0.41388414055080724
2025-05-10,0.6434947768281102
2025-05-11,0.5060208926875593
2025-05-12,0.5674453941120609
2025-05-13,0.3217473884140551
2025-05-14,0.3217473884140551
2025-05-15,0.4504463437796771
2025-05-16,0.3539221272554606
2025-05-17,0.5791452991452992
2025-05-18,0.7721937321937322
2025-05-19,0.6434947768281102
2025-05-20,0.5791452991452992
2025-05-21,0.3539221272554606
2025-05-22,0.7400189933523267
2025-05-23,1.4800379867046534
2025-05-24,1.1904653371320038
2025-05-25,0.9652421652421652
2025-05-26,0.7078442545109211
2025-05-27,0.5147958214624881
2025-05-28,0.4826210826210826
2025-05-29,0.3860968660968661
2025-05-30,0.5469705603038937
2025-05-31,0.5791452991452992
2025-06-01,0.7400189933523267
2025-06-02,0.5147958214624881
2025-06-03,0.5469705603038937
2025-06-04,0.4826210826210826
2025-06-05,0.5469705603038937
2025-06-06,0.5469705603038937
2025-06-07,0.5469705603038937
2025-06-08,0.6113200379867046
2025-06-09,0.3860968660968661
2025-06-10,0.5469705603038937
2025-06-11,0.4504463437796771
2025-06-12,0.3860968660968661
2025-06-13,0.4826210826210826
2025-06-14,0.5147958214624881
2025-06-15,0.6113200379867046
2025-06-16,0.5469705603038937
2025-06-17,0.3217473884140551
2025-06-18,0.4826210826210826
2025-06-19,0.4504463437796771
2025-06-20,0.3539221272554606
2025-06-21,0.7078442545109211
2025-06-22,0.8043684710351378
2025-06-23,0.6113200379867046
2025-06-24,0.5147958214624881
2025-06-25,0.6434947768281102
2025-06-26,0.6434947768281102
2025-06-27,0.4826210826210826
2025-06-28,0.5469705603038937
2025-06-29,0.6434947768281102
2025-06-30,0.5791452991452992
2025-07-01,0.4826210826210826
2025-07-02,0.3217473884140551
2025-07-03,0.4504463437796771
2025-07-04,0.3860968660968661
2025-07-05,0.6113200379867046
2025-07-06,0.5147958214624881
2025-07-07,0.3860968660968661
2025-07-08,0.6113200379867046
2025-07-09,0.4504463437796771
2025-07-10,0.6756695156695157
2025-07-11,0.5791452991452992
2025-07-12,0.7721937321937322
2025-07-13,0.9008926875593543
2025-07-14,0.8043684710351378
2025-07-15,0.5147958214624881
2025-07-16,0.5791452991452992
2025-07-17,0.9974169040835708
2025-07-18,0.4826210826210826
2025-07-19,0.5469705603038937
2025-07-20,0.7078442545109211
2025-07-21,0.5147958214624881
2025-07-22,0.4504463437796771
2025-07-23,0.5469705603038937
2025-07-24,0.6434947768281102
2025-07-25,0.3860968660968661
2025-07-26,0.7400189933523267
2025-07-27,0.9330674264007598
2025-07-28,0.5469705603038937
2025-07-29,0.6756695156695157
2025-07-30,0.6756695156695157
2025-07-31,0.6434947768281102
2025-08-01,0.5791452991452992
2025-08-02,0.7721937321937322
2025-08-03,0.7400189933523267
2025-08-04,1.0939411206077874
2025-08-05,0.9008926875593543
2025-08-06,0.7721937321937322
2025-08-07,0.7078442545109211
2025-08-08,1.126115859449193
2025-08-09,2.0591832858499526
2025-08-10,1.57656220322887
2025-08-11,2.0591832858499526
2025-08-12,1.4800379867046534
2025-08-13,1.383513770180437
2025-08-14,1.1904653371320038
2025-08-15,1.1904653371320038
2025-08-16,1.1582905982905984
2025-08-17,1.319164292497626
2025-08-18,1.0939411206077874
2025-08-19,1.0617663817663818
2025-08-20,0.9330674264007598
2025-08-21,0.8365432098765433
2025-08-22,0.6434947768281102
2025-08-23,0.9974169040835708
2025-08-24,1.2226400759734093
2025-08-25,0.7078442545109211
2025-08-26,0.6756695156695157
2025-08-27,0.4504463437796771
2025-08-28,0.41827160493827165
2025-08-29,0.5469705603038937
2025-08-30,0.8043684710351378
2025-08-31,1.3513390313390314
2025-09-01,1.3513390313390314
2025-09-02,0.4826210826210826
2025-09-03,0.6113200379867046
2025-09-04,0.4826210826210826
2025-09-05,0.6434947768281102
2025-09-06,1.126115859449193
2025-09-07,1.1582905982905984
2025-09-08,0.5791452991452992
2025-09-09,0.6434947768281102
2025-09-10,0.3217473884140551
2025-09-11,0.4826210826210826
2025-09-12,0.5469705603038937
2025-09-13,0.6434947768281102
2025-09-14,0.8043684710351378
2025-09-15,0.5791452991452992
2025-09-16,0.7078442545109211
2025-09-17,0.5147958214624881
2025-09-18,0.41827160493827165
2025-09-19,0.4826210826210826
2025-09-20,0.7721937321937322
2025-09-21,0.8365432098765433
2025-09-22,0.6756695156695157
2025-09-23,0.4504463437796771
2025-09-24,0.5147958214624881
2025-09-25,0.7400189933523267
2025-09-26,0.9330674264007598
2025-09-27,0.8043684710351378
2025-09-28,0.6113200379867046
2025-09-29,0.5791452991452992
2025-09-30,0.6756695156695157
2025-10-01,0.5147958214624881
2025-10-02,0.5147958214624881
2025-10-03,0.41827160493827165
2025-10-04,0.8365432098765433
2025-10-05,0.8043684710351378
2025-10-06,0.6756695156695157
2025-10-07,0.4826210826210826
2025-10-08,0.7078442545109211
2025-10-09,0.5147958214624881
2025-10-10,0.41827160493827165
2025-10-11,0.8365432098765433
2025-10-12,0.9330674264007598
2025-10-13,0.6434947768281102
2025-10-14,0.7400189933523267
2025-10-15,0.5147958214624881
2025-10-16,0.9330674264007598
2025-10-17,0.8365432098765433
2025-10-18,1.0939411206077874
2025-10-19,0.8365432098765433
2025-10-20,0.5469705603038937
2025-10-21,0.5147958214624881
2025-10-22,0.6113200379867046
2025-10-23,0.6113200379867046
2025-10-24,0.5469705603038937
2025-10-25,0.9652421652421652
2025-10-26,1.1904653371320038
2025-10-27,0.7078442545109211
2025-10-28,0.7721937321937322
2025-10-29,0.8365432098765433
2025-10-30,0.7721937321937322
2025-10-31,0.6434947768281102
2025-11-01,1.9948338081671415
2025-11-02,3.217473884140551
2025-11-03,1.9948338081671415
2025-11-04,2.091358024691358
2025-11-05,1.962659069325736
2025-11-06,1.57656220322887
2025-11-07,1.8983095916429251
2025-11-08,2.3809306742640075
2025-11-09,2.9600759734093067
2025-11-10,2.7992022792022793
2025-11-11,2.22005698005698
2025-11-12,2.155707502374169
2025-11-13,1.8017853751187085
2025-11-14,1.640911680911681
2025-11-15,2.8313770180436846
2025-11-16,2.4452801519468186
2025-11-17,1.640911680911681
2025-11-18,1.5443874643874644
2025-11-19,1.3513390313390314
2025-11-20,1.512212725546059
2025-11-21,1.3513390313390314
2025-11-22,2.091358024691358
2025-11-23,2.4131054131054133
2025-11-24,1.705261158594492
2025-11-25,1.2548148148148148
2025-11-26,1.705261158594492
2025-11-27,1.2869895536562204
2025-11-28,1.705261158594492
2025-11-29,2.0591832858499526
2025-11-30,2.1235327635327637
2025-12-01,1.2548148148148148
2025-12-02,1.1582905982905984
2025-12-03,1.1582905982905984
2025-12-04,1.1904653371320038
2025-12-05,1.126115859449193
2025-12-06,1.4478632478632478
2025-12-07,1.6730864197530866
2025-12-08,1.1904653371320038
2025-12-09,0.9652421652421652
2025-12-10,0.8365432098765433
2025-12-11,1.0039710175512644
2025-12-12,0.9940639084236276
2025-12-13,1.0039710175512644
2025-12-14,1.6068443103737222
2025-12-15,0.7625670129470662
2025-12-16,1.0658670837755806
2025-12-17,0.968069429875288
2025-12-18,1.1017686714515569
2025-12-19,0.9581623207476512
2025-12-20,0.9581623207476512
2025-12-21,1.616751419501359
2025-12-22,1.0559599746479438
2025-12-23,1.2775497609968682
2025-12-24,1.2614623915761656
2025-12-25,1.1277631499998966
2025-12-26,1.1896592162242126
2025-12-27,1.936138859750576
2025-12-28,1.7046419642740145
2025-12-29,1.9881278168472551
2025-12-30,1.7665380304983307
2025-12-31,1.632838788922062
2026-01-01,0.968069429875288
2026-01-02,0.9321678421993116
2026-01-03,0.968069429875288
2026-01-04,1.029965496099604
2026-01-05,0.7105780558503869
2026-01-06,0.7105780558503869
2026-01-07,0.514982748049802
2026-01-08,0.5669717051464813
2026-01-09,0.44317957269784913
2026-01-10,0.6142407659134843
2026-01-11,0.7727545119556739
2026-01-12,0.634054984168758
2026-01-13,0.5944265476582107
2026-01-14,0.39628436510547377
2026-01-15,0.6538692024240318
2026-01-16,0.47554123812656857
2026-01-17,0.8520113849767686
2026-01-18,0.7925687302109475
2026-01-19,0.8123829484662213
2026-01-20,0.634054984168758
2026-01-21,0.5746123294029369
2026-01-22,0.6142407659134843
2026-01-23,0.6142407659134843
2026-01-24,0.9114540397425897
2026-01-25,1.089782004040053
2026-01-26,0.7133118571898528
2026-01-27,1.0501535675295055
2026-01-28,0.7727545119556739
2026-01-29,0.7925687302109475
2026-01-30,0.634054984168758
2026-01-31,0.8520113849767686
2026-02-01,1.466252150890253
2026-02-02,0.8123829484662213
2026-02-03,0.41609858336074745
2026-02-04,0.47554123812656857
2026-02-05,0.43591280161602114
2026-02-06,0.8520113849767686
2026-02-07,0.9708966945084108
2026-02-08,0.7331260754451265
2026-02-09,0.5151696746371159
2026-02-10,0.4557270198712948
2026-02-11,0.4557270198712948
2026-02-12,0.5349838928923896
2026-02-13,0.49535545638184225
2026-02-14,0.3566559285949264
2026-02-15,0.634054984168758
2026-02-16,0.47554123812656857
2026-02-17,0.5151696746371159
2026-02-18,0.3368417103396527
2026-02-19,0.43591280161602114
2026-02-20,0.27739905557383165
2026-02-21,0.41609858336074745
2026-02-22,0.5349838928923896
2026-02-23,0.47554123812656857
2026-02-24,0.3566559285949264
2026-02-25,0.3368417103396527
2026-02-26,0.3764701468502001
2026-02-27,0.3764701468502001
2026-02-28,0.47554123812656857
2026-03-01,0.3566559285949264
2026-03-02,0.43591280161602114
2026-03-03,0.317027492084379
2026-03-04,0.1585137460421895
2026-03-05,0.317027492084379
2026-03-06,0.49535545638184225
2026-03-07,0.6538692024240318
2026-03-08,0.43591280161602114
2026-03-09,0.47554123812656857
2026-03-10,0.4557270198712948
2026-03-11,0.43591280161602114
2026-03-12,0.3764701468502001
2026-03-13,0.39628436510547377
2026-03-14,0.41609858336074745
2026-03-15,0.8321971667214949
2026-03-16,0.43591280161602114
2026-03-17,0.317027492084379
2026-03-18,0.3566559285949264
2026-03-19,0.27739905557383165
2026-03-20,0.43591280161602114
2026-03-21,0.6736834206793054
2026-03-22,0.6538692024240318
2026-03-23,0.3764701468502001
2026-03-24,0.3764701468502001
2026-03-25,0.3764701468502001
2026-03-26,0.21795640080801057
2026-03-27,0.41609858336074745
2026-03-28,0.5746123294029369
2026-03-29,0.7727545119556739
2026-03-30,0.43591280161602114
2026-03-31,0.4557270198712948
2026-04-01,0.27739905557383165
2026-04-02,0.3764701468502001
2026-04-03,0.43591280161602114
2026-04-04,0.5944265476582107
2026-04-05,0.634054984168758
2026-04-06,0.6736834206793054
2026-04-07,0.5547981111476633
2026-04-08,0.49535545638184225
2026-04-09,0.634054984168758
2026-04-10,0.6538692024240318
2026-04-11,0.7727545119556739
2026-04-12,0.7727545119556739
2026-04-13,0.5547981111476633
2026-04-14,0.4557270198712948
2026-04-15,0.4557270198712948
2026-04-16,0.5349838928923896
2026-04-17,0.5547981111476633
2026-04-18,0.5944265476582107
2026-04-19,0.5944265476582107
2026-04-20,0.25758483731855797
2026-04-21,0.49535545638184225
2026-04-22,0.317027492084379
2026-04-23,0.4557270198712948
2026-04-24,0.41609858336074745
2026-04-25,0.5151696746371159
2026-04-26,0.6538692024240318
2026-04-27,0.634054984168758
2026-04-28,0.5151696746371159
2026-04-29,0.5349838928923896
2026-04-30,0.41609858336074745
2026-05-01,0.41609858336074745
2026-05-02,0.43591280161602114
2026-05-03,0.7133118571898528
2026-05-04,0.3764701468502001
2026-05-05,0.21795640080801057
2026-05-06,0.27739905557383165
2026-05-07,0.43591280161602114
2026-05-08,0.49535545638184225
2026-05-09,0.5349838928923896
2026-05-10,1.8030938612299057
2026-05-11,1.1888530953164214
2026-05-12,0.47554123812656857
2026-05-13,0.43591280161602114
2026-05-14,0.6142407659134843
2026-05-15,0.5547981111476633
2026-05-16,0.49535545638184225
2026-05-17,0.47554123812656857
2026-05-18,0.49535545638184225
2026-05-19,0.43591280161602114
2026-05-20,0.7133118571898528
2026-05-21,0.47554123812656857
2026-05-22,0.6142407659134843
2026-05-23,0.891639821487316
2026-05-24,0.8321971667214949
2026-05-25,0.7925687302109475
2026-05-26,0.5944265476582107
2026-05-27,0.5547981111476633
2026-05-28,0.47554123812656857
2026-05-29,0.6736834206793054
2026-05-30,0.7925687302109475
2026-05-31,0.6538692024240318
