Time,gimkit
2024-09-17,125.09947808047713
2024-09-18,137.82145890222057
2024-09-19,159.02476027179296
2024-09-20,201.43136301093773
2024-09-21,16.962641095657915
2024-09-22,10.601650684786197
2024-09-23,101.77584657394749
2024-09-24,129.3401383543916
2024-09-25,137.82145890222057
2024-09-26,146.3027794500495
2024-09-27,154.78409999787849
2024-09-28,14.842310958700676
2024-09-29,10.601650684786197
2024-09-30,101.77584657394749
2024-10-01,120.85881780656264
2024-10-02,131.46046849134885
2024-10-03,129.3401383543916
2024-10-04,171.7467410935364
2024-10-05,14.842310958700676
2024-10-06,10.601650684786197
2024-10-07,97.53518630003302
2024-10-08,118.7384876696054
2024-10-09,116.61815753264817
2024-10-10,131.46046849134885
2024-10-11,135.70112876526332
2024-10-12,12.721980821743436
2024-10-13,10.601650684786197
2024-10-14,53.00825342393098
2024-10-15,110.25716712177645
2024-10-16,122.97914794351988
2024-10-17,129.3401383543916
2024-10-18,156.9044301348357
2024-10-19,14.842310958700676
2024-10-20,10.601650684786197
2024-10-21,101.77584657394749
2024-10-22,114.49782739569093
2024-10-23,122.97914794351988
2024-10-24,131.46046849134885
2024-10-25,152.66376986092124
2024-10-26,12.721980821743436
2024-10-27,10.601650684786197
2024-10-28,97.53518630003302
2024-10-29,108.13683698481921
2024-10-30,112.37749725873368
2024-10-31,161.1450904087502
2024-11-01,139.9417890391778
2024-11-02,12.721980821743436
2024-11-03,10.601650684786197
2024-11-04,82.69287534133234
2024-11-05,61.48957397175994
2024-11-06,86.93353561524681
2024-11-07,116.61815753264817
2024-11-08,154.78409999787849
2024-11-09,14.842310958700676
2024-11-10,10.601650684786197
2024-11-11,63.60990410871718
2024-11-12,106.01650684786196
2024-11-13,118.7384876696054
2024-11-14,131.46046849134885
2024-11-15,156.9044301348357
2024-11-16,14.842310958700676
2024-11-17,10.601650684786197
2024-11-18,99.65551643699025
2024-11-19,108.13683698481921
2024-11-20,131.46046849134885
2024-11-21,144.18244931309226
2024-11-22,178.1077315044081
2024-11-23,14.842310958700676
2024-11-24,10.601650684786197
2024-11-25,67.85056438263166
2024-11-26,89.05386575220405
2024-11-27,29.68462191740135
2024-11-28,10.601650684786197
2024-11-29,6.360990410871718
2024-11-30,6.360990410871718
2024-12-01,6.360990410871718
2024-12-02,86.93353561524681
2024-12-03,108.13683698481921
2024-12-04,112.37749725873368
2024-12-05,122.97914794351988
2024-12-06,163.26542054570743
2024-12-07,14.842310958700676
2024-12-08,10.601650684786197
2024-12-09,101.77584657394749
2024-12-10,127.21980821743436
2024-12-11,150.54343972396398
2024-12-12,165.38575068266468
2024-12-13,201.43136301093773
2024-12-14,19.082971232615154
2024-12-15,12.721980821743436
2024-12-16,159.02476027179296
2024-12-17,173.86707123049362
2024-12-18,197.19070273702326
2024-12-19,212.03301369572392
2024-12-20,175.98740136745087
2024-12-21,16.962641095657915
2024-12-22,10.601650684786197
2024-12-23,8.481320547828958
2024-12-24,8.481320547828958
2024-12-25,6.360990410871718
2024-12-26,4.240660273914479
2024-12-27,4.240660273914479
2024-12-28,4.240660273914479
2024-12-29,4.240660273914479
2024-12-30,4.240660273914479
2024-12-31,4.240660273914479
2025-01-01,4.240660273914479
2025-01-02,19.082971232615154
2025-01-03,27.564291780444112
2025-01-04,4.240660273914479
2025-01-05,4.240660273914479
2025-01-06,40.28627260218755
2025-01-07,78.45221506741785
2025-01-08,93.29452602611853
2025-01-09,103.89617671090473
2025-01-10,112.37749725873368
2025-01-11,12.721980821743436
2025-01-12,8.481320547828958
2025-01-13,91.1741958891613
2025-01-14,103.89617671090473
2025-01-15,114.49782739569093
2025-01-16,122.97914794351988
2025-01-17,163.26542054570743
2025-01-18,14.842310958700676
2025-01-19,8.481320547828958
2025-01-20,12.721980821743436
2025-01-21,72.09122465654613
2025-01-22,84.81320547828958
2025-01-23,114.49782739569093
2025-01-24,163.26542054570743
2025-01-25,12.721980821743436
2025-01-26,10.601650684786197
2025-01-27,95.41485616307577
2025-01-28,110.25716712177645
2025-01-29,106.01650684786196
2025-01-30,125.09947808047713
2025-01-31,163.26542054570743
2025-02-01,14.842310958700676
2025-02-02,8.481320547828958
2025-02-03,84.81320547828958
2025-02-04,101.77584657394749
2025-02-05,114.49782739569093
2025-02-06,112.37749725873368
2025-02-07,161.1450904087502
2025-02-08,14.842310958700676
2025-02-09,10.601650684786197
2025-02-10,84.81320547828958
2025-02-11,110.25716712177645
2025-02-12,116.61815753264817
2025-02-13,131.46046849134885
2025-02-14,116.61815753264817
2025-02-15,12.721980821743436
2025-02-16,10.601650684786197
2025-02-17,23.323631506529633
2025-02-18,76.33188493046062
2025-02-19,93.29452602611853
2025-02-20,101.77584657394749
2025-02-21,129.3401383543916
2025-02-22,12.721980821743436
2025-02-23,8.481320547828958
2025-02-24,89.05386575220405
2025-02-25,99.65551643699025
2025-02-26,101.77584657394749
2025-02-27,112.37749725873368
2025-02-28,144.18244931309226
2025-03-01,14.842310958700676
2025-03-02,10.601650684786197
2025-03-03,86.93353561524681
2025-03-04,103.89617671090473
2025-03-05,114.49782739569093
2025-03-06,120.85881780656264
2025-03-07,142.06211917613504
2025-03-08,14.842310958700676
2025-03-09,10.601650684786197
2025-03-10,84.81320547828958
2025-03-11,97.53518630003302
2025-03-12,110.25716712177645
2025-03-13,152.66376986092124
2025-03-14,144.18244931309226
2025-03-15,19.082971232615154
2025-03-16,12.721980821743436
2025-03-17,82.69287534133234
2025-03-18,93.29452602611853
2025-03-19,103.89617671090473
2025-03-20,108.13683698481921
2025-03-21,131.46046849134885
2025-03-22,14.842310958700676
2025-03-23,8.481320547828958
2025-03-24,93.29452602611853
2025-03-25,106.01650684786196
2025-03-26,103.89617671090473
2025-03-27,116.61815753264817
2025-03-28,146.3027794500495
2025-03-29,12.721980821743436
2025-03-30,8.481320547828958
2025-03-31,84.81320547828958
2025-04-01,99.65551643699025
2025-04-02,112.37749725873368
2025-04-03,120.85881780656264
2025-04-04,146.3027794500495
2025-04-05,14.842310958700676
2025-04-06,8.481320547828958
2025-04-07,99.65551643699025
2025-04-08,106.01650684786196
2025-04-09,112.37749725873368
2025-04-10,120.85881780656264
2025-04-11,161.1450904087502
2025-04-12,12.721980821743436
2025-04-13,8.481320547828958
2025-04-14,91.1741958891613
2025-04-15,100.79409124859208
2025-04-16,105.9348300321086
2025-04-17,125.27753353881944
2025-04-18,45.866432654457135
2025-04-19,8.161147430075783
2025-04-20,6.120860572556838
2025-04-21,59.08827558861114
2025-04-22,97.77368260203282
2025-04-23,105.9348300321086
2025-04-24,115.07609925122472
2025-04-25,136.4590896154545
2025-04-26,10.20143428759473
2025-04-27,8.161147430075783
2025-04-28,101.8542563170707
2025-04-29,121.19695982378155
2025-04-30,127.31782039633839
2025-05-01,140.53966333049237
2025-05-02,176.2046616973548
2025-05-03,11.181556076635056
2025-05-04,8.161147430075783
2025-05-05,114.09597746218438
2025-05-06,127.31782039633839
2025-05-07,134.41880275793554
2025-05-08,139.55954154145206
2025-05-09,168.04351426727902
2025-05-10,12.241721145113676
2025-05-11,8.161147430075783
2025-05-12,135.47896782641416
2025-05-13,142.57995018801134
2025-05-14,148.70081076056817
2025-05-15,158.77972982453284
2025-05-16,174.46167844917807
2025-05-17,13.721705046564567
2025-05-18,9.801217890403262
2025-05-19,133.29656330948436
2025-05-20,141.13753762180698
2025-05-21,133.29656330948436
2025-05-22,121.53510184100045
2025-05-23,92.13144816979066
2025-05-24,9.801217890403262
2025-05-25,7.84097431232261
2025-05-26,5.880730734241958
2025-05-27,68.60852523282283
2025-05-28,78.4097431232261
2025-05-29,66.64828165474218
2025-05-30,64.68803807666153
2025-05-31,7.84097431232261
2025-06-01,5.880730734241958
2025-06-02,41.165115139693704
2025-06-03,49.00608945201631
2025-06-04,45.085602295855004
2025-06-05,43.125358717774354
2025-06-06,39.20487156161305
2025-06-07,5.880730734241958
2025-06-08,3.920487156161305
2025-06-09,31.36389724929044
2025-06-10,35.284384405451746
2025-06-11,31.36389724929044
2025-06-12,31.36389724929044
2025-06-13,25.48316651504848
2025-06-14,3.920487156161305
2025-06-15,3.920487156161305
2025-06-16,19.602435780806523
2025-06-17,19.602435780806523
2025-06-18,19.602435780806523
2025-06-19,7.84097431232261
2025-06-20,11.761461468483915
2025-06-21,3.920487156161305
2025-06-22,1.9602435780806524
2025-06-23,11.761461468483915
2025-06-24,11.761461468483915
2025-06-25,11.761461468483915
2025-06-26,9.801217890403262
2025-06-27,5.880730734241958
2025-06-28,1.9602435780806524
2025-06-29,1.9602435780806524
2025-06-30,3.920487156161305
2025-07-01,3.920487156161305
2025-07-02,3.920487156161305
2025-07-03,3.920487156161305
2025-07-04,1.9602435780806524
2025-07-05,1.9602435780806524
2025-07-06,1.9602435780806524
2025-07-07,3.920487156161305
2025-07-08,3.920487156161305
2025-07-09,3.920487156161305
2025-07-10,3.920487156161305
2025-07-11,3.920487156161305
2025-07-12,1.9602435780806524
2025-07-13,1.9602435780806524
2025-07-14,3.920487156161305
2025-07-15,3.920487156161305
2025-07-16,3.920487156161305
2025-07-17,5.880730734241958
2025-07-18,3.920487156161305
2025-07-19,1.9602435780806524
2025-07-20,1.9602435780806524
2025-07-21,3.920487156161305
2025-07-22,3.920487156161305
2025-07-23,3.920487156161305
2025-07-24,3.920487156161305
2025-07-25,3.920487156161305
2025-07-26,1.9602435780806524
2025-07-27,1.9602435780806524
2025-07-28,3.920487156161305
2025-07-29,3.920487156161305
2025-07-30,3.920487156161305
2025-07-31,5.880730734241958
2025-08-01,5.880730734241958
2025-08-02,1.9602435780806524
2025-08-03,1.9602435780806524
2025-08-04,5.880730734241958
2025-08-05,9.801217890403262
2025-08-06,13.721705046564567
2025-08-07,17.642192202725873
2025-08-08,27.443410093129135
2025-08-09,3.920487156161305
2025-08-10,1.9602435780806524
2025-08-11,19.602435780806523
2025-08-12,29.403653671209785
2025-08-13,37.244627983532396
2025-08-14,47.04584587393566
2025-08-15,82.33023027938741
2025-08-16,7.84097431232261
2025-08-17,5.880730734241958
2025-08-18,47.04584587393566
2025-08-19,62.72779449858088
2025-08-20,80.36998670130674
2025-08-21,96.05193532595197
2025-08-22,129.37607615332305
2025-08-23,11.761461468483915
2025-08-24,7.84097431232261
2025-08-25,72.52901238898414
2025-08-26,90.17120459171001
2025-08-27,105.85315321635522
2025-08-28,127.4158325752424
2025-08-29,148.97851193412959
2025-08-30,13.721705046564567
2025-08-31,7.84097431232261
2025-09-01,7.84097431232261
2025-09-02,90.17120459171001
2025-09-03,115.65437110675849
2025-09-04,139.17729404372633
2025-09-05,184.26289633958132
2025-09-06,15.68194862464522
2025-09-07,9.801217890403262
2025-09-08,111.73388395059719
2025-09-09,123.4953454190811
2025-09-10,129.37607615332305
2025-09-11,147.01826835604894
2025-09-12,190.1436270738233
2025-09-13,17.642192202725873
2025-09-14,11.761461468483915
2025-09-15,109.77364037251654
2025-09-16,123.4953454190811
2025-09-17,143.09778119988763
2025-09-18,150.93875551221024
2025-09-19,194.0641142299846
2025-09-20,17.642192202725873
2025-09-21,11.761461468483915
2025-09-22,107.81339679443589
2025-09-23,119.5748582629198
2025-09-24,139.17729404372633
2025-09-25,156.8194862464522
2025-09-26,196.02435780806525
2025-09-27,17.642192202725873
2025-09-28,11.761461468483915
2025-09-29,107.81339679443589
2025-09-30,127.4158325752424
2025-10-01,125.45558899716175
2025-10-02,127.4158325752424
2025-10-03,178.38216560533937
2025-10-04,13.721705046564567
2025-10-05,11.761461468483915
2025-10-06,107.81339679443589
2025-10-07,115.65437110675849
2025-10-08,133.29656330948436
2025-10-09,139.17729404372633
2025-10-10,137.21705046564566
2025-10-11,13.721705046564567
2025-10-12,9.801217890403262
2025-10-13,52.92657660817761
2025-10-14,98.01217890403262
2025-10-15,113.69412752867784
2025-10-16,119.5748582629198
2025-10-17,150.93875551221024
2025-10-18,15.68194862464522
2025-10-19,11.761461468483915
2025-10-20,94.09169174787132
2025-10-21,113.69412752867784
2025-10-22,123.4953454190811
2025-10-23,137.21705046564566
2025-10-24,162.70021698069414
2025-10-25,17.642192202725873
2025-10-26,11.761461468483915
2025-10-27,98.01217890403262
2025-10-28,117.61461468483914
2025-10-29,135.256806887565
2025-10-30,141.13753762180698
2025-10-31,164.66046055877482
2025-11-01,11.761461468483915
2025-11-02,9.801217890403262
2025-11-03,86.25071743554871
2025-11-04,80.36998670130674
2025-11-05,107.81339679443589
2025-11-06,123.4953454190811
2025-11-07,156.8194862464522
2025-11-08,15.68194862464522
2025-11-09,11.761461468483915
2025-11-10,96.05193532595197
2025-11-11,82.33023027938741
2025-11-12,105.85315321635522
2025-11-13,127.4158325752424
2025-11-14,172.50143487109742
2025-11-15,17.642192202725873
2025-11-16,11.761461468483915
2025-11-17,96.05193532595197
2025-11-18,107.81339679443589
2025-11-19,123.4953454190811
2025-11-20,147.01826835604894
2025-11-21,192.10387065190395
2025-11-22,17.642192202725873
2025-11-23,11.761461468483915
2025-11-24,64.68803807666153
2025-11-25,92.13144816979066
2025-11-26,31.36389724929044
2025-11-27,9.801217890403262
2025-11-28,7.84097431232261
2025-11-29,7.84097431232261
2025-11-30,5.880730734241958
2025-12-01,82.33023027938741
2025-12-02,94.09169174787132
2025-12-03,105.85315321635522
2025-12-04,123.4953454190811
2025-12-05,152.89899909029089
2025-12-06,15.68194862464522
2025-12-07,9.801217890403262
2025-12-08,105.85315321635522
2025-12-09,115.65437110675849
2025-12-10,119.5748582629198
2025-12-11,141.13753762180698
2025-12-12,176.42192202725872
2025-12-13,15.68194862464522
2025-12-14,11.761461468483915
2025-12-15,135.256806887565
2025-12-16,158.77972982453284
2025-12-17,176.42192202725872
2025-12-18,196.02435780806525
2025-12-19,180.34240918342002
2025-12-20,17.642192202725873
2025-12-21,13.721705046564567
2025-12-22,35.284384405451746
2025-12-23,33.32414082737109
2025-12-24,7.84097431232261
2025-12-25,5.880730734241958
2025-12-26,5.880730734241958
2025-12-27,3.920487156161305
2025-12-28,3.920487156161305
2025-12-29,3.920487156161305
2025-12-30,3.920487156161305
2025-12-31,3.920487156161305
2026-01-01,3.920487156161305
2026-01-02,3.920487156161305
2026-01-03,3.920487156161305
2026-01-04,3.920487156161305
2026-01-05,43.125358717774354
2026-01-06,68.60852523282283
2026-01-07,82.33023027938741
2026-01-08,88.21096101362936
2026-01-09,137.21705046564566
2026-01-10,11.761461468483915
2026-01-11,7.84097431232261
2026-01-12,86.25071743554871
2026-01-13,103.89290963827457
2026-01-14,109.77364037251654
2026-01-15,113.69412752867784
2026-01-16,150.93875551221024
2026-01-17,13.721705046564567
2026-01-18,7.84097431232261
2026-01-19,9.801217890403262
2026-01-20,84.29047385746806
2026-01-21,103.89290963827457
2026-01-22,117.61461468483914
2026-01-23,137.21705046564566
2026-01-24,19.602435780806523
2026-01-25,15.68194862464522
2026-01-26,41.165115139693704
2026-01-27,68.60852523282283
2026-01-28,82.33023027938741
2026-01-29,101.93266606019392
2026-01-30,135.256806887565
2026-01-31,13.721705046564567
2026-02-01,9.801217890403262
2026-02-02,74.48925596706479
2026-02-03,82.33023027938741
2026-02-04,88.21096101362936
2026-02-05,103.89290963827457
2026-02-06,135.256806887565
2026-02-07,13.721705046564567
2026-02-08,7.84097431232261
2026-02-09,70.56876881090349
2026-02-10,90.17120459171001
2026-02-11,107.81339679443589
2026-02-12,111.73388395059719
2026-02-13,99.97242248211327
2026-02-14,11.761461468483915
2026-02-15,7.84097431232261
2026-02-16,21.562679358887177
2026-02-17,56.84706376433892
2026-02-18,78.4097431232261
2026-02-19,92.13144816979066
2026-02-20,115.65437110675849
2026-02-21,11.761461468483915
2026-02-22,7.84097431232261
2026-02-23,72.52901238898414
2026-02-24,90.17120459171001
2026-02-25,90.17120459171001
2026-02-26,109.77364037251654
2026-02-27,141.13753762180698
2026-02-28,11.761461468483915
2026-03-01,9.801217890403262
2026-03-02,80.36998670130674
2026-03-03,90.17120459171001
2026-03-04,101.93266606019392
2026-03-05,117.61461468483914
2026-03-06,143.09778119988763
2026-03-07,13.721705046564567
2026-03-08,7.84097431232261
2026-03-09,74.48925596706479
2026-03-10,86.25071743554871
2026-03-11,98.01217890403262
2026-03-12,115.65437110675849
2026-03-13,109.77364037251654
2026-03-14,11.761461468483915
2026-03-15,7.84097431232261
2026-03-16,50.96633303009696
2026-03-17,72.52901238898414
2026-03-18,76.44949954514544
2026-03-19,80.36998670130674
2026-03-20,84.29047385746806
2026-03-21,7.84097431232261
2026-03-22,5.880730734241958
2026-03-23,66.64828165474218
2026-03-24,80.36998670130674
2026-03-25,80.36998670130674
2026-03-26,92.13144816979066
2026-03-27,123.4953454190811
2026-03-28,7.84097431232261
2026-03-29,7.84097431232261
2026-03-30,56.84706376433892
2026-03-31,72.52901238898414
2026-04-01,78.4097431232261
2026-04-02,90.17120459171001
2026-04-03,37.244627983532396
2026-04-04,5.880730734241958
2026-04-05,3.920487156161305
2026-04-06,37.244627983532396
2026-04-07,64.68803807666153
2026-04-08,68.60852523282283
2026-04-09,74.48925596706479
2026-04-10,98.01217890403262
2026-04-11,7.84097431232261
2026-04-12,5.880730734241958
2026-04-13,80.36998670130674
2026-04-14,82.33023027938741
2026-04-15,90.17120459171001
2026-04-16,101.93266606019392
2026-04-17,121.53510184100045
2026-04-18,7.84097431232261
2026-04-19,5.880730734241958
2026-04-20,84.29047385746806
2026-04-21,94.09169174787132
2026-04-22,94.09169174787132
2026-04-23,107.81339679443589
2026-04-24,119.5748582629198
2026-04-25,9.801217890403262
2026-04-26,7.84097431232261
2026-04-27,84.29047385746806
2026-04-28,96.05193532595197
2026-04-29,103.89290963827457
2026-04-30,111.73388395059719
2026-05-01,129.37607615332305
2026-05-02,9.801217890403262
2026-05-03,7.84097431232261
2026-05-04,90.17120459171001
2026-05-05,98.01217890403262
2026-05-06,109.77364037251654
2026-05-07,115.65437110675849
2026-05-08,133.29656330948436
2026-05-09,7.84097431232261
2026-05-10,5.880730734241958
2026-05-11,96.05193532595197
2026-05-12,107.81339679443589
2026-05-13,105.85315321635522
2026-05-14,117.61461468483914
2026-05-15,133.29656330948436
2026-05-16,9.801217890403262
2026-05-17,5.880730734241958
2026-05-18,96.05193532595197
2026-05-19,107.81339679443589
2026-05-20,105.85315321635522
2026-05-21,101.93266606019392
2026-05-22,84.29047385746806
2026-05-23,9.801217890403262
2026-05-24,5.880730734241958
2026-05-25,5.880730734241958
2026-05-26,56.84706376433892
2026-05-27,54.88682018625827
2026-05-28,54.88682018625827
2026-05-29,52.92657660817761
2026-05-30,5.880730734241958
2026-05-31,5.880730734241958
