Time,nba_finals
2025-03-19,7.822222222222222
2025-03-20,8.799999999999999
2025-03-21,7.333333333333333
2025-03-22,6.844444444444444
2025-03-23,8.31111111111111
2025-03-24,7.822222222222222
2025-03-25,7.333333333333333
2025-03-26,8.31111111111111
2025-03-27,9.777777777777777
2025-03-28,8.31111111111111
2025-03-29,7.333333333333333
2025-03-30,7.822222222222222
2025-03-31,7.333333333333333
2025-04-01,8.799999999999999
2025-04-02,8.31111111111111
2025-04-03,8.799999999999999
2025-04-04,9.288888888888888
2025-04-05,10.755555555555555
2025-04-06,11.244444444444444
2025-04-07,9.777777777777777
2025-04-08,12.222222222222221
2025-04-09,11.733333333333333
2025-04-10,10.755555555555555
2025-04-11,9.777777777777777
2025-04-12,12.222222222222221
2025-04-13,12.71111111111111
2025-04-14,15.644444444444444
2025-04-15,13.688888888888886
2025-04-16,14.666666666666664
2025-04-17,13.444444444444443
2025-04-18,13.444444444444443
2025-04-19,25.177777777777777
2025-04-20,27.377777777777773
2025-04-21,16.62222222222222
2025-04-22,15.399999999999999
2025-04-23,15.399999999999999
2025-04-24,14.42222222222222
2025-04-25,13.688888888888886
2025-04-26,13.933333333333332
2025-04-27,24.444444444444443
2025-04-28,16.377777777777776
2025-04-29,25.666666666666664
2025-04-30,25.177777777777777
2025-05-01,27.377777777777773
2025-05-02,25.177777777777777
2025-05-03,24.199999999999996
2025-05-04,26.644444444444442
2025-05-05,28.599999999999998
2025-05-06,27.866666666666664
2025-05-07,25.911111111111108
2025-05-08,28.84444444444444
2025-05-09,16.62222222222222
2025-05-10,25.422222222222217
2025-05-11,25.177777777777777
2025-05-12,24.93333333333333
2025-05-13,51.08888888888888
2025-05-14,42.53333333333333
2025-05-15,41.06666666666666
2025-05-16,27.377777777777773
2025-05-17,82.13333333333333
2025-05-18,54.755555555555546
2025-05-19,54.755555555555546
2025-05-20,41.06666666666666
2025-05-21,41.06666666666666
2025-05-22,54.755555555555546
2025-05-23,41.06666666666666
2025-05-24,41.06666666666666
2025-05-25,41.06666666666666
2025-05-26,41.06666666666666
2025-05-27,41.06666666666666
2025-05-28,54.755555555555546
2025-05-29,123.19999999999997
2025-05-30,68.44444444444443
2025-05-31,54.755555555555546
2025-06-01,287.46666666666664
2025-06-02,177.95555555555552
2025-06-03,164.26666666666665
2025-06-04,164.26666666666665
2025-06-05,287.46666666666664
2025-06-06,602.311111111111
2025-06-07,260.08888888888885
2025-06-08,369.5999999999999
2025-06-09,396.9777777777777
2025-06-10,177.95555555555552
2025-06-11,246.39999999999995
2025-06-12,424.3555555555555
2025-06-13,232.71111111111108
2025-06-14,506.4888888888888
2025-06-15,273.7777777777777
2025-06-16,273.7777777777777
2025-06-17,465.42222222222216
2025-06-18,232.71111111111108
2025-06-19,314.8444444444444
2025-06-20,766.5777777777777
2025-06-21,328.5333333333333
2025-06-22,670.7555555555555
2025-06-23,1368.8888888888887
2025-06-24,95.82222222222221
2025-06-25,41.06666666666666
2025-06-26,27.377777777777773
2025-06-27,27.377777777777773
2025-06-28,13.688888888888886
2025-06-29,13.688888888888886
2025-06-30,13.688888888888886
2025-07-01,13.688888888888886
2025-07-02,13.688888888888886
2025-07-03,13.688888888888886
2025-07-04,13.688888888888886
2025-07-05,13.688888888888886
2025-07-06,13.688888888888886
2025-07-07,13.688888888888886
2025-07-08,13.688888888888886
2025-07-09,13.688888888888886
2025-07-10,13.688888888888886
2025-07-11,13.688888888888886
2025-07-12,13.688888888888886
2025-07-13,13.688888888888886
2025-07-14,13.688888888888886
2025-07-15,13.688888888888886
2025-07-16,13.688888888888886
2025-07-17,13.688888888888886
2025-07-18,13.688888888888886
2025-07-19,13.688888888888886
2025-07-20,13.688888888888886
2025-07-21,13.688888888888886
2025-07-22,13.688888888888886
2025-07-23,13.688888888888886
2025-07-24,13.688888888888886
2025-07-25,13.688888888888886
2025-07-26,13.688888888888886
2025-07-27,13.688888888888886
2025-07-28,13.688888888888886
2025-07-29,13.688888888888886
2025-07-30,13.688888888888886
2025-07-31,13.688888888888886
2025-08-01,13.688888888888886
2025-08-02,0.0
2025-08-03,13.688888888888886
2025-08-04,0.0
2025-08-05,0.0
2025-08-06,13.688888888888886
2025-08-07,0.0
2025-08-08,0.0
2025-08-09,13.688888888888886
2025-08-10,13.688888888888886
2025-08-11,0.0
2025-08-12,0.0
2025-08-13,0.0
2025-08-14,0.0
2025-08-15,0.0
2025-08-16,0.0
2025-08-17,0.0
2025-08-18,0.0
2025-08-19,0.0
2025-08-20,0.0
2025-08-21,0.0
2025-08-22,0.0
2025-08-23,0.0
2025-08-24,0.0
2025-08-25,13.688888888888886
2025-08-26,0.0
2025-08-27,0.0
2025-08-28,0.0
2025-08-29,0.0
2025-08-30,0.0
2025-08-31,0.0
2025-09-01,0.0
2025-09-02,0.0
2025-09-03,0.0
2025-09-04,0.0
2025-09-05,0.0
2025-09-06,0.0
2025-09-07,0.0
2025-09-08,0.0
2025-09-09,0.0
2025-09-10,0.0
2025-09-11,0.0
2025-09-12,0.0
2025-09-13,0.0
2025-09-14,0.0
2025-09-15,0.0
2025-09-16,0.0
2025-09-17,0.0
2025-09-18,0.0
2025-09-19,0.0
2025-09-20,0.0
2025-09-21,0.0
2025-09-22,0.0
2025-09-23,0.0
2025-09-24,0.0
2025-09-25,0.0
2025-09-26,0.0
2025-09-27,0.0
2025-09-28,0.0
2025-09-29,0.0
2025-09-30,0.0
2025-10-01,0.0
2025-10-02,0.0
2025-10-03,0.0
2025-10-04,0.0
2025-10-05,0.0
2025-10-06,0.0
2025-10-07,0.0
2025-10-08,0.0
2025-10-09,13.688888888888886
2025-10-10,0.0
2025-10-11,0.0
2025-10-12,0.0
2025-10-13,0.0
2025-10-14,0.0
2025-10-15,0.0
2025-10-16,0.0
2025-10-17,0.0
2025-10-18,13.688888888888886
2025-10-19,0.0
2025-10-20,0.0
2025-10-21,13.688888888888886
2025-10-22,13.688888888888886
2025-10-23,13.688888888888886
2025-10-24,13.688888888888886
2025-10-25,13.688888888888886
2025-10-26,13.688888888888886
2025-10-27,0.0
2025-10-28,0.0
2025-10-29,13.688888888888886
2025-10-30,13.688888888888886
2025-10-31,13.688888888888886
2025-11-01,13.688888888888886
2025-11-02,13.688888888888886
2025-11-03,13.688888888888886
2025-11-04,13.688888888888886
2025-11-05,13.688888888888886
2025-11-06,13.688888888888886
2025-11-07,0.0
2025-11-08,13.688888888888886
2025-11-09,0.0
2025-11-10,0.0
2025-11-11,13.688888888888886
2025-11-12,13.688888888888886
2025-11-13,13.688888888888886
2025-11-14,13.688888888888886
2025-11-15,13.688888888888886
2025-11-16,0.0
2025-11-17,0.0
2025-11-18,0.0
2025-11-19,13.688888888888886
2025-11-20,13.688888888888886
2025-11-21,0.0
2025-11-22,13.688888888888886
2025-11-23,0.0
2025-11-24,0.0
2025-11-25,0.0
2025-11-26,13.688888888888886
2025-11-27,13.688888888888886
2025-11-28,13.688888888888886
2025-11-29,13.688888888888886
2025-11-30,0.0
2025-12-01,0.0
2025-12-02,0.0
2025-12-03,13.688888888888886
2025-12-04,13.688888888888886
2025-12-05,13.688888888888886
2025-12-06,13.688888888888886
2025-12-07,13.688888888888886
2025-12-08,13.688888888888886
2025-12-09,13.688888888888886
2025-12-10,13.688888888888886
2025-12-11,13.688888888888886
2025-12-12,13.688888888888886
2025-12-13,13.688888888888886
2025-12-14,27.377777777777773
2025-12-15,13.688888888888886
2025-12-16,17.111111111111107
2025-12-17,47.911111111111104
2025-12-18,13.688888888888886
2025-12-19,13.688888888888886
2025-12-20,10.266666666666666
2025-12-21,3.4222222222222216
2025-12-22,3.4222222222222216
2025-12-23,3.4222222222222216
2025-12-24,3.4222222222222216
2025-12-25,13.688888888888886
2025-12-26,13.688888888888886
2025-12-27,10.266666666666666
2025-12-28,10.266666666666666
2025-12-29,3.4222222222222216
2025-12-30,10.266666666666666
2025-12-31,3.4222222222222216
2026-01-01,10.266666666666666
2026-01-02,3.4222222222222216
2026-01-03,10.266666666666666
2026-01-04,3.4222222222222216
2026-01-05,3.4222222222222216
2026-01-06,10.266666666666666
2026-01-07,10.266666666666666
2026-01-08,13.688888888888886
2026-01-09,10.266666666666666
2026-01-10,6.844444444444443
2026-01-11,6.844444444444443
2026-01-12,6.844444444444443
2026-01-13,6.844444444444443
2026-01-14,6.844444444444443
2026-01-15,6.844444444444443
2026-01-16,6.844444444444443
2026-01-17,6.844444444444443
2026-01-18,6.844444444444443
2026-01-19,6.844444444444443
2026-01-20,6.844444444444443
2026-01-21,13.688888888888886
2026-01-22,6.844444444444443
2026-01-23,6.844444444444443
2026-01-24,6.844444444444443
2026-01-25,6.844444444444443
2026-01-26,6.844444444444443
2026-01-27,6.844444444444443
2026-01-28,13.688888888888886
2026-01-29,13.688888888888886
2026-01-30,6.844444444444443
2026-01-31,13.688888888888886
2026-02-01,13.688888888888886
2026-02-02,13.688888888888886
2026-02-03,13.688888888888886
2026-02-04,13.688888888888886
2026-02-05,13.688888888888886
2026-02-06,13.688888888888886
2026-02-07,13.688888888888886
2026-02-08,13.688888888888886
2026-02-09,13.688888888888886
2026-02-10,13.688888888888886
2026-02-11,6.844444444444443
2026-02-12,6.844444444444443
2026-02-13,13.688888888888886
2026-02-14,13.688888888888886
2026-02-15,13.688888888888886
2026-02-16,13.688888888888886
2026-02-17,13.688888888888886
2026-02-18,6.844444444444443
2026-02-19,6.844444444444443
2026-02-20,13.688888888888886
2026-02-21,13.688888888888886
2026-02-22,13.688888888888886
2026-02-23,6.844444444444443
2026-02-24,6.844444444444443
2026-02-25,6.844444444444443
2026-02-26,13.688888888888886
2026-02-27,6.844444444444443
2026-02-28,6.844444444444443
2026-03-01,6.844444444444443
2026-03-02,13.688888888888886
2026-03-03,13.688888888888886
2026-03-04,13.688888888888886
2026-03-05,13.688888888888886
2026-03-06,13.688888888888886
2026-03-07,13.688888888888886
2026-03-08,13.688888888888886
2026-03-09,13.688888888888886
2026-03-10,13.688888888888886
2026-03-11,13.688888888888886
2026-03-12,6.844444444444443
2026-03-13,6.844444444444443
2026-03-14,6.844444444444443
2026-03-15,13.688888888888886
2026-03-16,13.688888888888886
2026-03-17,13.688888888888886
2026-03-18,6.844444444444443
2026-03-19,13.688888888888886
2026-03-20,13.688888888888886
2026-03-21,13.688888888888886
2026-03-22,6.844444444444443
2026-03-23,6.844444444444443
2026-03-24,6.844444444444443
2026-03-25,13.688888888888886
2026-03-26,13.688888888888886
2026-03-27,6.844444444444443
2026-03-28,6.844444444444443
2026-03-29,13.688888888888886
2026-03-30,13.688888888888886
2026-03-31,6.844444444444443
2026-04-01,13.688888888888886
2026-04-02,13.688888888888886
2026-04-03,13.688888888888886
2026-04-04,13.688888888888886
2026-04-05,13.688888888888886
2026-04-06,13.688888888888886
2026-04-07,13.688888888888886
2026-04-08,13.688888888888886
2026-04-09,13.688888888888886
2026-04-10,13.688888888888886
2026-04-11,13.688888888888886
2026-04-12,13.688888888888886
2026-04-13,20.53333333333333
2026-04-14,13.688888888888886
2026-04-15,41.06666666666666
2026-04-16,20.53333333333333
2026-04-17,20.53333333333333
2026-04-18,34.222222222222214
2026-04-19,34.222222222222214
2026-04-20,20.53333333333333
2026-04-21,20.53333333333333
2026-04-22,20.53333333333333
2026-04-23,20.53333333333333
2026-04-24,20.53333333333333
2026-04-25,27.377777777777773
2026-04-26,27.377777777777773
2026-04-27,20.53333333333333
2026-04-28,27.377777777777773
2026-04-29,20.53333333333333
2026-04-30,20.53333333333333
2026-05-01,34.222222222222214
2026-05-02,34.222222222222214
2026-05-03,41.06666666666666
2026-05-04,34.222222222222214
2026-05-05,34.222222222222214
2026-05-06,34.222222222222214
2026-05-07,27.377777777777773
2026-05-08,27.377777777777773
2026-05-09,41.06666666666666
2026-05-10,47.911111111111104
2026-05-11,41.06666666666666
2026-05-12,47.911111111111104
2026-05-13,34.222222222222214
2026-05-14,34.222222222222214
2026-05-15,34.222222222222214
2026-05-16,54.755555555555546
2026-05-17,47.911111111111104
2026-05-18,75.28888888888888
2026-05-19,82.13333333333333
2026-05-20,68.44444444444443
2026-05-21,54.755555555555546
2026-05-22,61.59999999999999
2026-05-23,61.59999999999999
2026-05-24,109.51111111111109
2026-05-25,109.51111111111109
2026-05-26,383.28888888888883
2026-05-27,191.64444444444442
2026-05-28,109.51111111111109
2026-05-29,184.79999999999995
2026-05-30,164.26666666666665
2026-05-31,684.4444444444443
