Time,popular_vote_2024
2026-02-01,40.65619546247819
2026-02-02,34.93891797556719
2026-02-03,34.93891797556719
2026-02-04,44.467713787085515
2026-02-05,41.92670157068063
2026-02-06,42.561954624781855
2026-02-07,47.64397905759163
2026-02-08,28.586387434554975
2026-02-09,23.5043630017452
2026-02-10,31.127399650959862
2026-02-11,34.93891797556719
2026-02-12,28.586387434554975
2026-02-13,22.233856893542757
2026-02-14,12.705061082024434
2026-02-15,19.05759162303665
2026-02-16,36.84467713787086
2026-02-17,37.47993019197208
2026-02-18,24.774869109947645
2026-02-19,17.151832460732987
2026-02-20,24.774869109947645
2026-02-21,19.05759162303665
2026-02-22,16.516579406631763
2026-02-23,24.139616055846425
2026-02-24,27.31588132635253
2026-02-25,27.31588132635253
2026-02-26,17.787085514834207
2026-02-27,24.139616055846425
2026-02-28,12.705061082024434
2026-03-01,18.42233856893543
2026-03-02,24.774869109947645
2026-03-03,27.951134380453755
2026-03-04,32.397905759162306
2026-03-05,24.139616055846425
2026-03-06,21.598603839441537
2026-03-07,33.033158813263526
2026-03-08,26.68062827225131
2026-03-09,20.328097731239094
2026-03-10,19.692844677137874
2026-03-11,20.963350785340314
2026-03-12,26.68062827225131
2026-03-13,28.586387434554975
2026-03-14,15.24607329842932
2026-03-15,24.774869109947645
2026-03-16,20.328097731239094
2026-03-17,20.328097731239094
2026-03-18,21.598603839441537
2026-03-19,30.49214659685864
2026-03-20,32.397905759162306
2026-03-21,33.668411867364746
2026-03-22,19.692844677137874
2026-03-23,18.42233856893543
2026-03-24,23.5043630017452
2026-03-25,22.86910994764398
2026-03-26,21.598603839441537
2026-03-27,24.139616055846425
2026-03-28,27.31588132635253
2026-03-29,52.090750436300176
2026-03-30,23.5043630017452
2026-03-31,24.774869109947645
2026-04-01,15.24607329842932
2026-04-02,26.68062827225131
2026-04-03,15.24607329842932
2026-04-04,20.328097731239094
2026-04-05,20.328097731239094
2026-04-06,14.6108202443281
2026-04-07,18.42233856893543
2026-04-08,21.598603839441537
2026-04-09,24.774869109947645
2026-04-10,28.586387434554975
2026-04-11,26.045375218150088
2026-04-12,48.91448516579407
2026-04-13,43.832460732984295
2026-04-14,63.525305410122165
2026-04-15,42.561954624781855
2026-04-16,43.832460732984295
2026-04-17,47.0087260034904
2026-04-18,32.397905759162306
2026-04-19,22.233856893542757
2026-04-20,15.881326352530541
2026-04-21,26.045375218150088
2026-04-22,39.38568935427575
2026-04-23,45.10296684118674
2026-04-24,25.410122164048868
2026-04-25,13.975567190226878
2026-04-26,29.85689354275742
2026-04-27,15.881326352530541
2026-04-28,17.787085514834207
2026-04-29,14.6108202443281
2026-04-30,36.84467713787086
2026-05-01,17.151832460732987
2026-05-02,22.233856893542757
2026-05-03,22.233856893542757
2026-05-04,20.328097731239094
2026-05-05,31.762652705061083
2026-05-06,53.99650959860384
2026-05-07,41.29144851657941
2026-05-08,17.787085514834207
2026-05-09,23.5043630017452
2026-05-10,43.197207678883075
2026-05-11,21.598603839441537
2026-05-12,29.2216404886562
2026-05-13,29.85689354275742
2026-05-14,21.598603839441537
2026-05-15,32.397905759162306
2026-05-16,19.692844677137874
2026-05-17,23.5043630017452
2026-05-18,27.31588132635253
2026-05-19,20.328097731239094
2026-05-20,25.410122164048868
2026-05-21,13.340314136125656
2026-05-22,24.774869109947645
2026-05-23,21.598603839441537
2026-05-24,24.139616055846425
2026-05-25,15.881326352530541
2026-05-26,23.5043630017452
2026-05-27,14.6108202443281
2026-05-28,15.881326352530541
2026-05-29,23.5043630017452
2026-05-30,20.328097731239094
2026-05-31,22.86910994764398
