Time,ny_rangers
2024-11-05,7.785688073394496
2024-11-06,6.163669724770643
2024-11-07,10.380917431192662
2024-11-08,17.517798165137616
2024-11-09,10.056513761467892
2024-11-10,15.571376146788992
2024-11-11,8.758899082568808
2024-11-12,10.705321100917432
2024-11-13,17.842201834862387
2024-11-14,9.73211009174312
2024-11-15,15.895779816513764
2024-11-16,10.380917431192662
2024-11-17,12.651743119266056
2024-11-18,15.246972477064222
2024-11-19,9.73211009174312
2024-11-20,16.868990825688076
2024-11-21,9.08330275229358
2024-11-22,14.922568807339452
2024-11-23,10.056513761467892
2024-11-24,15.895779816513764
2024-11-25,11.354128440366974
2024-11-26,18.49100917431193
2024-11-27,13.300550458715598
2024-11-28,19.13981651376147
2024-11-29,19.46422018348624
2024-11-30,20.113027522935784
2024-12-01,11.354128440366974
2024-12-02,11.029724770642204
2024-12-03,18.8154128440367
2024-12-04,10.056513761467892
2024-12-05,9.40770642201835
2024-12-06,20.113027522935784
2024-12-07,30.818348623853215
2024-12-08,22.70825688073395
2024-12-09,12.327339449541286
2024-12-10,19.13981651376147
2024-12-11,11.678532110091744
2024-12-12,18.16660550458716
2024-12-13,11.354128440366974
2024-12-14,20.761834862385324
2024-12-15,16.220183486238536
2024-12-16,16.544587155963306
2024-12-17,13.94935779816514
2024-12-18,24.330275229357802
2024-12-19,18.49100917431193
2024-12-20,14.27376146788991
2024-12-21,21.086238532110094
2024-12-22,21.735045871559638
2024-12-23,21.735045871559638
2024-12-24,12.976146788990828
2024-12-25,9.40770642201835
2024-12-26,9.73211009174312
2024-12-27,11.029724770642204
2024-12-28,13.624954128440368
2024-12-29,22.70825688073395
2024-12-30,12.327339449541286
2024-12-31,18.8154128440367
2025-01-01,10.380917431192662
2025-01-02,12.002935779816516
2025-01-03,19.46422018348624
2025-01-04,18.16660550458716
2025-01-05,19.13981651376147
2025-01-06,10.705321100917432
2025-01-07,13.624954128440368
2025-01-08,18.8154128440367
2025-01-09,12.327339449541286
2025-01-10,17.517798165137616
2025-01-11,13.624954128440368
2025-01-12,20.761834862385324
2025-01-13,10.705321100917432
2025-01-14,10.056513761467892
2025-01-15,16.544587155963306
2025-01-16,11.029724770642204
2025-01-17,17.842201834862387
2025-01-18,13.300550458715598
2025-01-19,21.410642201834865
2025-01-20,16.868990825688076
2025-01-21,11.678532110091744
2025-01-22,17.842201834862387
2025-01-23,12.002935779816516
2025-01-24,18.8154128440367
2025-01-25,12.651743119266056
2025-01-26,22.70825688073395
2025-01-27,10.056513761467892
2025-01-28,11.354128440366974
2025-01-29,15.895779816513764
2025-01-30,9.73211009174312
2025-01-31,9.73211009174312
2025-02-01,32.44036697247707
2025-02-02,19.13981651376147
2025-02-03,17.517798165137616
2025-02-04,11.678532110091744
2025-02-05,12.327339449541286
2025-02-06,19.13981651376147
2025-02-07,11.354128440366974
2025-02-08,18.49100917431193
2025-02-09,18.16660550458716
2025-02-10,6.812477064220184
2025-02-11,6.812477064220184
2025-02-12,5.514862385321102
2025-02-13,5.190458715596331
2025-02-14,6.488073394495414
2025-02-15,5.839266055045872
2025-02-16,7.461284403669726
2025-02-17,6.163669724770643
2025-02-18,5.839266055045872
2025-02-19,5.839266055045872
2025-02-20,5.839266055045872
2025-02-21,8.110091743119268
2025-02-22,14.59816513761468
2025-02-23,24.005871559633032
2025-02-24,10.380917431192662
2025-02-25,10.705321100917432
2025-02-26,18.8154128440367
2025-02-27,10.380917431192662
2025-02-28,12.002935779816516
2025-03-01,21.410642201834865
2025-03-02,18.8154128440367
2025-03-03,22.05944954128441
2025-03-04,20.437431192660554
2025-03-05,14.922568807339452
2025-03-06,24.654678899082572
2025-03-07,22.70825688073395
2025-03-08,24.005871559633032
2025-03-09,18.16660550458716
2025-03-10,12.976146788990828
2025-03-11,10.380917431192662
2025-03-12,14.922568807339452
2025-03-13,10.056513761467892
2025-03-14,15.571376146788992
2025-03-15,12.976146788990828
2025-03-16,22.38385321100918
2025-03-17,13.624954128440368
2025-03-18,12.651743119266056
2025-03-19,16.544587155963306
2025-03-20,12.002935779816516
2025-03-21,13.94935779816514
2025-03-22,19.46422018348624
2025-03-23,13.300550458715598
2025-03-24,9.40770642201835
2025-03-25,8.110091743119268
2025-03-26,14.27376146788991
2025-03-27,8.434495412844038
2025-03-28,10.056513761467892
2025-03-29,20.437431192660554
2025-03-30,20.113027522935784
2025-03-31,10.380917431192662
2025-04-01,10.380917431192662
2025-04-02,13.624954128440368
2025-04-03,18.49100917431193
2025-04-04,9.73211009174312
2025-04-05,23.35706422018349
2025-04-06,13.94935779816514
2025-04-07,12.327339449541286
2025-04-08,15.571376146788992
2025-04-09,12.327339449541286
2025-04-10,19.13981651376147
2025-04-11,14.59816513761468
2025-04-12,20.437431192660554
2025-04-13,12.651743119266056
2025-04-14,9.73211009174312
2025-04-15,11.820458715596333
2025-04-16,8.475045871559635
2025-04-17,9.995688073394497
2025-04-18,15.145596330275232
2025-04-19,11.962385321100921
2025-04-20,8.333119266055046
2025-04-21,7.420733944954129
2025-04-22,6.5083486238532124
2025-04-23,6.5083486238532124
2025-04-24,5.454036697247707
2025-04-25,4.845779816513762
2025-04-26,4.237522935779817
2025-04-27,4.54165137614679
2025-04-28,6.5083486238532124
2025-04-29,6.20422018348624
2025-04-30,5.454036697247707
2025-05-01,6.5083486238532124
2025-05-02,8.941376146788993
2025-05-03,5.454036697247707
2025-05-04,5.595963302752295
2025-05-05,5.454036697247707
2025-05-06,4.845779816513762
2025-05-07,4.54165137614679
2025-05-08,3.933394495412845
2025-05-09,4.237522935779817
2025-05-10,4.237522935779817
2025-05-11,4.54165137614679
2025-05-12,3.629266055045872
2025-05-13,3.933394495412845
2025-05-14,3.629266055045872
2025-05-15,3.4062385321100925
2025-05-16,3.9739449541284415
2025-05-17,3.9739449541284415
2025-05-18,3.4062385321100925
2025-05-19,3.690091743119267
2025-05-20,3.9739449541284415
2025-05-21,3.9739449541284415
2025-05-22,4.54165137614679
2025-05-23,4.257798165137616
2025-05-24,5.109357798165139
2025-05-25,3.690091743119267
2025-05-26,3.9739449541284415
2025-05-27,3.9739449541284415
2025-05-28,3.690091743119267
2025-05-29,3.690091743119267
2025-05-30,3.690091743119267
2025-05-31,3.4062385321100925
2025-06-01,4.257798165137616
2025-06-02,3.1223853211009183
2025-06-03,3.9739449541284415
2025-06-04,3.9739449541284415
2025-06-05,4.257798165137616
2025-06-06,3.1223853211009183
2025-06-07,3.9739449541284415
2025-06-08,3.1223853211009183
2025-06-09,3.9739449541284415
2025-06-10,3.9739449541284415
2025-06-11,7.380183486238534
2025-06-12,10.218715596330277
2025-06-13,6.2447706422018365
2025-06-14,5.393211009174313
2025-06-15,5.960917431192662
2025-06-16,5.109357798165139
2025-06-17,5.393211009174313
2025-06-18,5.677064220183487
2025-06-19,4.825504587155964
2025-06-20,4.825504587155964
2025-06-21,3.690091743119267
2025-06-22,4.54165137614679
2025-06-23,5.677064220183487
2025-06-24,6.812477064220185
2025-06-25,5.960917431192662
2025-06-26,7.096330275229359
2025-06-27,8.231743119266056
2025-06-28,10.502568807339452
2025-06-29,7.947889908256883
2025-06-30,7.380183486238534
2025-07-01,15.895779816513766
2025-07-02,12.489541284403673
2025-07-03,7.380183486238534
2025-07-04,6.2447706422018365
2025-07-05,5.677064220183487
2025-07-06,6.2447706422018365
2025-07-07,6.812477064220185
2025-07-08,5.677064220183487
2025-07-09,4.825504587155964
2025-07-10,4.54165137614679
2025-07-11,5.109357798165139
2025-07-12,4.257798165137616
2025-07-13,5.393211009174313
2025-07-14,5.109357798165139
2025-07-15,4.257798165137616
2025-07-16,6.2447706422018365
2025-07-17,4.257798165137616
2025-07-18,3.4062385321100925
2025-07-19,4.54165137614679
2025-07-20,4.257798165137616
2025-07-21,4.257798165137616
2025-07-22,3.690091743119267
2025-07-23,4.257798165137616
2025-07-24,3.9739449541284415
2025-07-25,3.690091743119267
2025-07-26,3.9739449541284415
2025-07-27,3.690091743119267
2025-07-28,3.9739449541284415
2025-07-29,3.4062385321100925
2025-07-30,4.257798165137616
2025-07-31,3.4062385321100925
2025-08-01,3.1223853211009183
2025-08-02,3.1223853211009183
2025-08-03,3.1223853211009183
2025-08-04,3.9739449541284415
2025-08-05,4.825504587155964
2025-08-06,4.257798165137616
2025-08-07,3.1223853211009183
2025-08-08,3.690091743119267
2025-08-09,2.8385321100917436
2025-08-10,3.9739449541284415
2025-08-11,3.4062385321100925
2025-08-12,3.4062385321100925
2025-08-13,3.4062385321100925
2025-08-14,3.1223853211009183
2025-08-15,3.1223853211009183
2025-08-16,3.690091743119267
2025-08-17,3.1223853211009183
2025-08-18,3.4062385321100925
2025-08-19,4.257798165137616
2025-08-20,3.1223853211009183
2025-08-21,3.4062385321100925
2025-08-22,3.1223853211009183
2025-08-23,3.1223853211009183
2025-08-24,3.1223853211009183
2025-08-25,3.4062385321100925
2025-08-26,3.1223853211009183
2025-08-27,3.4062385321100925
2025-08-28,3.1223853211009183
2025-08-29,3.1223853211009183
2025-08-30,2.8385321100917436
2025-08-31,3.1223853211009183
2025-09-01,3.1223853211009183
2025-09-02,3.690091743119267
2025-09-03,3.690091743119267
2025-09-04,7.096330275229359
2025-09-05,4.54165137614679
2025-09-06,3.1223853211009183
2025-09-07,3.690091743119267
2025-09-08,4.257798165137616
2025-09-09,3.690091743119267
2025-09-10,3.690091743119267
2025-09-11,3.1223853211009183
2025-09-12,3.9739449541284415
2025-09-13,4.825504587155964
2025-09-14,5.109357798165139
2025-09-15,4.54165137614679
2025-09-16,5.677064220183487
2025-09-17,5.109357798165139
2025-09-18,6.812477064220185
2025-09-19,5.960917431192662
2025-09-20,4.825504587155964
2025-09-21,9.934862385321104
2025-09-22,6.528623853211011
2025-09-23,8.231743119266056
2025-09-24,9.367155963302755
2025-09-25,7.664036697247708
2025-09-26,9.934862385321104
2025-09-27,6.812477064220185
2025-09-28,6.2447706422018365
2025-09-29,7.947889908256883
2025-09-30,8.515596330275232
2025-10-01,7.096330275229359
2025-10-02,7.664036697247708
2025-10-03,8.515596330275232
2025-10-04,8.515596330275232
2025-10-05,7.664036697247708
2025-10-06,9.08330275229358
2025-10-07,15.895779816513766
2025-10-08,28.385321100917437
2025-10-09,13.057247706422022
2025-10-10,17.315045871559636
2025-10-11,14.476513761467894
2025-10-12,26.114495412844043
2025-10-13,15.328073394495416
2025-10-14,13.057247706422022
2025-10-15,17.031192660550463
2025-10-16,12.205688073394498
2025-10-17,15.328073394495416
2025-10-18,12.489541284403673
2025-10-19,17.59889908256881
2025-10-20,12.489541284403673
2025-10-21,15.044220183486242
2025-10-22,9.367155963302755
2025-10-23,11.63798165137615
2025-10-24,18.450458715596334
2025-10-25,9.934862385321104
2025-10-26,11.0702752293578
2025-10-27,13.62495412844037
2025-10-28,8.515596330275232
2025-10-29,13.908807339449545
2025-10-30,8.231743119266056
2025-10-31,15.895779816513766
2025-11-01,10.218715596330277
2025-11-02,17.882752293577987
2025-11-03,9.08330275229358
2025-11-04,9.934862385321104
2025-11-05,16.17963302752294
2025-11-06,8.231743119266056
2025-11-07,10.502568807339452
2025-11-08,19.869724770642208
2025-11-09,18.73431192660551
2025-11-10,9.651009174311929
2025-11-11,15.328073394495416
2025-11-12,9.08330275229358
2025-11-13,18.16660550458716
2025-11-14,8.799449541284405
2025-11-15,9.934862385321104
2025-11-16,19.302018348623857
2025-11-17,14.760366972477067
2025-11-18,8.515596330275232
2025-11-19,13.62495412844037
2025-11-20,8.515596330275232
2025-11-21,14.192660550458719
2025-11-22,9.651009174311929
2025-11-23,13.62495412844037
2025-11-24,9.651009174311929
2025-11-25,15.328073394495416
2025-11-26,10.218715596330277
2025-11-27,16.17963302752294
2025-11-28,15.895779816513766
2025-11-29,17.315045871559636
2025-11-30,8.799449541284405
2025-12-01,6.528623853211011
2025-12-02,9.08330275229358
2025-12-03,16.74733944954129
2025-12-04,8.515596330275232
2025-12-05,14.476513761467894
2025-12-06,16.463486238532113
2025-12-07,10.786422018348626
2025-12-08,14.192660550458719
2025-12-09,7.664036697247708
2025-12-10,10.786422018348626
2025-12-11,14.973256880733949
2025-12-12,7.415665137614681
2025-12-13,11.389610091743123
2025-12-14,18.41497706422019
2025-12-15,9.934862385321104
2025-12-16,14.441032110091747
2025-12-17,12.986284403669728
2025-12-18,8.480114678899085
2025-12-19,13.51850917431193
2025-12-20,17.616639908256886
2025-12-21,12.454059633027526
2025-12-22,14.973256880733949
2025-12-23,9.012339449541287
2025-12-24,15.363555045871564
2025-12-25,6.883440366972479
2025-12-26,8.214002293577984
2025-12-27,11.389610091743123
2025-12-28,13.110470183486242
2025-12-29,7.947889908256883
2025-12-30,13.642694954128444
2025-12-31,12.454059633027526
2026-01-01,8.746227064220186
2026-01-02,11.123497706422022
2026-01-03,22.38892201834863
2026-01-04,8.338188073394498
2026-01-05,7.947889908256883
2026-01-06,15.629667431192665
2026-01-07,7.947889908256883
2026-01-08,8.214002293577984
2026-01-09,13.110470183486242
2026-01-10,17.882752293577987
2026-01-11,10.183233944954132
2026-01-12,8.196261467889912
2026-01-13,13.660435779816517
2026-01-14,7.699518348623855
2026-01-15,15.647408256880738
2026-01-16,8.941376146788993
2026-01-17,15.647408256880738
2026-01-18,9.686490825688075
2026-01-19,7.947889908256883
2026-01-20,13.163692660550463
2026-01-21,11.42509174311927
2026-01-22,7.451146788990828
2026-01-23,8.196261467889912
2026-01-24,13.163692660550463
2026-01-25,7.947889908256883
2026-01-26,10.183233944954132
2026-01-27,14.902293577981656
2026-01-28,10.431605504587159
2026-01-29,15.647408256880738
2026-01-30,13.41206422018349
2026-01-31,14.653922018348627
2026-02-01,10.928348623853214
2026-02-02,8.444633027522938
2026-02-03,8.196261467889912
2026-02-04,12.666949541284406
2026-02-05,9.934862385321104
2026-02-06,10.679977064220186
2026-02-07,5.464174311926607
2026-02-08,3.9739449541284415
2026-02-09,3.9739449541284415
2026-02-10,3.9739449541284415
2026-02-11,3.725573394495414
2026-02-12,3.725573394495414
2026-02-13,3.725573394495414
2026-02-14,3.9739449541284415
2026-02-15,4.222316513761469
2026-02-16,3.2288302752293587
2026-02-17,2.980458715596331
2026-02-18,4.470688073394497
2026-02-19,3.9739449541284415
2026-02-20,4.222316513761469
2026-02-21,2.980458715596331
2026-02-22,7.2027752293578
2026-02-23,5.2158027522935795
2026-02-24,5.464174311926607
2026-02-25,6.20928899082569
2026-02-26,8.196261467889912
2026-02-27,13.908807339449545
2026-02-28,13.660435779816517
2026-03-01,8.196261467889912
2026-03-02,8.196261467889912
2026-03-03,12.41857798165138
2026-03-04,8.693004587155965
2026-03-05,11.673463302752296
2026-03-06,24.83715596330276
2026-03-07,13.908807339449545
2026-03-08,8.196261467889912
2026-03-09,7.451146788990828
2026-03-10,9.438119266055049
2026-03-11,10.183233944954132
2026-03-12,6.4576605504587175
2026-03-13,10.183233944954132
2026-03-14,10.431605504587159
2026-03-15,9.686490825688075
2026-03-16,9.686490825688075
2026-03-17,9.189747706422022
2026-03-18,7.2027752293578
2026-03-19,9.438119266055049
2026-03-20,6.706032110091745
2026-03-21,5.712545871559635
2026-03-22,11.921834862385325
2026-03-23,7.947889908256883
2026-03-24,10.679977064220186
2026-03-25,6.706032110091745
2026-03-26,8.196261467889912
2026-03-27,6.954403669724773
2026-03-28,9.934862385321104
2026-03-29,11.673463302752296
2026-03-30,5.2158027522935795
2026-03-31,7.451146788990828
2026-04-01,9.934862385321104
2026-04-02,7.2027752293578
2026-04-03,7.451146788990828
2026-04-04,11.673463302752296
2026-04-05,9.686490825688075
2026-04-06,11.176720183486243
2026-04-07,4.967431192660552
2026-04-08,8.196261467889912
2026-04-09,9.686490825688075
2026-04-10,4.470688073394497
2026-04-11,8.693004587155965
2026-04-12,6.954403669724773
2026-04-13,6.20928899082569
2026-04-14,7.699518348623855
2026-04-15,5.464174311926607
2026-04-16,8.196261467889912
2026-04-17,4.222316513761469
2026-04-18,3.725573394495414
2026-04-19,3.9739449541284415
2026-04-20,3.2288302752293587
2026-04-21,3.2288302752293587
2026-04-22,3.725573394495414
2026-04-23,3.2288302752293587
2026-04-24,2.2353440366972483
2026-04-25,3.2288302752293587
2026-04-26,3.2288302752293587
2026-04-27,2.980458715596331
2026-04-28,2.980458715596331
2026-04-29,3.725573394495414
2026-04-30,2.7320871559633035
2026-05-01,2.980458715596331
2026-05-02,2.7320871559633035
2026-05-03,2.980458715596331
2026-05-04,2.980458715596331
2026-05-05,4.719059633027524
2026-05-06,5.2158027522935795
2026-05-07,3.9739449541284415
2026-05-08,2.980458715596331
2026-05-09,3.2288302752293587
2026-05-10,3.725573394495414
2026-05-11,2.7320871559633035
2026-05-12,2.483715596330276
2026-05-13,2.980458715596331
2026-05-14,2.2353440366972483
2026-05-15,2.980458715596331
2026-05-16,2.980458715596331
2026-05-17,2.2353440366972483
2026-05-18,2.2353440366972483
2026-05-19,2.7320871559633035
2026-05-20,2.483715596330276
2026-05-21,2.483715596330276
2026-05-22,2.483715596330276
2026-05-23,3.2288302752293587
2026-05-24,3.2288302752293587
2026-05-25,2.980458715596331
2026-05-26,2.7320871559633035
2026-05-27,2.980458715596331
2026-05-28,2.7320871559633035
2026-05-29,2.7320871559633035
2026-05-30,3.725573394495414
2026-05-31,3.2288302752293587
