Time,nike
2024-09-27,50.46451682110596
2024-09-28,64.22756686322576
2024-09-29,59.639883515852496
2024-09-30,53.52297238602147
2024-10-01,50.46451682110596
2024-10-02,55.052200168479224
2024-10-03,55.052200168479224
2024-10-04,53.52297238602147
2024-10-05,59.639883515852496
2024-10-06,61.16911129831025
2024-10-07,47.40606125619044
2024-10-08,50.46451682110596
2024-10-09,51.99374460356371
2024-10-10,50.46451682110596
2024-10-11,55.052200168479224
2024-10-12,62.69833908076801
2024-10-13,59.639883515852496
2024-10-14,56.581427950936984
2024-10-15,51.99374460356371
2024-10-16,51.99374460356371
2024-10-17,56.581427950936984
2024-10-18,55.052200168479224
2024-10-19,64.22756686322576
2024-10-20,62.69833908076801
2024-10-21,51.99374460356371
2024-10-22,51.99374460356371
2024-10-23,50.46451682110596
2024-10-24,53.52297238602147
2024-10-25,53.52297238602147
2024-10-26,58.110655733394736
2024-10-27,64.22756686322576
2024-10-28,51.99374460356371
2024-10-29,50.46451682110596
2024-10-30,45.87683347373269
2024-10-31,47.40606125619044
2024-11-01,48.9352890386482
2024-11-02,61.16911129831025
2024-11-03,65.75679464568351
2024-11-04,56.581427950936984
2024-11-05,50.46451682110596
2024-11-06,38.230694561443904
2024-11-07,55.052200168479224
2024-11-08,58.110655733394736
2024-11-09,71.87370577551454
2024-11-10,68.81525021059903
2024-11-11,64.22756686322576
2024-11-12,64.22756686322576
2024-11-13,64.22756686322576
2024-11-14,62.69833908076801
2024-11-15,62.69833908076801
2024-11-16,68.81525021059903
2024-11-17,82.57830025271883
2024-11-18,68.81525021059903
2024-11-19,62.69833908076801
2024-11-20,68.81525021059903
2024-11-21,68.81525021059903
2024-11-22,73.4029335579723
2024-11-23,84.1075280351766
2024-11-24,91.75366694746538
2024-11-25,81.04907247026108
2024-11-26,77.99061690534558
2024-11-27,90.22443916500762
2024-11-28,93.28289472992313
2024-11-29,152.92277824577562
2024-11-30,131.51358929136703
2024-12-01,105.51671698958518
2024-12-02,100.92903364221192
2024-12-03,88.69521138254986
2024-12-04,76.46138912288781
2024-12-05,76.46138912288781
2024-12-06,77.99061690534558
2024-12-07,93.28289472992313
2024-12-08,93.28289472992313
2024-12-09,79.51984468780333
2024-12-10,76.46138912288781
2024-12-11,76.46138912288781
2024-12-12,81.04907247026108
2024-12-13,77.99061690534558
2024-12-14,96.34135029483865
2024-12-15,91.75366694746538
2024-12-16,84.1075280351766
2024-12-17,79.51984468780333
2024-12-18,74.93216134043006
2024-12-19,81.04907247026108
2024-12-20,82.57830025271883
2024-12-21,88.69521138254986
2024-12-22,84.1075280351766
2024-12-23,77.99061690534558
2024-12-24,77.99061690534558
2024-12-25,88.69521138254986
2024-12-26,85.63675581763435
2024-12-27,73.4029335579723
2024-12-28,74.93216134043006
2024-12-29,68.81525021059903
2024-12-30,59.639883515852496
2024-12-31,56.581427950936984
2025-01-01,55.052200168479224
2025-01-02,55.052200168479224
2025-01-03,65.75679464568351
2025-01-04,70.34447799305678
2025-01-05,62.69833908076801
2025-01-06,55.052200168479224
2025-01-07,64.22756686322576
2025-01-08,53.52297238602147
2025-01-09,51.99374460356371
2025-01-10,51.99374460356371
2025-01-11,61.16911129831025
2025-01-12,59.639883515852496
2025-01-13,53.52297238602147
2025-01-14,50.46451682110596
2025-01-15,51.99374460356371
2025-01-16,48.9352890386482
2025-01-17,55.052200168479224
2025-01-18,64.22756686322576
2025-01-19,59.639883515852496
2025-01-20,56.581427950936984
2025-01-21,50.46451682110596
2025-01-22,48.9352890386482
2025-01-23,48.9352890386482
2025-01-24,55.052200168479224
2025-01-25,64.22756686322576
2025-01-26,61.16911129831025
2025-01-27,53.52297238602147
2025-01-28,47.40606125619044
2025-01-29,50.46451682110596
2025-01-30,50.46451682110596
2025-01-31,53.52297238602147
2025-02-01,62.69833908076801
2025-02-02,68.81525021059903
2025-02-03,53.52297238602147
2025-02-04,53.52297238602147
2025-02-05,51.99374460356371
2025-02-06,51.99374460356371
2025-02-07,55.052200168479224
2025-02-08,65.75679464568351
2025-02-09,61.16911129831025
2025-02-10,61.16911129831025
2025-02-11,51.99374460356371
2025-02-12,53.52297238602147
2025-02-13,56.581427950936984
2025-02-14,56.581427950936984
2025-02-15,64.22756686322576
2025-02-16,68.81525021059903
2025-02-17,58.110655733394736
2025-02-18,55.052200168479224
2025-02-19,55.052200168479224
2025-02-20,51.99374460356371
2025-02-21,56.581427950936984
2025-02-22,65.75679464568351
2025-02-23,67.28602242814128
2025-02-24,58.110655733394736
2025-02-25,55.052200168479224
2025-02-26,56.581427950936984
2025-02-27,55.052200168479224
2025-02-28,56.581427950936984
2025-03-01,71.87370577551454
2025-03-02,77.99061690534558
2025-03-03,61.16911129831025
2025-03-04,59.639883515852496
2025-03-05,56.581427950936984
2025-03-06,58.110655733394736
2025-03-07,56.581427950936984
2025-03-08,70.34447799305678
2025-03-09,71.87370577551454
2025-03-10,58.110655733394736
2025-03-11,56.581427950936984
2025-03-12,56.581427950936984
2025-03-13,53.52297238602147
2025-03-14,61.16911129831025
2025-03-15,73.4029335579723
2025-03-16,77.99061690534558
2025-03-17,59.639883515852496
2025-03-18,58.110655733394736
2025-03-19,59.639883515852496
2025-03-20,59.639883515852496
2025-03-21,58.110655733394736
2025-03-22,65.75679464568351
2025-03-23,71.87370577551454
2025-03-24,53.52297238602147
2025-03-25,56.581427950936984
2025-03-26,53.52297238602147
2025-03-27,55.052200168479224
2025-03-28,55.052200168479224
2025-03-29,67.28602242814128
2025-03-30,68.81525021059903
2025-03-31,56.581427950936984
2025-04-01,53.52297238602147
2025-04-02,53.52297238602147
2025-04-03,56.581427950936984
2025-04-04,59.639883515852496
2025-04-05,67.28602242814128
2025-04-06,67.28602242814128
2025-04-07,56.581427950936984
2025-04-08,53.52297238602147
2025-04-09,53.52297238602147
2025-04-10,53.52297238602147
2025-04-11,55.052200168479224
2025-04-12,67.28602242814128
2025-04-13,67.28602242814128
2025-04-14,56.581427950936984
2025-04-15,53.59060840599535
2025-04-16,54.35522229722422
2025-04-17,55.10047569202935
2025-04-18,58.120210264097366
2025-04-19,62.649812122199386
2025-04-20,59.630077550131375
2025-04-21,51.33548772515621
2025-04-22,52.08074111996134
2025-04-23,58.120210264097366
2025-04-24,52.84535501119022
2025-04-25,51.33548772515621
2025-04-26,58.88482415532624
2025-04-27,61.90455872739426
2025-04-28,53.59060840599535
2025-04-29,52.84535501119022
2025-04-30,51.33548772515621
2025-05-01,54.35522229722422
2025-05-02,52.08074111996134
2025-05-03,62.649812122199386
2025-05-04,67.1794139803014
2025-05-05,56.61034297806336
2025-05-06,52.08074111996134
2025-05-07,52.08074111996134
2025-05-08,55.10047569202935
2025-05-09,55.10047569202935
2025-05-10,64.15967940823339
2025-05-11,60.39469144136025
2025-05-12,53.59060840599535
2025-05-13,50.57087383392734
2025-05-14,53.59060840599535
2025-05-15,50.677230846748714
2025-05-16,50.677230846748714
2025-05-17,62.60128516363076
2025-05-18,59.62027158441025
2025-05-19,50.677230846748714
2025-05-20,50.677230846748714
2025-05-21,47.6962172675282
2025-05-22,49.186724057138456
2025-05-23,49.186724057138456
2025-05-24,61.110778374020505
2025-05-25,59.62027158441025
2025-05-26,61.110778374020505
2025-05-27,50.677230846748714
2025-05-28,49.186724057138456
2025-05-29,55.14875121557948
2025-05-30,50.677230846748714
2025-05-31,61.110778374020505
2025-06-01,62.60128516363076
2025-06-02,55.14875121557948
2025-06-03,50.677230846748714
2025-06-04,50.677230846748714
2025-06-05,52.167737636358964
2025-06-06,53.65824442596922
2025-06-07,59.62027158441025
2025-06-08,61.110778374020505
2025-06-09,52.167737636358964
2025-06-10,50.677230846748714
2025-06-11,53.65824442596922
2025-06-12,53.65824442596922
2025-06-13,53.65824442596922
2025-06-14,62.60128516363076
2025-06-15,64.09179195324101
2025-06-16,53.65824442596922
2025-06-17,50.677230846748714
2025-06-18,49.186724057138456
2025-06-19,53.65824442596922
2025-06-20,53.65824442596922
2025-06-21,62.60128516363076
2025-06-22,53.65824442596922
2025-06-23,50.677230846748714
2025-06-24,53.65824442596922
2025-06-25,49.186724057138456
2025-06-26,56.63925800518973
2025-06-27,58.12976479479999
2025-06-28,59.62027158441025
2025-06-29,58.12976479479999
2025-06-30,52.167737636358964
2025-07-01,55.14875121557948
2025-07-02,53.65824442596922
2025-07-03,52.167737636358964
2025-07-04,53.65824442596922
2025-07-05,58.12976479479999
2025-07-06,62.60128516363076
2025-07-07,53.65824442596922
2025-07-08,55.14875121557948
2025-07-09,53.65824442596922
2025-07-10,53.65824442596922
2025-07-11,56.63925800518973
2025-07-12,61.110778374020505
2025-07-13,65.58229874285126
2025-07-14,58.12976479479999
2025-07-15,59.62027158441025
2025-07-16,56.63925800518973
2025-07-17,67.07280553246153
2025-07-18,61.110778374020505
2025-07-19,77.50635305973333
2025-07-20,86.44939379739486
2025-07-21,70.05381911168205
2025-07-22,64.09179195324101
2025-07-23,67.07280553246153
2025-07-24,62.60128516363076
2025-07-25,67.07280553246153
2025-07-26,77.50635305973333
2025-07-27,80.48736663895383
2025-07-28,74.52533948051281
2025-07-29,74.52533948051281
2025-07-30,80.48736663895383
2025-07-31,78.99685984934358
2025-08-01,77.50635305973333
2025-08-02,83.46838021817435
2025-08-03,84.9588870077846
2025-08-04,70.05381911168205
2025-08-05,70.05381911168205
2025-08-06,73.03483269090255
2025-08-07,68.56331232207178
2025-08-08,67.07280553246153
2025-08-09,81.9778734285641
2025-08-10,86.44939379739486
2025-08-11,68.56331232207178
2025-08-12,65.58229874285126
2025-08-13,62.60128516363076
2025-08-14,64.09179195324101
2025-08-15,62.60128516363076
2025-08-16,71.5443259012923
2025-08-17,77.50635305973333
2025-08-18,61.110778374020505
2025-08-19,59.62027158441025
2025-08-20,56.63925800518973
2025-08-21,56.63925800518973
2025-08-22,55.14875121557948
2025-08-23,70.05381911168205
2025-08-24,71.5443259012923
2025-08-25,59.62027158441025
2025-08-26,59.62027158441025
2025-08-27,56.63925800518973
2025-08-28,56.63925800518973
2025-08-29,56.63925800518973
2025-08-30,64.09179195324101
2025-08-31,62.60128516363076
2025-09-01,65.58229874285126
2025-09-02,50.677230846748714
2025-09-03,53.65824442596922
2025-09-04,50.677230846748714
2025-09-05,52.167737636358964
2025-09-06,58.12976479479999
2025-09-07,56.63925800518973
2025-09-08,50.677230846748714
2025-09-09,47.6962172675282
2025-09-10,46.20571047791794
2025-09-11,43.22469689869743
2025-09-12,44.71520368830768
2025-09-13,53.65824442596922
2025-09-14,50.677230846748714
2025-09-15,43.22469689869743
2025-09-16,44.71520368830768
2025-09-17,46.20571047791794
2025-09-18,46.20571047791794
2025-09-19,43.22469689869743
2025-09-20,52.167737636358964
2025-09-21,50.677230846748714
2025-09-22,46.20571047791794
2025-09-23,44.71520368830768
2025-09-24,44.71520368830768
2025-09-25,47.6962172675282
2025-09-26,50.677230846748714
2025-09-27,56.63925800518973
2025-09-28,53.65824442596922
2025-09-29,46.20571047791794
2025-09-30,46.20571047791794
2025-10-01,46.20571047791794
2025-10-02,47.6962172675282
2025-10-03,46.20571047791794
2025-10-04,50.677230846748714
2025-10-05,52.167737636358964
2025-10-06,46.20571047791794
2025-10-07,44.71520368830768
2025-10-08,46.20571047791794
2025-10-09,49.186724057138456
2025-10-10,47.6962172675282
2025-10-11,59.62027158441025
2025-10-12,56.63925800518973
2025-10-13,52.167737636358964
2025-10-14,49.186724057138456
2025-10-15,46.20571047791794
2025-10-16,49.186724057138456
2025-10-17,47.6962172675282
2025-10-18,53.65824442596922
2025-10-19,55.14875121557948
2025-10-20,47.6962172675282
2025-10-21,49.186724057138456
2025-10-22,49.186724057138456
2025-10-23,52.167737636358964
2025-10-24,52.167737636358964
2025-10-25,58.12976479479999
2025-10-26,59.62027158441025
2025-10-27,50.677230846748714
2025-10-28,49.186724057138456
2025-10-29,50.677230846748714
2025-10-30,50.677230846748714
2025-10-31,46.20571047791794
2025-11-01,53.65824442596922
2025-11-02,64.09179195324101
2025-11-03,55.14875121557948
2025-11-04,52.167737636358964
2025-11-05,53.65824442596922
2025-11-06,56.63925800518973
2025-11-07,58.12976479479999
2025-11-08,65.58229874285126
2025-11-09,68.56331232207178
2025-11-10,59.62027158441025
2025-11-11,62.60128516363076
2025-11-12,61.110778374020505
2025-11-13,61.110778374020505
2025-11-14,59.62027158441025
2025-11-15,73.03483269090255
2025-11-16,77.50635305973333
2025-11-17,67.07280553246153
2025-11-18,67.07280553246153
2025-11-19,70.05381911168205
2025-11-20,76.01584627012306
2025-11-21,71.5443259012923
2025-11-22,86.44939379739486
2025-11-23,90.92091416622563
2025-11-24,78.99685984934358
2025-11-25,73.03483269090255
2025-11-26,84.9588870077846
2025-11-27,90.92091416622563
2025-11-28,149.05067896102562
2025-11-29,125.20257032726153
2025-11-30,102.84496848310768
2025-12-01,95.3924345350564
2025-12-02,90.92091416622563
2025-12-03,76.01584627012306
2025-12-04,74.52533948051281
2025-12-05,73.03483269090255
2025-12-06,92.41142095583588
2025-12-07,89.43040737661536
2025-12-08,80.48736663895383
2025-12-09,76.01584627012306
2025-12-10,76.01584627012306
2025-12-11,77.51380416077734
2025-12-12,79.77908216855934
2025-12-13,97.08225827759378
2025-12-14,97.08225827759378
2025-12-15,79.01906986207091
2025-12-16,76.00853845948376
2025-12-17,76.76855076597221
2025-12-18,79.01906986207091
2025-12-19,78.27381646726579
2025-12-20,86.54539836853877
2025-12-21,82.7896135711465
2025-12-22,76.00853845948376
2025-12-23,71.49274135560304
2025-12-24,76.00853845948376
2025-12-25,80.52433556336447
2025-12-26,82.02960126465806
2025-12-27,74.50327275819018
2025-12-28,68.4822099530159
2025-12-29,60.955881446548034
2025-12-30,59.45061574525446
2025-12-31,55.69483094786219
2026-01-01,54.18956524656862
2026-01-02,59.45061574525446
2026-01-03,62.46114714784161
2026-01-04,65.47167855042875
2026-01-05,54.934818641373745
2026-01-06,56.44008434266731
2026-01-07,54.934818641373745
2026-01-08,58.705362350449334
2026-01-09,62.46114714784161
2026-01-10,69.9211321969369
2026-01-11,69.9211321969369
2026-01-12,56.24091068014489
2026-01-13,54.72088606716801
2026-01-14,53.20086145419112
2026-01-15,53.20086145419112
2026-01-16,56.24091068014489
2026-01-17,65.36105835800623
2026-01-18,60.80098451907556
2026-01-19,59.28095990609867
2026-01-20,53.20086145419112
2026-01-21,48.64078761526045
2026-01-22,53.20086145419112
2026-01-23,48.64078761526045
2026-01-24,57.76093529312178
2026-01-25,54.72088606716801
2026-01-26,50.16081222823734
2026-01-27,50.16081222823734
2026-01-28,51.68083684121423
2026-01-29,50.16081222823734
2026-01-30,56.24091068014489
2026-01-31,72.96118142289068
2026-02-01,66.88108297098312
2026-02-02,54.72088606716801
2026-02-03,54.72088606716801
2026-02-04,54.72088606716801
2026-02-05,60.80098451907556
2026-02-06,57.76093529312178
2026-02-07,66.88108297098312
2026-02-08,66.88108297098312
2026-02-09,53.20086145419112
2026-02-10,56.24091068014489
2026-02-11,53.20086145419112
2026-02-12,54.72088606716801
2026-02-13,56.24091068014489
2026-02-14,68.40110758396001
2026-02-15,69.9211321969369
2026-02-16,62.32100913205245
2026-02-17,56.24091068014489
2026-02-18,51.68083684121423
2026-02-19,56.24091068014489
2026-02-20,57.76093529312178
2026-02-21,66.88108297098312
2026-02-22,68.40110758396001
2026-02-23,62.32100913205245
2026-02-24,57.76093529312178
2026-02-25,54.72088606716801
2026-02-26,60.80098451907556
2026-02-27,60.80098451907556
2026-02-28,69.9211321969369
2026-03-01,69.9211321969369
2026-03-02,59.28095990609867
2026-03-03,54.72088606716801
2026-03-04,53.20086145419112
2026-03-05,57.76093529312178
2026-03-06,59.28095990609867
2026-03-07,69.9211321969369
2026-03-08,72.96118142289068
2026-03-09,60.80098451907556
2026-03-10,56.24091068014489
2026-03-11,56.24091068014489
2026-03-12,59.28095990609867
2026-03-13,60.80098451907556
2026-03-14,71.44115680991379
2026-03-15,68.40110758396001
2026-03-16,59.28095990609867
2026-03-17,57.76093529312178
2026-03-18,60.80098451907556
2026-03-19,65.36105835800623
2026-03-20,65.36105835800623
2026-03-21,82.08132910075201
2026-03-22,82.08132910075201
2026-03-23,74.48120603586756
2026-03-24,76.00123064884446
2026-03-25,79.04127987479824
2026-03-26,72.96118142289068
2026-03-27,92.72150139159024
2026-03-28,104.88169829540534
2026-03-29,117.04189519922046
2026-03-30,101.84164906945156
2026-03-31,104.88169829540534
2026-04-01,120.08194442517424
2026-04-02,118.56191981219735
2026-04-03,110.9617967473129
2026-04-04,124.6420182641049
2026-04-05,120.08194442517424
2026-04-06,117.04189519922046
2026-04-07,117.04189519922046
2026-04-08,120.08194442517424
2026-04-09,121.60196903815113
2026-04-10,132.24214132898936
2026-04-11,144.40233823280445
2026-04-12,145.92236284578135
2026-04-13,121.60196903815113
2026-04-14,120.08194442517424
2026-04-15,126.16204287708179
2026-04-16,150.482436684712
2026-04-17,135.28219055494313
2026-04-18,152.0024612976889
2026-04-19,126.16204287708179
2026-04-20,107.92174752135912
2026-04-21,104.88169829540534
2026-04-22,115.52187058624357
2026-04-23,106.40172290838224
2026-04-24,95.76155061754402
2026-04-25,106.40172290838224
2026-04-26,120.08194442517424
2026-04-27,94.24152600456712
2026-04-28,86.64140293968268
2026-04-29,83.6013537137289
2026-04-30,94.24152600456712
2026-05-01,83.6013537137289
2026-05-02,91.20147677861334
2026-05-03,92.72150139159024
2026-05-04,80.56130448777512
2026-05-05,74.48120603586756
2026-05-06,88.16142755265956
2026-05-07,97.2815752305209
2026-05-08,88.16142755265956
2026-05-09,101.84164906945156
2026-05-10,101.84164906945156
2026-05-11,85.12137832670578
2026-05-12,80.56130448777512
2026-05-13,117.04189519922046
2026-05-14,120.08194442517424
2026-05-15,106.40172290838224
2026-05-16,114.00184597326668
2026-05-17,114.00184597326668
2026-05-18,100.32162445647468
2026-05-19,86.64140293968268
2026-05-20,86.64140293968268
2026-05-21,86.64140293968268
2026-05-22,82.08132910075201
2026-05-23,85.12137832670578
2026-05-24,91.20147677861334
2026-05-25,86.64140293968268
2026-05-26,74.48120603586756
2026-05-27,74.48120603586756
2026-05-28,76.00123064884446
2026-05-29,77.52125526182134
2026-05-30,82.08132910075201
2026-05-31,97.2815752305209
