Time,lululemon
2024-09-23,58.11237572605231
2024-09-24,50.36405896257867
2024-09-25,54.238217344315494
2024-09-26,50.36405896257867
2024-09-27,54.238217344315494
2024-09-28,69.73485087126278
2024-09-29,69.73485087126278
2024-09-30,54.238217344315494
2024-10-01,54.238217344315494
2024-10-02,54.238217344315494
2024-10-03,58.11237572605231
2024-10-04,58.11237572605231
2024-10-05,73.6090092529996
2024-10-06,73.6090092529996
2024-10-07,58.11237572605231
2024-10-08,58.11237572605231
2024-10-09,58.11237572605231
2024-10-10,61.98653410778913
2024-10-11,58.11237572605231
2024-10-12,81.35732601647324
2024-10-13,81.35732601647324
2024-10-14,65.86069248952596
2024-10-15,65.86069248952596
2024-10-16,61.98653410778913
2024-10-17,65.86069248952596
2024-10-18,65.86069248952596
2024-10-19,81.35732601647324
2024-10-20,77.48316763473642
2024-10-21,69.73485087126278
2024-10-22,69.73485087126278
2024-10-23,73.6090092529996
2024-10-24,61.98653410778913
2024-10-25,61.98653410778913
2024-10-26,69.73485087126278
2024-10-27,77.48316763473642
2024-10-28,61.98653410778913
2024-10-29,69.73485087126278
2024-10-30,61.98653410778913
2024-10-31,50.36405896257867
2024-11-01,61.98653410778913
2024-11-02,77.48316763473642
2024-11-03,89.10564277994688
2024-11-04,73.6090092529996
2024-11-05,65.86069248952596
2024-11-06,46.48990058084185
2024-11-07,69.73485087126278
2024-11-08,77.48316763473642
2024-11-09,104.60227630689417
2024-11-10,116.22475145210463
2024-11-11,104.60227630689417
2024-11-12,120.09890983384145
2024-11-13,120.09890983384145
2024-11-14,104.60227630689417
2024-11-15,92.9798011616837
2024-11-16,112.35059307036781
2024-11-17,131.72138497905192
2024-11-18,112.35059307036781
2024-11-19,100.72811792515733
2024-11-20,104.60227630689417
2024-11-21,112.35059307036781
2024-11-22,108.47643468863099
2024-11-23,131.72138497905192
2024-11-24,147.2180185059992
2024-11-25,139.46970174252556
2024-11-26,135.59554336078872
2024-11-27,147.2180185059992
2024-11-28,205.3303942320515
2024-11-29,387.41583817368206
2024-11-30,251.82029481289337
2024-12-01,189.83376070510423
2024-12-02,193.70791908684103
2024-12-03,158.84049365120964
2024-12-04,112.35059307036781
2024-12-05,104.60227630689417
2024-12-06,116.22475145210463
2024-12-07,120.09890983384145
2024-12-08,139.46970174252556
2024-12-09,116.22475145210463
2024-12-10,116.22475145210463
2024-12-11,112.35059307036781
2024-12-12,112.35059307036781
2024-12-13,116.22475145210463
2024-12-14,139.46970174252556
2024-12-15,147.2180185059992
2024-12-16,116.22475145210463
2024-12-17,120.09890983384145
2024-12-18,112.35059307036781
2024-12-19,112.35059307036781
2024-12-20,120.09890983384145
2024-12-21,135.59554336078872
2024-12-22,143.34386012426236
2024-12-23,131.72138497905192
2024-12-24,127.84722659731509
2024-12-25,213.07871099552514
2024-12-26,290.56187863026156
2024-12-27,205.3303942320515
2024-12-28,185.9596023233674
2024-12-29,174.33712717815695
2024-12-30,139.46970174252556
2024-12-31,127.84722659731509
2025-01-01,116.22475145210463
2025-01-02,116.22475145210463
2025-01-03,112.35059307036781
2025-01-04,127.84722659731509
2025-01-05,123.97306821557827
2025-01-06,92.9798011616837
2025-01-07,92.9798011616837
2025-01-08,85.23148439821006
2025-01-09,77.48316763473642
2025-01-10,81.35732601647324
2025-01-11,104.60227630689417
2025-01-12,108.47643468863099
2025-01-13,85.23148439821006
2025-01-14,77.48316763473642
2025-01-15,81.35732601647324
2025-01-16,81.35732601647324
2025-01-17,73.6090092529996
2025-01-18,100.72811792515733
2025-01-19,92.9798011616837
2025-01-20,92.9798011616837
2025-01-21,73.6090092529996
2025-01-22,65.86069248952596
2025-01-23,73.6090092529996
2025-01-24,69.73485087126278
2025-01-25,85.23148439821006
2025-01-26,92.9798011616837
2025-01-27,69.73485087126278
2025-01-28,61.98653410778913
2025-01-29,65.86069248952596
2025-01-30,69.73485087126278
2025-01-31,65.86069248952596
2025-02-01,81.35732601647324
2025-02-02,89.10564277994688
2025-02-03,65.86069248952596
2025-02-04,61.98653410778913
2025-02-05,65.86069248952596
2025-02-06,69.73485087126278
2025-02-07,61.98653410778913
2025-02-08,81.35732601647324
2025-02-09,77.48316763473642
2025-02-10,58.11237572605231
2025-02-11,61.98653410778913
2025-02-12,61.98653410778913
2025-02-13,65.86069248952596
2025-02-14,61.98653410778913
2025-02-15,81.35732601647324
2025-02-16,81.35732601647324
2025-02-17,77.48316763473642
2025-02-18,65.86069248952596
2025-02-19,65.86069248952596
2025-02-20,61.98653410778913
2025-02-21,65.86069248952596
2025-02-22,77.48316763473642
2025-02-23,92.9798011616837
2025-02-24,77.48316763473642
2025-02-25,77.48316763473642
2025-02-26,69.73485087126278
2025-02-27,65.86069248952596
2025-02-28,69.73485087126278
2025-03-01,81.35732601647324
2025-03-02,92.9798011616837
2025-03-03,69.73485087126278
2025-03-04,65.86069248952596
2025-03-05,65.86069248952596
2025-03-06,61.98653410778913
2025-03-07,65.86069248952596
2025-03-08,85.23148439821006
2025-03-09,92.9798011616837
2025-03-10,73.6090092529996
2025-03-11,73.6090092529996
2025-03-12,69.73485087126278
2025-03-13,77.48316763473642
2025-03-14,77.48316763473642
2025-03-15,96.85395954342052
2025-03-16,108.47643468863099
2025-03-17,85.23148439821006
2025-03-18,77.48316763473642
2025-03-19,73.6090092529996
2025-03-20,73.6090092529996
2025-03-21,69.73485087126278
2025-03-22,92.9798011616837
2025-03-23,96.85395954342052
2025-03-24,73.6090092529996
2025-03-25,73.6090092529996
2025-03-26,69.73485087126278
2025-03-27,73.6090092529996
2025-03-28,77.48316763473642
2025-03-29,85.23148439821006
2025-03-30,100.72811792515733
2025-03-31,73.6090092529996
2025-04-01,69.73485087126278
2025-04-02,69.73485087126278
2025-04-03,85.23148439821006
2025-04-04,81.35732601647324
2025-04-05,96.85395954342052
2025-04-06,100.72811792515733
2025-04-07,77.48316763473642
2025-04-08,69.73485087126278
2025-04-09,73.6090092529996
2025-04-10,77.48316763473642
2025-04-11,73.6090092529996
2025-04-12,89.10564277994688
2025-04-13,96.85395954342052
2025-04-14,77.48316763473642
2025-04-15,81.26508415024142
2025-04-16,85.23148439821006
2025-04-17,83.29440520734164
2025-04-18,81.26508415024142
2025-04-19,97.13068514211601
2025-04-20,89.19788464617871
2025-04-21,73.33228365430412
2025-04-22,73.33228365430412
2025-04-23,71.3952044634357
2025-04-24,69.36588340633546
2025-04-25,63.4624039674984
2025-04-26,79.328004959373
2025-04-27,85.23148439821006
2025-04-28,75.36160471140435
2025-04-29,71.3952044634357
2025-04-30,69.36588340633546
2025-05-01,73.33228365430412
2025-05-02,69.36588340633546
2025-05-03,77.29868390227276
2025-05-04,85.23148439821006
2025-05-05,69.36588340633546
2025-05-06,67.42880421546705
2025-05-07,73.33228365430412
2025-05-08,71.3952044634357
2025-05-09,73.33228365430412
2025-05-10,85.23148439821006
2025-05-11,85.23148439821006
2025-05-12,69.36588340633546
2025-05-13,67.42880421546705
2025-05-14,67.42880421546705
2025-05-15,68.99691594140815
2025-05-16,68.99691594140815
2025-05-17,81.17284228400959
2025-05-18,89.29012651241054
2025-05-19,73.05555805560863
2025-05-20,68.99691594140815
2025-05-21,64.93827382720767
2025-05-22,64.93827382720767
2025-05-23,77.11420016980911
2025-05-24,77.11420016980911
2025-05-25,85.23148439821006
2025-05-26,89.29012651241054
2025-05-27,68.99691594140815
2025-05-28,64.93827382720767
2025-05-29,64.93827382720767
2025-05-30,68.99691594140815
2025-05-31,77.11420016980911
2025-06-01,85.23148439821006
2025-06-02,68.99691594140815
2025-06-03,81.17284228400959
2025-06-04,81.17284228400959
2025-06-05,85.23148439821006
2025-06-06,101.46605285501198
2025-06-07,113.64197919761341
2025-06-08,117.70062131181389
2025-06-09,89.29012651241054
2025-06-10,93.34876862661102
2025-06-11,93.34876862661102
2025-06-12,89.29012651241054
2025-06-13,93.34876862661102
2025-06-14,93.34876862661102
2025-06-15,101.46605285501198
2025-06-16,89.29012651241054
2025-06-17,81.17284228400959
2025-06-18,81.17284228400959
2025-06-19,93.34876862661102
2025-06-20,93.34876862661102
2025-06-21,89.29012651241054
2025-06-22,81.17284228400959
2025-06-23,101.46605285501198
2025-06-24,85.23148439821006
2025-06-25,85.23148439821006
2025-06-26,89.29012651241054
2025-06-27,89.29012651241054
2025-06-28,97.4074107408115
2025-06-29,113.64197919761341
2025-06-30,97.4074107408115
2025-07-01,133.9351897686158
2025-07-02,121.75926342601437
2025-07-03,113.64197919761341
2025-07-04,105.52469496921246
2025-07-05,101.46605285501198
2025-07-06,97.4074107408115
2025-07-07,93.34876862661102
2025-07-08,117.70062131181389
2025-07-09,97.4074107408115
2025-07-10,101.46605285501198
2025-07-11,101.46605285501198
2025-07-12,113.64197919761341
2025-07-13,113.64197919761341
2025-07-14,105.52469496921246
2025-07-15,105.52469496921246
2025-07-16,105.52469496921246
2025-07-17,109.58333708341294
2025-07-18,109.58333708341294
2025-07-19,113.64197919761341
2025-07-20,117.70062131181389
2025-07-21,105.52469496921246
2025-07-22,97.4074107408115
2025-07-23,93.34876862661102
2025-07-24,93.34876862661102
2025-07-25,93.34876862661102
2025-07-26,113.64197919761341
2025-07-27,113.64197919761341
2025-07-28,101.46605285501198
2025-07-29,97.4074107408115
2025-07-30,93.34876862661102
2025-07-31,105.52469496921246
2025-08-01,105.52469496921246
2025-08-02,117.70062131181389
2025-08-03,121.75926342601437
2025-08-04,97.4074107408115
2025-08-05,105.52469496921246
2025-08-06,109.58333708341294
2025-08-07,101.46605285501198
2025-08-08,105.52469496921246
2025-08-09,117.70062131181389
2025-08-10,121.75926342601437
2025-08-11,113.64197919761341
2025-08-12,97.4074107408115
2025-08-13,97.4074107408115
2025-08-14,105.52469496921246
2025-08-15,101.46605285501198
2025-08-16,113.64197919761341
2025-08-17,117.70062131181389
2025-08-18,97.4074107408115
2025-08-19,97.4074107408115
2025-08-20,85.23148439821006
2025-08-21,93.34876862661102
2025-08-22,85.23148439821006
2025-08-23,105.52469496921246
2025-08-24,117.70062131181389
2025-08-25,89.29012651241054
2025-08-26,89.29012651241054
2025-08-27,89.29012651241054
2025-08-28,89.29012651241054
2025-08-29,85.23148439821006
2025-08-30,101.46605285501198
2025-08-31,113.64197919761341
2025-09-01,109.58333708341294
2025-09-02,81.17284228400959
2025-09-03,81.17284228400959
2025-09-04,85.23148439821006
2025-09-05,89.29012651241054
2025-09-06,97.4074107408115
2025-09-07,97.4074107408115
2025-09-08,85.23148439821006
2025-09-09,85.23148439821006
2025-09-10,77.11420016980911
2025-09-11,73.05555805560863
2025-09-12,77.11420016980911
2025-09-13,89.29012651241054
2025-09-14,93.34876862661102
2025-09-15,77.11420016980911
2025-09-16,77.11420016980911
2025-09-17,81.17284228400959
2025-09-18,105.52469496921246
2025-09-19,113.64197919761341
2025-09-20,133.9351897686158
2025-09-21,125.81790554021485
2025-09-22,101.46605285501198
2025-09-23,101.46605285501198
2025-09-24,97.4074107408115
2025-09-25,97.4074107408115
2025-09-26,97.4074107408115
2025-09-27,121.75926342601437
2025-09-28,117.70062131181389
2025-09-29,101.46605285501198
2025-09-30,101.46605285501198
2025-10-01,93.34876862661102
2025-10-02,93.34876862661102
2025-10-03,89.29012651241054
2025-10-04,105.52469496921246
2025-10-05,105.52469496921246
2025-10-06,85.23148439821006
2025-10-07,81.17284228400959
2025-10-08,85.23148439821006
2025-10-09,85.23148439821006
2025-10-10,85.23148439821006
2025-10-11,101.46605285501198
2025-10-12,101.46605285501198
2025-10-13,97.4074107408115
2025-10-14,89.29012651241054
2025-10-15,89.29012651241054
2025-10-16,89.29012651241054
2025-10-17,81.17284228400959
2025-10-18,77.11420016980911
2025-10-19,81.17284228400959
2025-10-20,68.99691594140815
2025-10-21,64.93827382720767
2025-10-22,60.879631713007186
2025-10-23,64.93827382720767
2025-10-24,64.93827382720767
2025-10-25,68.99691594140815
2025-10-26,81.17284228400959
2025-10-27,77.11420016980911
2025-10-28,105.52469496921246
2025-10-29,85.23148439821006
2025-10-30,68.99691594140815
2025-10-31,56.820989598806705
2025-11-01,68.99691594140815
2025-11-02,89.29012651241054
2025-11-03,77.11420016980911
2025-11-04,73.05555805560863
2025-11-05,73.05555805560863
2025-11-06,81.17284228400959
2025-11-07,81.17284228400959
2025-11-08,97.4074107408115
2025-11-09,109.58333708341294
2025-11-10,89.29012651241054
2025-11-11,101.46605285501198
2025-11-12,93.34876862661102
2025-11-13,93.34876862661102
2025-11-14,93.34876862661102
2025-11-15,113.64197919761341
2025-11-16,125.81790554021485
2025-11-17,109.58333708341294
2025-11-18,97.4074107408115
2025-11-19,101.46605285501198
2025-11-20,113.64197919761341
2025-11-21,133.9351897686158
2025-11-22,142.05247399701676
2025-11-23,166.40432668221965
2025-11-24,150.16975822541772
2025-11-25,133.9351897686158
2025-11-26,154.22840033961822
2025-11-27,186.69753725322204
2025-11-28,405.8642114200479
2025-11-29,271.9290216514321
2025-11-30,186.69753725322204
2025-12-01,186.69753725322204
2025-12-02,158.28704245381869
2025-12-03,113.64197919761341
2025-12-04,117.70062131181389
2025-12-05,105.52469496921246
2025-12-06,137.9938318828163
2025-12-07,142.05247399701676
2025-12-08,121.75926342601437
2025-12-09,113.64197919761341
2025-12-10,117.70062131181389
2025-12-11,117.07169551670879
2025-12-12,125.78804841977342
2025-12-13,143.22075422590268
2025-12-14,138.86257777437035
2025-12-15,125.78804841977342
2025-12-16,108.35534261364415
2025-12-17,121.4298719682411
2025-12-18,115.04237445960854
2025-12-19,117.07169551670879
2025-12-20,138.86257777437035
2025-12-21,137.6981500771543
2025-12-22,124.62362072255738
2025-12-23,121.4298719682411
2025-12-24,125.78804841977342
2025-12-25,183.3092356495777
2025-12-26,232.11406997631735
2025-12-27,199.5775137584909
2025-12-28,158.32460463759986
2025-12-29,146.41450298021894
2025-12-30,133.339973625622
2025-12-31,118.23612321392483
2026-01-01,112.71351906517647
2026-01-02,121.4298719682411
2026-01-03,117.07169551670879
2026-01-04,117.07169551670879
2026-01-05,90.05774344763071
2026-01-06,85.69956699609838
2026-01-07,81.34139054456608
2026-01-08,90.05774344763071
2026-01-09,81.34139054456608
2026-01-10,95.48307117171501
2026-01-11,97.8119265661471
2026-01-12,83.83879419955466
2026-01-13,69.8656618329622
2026-01-14,60.550240255233916
2026-01-15,69.8656618329622
2026-01-16,76.85222801625842
2026-01-17,88.49650498841879
2026-01-18,86.16764959398672
2026-01-19,88.49650498841879
2026-01-20,69.8656618329622
2026-01-21,76.85222801625842
2026-01-22,72.19451722739429
2026-01-23,62.879095649665985
2026-01-24,81.50993880512257
2026-01-25,76.85222801625842
2026-01-26,74.52337262182635
2026-01-27,62.879095649665985
2026-01-28,65.20795104409805
2026-01-29,69.8656618329622
2026-01-30,69.8656618329622
2026-01-31,81.50993880512257
2026-02-01,93.15421577728294
2026-02-02,67.53680643853014
2026-02-03,60.550240255233916
2026-02-04,60.550240255233916
2026-02-05,58.22138486080184
2026-02-06,60.550240255233916
2026-02-07,86.16764959398672
2026-02-08,81.50993880512257
2026-02-09,55.892529466369766
2026-02-10,62.879095649665985
2026-02-11,60.550240255233916
2026-02-12,58.22138486080184
2026-02-13,69.8656618329622
2026-02-14,74.52337262182635
2026-02-15,83.83879419955466
2026-02-16,74.52337262182635
2026-02-17,55.892529466369766
2026-02-18,60.550240255233916
2026-02-19,60.550240255233916
2026-02-20,60.550240255233916
2026-02-21,76.85222801625842
2026-02-22,74.52337262182635
2026-02-23,62.879095649665985
2026-02-24,65.20795104409805
2026-02-25,60.550240255233916
2026-02-26,60.550240255233916
2026-02-27,60.550240255233916
2026-02-28,76.85222801625842
2026-03-01,88.49650498841879
2026-03-02,65.20795104409805
2026-03-03,67.53680643853014
2026-03-04,62.879095649665985
2026-03-05,65.20795104409805
2026-03-06,72.19451722739429
2026-03-07,86.16764959398672
2026-03-08,93.15421577728294
2026-03-09,69.8656618329622
2026-03-10,67.53680643853014
2026-03-11,67.53680643853014
2026-03-12,67.53680643853014
2026-03-13,65.20795104409805
2026-03-14,88.49650498841879
2026-03-15,81.50993880512257
2026-03-16,72.19451722739429
2026-03-17,67.53680643853014
2026-03-18,67.53680643853014
2026-03-19,67.53680643853014
2026-03-20,65.20795104409805
2026-03-21,86.16764959398672
2026-03-22,97.8119265661471
2026-03-23,79.1810834106905
2026-03-24,79.1810834106905
2026-03-25,74.52337262182635
2026-03-26,74.52337262182635
2026-03-27,74.52337262182635
2026-03-28,95.48307117171501
2026-03-29,111.78505893273953
2026-03-30,88.49650498841879
2026-03-31,107.12734814387538
2026-04-01,109.45620353830746
2026-04-02,109.45620353830746
2026-04-03,109.45620353830746
2026-04-04,116.44276972160368
2026-04-05,111.78505893273953
2026-04-06,109.45620353830746
2026-04-07,109.45620353830746
2026-04-08,107.12734814387538
2026-04-09,107.12734814387538
2026-04-10,114.1139143271716
2026-04-11,144.38903445478857
2026-04-12,137.40246827149235
2026-04-13,109.45620353830746
2026-04-14,118.77162511603575
2026-04-15,111.78505893273953
2026-04-16,121.10048051046783
2026-04-17,104.79849274944331
2026-04-18,114.1139143271716
2026-04-19,114.1139143271716
2026-04-20,90.82536038285087
2026-04-21,90.82536038285087
2026-04-22,90.82536038285087
2026-04-23,90.82536038285087
2026-04-24,79.1810834106905
2026-04-25,90.82536038285087
2026-04-26,107.12734814387538
2026-04-27,81.50993880512257
2026-04-28,72.19451722739429
2026-04-29,72.19451722739429
2026-04-30,67.53680643853014
2026-05-01,65.20795104409805
2026-05-02,79.1810834106905
2026-05-03,83.83879419955466
2026-05-04,69.8656618329622
2026-05-05,67.53680643853014
2026-05-06,76.85222801625842
2026-05-07,79.1810834106905
2026-05-08,76.85222801625842
2026-05-09,93.15421577728294
2026-05-10,88.49650498841879
2026-05-11,69.8656618329622
2026-05-12,67.53680643853014
2026-05-13,86.16764959398672
2026-05-14,88.49650498841879
2026-05-15,93.15421577728294
2026-05-16,107.12734814387538
2026-05-17,109.45620353830746
2026-05-18,90.82536038285087
2026-05-19,88.49650498841879
2026-05-20,76.85222801625842
2026-05-21,69.8656618329622
2026-05-22,72.19451722739429
2026-05-23,79.1810834106905
2026-05-24,81.50993880512257
2026-05-25,83.83879419955466
2026-05-26,67.53680643853014
2026-05-27,65.20795104409805
2026-05-28,65.20795104409805
2026-05-29,62.879095649665985
2026-05-30,69.8656618329622
2026-05-31,90.82536038285087
