Time,flights
2024-09-23,72.68931765235773
2024-09-24,75.76069727147143
2024-09-25,71.66552444598649
2024-09-26,73.71311085872897
2024-09-27,66.54655841413032
2024-09-28,64.49897200138784
2024-09-29,71.66552444598649
2024-09-30,71.66552444598649
2024-10-01,72.68931765235773
2024-10-02,73.71311085872897
2024-10-03,69.61793803324402
2024-10-04,65.52276520775908
2024-10-05,66.54655841413032
2024-10-06,72.68931765235773
2024-10-07,77.8082836842139
2024-10-08,75.76069727147143
2024-10-09,71.66552444598649
2024-10-10,71.66552444598649
2024-10-11,68.59414482687279
2024-10-12,65.52276520775908
2024-10-13,66.54655841413032
2024-10-14,69.61793803324402
2024-10-15,76.78449047784267
2024-10-16,73.71311085872897
2024-10-17,67.57035162050155
2024-10-18,65.52276520775908
2024-10-19,64.49897200138784
2024-10-20,71.66552444598649
2024-10-21,72.68931765235773
2024-10-22,72.68931765235773
2024-10-23,74.7369040651002
2024-10-24,69.61793803324402
2024-10-25,63.47517879501661
2024-10-26,68.59414482687279
2024-10-27,69.61793803324402
2024-10-28,72.68931765235773
2024-10-29,68.59414482687279
2024-10-30,70.64173123961525
2024-10-31,59.380005969531666
2024-11-01,60.403799175902904
2024-11-02,62.45138558864537
2024-11-03,69.61793803324402
2024-11-04,73.71311085872897
2024-11-05,65.52276520775908
2024-11-06,48.11828069944807
2024-11-07,63.47517879501661
2024-11-08,69.61793803324402
2024-11-09,67.57035162050155
2024-11-10,73.71311085872897
2024-11-11,71.66552444598649
2024-11-12,70.64173123961525
2024-11-13,71.66552444598649
2024-11-14,68.59414482687279
2024-11-15,63.47517879501661
2024-11-16,60.403799175902904
2024-11-17,66.54655841413032
2024-11-18,70.64173123961525
2024-11-19,72.68931765235773
2024-11-20,79.85587009695638
2024-11-21,67.57035162050155
2024-11-22,64.49897200138784
2024-11-23,61.427592382274135
2024-11-24,62.45138558864537
2024-11-25,68.59414482687279
2024-11-26,70.64173123961525
2024-11-27,68.59414482687279
2024-11-28,60.403799175902904
2024-11-29,68.59414482687279
2024-11-30,68.59414482687279
2024-12-01,71.66552444598649
2024-12-02,78.83207689058514
2024-12-03,102.37932063712356
2024-12-04,85.9986293351838
2024-12-05,74.7369040651002
2024-12-06,64.49897200138784
2024-12-07,62.45138558864537
2024-12-08,66.54655841413032
2024-12-09,70.64173123961525
2024-12-10,75.76069727147143
2024-12-11,72.68931765235773
2024-12-12,67.57035162050155
2024-12-13,62.45138558864537
2024-12-14,62.45138558864537
2024-12-15,64.49897200138784
2024-12-16,64.49897200138784
2024-12-17,67.57035162050155
2024-12-18,66.54655841413032
2024-12-19,67.57035162050155
2024-12-20,68.59414482687279
2024-12-21,69.61793803324402
2024-12-22,67.57035162050155
2024-12-23,63.47517879501661
2024-12-24,74.7369040651002
2024-12-25,69.61793803324402
2024-12-26,80.87966330332762
2024-12-27,82.92724971607008
2024-12-28,78.83207689058514
2024-12-29,83.95104292244132
2024-12-30,80.87966330332762
2024-12-31,73.71311085872897
2025-01-01,71.66552444598649
2025-01-02,87.02242254155503
2025-01-03,87.02242254155503
2025-01-04,85.9986293351838
2025-01-05,88.04621574792627
2025-01-06,91.11759536703997
2025-01-07,96.23656139889614
2025-01-08,87.02242254155503
2025-01-09,83.95104292244132
2025-01-10,82.92724971607008
2025-01-11,84.97483612881256
2025-01-12,88.04621574792627
2025-01-13,84.97483612881256
2025-01-14,85.9986293351838
2025-01-15,85.9986293351838
2025-01-16,81.90345650969886
2025-01-17,77.8082836842139
2025-01-18,78.83207689058514
2025-01-19,78.83207689058514
2025-01-20,82.92724971607008
2025-01-21,76.78449047784267
2025-01-22,80.87966330332762
2025-01-23,78.83207689058514
2025-01-24,70.64173123961525
2025-01-25,74.7369040651002
2025-01-26,77.8082836842139
2025-01-27,73.71311085872897
2025-01-28,75.76069727147143
2025-01-29,72.68931765235773
2025-01-30,75.76069727147143
2025-01-31,68.59414482687279
2025-02-01,71.66552444598649
2025-02-02,80.87966330332762
2025-02-03,71.66552444598649
2025-02-04,72.68931765235773
2025-02-05,70.64173123961525
2025-02-06,73.71311085872897
2025-02-07,66.54655841413032
2025-02-08,68.59414482687279
2025-02-09,68.59414482687279
2025-02-10,66.54655841413032
2025-02-11,72.68931765235773
2025-02-12,70.64173123961525
2025-02-13,67.57035162050155
2025-02-14,66.54655841413032
2025-02-15,71.66552444598649
2025-02-16,82.92724971607008
2025-02-17,84.97483612881256
2025-02-18,80.87966330332762
2025-02-19,78.83207689058514
2025-02-20,73.71311085872897
2025-02-21,69.61793803324402
2025-02-22,73.71311085872897
2025-02-23,77.8082836842139
2025-02-24,76.78449047784267
2025-02-25,76.78449047784267
2025-02-26,70.64173123961525
2025-02-27,71.66552444598649
2025-02-28,65.52276520775908
2025-03-01,66.54655841413032
2025-03-02,75.76069727147143
2025-03-03,74.7369040651002
2025-03-04,75.76069727147143
2025-03-05,74.7369040651002
2025-03-06,73.71311085872897
2025-03-07,71.66552444598649
2025-03-08,73.71311085872897
2025-03-09,77.8082836842139
2025-03-10,76.78449047784267
2025-03-11,77.8082836842139
2025-03-12,77.8082836842139
2025-03-13,69.61793803324402
2025-03-14,70.64173123961525
2025-03-15,68.59414482687279
2025-03-16,81.90345650969886
2025-03-17,76.78449047784267
2025-03-18,73.71311085872897
2025-03-19,74.7369040651002
2025-03-20,70.64173123961525
2025-03-21,72.68931765235773
2025-03-22,68.59414482687279
2025-03-23,78.83207689058514
2025-03-24,73.71311085872897
2025-03-25,71.66552444598649
2025-03-26,71.66552444598649
2025-03-27,68.59414482687279
2025-03-28,67.57035162050155
2025-03-29,66.54655841413032
2025-03-30,74.7369040651002
2025-03-31,77.8082836842139
2025-04-01,73.71311085872897
2025-04-02,70.64173123961525
2025-04-03,68.59414482687279
2025-04-04,65.52276520775908
2025-04-05,67.57035162050155
2025-04-06,70.64173123961525
2025-04-07,67.57035162050155
2025-04-08,72.68931765235773
2025-04-09,69.61793803324402
2025-04-10,67.57035162050155
2025-04-11,66.54655841413032
2025-04-12,61.427592382274135
2025-04-13,67.57035162050155
2025-04-14,65.52276520775908
2025-04-15,68.59414482687279
2025-04-16,69.67765930361568
2025-04-17,66.42711587338701
2025-04-18,63.176572443158335
2025-04-19,60.49764688648694
2025-04-20,65.91521927020139
2025-04-21,70.76117378035858
2025-04-22,67.5106303501299
2025-04-23,69.16576270043007
2025-04-24,66.42711587338701
2025-04-25,63.74819031671561
2025-04-26,58.33061793300115
2025-04-27,70.76117378035858
2025-04-28,68.59414482687279
2025-04-29,68.59414482687279
2025-04-30,66.42711587338701
2025-05-01,71.84468825710147
2025-05-02,67.5106303501299
2025-05-03,65.34360139664412
2025-05-04,81.02470067423022
2025-05-05,75.09523168733014
2025-05-06,77.77415724400154
2025-05-07,78.34577511755882
2025-05-08,72.35658486028709
2025-05-09,74.01171721058725
2025-05-10,67.5106303501299
2025-05-11,71.84468825710147
2025-05-12,77.77415724400154
2025-05-13,81.02470067423022
2025-05-14,75.60712829051576
2025-05-15,74.31032356244553
2025-05-16,70.8806163211019
2025-05-17,69.73738057398735
2025-05-18,75.45355930956008
2025-05-19,77.74003080378917
2025-05-20,81.16973804513282
2025-05-21,75.45355930956008
2025-05-22,80.02650229801827
2025-05-23,72.02385206821644
2025-05-24,72.02385206821644
2025-05-25,70.8806163211019
2025-05-26,84.59944528647645
2025-05-27,86.88591678070554
2025-05-28,82.31297379224736
2025-05-29,75.45355930956008
2025-05-30,74.31032356244553
2025-05-31,74.31032356244553
2025-06-01,76.59679505667462
2025-06-02,82.31297379224736
2025-06-03,86.88591678070554
2025-06-04,83.45620953936191
2025-06-05,80.02650229801827
2025-06-06,80.02650229801827
2025-06-07,73.16708781533099
2025-06-08,83.45620953936191
2025-06-09,82.31297379224736
2025-06-10,81.16973804513282
2025-06-11,81.16973804513282
2025-06-12,80.02650229801827
2025-06-13,75.45355930956008
2025-06-14,72.02385206821644
2025-06-15,76.59679505667462
2025-06-16,82.31297379224736
2025-06-17,81.16973804513282
2025-06-18,84.59944528647645
2025-06-19,78.88326655090373
2025-06-20,74.31032356244553
2025-06-21,70.8806163211019
2025-06-22,76.59679505667462
2025-06-23,82.31297379224736
2025-06-24,77.74003080378917
2025-06-25,76.59679505667462
2025-06-26,76.59679505667462
2025-06-27,76.59679505667462
2025-06-28,78.88326655090373
2025-06-29,78.88326655090373
2025-06-30,81.16973804513282
2025-07-01,82.31297379224736
2025-07-02,78.88326655090373
2025-07-03,74.31032356244553
2025-07-04,67.45090907975825
2025-07-05,64.02120183841461
2025-07-06,78.88326655090373
2025-07-07,80.02650229801827
2025-07-08,84.59944528647645
2025-07-09,85.742681033591
2025-07-10,81.16973804513282
2025-07-11,78.88326655090373
2025-07-12,73.16708781533099
2025-07-13,83.45620953936191
2025-07-14,89.17238827493465
2025-07-15,85.742681033591
2025-07-16,80.02650229801827
2025-07-17,89.17238827493465
2025-07-18,77.74003080378917
2025-07-19,81.16973804513282
2025-07-20,90.31562402204919
2025-07-21,93.74533126339283
2025-07-22,88.02915252782009
2025-07-23,88.02915252782009
2025-07-24,76.59679505667462
2025-07-25,80.02650229801827
2025-07-26,77.74003080378917
2025-07-27,88.02915252782009
2025-07-28,86.88591678070554
2025-07-29,93.74533126339283
2025-07-30,102.8912172403092
2025-07-31,99.46150999896557
2025-08-01,85.742681033591
2025-08-02,75.45355930956008
2025-08-03,76.59679505667462
2025-08-04,75.45355930956008
2025-08-05,81.16973804513282
2025-08-06,81.16973804513282
2025-08-07,82.31297379224736
2025-08-08,78.88326655090373
2025-08-09,93.74533126339283
2025-08-10,102.8912172403092
2025-08-11,98.31827425185101
2025-08-12,81.16973804513282
2025-08-13,78.88326655090373
2025-08-14,80.02650229801827
2025-08-15,73.16708781533099
2025-08-16,68.5941448268728
2025-08-17,76.59679505667462
2025-08-18,80.02650229801827
2025-08-19,74.31032356244553
2025-08-20,73.16708781533099
2025-08-21,70.8806163211019
2025-08-22,66.3076733326437
2025-08-23,68.5941448268728
2025-08-24,75.45355930956008
2025-08-25,73.16708781533099
2025-08-26,72.02385206821644
2025-08-27,70.8806163211019
2025-08-28,69.73738057398735
2025-08-29,66.3076733326437
2025-08-30,66.3076733326437
2025-08-31,65.16443758552916
2025-09-01,75.45355930956008
2025-09-02,75.45355930956008
2025-09-03,73.16708781533099
2025-09-04,69.73738057398735
2025-09-05,67.45090907975825
2025-09-06,65.16443758552916
2025-09-07,65.16443758552916
2025-09-08,70.8806163211019
2025-09-09,70.8806163211019
2025-09-10,67.45090907975825
2025-09-11,64.02120183841461
2025-09-12,61.73473034418552
2025-09-13,65.16443758552916
2025-09-14,64.02120183841461
2025-09-15,70.8806163211019
2025-09-16,70.8806163211019
2025-09-17,69.73738057398735
2025-09-18,67.45090907975825
2025-09-19,67.45090907975825
2025-09-20,66.3076733326437
2025-09-21,69.73738057398735
2025-09-22,73.16708781533099
2025-09-23,66.3076733326437
2025-09-24,70.8806163211019
2025-09-25,67.45090907975825
2025-09-26,69.73738057398735
2025-09-27,66.3076733326437
2025-09-28,67.45090907975825
2025-09-29,69.73738057398735
2025-09-30,74.31032356244553
2025-10-01,70.8806163211019
2025-10-02,70.8806163211019
2025-10-03,65.16443758552916
2025-10-04,60.59149459707098
2025-10-05,66.3076733326437
2025-10-06,69.73738057398735
2025-10-07,68.5941448268728
2025-10-08,72.02385206821644
2025-10-09,72.02385206821644
2025-10-10,70.8806163211019
2025-10-11,66.3076733326437
2025-10-12,73.16708781533099
2025-10-13,77.74003080378917
2025-10-14,73.16708781533099
2025-10-15,82.31297379224736
2025-10-16,67.45090907975825
2025-10-17,64.02120183841461
2025-10-18,64.02120183841461
2025-10-19,69.73738057398735
2025-10-20,73.16708781533099
2025-10-21,69.73738057398735
2025-10-22,69.73738057398735
2025-10-23,67.45090907975825
2025-10-24,69.73738057398735
2025-10-25,60.59149459707098
2025-10-26,66.3076733326437
2025-10-27,69.73738057398735
2025-10-28,69.73738057398735
2025-10-29,68.5941448268728
2025-10-30,75.45355930956008
2025-10-31,65.16443758552916
2025-11-01,67.45090907975825
2025-11-02,78.88326655090373
2025-11-03,81.16973804513282
2025-11-04,81.16973804513282
2025-11-05,85.742681033591
2025-11-06,114.32357471145467
2025-11-07,106.32092448165284
2025-11-08,90.31562402204919
2025-11-09,97.17503850473646
2025-11-10,88.02915252782009
2025-11-11,84.59944528647645
2025-11-12,77.74003080378917
2025-11-13,77.74003080378917
2025-11-14,69.73738057398735
2025-11-15,67.45090907975825
2025-11-16,80.02650229801827
2025-11-17,76.59679505667462
2025-11-18,77.74003080378917
2025-11-19,73.16708781533099
2025-11-20,74.31032356244553
2025-11-21,72.02385206821644
2025-11-22,69.73738057398735
2025-11-23,77.74003080378917
2025-11-24,74.31032356244553
2025-11-25,76.59679505667462
2025-11-26,74.31032356244553
2025-11-27,69.73738057398735
2025-11-28,73.16708781533099
2025-11-29,83.45620953936191
2025-11-30,93.74533126339283
2025-12-01,94.88856701050737
2025-12-02,106.32092448165284
2025-12-03,85.742681033591
2025-12-04,80.02650229801827
2025-12-05,72.02385206821644
2025-12-06,74.31032356244553
2025-12-07,84.59944528647645
2025-12-08,81.16973804513282
2025-12-09,80.02650229801827
2025-12-10,73.16708781533099
2025-12-11,73.81015792308293
2025-12-12,74.45322803083485
2025-12-13,74.45322803083485
2025-12-14,79.88359782962895
2025-12-15,79.31197995607168
2025-12-16,73.23854004952565
2025-12-17,75.66791601214405
2025-12-18,75.02484590439212
2025-12-19,72.02385206821644
2025-12-20,73.23854004952565
2025-12-21,73.23854004952565
2025-12-22,74.45322803083485
2025-12-23,70.80916408690723
2025-12-24,64.16410630680393
2025-12-25,65.37879428811314
2025-12-26,85.31396762842304
2025-12-27,91.38740753496907
2025-12-28,92.60209551627828
2025-12-29,91.38740753496907
2025-12-30,88.95803157235068
2025-12-31,78.66890984831974
2026-01-01,82.31297379224736
2026-01-02,92.60209551627828
2026-01-03,111.96565098303091
2026-01-04,103.46283511386648
2026-01-05,96.24615946020589
2026-01-06,98.03246531507239
2026-01-07,92.60209551627828
2026-01-08,85.31396762842304
2026-01-09,84.74234975486577
2026-01-10,91.31595530077442
2026-01-11,92.60209551627828
2026-01-12,88.74367486976669
2026-01-13,93.88823573178215
2026-01-14,90.02981508527056
2026-01-15,91.31595530077442
2026-01-16,86.17139443875895
2026-01-17,87.45753465426282
2026-01-18,90.02981508527056
2026-01-19,95.17437594728601
2026-01-20,90.02981508527056
2026-01-21,91.31595530077442
2026-01-22,86.17139443875895
2026-01-23,86.17139443875895
2026-01-24,100.31893680930148
2026-01-25,111.89419874883626
2026-01-26,109.32191831782853
2026-01-27,100.31893680930148
2026-01-28,93.88823573178215
2026-01-29,87.45753465426282
2026-01-30,84.88525422325509
2026-01-31,88.74367486976669
2026-02-01,100.31893680930148
2026-02-02,90.02981508527056
2026-02-03,86.17139443875895
2026-02-04,90.02981508527056
2026-02-05,82.31297379224736
2026-02-06,77.16841293023191
2026-02-07,88.74367486976669
2026-02-08,83.59911400775123
2026-02-09,79.74069336123964
2026-02-10,92.60209551627828
2026-02-11,102.8912172403092
2026-02-12,101.60507702480534
2026-02-13,95.17437594728601
2026-02-14,93.88823573178215
2026-02-15,113.18033896434012
2026-02-16,109.32191831782853
2026-02-17,111.89419874883626
2026-02-18,105.46349767131693
2026-02-19,101.60507702480534
2026-02-20,93.88823573178215
2026-02-21,114.46647917984399
2026-02-22,128.6140215503865
2026-02-23,123.46946068837104
2026-02-24,109.32191831782853
2026-02-25,95.17437594728601
2026-02-26,100.31893680930148
2026-02-27,92.60209551627828
2026-02-28,100.31893680930148
2026-03-01,104.17735745581307
2026-03-02,109.32191831782853
2026-03-03,113.18033896434012
2026-03-04,105.46349767131693
2026-03-05,106.74963788682079
2026-03-06,99.03279659379761
2026-03-07,105.46349767131693
2026-03-08,109.32191831782853
2026-03-09,108.03577810232466
2026-03-10,104.17735745581307
2026-03-11,102.8912172403092
2026-03-12,101.60507702480534
2026-03-13,97.74665637829375
2026-03-14,101.60507702480534
2026-03-15,114.46647917984399
2026-03-16,122.18332047286718
2026-03-17,104.17735745581307
2026-03-18,101.60507702480534
2026-03-19,100.31893680930148
2026-03-20,91.31595530077442
2026-03-21,90.02981508527056
2026-03-22,97.74665637829375
2026-03-23,96.46051616278987
2026-03-24,87.45753465426282
2026-03-25,91.31595530077442
2026-03-26,83.59911400775123
2026-03-27,78.45455314573577
2026-03-28,78.45455314573577
2026-03-29,86.17139443875895
2026-03-30,88.74367486976669
2026-03-31,86.17139443875895
2026-04-01,88.74367486976669
2026-04-02,81.0268335767435
2026-04-03,79.74069336123964
2026-04-04,68.16543142170485
2026-04-05,87.45753465426282
2026-04-06,95.17437594728601
2026-04-07,93.88823573178215
2026-04-08,87.45753465426282
2026-04-09,83.59911400775123
2026-04-10,78.45455314573577
2026-04-11,77.16841293023191
2026-04-12,86.17139443875895
2026-04-13,82.31297379224736
2026-04-14,86.17139443875895
2026-04-15,82.31297379224736
2026-04-16,83.59911400775123
2026-04-17,83.59911400775123
2026-04-18,78.45455314573577
2026-04-19,83.59911400775123
2026-04-20,79.74069336123964
2026-04-21,82.31297379224736
2026-04-22,83.59911400775123
2026-04-23,87.45753465426282
2026-04-24,73.3099922837203
2026-04-25,75.88227271472803
2026-04-26,79.74069336123964
2026-04-27,86.17139443875895
2026-04-28,93.88823573178215
2026-04-29,93.88823573178215
2026-04-30,97.74665637829375
2026-05-01,90.02981508527056
2026-05-02,115.75261939534785
2026-05-03,104.17735745581307
2026-05-04,106.74963788682079
2026-05-05,93.88823573178215
2026-05-06,101.60507702480534
2026-05-07,105.46349767131693
2026-05-08,99.03279659379761
2026-05-09,99.03279659379761
2026-05-10,99.03279659379761
2026-05-11,106.74963788682079
2026-05-12,106.74963788682079
2026-05-13,101.60507702480534
2026-05-14,104.17735745581307
2026-05-15,106.74963788682079
2026-05-16,74.59613249922417
2026-05-17,87.45753465426282
2026-05-18,86.17139443875895
2026-05-19,88.74367486976669
2026-05-20,95.17437594728601
2026-05-21,91.31595530077442
2026-05-22,86.17139443875895
2026-05-23,82.31297379224736
2026-05-24,86.17139443875895
2026-05-25,92.60209551627828
2026-05-26,87.45753465426282
2026-05-27,87.45753465426282
2026-05-28,88.74367486976669
2026-05-29,82.31297379224736
2026-05-30,81.0268335767435
2026-05-31,93.88823573178215
