Time,nfl_scores
2025-05-01,0.0
2025-05-02,0.0
2025-05-03,0.0
2025-05-04,0.0
2025-05-05,0.0
2025-05-06,0.0
2025-05-07,0.0
2025-05-08,0.0
2025-05-09,0.0
2025-05-10,0.0
2025-05-11,0.0
2025-05-12,0.0
2025-05-13,0.0
2025-05-14,0.0
2025-05-15,0.0
2025-05-16,0.0
2025-05-17,0.0
2025-05-18,0.0
2025-05-19,0.0
2025-05-20,0.0
2025-05-21,0.0
2025-05-22,0.0
2025-05-23,0.0
2025-05-24,0.0
2025-05-25,0.0
2025-05-26,0.0
2025-05-27,0.0
2025-05-28,0.0
2025-05-29,0.0
2025-05-30,0.0
2025-05-31,0.0
2025-06-01,0.0
2025-06-02,0.0
2025-06-03,0.0
2025-06-04,0.0
2025-06-05,0.0
2025-06-06,0.0
2025-06-07,0.0
2025-06-08,0.0
2025-06-09,0.0
2025-06-10,0.0
2025-06-11,0.0
2025-06-12,0.0
2025-06-13,0.0
2025-06-14,0.0
2025-06-15,0.0
2025-06-16,0.0
2025-06-17,0.0
2025-06-18,0.0
2025-06-19,0.0
2025-06-20,0.0
2025-06-21,0.0
2025-06-22,0.0
2025-06-23,0.0
2025-06-24,0.0
2025-06-25,0.0
2025-06-26,0.0
2025-06-27,0.0
2025-06-28,0.0
2025-06-29,0.0
2025-06-30,0.0
2025-07-01,0.0
2025-07-02,0.0
2025-07-03,0.0
2025-07-04,0.0
2025-07-05,0.0
2025-07-06,0.0
2025-07-07,0.0
2025-07-08,0.0
2025-07-09,0.0
2025-07-10,0.0
2025-07-11,0.0
2025-07-12,0.0
2025-07-13,0.0
2025-07-14,0.0
2025-07-15,0.0
2025-07-16,0.0
2025-07-17,0.0
2025-07-18,0.0
2025-07-19,0.0
2025-07-20,0.0
2025-07-21,0.0
2025-07-22,0.0
2025-07-23,0.0
2025-07-24,0.0
2025-07-25,0.0
2025-07-26,0.0
2025-07-27,0.0
2025-07-28,0.0
2025-07-29,0.0
2025-07-30,0.0
2025-07-31,0.0
2025-08-01,2.0
2025-08-02,1.0
2025-08-03,1.0
2025-08-04,0.0
2025-08-05,0.0
2025-08-06,0.0
2025-08-07,1.0
2025-08-08,5.0
2025-08-09,9.0
2025-08-10,11.0
2025-08-11,2.0
2025-08-12,1.0
2025-08-13,1.0
2025-08-14,1.0
2025-08-15,1.0
2025-08-16,8.0
2025-08-17,9.0
2025-08-18,4.0
2025-08-19,2.0
2025-08-20,1.0
2025-08-21,1.0
2025-08-22,3.0
2025-08-23,8.0
2025-08-24,7.0
2025-08-25,1.0
2025-08-26,1.0
2025-08-27,1.0
2025-08-28,1.0
2025-08-29,1.0
2025-08-30,1.0
2025-08-31,3.0
2025-09-01,2.0
2025-09-02,1.0
2025-09-03,1.0
2025-09-04,2.0
2025-09-05,29.0
2025-09-06,26.0
2025-09-07,86.0
2025-09-08,47.0
2025-09-09,24.0
2025-09-10,4.0
2025-09-11,5.0
2025-09-12,22.0
2025-09-13,4.0
2025-09-14,100.0
2025-09-15,45.0
2025-09-16,28.0
2025-09-17,4.0
2025-09-18,5.0
2025-09-19,22.0
2025-09-20,4.0
2025-09-21,92.0
2025-09-22,45.0
2025-09-23,25.0
2025-09-24,4.0
2025-09-25,5.0
2025-09-26,18.0
2025-09-27,4.0
2025-09-28,98.0
2025-09-29,50.0
2025-09-30,25.0
2025-10-01,4.0
2025-10-02,5.0
2025-10-03,20.0
2025-10-04,4.0
2025-10-05,95.0
2025-10-06,41.0
2025-10-07,27.0
2025-10-08,4.0
2025-10-09,6.0
2025-10-10,24.0
2025-10-11,4.0
2025-10-12,89.0
2025-10-13,46.0
2025-10-14,31.0
2025-10-15,4.0
2025-10-16,5.0
2025-10-17,25.0
2025-10-18,5.0
2025-10-19,96.0
2025-10-20,43.0
2025-10-21,32.0
2025-10-22,4.0
2025-10-23,6.0
2025-10-24,18.0
2025-10-25,4.0
2025-10-26,82.0
2025-10-27,39.0
2025-10-28,22.0
2025-10-29,3.0
2025-10-30,5.0
2025-10-31,18.0
2025-11-01,4.0
2025-11-02,74.0
2025-11-03,44.0
2025-11-04,22.0
2025-11-05,3.0
2025-11-06,4.0
2025-11-07,18.0
2025-11-08,4.0
2025-11-09,75.0
2025-11-10,42.0
2025-11-11,25.0
2025-11-12,3.0
2025-11-13,4.0
2025-11-14,18.0
2025-11-15,4.0
2025-11-16,80.0
2025-11-17,49.0
2025-11-18,19.0
2025-11-19,3.0
2025-11-20,5.0
2025-11-21,21.0
2025-11-22,4.0
2025-11-23,81.0
2025-11-24,53.0
2025-11-25,21.0
2025-11-26,5.0
2025-11-27,37.0
2025-11-28,57.0
2025-11-29,13.0
2025-11-30,62.0
2025-12-01,40.0
2025-12-02,20.0
2025-12-03,3.0
2025-12-04,4.0
2025-12-05,24.0
2025-12-06,5.0
2025-12-07,70.0
2025-12-08,46.0
2025-12-09,26.0
2025-12-10,4.0
2025-12-11,4.842556917688266
2025-12-12,19.95586690017513
2025-12-13,5.428196147110333
2025-12-14,76.06654991243431
2025-12-15,53.43940455341506
2025-12-16,21.041506129597195
2025-12-17,3.756917688266199
2025-12-18,4.842556917688266
2025-12-19,24.798423817863394
2025-12-20,14.027670753064797
2025-12-21,92.26549912434325
2025-12-22,53.93940455341506
2025-12-23,24.798423817863394
2025-12-24,7.013835376532398
2025-12-25,37.24045534150613
2025-12-26,39.41173380035026
2025-12-27,22.127145359019263
2025-12-28,90.09422066549911
2025-12-29,44.754290718038526
2025-12-30,23.21278458844133
2025-12-31,4.842556917688266
2026-01-01,5.928196147110333
2026-01-02,5.928196147110333
2026-01-03,18.870227670753064
2026-01-04,87.922942206655
2026-01-05,47.511208406304725
2026-01-06,5.428196147110333
2026-01-07,3.256917688266199
2026-01-08,2.671278458844133
2026-01-09,3.756917688266199
2026-01-10,25.768126094570924
2026-01-11,117.12784588441329
2026-01-12,62.07775831873904
2026-01-13,38.65218914185639
2026-01-14,4.685113835376532
2026-01-15,3.513835376532399
2026-01-16,4.685113835376532
2026-01-17,26.93940455341506
2026-01-18,101.90122591943957
2026-01-19,45.67985989492119
2026-01-20,4.685113835376532
2026-01-21,2.342556917688266
2026-01-22,2.342556917688266
2026-01-23,2.342556917688266
2026-01-24,5.856392294220665
2026-01-25,32.79579684763572
2026-01-26,33.967075306479856
2026-01-27,2.342556917688266
2026-01-28,1.171278458844133
2026-01-29,1.171278458844133
2026-01-30,1.171278458844133
2026-01-31,1.171278458844133
2026-02-01,1.171278458844133
2026-02-02,1.171278458844133
2026-02-03,1.171278458844133
2026-02-04,1.171278458844133
2026-02-05,1.171278458844133
2026-02-06,1.171278458844133
2026-02-07,1.171278458844133
2026-02-08,4.685113835376532
2026-02-09,19.91173380035026
2026-02-10,1.171278458844133
2026-02-11,0.0
2026-02-12,0.0
2026-02-13,0.0
2026-02-14,0.0
2026-02-15,0.0
2026-02-16,0.0
2026-02-17,0.0
2026-02-18,0.0
2026-02-19,0.0
2026-02-20,0.0
2026-02-21,0.0
2026-02-22,0.0
2026-02-23,0.0
2026-02-24,0.0
2026-02-25,0.0
2026-02-26,0.0
2026-02-27,0.0
2026-02-28,0.0
2026-03-01,0.0
2026-03-02,0.0
2026-03-03,0.0
2026-03-04,0.0
2026-03-05,0.0
2026-03-06,0.0
2026-03-07,0.0
2026-03-08,0.0
2026-03-09,0.0
2026-03-10,0.0
2026-03-11,0.0
2026-03-12,0.0
2026-03-13,0.0
2026-03-14,0.0
2026-03-15,0.0
2026-03-16,0.0
2026-03-17,0.0
2026-03-18,0.0
2026-03-19,0.0
2026-03-20,0.0
2026-03-21,0.0
2026-03-22,0.0
2026-03-23,0.0
2026-03-24,0.0
2026-03-25,5.856392294220665
2026-03-26,3.513835376532399
2026-03-27,7.027670753064798
2026-03-28,7.027670753064798
2026-03-29,9.370227670753064
2026-03-30,7.027670753064798
2026-03-31,2.342556917688266
2026-04-01,0.0
2026-04-02,0.0
2026-04-03,0.0
2026-04-04,0.0
2026-04-05,0.0
2026-04-06,0.0
2026-04-07,1.171278458844133
2026-04-08,0.0
2026-04-09,0.0
2026-04-10,0.0
2026-04-11,0.0
2026-04-12,0.0
2026-04-13,0.0
2026-04-14,0.0
2026-04-15,0.0
2026-04-16,0.0
2026-04-17,0.0
2026-04-18,0.0
2026-04-19,0.0
2026-04-20,0.0
2026-04-21,0.0
2026-04-22,0.0
2026-04-23,1.171278458844133
2026-04-24,2.342556917688266
2026-04-25,2.342556917688266
2026-04-26,1.171278458844133
2026-04-27,0.0
2026-04-28,0.0
2026-04-29,0.0
2026-04-30,0.0
2026-05-01,0.0
2026-05-02,0.0
2026-05-03,0.0
2026-05-04,0.0
2026-05-05,0.0
2026-05-06,0.0
2026-05-07,0.0
2026-05-08,0.0
2026-05-09,0.0
2026-05-10,0.0
2026-05-11,0.0
2026-05-12,0.0
2026-05-13,0.0
2026-05-14,0.0
2026-05-15,0.0
2026-05-16,0.0
2026-05-17,0.0
2026-05-18,0.0
2026-05-19,0.0
2026-05-20,0.0
2026-05-21,0.0
2026-05-22,0.0
2026-05-23,0.0
2026-05-24,0.0
2026-05-25,0.0
2026-05-26,0.0
2026-05-27,0.0
2026-05-28,0.0
2026-05-29,0.0
2026-05-30,0.0
2026-05-31,0.0
