Time,email
2024-10-06,41.856002526197514
2024-10-07,80.64937072120983
2024-10-08,80.64937072120983
2024-10-09,81.67024883160491
2024-10-10,83.71200505239503
2024-10-11,73.50322394844441
2024-10-12,44.918636857382694
2024-10-13,40.835124415802454
2024-10-14,74.52410205883947
2024-10-15,83.71200505239503
2024-10-16,84.73288316279009
2024-10-17,80.64937072120983
2024-10-18,75.54498016923453
2024-10-19,45.939514967777754
2024-10-20,42.876880636592574
2024-10-21,82.69112694199997
2024-10-22,84.73288316279009
2024-10-23,84.73288316279009
2024-10-24,85.75376127318515
2024-10-25,77.58673639002465
2024-10-26,45.939514967777754
2024-10-27,41.856002526197514
2024-10-28,79.62849261081477
2024-10-29,82.69112694199997
2024-10-30,81.67024883160491
2024-10-31,77.58673639002465
2024-11-01,73.50322394844441
2024-11-02,45.939514967777754
2024-11-03,43.897758746987634
2024-11-04,80.64937072120983
2024-11-05,76.5658582796296
2024-11-06,59.210930402913554
2024-11-07,81.67024883160491
2024-11-08,76.5658582796296
2024-11-09,49.00214929896294
2024-11-10,41.856002526197514
2024-11-11,69.41971150686416
2024-11-12,83.71200505239503
2024-11-13,86.77463938358021
2024-11-14,85.75376127318515
2024-11-15,76.5658582796296
2024-11-16,45.939514967777754
2024-11-17,42.876880636592574
2024-11-18,79.62849261081477
2024-11-19,83.71200505239503
2024-11-20,82.69112694199997
2024-11-21,87.79551749397527
2024-11-22,79.62849261081477
2024-11-23,45.939514967777754
2024-11-24,42.876880636592574
2024-11-25,86.77463938358021
2024-11-26,73.50322394844441
2024-11-27,69.41971150686416
2024-11-28,39.81424630540739
2024-11-29,44.918636857382694
2024-11-30,43.897758746987634
2024-12-01,44.918636857382694
2024-12-02,80.64937072120983
2024-12-03,88.81639560437033
2024-12-04,84.73288316279009
2024-12-05,82.69112694199997
2024-12-06,82.69112694199997
2024-12-07,52.06478363014813
2024-12-08,45.939514967777754
2024-12-09,77.58673639002465
2024-12-10,85.75376127318515
2024-12-11,85.75376127318515
2024-12-12,84.73288316279009
2024-12-13,78.60761450041971
2024-12-14,50.023027409358
2024-12-15,42.876880636592574
2024-12-16,79.62849261081477
2024-12-17,81.67024883160491
2024-12-18,80.64937072120983
2024-12-19,78.60761450041971
2024-12-20,78.60761450041971
2024-12-21,47.98127118856788
2024-12-22,41.856002526197514
2024-12-23,65.33619906528392
2024-12-24,50.023027409358
2024-12-25,43.897758746987634
2024-12-26,59.210930402913554
2024-12-27,62.273564734098734
2024-12-28,44.918636857382694
2024-12-29,42.876880636592574
2024-12-30,63.2944428444938
2024-12-31,61.252686623703674
2025-01-01,41.856002526197514
2025-01-02,73.50322394844441
2025-01-03,71.4614677276543
2025-01-04,52.06478363014813
2025-01-05,46.96039307817282
2025-01-06,83.71200505239503
2025-01-07,85.75376127318515
2025-01-08,86.77463938358021
2025-01-09,83.71200505239503
2025-01-10,80.64937072120983
2025-01-11,53.08566174054319
2025-01-12,47.98127118856788
2025-01-13,83.71200505239503
2025-01-14,90.85815182516045
2025-01-15,89.83727371476539
2025-01-16,93.92078615634564
2025-01-17,86.77463938358021
2025-01-18,53.08566174054319
2025-01-19,46.96039307817282
2025-01-20,64.31532095488886
2025-01-21,84.73288316279009
2025-01-22,87.79551749397527
2025-01-23,91.87902993555551
2025-01-24,83.71200505239503
2025-01-25,53.08566174054319
2025-01-26,45.939514967777754
2025-01-27,85.75376127318515
2025-01-28,88.81639560437033
2025-01-29,95.96254237713576
2025-01-30,90.85815182516045
2025-01-31,83.71200505239503
2025-02-01,55.12741796133331
2025-02-02,51.04390551975306
2025-02-03,90.85815182516045
2025-02-04,86.77463938358021
2025-02-05,86.77463938358021
2025-02-06,88.81639560437033
2025-02-07,82.69112694199997
2025-02-08,54.10653985093825
2025-02-09,43.897758746987634
2025-02-10,84.73288316279009
2025-02-11,90.85815182516045
2025-02-12,93.92078615634564
2025-02-13,88.81639560437033
2025-02-14,78.60761450041971
2025-02-15,49.00214929896294
2025-02-16,45.939514967777754
2025-02-17,75.54498016923453
2025-02-18,85.75376127318515
2025-02-19,92.89990804595058
2025-02-20,86.77463938358021
2025-02-21,86.77463938358021
2025-02-22,56.14829607172837
2025-02-23,66.35707717567898
2025-02-24,102.08781103950612
2025-02-25,100.046054818716
2025-02-26,89.83727371476539
2025-02-27,90.85815182516045
2025-02-28,83.71200505239503
2025-03-01,64.31532095488886
2025-03-02,58.190052292518494
2025-03-03,92.89990804595058
2025-03-04,96.98342048753082
2025-03-05,88.81639560437033
2025-03-06,88.81639560437033
2025-03-07,85.75376127318515
2025-03-08,54.10653985093825
2025-03-09,50.023027409358
2025-03-10,83.71200505239503
2025-03-11,86.77463938358021
2025-03-12,83.71200505239503
2025-03-13,83.71200505239503
2025-03-14,78.60761450041971
2025-03-15,50.023027409358
2025-03-16,46.96039307817282
2025-03-17,82.69112694199997
2025-03-18,86.77463938358021
2025-03-19,85.75376127318515
2025-03-20,82.69112694199997
2025-03-21,76.5658582796296
2025-03-22,52.06478363014813
2025-03-23,46.96039307817282
2025-03-24,84.73288316279009
2025-03-25,88.81639560437033
2025-03-26,82.69112694199997
2025-03-27,84.73288316279009
2025-03-28,77.58673639002465
2025-03-29,49.00214929896294
2025-03-30,46.96039307817282
2025-03-31,83.71200505239503
2025-04-01,84.73288316279009
2025-04-02,84.73288316279009
2025-04-03,84.73288316279009
2025-04-04,75.54498016923453
2025-04-05,49.00214929896294
2025-04-06,47.98127118856788
2025-04-07,82.69112694199997
2025-04-08,83.71200505239503
2025-04-09,86.77463938358021
2025-04-10,80.64937072120983
2025-04-11,77.58673639002465
2025-04-12,51.04390551975306
2025-04-13,44.918636857382694
2025-04-14,82.69112694199997
2025-04-15,83.73818141420003
2025-04-16,84.90302951452259
2025-04-17,79.73319805803477
2025-04-18,69.39353514505916
2025-04-19,43.03393880742258
2025-04-20,40.193803551579904
2025-04-21,77.40350185738964
2025-04-22,86.57831667004268
2025-04-23,84.90302951452259
2025-04-24,82.57333331387744
2025-04-25,75.72821470186955
2025-04-26,49.36861836423296
2025-04-27,45.87407406326525
2025-04-28,83.73818141420003
2025-04-29,85.41346856972012
2025-04-30,82.57333331387744
2025-05-01,86.06787761484516
2025-05-02,78.5683499577122
2025-05-03,51.043905519753054
2025-05-04,49.87905741943049
2025-05-05,82.57333331387744
2025-05-06,84.90302951452259
2025-05-07,82.06289425867992
2025-05-08,83.73818141420003
2025-05-09,78.5683499577122
2025-05-10,49.87905741943049
2025-05-11,45.87407406326525
2025-05-12,87.74316477036527
2025-05-13,86.57831667004268
2025-05-14,86.06787761484516
2025-05-15,81.14672159550486
2025-05-16,71.9849949637543
2025-05-17,47.11745124900282
2025-05-18,43.190996978252585
2025-05-19,83.76435777600501
2025-05-20,86.38199395650517
2025-05-21,90.30844822725541
2025-05-22,83.76435777600501
2025-05-23,78.5290854150047
2025-05-24,49.735087429502975
2025-05-25,40.57336079775243
2025-05-26,48.4262693392529
2025-05-27,82.45553968575493
2025-05-28,86.38199395650517
2025-05-29,90.30844822725541
2025-05-30,82.45553968575493
2025-05-31,48.4262693392529
2025-06-01,45.80863315875274
2025-06-02,82.45553968575493
2025-06-03,90.30844822725541
2025-06-04,91.61726631750548
2025-06-05,95.54372058825572
2025-06-06,85.0731758662551
2025-06-07,49.735087429502975
2025-06-08,51.043905519753054
2025-06-09,91.61726631750548
2025-06-10,99.47017485900595
2025-06-11,91.61726631750548
2025-06-12,91.61726631750548
2025-06-13,85.0731758662551
2025-06-14,51.043905519753054
2025-06-15,49.735087429502975
2025-06-16,92.92608440775557
2025-06-17,90.30844822725541
2025-06-18,86.38199395650517
2025-06-19,75.91144923450454
2025-06-20,78.5290854150047
2025-06-21,51.043905519753054
2025-06-22,51.043905519753054
2025-06-23,86.38199395650517
2025-06-24,91.61726631750548
2025-06-25,92.92608440775557
2025-06-26,87.69081204675525
2025-06-27,82.45553968575493
2025-06-28,52.35272361000313
2025-06-29,49.735087429502975
2025-06-30,85.0731758662551
2025-07-01,86.38199395650517
2025-07-02,83.76435777600501
2025-07-03,75.91144923450454
2025-07-04,48.4262693392529
2025-07-05,43.190996978252585
2025-07-06,44.49981506850266
2025-07-07,87.69081204675525
2025-07-08,103.39662912975619
2025-07-09,92.92608440775557
2025-07-10,94.23490249800564
2025-07-11,86.38199395650517
2025-07-12,54.97035979050329
2025-07-13,51.043905519753054
2025-07-14,90.30844822725541
2025-07-15,92.92608440775557
2025-07-16,91.61726631750548
2025-07-17,102.08781103950611
2025-07-18,82.45553968575493
2025-07-19,68.05854069300408
2025-07-20,69.36735878325415
2025-07-21,115.17599194200689
2025-07-22,107.32308340050642
2025-07-23,98.16135676875588
2025-07-24,99.47017485900595
2025-07-25,91.61726631750548
2025-07-26,60.2056321515036
2025-07-27,58.89681406125352
2025-07-28,96.8525386785058
2025-07-29,115.17599194200689
2025-07-30,130.88180902500784
2025-07-31,120.4112643030072
2025-08-01,100.77899294925604
2025-08-02,53.66154170025321
2025-08-03,49.735087429502975
2025-08-04,87.69081204675525
2025-08-05,96.8525386785058
2025-08-06,98.16135676875588
2025-08-07,95.54372058825572
2025-08-08,98.16135676875588
2025-08-09,60.2056321515036
2025-08-10,58.89681406125352
2025-08-11,95.54372058825572
2025-08-12,96.8525386785058
2025-08-13,94.23490249800564
2025-08-14,95.54372058825572
2025-08-15,90.30844822725541
2025-08-16,53.66154170025321
2025-08-17,52.35272361000313
2025-08-18,96.8525386785058
2025-08-19,99.47017485900595
2025-08-20,91.61726631750548
2025-08-21,91.61726631750548
2025-08-22,83.76435777600501
2025-08-23,52.35272361000313
2025-08-24,52.35272361000313
2025-08-25,96.8525386785058
2025-08-26,100.77899294925604
2025-08-27,99.47017485900595
2025-08-28,94.23490249800564
2025-08-29,85.0731758662551
2025-08-30,49.735087429502975
2025-08-31,45.80863315875274
2025-09-01,57.587995971003444
2025-09-02,95.54372058825572
2025-09-03,99.47017485900595
2025-09-04,95.54372058825572
2025-09-05,87.69081204675525
2025-09-06,52.35272361000313
2025-09-07,47.11745124900282
2025-09-08,95.54372058825572
2025-09-09,92.92608440775557
2025-09-10,88.99963013700533
2025-09-11,87.69081204675525
2025-09-12,81.14672159550486
2025-09-13,47.11745124900282
2025-09-14,45.80863315875274
2025-09-15,88.99963013700533
2025-09-16,98.16135676875588
2025-09-17,95.54372058825572
2025-09-18,94.23490249800564
2025-09-19,88.99963013700533
2025-09-20,53.66154170025321
2025-09-21,51.043905519753054
2025-09-22,92.92608440775557
2025-09-23,96.8525386785058
2025-09-24,96.8525386785058
2025-09-25,94.23490249800564
2025-09-26,90.30844822725541
2025-09-27,53.66154170025321
2025-09-28,48.4262693392529
2025-09-29,96.8525386785058
2025-09-30,102.08781103950611
2025-10-01,96.8525386785058
2025-10-02,92.92608440775557
2025-10-03,77.22026732475462
2025-10-04,45.80863315875274
2025-10-05,44.49981506850266
2025-10-06,83.76435777600501
2025-10-07,92.92608440775557
2025-10-08,91.61726631750548
2025-10-09,92.92608440775557
2025-10-10,83.76435777600501
2025-10-11,48.4262693392529
2025-10-12,44.49981506850266
2025-10-13,85.0731758662551
2025-10-14,87.69081204675525
2025-10-15,91.61726631750548
2025-10-16,87.69081204675525
2025-10-17,81.14672159550486
2025-10-18,48.4262693392529
2025-10-19,45.80863315875274
2025-10-20,92.92608440775557
2025-10-21,92.92608440775557
2025-10-22,90.30844822725541
2025-10-23,90.30844822725541
2025-10-24,82.45553968575493
2025-10-25,44.49981506850266
2025-10-26,45.80863315875274
2025-10-27,86.38199395650517
2025-10-28,87.69081204675525
2025-10-29,91.61726631750548
2025-10-30,96.8525386785058
2025-10-31,87.69081204675525
2025-11-01,54.97035979050329
2025-11-02,53.66154170025321
2025-11-03,96.8525386785058
2025-11-04,98.16135676875588
2025-11-05,96.8525386785058
2025-11-06,94.23490249800564
2025-11-07,96.8525386785058
2025-11-08,54.97035979050329
2025-11-09,51.043905519753054
2025-11-10,91.61726631750548
2025-11-11,96.8525386785058
2025-11-12,103.39662912975619
2025-11-13,104.70544722000626
2025-11-14,98.16135676875588
2025-11-15,64.13208642225383
2025-11-16,57.587995971003444
2025-11-17,102.08781103950611
2025-11-18,92.92608440775557
2025-11-19,99.47017485900595
2025-11-20,99.47017485900595
2025-11-21,86.38199395650517
2025-11-22,52.35272361000313
2025-11-23,48.4262693392529
2025-11-24,83.76435777600501
2025-11-25,90.30844822725541
2025-11-26,77.22026732475462
2025-11-27,49.735087429502975
2025-11-28,54.97035979050329
2025-11-29,52.35272361000313
2025-11-30,53.66154170025321
2025-12-01,98.16135676875588
2025-12-02,107.32308340050642
2025-12-03,96.8525386785058
2025-12-04,99.47017485900595
2025-12-05,88.99963013700533
2025-12-06,57.587995971003444
2025-12-07,56.279177880753366
2025-12-08,95.54372058825572
2025-12-09,100.77899294925604
2025-12-10,99.47017485900595
2025-12-11,98.16135676875587
2025-12-12,91.61726631750548
2025-12-13,57.58799597100344
2025-12-14,51.043905519753054
2025-12-15,91.61726631750548
2025-12-16,92.92608440775555
2025-12-17,96.8525386785058
2025-12-18,100.77899294925602
2025-12-19,89.65403918213036
2025-12-20,54.97035979050328
2025-12-21,49.73508742950297
2025-12-22,85.07317586625508
2025-12-23,79.83790350525476
2025-12-24,58.89681406125352
2025-12-25,48.4262693392529
2025-12-26,61.51445024175368
2025-12-27,53.66154170025321
2025-12-28,48.4262693392529
2025-12-29,76.56585827962958
2025-12-30,75.91144923450454
2025-12-31,66.74972260275399
2026-01-01,45.80863315875274
2026-01-02,70.67617687350423
2026-01-03,54.97035979050328
2026-01-04,54.97035979050328
2026-01-05,91.61726631750548
2026-01-06,96.8525386785058
2026-01-07,106.01426531025633
2026-01-08,98.81576581388092
2026-01-09,94.23490249800562
2026-01-10,65.4409045125039
2026-01-11,56.27917788075336
2026-01-12,96.85253867850578
2026-01-13,102.0878110395061
2026-01-14,99.47017485900594
2026-01-15,107.3230834005064
2026-01-16,98.16135676875587
2026-01-17,61.51445024175367
2026-01-18,54.97035979050328
2026-01-19,83.764357776005
2026-01-20,109.94071958100656
2026-01-21,109.94071958100656
2026-01-22,108.63190149075649
2026-01-23,103.39662912975618
2026-01-24,66.74972260275399
2026-01-25,65.4409045125039
2026-01-26,100.77899294925601
2026-01-27,102.0878110395061
2026-01-28,100.77899294925601
2026-01-29,108.63190149075649
2026-01-30,106.01426531025632
2026-01-31,68.05854069300406
2026-02-01,68.05854069300406
2026-02-02,106.01426531025632
2026-02-03,111.24953767125663
2026-02-04,109.94071958100656
2026-02-05,111.24953767125663
2026-02-06,100.77899294925601
2026-02-07,68.05854069300406
2026-02-08,62.82326833200375
2026-02-09,95.5437205882557
2026-02-10,116.48481003225695
2026-02-11,107.3230834005064
2026-02-12,99.47017485900594
2026-02-13,108.63190149075649
2026-02-14,70.67617687350422
2026-02-15,66.74972260275399
2026-02-16,99.47017485900594
2026-02-17,106.01426531025632
2026-02-18,108.63190149075649
2026-02-19,104.70544722000625
2026-02-20,95.5437205882557
2026-02-21,69.36735878325413
2026-02-22,62.82326833200375
2026-02-23,107.3230834005064
2026-02-24,109.94071958100656
2026-02-25,120.41126430300719
2026-02-26,117.79362812250703
2026-02-27,112.55835576150672
2026-02-28,65.4409045125039
2026-03-01,61.51445024175367
2026-03-02,108.63190149075649
2026-03-03,116.48481003225695
2026-03-04,111.24953767125663
2026-03-05,107.3230834005064
2026-03-06,104.70544722000625
2026-03-07,68.05854069300406
2026-03-08,61.51445024175367
2026-03-09,107.3230834005064
2026-03-10,108.63190149075649
2026-03-11,106.01426531025632
2026-03-12,111.24953767125663
2026-03-13,103.39662912975618
2026-03-14,71.9849949637543
2026-03-15,65.4409045125039
2026-03-16,112.55835576150672
2026-03-17,119.10244621275712
2026-03-18,115.17599194200687
2026-03-19,112.55835576150672
2026-03-20,104.70544722000625
2026-03-21,68.05854069300406
2026-03-22,68.05854069300406
2026-03-23,112.55835576150672
2026-03-24,109.94071958100656
2026-03-25,116.48481003225695
2026-03-26,102.0878110395061
2026-03-27,102.0878110395061
2026-03-28,68.05854069300406
2026-03-29,66.74972260275399
2026-03-30,106.01426531025632
2026-03-31,109.94071958100656
2026-04-01,111.24953767125663
2026-04-02,109.94071958100656
2026-04-03,91.61726631750547
2026-04-04,61.51445024175367
2026-04-05,60.20563215150359
2026-04-06,109.94071958100656
2026-04-07,108.63190149075649
2026-04-08,116.48481003225695
2026-04-09,115.17599194200687
2026-04-10,102.0878110395061
2026-04-11,69.36735878325413
2026-04-12,62.82326833200375
2026-04-13,104.70544722000625
2026-04-14,116.48481003225695
2026-04-15,115.17599194200687
2026-04-16,108.63190149075649
2026-04-17,115.17599194200687
2026-04-18,69.36735878325413
2026-04-19,66.74972260275399
2026-04-20,109.94071958100656
2026-04-21,117.79362812250703
2026-04-22,130.8818090250078
2026-04-23,112.55835576150672
2026-04-24,99.47017485900594
2026-04-25,64.13208642225382
2026-04-26,62.82326833200375
2026-04-27,115.17599194200687
2026-04-28,117.79362812250703
2026-04-29,107.3230834005064
2026-04-30,108.63190149075649
2026-05-01,107.3230834005064
2026-05-02,71.9849949637543
2026-05-03,66.74972260275399
2026-05-04,102.0878110395061
2026-05-05,111.24953767125663
2026-05-06,123.02890048350734
2026-05-07,120.41126430300719
2026-05-08,109.94071958100656
2026-05-09,70.67617687350422
2026-05-10,69.36735878325413
2026-05-11,125.6465366640075
2026-05-12,123.02890048350734
2026-05-13,115.17599194200687
2026-05-14,115.17599194200687
2026-05-15,109.94071958100656
2026-05-16,68.05854069300406
2026-05-17,58.896814061253515
2026-05-18,99.47017485900594
2026-05-19,103.39662912975618
2026-05-20,102.0878110395061
2026-05-21,103.39662912975618
2026-05-22,92.92608440775555
2026-05-23,66.74972260275399
2026-05-24,65.4409045125039
2026-05-25,70.67617687350422
2026-05-26,100.77899294925601
2026-05-27,111.24953767125663
2026-05-28,115.17599194200687
2026-05-29,111.24953767125663
2026-05-30,71.9849949637543
2026-05-31,75.91144923450453
