Time,house_of_the_dragon
2024-08-17,2.7774246575342465
2024-08-18,3.6150606653620354
2024-08-19,3.1896297455968687
2024-08-20,2.232961252446184
2024-08-21,2.2153268101761254
2024-08-22,1.7722614481409003
2024-08-23,1.5055405088062623
2024-08-24,1.966240313111546
2024-08-25,2.3564023483365952
2024-08-26,1.8251647749510762
2024-08-27,1.5055405088062623
2024-08-28,1.452637181996086
2024-08-29,1.39973385518591
2024-08-30,1.4173682974559687
2024-08-31,1.7722614481409003
2024-09-01,1.7898958904109588
2024-09-02,1.8604336594911937
2024-09-03,1.3820994129158513
2024-09-04,1.3644649706457925
2024-09-05,1.3468305283757338
2024-09-06,0.9919373776908023
2024-09-07,1.2939272015655576
2024-09-08,1.4173682974559687
2024-09-09,1.0448407045009784
2024-09-10,0.9390340508806263
2024-09-11,0.9037651663405089
2024-09-12,0.9037651663405089
2024-09-13,0.9213996086105676
2024-09-14,1.0272062622309197
2024-09-15,1.0272062622309197
2024-09-16,0.9566684931506849
2024-09-17,0.8817221135029354
2024-09-18,0.8817221135029354
2024-09-19,0.7759154598825831
2024-09-20,0.7406465753424657
2024-09-21,1.022797651663405
2024-09-22,1.022797651663405
2024-09-23,0.8111843444227006
2024-09-24,0.6701088062622309
2024-09-25,0.6701088062622309
2024-09-26,0.7053776908023484
2024-09-27,0.6701088062622309
2024-09-28,0.7759154598825831
2024-09-29,0.8817221135029354
2024-09-30,0.7759154598825831
2024-10-01,0.6348399217221135
2024-10-02,0.5643021526418787
2024-10-03,0.6701088062622309
2024-10-04,0.5995710371819961
2024-10-05,0.7406465753424657
2024-10-06,0.7759154598825831
2024-10-07,0.6348399217221135
2024-10-08,0.5643021526418787
2024-10-09,0.7406465753424657
2024-10-10,0.4937643835616438
2024-10-11,0.5290332681017612
2024-10-12,0.6701088062622309
2024-10-13,0.7759154598825831
2024-10-14,0.7053776908023484
2024-10-15,0.5290332681017612
2024-10-16,0.4584954990215264
2024-10-17,0.4937643835616438
2024-10-18,0.5643021526418787
2024-10-19,0.5995710371819961
2024-10-20,0.6348399217221135
2024-10-21,0.4937643835616438
2024-10-22,0.4937643835616438
2024-10-23,0.4937643835616438
2024-10-24,0.4584954990215264
2024-10-25,0.4937643835616438
2024-10-26,0.4937643835616438
2024-10-27,0.5995710371819961
2024-10-28,0.4937643835616438
2024-10-29,0.42322661448140897
2024-10-30,0.3879577299412916
2024-10-31,0.4584954990215264
2024-11-01,0.4584954990215264
2024-11-02,0.4937643835616438
2024-11-03,0.5643021526418787
2024-11-04,0.4584954990215264
2024-11-05,0.4584954990215264
2024-11-06,0.3174199608610567
2024-11-07,0.3879577299412916
2024-11-08,0.4584954990215264
2024-11-09,0.4937643835616438
2024-11-10,0.5995710371819961
2024-11-11,0.4937643835616438
2024-11-12,0.4937643835616438
2024-11-13,0.5290332681017612
2024-11-14,0.4584954990215264
2024-11-15,0.4584954990215264
2024-11-16,0.42322661448140897
2024-11-17,0.5643021526418787
2024-11-18,0.4937643835616438
2024-11-19,0.4937643835616438
2024-11-20,0.4937643835616438
2024-11-21,0.4584954990215264
2024-11-22,0.4937643835616438
2024-11-23,0.5290332681017612
2024-11-24,0.5643021526418787
2024-11-25,0.4584954990215264
2024-11-26,0.4937643835616438
2024-11-27,0.4584954990215264
2024-11-28,0.4937643835616438
2024-11-29,0.5643021526418787
2024-11-30,0.5643021526418787
2024-12-01,0.7053776908023484
2024-12-02,0.4937643835616438
2024-12-03,0.4584954990215264
2024-12-04,0.4584954990215264
2024-12-05,0.42322661448140897
2024-12-06,0.4584954990215264
2024-12-07,0.5290332681017612
2024-12-08,0.5643021526418787
2024-12-09,0.42322661448140897
2024-12-10,0.42322661448140897
2024-12-11,0.3879577299412916
2024-12-12,0.4937643835616438
2024-12-13,0.4584954990215264
2024-12-14,0.5290332681017612
2024-12-15,0.5290332681017612
2024-12-16,0.4584954990215264
2024-12-17,0.4937643835616438
2024-12-18,0.5290332681017612
2024-12-19,0.3879577299412916
2024-12-20,0.42322661448140897
2024-12-21,0.5290332681017612
2024-12-22,0.4937643835616438
2024-12-23,0.4937643835616438
2024-12-24,0.5290332681017612
2024-12-25,0.4584954990215264
2024-12-26,0.4584954990215264
2024-12-27,0.6348399217221135
2024-12-28,0.6348399217221135
2024-12-29,0.5643021526418787
2024-12-30,0.5643021526418787
2024-12-31,0.6348399217221135
2025-01-01,0.5995710371819961
2025-01-02,0.5995710371819961
2025-01-03,0.5290332681017612
2025-01-04,0.5643021526418787
2025-01-05,0.6701088062622309
2025-01-06,0.5995710371819961
2025-01-07,0.5290332681017612
2025-01-08,0.3879577299412916
2025-01-09,0.4584954990215264
2025-01-10,0.42322661448140897
2025-01-11,0.5643021526418787
2025-01-12,0.5995710371819961
2025-01-13,0.3879577299412916
2025-01-14,0.42322661448140897
2025-01-15,0.42322661448140897
2025-01-16,0.42322661448140897
2025-01-17,0.4584954990215264
2025-01-18,0.5290332681017612
2025-01-19,0.5643021526418787
2025-01-20,0.5290332681017612
2025-01-21,0.42322661448140897
2025-01-22,0.4584954990215264
2025-01-23,0.42322661448140897
2025-01-24,0.4584954990215264
2025-01-25,0.5290332681017612
2025-01-26,0.5290332681017612
2025-01-27,0.42322661448140897
2025-01-28,0.4584954990215264
2025-01-29,0.4584954990215264
2025-01-30,0.4584954990215264
2025-01-31,0.42322661448140897
2025-02-01,0.4937643835616438
2025-02-02,0.6348399217221135
2025-02-03,0.42322661448140897
2025-02-04,0.3879577299412916
2025-02-05,0.4937643835616438
2025-02-06,0.4584954990215264
2025-02-07,0.3526888454011742
2025-02-08,0.3879577299412916
2025-02-09,0.4937643835616438
2025-02-10,0.42322661448140897
2025-02-11,0.42322661448140897
2025-02-12,0.3879577299412916
2025-02-13,0.5290332681017612
2025-02-14,0.5290332681017612
2025-02-15,0.5290332681017612
2025-02-16,0.5995710371819961
2025-02-17,0.5995710371819961
2025-02-18,0.5290332681017612
2025-02-19,0.4937643835616438
2025-02-20,0.3879577299412916
2025-02-21,0.4584954990215264
2025-02-22,0.4937643835616438
2025-02-23,0.5643021526418787
2025-02-24,0.42322661448140897
2025-02-25,0.42322661448140897
2025-02-26,0.3879577299412916
2025-02-27,0.3879577299412916
2025-02-28,0.3879577299412916
2025-03-01,0.4584954990215264
2025-03-02,0.5643021526418787
2025-03-03,0.42322661448140897
2025-03-04,0.42322661448140897
2025-03-05,0.3526888454011742
2025-03-06,0.3879577299412916
2025-03-07,0.3879577299412916
2025-03-08,0.7406465753424657
2025-03-09,0.6701088062622309
2025-03-10,0.42322661448140897
2025-03-11,0.4584954990215264
2025-03-12,0.3879577299412916
2025-03-13,0.3879577299412916
2025-03-14,0.3879577299412916
2025-03-15,0.3879577299412916
2025-03-16,0.5643021526418787
2025-03-17,0.42322661448140897
2025-03-18,0.3526888454011742
2025-03-19,0.3879577299412916
2025-03-20,0.3526888454011742
2025-03-21,0.3174199608610567
2025-03-22,0.4584954990215264
2025-03-23,0.5290332681017612
2025-03-24,0.3879577299412916
2025-03-25,0.3879577299412916
2025-03-26,0.3879577299412916
2025-03-27,0.42322661448140897
2025-03-28,0.4584954990215264
2025-03-29,0.5995710371819961
2025-03-30,0.6701088062622309
2025-03-31,0.5643021526418787
2025-04-01,0.5290332681017612
2025-04-02,0.42322661448140897
2025-04-03,0.4937643835616438
2025-04-04,0.42322661448140897
2025-04-05,0.4584954990215264
2025-04-06,0.5643021526418787
2025-04-07,0.4937643835616438
2025-04-08,0.4584954990215264
2025-04-09,0.42322661448140897
2025-04-10,0.4584954990215264
2025-04-11,0.42322661448140897
2025-04-12,0.4937643835616438
2025-04-13,0.7759154598825831
2025-04-14,0.7053776908023484
2025-04-15,0.5302527739887137
2025-04-16,0.5539266739846322
2025-04-17,0.41695486991993913
2025-04-18,0.48242104308935574
2025-04-19,0.4944999585410754
2025-04-20,0.6314717626057685
2025-04-21,0.4944999585410754
2025-04-22,0.4587471430934372
2025-04-23,0.4527076853675774
2025-04-24,0.5302527739887137
2025-04-25,0.3932809699240206
2025-04-26,0.4944999585410754
2025-04-27,0.5660055894363519
2025-04-28,0.4587471430934372
2025-04-29,0.4587471430934372
2025-04-30,0.48846050081521564
2025-05-01,0.41695486991993913
2025-05-02,0.3514886967505225
2025-05-03,0.48242104308935574
2025-05-04,0.6017584048839901
2025-05-05,0.5181738585369939
2025-05-06,0.4587471430934372
2025-05-07,0.3872415121981607
2025-05-08,0.4109154121940793
2025-05-09,0.422994327645799
2025-05-10,0.4944999585410754
2025-05-11,0.6017584048839901
2025-05-12,0.5660055894363519
2025-05-13,0.48846050081521564
2025-05-14,0.5242133162628538
2025-05-15,0.5073144489722268
2025-05-16,0.44691987171362835
2025-05-17,0.4952355335205071
2025-05-18,0.5556301107791055
2025-05-19,0.5556301107791055
2025-05-20,0.45899878716534803
2025-05-21,0.4710777026170677
2025-05-22,0.4952355335205071
2025-05-23,0.44691987171362835
2025-05-24,0.6281036034894236
2025-05-25,0.8696819125238173
2025-05-26,0.9300764897824157
2025-05-27,0.6764192652963024
2025-05-28,0.6160246880377039
2025-05-29,0.6281036034894236
2025-05-30,0.5797879416825449
2025-05-31,0.652261434392863
2025-06-01,0.7368138425549008
2025-06-02,0.7368138425549008
2025-06-03,0.5556301107791055
2025-06-04,0.5073144489722268
2025-06-05,0.4710777026170677
2025-06-06,0.4106831253584693
2025-06-07,0.5314722798756661
2025-06-08,0.6401825189411433
2025-06-09,0.5556301107791055
2025-06-10,0.4952355335205071
2025-06-11,0.5073144489722268
2025-06-12,0.43484095626190866
2025-06-13,0.44691987171362835
2025-06-14,0.4952355335205071
2025-06-15,0.7005770961997417
2025-06-16,0.6039457725859843
2025-06-17,0.5314722798756661
2025-06-18,0.5918668571342646
2025-06-19,0.5435511953273858
2025-06-20,0.6039457725859843
2025-06-21,0.5314722798756661
2025-06-22,0.5314722798756661
2025-06-23,0.4710777026170677
2025-06-24,0.5073144489722268
2025-06-25,0.5314722798756661
2025-06-26,0.4831566180687874
2025-06-27,0.4831566180687874
2025-06-28,0.45899878716534803
2025-06-29,0.5797879416825449
2025-06-30,0.5193933644239465
2025-07-01,0.4831566180687874
2025-07-02,0.45899878716534803
2025-07-03,0.3865252944550299
2025-07-04,0.4710777026170677
2025-07-05,0.5073144489722268
2025-07-06,0.6039457725859843
2025-07-07,0.5435511953273858
2025-07-08,0.5314722798756661
2025-07-09,0.5314722798756661
2025-07-10,0.7247349271031811
2025-07-11,0.6401825189411433
2025-07-12,0.7609716734583402
2025-07-13,0.7609716734583402
2025-07-14,0.6764192652963024
2025-07-15,0.6281036034894236
2025-07-16,0.7851295043617795
2025-07-17,0.7488927580066205
2025-07-18,0.688498180748022
2025-07-19,0.9300764897824157
2025-07-20,1.0750234752030519
2025-07-21,0.7972084198134992
2025-07-22,0.7851295043617795
2025-07-23,0.6643403498445827
2025-07-24,0.7247349271031811
2025-07-25,0.8213662507169386
2025-07-26,0.7972084198134992
2025-07-27,0.9059186588789764
2025-07-28,0.7851295043617795
2025-07-29,0.7730505889100598
2025-07-30,0.9663132361375748
2025-07-31,0.8213662507169386
2025-08-01,0.7730505889100598
2025-08-02,0.6281036034894236
2025-08-03,0.6764192652963024
2025-08-04,0.6401825189411433
2025-08-05,0.5677090262308252
2025-08-06,0.5797879416825449
2025-08-07,0.5556301107791055
2025-08-08,0.5435511953273858
2025-08-09,0.5918668571342646
2025-08-10,0.7368138425549008
2025-08-11,0.6764192652963024
2025-08-12,0.6039457725859843
2025-08-13,0.7488927580066205
2025-08-14,0.5677090262308252
2025-08-15,0.5314722798756661
2025-08-16,0.7126560116514614
2025-08-17,0.6764192652963024
2025-08-18,0.6764192652963024
2025-08-19,0.6039457725859843
2025-08-20,0.5556301107791055
2025-08-21,0.5193933644239465
2025-08-22,0.6401825189411433
2025-08-23,0.7851295043617795
2025-08-24,0.8938397434272567
2025-08-25,0.5918668571342646
2025-08-26,0.5918668571342646
2025-08-27,0.5435511953273858
2025-08-28,1.0508656442996127
2025-08-29,0.6764192652963024
2025-08-30,0.4831566180687874
2025-08-31,0.652261434392863
2025-09-01,0.652261434392863
2025-09-02,0.5073144489722268
2025-09-03,0.5556301107791055
2025-09-04,0.5556301107791055
2025-09-05,0.5677090262308252
2025-09-06,0.5314722798756661
2025-09-07,0.6039457725859843
2025-09-08,0.4952355335205071
2025-09-09,0.5073144489722268
2025-09-10,0.4952355335205071
2025-09-11,0.4106831253584693
2025-09-12,0.45899878716534803
2025-09-13,0.4831566180687874
2025-09-14,0.5918668571342646
2025-09-15,0.6039457725859843
2025-09-16,0.6401825189411433
2025-09-17,0.5918668571342646
2025-09-18,0.43484095626190866
2025-09-19,0.4831566180687874
2025-09-20,0.5677090262308252
2025-09-21,0.6643403498445827
2025-09-22,0.5435511953273858
2025-09-23,0.43484095626190866
2025-09-24,0.5435511953273858
2025-09-25,0.422762040810189
2025-09-26,0.422762040810189
2025-09-27,0.5193933644239465
2025-09-28,0.4710777026170677
2025-09-29,0.44691987171362835
2025-09-30,0.45899878716534803
2025-10-01,0.422762040810189
2025-10-02,0.43484095626190866
2025-10-03,0.45899878716534803
2025-10-04,0.5073144489722268
2025-10-05,0.5677090262308252
2025-10-06,0.5797879416825449
2025-10-07,0.5193933644239465
2025-10-08,0.5193933644239465
2025-10-09,0.652261434392863
2025-10-10,0.7005770961997417
2025-10-11,0.7126560116514614
2025-10-12,0.652261434392863
2025-10-13,0.688498180748022
2025-10-14,0.5556301107791055
2025-10-15,0.5073144489722268
2025-10-16,0.43484095626190866
2025-10-17,0.45899878716534803
2025-10-18,0.6401825189411433
2025-10-19,0.5556301107791055
2025-10-20,0.4831566180687874
2025-10-21,0.5677090262308252
2025-10-22,0.7126560116514614
2025-10-23,0.6643403498445827
2025-10-24,0.6764192652963024
2025-10-25,0.5677090262308252
2025-10-26,0.6764192652963024
2025-10-27,0.5677090262308252
2025-10-28,0.5073144489722268
2025-10-29,0.3865252944550299
2025-10-30,0.5314722798756661
2025-10-31,0.4710777026170677
2025-11-01,0.5918668571342646
2025-11-02,0.5314722798756661
2025-11-03,0.5556301107791055
2025-11-04,0.5556301107791055
2025-11-05,0.4952355335205071
2025-11-06,0.4831566180687874
2025-11-07,0.44691987171362835
2025-11-08,0.6039457725859843
2025-11-09,0.6401825189411433
2025-11-10,0.4952355335205071
2025-11-11,0.5435511953273858
2025-11-12,0.422762040810189
2025-11-13,0.43484095626190866
2025-11-14,0.45899878716534803
2025-11-15,0.4831566180687874
2025-11-16,0.5435511953273858
2025-11-17,0.4952355335205071
2025-11-18,0.5193933644239465
2025-11-19,0.4710777026170677
2025-11-20,0.5797879416825449
2025-11-21,0.6643403498445827
2025-11-22,0.845524081620378
2025-11-23,0.7247349271031811
2025-11-24,0.6281036034894236
2025-11-25,0.5435511953273858
2025-11-26,0.5918668571342646
2025-11-27,0.6401825189411433
2025-11-28,0.6039457725859843
2025-11-29,0.6401825189411433
2025-11-30,0.6401825189411433
2025-12-01,0.6160246880377039
2025-12-02,0.5556301107791055
2025-12-03,0.45899878716534803
2025-12-04,0.5797879416825449
2025-12-05,0.688498180748022
2025-12-06,0.7730505889100598
2025-12-07,0.7247349271031811
2025-12-08,0.5797879416825449
2025-12-09,0.5677090262308252
2025-12-10,0.5677090262308252
2025-12-11,0.5906642517665333
2025-12-12,0.761179816695063
2025-12-13,0.87693719106101
2025-12-14,0.7124610838583401
2025-12-15,0.6089841604590347
2025-12-16,0.6150236181848946
2025-12-17,0.5663048853481718
2025-12-18,0.5906642517665333
2025-12-19,0.5115466947855891
2025-12-20,0.6881017174399787
2025-12-21,0.6637423510216174
2025-12-22,0.6454224423291158
2025-12-23,0.596703709492393
2025-12-24,0.7307809925508417
2025-12-25,0.6637423510216174
2025-12-26,0.6637423510216174
2025-12-27,0.8586172823685085
2025-12-28,0.8586172823685085
2025-12-29,0.7855391831134243
2025-12-30,0.87693719106101
2025-12-31,0.7551403589692031
2026-01-01,1.1082504042779822
2026-01-02,1.2056878699514277
2026-01-03,1.1082504042779822
2026-01-04,1.1265703129704838
2026-01-05,0.8342579159501471
2026-01-06,0.8098985495317856
2026-01-07,0.7551403589692031
2026-01-08,0.8402973736760069
2026-01-09,0.8586172823685085
2026-01-10,1.0561187831311865
2026-01-11,1.0069969792646198
2026-01-12,0.7859488618650691
2026-01-13,0.8105097637983525
2026-01-14,0.7613879599317857
2026-01-15,0.8350706657316359
2026-01-16,0.9333142734647695
2026-01-17,1.1789232927976037
2026-01-18,1.5473368217968548
2026-01-19,2.456090193328341
2026-01-20,1.6455804295299883
2026-01-21,1.3017278024640206
2026-01-22,1.1543623908643201
2026-01-23,1.1298014889310368
2026-01-24,1.2526059985974538
2026-01-25,1.4245323121304376
2026-01-26,1.8420676449962556
2026-01-27,1.4490932140637212
2026-01-28,1.1543623908643201
2026-01-29,1.2280450966641705
2026-01-30,0.9333142734647695
2026-01-31,1.326288704397304
2026-02-01,1.4245323121304376
2026-02-02,1.5473368217968548
2026-02-03,1.5227759198635713
2026-02-04,1.2526059985974538
2026-02-05,1.1543623908643201
2026-02-06,1.1052405869977533
2026-02-07,1.6455804295299883
2026-02-08,1.6701413314632718
2026-02-09,1.1543623908643201
2026-02-10,1.1543623908643201
2026-02-11,1.203484194730887
2026-02-12,1.08067968506447
2026-02-13,1.0561187831311865
2026-02-14,1.2526059985974538
2026-02-15,1.3754105082638708
2026-02-16,2.038554860462523
2026-02-17,1.5473368217968548
2026-02-18,1.5718977237301381
2026-02-19,2.406968389461774
2026-02-20,2.1859202720622233
2026-02-21,1.8420676449962556
2026-02-22,1.9157503507961058
2026-02-23,2.333285683661924
2026-02-24,2.0631157623958063
2026-02-25,1.5227759198635713
2026-02-26,1.4245323121304376
2026-02-27,1.2771669005307373
2026-02-28,1.2771669005307373
2026-03-01,1.3999714101971543
2026-03-02,1.326288704397304
2026-03-03,1.1298014889310368
2026-03-04,1.0561187831311865
2026-03-05,1.0315578811979031
2026-03-06,1.0069969792646198
2026-03-07,1.1298014889310368
2026-03-08,1.498215017930288
2026-03-09,1.0315578811979031
2026-03-10,0.9824360773313363
2026-03-11,0.9578751753980529
2026-03-12,0.8350706657316359
2026-03-13,0.9087533715314862
2026-03-14,0.9333142734647695
2026-03-15,1.1543623908643201
2026-03-16,0.9087533715314862
2026-03-17,0.8350706657316359
2026-03-18,0.8105097637983525
2026-03-19,0.8350706657316359
2026-03-20,0.8596315676649193
2026-03-21,0.9333142734647695
2026-03-22,1.0561187831311865
2026-03-23,0.9333142734647695
2026-03-24,0.8841924695982027
2026-03-25,0.7859488618650691
2026-03-26,0.7859488618650691
2026-03-27,0.8105097637983525
2026-03-28,0.9333142734647695
2026-03-29,0.9578751753980529
2026-03-30,0.8105097637983525
2026-03-31,0.7122661560652188
2026-04-01,0.6877052541319354
2026-04-02,0.6877052541319354
2026-04-03,0.8596315676649193
2026-04-04,0.8841924695982027
2026-04-05,1.1298014889310368
2026-04-06,0.8105097637983525
2026-04-07,0.7613879599317857
2026-04-08,0.9087533715314862
2026-04-09,0.8105097637983525
2026-04-10,0.7859488618650691
2026-04-11,0.8105097637983525
2026-04-12,0.8350706657316359
2026-04-13,0.8841924695982027
2026-04-14,0.6877052541319354
2026-04-15,0.8105097637983525
2026-04-16,0.6877052541319354
2026-04-17,0.8105097637983525
2026-04-18,0.8596315676649193
2026-04-19,1.1789232927976037
2026-04-20,0.8596315676649193
2026-04-21,0.7613879599317857
2026-04-22,0.7859488618650691
2026-04-23,0.7613879599317857
2026-04-24,0.6877052541319354
2026-04-25,0.8350706657316359
2026-04-26,1.326288704397304
2026-04-27,1.5964586256634214
2026-04-28,1.3017278024640206
2026-04-29,1.0561187831311865
2026-04-30,0.8841924695982027
2026-05-01,0.8350706657316359
2026-05-02,0.9087533715314862
2026-05-03,1.1052405869977533
2026-05-04,0.9087533715314862
2026-05-05,0.9578751753980529
2026-05-06,0.8841924695982027
2026-05-07,0.8105097637983525
2026-05-08,0.7368270579985022
2026-05-09,0.7859488618650691
2026-05-10,0.9824360773313363
2026-05-11,0.8596315676649193
2026-05-12,0.7613879599317857
2026-05-13,0.9087533715314862
2026-05-14,0.9333142734647695
2026-05-15,0.8350706657316359
2026-05-16,0.8596315676649193
2026-05-17,1.1789232927976037
2026-05-18,0.9333142734647695
2026-05-19,0.7859488618650691
2026-05-20,0.7859488618650691
2026-05-21,1.08067968506447
2026-05-22,1.0069969792646198
2026-05-23,1.08067968506447
2026-05-24,1.1052405869977533
2026-05-25,1.203484194730887
2026-05-26,1.203484194730887
2026-05-27,1.2280450966641705
2026-05-28,1.4490932140637212
2026-05-29,1.5964586256634214
2026-05-30,1.8420676449962556
2026-05-31,1.866628546929539
