Time,wordle_hint
2024-09-23,35.29500091971751
2024-09-24,47.571522978749684
2024-09-25,38.36413143447555
2024-09-26,35.29500091971751
2024-09-27,56.778914523023815
2024-09-28,38.36413143447555
2024-09-29,55.24434926564479
2024-09-30,38.36413143447555
2024-10-01,59.84804503778186
2024-10-02,46.03695772137066
2024-10-03,75.19369761157208
2024-10-04,72.12456709681403
2024-10-05,61.38261029516088
2024-10-06,69.05543658205599
2024-10-07,47.571522978749684
2024-10-08,50.64065349350773
2024-10-09,112.02326378866861
2024-10-10,75.19369761157208
2024-10-11,65.98630606729795
2024-10-12,36.82956617709653
2024-10-13,36.82956617709653
2024-10-14,98.21217647225741
2024-10-15,116.62695956080567
2024-10-16,50.64065349350773
2024-10-17,84.40108915584621
2024-10-18,59.84804503778186
2024-10-19,72.12456709681403
2024-10-20,64.45174080991893
2024-10-21,39.898696691854575
2024-10-22,33.76043566233849
2024-10-23,70.59000183943502
2024-10-24,75.19369761157208
2024-10-25,55.24434926564479
2024-10-26,70.59000183943502
2024-10-27,50.64065349350773
2024-10-28,95.14304595749937
2024-10-29,73.65913235419306
2024-10-30,84.40108915584621
2024-10-31,85.93565441322524
2024-11-01,81.33195864108816
2024-11-02,47.571522978749684
2024-11-03,55.24434926564479
2024-11-04,87.47021967060425
2024-11-05,104.3504375017735
2024-11-06,55.24434926564479
2024-11-07,84.40108915584621
2024-11-08,52.17521875088675
2024-11-09,44.50239246399164
2024-11-10,55.24434926564479
2024-11-11,53.70978400826577
2024-11-12,55.24434926564479
2024-11-13,75.19369761157208
2024-11-14,153.4565257379022
2024-11-15,82.8665238984672
2024-11-16,69.05543658205599
2024-11-17,62.9171755525399
2024-11-18,46.03695772137066
2024-11-19,62.9171755525399
2024-11-20,62.9171755525399
2024-11-21,42.96782720661262
2024-11-22,41.4332619492336
2024-11-23,59.84804503778186
2024-11-24,64.45174080991893
2024-11-25,52.17521875088675
2024-11-26,53.70978400826577
2024-11-27,46.03695772137066
2024-11-28,65.98630606729795
2024-11-29,79.79739338370915
2024-11-30,116.62695956080567
2024-12-01,95.14304595749937
2024-12-02,79.79739338370915
2024-12-03,52.17521875088675
2024-12-04,70.59000183943502
2024-12-05,95.14304595749937
2024-12-06,61.38261029516088
2024-12-07,58.31347978040284
2024-12-08,104.3504375017735
2024-12-09,65.98630606729795
2024-12-10,62.9171755525399
2024-12-11,58.31347978040284
2024-12-12,96.67761121487838
2024-12-13,95.14304595749937
2024-12-14,58.31347978040284
2024-12-15,50.64065349350773
2024-12-16,49.106088236128706
2024-12-17,58.31347978040284
2024-12-18,73.65913235419306
2024-12-19,59.84804503778186
2024-12-20,36.82956617709653
2024-12-21,38.36413143447555
2024-12-22,47.571522978749684
2024-12-23,65.98630606729795
2024-12-24,116.62695956080567
2024-12-25,59.84804503778186
2024-12-26,145.7836994510071
2024-12-27,78.26282812633012
2024-12-28,84.40108915584621
2024-12-29,138.11087316411198
2024-12-30,62.9171755525399
2024-12-31,72.12456709681403
2025-01-01,73.65913235419306
2025-01-02,39.898696691854575
2025-01-03,41.4332619492336
2025-01-04,47.571522978749684
2025-01-05,89.00478492798328
2025-01-06,69.05543658205599
2025-01-07,72.12456709681403
2025-01-08,53.70978400826577
2025-01-09,75.19369761157208
2025-01-10,52.17521875088675
2025-01-11,53.70978400826577
2025-01-12,55.24434926564479
2025-01-13,46.03695772137066
2025-01-14,50.64065349350773
2025-01-15,79.79739338370915
2025-01-16,47.571522978749684
2025-01-17,41.4332619492336
2025-01-18,33.76043566233849
2025-01-19,85.93565441322524
2025-01-20,78.26282812633012
2025-01-21,84.40108915584621
2025-01-22,44.50239246399164
2025-01-23,62.9171755525399
2025-01-24,52.17521875088675
2025-01-25,35.29500091971751
2025-01-26,39.898696691854575
2025-01-27,33.76043566233849
2025-01-28,61.38261029516088
2025-01-29,67.52087132467697
2025-01-30,53.70978400826577
2025-01-31,44.50239246399164
2025-02-01,50.64065349350773
2025-02-02,39.898696691854575
2025-02-03,78.26282812633012
2025-02-04,69.05543658205599
2025-02-05,49.106088236128706
2025-02-06,69.05543658205599
2025-02-07,61.38261029516088
2025-02-08,38.36413143447555
2025-02-09,53.70978400826577
2025-02-10,64.45174080991893
2025-02-11,44.50239246399164
2025-02-12,46.03695772137066
2025-02-13,87.47021967060425
2025-02-14,78.26282812633012
2025-02-15,50.64065349350773
2025-02-16,79.79739338370915
2025-02-17,36.82956617709653
2025-02-18,87.47021967060425
2025-02-19,69.05543658205599
2025-02-20,41.4332619492336
2025-02-21,41.4332619492336
2025-02-22,33.76043566233849
2025-02-23,47.571522978749684
2025-02-24,46.03695772137066
2025-02-25,67.52087132467697
2025-02-26,78.26282812633012
2025-02-27,76.7282628689511
2025-02-28,84.40108915584621
2025-03-01,75.19369761157208
2025-03-02,76.7282628689511
2025-03-03,52.17521875088675
2025-03-04,58.31347978040284
2025-03-05,64.45174080991893
2025-03-06,53.70978400826577
2025-03-07,46.03695772137066
2025-03-08,59.84804503778186
2025-03-09,46.03695772137066
2025-03-10,38.36413143447555
2025-03-11,32.225870404959466
2025-03-12,73.65913235419306
2025-03-13,41.4332619492336
2025-03-14,72.12456709681403
2025-03-15,81.33195864108816
2025-03-16,53.70978400826577
2025-03-17,53.70978400826577
2025-03-18,47.571522978749684
2025-03-19,39.898696691854575
2025-03-20,64.45174080991893
2025-03-21,79.79739338370915
2025-03-22,85.93565441322524
2025-03-23,65.98630606729795
2025-03-24,52.17521875088675
2025-03-25,47.571522978749684
2025-03-26,84.40108915584621
2025-03-27,52.17521875088675
2025-03-28,56.778914523023815
2025-03-29,47.571522978749684
2025-03-30,112.02326378866861
2025-03-31,69.05543658205599
2025-04-01,95.14304595749937
2025-04-02,53.70978400826577
2025-04-03,50.64065349350773
2025-04-04,76.7282628689511
2025-04-05,75.19369761157208
2025-04-06,92.07391544274132
2025-04-07,104.3504375017735
2025-04-08,47.571522978749684
2025-04-09,47.571522978749684
2025-04-10,64.45174080991893
2025-04-11,69.05543658205599
2025-04-12,53.70978400826577
2025-04-13,56.778914523023815
2025-04-14,38.36413143447555
2025-04-15,68.9316130405985
2025-04-16,55.70698667328812
2025-04-17,63.05400132179389
2025-04-18,82.85835970892055
2025-04-19,140.03474931190982
2025-04-20,88.73597142772516
2025-04-21,54.23758374358697
2025-04-22,56.47426930197763
2025-04-23,104.83424132675998
2025-04-24,91.67477728712747
2025-04-25,98.25450930694373
2025-04-26,46.18844879406956
2025-04-27,71.87041890000081
2025-04-28,57.94367223167879
2025-04-29,49.127254653471866
2025-04-30,70.40101597029967
2025-05-01,84.32776263862169
2025-05-02,53.53546344257532
2025-05-03,46.18844879406956
2025-05-04,49.127254653471866
2025-05-05,65.9928071811962
2025-05-06,65.9928071811962
2025-05-07,71.87041890000081
2025-05-08,68.9316130405985
2025-05-09,52.066060512874174
2025-05-10,56.47426930197763
2025-05-11,63.05400132179389
2025-05-12,87.96868879903565
2025-05-13,87.266568498024
2025-05-14,89.4380917287368
2025-05-15,106.72228575376975
2025-05-16,75.82899250925746
2025-05-17,47.74418046879173
2025-05-18,70.21203010116432
2025-05-19,53.36114287688488
2025-05-20,70.21203010116432
2025-05-21,74.42475190723417
2025-05-22,99.70108274365333
2025-05-23,53.36114287688488
2025-05-24,78.63747371330403
2025-05-25,71.6162707031876
2025-05-26,37.91449625462873
2025-05-27,29.48905264248901
2025-05-28,50.552661672838305
2025-05-29,91.27563913151361
2025-05-30,108.12652635579305
2025-05-31,85.65867672342046
2025-06-01,50.552661672838305
2025-06-02,46.33993986676845
2025-06-03,81.4459549173506
2025-06-04,65.99930829509445
2025-06-05,103.91380454972318
2025-06-06,127.78589478411905
2025-06-07,82.85019551937388
2025-06-08,49.14842107081502
2025-06-09,43.531458662721874
2025-06-10,60.38234588700131
2025-06-11,39.318736856652016
2025-06-12,68.80778949914102
2025-06-13,87.06291732544375
2025-06-14,50.552661672838305
2025-06-15,77.23323311128074
2025-06-16,58.97810528497802
2025-06-17,37.91449625462873
2025-06-18,51.95690227486159
2025-06-19,78.63747371330403
2025-06-20,78.63747371330403
2025-06-21,56.16962408093145
2025-06-22,77.23323311128074
2025-06-23,78.63747371330403
2025-06-24,68.80778949914102
2025-06-25,84.25443612139718
2025-06-26,71.6162707031876
2025-06-27,32.297533846535586
2025-06-28,42.12721806069859
2025-06-29,65.99930829509445
2025-06-30,33.70177444855887
2025-07-01,37.91449625462873
2025-07-02,85.65867672342046
2025-07-03,94.08412033556019
2025-07-04,78.63747371330403
2025-07-05,95.48836093758347
2025-07-06,102.5095639476999
2025-07-07,56.16962408093145
2025-07-08,43.531458662721874
2025-07-09,50.552661672838305
2025-07-10,71.6162707031876
2025-07-11,37.91449625462873
2025-07-12,94.08412033556019
2025-07-13,88.46715792746703
2025-07-14,85.65867672342046
2025-07-15,88.46715792746703
2025-07-16,80.04171431532731
2025-07-17,73.02051130521089
2025-07-18,110.93500755983962
2025-07-19,53.36114287688488
2025-07-20,35.10601505058216
2025-07-21,85.65867672342046
2025-07-22,56.16962408093145
2025-07-23,54.76538347890816
2025-07-24,74.42475190723417
2025-07-25,98.29684214163004
2025-07-26,64.59506769307117
2025-07-27,47.74418046879173
2025-07-28,82.85019551937388
2025-07-29,95.48836093758347
2025-07-30,103.91380454972318
2025-07-31,70.21203010116432
2025-08-01,82.85019551937388
2025-08-02,78.63747371330403
2025-08-03,50.552661672838305
2025-08-04,63.19082709104788
2025-08-05,39.318736856652016
2025-08-06,40.7229774586753
2025-08-07,39.318736856652016
2025-08-08,110.93500755983962
2025-08-09,81.4459549173506
2025-08-10,51.95690227486159
2025-08-11,32.297533846535586
2025-08-12,49.14842107081502
2025-08-13,120.76469177400261
2025-08-14,112.3392481618629
2025-08-15,78.63747371330403
2025-08-16,70.21203010116432
2025-08-17,50.552661672838305
2025-08-18,81.4459549173506
2025-08-19,60.38234588700131
2025-08-20,88.46715792746703
2025-08-21,103.91380454972318
2025-08-22,73.02051130521089
2025-08-23,77.23323311128074
2025-08-24,53.36114287688488
2025-08-25,63.19082709104788
2025-08-26,98.29684214163004
2025-08-27,56.16962408093145
2025-08-28,49.14842107081502
2025-08-29,53.36114287688488
2025-08-30,54.76538347890816
2025-08-31,44.93569926474516
2025-09-01,40.7229774586753
2025-09-02,58.97810528497802
2025-09-03,56.16962408093145
2025-09-04,46.33993986676845
2025-09-05,43.531458662721874
2025-09-06,53.36114287688488
2025-09-07,42.12721806069859
2025-09-08,39.318736856652016
2025-09-09,30.893293244512297
2025-09-10,39.318736856652016
2025-09-11,28.084812040465724
2025-09-12,39.318736856652016
2025-09-13,80.04171431532731
2025-09-14,54.76538347890816
2025-09-15,46.33993986676845
2025-09-16,44.93569926474516
2025-09-17,47.74418046879173
2025-09-18,75.82899250925746
2025-09-19,51.95690227486159
2025-09-20,64.59506769307117
2025-09-21,54.76538347890816
2025-09-22,57.573864682954735
2025-09-23,35.10601505058216
2025-09-24,29.48905264248901
2025-09-25,35.10601505058216
2025-09-26,54.76538347890816
2025-09-27,84.25443612139718
2025-09-28,89.87139852949032
2025-09-29,75.82899250925746
2025-09-30,82.85019551937388
2025-10-01,50.552661672838305
2025-10-02,64.59506769307117
2025-10-03,77.23323311128074
2025-10-04,37.91449625462873
2025-10-05,30.893293244512297
2025-10-06,58.97810528497802
2025-10-07,82.85019551937388
2025-10-08,82.85019551937388
2025-10-09,53.36114287688488
2025-10-10,50.552661672838305
2025-10-11,39.318736856652016
2025-10-12,61.78658648902459
2025-10-13,37.91449625462873
2025-10-14,63.19082709104788
2025-10-15,60.38234588700131
2025-10-16,63.19082709104788
2025-10-17,43.531458662721874
2025-10-18,56.16962408093145
2025-10-19,71.6162707031876
2025-10-20,89.87139852949032
2025-10-21,71.6162707031876
2025-10-22,50.552661672838305
2025-10-23,39.318736856652016
2025-10-24,54.76538347890816
2025-10-25,75.82899250925746
2025-10-26,47.74418046879173
2025-10-27,75.82899250925746
2025-10-28,70.21203010116432
2025-10-29,40.7229774586753
2025-10-30,53.36114287688488
2025-10-31,91.27563913151361
2025-11-01,51.95690227486159
2025-11-02,36.510255652605444
2025-11-03,64.59506769307117
2025-11-04,81.4459549173506
2025-11-05,46.33993986676845
2025-11-06,60.38234588700131
2025-11-07,58.97810528497802
2025-11-08,44.93569926474516
2025-11-09,105.31804515174647
2025-11-10,89.87139852949032
2025-11-11,105.31804515174647
2025-11-12,81.4459549173506
2025-11-13,75.82899250925746
2025-11-14,68.80778949914102
2025-11-15,49.14842107081502
2025-11-16,63.19082709104788
2025-11-17,40.7229774586753
2025-11-18,63.19082709104788
2025-11-19,70.21203010116432
2025-11-20,60.38234588700131
2025-11-21,71.6162707031876
2025-11-22,30.893293244512297
2025-11-23,43.531458662721874
2025-11-24,43.531458662721874
2025-11-25,40.7229774586753
2025-11-26,51.95690227486159
2025-11-27,51.95690227486159
2025-11-28,57.573864682954735
2025-11-29,58.97810528497802
2025-11-30,50.552661672838305
2025-12-01,43.531458662721874
2025-12-02,88.46715792746703
2025-12-03,63.19082709104788
2025-12-04,43.531458662721874
2025-12-05,61.78658648902459
2025-12-06,44.93569926474516
2025-12-07,33.70177444855887
2025-12-08,57.573864682954735
2025-12-09,47.74418046879173
2025-12-10,53.36114287688488
2025-12-11,61.78658648902459
2025-12-12,34.96559099037982
2025-12-13,46.76121204737543
2025-12-14,39.31873685665201
2025-12-15,58.69725716457336
2025-12-16,95.48836093758347
2025-12-17,57.4334406227524
2025-12-18,55.60792784012213
2025-12-19,112.3392481618629
2025-12-20,63.05040303084555
2025-12-21,48.72714889020803
2025-12-22,54.90580753911049
2025-12-23,40.58255339847297
2025-12-24,35.52728723118914
2025-12-25,36.7911037730101
2025-12-26,32.437957906737914
2025-12-27,65.57803611448747
2025-12-28,81.16510679694593
2025-12-29,51.816478214659256
2025-12-30,54.90580753911049
2025-12-31,38.05492031483106
2026-01-01,56.16962408093145
2026-01-02,44.93569926474515
2026-01-03,57.4334406227524
2026-01-04,54.34411129830117
2026-01-05,64.3142195726665
2026-01-06,91.69691131212059
2026-01-07,66.13973235529679
2026-01-08,33.701774448558865
2026-01-09,65.57803611448747
2026-01-10,47.182484227982414
2026-01-11,69.65033386035499
2026-01-12,39.31873685665201
2026-01-13,71.89711882359225
2026-01-14,73.02051130521087
2026-01-15,47.182484227982414
2026-01-16,65.15676393388048
2026-01-17,64.03337145226185
2026-01-18,77.5140812316854
2026-01-19,84.25443612139716
2026-01-20,57.29301656255007
2026-01-21,67.40354889711773
2026-01-22,41.56552181988927
2026-01-23,43.81230678312653
2026-01-24,40.44212933827064
2026-01-25,42.6889143015079
2026-01-26,51.67605415445693
2026-01-27,55.04623159931282
2026-01-28,41.56552181988927
2026-01-29,42.6889143015079
2026-01-30,77.5140812316854
2026-01-31,59.53980152578733
2026-02-01,38.195344375033386
2026-02-02,58.4164090441687
2026-02-03,65.15676393388048
2026-02-04,48.305876709601044
2026-02-05,38.195344375033386
2026-02-06,55.04623159931282
2026-02-07,43.81230678312653
2026-02-08,70.77372634197363
2026-02-09,57.29301656255007
2026-02-10,48.305876709601044
2026-02-11,67.40354889711773
2026-02-12,55.04623159931282
2026-02-13,55.04623159931282
2026-02-14,35.948559411796126
2026-02-15,32.57838196694024
2026-02-16,28.084812040465724
2026-02-17,64.03337145226185
2026-02-18,65.15676393388048
2026-02-19,41.56552181988927
2026-02-20,42.6889143015079
2026-02-21,66.2801564154991
2026-02-22,85.3778286030158
2026-02-23,64.03337145226185
2026-02-24,83.13104363977854
2026-02-25,55.04623159931282
2026-02-26,52.79944663607556
2026-02-27,75.26729626844813
2026-02-28,88.74800604787168
2026-03-01,49.429269191219674
2026-03-02,28.084812040465724
2026-03-03,51.67605415445693
2026-03-04,73.02051130521087
2026-03-05,46.059091746363784
2026-03-06,71.89711882359225
2026-03-07,68.52694137873637
2026-03-08,56.16962408093145
2026-03-09,44.93569926474515
2026-03-10,48.305876709601044
2026-03-11,58.4164090441687
2026-03-12,41.56552181988927
2026-03-13,84.25443612139716
2026-03-14,67.40354889711773
2026-03-15,40.44212933827064
2026-03-16,70.77372634197363
2026-03-17,35.948559411796126
2026-03-18,59.53980152578733
2026-03-19,65.15676393388048
2026-03-20,79.76086619492266
2026-03-21,35.948559411796126
2026-03-22,41.56552181988927
2026-03-23,77.5140812316854
2026-03-24,55.04623159931282
2026-03-25,49.429269191219674
2026-03-26,86.50122108463442
2026-03-27,87.62461356625306
2026-03-28,92.11818349272757
2026-03-29,46.059091746363784
2026-03-30,46.059091746363784
2026-03-31,41.56552181988927
2026-04-01,73.02051130521087
2026-04-02,51.67605415445693
2026-04-03,47.182484227982414
2026-04-04,39.31873685665201
2026-04-05,70.77372634197363
2026-04-06,42.6889143015079
2026-04-07,50.552661672838305
2026-04-08,49.429269191219674
2026-04-09,47.182484227982414
2026-04-10,69.65033386035499
2026-04-11,33.701774448558865
2026-04-12,53.92283911769419
2026-04-13,85.3778286030158
2026-04-14,82.00765115815992
2026-04-15,82.00765115815992
2026-04-16,82.00765115815992
2026-04-17,84.25443612139716
2026-04-18,48.305876709601044
2026-04-19,33.701774448558865
2026-04-20,78.63747371330402
2026-04-21,48.305876709601044
2026-04-22,47.182484227982414
2026-04-23,71.89711882359225
2026-04-24,41.56552181988927
2026-04-25,46.059091746363784
2026-04-26,35.948559411796126
2026-04-27,102.22871582729523
2026-04-28,74.14390378682951
2026-04-29,65.15676393388048
2026-04-30,58.4164090441687
2026-05-01,37.071951893414756
2026-05-02,26.961419558847094
2026-05-03,41.56552181988927
2026-05-04,51.67605415445693
2026-05-05,65.15676393388048
2026-05-06,58.4164090441687
2026-05-07,66.2801564154991
2026-05-08,95.48836093758347
2026-05-09,42.6889143015079
2026-05-10,64.03337145226185
2026-05-11,78.63747371330402
2026-05-12,51.67605415445693
2026-05-13,74.14390378682951
2026-05-14,80.88425867654128
2026-05-15,50.552661672838305
2026-05-16,55.04623159931282
2026-05-17,93.2415759743462
2026-05-18,66.2801564154991
2026-05-19,48.305876709601044
2026-05-20,41.56552181988927
2026-05-21,74.14390378682951
2026-05-22,58.4164090441687
2026-05-23,37.071951893414756
2026-05-24,50.552661672838305
2026-05-25,75.26729626844813
2026-05-26,44.93569926474515
2026-05-27,46.059091746363784
2026-05-28,61.78658648902459
2026-05-29,49.429269191219674
2026-05-30,31.45498948532161
2026-05-31,79.76086619492266
