Time,house_of_the_dragon
2024-08-17,2.7712707182320444
2024-08-18,3.5849876166888937
2024-08-19,3.162926271670795
2024-08-20,2.2145551533625456
2024-08-21,2.197180415317203
2024-08-22,1.757744332253763
2024-08-23,1.4920556296437417
2024-08-24,1.9488664507525244
2024-08-25,2.336178319679939
2024-08-26,1.8098685463897888
2024-08-27,1.4920556296437417
2024-08-28,1.4399314155077159
2024-08-29,1.38780720137169
2024-08-30,1.405181939417032
2024-08-31,1.757744332253763
2024-09-01,1.7751190702991049
2024-09-02,1.8446180224804727
2024-09-03,1.370432463326348
2024-09-04,1.353057725281006
2024-09-05,1.3356829872356641
2024-09-06,0.9831205943989332
2024-09-07,1.283558773099638
2024-09-08,1.405181939417032
2024-09-09,1.035244808534959
2024-09-10,0.9309963802629073
2024-09-11,0.8962469041722234
2024-09-12,0.8962469041722234
2024-09-13,0.9136216422175654
2024-09-14,1.017870070489617
2024-09-15,1.017870070489617
2024-09-16,0.9483711183082493
2024-09-17,0.8687369022670985
2024-09-18,0.8687369022670985
2024-09-19,0.7644884739950467
2024-09-20,0.7297389979043628
2024-09-21,1.0077348066298344
2024-09-22,1.0077348066298344
2024-09-23,0.7992379500857306
2024-09-24,0.6602400457229949
2024-09-25,0.6602400457229949
2024-09-26,0.6949895218136788
2024-09-27,0.6602400457229949
2024-09-28,0.7644884739950467
2024-09-29,0.8687369022670985
2024-09-30,0.7644884739950467
2024-10-01,0.625490569632311
2024-10-02,0.555991617450943
2024-10-03,0.6602400457229949
2024-10-04,0.590741093541627
2024-10-05,0.7297389979043628
2024-10-06,0.7644884739950467
2024-10-07,0.625490569632311
2024-10-08,0.555991617450943
2024-10-09,0.7297389979043628
2024-10-10,0.4864926652695752
2024-10-11,0.5212421413602591
2024-10-12,0.6602400457229949
2024-10-13,0.7644884739950467
2024-10-14,0.6949895218136788
2024-10-15,0.5212421413602591
2024-10-16,0.4517431891788912
2024-10-17,0.4864926652695752
2024-10-18,0.555991617450943
2024-10-19,0.590741093541627
2024-10-20,0.625490569632311
2024-10-21,0.4864926652695752
2024-10-22,0.4864926652695752
2024-10-23,0.4864926652695752
2024-10-24,0.4517431891788912
2024-10-25,0.4864926652695752
2024-10-26,0.4864926652695752
2024-10-27,0.590741093541627
2024-10-28,0.4864926652695752
2024-10-29,0.4169937130882073
2024-10-30,0.38224423699752336
2024-10-31,0.4517431891788912
2024-11-01,0.4517431891788912
2024-11-02,0.4864926652695752
2024-11-03,0.555991617450943
2024-11-04,0.4517431891788912
2024-11-05,0.4517431891788912
2024-11-06,0.3127452848161555
2024-11-07,0.38224423699752336
2024-11-08,0.4517431891788912
2024-11-09,0.4864926652695752
2024-11-10,0.590741093541627
2024-11-11,0.4864926652695752
2024-11-12,0.4864926652695752
2024-11-13,0.5212421413602591
2024-11-14,0.4517431891788912
2024-11-15,0.4517431891788912
2024-11-16,0.4169937130882073
2024-11-17,0.555991617450943
2024-11-18,0.4864926652695752
2024-11-19,0.4864926652695752
2024-11-20,0.4864926652695752
2024-11-21,0.4517431891788912
2024-11-22,0.4864926652695752
2024-11-23,0.5212421413602591
2024-11-24,0.555991617450943
2024-11-25,0.4517431891788912
2024-11-26,0.4864926652695752
2024-11-27,0.4517431891788912
2024-11-28,0.4864926652695752
2024-11-29,0.555991617450943
2024-11-30,0.555991617450943
2024-12-01,0.6949895218136788
2024-12-02,0.4864926652695752
2024-12-03,0.4517431891788912
2024-12-04,0.4517431891788912
2024-12-05,0.4169937130882073
2024-12-06,0.4517431891788912
2024-12-07,0.5212421413602591
2024-12-08,0.555991617450943
2024-12-09,0.4169937130882073
2024-12-10,0.4169937130882073
2024-12-11,0.38224423699752336
2024-12-12,0.4864926652695752
2024-12-13,0.4517431891788912
2024-12-14,0.5212421413602591
2024-12-15,0.5212421413602591
2024-12-16,0.4517431891788912
2024-12-17,0.4864926652695752
2024-12-18,0.5212421413602591
2024-12-19,0.38224423699752336
2024-12-20,0.4169937130882073
2024-12-21,0.5212421413602591
2024-12-22,0.4864926652695752
2024-12-23,0.4864926652695752
2024-12-24,0.5212421413602591
2024-12-25,0.4517431891788912
2024-12-26,0.4517431891788912
2024-12-27,0.625490569632311
2024-12-28,0.625490569632311
2024-12-29,0.555991617450943
2024-12-30,0.555991617450943
2024-12-31,0.625490569632311
2025-01-01,0.590741093541627
2025-01-02,0.590741093541627
2025-01-03,0.5212421413602591
2025-01-04,0.555991617450943
2025-01-05,0.6602400457229949
2025-01-06,0.590741093541627
2025-01-07,0.5212421413602591
2025-01-08,0.38224423699752336
2025-01-09,0.4517431891788912
2025-01-10,0.4169937130882073
2025-01-11,0.555991617450943
2025-01-12,0.590741093541627
2025-01-13,0.38224423699752336
2025-01-14,0.4169937130882073
2025-01-15,0.4169937130882073
2025-01-16,0.4169937130882073
2025-01-17,0.4517431891788912
2025-01-18,0.5212421413602591
2025-01-19,0.555991617450943
2025-01-20,0.5212421413602591
2025-01-21,0.4169937130882073
2025-01-22,0.4517431891788912
2025-01-23,0.4169937130882073
2025-01-24,0.4517431891788912
2025-01-25,0.5212421413602591
2025-01-26,0.5212421413602591
2025-01-27,0.4169937130882073
2025-01-28,0.4517431891788912
2025-01-29,0.4517431891788912
2025-01-30,0.4517431891788912
2025-01-31,0.4169937130882073
2025-02-01,0.4864926652695752
2025-02-02,0.625490569632311
2025-02-03,0.4169937130882073
2025-02-04,0.38224423699752336
2025-02-05,0.4864926652695752
2025-02-06,0.4517431891788912
2025-02-07,0.3474947609068394
2025-02-08,0.38224423699752336
2025-02-09,0.4864926652695752
2025-02-10,0.4169937130882073
2025-02-11,0.4169937130882073
2025-02-12,0.38224423699752336
2025-02-13,0.5212421413602591
2025-02-14,0.5212421413602591
2025-02-15,0.5212421413602591
2025-02-16,0.590741093541627
2025-02-17,0.590741093541627
2025-02-18,0.5212421413602591
2025-02-19,0.4864926652695752
2025-02-20,0.38224423699752336
2025-02-21,0.4517431891788912
2025-02-22,0.4864926652695752
2025-02-23,0.555991617450943
2025-02-24,0.4169937130882073
2025-02-25,0.4169937130882073
2025-02-26,0.38224423699752336
2025-02-27,0.38224423699752336
2025-02-28,0.38224423699752336
2025-03-01,0.4517431891788912
2025-03-02,0.555991617450943
2025-03-03,0.4169937130882073
2025-03-04,0.4169937130882073
2025-03-05,0.3474947609068394
2025-03-06,0.38224423699752336
2025-03-07,0.38224423699752336
2025-03-08,0.7297389979043628
2025-03-09,0.6602400457229949
2025-03-10,0.4169937130882073
2025-03-11,0.4517431891788912
2025-03-12,0.38224423699752336
2025-03-13,0.38224423699752336
2025-03-14,0.38224423699752336
2025-03-15,0.38224423699752336
2025-03-16,0.555991617450943
2025-03-17,0.4169937130882073
2025-03-18,0.3474947609068394
2025-03-19,0.38224423699752336
2025-03-20,0.3474947609068394
2025-03-21,0.3127452848161555
2025-03-22,0.4517431891788912
2025-03-23,0.5212421413602591
2025-03-24,0.38224423699752336
2025-03-25,0.38224423699752336
2025-03-26,0.38224423699752336
2025-03-27,0.4169937130882073
2025-03-28,0.4517431891788912
2025-03-29,0.590741093541627
2025-03-30,0.6602400457229949
2025-03-31,0.555991617450943
2025-04-01,0.5212421413602591
2025-04-02,0.4169937130882073
2025-04-03,0.4864926652695752
2025-04-04,0.4169937130882073
2025-04-05,0.4517431891788912
2025-04-06,0.555991617450943
2025-04-07,0.4864926652695752
2025-04-08,0.4517431891788912
2025-04-09,0.4169937130882073
2025-04-10,0.4517431891788912
2025-04-11,0.4169937130882073
2025-04-12,0.4864926652695752
2025-04-13,0.7644884739950467
2025-04-14,0.6949895218136788
2025-04-15,0.5221566012573824
2025-04-16,0.5454753286340256
2025-04-17,0.4105924938083445
2025-04-18,0.4750619165555344
2025-04-19,0.4869498952181368
2025-04-20,0.621832730043818
2025-04-21,0.4869498952181368
2025-04-22,0.4517431891788912
2025-04-23,0.4457991998475901
2025-04-24,0.5221566012573824
2025-04-25,0.3872737664317013
2025-04-26,0.4869498952181368
2025-04-27,0.557363307296628
2025-04-28,0.4517431891788912
2025-04-29,0.4517431891788912
2025-04-30,0.48100590588683567
2025-05-01,0.4105924938083445
2025-05-02,0.34612307106115453
2025-05-03,0.4750619165555344
2025-05-04,0.5925700133358736
2025-05-05,0.51026862259478
2025-05-06,0.4517431891788912
2025-05-07,0.3813297771004001
2025-05-08,0.40464850447704326
2025-05-09,0.4165364831396457
2025-05-10,0.4869498952181368
2025-05-11,0.5925700133358736
2025-05-12,0.557363307296628
2025-05-13,0.48100590588683567
2025-05-14,0.5162126119260813
2025-05-15,0.49929510382930087
2025-05-16,0.4398552105162889
2025-05-17,0.4874071251666985
2025-05-18,0.5468470184797105
2025-05-19,0.5468470184797105
2025-05-20,0.4517431891788913
2025-05-21,0.46363116784149366
2025-05-22,0.4874071251666985
2025-05-23,0.4398552105162889
2025-05-24,0.6181748904553249
2025-05-25,0.8559344637073729
2025-05-26,0.9153743570203849
2025-05-27,0.6657268051057346
2025-05-28,0.6062869117927225
2025-05-29,0.6181748904553249
2025-05-30,0.5706229758049153
2025-05-31,0.6419508477805297
2025-06-01,0.7251666984187465
2025-06-02,0.7251666984187465
2025-06-03,0.5468470184797105
2025-06-04,0.49929510382930087
2025-06-05,0.46363116784149366
2025-06-06,0.4041912745284817
2025-06-07,0.5230710611545057
2025-06-08,0.6300628691179273
2025-06-09,0.5468470184797105
2025-06-10,0.4874071251666985
2025-06-11,0.49929510382930087
2025-06-12,0.42796723185368646
2025-06-13,0.4398552105162889
2025-06-14,0.4874071251666985
2025-06-15,0.6895027624309393
2025-06-16,0.5943989331301202
2025-06-17,0.5230710611545057
2025-06-18,0.5825109544675177
2025-06-19,0.5349590398171081
2025-06-20,0.5943989331301202
2025-06-21,0.5230710611545057
2025-06-22,0.5230710611545057
2025-06-23,0.46363116784149366
2025-06-24,0.49929510382930087
2025-06-25,0.5230710611545057
2025-06-26,0.4755191465040961
2025-06-27,0.4755191465040961
2025-06-28,0.4517431891788913
2025-06-29,0.5706229758049153
2025-06-30,0.5111830824919033
2025-07-01,0.4755191465040961
2025-07-02,0.4517431891788913
2025-07-03,0.38041531720327687
2025-07-04,0.46363116784149366
2025-07-05,0.49929510382930087
2025-07-06,0.5943989331301202
2025-07-07,0.5349590398171081
2025-07-08,0.5230710611545057
2025-07-09,0.5230710611545057
2025-07-10,0.7132787197561441
2025-07-11,0.6300628691179273
2025-07-12,0.7489426557439514
2025-07-13,0.7489426557439514
2025-07-14,0.6657268051057346
2025-07-15,0.6181748904553249
2025-07-16,0.7727186130691561
2025-07-17,0.737054677081349
2025-07-18,0.677614783768337
2025-07-19,0.9153743570203849
2025-07-20,1.0580301009716138
2025-07-21,0.7846065917317585
2025-07-22,0.7727186130691561
2025-07-23,0.6538388264431321
2025-07-24,0.7132787197561441
2025-07-25,0.8083825490569634
2025-07-26,0.7846065917317585
2025-07-27,0.8915983996951802
2025-07-28,0.7727186130691561
2025-07-29,0.7608306344065537
2025-07-30,0.9510382930081922
2025-07-31,0.8083825490569634
2025-08-01,0.7608306344065537
2025-08-02,0.6181748904553249
2025-08-03,0.6657268051057346
2025-08-04,0.6300628691179273
2025-08-05,0.5587349971423129
2025-08-06,0.5706229758049153
2025-08-07,0.5468470184797105
2025-08-08,0.5349590398171081
2025-08-09,0.5825109544675177
2025-08-10,0.7251666984187465
2025-08-11,0.6657268051057346
2025-08-12,0.5943989331301202
2025-08-13,0.737054677081349
2025-08-14,0.5587349971423129
2025-08-15,0.5230710611545057
2025-08-16,0.7013907410935417
2025-08-17,0.6657268051057346
2025-08-18,0.6657268051057346
2025-08-19,0.5943989331301202
2025-08-20,0.5468470184797105
2025-08-21,0.5111830824919033
2025-08-22,0.6300628691179273
2025-08-23,0.7727186130691561
2025-08-24,0.8797104210325778
2025-08-25,0.5825109544675177
2025-08-26,0.5825109544675177
2025-08-27,0.5349590398171081
2025-08-28,1.034254143646409
2025-08-29,0.6657268051057346
2025-08-30,0.4755191465040961
2025-08-31,0.6419508477805297
2025-09-01,0.6419508477805297
2025-09-02,0.49929510382930087
2025-09-03,0.5468470184797105
2025-09-04,0.5468470184797105
2025-09-05,0.5587349971423129
2025-09-06,0.5230710611545057
2025-09-07,0.5943989331301202
2025-09-08,0.4874071251666985
2025-09-09,0.49929510382930087
2025-09-10,0.4874071251666985
2025-09-11,0.4041912745284817
2025-09-12,0.4517431891788913
2025-09-13,0.4755191465040961
2025-09-14,0.5825109544675177
2025-09-15,0.5943989331301202
2025-09-16,0.6300628691179273
2025-09-17,0.5825109544675177
2025-09-18,0.42796723185368646
2025-09-19,0.4755191465040961
2025-09-20,0.5587349971423129
2025-09-21,0.6538388264431321
2025-09-22,0.5349590398171081
2025-09-23,0.42796723185368646
2025-09-24,0.5349590398171081
2025-09-25,0.4160792531910841
2025-09-26,0.4160792531910841
2025-09-27,0.5111830824919033
2025-09-28,0.46363116784149366
2025-09-29,0.4398552105162889
2025-09-30,0.4517431891788913
2025-10-01,0.4160792531910841
2025-10-02,0.42796723185368646
2025-10-03,0.4517431891788913
2025-10-04,0.49929510382930087
2025-10-05,0.5587349971423129
2025-10-06,0.5706229758049153
2025-10-07,0.5111830824919033
2025-10-08,0.5111830824919033
2025-10-09,0.6419508477805297
2025-10-10,0.6895027624309393
2025-10-11,0.7013907410935417
2025-10-12,0.6419508477805297
2025-10-13,0.677614783768337
2025-10-14,0.5468470184797105
2025-10-15,0.49929510382930087
2025-10-16,0.42796723185368646
2025-10-17,0.4517431891788913
2025-10-18,0.6300628691179273
2025-10-19,0.5468470184797105
2025-10-20,0.4755191465040961
2025-10-21,0.5587349971423129
2025-10-22,0.7013907410935417
2025-10-23,0.6538388264431321
2025-10-24,0.6657268051057346
2025-10-25,0.5587349971423129
2025-10-26,0.6657268051057346
2025-10-27,0.5587349971423129
2025-10-28,0.49929510382930087
2025-10-29,0.38041531720327687
2025-10-30,0.5230710611545057
2025-10-31,0.46363116784149366
2025-11-01,0.5825109544675177
2025-11-02,0.5230710611545057
2025-11-03,0.5468470184797105
2025-11-04,0.5468470184797105
2025-11-05,0.4874071251666985
2025-11-06,0.4755191465040961
2025-11-07,0.4398552105162889
2025-11-08,0.5943989331301202
2025-11-09,0.6300628691179273
2025-11-10,0.4874071251666985
2025-11-11,0.5349590398171081
2025-11-12,0.4160792531910841
2025-11-13,0.42796723185368646
2025-11-14,0.4517431891788913
2025-11-15,0.4755191465040961
2025-11-16,0.5349590398171081
2025-11-17,0.4874071251666985
2025-11-18,0.5111830824919033
2025-11-19,0.46363116784149366
2025-11-20,0.5706229758049153
2025-11-21,0.6538388264431321
2025-11-22,0.8321585063821682
2025-11-23,0.7132787197561441
2025-11-24,0.6181748904553249
2025-11-25,0.5349590398171081
2025-11-26,0.5825109544675177
2025-11-27,0.6300628691179273
2025-11-28,0.5943989331301202
2025-11-29,0.6300628691179273
2025-11-30,0.6300628691179273
2025-12-01,0.6062869117927225
2025-12-02,0.5468470184797105
2025-12-03,0.4517431891788913
2025-12-04,0.5706229758049153
2025-12-05,0.677614783768337
2025-12-06,0.7608306344065537
2025-12-07,0.7132787197561441
2025-12-08,0.5706229758049153
2025-12-09,0.5587349971423129
2025-12-10,0.5587349971423129
2025-12-11,0.5813273592177399
2025-12-12,0.7491475087679513
2025-12-13,0.8630750548296582
2025-12-14,0.7011988946107481
2025-12-15,0.5993576769650404
2025-12-16,0.6053016662963416
2025-12-17,0.5573530521391383
2025-12-18,0.5813273592177399
2025-12-19,0.503460448650634
2025-12-20,0.6772245875321465
2025-12-21,0.6532502804535448
2025-12-22,0.6352199627062445
2025-12-23,0.5872713485490413
2025-12-24,0.7192292123580485
2025-12-25,0.6532502804535448
2025-12-26,0.6532502804535448
2025-12-27,0.8450447370823577
2025-12-28,0.8450447370823577
2025-12-29,0.7731218158465529
2025-12-30,0.8630750548296582
2025-12-31,0.7432035194366502
2026-01-01,1.090731797199675
2026-01-02,1.1866290255140817
2026-01-03,1.090731797199675
2026-01-04,1.1087621149469755
2026-01-05,0.8210704300037561
2026-01-06,0.7970961229251545
2026-01-07,0.7432035194366502
2026-01-08,0.8270144193350574
2026-01-09,0.8450447370823577
2026-01-10,1.0394242437759325
2026-01-11,0.9910789301119356
2026-01-12,0.7735250186239497
2026-01-13,0.7976976754559482
2026-01-14,0.7493523617919513
2026-01-15,0.8218703322879466
2026-01-16,0.9185609596159403
2026-01-17,1.1602875279359246
2026-01-18,1.522877380415901
2026-01-19,2.417265683199843
2026-01-20,1.6195680077438948
2026-01-21,1.2811508120959167
2026-01-22,1.1361148711039262
2026-01-23,1.1119422142719277
2026-01-24,1.2328054984319199
2026-01-25,1.402014096255909
2026-01-26,1.8129492623998822
2026-01-27,1.4261867530879073
2026-01-28,1.1361148711039262
2026-01-29,1.2086328415999215
2026-01-30,0.9185609596159403
2026-01-31,1.3053234689279152
2026-02-01,1.402014096255909
2026-02-02,1.522877380415901
2026-02-03,1.4987047235839026
2026-02-04,1.2328054984319199
2026-02-05,1.1361148711039262
2026-02-06,1.0877695574399293
2026-02-07,1.6195680077438948
2026-02-08,1.6437406645758932
2026-02-09,1.1361148711039262
2026-02-10,1.1361148711039262
2026-02-11,1.184460184767923
2026-02-12,1.0635969006079309
2026-02-13,1.0394242437759325
2026-02-14,1.2328054984319199
2026-02-15,1.353668782591912
2026-02-16,2.0063305170558694
2026-02-17,1.522877380415901
2026-02-18,1.5470500372478995
2026-02-19,2.368920369535846
2026-02-20,2.1513664580478604
2026-02-21,1.8129492623998822
2026-02-22,1.8854672328958775
2026-02-23,2.2964023990398506
2026-02-24,2.030503173887868
2026-02-25,1.4987047235839026
2026-02-26,1.402014096255909
2026-02-27,1.2569781552639183
2026-02-28,1.2569781552639183
2026-03-01,1.3778414394239105
2026-03-02,1.3053234689279152
2026-03-03,1.1119422142719277
2026-03-04,1.0394242437759325
2026-03-05,1.015251586943934
2026-03-06,0.9910789301119356
2026-03-07,1.1119422142719277
2026-03-08,1.4745320667519042
2026-03-09,1.015251586943934
2026-03-10,0.9669062732799372
2026-03-11,0.9427336164479387
2026-03-12,0.8218703322879466
2026-03-13,0.8943883027839419
2026-03-14,0.9185609596159403
2026-03-15,1.1361148711039262
2026-03-16,0.8943883027839419
2026-03-17,0.8218703322879466
2026-03-18,0.7976976754559482
2026-03-19,0.8218703322879466
2026-03-20,0.846042989119945
2026-03-21,0.9185609596159403
2026-03-22,1.0394242437759325
2026-03-23,0.9185609596159403
2026-03-24,0.8702156459519435
2026-03-25,0.7735250186239497
2026-03-26,0.7735250186239497
2026-03-27,0.7976976754559482
2026-03-28,0.9185609596159403
2026-03-29,0.9427336164479387
2026-03-30,0.7976976754559482
2026-03-31,0.7010070481279544
2026-04-01,0.676834391295956
2026-04-02,0.676834391295956
2026-04-03,0.846042989119945
2026-04-04,0.8702156459519435
2026-04-05,1.1119422142719277
2026-04-06,0.7976976754559482
2026-04-07,0.7493523617919513
2026-04-08,0.8943883027839419
2026-04-09,0.7976976754559482
2026-04-10,0.7735250186239497
2026-04-11,0.7976976754559482
2026-04-12,0.8218703322879466
2026-04-13,0.8702156459519435
2026-04-14,0.676834391295956
2026-04-15,0.7976976754559482
2026-04-16,0.676834391295956
2026-04-17,0.7976976754559482
2026-04-18,0.846042989119945
2026-04-19,1.1602875279359246
2026-04-20,0.846042989119945
2026-04-21,0.7493523617919513
2026-04-22,0.7735250186239497
2026-04-23,0.7493523617919513
2026-04-24,0.676834391295956
2026-04-25,0.8218703322879466
2026-04-26,1.3053234689279152
2026-04-27,1.571222694079898
2026-04-28,1.2811508120959167
2026-04-29,1.0394242437759325
2026-04-30,0.8702156459519435
2026-05-01,0.8218703322879466
2026-05-02,0.8943883027839419
2026-05-03,1.0877695574399293
2026-05-04,0.8943883027839419
2026-05-05,0.9427336164479387
2026-05-06,0.8702156459519435
2026-05-07,0.7976976754559482
2026-05-08,0.7251797049599529
2026-05-09,0.7735250186239497
2026-05-10,0.9669062732799372
2026-05-11,0.846042989119945
2026-05-12,0.7493523617919513
2026-05-13,0.8943883027839419
2026-05-14,0.9185609596159403
2026-05-15,0.8218703322879466
2026-05-16,0.846042989119945
2026-05-17,1.1602875279359246
2026-05-18,0.9185609596159403
2026-05-19,0.7735250186239497
2026-05-20,0.7735250186239497
2026-05-21,1.0635969006079309
2026-05-22,0.9910789301119356
2026-05-23,1.0635969006079309
2026-05-24,1.0877695574399293
2026-05-25,1.184460184767923
2026-05-26,1.184460184767923
2026-05-27,1.2086328415999215
2026-05-28,1.4261867530879073
2026-05-29,1.571222694079898
2026-05-30,1.8129492623998822
2026-05-31,1.8371219192318806
