Time,evan_peters
2024-10-28,1.294135683359678
2024-10-29,1.3264890754436698
2024-10-30,1.197075507107702
2024-10-31,1.261782291275686
2024-11-01,1.0029551546037503
2024-11-02,1.1323687229397181
2024-11-03,1.1000153308557261
2024-11-04,0.8735415862677826
2024-11-05,0.7117746258478228
2024-11-06,0.614714449595847
2024-11-07,0.8088348020997986
2024-11-08,0.9058949783517745
2024-11-09,1.0029551546037503
2024-11-10,1.0676619387717343
2024-11-11,0.8735415862677826
2024-11-12,0.8088348020997986
2024-11-13,0.647067841679839
2024-11-14,0.8735415862677826
2024-11-15,0.614714449595847
2024-11-16,0.7441280179318148
2024-11-17,1.0353085466877423
2024-11-18,0.7117746258478228
2024-11-19,0.8735415862677826
2024-11-20,0.7764814100158067
2024-11-21,0.8735415862677826
2024-11-22,1.0676619387717343
2024-11-23,0.8088348020997986
2024-11-24,0.9058949783517745
2024-11-25,0.9058949783517745
2024-11-26,0.7764814100158067
2024-11-27,0.7764814100158067
2024-11-28,0.9382483704357665
2024-11-29,0.7441280179318148
2024-11-30,0.8735415862677826
2024-12-01,0.8735415862677826
2024-12-02,0.647067841679839
2024-12-03,0.7441280179318148
2024-12-04,0.6794212337638309
2024-12-05,0.7117746258478228
2024-12-06,0.7764814100158067
2024-12-07,1.0676619387717343
2024-12-08,0.9058949783517745
2024-12-09,0.6794212337638309
2024-12-10,0.7764814100158067
2024-12-11,0.5823610575118551
2024-12-12,0.9706017625197584
2024-12-13,0.9058949783517745
2024-12-14,1.229428899191694
2024-12-15,0.9706017625197584
2024-12-16,0.9382483704357665
2024-12-17,0.8735415862677826
2024-12-18,0.9382483704357665
2024-12-19,0.9382483704357665
2024-12-20,0.7441280179318148
2024-12-21,0.9058949783517745
2024-12-22,1.0029551546037503
2024-12-23,0.9382483704357665
2024-12-24,0.8088348020997986
2024-12-25,0.7117746258478228
2024-12-26,0.8088348020997986
2024-12-27,0.614714449595847
2024-12-28,0.5500076654278631
2024-12-29,0.9382483704357665
2024-12-30,0.7117746258478228
2024-12-31,0.8735415862677826
2025-01-01,0.647067841679839
2025-01-02,0.5823610575118551
2025-01-03,0.5176542733438712
2025-01-04,0.9058949783517745
2025-01-05,0.8088348020997986
2025-01-06,0.5500076654278631
2025-01-07,0.7441280179318148
2025-01-08,0.647067841679839
2025-01-09,0.614714449595847
2025-01-10,0.7441280179318148
2025-01-11,0.7764814100158067
2025-01-12,1.0029551546037503
2025-01-13,0.5176542733438712
2025-01-14,0.647067841679839
2025-01-15,0.6794212337638309
2025-01-16,0.647067841679839
2025-01-17,0.7117746258478228
2025-01-18,1.229428899191694
2025-01-19,0.9058949783517745
2025-01-20,1.1323687229397181
2025-01-21,0.9382483704357665
2025-01-22,0.7117746258478228
2025-01-23,0.5176542733438712
2025-01-24,0.5823610575118551
2025-01-25,0.8088348020997986
2025-01-26,0.9058949783517745
2025-01-27,0.8411881941837906
2025-01-28,0.9058949783517745
2025-01-29,0.7441280179318148
2025-01-30,0.614714449595847
2025-01-31,0.4853008812598792
2025-02-01,0.6794212337638309
2025-02-02,0.7441280179318148
2025-02-03,0.5500076654278631
2025-02-04,0.5823610575118551
2025-02-05,0.4205940970918953
2025-02-06,0.4853008812598792
2025-02-07,0.7764814100158067
2025-02-08,0.7764814100158067
2025-02-09,0.7764814100158067
2025-02-10,0.38824070500790336
2025-02-11,0.647067841679839
2025-02-12,0.5500076654278631
2025-02-13,0.647067841679839
2025-02-14,0.614714449595847
2025-02-15,0.7764814100158067
2025-02-16,0.9706017625197584
2025-02-17,0.7117746258478228
2025-02-18,0.5823610575118551
2025-02-19,0.647067841679839
2025-02-20,0.5176542733438712
2025-02-21,0.5176542733438712
2025-02-22,0.8735415862677826
2025-02-23,0.9058949783517745
2025-02-24,0.6794212337638309
2025-02-25,0.6794212337638309
2025-02-26,0.5823610575118551
2025-02-27,1.0029551546037503
2025-02-28,0.647067841679839
2025-03-01,0.6794212337638309
2025-03-02,0.7441280179318148
2025-03-03,0.6794212337638309
2025-03-04,0.4853008812598792
2025-03-05,0.4205940970918953
2025-03-06,0.7117746258478228
2025-03-07,0.5500076654278631
2025-03-08,0.7441280179318148
2025-03-09,0.614714449595847
2025-03-10,0.7117746258478228
2025-03-11,0.6794212337638309
2025-03-12,0.5500076654278631
2025-03-13,0.5176542733438712
2025-03-14,0.45294748917588723
2025-03-15,0.647067841679839
2025-03-16,0.7764814100158067
2025-03-17,0.7764814100158067
2025-03-18,0.5176542733438712
2025-03-19,0.5500076654278631
2025-03-20,0.4205940970918953
2025-03-21,0.647067841679839
2025-03-22,0.7117746258478228
2025-03-23,0.7441280179318148
2025-03-24,0.7441280179318148
2025-03-25,0.6794212337638309
2025-03-26,0.5500076654278631
2025-03-27,0.6794212337638309
2025-03-28,0.5823610575118551
2025-03-29,0.7764814100158067
2025-03-30,0.7441280179318148
2025-03-31,0.5176542733438712
2025-04-01,0.4853008812598792
2025-04-02,0.5500076654278631
2025-04-03,0.45294748917588723
2025-04-04,0.647067841679839
2025-04-05,0.7441280179318148
2025-04-06,1.0029551546037503
2025-04-07,0.614714449595847
2025-04-08,0.5823610575118551
2025-04-09,0.5500076654278631
2025-04-10,0.6794212337638309
2025-04-11,0.5500076654278631
2025-04-12,0.6794212337638309
2025-04-13,0.9382483704357665
2025-04-14,0.647067841679839
2025-04-15,0.4205940970918953
2025-04-16,0.4853008812598792
2025-04-17,0.5823610575118551
2025-04-18,0.647067841679839
2025-04-19,0.7117746258478228
2025-04-20,0.647067841679839
2025-04-21,0.7117746258478228
2025-04-22,0.647067841679839
2025-04-23,0.598537753553851
2025-04-24,0.614714449595847
2025-04-25,0.5500076654278631
2025-04-26,0.614714449595847
2025-04-27,0.8250114981417946
2025-04-28,0.5176542733438712
2025-04-29,0.5661843614698591
2025-04-30,0.5500076654278631
2025-05-01,0.6794212337638309
2025-05-02,0.5823610575118551
2025-05-03,0.8088348020997986
2025-05-04,1.1323687229397181
2025-05-05,0.7764814100158067
2025-05-06,0.5823610575118551
2025-05-07,0.5176542733438712
2025-05-08,0.5823610575118551
2025-05-09,0.647067841679839
2025-05-10,0.598537753553851
2025-05-11,0.7764814100158067
2025-05-12,0.614714449595847
2025-05-13,0.5500076654278631
2025-05-14,0.614714449595847
2025-05-15,0.5500076654278631
2025-05-16,0.5176542733438712
2025-05-17,0.614714449595847
2025-05-18,0.6794212337638309
2025-05-19,0.38824070500790336
2025-05-20,0.4205940970918953
2025-05-21,0.6794212337638309
2025-05-22,0.5823610575118551
2025-05-23,0.4205940970918953
2025-05-24,0.8088348020997986
2025-05-25,0.7764814100158067
2025-05-26,0.7764814100158067
2025-05-27,0.7764814100158067
2025-05-28,0.7117746258478228
2025-05-29,0.5500076654278631
2025-05-30,0.5823610575118551
2025-05-31,0.7441280179318148
2025-06-01,0.6794212337638309
2025-06-02,0.5823610575118551
2025-06-03,0.5823610575118551
2025-06-04,0.5500076654278631
2025-06-05,0.5176542733438712
2025-06-06,0.38824070500790336
2025-06-07,0.5500076654278631
2025-06-08,0.8735415862677826
2025-06-09,0.5500076654278631
2025-06-10,0.45294748917588723
2025-06-11,0.45294748917588723
2025-06-12,0.38824070500790336
2025-06-13,0.3235339208399195
2025-06-14,0.5500076654278631
2025-06-15,0.6794212337638309
2025-06-16,0.5500076654278631
2025-06-17,0.614714449595847
2025-06-18,0.4853008812598792
2025-06-19,0.5823610575118551
2025-06-20,0.5823610575118551
2025-06-21,0.5823610575118551
2025-06-22,0.614714449595847
2025-06-23,0.45294748917588723
2025-06-24,0.647067841679839
2025-06-25,0.4853008812598792
2025-06-26,0.4853008812598792
2025-06-27,0.6794212337638309
2025-06-28,0.5823610575118551
2025-06-29,0.8088348020997986
2025-06-30,0.5823610575118551
2025-07-01,0.5823610575118551
2025-07-02,0.6794212337638309
2025-07-03,0.45294748917588723
2025-07-04,0.5176542733438712
2025-07-05,0.7764814100158067
2025-07-06,0.6794212337638309
2025-07-07,0.5500076654278631
2025-07-08,0.45294748917588723
2025-07-09,0.8411881941837906
2025-07-10,0.647067841679839
2025-07-11,0.45294748917588723
2025-07-12,0.614714449595847
2025-07-13,0.614714449595847
2025-07-14,0.5176542733438712
2025-07-15,0.5500076654278631
2025-07-16,0.38824070500790336
2025-07-17,0.7117746258478228
2025-07-18,0.7764814100158067
2025-07-19,0.7764814100158067
2025-07-20,0.614714449595847
2025-07-21,0.5500076654278631
2025-07-22,0.647067841679839
2025-07-23,0.7117746258478228
2025-07-24,0.614714449595847
2025-07-25,0.6794212337638309
2025-07-26,0.9382483704357665
2025-07-27,0.7441280179318148
2025-07-28,0.6794212337638309
2025-07-29,0.7764814100158067
2025-07-30,0.9706017625197584
2025-07-31,0.7441280179318148
2025-08-01,0.5823610575118551
2025-08-02,0.8735415862677826
2025-08-03,0.7441280179318148
2025-08-04,0.5823610575118551
2025-08-05,0.6794212337638309
2025-08-06,0.5176542733438712
2025-08-07,0.5823610575118551
2025-08-08,0.647067841679839
2025-08-09,0.9706017625197584
2025-08-10,0.9382483704357665
2025-08-11,0.6794212337638309
2025-08-12,0.8411881941837906
2025-08-13,0.5823610575118551
2025-08-14,0.6794212337638309
2025-08-15,0.8088348020997986
2025-08-16,1.4235492516956456
2025-08-17,0.8735415862677826
2025-08-18,0.8088348020997986
2025-08-19,0.7441280179318148
2025-08-20,0.8735415862677826
2025-08-21,0.9706017625197584
2025-08-22,0.8088348020997986
2025-08-23,1.1000153308557261
2025-08-24,1.1000153308557261
2025-08-25,0.8411881941837906
2025-08-26,0.6794212337638309
2025-08-27,0.8411881941837906
2025-08-28,0.7764814100158067
2025-08-29,0.7764814100158067
2025-08-30,0.8088348020997986
2025-08-31,1.0353085466877423
2025-09-01,0.7441280179318148
2025-09-02,0.8411881941837906
2025-09-03,1.0353085466877423
2025-09-04,1.197075507107702
2025-09-05,1.4882560358636296
2025-09-06,1.197075507107702
2025-09-07,1.261782291275686
2025-09-08,0.9706017625197584
2025-09-09,1.3588424675276618
2025-09-10,0.8088348020997986
2025-09-11,0.6794212337638309
2025-09-12,0.7117746258478228
2025-09-13,1.0353085466877423
2025-09-14,0.9382483704357665
2025-09-15,1.4882560358636296
2025-09-16,1.1000153308557261
2025-09-17,1.0676619387717343
2025-09-18,0.8411881941837906
2025-09-19,1.0353085466877423
2025-09-20,1.229428899191694
2025-09-21,1.5529628200316135
2025-09-22,1.0029551546037503
2025-09-23,1.0676619387717343
2025-09-24,0.7764814100158067
2025-09-25,0.9706017625197584
2025-09-26,0.9706017625197584
2025-09-27,0.9382483704357665
2025-09-28,1.294135683359678
2025-09-29,0.9058949783517745
2025-09-30,0.7764814100158067
2025-10-01,0.8411881941837906
2025-10-02,0.8735415862677826
2025-10-03,0.9058949783517745
2025-10-04,1.7794365646195571
2025-10-05,1.4559026437796376
2025-10-06,1.844143348787541
2025-10-07,1.714729780451573
2025-10-08,1.3911958596116538
2025-10-09,1.714729780451573
2025-10-10,2.0706170933754846
2025-10-11,2.6853315429713316
2025-10-12,2.7500383271393156
2025-10-13,2.1676772696274607
2025-10-14,1.844143348787541
2025-10-15,1.9412035250395168
2025-10-16,1.6823763883675813
2025-10-17,1.5206094279476214
2025-10-18,1.7794365646195571
2025-10-19,1.908850132955525
2025-10-20,1.5206094279476214
2025-10-21,1.197075507107702
2025-10-22,1.1647221150237101
2025-10-23,0.9706017625197584
2025-10-24,1.1647221150237101
2025-10-25,1.3264890754436698
2025-10-26,1.5529628200316135
2025-10-27,1.261782291275686
2025-10-28,0.9382483704357665
2025-10-29,2.2970908379634283
2025-10-30,1.3264890754436698
2025-10-31,1.6176696041995973
2025-11-01,2.49121119046738
2025-11-02,2.458857798383388
2025-11-03,1.5529628200316135
2025-11-04,1.9412035250395168
2025-11-05,1.197075507107702
2025-11-06,0.9382483704357665
2025-11-07,0.9706017625197584
2025-11-08,1.1323687229397181
2025-11-09,1.0676619387717343
2025-11-10,0.7117746258478228
2025-11-11,0.7764814100158067
2025-11-12,0.9058949783517745
2025-11-13,0.8411881941837906
2025-11-14,0.6794212337638309
2025-11-15,0.9058949783517745
2025-11-16,0.6794212337638309
2025-11-17,0.7764814100158067
2025-11-18,0.7117746258478228
2025-11-19,0.614714449595847
2025-11-20,0.5823610575118551
2025-11-21,0.7764814100158067
2025-11-22,0.6794212337638309
2025-11-23,1.1647221150237101
2025-11-24,0.8411881941837906
2025-11-25,1.0029551546037503
2025-11-26,0.9706017625197584
2025-11-27,0.8735415862677826
2025-11-28,0.6794212337638309
2025-11-29,0.7117746258478228
2025-11-30,0.8411881941837906
2025-12-01,0.5176542733438712
2025-12-02,0.5500076654278631
2025-12-03,0.5823610575118551
2025-12-04,0.4205940970918953
2025-12-05,0.6794212337638309
2025-12-06,0.5500076654278631
2025-12-07,0.7764814100158067
2025-12-08,0.5823610575118551
2025-12-09,0.5500076654278631
2025-12-10,0.5823610575118551
2025-12-11,0.5823610575118551
2025-12-12,3.2353392083991945
2025-12-13,1.0676619387717343
2025-12-14,0.647067841679839
2025-12-15,0.5176542733438712
2025-12-16,0.614714449595847
2025-12-17,0.5823610575118551
2025-12-18,0.5500076654278631
2025-12-19,0.5823610575118551
2025-12-20,0.45294748917588723
2025-12-21,0.6794212337638309
2025-12-22,0.6794212337638309
2025-12-23,0.7117746258478228
2025-12-24,0.9058949783517745
2025-12-25,1.1647221150237101
2025-12-26,0.7764814100158067
2025-12-27,0.8411881941837906
2025-12-28,0.7117746258478228
2025-12-29,0.614714449595847
2025-12-30,0.7764814100158067
2025-12-31,0.614714449595847
2026-01-01,0.7117746258478228
2026-01-02,0.4853008812598792
2026-01-03,0.7764814100158067
2026-01-04,0.7441280179318148
2026-01-05,0.647067841679839
2026-01-06,0.9058949783517745
2026-01-07,0.9382483704357665
2026-01-08,0.9706017625197584
2026-01-09,1.0676619387717343
2026-01-10,1.1000153308557261
2026-01-11,1.6823763883675813
2026-01-12,0.9058949783517745
2026-01-13,1.0353085466877423
2026-01-14,0.8411881941837906
2026-01-15,0.8411881941837906
2026-01-16,0.8735415862677826
2026-01-17,1.3588424675276618
2026-01-18,1.294135683359678
2026-01-19,1.0676619387717343
2026-01-20,1.261782291275686
2026-01-21,1.1000153308557261
2026-01-22,2.2647374458794363
2026-01-23,2.1029704854594766
2026-01-24,2.394151014215404
2026-01-25,2.555917974635364
2026-01-26,1.6176696041995973
2026-01-27,1.9735569171235088
2026-01-28,1.4559026437796376
2026-01-29,2.0059103092075006
2026-01-30,1.3588424675276618
2026-01-31,1.811789956703549
2026-02-01,1.747083172535565
2026-02-02,1.3264890754436698
2026-02-03,0.9706017625197584
2026-02-04,0.7441280179318148
2026-02-05,1.0029551546037503
2026-02-06,0.8411881941837906
2026-02-07,1.1000153308557261
2026-02-08,1.229428899191694
2026-02-09,0.614714449595847
2026-02-10,0.6794212337638309
2026-02-11,0.7441280179318148
2026-02-12,0.7764814100158067
2026-02-13,0.6794212337638309
2026-02-14,0.8735415862677826
2026-02-15,0.8735415862677826
2026-02-16,0.7117746258478228
2026-02-17,0.7441280179318148
2026-02-18,0.7764814100158067
2026-02-19,0.5823610575118551
2026-02-20,0.7441280179318148
2026-02-21,0.8411881941837906
2026-02-22,0.8088348020997986
2026-02-23,0.8411881941837906
2026-02-24,0.614714449595847
2026-02-25,0.5823610575118551
2026-02-26,0.9706017625197584
2026-02-27,0.8735415862677826
2026-02-28,0.8735415862677826
2026-03-01,1.0353085466877423
2026-03-02,0.647067841679839
2026-03-03,0.8088348020997986
2026-03-04,0.6794212337638309
2026-03-05,0.8411881941837906
2026-03-06,0.8088348020997986
2026-03-07,0.9382483704357665
2026-03-08,0.9382483704357665
2026-03-09,0.8088348020997986
2026-03-10,0.8088348020997986
2026-03-11,0.5823610575118551
2026-03-12,0.4853008812598792
2026-03-13,0.5176542733438712
2026-03-14,0.7117746258478228
2026-03-15,0.8411881941837906
2026-03-16,0.6794212337638309
2026-03-17,0.4853008812598792
2026-03-18,0.4205940970918953
2026-03-19,0.4205940970918953
2026-03-20,0.8411881941837906
2026-03-21,0.8735415862677826
2026-03-22,0.8735415862677826
2026-03-23,0.647067841679839
2026-03-24,0.614714449595847
2026-03-25,0.5823610575118551
2026-03-26,0.5500076654278631
2026-03-27,0.647067841679839
2026-03-28,0.8088348020997986
2026-03-29,0.8088348020997986
2026-03-30,0.5176542733438712
2026-03-31,0.5176542733438712
2026-04-01,0.5823610575118551
2026-04-02,0.4205940970918953
2026-04-03,0.4205940970918953
2026-04-04,0.5500076654278631
2026-04-05,0.7117746258478228
2026-04-06,0.647067841679839
2026-04-07,0.6794212337638309
2026-04-08,0.647067841679839
2026-04-09,0.6794212337638309
2026-04-10,0.7764814100158067
2026-04-11,0.647067841679839
2026-04-12,0.6794212337638309
2026-04-13,0.6794212337638309
2026-04-14,1.0029551546037503
2026-04-15,1.5853162121156055
2026-04-16,0.7764814100158067
2026-04-17,0.7117746258478228
2026-04-18,0.647067841679839
2026-04-19,0.5500076654278631
2026-04-20,0.4853008812598792
2026-04-21,0.614714449595847
2026-04-22,0.5500076654278631
2026-04-23,0.5823610575118551
2026-04-24,0.45294748917588723
2026-04-25,0.7441280179318148
2026-04-26,0.6794212337638309
2026-04-27,0.7117746258478228
2026-04-28,0.614714449595847
2026-04-29,0.5823610575118551
2026-04-30,0.4853008812598792
2026-05-01,0.5823610575118551
2026-05-02,0.4853008812598792
2026-05-03,0.6794212337638309
2026-05-04,0.45294748917588723
2026-05-05,0.5176542733438712
2026-05-06,0.5500076654278631
2026-05-07,0.5176542733438712
2026-05-08,0.3558873129239114
2026-05-09,0.7764814100158067
2026-05-10,0.6794212337638309
2026-05-11,0.4853008812598792
2026-05-12,0.5823610575118551
2026-05-13,1.844143348787541
2026-05-14,2.0382637012914926
2026-05-15,1.0029551546037503
2026-05-16,0.7764814100158067
2026-05-17,1.0353085466877423
2026-05-18,0.5823610575118551
2026-05-19,0.5176542733438712
2026-05-20,0.5823610575118551
2026-05-21,0.5500076654278631
2026-05-22,0.6794212337638309
2026-05-23,1.0676619387717343
2026-05-24,0.7441280179318148
2026-05-25,0.8735415862677826
2026-05-26,0.5823610575118551
2026-05-27,0.5823610575118551
2026-05-28,0.7117746258478228
2026-05-29,0.6794212337638309
2026-05-30,0.7441280179318148
2026-05-31,0.8088348020997986
