Time,connections
2024-09-16,1064.6834477498096
2024-09-17,1141.4187643020596
2024-09-18,1207.0175438596493
2024-09-19,1115.179252479024
2024-09-20,1115.179252479024
2024-09-21,760.9458428680398
2024-09-22,865.9038901601832
2024-09-23,1023.3409610983983
2024-09-24,970.8619374523266
2024-09-25,970.8619374523266
2024-09-26,1062.7002288329522
2024-09-27,957.7421815408087
2024-09-28,957.7421815408087
2024-09-29,760.9458428680398
2024-09-30,1023.3409610983983
2024-10-01,1023.3409610983983
2024-10-02,1036.4607170099162
2024-10-03,1075.81998474447
2024-10-04,905.263157894737
2024-10-05,879.0236460717011
2024-10-06,721.586575133486
2024-10-07,1036.4607170099162
2024-10-08,970.8619374523266
2024-10-09,1062.7002288329522
2024-10-10,1154.5385202135776
2024-10-11,957.7421815408087
2024-10-12,852.7841342486653
2024-10-13,1010.2212051868804
2024-10-14,983.9816933638446
2024-10-15,983.9816933638446
2024-10-16,983.9816933638446
2024-10-17,1141.4187643020596
2024-10-18,957.7421815408087
2024-10-19,760.9458428680398
2024-10-20,760.9458428680398
2024-10-21,879.0236460717011
2024-10-22,879.0236460717011
2024-10-23,1141.4187643020596
2024-10-24,1298.8558352402747
2024-10-25,1154.5385202135776
2024-10-26,760.9458428680398
2024-10-27,944.6224256292908
2024-10-28,1075.81998474447
2024-10-29,1128.2990083905418
2024-10-30,997.1014492753625
2024-10-31,1023.3409610983983
2024-11-01,957.7421815408087
2024-11-02,892.1434019832191
2024-11-03,695.3470633104502
2024-11-04,879.0236460717011
2024-11-05,879.0236460717011
2024-11-06,629.7482837528605
2024-11-07,957.7421815408087
2024-11-08,1023.3409610983983
2024-11-09,721.586575133486
2024-11-10,669.1075514874143
2024-11-11,839.6643783371474
2024-11-12,944.6224256292908
2024-11-13,970.8619374523266
2024-11-14,931.5026697177728
2024-11-15,892.1434019832191
2024-11-16,774.0655987795577
2024-11-17,865.9038901601832
2024-11-18,879.0236460717011
2024-11-19,970.8619374523266
2024-11-20,944.6224256292908
2024-11-21,997.1014492753625
2024-11-22,957.7421815408087
2024-11-23,747.8260869565219
2024-11-24,983.9816933638446
2024-11-25,957.7421815408087
2024-11-26,826.5446224256294
2024-11-27,879.0236460717011
2024-11-28,734.7063310450039
2024-11-29,865.9038901601832
2024-11-30,787.1853546910756
2024-12-01,787.1853546910756
2024-12-02,944.6224256292908
2024-12-03,1062.7002288329522
2024-12-04,1088.9397406559879
2024-12-05,997.1014492753625
2024-12-06,905.263157894737
2024-12-07,931.5026697177728
2024-12-08,826.5446224256294
2024-12-09,800.3051106025936
2024-12-10,826.5446224256294
2024-12-11,1023.3409610983983
2024-12-12,1311.9755911517927
2024-12-13,1023.3409610983983
2024-12-14,892.1434019832191
2024-12-15,839.6643783371474
2024-12-16,983.9816933638446
2024-12-17,1049.5804729214342
2024-12-18,983.9816933638446
2024-12-19,1088.9397406559879
2024-12-20,813.4248665141115
2024-12-21,760.9458428680398
2024-12-22,931.5026697177728
2024-12-23,931.5026697177728
2024-12-24,1102.059496567506
2024-12-25,1062.7002288329522
2024-12-26,760.9458428680398
2024-12-27,852.7841342486653
2024-12-28,1010.2212051868804
2024-12-29,721.586575133486
2024-12-30,852.7841342486653
2024-12-31,852.7841342486653
2025-01-01,734.7063310450039
2025-01-02,944.6224256292908
2025-01-03,852.7841342486653
2025-01-04,813.4248665141115
2025-01-05,760.9458428680398
2025-01-06,865.9038901601832
2025-01-07,1023.3409610983983
2025-01-08,983.9816933638446
2025-01-09,774.0655987795577
2025-01-10,879.0236460717011
2025-01-11,852.7841342486653
2025-01-12,905.263157894737
2025-01-13,760.9458428680398
2025-01-14,839.6643783371474
2025-01-15,918.3829138062549
2025-01-16,905.263157894737
2025-01-17,892.1434019832191
2025-01-18,682.2273073989322
2025-01-19,682.2273073989322
2025-01-20,721.586575133486
2025-01-21,787.1853546910756
2025-01-22,813.4248665141115
2025-01-23,879.0236460717011
2025-01-24,852.7841342486653
2025-01-25,800.3051106025936
2025-01-26,721.586575133486
2025-01-27,800.3051106025936
2025-01-28,983.9816933638446
2025-01-29,879.0236460717011
2025-01-30,826.5446224256294
2025-01-31,708.4668192219681
2025-02-01,564.1495041952709
2025-02-02,892.1434019832191
2025-02-03,931.5026697177728
2025-02-04,839.6643783371474
2025-02-05,918.3829138062549
2025-02-06,892.1434019832191
2025-02-07,970.8619374523266
2025-02-08,734.7063310450039
2025-02-09,616.6285278413426
2025-02-10,760.9458428680398
2025-02-11,1036.4607170099162
2025-02-12,1062.7002288329522
2025-02-13,905.263157894737
2025-02-14,695.3470633104502
2025-02-15,734.7063310450039
2025-02-16,865.9038901601832
2025-02-17,800.3051106025936
2025-02-18,774.0655987795577
2025-02-19,695.3470633104502
2025-02-20,721.586575133486
2025-02-21,997.1014492753625
2025-02-22,760.9458428680398
2025-02-23,734.7063310450039
2025-02-24,1023.3409610983983
2025-02-25,983.9816933638446
2025-02-26,682.2273073989322
2025-02-27,747.8260869565219
2025-02-28,800.3051106025936
2025-03-01,839.6643783371474
2025-03-02,931.5026697177728
2025-03-03,970.8619374523266
2025-03-04,1088.9397406559879
2025-03-05,1023.3409610983983
2025-03-06,957.7421815408087
2025-03-07,931.5026697177728
2025-03-08,760.9458428680398
2025-03-09,655.9877955758964
2025-03-10,905.263157894737
2025-03-11,892.1434019832191
2025-03-12,1062.7002288329522
2025-03-13,1010.2212051868804
2025-03-14,813.4248665141115
2025-03-15,813.4248665141115
2025-03-16,944.6224256292908
2025-03-17,787.1853546910756
2025-03-18,997.1014492753625
2025-03-19,957.7421815408087
2025-03-20,800.3051106025936
2025-03-21,813.4248665141115
2025-03-22,826.5446224256294
2025-03-23,944.6224256292908
2025-03-24,852.7841342486653
2025-03-25,826.5446224256294
2025-03-26,997.1014492753625
2025-03-27,1049.5804729214342
2025-03-28,865.9038901601832
2025-03-29,879.0236460717011
2025-03-30,918.3829138062549
2025-03-31,865.9038901601832
2025-04-01,1154.5385202135776
2025-04-02,997.1014492753625
2025-04-03,1049.5804729214342
2025-04-04,813.4248665141115
2025-04-05,787.1853546910756
2025-04-06,747.8260869565219
2025-04-07,892.1434019832191
2025-04-08,852.7841342486653
2025-04-09,970.8619374523266
2025-04-10,905.263157894737
2025-04-11,839.6643783371474
2025-04-12,826.5446224256294
2025-04-13,721.586575133486
2025-04-14,944.6224256292908
2025-04-15,999.9715731366803
2025-04-16,983.3832782109414
2025-04-17,841.0257019077328
2025-04-18,852.5997883484818
2025-04-19,749.9786798525101
2025-04-20,864.1738747892307
2025-04-21,778.1410612189982
2025-04-22,749.9786798525101
2025-04-23,738.4045934117612
2025-04-24,836.0114934227429
2025-04-25,721.8162984860223
2025-04-26,744.9644713675202
2025-04-27,789.7151476597471
2025-04-28,801.2892341004961
2025-04-29,841.0257019077328
2025-04-30,932.0727239629555
2025-05-01,994.9573646516903
2025-05-02,966.7949832852024
2025-05-03,892.3362561557187
2025-05-04,927.0585154779656
2025-05-05,784.7009391747571
2025-05-06,784.7009391747571
2025-05-07,841.0257019077328
2025-05-08,864.1738747892307
2025-05-09,733.3903849267713
2025-05-10,642.3433628715486
2025-05-11,733.3903849267713
2025-05-12,864.1738747892307
2025-05-13,778.1410612189982
2025-05-14,829.4516154669839
2025-05-15,992.8132800280181
2025-05-16,952.6996121480981
2025-05-17,802.2733575983984
2025-05-18,712.0176048685786
2025-05-19,852.4154424482983
2025-05-20,772.1881066884586
2025-05-21,842.3870254783184
2025-05-22,832.3586085083384
2025-05-23,802.2733575983984
2025-05-24,701.9891878985986
2025-05-25,772.1881066884586
2025-05-26,701.9891878985986
2025-05-27,762.1596897184785
2025-05-28,952.6996121480981
2025-05-29,762.1596897184785
2025-05-30,822.3301915383585
2025-05-31,641.8186860787188
2025-06-01,712.0176048685786
2025-06-02,722.0460218385587
2025-06-03,792.2449406284185
2025-06-04,862.4438594182783
2025-06-05,691.9607709286187
2025-06-06,671.9039369886588
2025-06-07,792.2449406284185
2025-06-08,862.4438594182783
2025-06-09,742.1028557785186
2025-06-10,772.1881066884586
2025-06-11,842.3870254783184
2025-06-12,822.3301915383585
2025-06-13,842.3870254783184
2025-06-14,802.2733575983984
2025-06-15,802.2733575983984
2025-06-16,681.9323539586387
2025-06-17,621.7618521387589
2025-06-18,772.1881066884586
2025-06-19,611.7334351687788
2025-06-20,681.9323539586387
2025-06-21,802.2733575983984
2025-06-22,812.3017745683784
2025-06-23,732.0744388085386
2025-06-24,611.7334351687788
2025-06-25,641.8186860787188
2025-06-26,772.1881066884586
2025-06-27,621.7618521387589
2025-06-28,812.3017745683784
2025-06-29,691.9607709286187
2025-06-30,762.1596897184785
2025-07-01,712.0176048685786
2025-07-02,832.3586085083384
2025-07-03,722.0460218385587
2025-07-04,942.6711951781182
2025-07-05,691.9607709286187
2025-07-06,541.534516378919
2025-07-07,712.0176048685786
2025-07-08,621.7618521387589
2025-07-09,591.6766012288189
2025-07-10,571.619767288859
2025-07-11,802.2733575983984
2025-07-12,762.1596897184785
2025-07-13,691.9607709286187
2025-07-14,752.1312727484985
2025-07-15,852.4154424482983
2025-07-16,742.1028557785186
2025-07-17,792.2449406284185
2025-07-18,792.2449406284185
2025-07-19,712.0176048685786
2025-07-20,772.1881066884586
2025-07-21,641.8186860787188
2025-07-22,671.9039369886588
2025-07-23,641.8186860787188
2025-07-24,641.8186860787188
2025-07-25,651.8471030486987
2025-07-26,712.0176048685786
2025-07-27,561.5913503188789
2025-07-28,651.8471030486987
2025-07-29,691.9607709286187
2025-07-30,712.0176048685786
2025-07-31,812.3017745683784
2025-08-01,862.4438594182783
2025-08-02,792.2449406284185
2025-08-03,631.7902691087388
2025-08-04,812.3017745683784
2025-08-05,732.0744388085386
2025-08-06,641.8186860787188
2025-08-07,762.1596897184785
2025-08-08,752.1312727484985
2025-08-09,752.1312727484985
2025-08-10,772.1881066884586
2025-08-11,651.8471030486987
2025-08-12,712.0176048685786
2025-08-13,842.3870254783184
2025-08-14,671.9039369886588
2025-08-15,701.9891878985986
2025-08-16,611.7334351687788
2025-08-17,631.7902691087388
2025-08-18,621.7618521387589
2025-08-19,691.9607709286187
2025-08-20,601.7050181987988
2025-08-21,712.0176048685786
2025-08-22,792.2449406284185
2025-08-23,541.534516378919
2025-08-24,661.8755200186787
2025-08-25,802.2733575983984
2025-08-26,852.4154424482983
2025-08-27,681.9323539586387
2025-08-28,651.8471030486987
2025-08-29,802.2733575983984
2025-08-30,732.0744388085386
2025-08-31,822.3301915383585
2025-09-01,852.4154424482983
2025-09-02,772.1881066884586
2025-09-03,681.9323539586387
2025-09-04,691.9607709286187
2025-09-05,772.1881066884586
2025-09-06,591.6766012288189
2025-09-07,601.7050181987988
2025-09-08,832.3586085083384
2025-09-09,812.3017745683784
2025-09-10,762.1596897184785
2025-09-11,561.5913503188789
2025-09-12,651.8471030486987
2025-09-13,631.7902691087388
2025-09-14,661.8755200186787
2025-09-15,611.7334351687788
2025-09-16,641.8186860787188
2025-09-17,611.7334351687788
2025-09-18,752.1312727484985
2025-09-19,882.5006933582383
2025-09-20,732.0744388085386
2025-09-21,491.39243152901906
2025-09-22,671.9039369886588
2025-09-23,732.0744388085386
2025-09-24,661.8755200186787
2025-09-25,752.1312727484985
2025-09-26,742.1028557785186
2025-09-27,511.44926546897904
2025-09-28,581.6481842588389
2025-09-29,691.9607709286187
2025-09-30,772.1881066884586
2025-10-01,902.5575272981982
2025-10-02,752.1312727484985
2025-10-03,772.1881066884586
2025-10-04,501.420848498999
2025-10-05,631.7902691087388
2025-10-06,812.3017745683784
2025-10-07,621.7618521387589
2025-10-08,742.1028557785186
2025-10-09,722.0460218385587
2025-10-10,772.1881066884586
2025-10-11,581.6481842588389
2025-10-12,491.39243152901906
2025-10-13,531.506099408939
2025-10-14,752.1312727484985
2025-10-15,882.5006933582383
2025-10-16,822.3301915383585
2025-10-17,561.5913503188789
2025-10-18,641.8186860787188
2025-10-19,641.8186860787188
2025-10-20,962.7280291180782
2025-10-21,701.9891878985986
2025-10-22,802.2733575983984
2025-10-23,772.1881066884586
2025-10-24,681.9323539586387
2025-10-25,581.6481842588389
2025-10-26,641.8186860787188
2025-10-27,671.9039369886588
2025-10-28,752.1312727484985
2025-10-29,712.0176048685786
2025-10-30,782.2165236584385
2025-10-31,701.9891878985986
2025-11-01,712.0176048685786
2025-11-02,541.534516378919
2025-11-03,671.9039369886588
2025-11-04,742.1028557785186
2025-11-05,892.5291103282183
2025-11-06,732.0744388085386
2025-11-07,591.6766012288189
2025-11-08,621.7618521387589
2025-11-09,591.6766012288189
2025-11-10,681.9323539586387
2025-11-11,671.9039369886588
2025-11-12,722.0460218385587
2025-11-13,832.3586085083384
2025-11-14,802.2733575983984
2025-11-15,581.6481842588389
2025-11-16,571.619767288859
2025-11-17,742.1028557785186
2025-11-18,752.1312727484985
2025-11-19,872.4722763882584
2025-11-20,862.4438594182783
2025-11-21,852.4154424482983
2025-11-22,641.8186860787188
2025-11-23,681.9323539586387
2025-11-24,671.9039369886588
2025-11-25,852.4154424482983
2025-11-26,691.9607709286187
2025-11-27,691.9607709286187
2025-11-28,732.0744388085386
2025-11-29,611.7334351687788
2025-11-30,691.9607709286187
2025-12-01,822.3301915383585
2025-12-02,822.3301915383585
2025-12-03,661.8755200186787
2025-12-04,611.7334351687788
2025-12-05,661.8755200186787
2025-12-06,621.7618521387589
2025-12-07,591.6766012288189
2025-12-08,842.3870254783184
2025-12-09,822.3301915383585
2025-12-10,691.9607709286187
2025-12-11,722.2652602419971
2025-12-12,765.1855276833949
2025-12-13,722.2652602419971
2025-12-14,660.1712024300441
2025-12-15,751.0259457978298
2025-12-16,765.1855276833949
2025-12-17,751.0259457978298
2025-12-18,674.3307843156093
2025-12-19,664.7438891303317
2025-12-20,650.5843072447666
2025-12-21,674.3307843156093
2025-12-22,674.3307843156093
2025-12-23,698.5187831711544
2025-12-24,731.8521554272746
2025-12-25,760.6128409831073
2025-12-26,731.8521554272746
2025-12-27,660.1712024300441
2025-12-28,583.4760409478238
2025-12-29,540.5557735064259
2025-12-30,540.5557735064259
2025-12-31,583.4760409478238
2026-01-01,655.1569939450542
2026-01-02,650.5843072447666
2026-01-03,679.3449928005994
2026-01-04,550.1426686917034
2026-01-05,703.091469871442
2026-01-06,884.8009566070132
2026-01-07,746.0117373128397
2026-01-08,722.2652602419971
2026-01-09,803.5331084245051
2026-01-10,603.5946444379588
2026-01-11,539.5770306339328
2026-01-12,621.885391239109
2026-01-13,658.4668848414096
2026-01-14,713.3391252448604
2026-01-15,685.903005043135
2026-01-16,777.3567390488863
2026-01-17,576.1585242362333
2026-01-18,512.1409104322074
2026-01-19,621.885391239109
2026-01-20,722.4844986454356
2026-01-21,804.7928592506117
2026-01-22,749.9206188471609
2026-01-23,722.4844986454356
2026-01-24,640.1761380402593
2026-01-25,621.885391239109
2026-01-26,768.2113656483112
2026-01-27,841.3743528529122
2026-01-28,749.9206188471609
2026-01-29,704.1937518442853
2026-01-30,676.7576316425599
2026-01-31,539.5770306339328
2026-02-01,676.7576316425599
2026-02-02,731.6298720460106
2026-02-03,740.7752454465858
2026-02-04,768.2113656483112
2026-02-05,704.1937518442853
2026-02-06,759.0659922477361
2026-02-07,676.7576316425599
2026-02-08,621.885391239109
2026-02-09,621.885391239109
2026-02-10,704.1937518442853
2026-02-11,768.2113656483112
2026-02-12,832.2289794523372
2026-02-13,795.6474858500366
2026-02-14,640.1761380402593
2026-02-15,594.4492710373837
2026-02-16,759.0659922477361
2026-02-17,722.4844986454356
2026-02-18,631.0307646396842
2026-02-19,658.4668848414096
2026-02-20,813.9382326511868
2026-02-21,640.1761380402593
2026-02-22,530.4316572333578
2026-02-23,676.7576316425599
2026-02-24,740.7752454465858
2026-02-25,777.3567390488863
2026-02-26,841.3743528529122
2026-02-27,704.1937518442853
2026-02-28,603.5946444379588
2026-03-01,521.2862838327826
2026-03-02,676.7576316425599
2026-03-03,749.9206188471609
2026-03-04,804.7928592506117
2026-03-05,795.6474858500366
2026-03-06,759.0659922477361
2026-03-07,594.4492710373837
2026-03-08,749.9206188471609
2026-03-09,759.0659922477361
2026-03-10,704.1937518442853
2026-03-11,740.7752454465858
2026-03-12,749.9206188471609
2026-03-13,722.4844986454356
2026-03-14,685.903005043135
2026-03-15,676.7576316425599
2026-03-16,713.3391252448604
2026-03-17,731.6298720460106
2026-03-18,823.083606051762
2026-03-19,704.1937518442853
2026-03-20,777.3567390488863
2026-03-21,695.0483784437101
2026-03-22,612.740017838534
2026-03-23,786.5021124494615
2026-03-24,859.6650996540625
2026-03-25,804.7928592506117
2026-03-26,804.7928592506117
2026-03-27,740.7752454465858
2026-03-28,640.1761380402593
2026-03-29,594.4492710373837
2026-03-30,713.3391252448604
2026-03-31,795.6474858500366
2026-04-01,914.5373400575133
2026-04-02,877.9558464552128
2026-04-03,713.3391252448604
2026-04-04,612.740017838534
2026-04-05,722.4844986454356
2026-04-06,859.6650996540625
2026-04-07,768.2113656483112
2026-04-08,667.6122582419847
2026-04-09,722.4844986454356
2026-04-10,713.3391252448604
2026-04-11,548.722404034508
2026-04-12,512.1409104322074
2026-04-13,713.3391252448604
2026-04-14,823.083606051762
2026-04-15,704.1937518442853
2026-04-16,832.2289794523372
2026-04-17,749.9206188471609
2026-04-18,493.85016363105717
2026-04-19,722.4844986454356
2026-04-20,777.3567390488863
2026-04-21,777.3567390488863
2026-04-22,859.6650996540625
2026-04-23,887.1012198557879
2026-04-24,868.8104730546377
2026-04-25,658.4668848414096
2026-04-26,585.3038976368085
2026-04-27,804.7928592506117
2026-04-28,841.3743528529122
2026-04-29,777.3567390488863
2026-04-30,795.6474858500366
2026-05-01,740.7752454465858
2026-05-02,448.12329662818155
2026-05-03,548.722404034508
2026-05-04,832.2289794523372
2026-05-05,777.3567390488863
2026-05-06,850.5197262534874
2026-05-07,795.6474858500366
2026-05-08,695.0483784437101
2026-05-09,557.8677774350831
2026-05-10,576.1585242362333
2026-05-11,777.3567390488863
2026-05-12,896.2465932563631
2026-05-13,740.7752454465858
2026-05-14,759.0659922477361
2026-05-15,768.2113656483112
2026-05-16,612.740017838534
2026-05-17,548.722404034508
2026-05-18,713.3391252448604
2026-05-19,841.3743528529122
2026-05-20,722.4844986454356
2026-05-21,859.6650996540625
2026-05-22,667.6122582419847
2026-05-23,576.1585242362333
2026-05-24,612.740017838534
2026-05-25,649.3215114408345
2026-05-26,704.1937518442853
2026-05-27,768.2113656483112
2026-05-28,685.903005043135
2026-05-29,759.0659922477361
2026-05-30,704.1937518442853
2026-05-31,713.3391252448604
