Time,alabama_football
2025-01-13,1.1428571428571428
2025-01-14,1.1428571428571428
2025-01-15,1.1428571428571428
2025-01-16,1.1428571428571428
2025-01-17,1.1428571428571428
2025-01-18,1.1428571428571428
2025-01-19,1.1428571428571428
2025-01-20,1.1428571428571428
2025-01-21,2.2857142857142856
2025-01-22,1.1428571428571428
2025-01-23,1.1428571428571428
2025-01-24,1.1428571428571428
2025-01-25,1.1428571428571428
2025-01-26,1.1428571428571428
2025-01-27,1.1428571428571428
2025-01-28,1.1428571428571428
2025-01-29,1.1428571428571428
2025-01-30,1.1428571428571428
2025-01-31,1.1428571428571428
2025-02-01,1.1428571428571428
2025-02-02,1.1428571428571428
2025-02-03,1.1428571428571428
2025-02-04,1.1428571428571428
2025-02-05,1.1428571428571428
2025-02-06,1.1428571428571428
2025-02-07,1.1428571428571428
2025-02-08,1.1428571428571428
2025-02-09,1.1428571428571428
2025-02-10,1.1428571428571428
2025-02-11,1.1428571428571428
2025-02-12,1.1428571428571428
2025-02-13,1.1428571428571428
2025-02-14,1.1428571428571428
2025-02-15,1.1428571428571428
2025-02-16,1.1428571428571428
2025-02-17,1.1428571428571428
2025-02-18,1.1428571428571428
2025-02-19,1.1428571428571428
2025-02-20,1.1428571428571428
2025-02-21,1.1428571428571428
2025-02-22,1.1428571428571428
2025-02-23,1.1428571428571428
2025-02-24,1.1428571428571428
2025-02-25,1.1428571428571428
2025-02-26,1.1428571428571428
2025-02-27,1.1428571428571428
2025-02-28,1.1428571428571428
2025-03-01,1.1428571428571428
2025-03-02,1.1428571428571428
2025-03-03,1.1428571428571428
2025-03-04,1.1428571428571428
2025-03-05,1.1428571428571428
2025-03-06,1.1428571428571428
2025-03-07,1.1428571428571428
2025-03-08,1.1428571428571428
2025-03-09,1.1428571428571428
2025-03-10,1.1428571428571428
2025-03-11,1.1428571428571428
2025-03-12,1.1428571428571428
2025-03-13,1.1428571428571428
2025-03-14,1.1428571428571428
2025-03-15,1.1428571428571428
2025-03-16,1.1428571428571428
2025-03-17,1.1428571428571428
2025-03-18,1.1428571428571428
2025-03-19,1.1428571428571428
2025-03-20,1.1428571428571428
2025-03-21,1.1428571428571428
2025-03-22,1.1428571428571428
2025-03-23,1.1428571428571428
2025-03-24,1.1428571428571428
2025-03-25,1.1428571428571428
2025-03-26,1.1428571428571428
2025-03-27,1.1428571428571428
2025-03-28,1.1428571428571428
2025-03-29,1.1428571428571428
2025-03-30,1.1428571428571428
2025-03-31,1.1428571428571428
2025-04-01,1.1428571428571428
2025-04-02,1.1428571428571428
2025-04-03,1.1428571428571428
2025-04-04,1.1428571428571428
2025-04-05,1.1428571428571428
2025-04-06,1.1428571428571428
2025-04-07,1.1428571428571428
2025-04-08,1.1428571428571428
2025-04-09,1.1428571428571428
2025-04-10,1.1428571428571428
2025-04-11,1.1428571428571428
2025-04-12,1.1428571428571428
2025-04-13,1.1428571428571428
2025-04-14,1.1428571428571428
2025-04-15,1.1428571428571428
2025-04-16,1.1428571428571428
2025-04-17,1.1428571428571428
2025-04-18,1.1428571428571428
2025-04-19,1.1428571428571428
2025-04-20,1.1428571428571428
2025-04-21,1.1428571428571428
2025-04-22,1.1428571428571428
2025-04-23,1.1428571428571428
2025-04-24,1.1428571428571428
2025-04-25,1.1428571428571428
2025-04-26,1.7142857142857142
2025-04-27,1.1428571428571428
2025-04-28,1.1428571428571428
2025-04-29,1.1428571428571428
2025-04-30,1.1428571428571428
2025-05-01,1.1428571428571428
2025-05-02,1.1428571428571428
2025-05-03,1.1428571428571428
2025-05-04,1.1428571428571428
2025-05-05,1.1428571428571428
2025-05-06,1.1428571428571428
2025-05-07,1.1428571428571428
2025-05-08,1.1428571428571428
2025-05-09,1.1428571428571428
2025-05-10,1.1428571428571428
2025-05-11,1.1428571428571428
2025-05-12,1.1428571428571428
2025-05-13,1.1428571428571428
2025-05-14,1.1428571428571428
2025-05-15,1.1428571428571428
2025-05-16,1.1428571428571428
2025-05-17,1.1428571428571428
2025-05-18,1.1428571428571428
2025-05-19,1.1428571428571428
2025-05-20,1.1428571428571428
2025-05-21,1.1428571428571428
2025-05-22,1.1428571428571428
2025-05-23,1.1428571428571428
2025-05-24,1.1428571428571428
2025-05-25,1.1428571428571428
2025-05-26,1.1428571428571428
2025-05-27,1.1428571428571428
2025-05-28,1.1428571428571428
2025-05-29,1.1428571428571428
2025-05-30,1.1428571428571428
2025-05-31,1.1428571428571428
2025-06-01,1.1428571428571428
2025-06-02,1.1428571428571428
2025-06-03,1.1428571428571428
2025-06-04,1.1428571428571428
2025-06-05,1.1428571428571428
2025-06-06,1.1428571428571428
2025-06-07,1.1428571428571428
2025-06-08,1.1428571428571428
2025-06-09,1.1428571428571428
2025-06-10,1.1428571428571428
2025-06-11,1.1428571428571428
2025-06-12,1.1428571428571428
2025-06-13,1.1428571428571428
2025-06-14,1.1428571428571428
2025-06-15,1.1428571428571428
2025-06-16,1.1428571428571428
2025-06-17,1.1428571428571428
2025-06-18,1.1428571428571428
2025-06-19,1.1428571428571428
2025-06-20,1.1428571428571428
2025-06-21,1.1428571428571428
2025-06-22,1.1428571428571428
2025-06-23,1.1428571428571428
2025-06-24,1.1428571428571428
2025-06-25,1.1428571428571428
2025-06-26,1.1428571428571428
2025-06-27,1.1428571428571428
2025-06-28,1.1428571428571428
2025-06-29,1.1428571428571428
2025-06-30,1.1428571428571428
2025-07-01,1.1428571428571428
2025-07-02,1.1428571428571428
2025-07-03,1.1428571428571428
2025-07-04,1.1428571428571428
2025-07-05,1.1428571428571428
2025-07-06,2.2857142857142856
2025-07-07,2.2857142857142856
2025-07-08,2.2857142857142856
2025-07-09,1.1428571428571428
2025-07-10,1.1428571428571428
2025-07-11,6.857142857142857
2025-07-12,2.2857142857142856
2025-07-13,2.2857142857142856
2025-07-14,2.2857142857142856
2025-07-15,2.2857142857142856
2025-07-16,2.2857142857142856
2025-07-17,2.2857142857142856
2025-07-18,2.2857142857142856
2025-07-19,2.2857142857142856
2025-07-20,2.2857142857142856
2025-07-21,2.2857142857142856
2025-07-22,2.2857142857142856
2025-07-23,2.2857142857142856
2025-07-24,2.2857142857142856
2025-07-25,2.2857142857142856
2025-07-26,2.2857142857142856
2025-07-27,2.2857142857142856
2025-07-28,2.2857142857142856
2025-07-29,2.2857142857142856
2025-07-30,2.2857142857142856
2025-07-31,2.2857142857142856
2025-08-01,2.2857142857142856
2025-08-02,2.2857142857142856
2025-08-03,2.2857142857142856
2025-08-04,2.2857142857142856
2025-08-05,2.2857142857142856
2025-08-06,2.2857142857142856
2025-08-07,2.2857142857142856
2025-08-08,2.2857142857142856
2025-08-09,3.4285714285714284
2025-08-10,3.4285714285714284
2025-08-11,2.2857142857142856
2025-08-12,3.4285714285714284
2025-08-13,2.2857142857142856
2025-08-14,3.4285714285714284
2025-08-15,3.4285714285714284
2025-08-16,3.4285714285714284
2025-08-17,3.4285714285714284
2025-08-18,3.4285714285714284
2025-08-19,3.4285714285714284
2025-08-20,3.4285714285714284
2025-08-21,3.4285714285714284
2025-08-22,4.571428571428571
2025-08-23,8.0
2025-08-24,4.571428571428571
2025-08-25,4.571428571428571
2025-08-26,4.571428571428571
2025-08-27,4.571428571428571
2025-08-28,5.7142857142857135
2025-08-29,10.285714285714285
2025-08-30,98.28571428571428
2025-08-31,41.14285714285714
2025-09-01,12.571428571428571
2025-09-02,10.285714285714285
2025-09-03,6.857142857142857
2025-09-04,5.7142857142857135
2025-09-05,8.0
2025-09-06,41.14285714285714
2025-09-07,53.71428571428571
2025-09-08,8.0
2025-09-09,5.7142857142857135
2025-09-10,4.571428571428571
2025-09-11,4.571428571428571
2025-09-12,6.857142857142857
2025-09-13,54.857142857142854
2025-09-14,13.714285714285714
2025-09-15,5.7142857142857135
2025-09-16,4.571428571428571
2025-09-17,4.571428571428571
2025-09-18,4.571428571428571
2025-09-19,5.7142857142857135
2025-09-20,24.0
2025-09-21,12.571428571428571
2025-09-22,5.7142857142857135
2025-09-23,4.571428571428571
2025-09-24,4.571428571428571
2025-09-25,4.571428571428571
2025-09-26,6.857142857142857
2025-09-27,35.42857142857142
2025-09-28,82.28571428571428
2025-09-29,9.142857142857142
2025-09-30,5.7142857142857135
2025-10-01,4.571428571428571
2025-10-02,5.7142857142857135
2025-10-03,6.857142857142857
2025-10-04,75.42857142857143
2025-10-05,25.142857142857142
2025-10-06,6.857142857142857
2025-10-07,4.571428571428571
2025-10-08,4.571428571428571
2025-10-09,4.571428571428571
2025-10-10,6.857142857142857
2025-10-11,65.14285714285714
2025-10-12,14.857142857142856
2025-10-13,6.857142857142857
2025-10-14,5.7142857142857135
2025-10-15,5.7142857142857135
2025-10-16,4.571428571428571
2025-10-17,6.857142857142857
2025-10-18,34.285714285714285
2025-10-19,66.28571428571428
2025-10-20,9.142857142857142
2025-10-21,5.7142857142857135
2025-10-22,4.571428571428571
2025-10-23,5.7142857142857135
2025-10-24,9.142857142857142
2025-10-25,69.71428571428571
2025-10-26,24.0
2025-10-27,6.857142857142857
2025-10-28,4.571428571428571
2025-10-29,4.571428571428571
2025-10-30,4.571428571428571
2025-10-31,5.7142857142857135
2025-11-01,24.0
2025-11-02,11.428571428571427
2025-11-03,5.7142857142857135
2025-11-04,4.571428571428571
2025-11-05,4.571428571428571
2025-11-06,4.571428571428571
2025-11-07,5.7142857142857135
2025-11-08,26.285714285714285
2025-11-09,60.57142857142857
2025-11-10,5.7142857142857135
2025-11-11,4.571428571428571
2025-11-12,4.571428571428571
2025-11-13,4.571428571428571
2025-11-14,6.857142857142857
2025-11-15,60.57142857142857
2025-11-16,38.857142857142854
2025-11-17,6.857142857142857
2025-11-18,4.571428571428571
2025-11-19,4.571428571428571
2025-11-20,4.571428571428571
2025-11-21,5.7142857142857135
2025-11-22,45.71428571428571
2025-11-23,12.571428571428571
2025-11-24,4.571428571428571
2025-11-25,3.4285714285714284
2025-11-26,4.571428571428571
2025-11-27,5.7142857142857135
2025-11-28,8.0
2025-11-29,28.57142857142857
2025-11-30,85.71428571428571
2025-12-01,8.0
2025-12-02,5.7142857142857135
2025-12-03,6.857142857142857
2025-12-04,5.7142857142857135
2025-12-05,6.857142857142857
2025-12-06,67.42857142857143
2025-12-07,53.71428571428571
2025-12-08,11.428571428571427
2025-12-09,4.571428571428571
2025-12-10,4.571428571428571
2025-12-11,4.571428571428571
2025-12-12,5.7142857142857135
2025-12-13,9.142857142857142
2025-12-14,5.7142857142857135
2025-12-15,3.4285714285714284
2025-12-16,3.4285714285714284
2025-12-17,4.571428571428571
2025-12-18,4.571428571428571
2025-12-19,18.285714285714285
2025-12-20,114.28571428571428
2025-12-21,8.0
2025-12-22,4.571428571428571
2025-12-23,3.4285714285714284
2025-12-24,4.571428571428571
2025-12-25,4.571428571428571
2025-12-26,4.571428571428571
2025-12-27,5.7142857142857135
2025-12-28,4.571428571428571
2025-12-29,4.571428571428571
2025-12-30,4.571428571428571
2025-12-31,8.0
2026-01-01,80.0
2026-01-02,41.14285714285714
2026-01-03,5.7142857142857135
2026-01-04,3.4285714285714284
2026-01-05,3.4285714285714284
2026-01-06,3.4285714285714284
2026-01-07,3.4285714285714284
2026-01-08,3.4285714285714284
2026-01-09,4.571428571428571
2026-01-10,4.571428571428571
2026-01-11,3.4285714285714284
2026-01-12,2.2857142857142856
2026-01-13,2.2857142857142856
2026-01-14,2.2857142857142856
2026-01-15,2.2857142857142856
2026-01-16,2.2857142857142856
2026-01-17,2.2857142857142856
2026-01-18,2.2857142857142856
2026-01-19,2.2857142857142856
2026-01-20,3.4285714285714284
2026-01-21,2.2857142857142856
2026-01-22,2.2857142857142856
2026-01-23,2.2857142857142856
2026-01-24,2.2857142857142856
2026-01-25,2.2857142857142856
2026-01-26,1.1428571428571428
2026-01-27,2.2857142857142856
2026-01-28,1.1428571428571428
2026-01-29,1.1428571428571428
2026-01-30,1.1428571428571428
2026-01-31,1.1428571428571428
2026-02-01,1.1428571428571428
2026-02-02,1.1428571428571428
2026-02-03,1.1428571428571428
2026-02-04,1.1428571428571428
2026-02-05,1.1428571428571428
2026-02-06,1.1428571428571428
2026-02-07,1.1428571428571428
2026-02-08,1.1428571428571428
2026-02-09,1.1428571428571428
2026-02-10,1.1428571428571428
2026-02-11,1.1428571428571428
2026-02-12,1.1428571428571428
2026-02-13,1.1428571428571428
2026-02-14,1.1428571428571428
2026-02-15,1.1428571428571428
2026-02-16,1.1428571428571428
2026-02-17,1.1428571428571428
2026-02-18,1.1428571428571428
2026-02-19,1.1428571428571428
2026-02-20,1.1428571428571428
2026-02-21,1.1428571428571428
2026-02-22,1.1428571428571428
2026-02-23,1.1428571428571428
2026-02-24,1.1428571428571428
2026-02-25,1.1428571428571428
2026-02-26,1.1428571428571428
2026-02-27,1.1428571428571428
2026-02-28,1.1428571428571428
2026-03-01,1.1428571428571428
2026-03-02,1.1428571428571428
2026-03-03,1.1428571428571428
2026-03-04,1.1428571428571428
2026-03-05,1.1428571428571428
2026-03-06,1.1428571428571428
2026-03-07,1.1428571428571428
2026-03-08,1.1428571428571428
2026-03-09,1.1428571428571428
2026-03-10,1.1428571428571428
2026-03-11,1.1428571428571428
2026-03-12,1.1428571428571428
2026-03-13,1.1428571428571428
2026-03-14,1.1428571428571428
2026-03-15,1.1428571428571428
2026-03-16,1.1428571428571428
2026-03-17,1.1428571428571428
2026-03-18,1.1428571428571428
2026-03-19,1.1428571428571428
2026-03-20,1.1428571428571428
2026-03-21,1.1428571428571428
2026-03-22,1.1428571428571428
2026-03-23,1.1428571428571428
2026-03-24,1.1428571428571428
2026-03-25,1.1428571428571428
2026-03-26,1.1428571428571428
2026-03-27,1.1428571428571428
2026-03-28,1.1428571428571428
2026-03-29,1.1428571428571428
2026-03-30,1.1428571428571428
2026-03-31,1.1428571428571428
2026-04-01,1.1428571428571428
2026-04-02,1.1428571428571428
2026-04-03,1.1428571428571428
2026-04-04,1.1428571428571428
2026-04-05,1.1428571428571428
2026-04-06,1.1428571428571428
2026-04-07,1.1428571428571428
2026-04-08,1.1428571428571428
2026-04-09,1.1428571428571428
2026-04-10,1.1428571428571428
2026-04-11,2.2857142857142856
2026-04-12,1.1428571428571428
2026-04-13,1.1428571428571428
2026-04-14,1.1428571428571428
2026-04-15,1.1428571428571428
2026-04-16,1.1428571428571428
2026-04-17,1.1428571428571428
2026-04-18,1.1428571428571428
2026-04-19,1.1428571428571428
2026-04-20,1.1428571428571428
2026-04-21,1.1428571428571428
2026-04-22,1.1428571428571428
2026-04-23,1.1428571428571428
2026-04-24,2.2857142857142856
2026-04-25,2.2857142857142856
2026-04-26,1.1428571428571428
2026-04-27,1.1428571428571428
2026-04-28,1.1428571428571428
2026-04-29,1.1428571428571428
2026-04-30,1.1428571428571428
2026-05-01,1.1428571428571428
2026-05-02,1.1428571428571428
2026-05-03,1.1428571428571428
2026-05-04,1.1428571428571428
2026-05-05,1.1428571428571428
2026-05-06,1.1428571428571428
2026-05-07,1.1428571428571428
2026-05-08,1.1428571428571428
2026-05-09,1.1428571428571428
2026-05-10,1.1428571428571428
2026-05-11,1.1428571428571428
2026-05-12,1.1428571428571428
2026-05-13,1.1428571428571428
2026-05-14,1.1428571428571428
2026-05-15,1.1428571428571428
2026-05-16,1.1428571428571428
2026-05-17,1.1428571428571428
2026-05-18,1.1428571428571428
2026-05-19,1.1428571428571428
2026-05-20,1.1428571428571428
2026-05-21,1.1428571428571428
2026-05-22,1.1428571428571428
2026-05-23,1.1428571428571428
2026-05-24,1.1428571428571428
2026-05-25,1.1428571428571428
2026-05-26,1.1428571428571428
2026-05-27,1.1428571428571428
2026-05-28,1.1428571428571428
2026-05-29,1.1428571428571428
2026-05-30,1.1428571428571428
2026-05-31,1.1428571428571428
