Time,regina_king
2024-08-29,0.37915028786976385
2024-08-30,0.42896565415922183
2024-08-31,0.3736152471709352
2024-09-01,0.4123605320627359
2024-09-02,0.3902203692674212
2024-09-03,0.4068254913639072
2024-09-04,0.4068254913639072
2024-09-05,0.3902203692674212
2024-09-06,0.3846853285685925
2024-09-07,0.43450069485805054
2024-09-08,0.42343061346039323
2024-09-09,0.2504605916219973
2024-09-10,0.39575540996624986
2024-09-11,0.22832042882668263
2024-09-12,0.2449255509231686
2024-09-13,0.2449255509231686
2024-09-14,0.5853305539011318
2024-09-15,0.2449255509231686
2024-09-16,0.3902203692674212
2024-09-17,0.33210244192972016
2024-09-18,0.33210244192972016
2024-09-19,0.4317331745086362
2024-09-20,0.6088544768711536
2024-09-21,0.3763827675203495
2024-09-22,0.27675203494143347
2024-09-23,0.28782211633909077
2024-09-24,0.29889219773674813
2024-09-25,0.29889219773674813
2024-09-26,0.33210244192972016
2024-09-27,0.3099622791344055
2024-09-28,0.5535040698828669
2024-09-29,0.6420647210641256
2024-09-30,0.3210323605320628
2024-10-01,0.2656819535437761
2024-10-02,0.4095930117133215
2024-10-03,0.4317331745086362
2024-10-04,0.7306253722453844
2024-10-05,0.619924558268811
2024-10-06,0.4649434187016082
2024-10-07,0.3763827675203495
2024-10-08,0.4317331745086362
2024-10-09,0.3542426047250348
2024-10-10,0.3763827675203495
2024-10-11,0.3653126861226922
2024-10-12,0.4095930117133215
2024-10-13,0.45387333730395085
2024-10-14,0.33210244192972016
2024-10-15,0.33210244192972016
2024-10-16,0.3763827675203495
2024-10-17,0.34317252332737747
2024-10-18,0.3653126861226922
2024-10-19,0.2656819535437761
2024-10-20,0.38745284891800685
2024-10-21,0.27675203494143347
2024-10-22,0.3099622791344055
2024-10-23,0.3653126861226922
2024-10-24,0.2546118721461188
2024-10-25,0.21033154655548944
2024-10-26,0.24354179074846144
2024-10-27,0.29889219773674813
2024-10-28,0.16605122096486008
2024-10-29,0.2546118721461188
2024-10-30,0.3210323605320628
2024-10-31,0.22140162795314677
2024-11-01,0.16605122096486008
2024-11-02,0.3542426047250348
2024-11-03,0.6642048838594403
2024-11-04,0.5645741512805242
2024-11-05,0.4760135000992656
2024-11-06,0.21033154655548944
2024-11-07,0.3542426047250348
2024-11-08,0.4760135000992656
2024-11-09,0.39852293031566416
2024-11-10,0.3210323605320628
2024-11-11,0.4095930117133215
2024-11-12,0.2546118721461188
2024-11-13,0.28782211633909077
2024-11-14,0.2546118721461188
2024-11-15,0.19926146515783208
2024-11-16,0.29889219773674813
2024-11-17,0.3210323605320628
2024-11-18,0.2546118721461188
2024-11-19,0.24354179074846144
2024-11-20,0.34317252332737747
2024-11-21,0.28782211633909077
2024-11-22,0.3542426047250348
2024-11-23,0.3099622791344055
2024-11-24,0.4317331745086362
2024-11-25,0.4760135000992656
2024-11-26,0.2656819535437761
2024-11-27,0.38745284891800685
2024-11-28,0.44280325590629355
2024-11-29,0.4870835814969229
2024-11-30,0.5424339884852096
2024-12-01,0.4095930117133215
2024-12-02,0.5313639070875522
2024-12-03,0.3099622791344055
2024-12-04,0.3542426047250348
2024-12-05,0.3763827675203495
2024-12-06,0.3099622791344055
2024-12-07,0.586714314075839
2024-12-08,0.5977843954734963
2024-12-09,0.16605122096486008
2024-12-10,0.39852293031566416
2024-12-11,0.4760135000992656
2024-12-12,0.45387333730395085
2024-12-13,0.5645741512805242
2024-12-14,0.45387333730395085
2024-12-15,0.5535040698828669
2024-12-16,0.4317331745086362
2024-12-17,0.3210323605320628
2024-12-18,0.4095930117133215
2024-12-19,0.4095930117133215
2024-12-20,0.29889219773674813
2024-12-21,0.586714314075839
2024-12-22,0.6088544768711536
2024-12-23,0.44280325590629355
2024-12-24,0.5313639070875522
2024-12-25,0.9077466746079017
2024-12-26,0.586714314075839
2024-12-27,0.44280325590629355
2024-12-28,0.5645741512805242
2024-12-29,0.5202938256898949
2024-12-30,0.4870835814969229
2024-12-31,0.44280325590629355
2025-01-01,0.3653126861226922
2025-01-02,0.39852293031566416
2025-01-03,0.5092237442922376
2025-01-04,0.34317252332737747
2025-01-05,0.6420647210641256
2025-01-06,0.39852293031566416
2025-01-07,0.4206630931109789
2025-01-08,0.3653126861226922
2025-01-09,0.29889219773674813
2025-01-10,0.38745284891800685
2025-01-11,0.44280325590629355
2025-01-12,0.3653126861226922
2025-01-13,0.3763827675203495
2025-01-14,0.4760135000992656
2025-01-15,0.8302561048243003
2025-01-16,0.8081159420289857
2025-01-17,0.653134802461783
2025-01-18,0.5756442326781815
2025-01-19,0.5202938256898949
2025-01-20,0.4649434187016082
2025-01-21,0.4095930117133215
2025-01-22,0.3542426047250348
2025-01-23,0.39852293031566416
2025-01-24,0.3210323605320628
2025-01-25,0.5756442326781815
2025-01-26,0.4317331745086362
2025-01-27,0.3763827675203495
2025-01-28,0.4206630931109789
2025-01-29,0.3542426047250348
2025-01-30,0.3653126861226922
2025-01-31,0.29889219773674813
2025-02-01,0.44280325590629355
2025-02-02,0.4649434187016082
2025-02-03,0.34317252332737747
2025-02-04,0.3542426047250348
2025-02-05,0.3099622791344055
2025-02-06,0.39852293031566416
2025-02-07,0.3653126861226922
2025-02-08,0.44280325590629355
2025-02-09,0.49815366289458024
2025-02-10,0.3210323605320628
2025-02-11,0.3210323605320628
2025-02-12,0.3542426047250348
2025-02-13,0.4317331745086362
2025-02-14,0.38745284891800685
2025-02-15,0.4760135000992656
2025-02-16,0.3653126861226922
2025-02-17,0.38745284891800685
2025-02-18,0.4760135000992656
2025-02-19,0.4206630931109789
2025-02-20,0.4095930117133215
2025-02-21,0.2656819535437761
2025-02-22,0.4760135000992656
2025-02-23,0.9741671629938458
2025-02-24,0.5202938256898949
2025-02-25,0.4870835814969229
2025-02-26,0.33210244192972016
2025-02-27,0.3763827675203495
2025-02-28,0.34317252332737747
2025-03-01,0.45387333730395085
2025-03-02,0.45387333730395085
2025-03-03,0.3210323605320628
2025-03-04,0.3763827675203495
2025-03-05,0.3653126861226922
2025-03-06,0.6309946396664683
2025-03-07,0.5092237442922376
2025-03-08,0.4317331745086362
2025-03-09,0.5424339884852096
2025-03-10,0.3542426047250348
2025-03-11,0.34317252332737747
2025-03-12,0.45387333730395085
2025-03-13,0.3653126861226922
2025-03-14,0.44280325590629355
2025-03-15,0.5756442326781815
2025-03-16,0.6974151280524123
2025-03-17,0.29889219773674813
2025-03-18,0.3210323605320628
2025-03-19,0.33210244192972016
2025-03-20,0.33210244192972016
2025-03-21,0.29889219773674813
2025-03-22,0.45387333730395085
2025-03-23,0.3542426047250348
2025-03-24,0.4317331745086362
2025-03-25,0.3099622791344055
2025-03-26,0.2324717093508041
2025-03-27,0.28782211633909077
2025-03-28,0.18819138376017475
2025-03-29,0.4649434187016082
2025-03-30,0.2656819535437761
2025-03-31,0.28782211633909077
2025-04-01,0.21033154655548944
2025-04-02,0.29889219773674813
2025-04-03,0.29889219773674813
2025-04-04,0.2656819535437761
2025-04-05,0.33210244192972016
2025-04-06,0.34317252332737747
2025-04-07,0.2656819535437761
2025-04-08,0.16605122096486008
2025-04-09,0.27675203494143347
2025-04-10,0.2656819535437761
2025-04-11,0.34317252332737747
2025-04-12,0.3763827675203495
2025-04-13,0.3210323605320628
2025-04-14,0.3763827675203495
2025-04-15,0.1777680370116977
2025-04-16,0.3887463182163674
2025-04-17,0.3776762368187101
2025-04-18,0.6581658940833284
2025-04-19,0.44010712834282767
2025-04-20,0.46932777567397327
2025-04-21,0.3318504673910785
2025-04-22,0.2915597386622756
2025-04-23,0.23466388783698663
2025-04-24,0.1943731591081837
2025-04-25,0.2804896572646182
2025-04-26,0.3721411961198814
2025-04-27,0.24573396923464397
2025-04-28,0.1943731591081837
2025-04-29,0.27495461656578957
2025-04-30,0.2860246979634469
2025-05-01,0.33738550808990714
2025-05-02,0.3207803859934212
2025-05-03,0.5206885858004335
2025-05-04,0.5609793145292364
2025-05-05,0.24573396923464397
2025-05-06,0.8470040124926834
2025-05-07,0.606805083956868
2025-05-08,0.3721411961198814
2025-05-09,0.663700934782157
2025-05-10,1.0469122122996959
2025-05-11,1.0982730224261559
2025-05-12,0.8580740938903406
2025-05-13,0.9552606734444326
2025-05-14,0.6123401246556968
2025-05-15,0.5210833459109722
2025-05-16,0.6158257724402398
2025-05-17,0.7105681989695075
2025-05-18,0.7105681989695075
2025-05-19,0.4737121326463383
2025-05-20,0.568454559175606
2025-05-21,0.4737121326463383
2025-05-22,0.6631969857048736
2025-05-23,0.3315984928524368
2025-05-24,0.4737121326463383
2025-05-25,0.4263409193817045
2025-05-26,0.5210833459109722
2025-05-27,0.3315984928524368
2025-05-28,0.3315984928524368
2025-05-29,0.4263409193817045
2025-05-30,0.4737121326463383
2025-05-31,0.4737121326463383
2025-06-01,0.4263409193817045
2025-06-02,0.4737121326463383
2025-06-03,0.37896970611707065
2025-06-04,0.284227279587803
2025-06-05,0.284227279587803
2025-06-06,0.37896970611707065
2025-06-07,0.3315984928524368
2025-06-08,0.4737121326463383
2025-06-09,0.4263409193817045
2025-06-10,0.18948485305853532
2025-06-11,0.37896970611707065
2025-06-12,0.37896970611707065
2025-06-13,0.18948485305853532
2025-06-14,0.3315984928524368
2025-06-15,0.4737121326463383
2025-06-16,0.284227279587803
2025-06-17,0.23685606632316916
2025-06-18,0.3315984928524368
2025-06-19,0.3315984928524368
2025-06-20,0.3315984928524368
2025-06-21,0.4737121326463383
2025-06-22,0.284227279587803
2025-06-23,0.284227279587803
2025-06-24,0.4263409193817045
2025-06-25,0.23685606632316916
2025-06-26,0.1421136397939015
2025-06-27,0.3315984928524368
2025-06-28,0.284227279587803
2025-06-29,0.4263409193817045
2025-06-30,0.4737121326463383
2025-07-01,0.23685606632316916
2025-07-02,0.37896970611707065
2025-07-03,0.37896970611707065
2025-07-04,0.18948485305853532
2025-07-05,0.5210833459109722
2025-07-06,0.4263409193817045
2025-07-07,0.23685606632316916
2025-07-08,0.284227279587803
2025-07-09,0.23685606632316916
2025-07-10,0.284227279587803
2025-07-11,0.3315984928524368
2025-07-12,0.4263409193817045
2025-07-13,0.4263409193817045
2025-07-14,0.37896970611707065
2025-07-15,0.23685606632316916
2025-07-16,0.37896970611707065
2025-07-17,0.284227279587803
2025-07-18,0.284227279587803
2025-07-19,0.4263409193817045
2025-07-20,0.6158257724402398
2025-07-21,4.595007686669482
2025-07-22,4.737121326463383
2025-07-23,2.8896440091426636
2025-07-24,1.2790227581451135
2025-07-25,0.9474242652926766
2025-07-26,0.852681838763409
2025-07-27,0.852681838763409
2025-07-28,0.8053106254987751
2025-07-29,0.7105681989695075
2025-07-30,0.4737121326463383
2025-07-31,0.284227279587803
2025-08-01,0.37896970611707065
2025-08-02,0.4737121326463383
2025-08-03,0.5210833459109722
2025-08-04,0.37896970611707065
2025-08-05,0.37896970611707065
2025-08-06,0.568454559175606
2025-08-07,0.7105681989695075
2025-08-08,0.37896970611707065
2025-08-09,0.4263409193817045
2025-08-10,0.4737121326463383
2025-08-11,0.3315984928524368
2025-08-12,0.4263409193817045
2025-08-13,2.273818236702424
2025-08-14,0.9000530520280428
2025-08-15,0.7579394122341413
2025-08-16,0.7105681989695075
2025-08-17,0.6631969857048736
2025-08-18,0.8053106254987751
2025-08-19,0.6631969857048736
2025-08-20,0.4263409193817045
2025-08-21,0.5210833459109722
2025-08-22,0.7579394122341413
2025-08-23,2.0843333836438886
2025-08-24,1.9895909571146209
2025-08-25,1.705363677526818
2025-08-26,0.9000530520280428
2025-08-27,0.8053106254987751
2025-08-28,1.2316515448804797
2025-08-29,1.2790227581451135
2025-08-30,1.1842803316158457
2025-08-31,1.089537905086578
2025-09-01,0.9000530520280428
2025-09-02,0.568454559175606
2025-09-03,0.6631969857048736
2025-09-04,0.4737121326463383
2025-09-05,1.6579924642621842
2025-09-06,1.1842803316158457
2025-09-07,0.9947954785573104
2025-09-08,0.6158257724402398
2025-09-09,0.4737121326463383
2025-09-10,0.568454559175606
2025-09-11,0.284227279587803
2025-09-12,0.4263409193817045
2025-09-13,0.9474242652926766
2025-09-14,0.37896970611707065
2025-09-15,0.37896970611707065
2025-09-16,0.3315984928524368
2025-09-17,0.284227279587803
2025-09-18,0.4737121326463383
2025-09-19,0.284227279587803
2025-09-20,0.4263409193817045
2025-09-21,0.3315984928524368
2025-09-22,0.284227279587803
2025-09-23,0.4737121326463383
2025-09-24,0.5210833459109722
2025-09-25,0.7105681989695075
2025-09-26,0.3315984928524368
2025-09-27,0.7105681989695075
2025-09-28,0.568454559175606
2025-09-29,0.4737121326463383
2025-09-30,0.37896970611707065
2025-10-01,0.3315984928524368
2025-10-02,0.4263409193817045
2025-10-03,0.6158257724402398
2025-10-04,0.4263409193817045
2025-10-05,0.4263409193817045
2025-10-06,0.3315984928524368
2025-10-07,0.37896970611707065
2025-10-08,0.5210833459109722
2025-10-09,0.4737121326463383
2025-10-10,0.3315984928524368
2025-10-11,0.5210833459109722
2025-10-12,0.568454559175606
2025-10-13,0.37896970611707065
2025-10-14,0.37896970611707065
2025-10-15,0.23685606632316916
2025-10-16,0.284227279587803
2025-10-17,0.284227279587803
2025-10-18,0.3315984928524368
2025-10-19,0.37896970611707065
2025-10-20,0.37896970611707065
2025-10-21,0.1421136397939015
2025-10-22,0.284227279587803
2025-10-23,0.284227279587803
2025-10-24,0.23685606632316916
2025-10-25,0.4737121326463383
2025-10-26,0.3315984928524368
2025-10-27,0.37896970611707065
2025-10-28,0.7105681989695075
2025-10-29,0.37896970611707065
2025-10-30,0.284227279587803
2025-10-31,0.3315984928524368
2025-11-01,0.4263409193817045
2025-11-02,0.6158257724402398
2025-11-03,0.4263409193817045
2025-11-04,0.284227279587803
2025-11-05,0.3315984928524368
2025-11-06,0.4263409193817045
2025-11-07,0.3315984928524368
2025-11-08,0.4263409193817045
2025-11-09,0.5210833459109722
2025-11-10,0.37896970611707065
2025-11-11,0.4263409193817045
2025-11-12,0.3315984928524368
2025-11-13,0.3315984928524368
2025-11-14,0.3315984928524368
2025-11-15,0.4737121326463383
2025-11-16,0.37896970611707065
2025-11-17,0.4263409193817045
2025-11-18,0.23685606632316916
2025-11-19,0.37896970611707065
2025-11-20,0.284227279587803
2025-11-21,0.3315984928524368
2025-11-22,0.3315984928524368
2025-11-23,0.4737121326463383
2025-11-24,0.23685606632316916
2025-11-25,0.284227279587803
2025-11-26,0.3315984928524368
2025-11-27,0.37896970611707065
2025-11-28,0.5210833459109722
2025-11-29,0.6631969857048736
2025-11-30,0.568454559175606
2025-12-01,0.4737121326463383
2025-12-02,0.3315984928524368
2025-12-03,0.4737121326463383
2025-12-04,0.3315984928524368
2025-12-05,0.3315984928524368
2025-12-06,0.5210833459109722
2025-12-07,0.37896970611707065
2025-12-08,0.3315984928524368
2025-12-09,0.3315984928524368
2025-12-10,0.5210833459109722
2025-12-11,0.4263409193817045
2025-12-12,0.4263409193817045
2025-12-13,0.544768952543289
2025-12-14,0.49739773927865527
2025-12-15,0.11842803316158458
2025-12-16,0.4737121326463383
2025-12-17,0.4500265260140214
2025-12-18,0.49739773927865527
2025-12-19,0.4737121326463383
2025-12-20,0.544768952543289
2025-12-21,0.5210833459109722
2025-12-22,0.5921401658079228
2025-12-23,0.9237386586603598
2025-12-24,0.6158257724402398
2025-12-25,0.9000530520280428
2025-12-26,0.6395113790725567
2025-12-27,0.544768952543289
2025-12-28,0.5210833459109722
2025-12-29,0.5684545591756061
2025-12-30,0.5921401658079228
2025-12-31,0.544768952543289
2026-01-01,0.49739773927865527
2026-01-02,0.49739773927865527
2026-01-03,0.6158257724402398
2026-01-04,0.544768952543289
2026-01-05,0.4500265260140214
2026-01-06,0.5210833459109722
2026-01-07,0.4737121326463383
2026-01-08,0.4737121326463383
2026-01-09,0.5210833459109722
2026-01-10,0.5210833459109722
2026-01-11,0.5210833459109722
2026-01-12,0.5210833459109722
2026-01-13,0.5210833459109722
2026-01-14,0.5210833459109722
2026-01-15,0.5210833459109722
2026-01-16,1.0421666918219443
2026-01-17,1.0421666918219443
2026-01-18,0.5210833459109722
2026-01-19,1.0421666918219443
2026-01-20,0.5210833459109722
2026-01-21,0.5210833459109722
2026-01-22,3.1265000754658328
2026-01-23,5.210833459109722
2026-01-24,2.605416729554861
2026-01-25,2.0843333836438886
2026-01-26,1.0421666918219443
2026-01-27,1.0421666918219443
2026-01-28,0.5210833459109722
2026-01-29,0.5210833459109722
2026-01-30,1.0421666918219443
2026-01-31,1.0421666918219443
2026-02-01,1.0421666918219443
2026-02-02,2.605416729554861
2026-02-03,1.0421666918219443
2026-02-04,0.5210833459109722
2026-02-05,1.0421666918219443
2026-02-06,0.5210833459109722
2026-02-07,1.0421666918219443
2026-02-08,1.0421666918219443
2026-02-09,0.5210833459109722
2026-02-10,0.5210833459109722
2026-02-11,0.5210833459109722
2026-02-12,0.5210833459109722
2026-02-13,0.5210833459109722
2026-02-14,0.5210833459109722
2026-02-15,0.5210833459109722
2026-02-16,1.0421666918219443
2026-02-17,0.5210833459109722
2026-02-18,0.5210833459109722
2026-02-19,0.5210833459109722
2026-02-20,1.0421666918219443
2026-02-21,0.5210833459109722
2026-02-22,0.5210833459109722
2026-02-23,0.5210833459109722
2026-02-24,0.5210833459109722
2026-02-25,0.5210833459109722
2026-02-26,0.5210833459109722
2026-02-27,0.5210833459109722
2026-02-28,0.5210833459109722
2026-03-01,0.5210833459109722
2026-03-02,0.5210833459109722
2026-03-03,0.5210833459109722
2026-03-04,0.5210833459109722
2026-03-05,0.5210833459109722
2026-03-06,0.5210833459109722
2026-03-07,0.5210833459109722
2026-03-08,0.5210833459109722
2026-03-09,0.5210833459109722
2026-03-10,0.5210833459109722
2026-03-11,0.5210833459109722
2026-03-12,0.5210833459109722
2026-03-13,0.5210833459109722
2026-03-14,0.5210833459109722
2026-03-15,0.5210833459109722
2026-03-16,0.5210833459109722
2026-03-17,0.5210833459109722
2026-03-18,0.5210833459109722
2026-03-19,0.5210833459109722
2026-03-20,0.5210833459109722
2026-03-21,0.5210833459109722
2026-03-22,0.5210833459109722
2026-03-23,0.5210833459109722
2026-03-24,0.5210833459109722
2026-03-25,0.5210833459109722
2026-03-26,0.5210833459109722
2026-03-27,0.5210833459109722
2026-03-28,0.5210833459109722
2026-03-29,0.5210833459109722
2026-03-30,0.5210833459109722
2026-03-31,0.5210833459109722
2026-04-01,0.5210833459109722
2026-04-02,0.5210833459109722
2026-04-03,0.5210833459109722
2026-04-04,0.5210833459109722
2026-04-05,0.5210833459109722
2026-04-06,0.5210833459109722
2026-04-07,0.5210833459109722
2026-04-08,0.5210833459109722
2026-04-09,0.5210833459109722
2026-04-10,0.5210833459109722
2026-04-11,0.5210833459109722
2026-04-12,0.5210833459109722
2026-04-13,0.0
2026-04-14,0.0
2026-04-15,0.5210833459109722
2026-04-16,0.5210833459109722
2026-04-17,0.5210833459109722
2026-04-18,0.5210833459109722
2026-04-19,0.5210833459109722
2026-04-20,0.5210833459109722
2026-04-21,0.5210833459109722
2026-04-22,0.5210833459109722
2026-04-23,0.5210833459109722
2026-04-24,0.5210833459109722
2026-04-25,0.5210833459109722
2026-04-26,0.5210833459109722
2026-04-27,52.10833459109722
2026-04-28,10.942750264130416
2026-04-29,0.5210833459109722
2026-04-30,0.5210833459109722
2026-05-01,0.5210833459109722
2026-05-02,0.5210833459109722
2026-05-03,0.5210833459109722
2026-05-04,0.5210833459109722
2026-05-05,0.5210833459109722
2026-05-06,0.5210833459109722
2026-05-07,0.5210833459109722
2026-05-08,0.5210833459109722
2026-05-09,0.5210833459109722
2026-05-10,0.5210833459109722
2026-05-11,1.0421666918219443
2026-05-12,0.5210833459109722
2026-05-13,0.5210833459109722
2026-05-14,0.5210833459109722
2026-05-15,0.5210833459109722
2026-05-16,0.5210833459109722
2026-05-17,0.5210833459109722
2026-05-18,0.5210833459109722
2026-05-19,0.5210833459109722
2026-05-20,0.5210833459109722
2026-05-21,0.5210833459109722
2026-05-22,0.5210833459109722
2026-05-23,0.5210833459109722
2026-05-24,0.5210833459109722
2026-05-25,0.5210833459109722
2026-05-26,0.5210833459109722
2026-05-27,0.5210833459109722
2026-05-28,0.5210833459109722
2026-05-29,0.5210833459109722
2026-05-30,0.5210833459109722
2026-05-31,0.5210833459109722
