Time,covid_vaccine_near_me
2024-12-16,8.04075235109718
2024-12-17,0.0
2024-12-18,7.19435736677116
2024-12-19,0.0
2024-12-20,10.579937304075235
2024-12-21,6.771159874608151
2024-12-22,0.0
2024-12-23,0.0
2024-12-24,0.0
2024-12-25,0.0
2024-12-26,6.771159874608151
2024-12-27,0.0
2024-12-28,7.19435736677116
2024-12-29,0.0
2024-12-30,6.771159874608151
2024-12-31,0.0
2025-01-01,0.0
2025-01-02,7.61755485893417
2025-01-03,5.924764890282132
2025-01-04,10.156739811912226
2025-01-05,0.0
2025-01-06,8.04075235109718
2025-01-07,8.04075235109718
2025-01-08,7.19435736677116
2025-01-09,6.347962382445142
2025-01-10,0.0
2025-01-11,0.0
2025-01-12,0.0
2025-01-13,6.771159874608151
2025-01-14,0.0
2025-01-15,5.501567398119123
2025-01-16,0.0
2025-01-17,7.19435736677116
2025-01-18,0.0
2025-01-19,0.0
2025-01-20,0.0
2025-01-21,0.0
2025-01-22,7.61755485893417
2025-01-23,0.0
2025-01-24,6.771159874608151
2025-01-25,5.924764890282132
2025-01-26,0.0
2025-01-27,0.0
2025-01-28,5.924764890282132
2025-01-29,0.0
2025-01-30,5.501567398119123
2025-01-31,0.0
2025-02-01,0.0
2025-02-02,0.0
2025-02-03,5.078369905956113
2025-02-04,0.0
2025-02-05,0.0
2025-02-06,7.61755485893417
2025-02-07,0.0
2025-02-08,0.0
2025-02-09,0.0
2025-02-10,0.0
2025-02-11,0.0
2025-02-12,5.501567398119123
2025-02-13,0.0
2025-02-14,0.0
2025-02-15,9.310344827586208
2025-02-16,0.0
2025-02-17,0.0
2025-02-18,5.501567398119123
2025-02-19,0.0
2025-02-20,0.0
2025-02-21,0.0
2025-02-22,0.0
2025-02-23,0.0
2025-02-24,6.347962382445142
2025-02-25,5.501567398119123
2025-02-26,0.0
2025-02-27,0.0
2025-02-28,0.0
2025-03-01,0.0
2025-03-02,0.0
2025-03-03,0.0
2025-03-04,0.0
2025-03-05,0.0
2025-03-06,0.0
2025-03-07,7.61755485893417
2025-03-08,0.0
2025-03-09,0.0
2025-03-10,0.0
2025-03-11,0.0
2025-03-12,0.0
2025-03-13,0.0
2025-03-14,5.501567398119123
2025-03-15,0.0
2025-03-16,0.0
2025-03-17,0.0
2025-03-18,0.0
2025-03-19,5.924764890282132
2025-03-20,0.0
2025-03-21,7.61755485893417
2025-03-22,0.0
2025-03-23,0.0
2025-03-24,0.0
2025-03-25,0.0
2025-03-26,0.0
2025-03-27,0.0
2025-03-28,5.501567398119123
2025-03-29,0.0
2025-03-30,0.0
2025-03-31,0.0
2025-04-01,7.61755485893417
2025-04-02,0.0
2025-04-03,0.0
2025-04-04,0.0
2025-04-05,0.0
2025-04-06,0.0
2025-04-07,6.347962382445142
2025-04-08,0.0
2025-04-09,0.0
2025-04-10,0.0
2025-04-11,0.0
2025-04-12,0.0
2025-04-13,0.0
2025-04-14,0.0
2025-04-15,7.085351952123112
2025-04-16,0.0
2025-04-17,6.655742376745512
2025-04-18,6.444143630664008
2025-04-19,0.0
2025-04-20,0.0
2025-04-21,0.0
2025-04-22,0.0
2025-04-23,0.0
2025-04-24,5.584924479908807
2025-04-25,0.0
2025-04-26,0.0
2025-04-27,0.0
2025-04-28,5.584924479908807
2025-04-29,7.732972356796809
2025-04-30,0.0
2025-05-01,6.444143630664008
2025-05-02,5.584924479908807
2025-05-03,6.226132801367912
2025-05-04,0.0
2025-05-05,6.655742376745512
2025-05-06,5.7965232259903114
2025-05-07,6.226132801367912
2025-05-08,0.0
2025-05-09,0.0
2025-05-10,0.0
2025-05-11,7.944571102878314
2025-05-12,0.0
2025-05-13,0.0
2025-05-14,0.0
2025-05-15,0.0
2025-05-16,0.0
2025-05-17,0.0
2025-05-18,0.0
2025-05-19,0.0
2025-05-20,0.0
2025-05-21,0.0
2025-05-22,0.0
2025-05-23,0.0
2025-05-24,6.976346537475065
2025-05-25,0.0
2025-05-26,0.0
2025-05-27,0.0
2025-05-28,5.66828156169849
2025-05-29,6.976346537475065
2025-05-30,6.540324878882873
2025-05-31,0.0
2025-06-01,6.540324878882873
2025-06-02,0.0
2025-06-03,0.0
2025-06-04,0.0
2025-06-05,0.0
2025-06-06,0.0
2025-06-07,0.0
2025-06-08,0.0
2025-06-09,0.0
2025-06-10,0.0
2025-06-11,0.0
2025-06-12,0.0
2025-06-13,0.0
2025-06-14,0.0
2025-06-15,0.0
2025-06-16,0.0
2025-06-17,0.0
2025-06-18,0.0
2025-06-19,7.4123681960672565
2025-06-20,0.0
2025-06-21,0.0
2025-06-22,0.0
2025-06-23,0.0
2025-06-24,0.0
2025-06-25,19.18495297805643
2025-06-26,10.028498147620406
2025-06-27,0.0
2025-06-28,9.156454830436022
2025-06-29,0.0
2025-06-30,0.0
2025-07-01,0.0
2025-07-02,0.0
2025-07-03,0.0
2025-07-04,0.0
2025-07-05,0.0
2025-07-06,0.0
2025-07-07,0.0
2025-07-08,43.602165859219156
2025-07-09,37.497862638928474
2025-07-10,25.7252778569393
2025-07-11,30.521516101453408
2025-07-12,33.57366771159875
2025-07-13,33.57366771159875
2025-07-14,20.493017953833004
2025-07-15,6.540324878882873
2025-07-16,14.38871473354232
2025-07-17,0.0
2025-07-18,0.0
2025-07-19,0.0
2025-07-20,7.848389854659448
2025-07-21,12.208606440581363
2025-07-22,8.720433171843831
2025-07-23,7.848389854659448
2025-07-24,7.4123681960672565
2025-07-25,7.848389854659448
2025-07-26,12.208606440581363
2025-07-27,7.4123681960672565
2025-07-28,7.848389854659448
2025-07-29,5.66828156169849
2025-07-30,0.0
2025-07-31,0.0
2025-08-01,0.0
2025-08-02,0.0
2025-08-03,0.0
2025-08-04,0.0
2025-08-05,0.0
2025-08-06,0.0
2025-08-07,0.0
2025-08-08,0.0
2025-08-09,0.0
2025-08-10,0.0
2025-08-11,8.720433171843831
2025-08-12,8.720433171843831
2025-08-13,5.66828156169849
2025-08-14,5.66828156169849
2025-08-15,0.0
2025-08-16,0.0
2025-08-17,0.0
2025-08-18,10.464519806212596
2025-08-19,10.028498147620406
2025-08-20,13.080649757765746
2025-08-21,9.592476489028215
2025-08-22,6.540324878882873
2025-08-23,7.4123681960672565
2025-08-24,7.4123681960672565
2025-08-25,10.028498147620406
2025-08-26,20.05699629524081
2025-08-27,18.748931319464237
2025-08-28,26.161299515531493
2025-08-29,34.881732687375326
2025-08-30,25.7252778569393
2025-08-31,28.341407808492452
2025-09-01,21.801082929609578
2025-09-02,27.033342832715878
2025-09-03,27.033342832715878
2025-09-04,30.521516101453408
2025-09-05,43.602165859219156
2025-09-06,40.11399259048162
2025-09-07,25.28925619834711
2025-09-08,32.70162439441437
2025-09-09,31.393559418637793
2025-09-10,26.597321174123685
2025-09-11,17.00484468509547
2025-09-12,20.929039612425193
2025-09-13,16.568823026503278
2025-09-14,15.260758050726704
2025-09-15,19.62097463664862
2025-09-16,18.748931319464237
2025-09-17,18.748931319464237
2025-09-18,22.67312624679396
2025-09-19,22.23710458820177
2025-09-20,24.417212881162726
2025-09-21,9.592476489028215
2025-09-22,17.00484468509547
2025-09-23,16.13280136791109
2025-09-24,17.876888002279852
2025-09-25,17.876888002279852
2025-09-26,15.260758050726704
2025-09-27,9.156454830436022
2025-09-28,12.208606440581363
2025-09-29,11.772584781989172
2025-09-30,17.00484468509547
2025-10-01,10.900541464804789
2025-10-02,13.95269307495013
2025-10-03,12.644628099173556
2025-10-04,10.464519806212596
2025-10-05,9.156454830436022
2025-10-06,17.876888002279852
2025-10-07,7.848389854659448
2025-10-08,12.644628099173556
2025-10-09,7.848389854659448
2025-10-10,23.981191222570537
2025-10-11,13.516671416357939
2025-10-12,8.720433171843831
2025-10-13,13.080649757765746
2025-10-14,12.644628099173556
2025-10-15,14.38871473354232
2025-10-16,12.644628099173556
2025-10-17,0.0
2025-10-18,11.33656312339698
2025-10-19,9.156454830436022
2025-10-20,14.38871473354232
2025-10-21,9.156454830436022
2025-10-22,8.284411513251639
2025-10-23,9.156454830436022
2025-10-24,7.848389854659448
2025-10-25,0.0
2025-10-26,8.720433171843831
2025-10-27,9.156454830436022
2025-10-28,7.4123681960672565
2025-10-29,11.33656312339698
2025-10-30,6.540324878882873
2025-10-31,6.1043032202906815
2025-11-01,9.592476489028215
2025-11-02,0.0
2025-11-03,8.284411513251639
2025-11-04,5.66828156169849
2025-11-05,8.284411513251639
2025-11-06,7.4123681960672565
2025-11-07,10.028498147620406
2025-11-08,0.0
2025-11-09,0.0
2025-11-10,0.0
2025-11-11,0.0
2025-11-12,5.66828156169849
2025-11-13,8.284411513251639
2025-11-14,7.848389854659448
2025-11-15,0.0
2025-11-16,0.0
2025-11-17,0.0
2025-11-18,9.592476489028215
2025-11-19,6.976346537475065
2025-11-20,10.900541464804789
2025-11-21,0.0
2025-11-22,6.976346537475065
2025-11-23,6.976346537475065
2025-11-24,6.976346537475065
2025-11-25,6.1043032202906815
2025-11-26,6.976346537475065
2025-11-27,0.0
2025-11-28,0.0
2025-11-29,6.540324878882873
2025-11-30,0.0
2025-12-01,0.0
2025-12-02,5.66828156169849
2025-12-03,0.0
2025-12-04,0.0
2025-12-05,6.976346537475065
2025-12-06,6.976346537475065
2025-12-07,0.0
2025-12-08,0.0
2025-12-09,0.0
2025-12-10,6.1043032202906815
2025-12-11,0.0
2025-12-12,0.0
2025-12-13,47.36021658592192
2025-12-14,0.0
2025-12-15,0.0
2025-12-16,37.98817326873753
2025-12-17,33.770162439441435
2025-12-18,39.70618409803363
2025-12-19,0.0
2025-12-20,0.0
2025-12-21,0.0
2025-12-22,0.0
2025-12-23,0.0
2025-12-24,0.0
2025-12-25,0.0
2025-12-26,0.0
2025-12-27,0.0
2025-12-28,0.0
2025-12-29,0.0
2025-12-30,0.0
2025-12-31,0.0
2026-01-01,37.48817326873753
2026-01-02,39.20618409803363
2026-01-03,0.0
2026-01-04,51.79623824451411
2026-01-05,37.48817326873753
2026-01-06,0.0
2026-01-07,0.0
2026-01-08,0.0
2026-01-09,0.0
2026-01-10,57.0
2026-01-11,0.0
2026-01-12,0.0
2026-01-13,62.0
2026-01-14,0.0
2026-01-15,0.0
2026-01-16,0.0
2026-01-17,0.0
2026-01-18,0.0
2026-01-19,0.0
2026-01-20,0.0
2026-01-21,0.0
2026-01-22,0.0
2026-01-23,0.0
2026-01-24,61.0
2026-01-25,0.0
2026-01-26,0.0
2026-01-27,0.0
2026-01-28,0.0
2026-01-29,0.0
2026-01-30,0.0
2026-01-31,0.0
2026-02-01,0.0
2026-02-02,0.0
2026-02-03,0.0
2026-02-04,52.0
2026-02-05,68.0
2026-02-06,83.0
2026-02-07,0.0
2026-02-08,70.0
2026-02-09,0.0
2026-02-10,82.0
2026-02-11,0.0
2026-02-12,0.0
2026-02-13,0.0
2026-02-14,55.0
2026-02-15,0.0
2026-02-16,74.0
2026-02-17,56.0
2026-02-18,0.0
2026-02-19,86.0
2026-02-20,66.0
2026-02-21,0.0
2026-02-22,59.0
2026-02-23,79.0
2026-02-24,0.0
2026-02-25,72.0
2026-02-26,57.0
2026-02-27,59.0
2026-02-28,0.0
2026-03-01,0.0
2026-03-02,0.0
2026-03-03,0.0
2026-03-04,0.0
2026-03-05,67.0
2026-03-06,0.0
2026-03-07,0.0
2026-03-08,0.0
2026-03-09,0.0
2026-03-10,0.0
2026-03-11,59.0
2026-03-12,57.0
2026-03-13,0.0
2026-03-14,0.0
2026-03-15,0.0
2026-03-16,60.0
2026-03-17,0.0
2026-03-18,0.0
2026-03-19,89.0
2026-03-20,54.0
2026-03-21,81.0
2026-03-22,0.0
2026-03-23,70.0
2026-03-24,0.0
2026-03-25,0.0
2026-03-26,70.0
2026-03-27,0.0
2026-03-28,0.0
2026-03-29,82.0
2026-03-30,0.0
2026-03-31,0.0
2026-04-01,0.0
2026-04-02,60.0
2026-04-03,61.0
2026-04-04,0.0
2026-04-05,0.0
2026-04-06,0.0
2026-04-07,0.0
2026-04-08,84.0
2026-04-09,71.0
2026-04-10,0.0
2026-04-11,0.0
2026-04-12,0.0
2026-04-13,0.0
2026-04-14,0.0
2026-04-15,0.0
2026-04-16,0.0
2026-04-17,75.0
2026-04-18,0.0
2026-04-19,0.0
2026-04-20,0.0
2026-04-21,61.0
2026-04-22,49.0
2026-04-23,99.0
2026-04-24,56.0
2026-04-25,0.0
2026-04-26,0.0
2026-04-27,54.0
2026-04-28,0.0
2026-04-29,62.0
2026-04-30,95.0
2026-05-01,54.0
2026-05-02,0.0
2026-05-03,0.0
2026-05-04,65.0
2026-05-05,0.0
2026-05-06,72.0
2026-05-07,0.0
2026-05-08,100.0
2026-05-09,0.0
2026-05-10,0.0
2026-05-11,0.0
2026-05-12,0.0
2026-05-13,0.0
2026-05-14,58.0
2026-05-15,0.0
2026-05-16,0.0
2026-05-17,86.0
2026-05-18,0.0
2026-05-19,0.0
2026-05-20,55.0
2026-05-21,58.0
2026-05-22,77.0
2026-05-23,62.0
2026-05-24,0.0
2026-05-25,0.0
2026-05-26,0.0
2026-05-27,57.0
2026-05-28,83.0
2026-05-29,82.0
2026-05-30,0.0
2026-05-31,86.0
