Time,covid vaccine near me
2025-06-24,0.0
2025-06-25,44.0
2025-06-26,23.0
2025-06-27,0.0
2025-06-28,21.0
2025-06-29,0.0
2025-06-30,0.0
2025-07-01,0.0
2025-07-02,0.0
2025-07-03,0.0
2025-07-04,0.0
2025-07-05,0.0
2025-07-06,0.0
2025-07-07,0.0
2025-07-08,100.0
2025-07-09,86.0
2025-07-10,59.0
2025-07-11,70.0
2025-07-12,77.0
2025-07-13,77.0
2025-07-14,47.0
2025-07-15,15.0
2025-07-16,33.0
2025-07-17,0.0
2025-07-18,0.0
2025-07-19,0.0
2025-07-20,18.0
2025-07-21,28.0
2025-07-22,20.0
2025-07-23,18.0
2025-07-24,17.0
2025-07-25,18.0
2025-07-26,28.0
2025-07-27,17.0
2025-07-28,18.0
2025-07-29,13.0
2025-07-30,0.0
2025-07-31,0.0
2025-08-01,0.0
2025-08-02,0.0
2025-08-03,0.0
2025-08-04,0.0
2025-08-05,0.0
2025-08-06,0.0
2025-08-07,0.0
2025-08-08,0.0
2025-08-09,0.0
2025-08-10,0.0
2025-08-11,20.0
2025-08-12,20.0
2025-08-13,13.0
2025-08-14,13.0
2025-08-15,0.0
2025-08-16,0.0
2025-08-17,0.0
2025-08-18,24.0
2025-08-19,23.0
2025-08-20,30.0
2025-08-21,22.0
2025-08-22,15.0
2025-08-23,17.0
2025-08-24,17.0
2025-08-25,23.0
2025-08-26,46.0
2025-08-27,43.0
2025-08-28,60.0
2025-08-29,80.0
2025-08-30,59.0
2025-08-31,65.0
2025-09-01,50.0
2025-09-02,62.0
2025-09-03,62.0
2025-09-04,70.0
2025-09-05,100.0
2025-09-06,92.0
2025-09-07,58.0
2025-09-08,75.0
2025-09-09,72.0
2025-09-10,61.0
2025-09-11,39.0
2025-09-12,48.0
2025-09-13,38.0
2025-09-14,35.0
2025-09-15,45.0
2025-09-16,43.0
2025-09-17,43.0
2025-09-18,52.0
2025-09-19,51.0
2025-09-20,56.0
2025-09-21,22.0
2025-09-22,39.0
2025-09-23,37.0
2025-09-24,41.0
2025-09-25,41.0
2025-09-26,35.0
2025-09-27,21.0
2025-09-28,28.0
2025-09-29,27.0
2025-09-30,39.0
2025-10-01,25.0
2025-10-02,32.0
2025-10-03,29.0
2025-10-04,24.0
2025-10-05,21.0
2025-10-06,41.0
2025-10-07,18.0
2025-10-08,29.0
2025-10-09,18.0
2025-10-10,55.0
2025-10-11,31.0
2025-10-12,20.0
2025-10-13,30.0
2025-10-14,29.0
2025-10-15,33.0
2025-10-16,29.0
2025-10-17,0.0
2025-10-18,26.0
2025-10-19,21.0
2025-10-20,33.0
2025-10-21,21.0
2025-10-22,19.0
2025-10-23,21.0
2025-10-24,18.0
2025-10-25,0.0
2025-10-26,20.0
2025-10-27,21.0
2025-10-28,17.0
2025-10-29,26.0
2025-10-30,15.0
2025-10-31,14.0
2025-11-01,22.0
2025-11-02,0.0
2025-11-03,19.0
2025-11-04,13.0
2025-11-05,19.0
2025-11-06,17.0
2025-11-07,23.0
2025-11-08,0.0
2025-11-09,0.0
2025-11-10,0.0
2025-11-11,0.0
2025-11-12,13.0
2025-11-13,19.0
2025-11-14,18.0
2025-11-15,0.0
2025-11-16,0.0
2025-11-17,0.0
2025-11-18,22.0
2025-11-19,16.0
2025-11-20,25.0
2025-11-21,0.0
2025-11-22,16.0
2025-11-23,16.0
2025-11-24,16.0
2025-11-25,14.0
2025-11-26,16.0
2025-11-27,0.0
2025-11-28,0.0
2025-11-29,15.0
2025-11-30,0.0
2025-12-01,0.0
2025-12-02,13.0
2025-12-03,0.0
2025-12-04,0.0
2025-12-05,16.0
2025-12-06,16.0
2025-12-07,0.0
2025-12-08,0.0
2025-12-09,0.0
2025-12-10,14.0
2025-12-11,0.0
2025-12-12,0.0
2025-12-13,53.0
2025-12-14,0.0
2025-12-15,0.0
2025-12-16,42.5
2025-12-17,38.0
2025-12-18,44.5
2025-12-19,0.0
2025-12-20,0.0
2025-12-21,0.0
2025-12-22,0.0
2025-12-23,0.0
2025-12-24,0.0
2025-12-25,0.0
2025-12-26,0.0
2025-12-27,0.0
2025-12-28,0.0
2025-12-29,0.0
2025-12-30,0.0
2025-12-31,0.0
2026-01-01,42.0
2026-01-02,44.0
2026-01-03,0.0
2026-01-04,58.0
2026-01-05,42.0
2026-01-06,0.0
2026-01-07,0.0
2026-01-08,0.0
2026-01-09,0.0
2026-01-10,57.0
2026-01-11,0.0
2026-01-12,0.0
2026-01-13,62.0
2026-01-14,0.0
2026-01-15,0.0
2026-01-16,0.0
2026-01-17,0.0
2026-01-18,0.0
2026-01-19,0.0
2026-01-20,0.0
2026-01-21,0.0
2026-01-22,0.0
2026-01-23,0.0
2026-01-24,61.0
2026-01-25,0.0
2026-01-26,0.0
2026-01-27,0.0
2026-01-28,0.0
2026-01-29,0.0
2026-01-30,0.0
2026-01-31,0.0
2026-02-01,0.0
2026-02-02,0.0
2026-02-03,0.0
2026-02-04,52.0
2026-02-05,68.0
2026-02-06,83.0
2026-02-07,0.0
2026-02-08,70.0
2026-02-09,0.0
2026-02-10,82.0
2026-02-11,0.0
2026-02-12,0.0
2026-02-13,0.0
2026-02-14,55.0
2026-02-15,0.0
2026-02-16,74.0
2026-02-17,56.0
2026-02-18,0.0
2026-02-19,86.0
2026-02-20,66.0
2026-02-21,0.0
2026-02-22,59.0
2026-02-23,79.0
2026-02-24,0.0
2026-02-25,72.0
2026-02-26,57.0
2026-02-27,59.0
2026-02-28,0.0
2026-03-01,0.0
2026-03-02,0.0
2026-03-03,0.0
2026-03-04,0.0
2026-03-05,67.0
2026-03-06,0.0
2026-03-07,0.0
2026-03-08,0.0
2026-03-09,0.0
2026-03-10,0.0
2026-03-11,59.0
2026-03-12,57.0
2026-03-13,0.0
2026-03-14,0.0
2026-03-15,0.0
2026-03-16,60.0
2026-03-17,0.0
2026-03-18,0.0
2026-03-19,89.0
2026-03-20,54.0
2026-03-21,81.0
2026-03-22,0.0
2026-03-23,70.0
2026-03-24,0.0
2026-03-25,0.0
2026-03-26,70.0
2026-03-27,0.0
2026-03-28,0.0
2026-03-29,82.0
2026-03-30,0.0
2026-03-31,0.0
2026-04-01,0.0
2026-04-02,60.0
2026-04-03,61.0
2026-04-04,0.0
2026-04-05,0.0
2026-04-06,0.0
2026-04-07,0.0
2026-04-08,84.0
2026-04-09,71.0
2026-04-10,0.0
2026-04-11,0.0
2026-04-12,0.0
2026-04-13,0.0
2026-04-14,0.0
2026-04-15,0.0
2026-04-16,0.0
2026-04-17,75.0
2026-04-18,0.0
2026-04-19,0.0
2026-04-20,0.0
2026-04-21,61.0
2026-04-22,49.0
2026-04-23,99.0
2026-04-24,56.0
2026-04-25,0.0
2026-04-26,0.0
2026-04-27,54.0
2026-04-28,0.0
2026-04-29,62.0
2026-04-30,95.0
2026-05-01,54.0
2026-05-02,0.0
2026-05-03,0.0
2026-05-04,65.0
2026-05-05,0.0
2026-05-06,72.0
2026-05-07,0.0
2026-05-08,100.0
2026-05-09,0.0
2026-05-10,0.0
2026-05-11,0.0
2026-05-12,0.0
2026-05-13,0.0
2026-05-14,58.0
2026-05-15,0.0
2026-05-16,0.0
2026-05-17,86.0
2026-05-18,0.0
2026-05-19,0.0
2026-05-20,55.0
2026-05-21,58.0
2026-05-22,77.0
2026-05-23,62.0
2026-05-24,0.0
2026-05-25,0.0
2026-05-26,0.0
2026-05-27,57.0
2026-05-28,83.0
2026-05-29,82.0
2026-05-30,0.0
2026-05-31,86.0
