Time,covid_vaccine_near_me
2025-01-09,0.0
2025-01-10,0.0
2025-01-11,0.0
2025-01-12,0.0
2025-01-13,11.13131313131313
2025-01-14,0.0
2025-01-15,4.98989898989899
2025-01-16,5.373737373737374
2025-01-17,5.373737373737374
2025-01-18,0.0
2025-01-19,0.0
2025-01-20,0.0
2025-01-21,5.757575757575757
2025-01-22,5.757575757575757
2025-01-23,0.0
2025-01-24,6.909090909090908
2025-01-25,6.141414141414141
2025-01-26,6.525252525252525
2025-01-27,6.141414141414141
2025-01-28,0.0
2025-01-29,6.141414141414141
2025-01-30,5.373737373737374
2025-01-31,0.0
2025-02-01,6.525252525252525
2025-02-02,0.0
2025-02-03,0.0
2025-02-04,0.0
2025-02-05,0.0
2025-02-06,0.0
2025-02-07,0.0
2025-02-08,0.0
2025-02-09,0.0
2025-02-10,4.98989898989899
2025-02-11,0.0
2025-02-12,0.0
2025-02-13,0.0
2025-02-14,0.0
2025-02-15,0.0
2025-02-16,0.0
2025-02-17,0.0
2025-02-18,0.0
2025-02-19,0.0
2025-02-20,0.0
2025-02-21,0.0
2025-02-22,0.0
2025-02-23,0.0
2025-02-24,0.0
2025-02-25,8.06060606060606
2025-02-26,0.0
2025-02-27,0.0
2025-02-28,0.0
2025-03-01,6.525252525252525
2025-03-02,0.0
2025-03-03,0.0
2025-03-04,0.0
2025-03-05,0.0
2025-03-06,6.141414141414141
2025-03-07,5.757575757575757
2025-03-08,0.0
2025-03-09,0.0
2025-03-10,0.0
2025-03-11,5.757575757575757
2025-03-12,0.0
2025-03-13,0.0
2025-03-14,0.0
2025-03-15,0.0
2025-03-16,0.0
2025-03-17,0.0
2025-03-18,0.0
2025-03-19,0.0
2025-03-20,0.0
2025-03-21,0.0
2025-03-22,0.0
2025-03-23,0.0
2025-03-24,0.0
2025-03-25,0.0
2025-03-26,5.373737373737374
2025-03-27,0.0
2025-03-28,0.0
2025-03-29,0.0
2025-03-30,0.0
2025-03-31,0.0
2025-04-01,0.0
2025-04-02,0.0
2025-04-03,0.0
2025-04-04,0.0
2025-04-05,0.0
2025-04-06,0.0
2025-04-07,7.6767676767676765
2025-04-08,0.0
2025-04-09,0.0
2025-04-10,0.0
2025-04-11,0.0
2025-04-12,0.0
2025-04-13,0.0
2025-04-14,0.0
2025-04-15,0.0
2025-04-16,0.0
2025-04-17,0.0
2025-04-18,0.0
2025-04-19,0.0
2025-04-20,0.0
2025-04-21,0.0
2025-04-22,0.0
2025-04-23,12.838383838383837
2025-04-24,9.878787878787879
2025-04-25,0.0
2025-04-26,0.0
2025-04-27,0.0
2025-04-28,12.338383838383837
2025-04-29,11.454545454545453
2025-04-30,7.994949494949495
2025-05-01,12.838383838383837
2025-05-02,0.0
2025-05-03,0.0
2025-05-04,10.762626262626263
2025-05-05,11.646464646464647
2025-05-06,0.0
2025-05-07,12.838383838383837
2025-05-08,0.0
2025-05-09,0.0
2025-05-10,0.0
2025-05-11,0.0
2025-05-12,0.0
2025-05-13,0.0
2025-05-14,0.0
2025-05-15,0.0
2025-05-16,0.0
2025-05-17,0.0
2025-05-18,0.0
2025-05-19,0.0
2025-05-20,0.0
2025-05-21,0.0
2025-05-22,0.0
2025-05-23,0.0
2025-05-24,0.0
2025-05-25,0.0
2025-05-26,0.0
2025-05-27,17.0
2025-05-28,16.0
2025-05-29,18.0
2025-05-30,16.0
2025-05-31,0.0
2025-06-01,0.0
2025-06-02,14.0
2025-06-03,0.0
2025-06-04,0.0
2025-06-05,0.0
2025-06-06,0.0
2025-06-07,0.0
2025-06-08,0.0
2025-06-09,0.0
2025-06-10,0.0
2025-06-11,0.0
2025-06-12,16.0
2025-06-13,0.0
2025-06-14,0.0
2025-06-15,0.0
2025-06-16,0.0
2025-06-17,0.0
2025-06-18,0.0
2025-06-19,22.0
2025-06-20,0.0
2025-06-21,17.0
2025-06-22,0.0
2025-06-23,0.0
2025-06-24,0.0
2025-06-25,50.0
2025-06-26,33.0
2025-06-27,0.0
2025-06-28,16.0
2025-06-29,0.0
2025-06-30,0.0
2025-07-01,0.0
2025-07-02,0.0
2025-07-03,15.0
2025-07-04,0.0
2025-07-05,0.0
2025-07-06,0.0
2025-07-07,0.0
2025-07-08,96.0
2025-07-09,88.0
2025-07-10,60.0
2025-07-11,68.0
2025-07-12,79.0
2025-07-13,77.0
2025-07-14,49.0
2025-07-15,14.0
2025-07-16,26.0
2025-07-17,18.0
2025-07-18,0.0
2025-07-19,17.0
2025-07-20,23.0
2025-07-21,23.0
2025-07-22,22.0
2025-07-23,0.0
2025-07-24,17.0
2025-07-25,0.0
2025-07-26,18.0
2025-07-27,20.0
2025-07-28,19.0
2025-07-29,0.0
2025-07-30,0.0
2025-07-31,0.0
2025-08-01,0.0
2025-08-02,0.0
2025-08-03,0.0
2025-08-04,0.0
2025-08-05,0.0
2025-08-06,0.0
2025-08-07,0.0
2025-08-08,0.0
2025-08-09,0.0
2025-08-10,17.0
2025-08-11,13.0
2025-08-12,0.0
2025-08-13,15.0
2025-08-14,0.0
2025-08-15,0.0
2025-08-16,0.0
2025-08-17,0.0
2025-08-18,22.0
2025-08-19,24.0
2025-08-20,29.0
2025-08-21,23.0
2025-08-22,19.0
2025-08-23,20.0
2025-08-24,17.0
2025-08-25,26.0
2025-08-26,34.0
2025-08-27,42.0
2025-08-28,58.0
2025-08-29,69.0
2025-08-30,57.0
2025-08-31,73.0
2025-09-01,49.0
2025-09-02,62.0
2025-09-03,60.0
2025-09-04,76.0
2025-09-05,100.0
2025-09-06,95.0
2025-09-07,54.0
2025-09-08,74.0
2025-09-09,61.0
2025-09-10,50.0
2025-09-11,42.0
2025-09-12,46.0
2025-09-13,48.0
2025-09-14,34.0
2025-09-15,44.0
2025-09-16,48.0
2025-09-17,41.0
2025-09-18,51.0
2025-09-19,46.0
2025-09-20,41.0
2025-09-21,24.0
2025-09-22,41.0
2025-09-23,21.0
2025-09-24,41.0
2025-09-25,38.0
2025-09-26,35.0
2025-09-27,29.0
2025-09-28,26.0
2025-09-29,30.0
2025-09-30,35.0
2025-10-01,21.0
2025-10-02,28.0
2025-10-03,31.0
2025-10-04,30.0
2025-10-05,23.0
2025-10-06,44.0
2025-10-07,26.0
2025-10-08,28.0
2025-10-09,19.0
2025-10-10,58.0
2025-10-11,29.0
2025-10-12,21.0
2025-10-13,31.0
2025-10-14,23.0
2025-10-15,36.0
2025-10-16,29.0
2025-10-17,18.0
2025-10-18,25.0
2025-10-19,26.0
2025-10-20,30.0
2025-10-21,25.0
2025-10-22,25.0
2025-10-23,19.0
2025-10-24,28.0
2025-10-25,25.0
2025-10-26,17.0
2025-10-27,23.0
2025-10-28,20.0
2025-10-29,22.0
2025-10-30,17.0
2025-10-31,18.0
2025-11-01,0.0
2025-11-02,0.0
2025-11-03,18.0
2025-11-04,0.0
2025-11-05,18.0
2025-11-06,17.0
2025-11-07,26.0
2025-11-08,0.0
2025-11-09,0.0
2025-11-10,0.0
2025-11-11,0.0
2025-11-12,0.0
2025-11-13,19.0
2025-11-14,15.0
2025-11-15,15.0
2025-11-16,17.0
2025-11-17,15.0
2025-11-18,18.0
2025-11-19,25.0
2025-11-20,20.0
2025-11-21,15.0
2025-11-22,0.0
2025-11-23,0.0
2025-11-24,19.0
2025-11-25,16.0
2025-11-26,18.0
2025-11-27,0.0
2025-11-28,16.0
2025-11-29,0.0
2025-11-30,0.0
2025-12-01,0.0
2025-12-02,18.0
2025-12-03,13.0
2025-12-04,0.0
2025-12-05,24.0
2025-12-06,23.0
2025-12-07,0.0
2025-12-08,0.0
2025-12-09,0.0
2025-12-10,0.0
2025-12-11,0.0
2025-12-12,55.5
2025-12-13,43.5
2025-12-14,0.0
2025-12-15,0.0
2025-12-16,35.5
2025-12-17,0.0
2025-12-18,36.5
2025-12-19,0.0
2025-12-20,0.0
2025-12-21,0.0
2025-12-22,0.0
2025-12-23,0.0
2025-12-24,0.0
2025-12-25,0.0
2025-12-26,0.0
2025-12-27,0.0
2025-12-28,0.0
2025-12-29,0.0
2025-12-30,0.0
2025-12-31,35.5
2026-01-01,0.0
2026-01-02,0.0
2026-01-03,0.0
2026-01-04,0.0
2026-01-05,34.5
2026-01-06,0.0
2026-01-07,0.0
2026-01-08,0.0
2026-01-09,0.0
2026-01-10,62.0
2026-01-11,0.0
2026-01-12,57.0
2026-01-13,50.0
2026-01-14,0.0
2026-01-15,0.0
2026-01-16,53.0
2026-01-17,0.0
2026-01-18,0.0
2026-01-19,0.0
2026-01-20,0.0
2026-01-21,0.0
2026-01-22,0.0
2026-01-23,0.0
2026-01-24,0.0
2026-01-25,0.0
2026-01-26,0.0
2026-01-27,0.0
2026-01-28,0.0
2026-01-29,50.0
2026-01-30,0.0
2026-01-31,0.0
2026-02-01,0.0
2026-02-02,0.0
2026-02-03,0.0
2026-02-04,58.0
2026-02-05,46.0
2026-02-06,85.0
2026-02-07,0.0
2026-02-08,0.0
2026-02-09,0.0
2026-02-10,95.0
2026-02-11,54.0
2026-02-12,0.0
2026-02-13,0.0
2026-02-14,0.0
2026-02-15,0.0
2026-02-16,56.0
2026-02-17,56.0
2026-02-18,0.0
2026-02-19,88.0
2026-02-20,78.0
2026-02-21,84.0
2026-02-22,74.0
2026-02-23,88.0
2026-02-24,0.0
2026-02-25,0.0
2026-02-26,65.0
2026-02-27,66.0
2026-02-28,0.0
2026-03-01,0.0
2026-03-02,54.0
2026-03-03,48.0
2026-03-04,0.0
2026-03-05,53.0
2026-03-06,0.0
2026-03-07,0.0
2026-03-08,0.0
2026-03-09,0.0
2026-03-10,0.0
2026-03-11,67.0
2026-03-12,0.0
2026-03-13,0.0
2026-03-14,0.0
2026-03-15,0.0
2026-03-16,0.0
2026-03-17,0.0
2026-03-18,0.0
2026-03-19,64.0
2026-03-20,49.0
2026-03-21,0.0
2026-03-22,0.0
2026-03-23,59.0
2026-03-24,0.0
2026-03-25,0.0
2026-03-26,0.0
2026-03-27,0.0
2026-03-28,0.0
2026-03-29,55.0
2026-03-30,0.0
2026-03-31,0.0
2026-04-01,45.0
2026-04-02,0.0
2026-04-03,0.0
2026-04-04,0.0
2026-04-05,0.0
2026-04-06,0.0
2026-04-07,0.0
2026-04-08,71.0
2026-04-09,100.0
2026-04-10,0.0
2026-04-11,0.0
2026-04-12,0.0
2026-04-13,0.0
2026-04-14,73.0
2026-04-15,47.0
2026-04-16,0.0
2026-04-17,53.0
2026-04-18,0.0
2026-04-19,0.0
2026-04-20,0.0
2026-04-21,53.0
2026-04-22,56.0
2026-04-23,60.0
2026-04-24,0.0
2026-04-25,0.0
2026-04-26,77.0
2026-04-27,0.0
2026-04-28,52.0
2026-04-29,49.0
2026-04-30,84.0
2026-05-01,0.0
2026-05-02,0.0
2026-05-03,0.0
2026-05-04,68.0
2026-05-05,0.0
2026-05-06,80.0
2026-05-07,0.0
2026-05-08,57.0
2026-05-09,58.0
2026-05-10,0.0
2026-05-11,0.0
2026-05-12,0.0
2026-05-13,49.0
2026-05-14,0.0
2026-05-15,60.0
2026-05-16,66.0
2026-05-17,67.0
2026-05-18,49.0
2026-05-19,0.0
2026-05-20,83.0
2026-05-21,0.0
2026-05-22,0.0
2026-05-23,0.0
2026-05-24,75.0
2026-05-25,0.0
2026-05-26,60.0
2026-05-27,0.0
2026-05-28,67.0
2026-05-29,55.0
2026-05-30,0.0
2026-05-31,0.0
