Time,j_d_vance
2025-03-13,0.42857142857142855
2025-03-14,0.7142857142857142
2025-03-15,0.5714285714285714
2025-03-16,0.2857142857142857
2025-03-17,0.14285714285714285
2025-03-18,0.2857142857142857
2025-03-19,0.2857142857142857
2025-03-20,0.14285714285714285
2025-03-21,0.2857142857142857
2025-03-22,0.42857142857142855
2025-03-23,0.2857142857142857
2025-03-24,0.5714285714285714
2025-03-25,0.5714285714285714
2025-03-26,0.42857142857142855
2025-03-27,0.42857142857142855
2025-03-28,0.42857142857142855
2025-03-29,0.7142857142857142
2025-03-30,0.42857142857142855
2025-03-31,0.14285714285714285
2025-04-01,0.2857142857142857
2025-04-02,0.2857142857142857
2025-04-03,0.2857142857142857
2025-04-04,0.2857142857142857
2025-04-05,0.14285714285714285
2025-04-06,0.2857142857142857
2025-04-07,0.2857142857142857
2025-04-08,0.2857142857142857
2025-04-09,0.42857142857142855
2025-04-10,0.2857142857142857
2025-04-11,0.2857142857142857
2025-04-12,0.2857142857142857
2025-04-13,0.2857142857142857
2025-04-14,0.2857142857142857
2025-04-15,0.5338345864661653
2025-04-16,0.42857142857142855
2025-04-17,0.42857142857142855
2025-04-18,0.0
2025-04-19,0.45112781954887216
2025-04-20,0.5789473684210527
2025-04-21,2.270676691729323
2025-04-22,1.018796992481203
2025-04-23,0.5676691729323308
2025-04-24,0.40601503759398494
2025-04-25,0.40601503759398494
2025-04-26,0.5676691729323308
2025-04-27,0.2894736842105263
2025-04-28,0.26691729323308266
2025-04-29,0.24436090225563908
2025-04-30,0.2781954887218045
2025-05-01,0.3233082706766917
2025-05-02,0.2556390977443609
2025-05-03,0.0
2025-05-04,0.3120300751879699
2025-05-05,0.0
2025-05-06,0.0
2025-05-07,0.16165413533834586
2025-05-08,0.4398496240601504
2025-05-09,0.40601503759398494
2025-05-10,0.45112781954887216
2025-05-11,0.26691729323308266
2025-05-12,0.3007518796992481
2025-05-13,0.16165413533834586
2025-05-14,0.0
2025-05-15,0.0
2025-05-16,0.0
2025-05-17,0.0
2025-05-18,0.22556390977443608
2025-05-19,0.22556390977443608
2025-05-20,0.22556390977443608
2025-05-21,0.18045112781954886
2025-05-22,0.22556390977443608
2025-05-23,0.2706766917293233
2025-05-24,0.2706766917293233
2025-05-25,0.2706766917293233
2025-05-26,0.518796992481203
2025-05-27,0.2932330827067669
2025-05-28,0.3157894736842105
2025-05-29,0.2932330827067669
2025-05-30,0.3609022556390977
2025-05-31,0.22556390977443608
2025-06-01,0.2706766917293233
2025-06-02,0.0
2025-06-03,0.0
2025-06-04,0.18045112781954886
2025-06-05,0.0
2025-06-06,0.47368421052631576
2025-06-07,0.24812030075187969
2025-06-08,0.2706766917293233
2025-06-09,0.0
2025-06-10,0.18045112781954886
2025-06-11,0.22556390977443608
2025-06-12,0.0
2025-06-13,0.0
2025-06-14,0.2706766917293233
2025-06-15,0.6992481203007519
2025-06-16,0.3609022556390977
2025-06-17,0.0
2025-06-18,0.0
2025-06-19,0.0
2025-06-20,0.2706766917293233
2025-06-21,0.5864661654135338
2025-06-22,0.744360902255639
2025-06-23,0.47368421052631576
2025-06-24,0.45112781954887216
2025-06-25,0.22556390977443608
2025-06-26,0.18045112781954886
2025-06-27,0.20300751879699247
2025-06-28,0.22556390977443608
2025-06-29,0.24812030075187969
2025-06-30,0.0
2025-07-01,0.38345864661654133
2025-07-02,0.20300751879699247
2025-07-03,0.0
2025-07-04,0.2932330827067669
2025-07-05,0.3383458646616541
2025-07-06,0.2932330827067669
2025-07-07,0.2706766917293233
2025-07-08,0.0
2025-07-09,0.0
2025-07-10,0.0
2025-07-11,0.0
2025-07-12,0.20300751879699247
2025-07-13,0.20300751879699247
2025-07-14,0.24812030075187969
2025-07-15,0.24812030075187969
2025-07-16,0.20300751879699247
2025-07-17,0.38345864661654133
2025-07-18,0.3157894736842105
2025-07-19,0.2706766917293233
2025-07-20,0.42857142857142855
2025-07-21,0.3157894736842105
2025-07-22,0.22556390977443608
2025-07-23,0.0
2025-07-24,0.45112781954887216
2025-07-25,0.20300751879699247
2025-07-26,0.3383458646616541
2025-07-27,0.0
2025-07-28,0.2932330827067669
2025-07-29,0.2932330827067669
2025-07-30,0.24812030075187969
2025-07-31,0.2932330827067669
2025-08-01,0.20300751879699247
2025-08-02,0.24812030075187969
2025-08-03,0.0
2025-08-04,0.24812030075187969
2025-08-05,0.20300751879699247
2025-08-06,0.22556390977443608
2025-08-07,0.2706766917293233
2025-08-08,0.45112781954887216
2025-08-09,0.22556390977443608
2025-08-10,0.38345864661654133
2025-08-11,0.49624060150375937
2025-08-12,0.0
2025-08-13,0.22556390977443608
2025-08-14,0.22556390977443608
2025-08-15,0.45112781954887216
2025-08-16,0.22556390977443608
2025-08-17,0.45112781954887216
2025-08-18,0.24812030075187969
2025-08-19,0.0
2025-08-20,0.24812030075187969
2025-08-21,0.5639097744360901
2025-08-22,0.24812030075187969
2025-08-23,0.2932330827067669
2025-08-24,0.3157894736842105
2025-08-25,0.18045112781954886
2025-08-26,0.0
2025-08-27,0.0
2025-08-28,0.18045112781954886
2025-08-29,0.3383458646616541
2025-08-30,0.3157894736842105
2025-08-31,0.47368421052631576
2025-09-01,0.2706766917293233
2025-09-02,0.3383458646616541
2025-09-03,0.18045112781954886
2025-09-04,0.0
2025-09-05,0.20300751879699247
2025-09-06,0.0
2025-09-07,0.3609022556390977
2025-09-08,0.0
2025-09-09,0.20300751879699247
2025-09-10,0.0
2025-09-11,0.47368421052631576
2025-09-12,0.45112781954887216
2025-09-13,0.3383458646616541
2025-09-14,0.2706766917293233
2025-09-15,0.6992481203007519
2025-09-16,0.40601503759398494
2025-09-17,0.42857142857142855
2025-09-18,0.3157894736842105
2025-09-19,0.20300751879699247
2025-09-20,0.2706766917293233
2025-09-21,0.9022556390977443
2025-09-22,0.518796992481203
2025-09-23,0.2706766917293233
2025-09-24,0.22556390977443608
2025-09-25,0.22556390977443608
2025-09-26,0.0
2025-09-27,0.0
2025-09-28,0.24812030075187969
2025-09-29,0.0
2025-09-30,0.22556390977443608
2025-10-01,0.18045112781954886
2025-10-02,0.18045112781954886
2025-10-03,0.3609022556390977
2025-10-04,0.2932330827067669
2025-10-05,0.0
2025-10-06,0.0
2025-10-07,0.18045112781954886
2025-10-08,0.20300751879699247
2025-10-09,0.0
2025-10-10,0.24812030075187969
2025-10-11,0.0
2025-10-12,0.38345864661654133
2025-10-13,0.49624060150375937
2025-10-14,0.20300751879699247
2025-10-15,0.3609022556390977
2025-10-16,0.49624060150375937
2025-10-17,0.20300751879699247
2025-10-18,0.3383458646616541
2025-10-19,0.3157894736842105
2025-10-20,0.3157894736842105
2025-10-21,0.3383458646616541
2025-10-22,0.42857142857142855
2025-10-23,0.3609022556390977
2025-10-24,0.3157894736842105
2025-10-25,0.2932330827067669
2025-10-26,0.20300751879699247
2025-10-27,0.0
2025-10-28,0.24812030075187969
2025-10-29,0.3609022556390977
2025-10-30,0.631578947368421
2025-10-31,0.9473684210526315
2025-11-01,1.7368421052631577
2025-11-02,1.037593984962406
2025-11-03,0.6766917293233082
2025-11-04,0.2932330827067669
2025-11-05,0.6766917293233082
2025-11-06,0.5639097744360901
2025-11-07,0.3609022556390977
2025-11-08,0.45112781954887216
2025-11-09,0.3609022556390977
2025-11-10,0.18045112781954886
2025-11-11,0.3383458646616541
2025-11-12,0.2706766917293233
2025-11-13,0.2706766917293233
2025-11-14,0.3383458646616541
2025-11-15,0.49624060150375937
2025-11-16,0.49624060150375937
2025-11-17,0.2932330827067669
2025-11-18,0.2932330827067669
2025-11-19,0.0
2025-11-20,0.24812030075187969
2025-11-21,0.20300751879699247
2025-11-22,0.2706766917293233
2025-11-23,0.38345864661654133
2025-11-24,0.38345864661654133
2025-11-25,0.0
2025-11-26,0.3383458646616541
2025-11-27,0.42857142857142855
2025-11-28,0.0
2025-11-29,0.0
2025-11-30,0.0
2025-12-01,0.0
2025-12-02,0.0
2025-12-03,0.2706766917293233
2025-12-04,0.2706766917293233
2025-12-05,0.24812030075187969
2025-12-06,0.2706766917293233
2025-12-07,0.0
2025-12-08,0.18045112781954886
2025-12-09,0.20300751879699247
2025-12-10,0.2706766917293233
2025-12-11,0.0
2025-12-12,0.0
2025-12-13,0.2682599355531686
2025-12-14,0.0
2025-12-15,0.22757787325456497
2025-12-16,0.24489795918367346
2025-12-17,0.3911117078410311
2025-12-18,0.0
2025-12-19,0.2682599355531686
2025-12-20,0.2916219119226638
2025-12-21,0.22757787325456497
2025-12-22,0.31498388829215895
2025-12-23,0.565923737916219
2025-12-24,0.3790279269602578
2025-12-25,0.3383458646616541
2025-12-26,0.2682599355531686
2025-12-27,0.22757787325456497
2025-12-28,0.25093984962406013
2025-12-29,0.0
2025-12-30,0.2215359828141783
2025-12-31,0.3790279269602578
2026-01-01,0.0
2026-01-02,0.0
2026-01-03,0.0
2026-01-04,0.25093984962406013
2026-01-05,0.6827336197636948
2026-01-06,0.36774973147153595
2026-01-07,0.3383458646616541
2026-01-08,0.6066058002148227
2026-01-09,0.6126476906552094
2026-01-10,0.4591836734693877
2026-01-11,0.0
2026-01-12,0.26584317937701396
2026-01-13,0.0
2026-01-14,0.16917293233082706
2026-01-15,0.0
2026-01-16,0.0
2026-01-17,0.0
2026-01-18,0.0
2026-01-19,0.18125671321160042
2026-01-20,0.604189044038668
2026-01-21,0.7975295381310419
2026-01-22,0.5437701396348013
2026-01-23,0.435016111707841
2026-01-24,0.2779269602577873
2026-01-25,0.302094522019334
2026-01-26,0.22959183673469385
2026-01-27,0.0
2026-01-28,0.24167561761546721
2026-01-29,0.36251342642320084
2026-01-30,0.2900107411385607
2026-01-31,0.0
2026-02-01,0.19334049409237378
2026-02-02,0.2175080558539205
2026-02-03,0.0
2026-02-04,0.18125671321160042
2026-02-05,0.24167561761546721
2026-02-06,0.38668098818474755
2026-02-07,1.208378088077336
2026-02-08,0.6646079484425349
2026-02-09,0.22959183673469385
2026-02-10,0.20542427497314714
2026-02-11,0.2537593984962406
2026-02-12,0.22959183673469385
2026-02-13,0.0
2026-02-14,0.20542427497314714
2026-02-15,0.0
2026-02-16,0.3141783029001074
2026-02-17,0.2900107411385607
2026-02-18,0.22959183673469385
2026-02-19,0.18125671321160042
2026-02-20,0.16917293233082706
2026-02-21,0.0
2026-02-22,0.19334049409237378
2026-02-23,0.0
2026-02-24,0.18125671321160042
2026-02-25,0.5437701396348013
2026-02-26,0.4108485499462943
2026-02-27,0.22959183673469385
2026-02-28,0.0
2026-03-01,0.24167561761546721
2026-03-02,0.19334049409237378
2026-03-03,0.1570891514500537
2026-03-04,0.0
2026-03-05,0.19334049409237378
2026-03-06,0.2537593984962406
2026-03-07,0.2779269602577873
2026-03-08,0.302094522019334
2026-03-09,0.19334049409237378
2026-03-10,0.2175080558539205
2026-03-11,0.18125671321160042
2026-03-12,0.0
2026-03-13,0.19334049409237378
2026-03-14,0.3383458646616541
2026-03-15,0.19334049409237378
2026-03-16,0.16917293233082706
2026-03-17,0.2537593984962406
2026-03-18,0.20542427497314714
2026-03-19,0.0
2026-03-20,0.2537593984962406
2026-03-21,0.0
2026-03-22,0.0
2026-03-23,0.24167561761546721
2026-03-24,0.20542427497314714
2026-03-25,0.0
2026-03-26,0.0
2026-03-27,0.16917293233082706
2026-03-28,0.0
2026-03-29,0.2537593984962406
2026-03-30,0.302094522019334
2026-03-31,0.0
2026-04-01,0.0
2026-04-02,0.302094522019334
2026-04-03,0.24167561761546721
2026-04-04,0.2900107411385607
2026-04-05,0.0
2026-04-06,0.24167561761546721
2026-04-07,0.4712674543501611
2026-04-08,0.37459720730397417
2026-04-09,0.0
2026-04-10,0.4108485499462943
2026-04-11,0.6162728249194415
2026-04-12,0.8337808807733619
2026-04-13,0.4108485499462943
2026-04-14,0.39876476906552094
2026-04-15,0.6162728249194415
2026-04-16,0.42293233082706766
2026-04-17,0.26584317937701396
2026-04-18,0.2779269602577873
2026-04-19,0.20542427497314714
2026-04-20,0.3141783029001074
2026-04-21,0.302094522019334
2026-04-22,0.0
2026-04-23,0.0
2026-04-24,0.0
2026-04-25,0.26584317937701396
2026-04-26,0.5800214822771214
2026-04-27,0.435016111707841
2026-04-28,0.35042964554242745
2026-04-29,0.26584317937701396
2026-04-30,0.19334049409237378
2026-05-01,0.19334049409237378
2026-05-02,0.20542427497314714
2026-05-03,0.0
2026-05-04,0.0
2026-05-05,0.2900107411385607
2026-05-06,0.24167561761546721
2026-05-07,0.2175080558539205
2026-05-08,0.0
2026-05-09,0.0
2026-05-10,0.0
2026-05-11,0.0
2026-05-12,0.19334049409237378
2026-05-13,0.0
2026-05-14,0.24167561761546721
2026-05-15,0.0
2026-05-16,0.0
2026-05-17,0.0
2026-05-18,0.22959183673469385
2026-05-19,0.0
2026-05-20,0.19334049409237378
2026-05-21,0.2175080558539205
2026-05-22,0.0
2026-05-23,0.0
2026-05-24,0.0
2026-05-25,0.302094522019334
2026-05-26,0.22959183673469385
2026-05-27,0.2175080558539205
2026-05-28,0.22959183673469385
2026-05-29,0.0
2026-05-30,0.0
2026-05-31,0.22959183673469385
