Time,siobhan
2024-09-23,36.67698305131058
2024-09-24,36.67698305131058
2024-09-25,73.35396610262116
2024-09-26,73.35396610262116
2024-09-27,36.67698305131058
2024-09-28,36.67698305131058
2024-09-29,36.67698305131058
2024-09-30,36.67698305131058
2024-10-01,36.67698305131058
2024-10-02,36.67698305131058
2024-10-03,36.67698305131058
2024-10-04,0.0
2024-10-05,36.67698305131058
2024-10-06,36.67698305131058
2024-10-07,36.67698305131058
2024-10-08,36.67698305131058
2024-10-09,36.67698305131058
2024-10-10,36.67698305131058
2024-10-11,0.0
2024-10-12,0.0
2024-10-13,36.67698305131058
2024-10-14,36.67698305131058
2024-10-15,36.67698305131058
2024-10-16,0.0
2024-10-17,36.67698305131058
2024-10-18,36.67698305131058
2024-10-19,36.67698305131058
2024-10-20,36.67698305131058
2024-10-21,36.67698305131058
2024-10-22,36.67698305131058
2024-10-23,36.67698305131058
2024-10-24,36.67698305131058
2024-10-25,36.67698305131058
2024-10-26,36.67698305131058
2024-10-27,0.0
2024-10-28,0.0
2024-10-29,36.67698305131058
2024-10-30,36.67698305131058
2024-10-31,36.67698305131058
2024-11-01,36.67698305131058
2024-11-02,36.67698305131058
2024-11-03,0.0
2024-11-04,36.67698305131058
2024-11-05,0.0
2024-11-06,0.0
2024-11-07,36.67698305131058
2024-11-08,36.67698305131058
2024-11-09,36.67698305131058
2024-11-10,36.67698305131058
2024-11-11,36.67698305131058
2024-11-12,36.67698305131058
2024-11-13,36.67698305131058
2024-11-14,36.67698305131058
2024-11-15,0.0
2024-11-16,0.0
2024-11-17,36.67698305131058
2024-11-18,36.67698305131058
2024-11-19,36.67698305131058
2024-11-20,36.67698305131058
2024-11-21,36.67698305131058
2024-11-22,36.67698305131058
2024-11-23,36.67698305131058
2024-11-24,0.0
2024-11-25,36.67698305131058
2024-11-26,36.67698305131058
2024-11-27,0.0
2024-11-28,0.0
2024-11-29,36.67698305131058
2024-11-30,36.67698305131058
2024-12-01,36.67698305131058
2024-12-02,0.0
2024-12-03,36.67698305131058
2024-12-04,0.0
2024-12-05,0.0
2024-12-06,0.0
2024-12-07,36.67698305131058
2024-12-08,36.67698305131058
2024-12-09,36.67698305131058
2024-12-10,36.67698305131058
2024-12-11,36.67698305131058
2024-12-12,36.67698305131058
2024-12-13,36.67698305131058
2024-12-14,36.67698305131058
2024-12-15,36.67698305131058
2024-12-16,36.67698305131058
2024-12-17,36.67698305131058
2024-12-18,36.67698305131058
2024-12-19,36.67698305131058
2024-12-20,36.67698305131058
2024-12-21,36.67698305131058
2024-12-22,36.67698305131058
2024-12-23,36.67698305131058
2024-12-24,36.67698305131058
2024-12-25,36.67698305131058
2024-12-26,36.67698305131058
2024-12-27,0.0
2024-12-28,36.67698305131058
2024-12-29,36.67698305131058
2024-12-30,36.67698305131058
2024-12-31,36.67698305131058
2025-01-01,36.67698305131058
2025-01-02,36.67698305131058
2025-01-03,36.67698305131058
2025-01-04,36.67698305131058
2025-01-05,36.67698305131058
2025-01-06,36.67698305131058
2025-01-07,36.67698305131058
2025-01-08,36.67698305131058
2025-01-09,36.67698305131058
2025-01-10,36.67698305131058
2025-01-11,36.67698305131058
2025-01-12,36.67698305131058
2025-01-13,36.67698305131058
2025-01-14,36.67698305131058
2025-01-15,36.67698305131058
2025-01-16,36.67698305131058
2025-01-17,36.67698305131058
2025-01-18,36.67698305131058
2025-01-19,36.67698305131058
2025-01-20,36.67698305131058
2025-01-21,36.67698305131058
2025-01-22,36.67698305131058
2025-01-23,36.67698305131058
2025-01-24,36.67698305131058
2025-01-25,36.67698305131058
2025-01-26,36.67698305131058
2025-01-27,36.67698305131058
2025-01-28,36.67698305131058
2025-01-29,36.67698305131058
2025-01-30,36.67698305131058
2025-01-31,36.67698305131058
2025-02-01,36.67698305131058
2025-02-02,36.67698305131058
2025-02-03,36.67698305131058
2025-02-04,36.67698305131058
2025-02-05,36.67698305131058
2025-02-06,36.67698305131058
2025-02-07,36.67698305131058
2025-02-08,36.67698305131058
2025-02-09,36.67698305131058
2025-02-10,36.67698305131058
2025-02-11,36.67698305131058
2025-02-12,36.67698305131058
2025-02-13,36.67698305131058
2025-02-14,36.67698305131058
2025-02-15,36.67698305131058
2025-02-16,73.35396610262116
2025-02-17,36.67698305131058
2025-02-18,36.67698305131058
2025-02-19,36.67698305131058
2025-02-20,36.67698305131058
2025-02-21,36.67698305131058
2025-02-22,0.0
2025-02-23,36.67698305131058
2025-02-24,36.67698305131058
2025-02-25,36.67698305131058
2025-02-26,36.67698305131058
2025-02-27,36.67698305131058
2025-02-28,36.67698305131058
2025-03-01,36.67698305131058
2025-03-02,36.67698305131058
2025-03-03,0.0
2025-03-04,36.67698305131058
2025-03-05,36.67698305131058
2025-03-06,36.67698305131058
2025-03-07,36.67698305131058
2025-03-08,36.67698305131058
2025-03-09,36.67698305131058
2025-03-10,36.67698305131058
2025-03-11,36.67698305131058
2025-03-12,36.67698305131058
2025-03-13,36.67698305131058
2025-03-14,36.67698305131058
2025-03-15,36.67698305131058
2025-03-16,36.67698305131058
2025-03-17,36.67698305131058
2025-03-18,36.67698305131058
2025-03-19,36.67698305131058
2025-03-20,36.67698305131058
2025-03-21,36.67698305131058
2025-03-22,36.67698305131058
2025-03-23,0.0
2025-03-24,36.67698305131058
2025-03-25,36.67698305131058
2025-03-26,36.67698305131058
2025-03-27,36.67698305131058
2025-03-28,0.0
2025-03-29,36.67698305131058
2025-03-30,36.67698305131058
2025-03-31,36.67698305131058
2025-04-01,36.67698305131058
2025-04-02,36.67698305131058
2025-04-03,36.67698305131058
2025-04-04,36.67698305131058
2025-04-05,36.67698305131058
2025-04-06,36.67698305131058
2025-04-07,0.0
2025-04-08,3667.698305131058
2025-04-09,733.5396610262115
2025-04-10,36.67698305131058
2025-04-11,36.67698305131058
2025-04-12,36.67698305131058
2025-04-13,36.67698305131058
2025-04-14,36.67698305131058
2025-04-15,41.159725424248535
2025-04-16,37.89954915302093
2025-04-17,33.00928474617952
2025-04-18,34.09601016992205
2025-04-19,33.824328813986426
2025-04-20,33.552647458050785
2025-04-21,37.6278677970853
2025-04-22,40.073000000506
2025-04-23,41.974769492055444
2025-04-24,37.35618644114966
2025-04-25,36.541142373342765
2025-04-26,33.28096610211516
2025-04-27,39.80131864457037
2025-04-28,37.08450508521403
2025-04-29,32.46592203430825
2025-04-30,38.442911864892196
2025-05-01,33.824328813986426
2025-05-02,32.46592203430825
2025-05-03,33.28096610211516
2025-05-04,38.71459322082784
2025-05-05,33.552647458050785
2025-05-06,37.08450508521403
2025-05-07,34.91105423772896
2025-05-08,35.9977796614715
2025-05-09,36.81282372927839
2025-05-10,39.80131864457037
2025-05-11,34.91105423772896
2025-05-12,34.63937288179332
2025-05-13,37.35618644114966
2025-05-14,37.6278677970853
2025-05-15,30.971674576662267
2025-05-16,29.341586441048463
2025-05-17,21.191145762979446
2025-05-18,41.295566102216355
2025-05-19,33.688488136018606
2025-05-20,42.38229152595889
2025-05-21,36.94866440724621
2025-05-22,32.0584000004048
2025-05-23,34.23185084788987
2025-05-24,28.798223729177195
2025-05-25,26.624772881692124
2025-05-26,27.16813559356339
2025-05-27,39.122115254731284
2025-05-28,33.688488136018606
2025-05-29,34.77521355976114
2025-05-30,33.14512542414734
2025-05-31,39.122115254731284
2025-06-01,40.75220339034509
2025-06-02,33.688488136018606
2025-06-03,32.60176271227607
2025-06-04,36.94866440724621
2025-06-05,33.14512542414734
2025-06-06,42.92565423783016
2025-06-07,36.94866440724621
2025-06-08,40.75220339034509
2025-06-09,37.49202711911748
2025-06-10,34.77521355976114
2025-06-11,35.31857627163241
2025-06-12,51.076094915899176
2025-06-13,38.578752542860016
2025-06-14,29.88494915291973
2025-06-15,24.99468474607832
2025-06-16,33.14512542414734
2025-06-17,38.578752542860016
2025-06-18,34.23185084788987
2025-06-19,39.66547796660255
2025-06-20,46.185830509057766
2025-06-21,30.428311864791
2025-06-22,29.88494915291973
2025-06-23,45.09910508531523
2025-06-24,43.46901694970143
2025-06-25,44.012379661572695
2025-06-26,35.86193898350368
2025-06-27,30.428311864791
2025-06-28,40.20884067847382
2025-06-29,30.428311864791
2025-06-30,41.83892881408762
2025-07-01,30.428311864791
2025-07-02,16.300881356138035
2025-07-03,28.798223729177195
2025-07-04,34.23185084788987
2025-07-05,33.14512542414734
2025-07-06,36.94866440724621
2025-07-07,32.60176271227607
2025-07-08,36.405301695374945
2025-07-09,44.55574237344396
2025-07-10,35.31857627163241
2025-07-11,29.88494915291973
2025-07-12,41.295566102216355
2025-07-13,42.92565423783016
2025-07-14,36.94866440724621
2025-07-15,35.86193898350368
2025-07-16,42.38229152595889
2025-07-17,35.86193898350368
2025-07-18,27.16813559356339
2025-07-19,38.578752542860016
2025-07-20,36.94866440724621
2025-07-21,30.971674576662267
2025-07-22,17.93096949175184
2025-07-23,39.66547796660255
2025-07-24,40.75220339034509
2025-07-25,38.03538983098875
2025-07-26,54.33627118712678
2025-07-27,33.688488136018606
2025-07-28,42.92565423783016
2025-07-29,41.295566102216355
2025-07-30,39.122115254731284
2025-07-31,51.619457627770444
2025-08-01,44.012379661572695
2025-08-02,29.341586441048463
2025-08-03,34.23185084788987
2025-08-04,36.94866440724621
2025-08-05,32.60176271227607
2025-08-06,33.688488136018606
2025-08-07,41.83892881408762
2025-08-08,45.09910508531523
2025-08-09,38.578752542860016
2025-08-10,24.99468474607832
2025-08-11,29.341586441048463
2025-08-12,36.94866440724621
2025-08-13,39.122115254731284
2025-08-14,37.49202711911748
2025-08-15,31.515037288533534
2025-08-16,33.14512542414734
2025-08-17,44.012379661572695
2025-08-18,51.076094915899176
2025-08-19,40.20884067847382
2025-08-20,35.86193898350368
2025-08-21,29.88494915291973
2025-08-22,26.624772881692124
2025-08-23,26.081410169820856
2025-08-24,38.03538983098875
2025-08-25,36.94866440724621
2025-08-26,44.55574237344396
2025-08-27,34.23185084788987
2025-08-28,34.77521355976114
2025-08-29,33.688488136018606
2025-08-30,35.31857627163241
2025-08-31,26.081410169820856
2025-09-01,29.88494915291973
2025-09-02,38.578752542860016
2025-09-03,33.14512542414734
2025-09-04,34.23185084788987
2025-09-05,39.66547796660255
2025-09-06,46.185830509057766
2025-09-07,41.83892881408762
2025-09-08,41.83892881408762
2025-09-09,37.49202711911748
2025-09-10,36.94866440724621
2025-09-11,36.94866440724621
2025-09-12,33.688488136018606
2025-09-13,28.254861017305927
2025-09-14,34.77521355976114
2025-09-15,29.341586441048463
2025-09-16,37.49202711911748
2025-09-17,35.31857627163241
2025-09-18,33.14512542414734
2025-09-19,41.295566102216355
2025-09-20,30.971674576662267
2025-09-21,35.86193898350368
2025-09-22,36.94866440724621
2025-09-23,39.122115254731284
2025-09-24,33.688488136018606
2025-09-25,35.86193898350368
2025-09-26,30.971674576662267
2025-09-27,29.88494915291973
2025-09-28,27.71149830543466
2025-09-29,26.081410169820856
2025-09-30,47.2725559328003
2025-10-01,31.515037288533534
2025-10-02,34.77521355976114
2025-10-03,36.405301695374945
2025-10-04,34.23185084788987
2025-10-05,26.081410169820856
2025-10-06,33.14512542414734
2025-10-07,26.081410169820856
2025-10-08,27.16813559356339
2025-10-09,41.83892881408762
2025-10-10,32.0584000004048
2025-10-11,31.515037288533534
2025-10-12,30.428311864791
2025-10-13,29.88494915291973
2025-10-14,33.14512542414734
2025-10-15,38.578752542860016
2025-10-16,34.77521355976114
2025-10-17,30.971674576662267
2025-10-18,40.20884067847382
2025-10-19,27.16813559356339
2025-10-20,36.94866440724621
2025-10-21,32.0584000004048
2025-10-22,31.515037288533534
2025-10-23,31.515037288533534
2025-10-24,34.23185084788987
2025-10-25,39.122115254731284
2025-10-26,28.798223729177195
2025-10-27,39.122115254731284
2025-10-28,29.88494915291973
2025-10-29,25.538047457949588
2025-10-30,33.688488136018606
2025-10-31,38.03538983098875
2025-11-01,22.82123389859325
2025-11-02,24.99468474607832
2025-11-03,36.94866440724621
2025-11-04,32.0584000004048
2025-11-05,43.46901694970143
2025-11-06,26.624772881692124
2025-11-07,32.60176271227607
2025-11-08,44.55574237344396
2025-11-09,30.971674576662267
2025-11-10,35.86193898350368
2025-11-11,36.405301695374945
2025-11-12,40.20884067847382
2025-11-13,35.86193898350368
2025-11-14,42.92565423783016
2025-11-15,31.515037288533534
2025-11-16,41.83892881408762
2025-11-17,39.66547796660255
2025-11-18,32.60176271227607
2025-11-19,34.77521355976114
2025-11-20,25.538047457949588
2025-11-21,45.6424677971865
2025-11-22,34.77521355976114
2025-11-23,29.341586441048463
2025-11-24,30.971674576662267
2025-11-25,42.92565423783016
2025-11-26,26.081410169820856
2025-11-27,28.798223729177195
2025-11-28,30.428311864791
2025-11-29,24.451322034207053
2025-11-30,34.23185084788987
2025-12-01,26.081410169820856
2025-12-02,34.77521355976114
2025-12-03,27.16813559356339
2025-12-04,33.14512542414734
2025-12-05,24.451322034207053
2025-12-06,31.515037288533534
2025-12-07,29.341586441048463
2025-12-08,33.14512542414734
2025-12-09,30.428311864791
2025-12-10,34.23185084788987
2025-12-11,42.781323517489355
2025-12-12,21.658098093493816
2025-12-13,29.681188135968007
2025-12-14,29.94437944953065
2025-12-15,30.216060805466284
2025-12-16,28.07657012747317
2025-12-17,39.57208750049968
2025-12-18,41.71157817849279
2025-12-19,28.07657012747317
2025-12-20,26.47195211897833
2025-12-21,24.595652754547856
2025-12-22,29.146315466469726
2025-12-23,32.08387012752377
2025-12-24,28.33976144103581
2025-12-25,33.688488136018606
2025-12-26,27.804888771537534
2025-12-27,27.006824788476607
2025-12-28,22.727843432490374
2025-12-29,26.735143432540973
2025-12-30,31.54899745802549
2025-12-31,34.22336080551689
2026-01-01,29.94437944953065
2026-01-02,33.688488136018606
2026-01-03,32.61874279702205
2026-01-04,32.08387012752377
2026-01-05,29.409506780032373
2026-01-06,41.974769492055444
2026-01-07,40.10696016999796
2026-01-08,27.270016102039254
2026-01-09,44.64913283954684
2026-01-10,43.16337542427384
2026-01-11,28.95104449189099
2026-01-12,22.10807033926221
2026-01-13,29.47742711901628
2026-01-14,39.4786970343968
2026-01-15,32.10934025464273
2026-01-16,34.741253390269186
2026-01-17,28.4246618647657
2026-01-18,31.05657500039215
2026-01-19,45.268905932775
2026-01-20,25.792748729139245
2026-01-21,28.95104449189099
2026-01-22,45.79528855990029
2026-01-23,35.26763601739448
2026-01-24,24.739983474888664
2026-01-25,28.4246618647657
2026-01-26,32.10934025464273
2026-01-27,33.16210550889331
2026-01-28,36.84678389877035
2026-01-29,31.05657500039215
2026-01-30,30.00380974614157
2026-01-31,35.79401864451977
2026-02-01,47.900819068401454
2026-02-02,32.10934025464273
2026-02-03,34.2148707631439
2026-02-04,36.84678389877035
2026-02-05,44.21614067852442
2026-02-06,33.16210550889331
2026-02-07,40.005079661522096
2026-02-08,37.37316652589564
2026-02-09,27.371896610515115
2026-02-10,36.84678389877035
2026-02-11,28.95104449189099
2026-02-12,33.16210550889331
2026-02-13,32.635722881768025
2026-02-14,34.2148707631439
2026-02-15,52.11188008540378
2026-02-16,52.63826271252907
2026-02-17,45.268905932775
2026-02-18,41.58422754289796
2026-02-19,38.42593178014622
2026-02-20,36.32040127164506
2026-02-21,38.952314407271516
2026-02-22,33.688488136018606
2026-02-23,43.16337542427384
2026-02-24,40.53146228864738
2026-02-25,43.16337542427384
2026-02-26,30.53019237326686
2026-02-27,34.741253390269186
2026-02-28,31.582957627517445
2026-03-01,25.792748729139245
2026-03-02,40.005079661522096
2026-03-03,28.4246618647657
2026-03-04,31.05657500039215
2026-03-05,33.16210550889331
2026-03-06,26.845513983389825
2026-03-07,34.741253390269186
2026-03-08,37.89954915302093
2026-03-09,27.371896610515115
2026-03-10,40.53146228864738
2026-03-11,36.84678389877035
2026-03-12,36.32040127164506
2026-03-13,31.05657500039215
2026-03-14,30.00380974614157
2026-03-15,39.4786970343968
2026-03-16,38.952314407271516
2026-03-17,36.32040127164506
2026-03-18,40.005079661522096
2026-03-19,44.74252330564971
2026-03-20,39.4786970343968
2026-03-21,34.741253390269186
2026-03-22,31.05657500039215
2026-03-23,34.741253390269186
2026-03-24,31.05657500039215
2026-03-25,41.05784491577268
2026-03-26,27.89827923764041
2026-03-27,30.00380974614157
2026-03-28,38.952314407271516
2026-03-29,45.268905932775
2026-03-30,35.26763601739448
2026-03-31,40.53146228864738
2026-04-01,46.321671187025586
2026-04-02,36.84678389877035
2026-04-03,36.32040127164506
2026-04-04,36.32040127164506
2026-04-05,29.47742711901628
2026-04-06,38.42593178014622
2026-04-07,42.63699279714855
2026-04-08,40.005079661522096
2026-04-09,36.32040127164506
2026-04-10,31.582957627517445
2026-04-11,34.741253390269186
2026-04-12,43.16337542427384
2026-04-13,36.84678389877035
2026-04-14,39.4786970343968
2026-04-15,39.4786970343968
2026-04-16,33.16210550889331
2026-04-17,41.05784491577268
2026-04-18,34.741253390269186
2026-04-19,32.635722881768025
2026-04-20,44.21614067852442
2026-04-21,42.11061017002326
2026-04-22,28.95104449189099
2026-04-23,28.95104449189099
2026-04-24,37.37316652589564
2026-04-25,35.26763601739448
2026-04-26,40.53146228864738
2026-04-27,33.688488136018606
2026-04-28,36.84678389877035
2026-04-29,35.79401864451977
2026-04-30,40.53146228864738
2026-05-01,30.00380974614157
2026-05-02,31.05657500039215
2026-05-03,38.42593178014622
2026-05-04,35.79401864451977
2026-05-05,41.58422754289796
2026-05-06,30.53019237326686
2026-05-07,37.37316652589564
2026-05-08,32.635722881768025
2026-05-09,33.688488136018606
2026-05-10,34.2148707631439
2026-05-11,37.89954915302093
2026-05-12,34.741253390269186
2026-05-13,31.582957627517445
2026-05-14,41.05784491577268
2026-05-15,43.68975805139913
2026-05-16,40.53146228864738
2026-05-17,28.4246618647657
2026-05-18,32.10934025464273
2026-05-19,35.26763601739448
2026-05-20,30.53019237326686
2026-05-21,28.95104449189099
2026-05-22,31.05657500039215
2026-05-23,40.005079661522096
2026-05-24,33.16210550889331
2026-05-25,38.952314407271516
2026-05-26,38.42593178014622
2026-05-27,41.05784491577268
2026-05-28,36.32040127164506
2026-05-29,37.37316652589564
2026-05-30,30.00380974614157
2026-05-31,35.79401864451977
