Time,spectrum
2024-09-30,56.15668479659452
2024-10-01,55.342819799542426
2024-10-02,57.784414790698705
2024-10-03,54.52895480249033
2024-10-04,55.342819799542426
2024-10-05,53.71508980543823
2024-10-06,52.90122480838614
2024-10-07,55.342819799542426
2024-10-08,50.45962981722986
2024-10-09,52.90122480838614
2024-10-10,63.48146977006337
2024-10-11,59.4121447848029
2024-10-12,52.90122480838614
2024-10-13,50.45962981722986
2024-10-14,55.342819799542426
2024-10-15,52.90122480838614
2024-10-16,52.087359811334046
2024-10-17,55.342819799542426
2024-10-18,52.087359811334046
2024-10-19,46.39030483196939
2024-10-20,42.320979846708916
2024-10-21,50.45962981722986
2024-10-22,53.71508980543823
2024-10-23,48.83189982312567
2024-10-24,50.45962981722986
2024-10-25,49.64576482017776
2024-10-26,47.20416982902148
2024-10-27,44.762574837865195
2024-10-28,47.20416982902148
2024-10-29,49.64576482017776
2024-10-30,48.018034826073574
2024-10-31,45.57643983491729
2024-11-01,50.45962981722986
2024-11-02,48.018034826073574
2024-11-03,41.507114849656816
2024-11-04,47.20416982902148
2024-11-05,47.20416982902148
2024-11-06,37.43778986439634
2024-11-07,47.20416982902148
2024-11-08,48.018034826073574
2024-11-09,44.762574837865195
2024-11-10,43.9487098408131
2024-11-11,46.39030483196939
2024-11-12,48.018034826073574
2024-11-13,49.64576482017776
2024-11-14,46.39030483196939
2024-11-15,47.20416982902148
2024-11-16,43.9487098408131
2024-11-17,40.69324985260472
2024-11-18,43.9487098408131
2024-11-19,45.57643983491729
2024-11-20,47.20416982902148
2024-11-21,45.57643983491729
2024-11-22,45.57643983491729
2024-11-23,44.762574837865195
2024-11-24,40.69324985260472
2024-11-25,43.9487098408131
2024-11-26,44.762574837865195
2024-11-27,45.57643983491729
2024-11-28,36.62392486734425
2024-11-29,51.27349481428195
2024-11-30,47.20416982902148
2024-12-01,45.57643983491729
2024-12-02,46.39030483196939
2024-12-03,48.83189982312567
2024-12-04,47.20416982902148
2024-12-05,44.762574837865195
2024-12-06,50.45962981722986
2024-12-07,44.762574837865195
2024-12-08,40.69324985260472
2024-12-09,42.320979846708916
2024-12-10,43.9487098408131
2024-12-11,44.762574837865195
2024-12-12,46.39030483196939
2024-12-13,43.9487098408131
2024-12-14,42.320979846708916
2024-12-15,39.06551985850054
2024-12-16,42.320979846708916
2024-12-17,42.320979846708916
2024-12-18,43.13484484376101
2024-12-19,43.9487098408131
2024-12-20,44.762574837865195
2024-12-21,43.13484484376101
2024-12-22,42.320979846708916
2024-12-23,41.507114849656816
2024-12-24,37.43778986439634
2024-12-25,30.113004890927495
2024-12-26,44.762574837865195
2024-12-27,48.83189982312567
2024-12-28,45.57643983491729
2024-12-29,39.87938485555263
2024-12-30,48.018034826073574
2024-12-31,45.57643983491729
2025-01-01,43.9487098408131
2025-01-02,47.20416982902148
2025-01-03,48.018034826073574
2025-01-04,44.762574837865195
2025-01-05,39.87938485555263
2025-01-06,43.9487098408131
2025-01-07,43.9487098408131
2025-01-08,47.20416982902148
2025-01-09,45.57643983491729
2025-01-10,47.20416982902148
2025-01-11,42.320979846708916
2025-01-12,40.69324985260472
2025-01-13,41.507114849656816
2025-01-14,45.57643983491729
2025-01-15,44.762574837865195
2025-01-16,47.20416982902148
2025-01-17,45.57643983491729
2025-01-18,44.762574837865195
2025-01-19,41.507114849656816
2025-01-20,45.57643983491729
2025-01-21,45.57643983491729
2025-01-22,47.20416982902148
2025-01-23,44.762574837865195
2025-01-24,44.762574837865195
2025-01-25,42.320979846708916
2025-01-26,39.87938485555263
2025-01-27,44.762574837865195
2025-01-28,42.320979846708916
2025-01-29,42.320979846708916
2025-01-30,44.762574837865195
2025-01-31,45.57643983491729
2025-02-01,43.13484484376101
2025-02-02,40.69324985260472
2025-02-03,44.762574837865195
2025-02-04,43.9487098408131
2025-02-05,44.762574837865195
2025-02-06,42.320979846708916
2025-02-07,45.57643983491729
2025-02-08,43.9487098408131
2025-02-09,43.13484484376101
2025-02-10,41.507114849656816
2025-02-11,46.39030483196939
2025-02-12,43.9487098408131
2025-02-13,46.39030483196939
2025-02-14,44.762574837865195
2025-02-15,43.9487098408131
2025-02-16,44.762574837865195
2025-02-17,44.762574837865195
2025-02-18,44.762574837865195
2025-02-19,45.57643983491729
2025-02-20,48.018034826073574
2025-02-21,50.45962981722986
2025-02-22,45.57643983491729
2025-02-23,44.762574837865195
2025-02-24,44.762574837865195
2025-02-25,44.762574837865195
2025-02-26,47.20416982902148
2025-02-27,45.57643983491729
2025-02-28,49.64576482017776
2025-03-01,46.39030483196939
2025-03-02,44.762574837865195
2025-03-03,48.018034826073574
2025-03-04,48.83189982312567
2025-03-05,52.087359811334046
2025-03-06,52.90122480838614
2025-03-07,44.762574837865195
2025-03-08,43.13484484376101
2025-03-09,41.507114849656816
2025-03-10,44.762574837865195
2025-03-11,45.57643983491729
2025-03-12,46.39030483196939
2025-03-13,46.39030483196939
2025-03-14,47.20416982902148
2025-03-15,43.9487098408131
2025-03-16,43.9487098408131
2025-03-17,47.20416982902148
2025-03-18,48.018034826073574
2025-03-19,45.57643983491729
2025-03-20,51.27349481428195
2025-03-21,48.018034826073574
2025-03-22,42.320979846708916
2025-03-23,43.13484484376101
2025-03-24,43.13484484376101
2025-03-25,43.9487098408131
2025-03-26,43.13484484376101
2025-03-27,48.018034826073574
2025-03-28,46.39030483196939
2025-03-29,46.39030483196939
2025-03-30,43.9487098408131
2025-03-31,47.20416982902148
2025-04-01,48.018034826073574
2025-04-02,51.27349481428195
2025-04-03,62.66760477301128
2025-04-04,69.99238974648013
2025-04-05,74.87557972879269
2025-04-06,71.62011974058431
2025-04-07,62.66760477301128
2025-04-08,63.48146977006337
2025-04-09,62.66760477301128
2025-04-10,61.85373977595918
2025-04-11,62.66760477301128
2025-04-12,64.29533476711546
2025-04-13,56.97054979364661
2025-04-14,56.15668479659452
2025-04-15,61.929448147777975
2025-04-16,58.598279787750805
2025-04-17,56.35541927261887
2025-04-18,58.598279787750805
2025-04-19,55.607799100908224
2025-04-20,51.188322895985806
2025-04-21,54.86017892919758
2025-04-22,52.276630740881046
2025-04-23,56.01473159943427
2025-04-24,56.01473159943427
2025-04-25,51.188322895985806
2025-04-26,50.440702724275155
2025-04-27,48.94546238085387
2025-04-28,51.188322895985806
2025-04-29,52.276630740881046
2025-04-30,52.276630740881046
2025-05-01,52.68356323940709
2025-05-02,53.77187108430233
2025-05-03,51.188322895985806
2025-05-04,46.70260186572193
2025-05-05,49.69308255256451
2025-05-06,50.440702724275155
2025-05-07,47.45022203743258
2025-05-08,48.94546238085387
2025-05-09,50.440702724275155
2025-05-10,47.10953436424798
2025-05-11,42.28312566079951
2025-05-12,50.440702724275155
2025-05-13,49.69308255256451
2025-05-14,48.60477470766927
2025-05-15,49.05902493858207
2025-05-16,50.42177563132046
2025-05-17,58.598279787750805
2025-05-18,50.42177563132046
2025-05-19,50.42177563132046
2025-05-20,49.740400284951264
2025-05-21,47.696274245843675
2025-05-22,49.740400284951264
2025-05-23,49.05902493858207
2025-05-24,42.92664682125931
2025-05-25,42.24527147489012
2025-05-26,42.24527147489012
2025-05-27,48.377649592212876
2025-05-28,49.05902493858207
2025-05-29,48.377649592212876
2025-05-30,51.78452632405885
2025-05-31,47.696274245843675
2025-06-01,42.24527147489012
2025-06-02,47.01489889947448
2025-06-03,49.740400284951264
2025-06-04,47.01489889947448
2025-06-05,47.696274245843675
2025-06-06,50.42177563132046
2025-06-07,43.608022167628505
2025-06-08,42.92664682125931
2025-06-09,46.33352355310529
2025-06-10,47.696274245843675
2025-06-11,45.65214820673609
2025-06-12,49.05902493858207
2025-06-13,49.05902493858207
2025-06-14,45.65214820673609
2025-06-15,46.33352355310529
2025-06-16,49.740400284951264
2025-06-17,49.05902493858207
2025-06-18,47.696274245843675
2025-06-19,47.696274245843675
2025-06-20,47.01489889947448
2025-06-21,42.92664682125931
2025-06-22,41.563896128520916
2025-06-23,49.740400284951264
2025-06-24,49.740400284951264
2025-06-25,48.377649592212876
2025-06-26,49.740400284951264
2025-06-27,50.42177563132046
2025-06-28,42.24527147489012
2025-06-29,40.88252078215172
2025-06-30,48.377649592212876
2025-07-01,51.10315097768965
2025-07-02,50.42177563132046
2025-07-03,49.05902493858207
2025-07-04,41.563896128520916
2025-07-05,42.24527147489012
2025-07-06,42.92664682125931
2025-07-07,51.10315097768965
2025-07-08,50.42177563132046
2025-07-09,51.78452632405885
2025-07-10,50.42177563132046
2025-07-11,51.10315097768965
2025-07-12,46.33352355310529
2025-07-13,41.563896128520916
2025-07-14,55.87277840227402
2025-07-15,51.10315097768965
2025-07-16,49.05902493858207
2025-07-17,51.78452632405885
2025-07-18,49.05902493858207
2025-07-19,47.696274245843675
2025-07-20,44.2893975139977
2025-07-21,50.42177563132046
2025-07-22,49.05902493858207
2025-07-23,50.42177563132046
2025-07-24,49.740400284951264
2025-07-25,50.42177563132046
2025-07-26,47.01489889947448
2025-07-27,44.2893975139977
2025-07-28,52.465901670428046
2025-07-29,57.91690444138161
2025-07-30,53.14727701679724
2025-07-31,56.554153748643216
2025-08-01,68.13753463691954
2025-08-02,49.05902493858207
2025-08-03,43.608022167628505
2025-08-04,50.42177563132046
2025-08-05,58.598279787750805
2025-08-06,52.465901670428046
2025-08-07,51.78452632405885
2025-08-08,53.14727701679724
2025-08-09,49.05902493858207
2025-08-10,45.65214820673609
2025-08-11,49.05902493858207
2025-08-12,49.740400284951264
2025-08-13,49.05902493858207
2025-08-14,49.740400284951264
2025-08-15,47.696274245843675
2025-08-16,44.97077286036689
2025-08-17,43.608022167628505
2025-08-18,49.05902493858207
2025-08-19,49.05902493858207
2025-08-20,49.05902493858207
2025-08-21,47.696274245843675
2025-08-22,48.377649592212876
2025-08-23,47.696274245843675
2025-08-24,44.97077286036689
2025-08-25,48.377649592212876
2025-08-26,48.377649592212876
2025-08-27,47.696274245843675
2025-08-28,47.696274245843675
2025-08-29,49.05902493858207
2025-08-30,51.10315097768965
2025-08-31,44.97077286036689
2025-09-01,42.92664682125931
2025-09-02,47.01489889947448
2025-09-03,49.05902493858207
2025-09-04,48.377649592212876
2025-09-05,51.10315097768965
2025-09-06,51.10315097768965
2025-09-07,48.377649592212876
2025-09-08,48.377649592212876
2025-09-09,47.696274245843675
2025-09-10,44.2893975139977
2025-09-11,46.33352355310529
2025-09-12,49.05902493858207
2025-09-13,49.740400284951264
2025-09-14,45.65214820673609
2025-09-15,47.01489889947448
2025-09-16,47.696274245843675
2025-09-17,47.01489889947448
2025-09-18,47.01489889947448
2025-09-19,45.65214820673609
2025-09-20,51.10315097768965
2025-09-21,46.33352355310529
2025-09-22,48.377649592212876
2025-09-23,52.465901670428046
2025-09-24,49.05902493858207
2025-09-25,50.42177563132046
2025-09-26,58.598279787750805
2025-09-27,49.740400284951264
2025-09-28,50.42177563132046
2025-09-29,47.01489889947448
2025-09-30,53.828652363166434
2025-10-01,52.465901670428046
2025-10-02,51.78452632405885
2025-10-03,48.377649592212876
2025-10-04,47.01489889947448
2025-10-05,45.65214820673609
2025-10-06,47.696274245843675
2025-10-07,49.740400284951264
2025-10-08,55.87277840227402
2025-10-09,55.19140305590483
2025-10-10,50.42177563132046
2025-10-11,47.01489889947448
2025-10-12,40.20114543578253
2025-10-13,47.696274245843675
2025-10-14,46.33352355310529
2025-10-15,49.05902493858207
2025-10-16,48.377649592212876
2025-10-17,49.740400284951264
2025-10-18,47.01489889947448
2025-10-19,47.696274245843675
2025-10-20,51.10315097768965
2025-10-21,48.377649592212876
2025-10-22,50.42177563132046
2025-10-23,48.377649592212876
2025-10-24,50.42177563132046
2025-10-25,50.42177563132046
2025-10-26,45.65214820673609
2025-10-27,46.33352355310529
2025-10-28,48.377649592212876
2025-10-29,47.696274245843675
2025-10-30,50.42177563132046
2025-10-31,50.42177563132046
2025-11-01,52.465901670428046
2025-11-02,49.05902493858207
2025-11-03,52.465901670428046
2025-11-04,51.78452632405885
2025-11-05,49.740400284951264
2025-11-06,49.05902493858207
2025-11-07,50.42177563132046
2025-11-08,49.740400284951264
2025-11-09,46.33352355310529
2025-11-10,46.33352355310529
2025-11-11,51.10315097768965
2025-11-12,47.01489889947448
2025-11-13,51.10315097768965
2025-11-14,51.10315097768965
2025-11-15,47.01489889947448
2025-11-16,45.65214820673609
2025-11-17,46.33352355310529
2025-11-18,46.33352355310529
2025-11-19,48.377649592212876
2025-11-20,50.42177563132046
2025-11-21,49.740400284951264
2025-11-22,47.01489889947448
2025-11-23,42.24527147489012
2025-11-24,46.33352355310529
2025-11-25,50.42177563132046
2025-11-26,49.740400284951264
2025-11-27,37.475644050305746
2025-11-28,45.65214820673609
2025-11-29,49.05902493858207
2025-11-30,44.2893975139977
2025-12-01,50.42177563132046
2025-12-02,53.14727701679724
2025-12-03,49.05902493858207
2025-12-04,47.01489889947448
2025-12-05,47.01489889947448
2025-12-06,46.33352355310529
2025-12-07,42.24527147489012
2025-12-08,44.97077286036689
2025-12-09,44.97077286036689
2025-12-10,44.2893975139977
2025-12-11,46.46046302527536
2025-12-12,46.80115069845995
2025-12-13,44.233553389408314
2025-12-14,39.43904644448965
2025-12-15,44.233553389408314
2025-12-16,45.71815981331967
2025-12-17,47.20276623723103
2025-12-18,45.71815981331967
2025-12-19,47.543453910415636
2025-12-20,44.975856601364
2025-12-21,40.92365286840101
2025-12-22,44.233553389408314
2025-12-23,46.05884748650428
2025-12-24,42.00664375354128
2025-12-25,34.644539499570975
2025-12-26,46.46046302527536
2025-12-27,48.28575712237131
2025-12-28,43.892865716223724
2025-12-29,53.82256727924566
2025-12-30,50.512666758238346
2025-12-31,47.20276623723103
2026-01-01,42.74894696549696
2026-01-02,49.77036354628267
2026-01-03,44.233553389408314
2026-01-04,42.74894696549696
2026-01-05,44.975856601364
2026-01-06,44.6351689281794
2026-01-07,44.975856601364
2026-01-08,45.71815981331967
2026-01-09,48.28575712237131
2026-01-10,48.19386465252975
2026-01-11,40.161553877108126
2026-01-12,44.17770926481894
2026-01-13,44.9809403423611
2026-01-14,48.19386465252975
2026-01-15,48.99709573007191
2026-01-16,47.39063357498759
2026-01-17,45.78417141990326
2026-01-18,40.964784954650284
2026-01-19,44.9809403423611
2026-01-20,44.17770926481894
2026-01-21,46.587402497445424
2026-01-22,46.587402497445424
2026-01-23,44.9809403423611
2026-01-24,44.9809403423611
2026-01-25,48.19386465252975
2026-01-26,49.80032680761408
2026-01-27,44.9809403423611
2026-01-28,44.9809403423611
2026-01-29,46.587402497445424
2026-01-30,48.19386465252975
2026-01-31,48.19386465252975
2026-02-01,44.9809403423611
2026-02-02,50.603557885156235
2026-02-03,49.80032680761408
2026-02-04,48.19386465252975
2026-02-05,49.80032680761408
2026-02-06,48.99709573007191
2026-02-07,47.39063357498759
2026-02-08,54.61971327286705
2026-02-09,49.80032680761408
2026-02-10,47.39063357498759
2026-02-11,48.19386465252975
2026-02-12,47.39063357498759
2026-02-13,45.78417141990326
2026-02-14,44.17770926481894
2026-02-15,45.78417141990326
2026-02-16,48.19386465252975
2026-02-17,48.99709573007191
2026-02-18,48.99709573007191
2026-02-19,44.9809403423611
2026-02-20,49.80032680761408
2026-02-21,48.19386465252975
2026-02-22,43.37447818727677
2026-02-23,48.19386465252975
2026-02-24,48.19386465252975
2026-02-25,49.80032680761408
2026-02-26,51.4067889626984
2026-02-27,56.226175427951375
2026-02-28,48.99709573007191
2026-03-01,46.587402497445424
2026-03-02,53.01325111778272
2026-03-03,56.226175427951375
2026-03-04,53.01325111778272
2026-03-05,54.61971327286705
2026-03-06,51.4067889626984
2026-03-07,48.99709573007191
2026-03-08,47.39063357498759
2026-03-09,50.603557885156235
2026-03-10,50.603557885156235
2026-03-11,57.02940650549354
2026-03-12,52.210020040240565
2026-03-13,53.81648219532489
2026-03-14,55.42294435040921
2026-03-15,50.603557885156235
2026-03-16,55.42294435040921
2026-03-17,55.42294435040921
2026-03-18,52.210020040240565
2026-03-19,57.02940650549354
2026-03-20,55.42294435040921
2026-03-21,53.81648219532489
2026-03-22,49.80032680761408
2026-03-23,53.01325111778272
2026-03-24,52.210020040240565
2026-03-25,49.80032680761408
2026-03-26,57.02940650549354
2026-03-27,54.61971327286705
2026-03-28,56.226175427951375
2026-03-29,50.603557885156235
2026-03-30,52.210020040240565
2026-03-31,61.848792970746516
2026-04-01,69.07787266862597
2026-04-02,75.50372128896328
2026-04-03,76.30695236650544
2026-04-04,77.1101834440476
2026-04-05,74.70049021142111
2026-04-06,80.32310775421625
2026-04-07,75.50372128896328
2026-04-08,78.71664559913192
2026-04-09,77.91341452158976
2026-04-10,79.51987667667409
2026-04-11,74.70049021142111
2026-04-12,69.88110374616814
2026-04-13,63.45525512583084
2026-04-14,67.47141051354166
2026-04-15,65.06171728091516
2026-04-16,67.47141051354166
2026-04-17,65.06171728091516
2026-04-18,66.66817943599949
2026-04-19,61.848792970746516
2026-04-20,61.04556189320435
2026-04-21,61.04556189320435
2026-04-22,61.04556189320435
2026-04-23,57.8326375830357
2026-04-24,57.02940650549354
2026-04-25,56.226175427951375
2026-04-26,57.02940650549354
2026-04-27,54.61971327286705
2026-04-28,57.02940650549354
2026-04-29,53.81648219532489
2026-04-30,56.226175427951375
2026-05-01,57.02940650549354
2026-05-02,51.4067889626984
2026-05-03,54.61971327286705
2026-05-04,55.42294435040921
2026-05-05,55.42294435040921
2026-05-06,53.81648219532489
2026-05-07,53.01325111778272
2026-05-08,53.01325111778272
2026-05-09,51.4067889626984
2026-05-10,47.39063357498759
2026-05-11,50.603557885156235
2026-05-12,52.210020040240565
2026-05-13,53.01325111778272
2026-05-14,57.02940650549354
2026-05-15,59.43909973812003
2026-05-16,58.63586866057786
2026-05-17,53.81648219532489
2026-05-18,57.8326375830357
2026-05-19,60.242330815662186
2026-05-20,57.8326375830357
2026-05-21,56.226175427951375
2026-05-22,57.8326375830357
2026-05-23,57.02940650549354
2026-05-24,52.210020040240565
2026-05-25,49.80032680761408
2026-05-26,53.81648219532489
2026-05-27,57.02940650549354
2026-05-28,57.02940650549354
2026-05-29,57.02940650549354
2026-05-30,56.226175427951375
2026-05-31,53.81648219532489
