Time,ebay
2024-09-25,62.94685995119755
2024-09-26,64.5404513423671
2024-09-27,61.35326856002799
2024-09-28,67.72763412470623
2024-09-29,67.72763412470623
2024-09-30,58.962881473273654
2024-10-01,60.556472864443215
2024-10-02,61.35326856002799
2024-10-03,62.94685995119755
2024-10-04,63.74365564678233
2024-10-05,64.5404513423671
2024-10-06,65.33724703795188
2024-10-07,61.35326856002799
2024-10-08,60.556472864443215
2024-10-09,58.962881473273654
2024-10-10,60.556472864443215
2024-10-11,58.962881473273654
2024-10-12,66.13404273353667
2024-10-13,65.33724703795188
2024-10-14,63.74365564678233
2024-10-15,64.5404513423671
2024-10-16,58.16608577768888
2024-10-17,64.5404513423671
2024-10-18,61.35326856002799
2024-10-19,62.150064255612776
2024-10-20,62.150064255612776
2024-10-21,64.5404513423671
2024-10-22,62.150064255612776
2024-10-23,61.35326856002799
2024-10-24,58.962881473273654
2024-10-25,58.16608577768888
2024-10-26,62.150064255612776
2024-10-27,66.13404273353667
2024-10-28,61.35326856002799
2024-10-29,59.75967716885844
2024-10-30,58.962881473273654
2024-10-31,56.57249438651932
2024-11-01,58.962881473273654
2024-11-02,62.94685995119755
2024-11-03,65.33724703795188
2024-11-04,60.556472864443215
2024-11-05,56.57249438651932
2024-11-06,40.63658047482374
2024-11-07,58.16608577768888
2024-11-08,60.556472864443215
2024-11-09,63.74365564678233
2024-11-10,68.524429820291
2024-11-11,66.13404273353667
2024-11-12,64.5404513423671
2024-11-13,61.35326856002799
2024-11-14,61.35326856002799
2024-11-15,62.94685995119755
2024-11-16,61.35326856002799
2024-11-17,70.11802121146056
2024-11-18,65.33724703795188
2024-11-19,63.74365564678233
2024-11-20,62.94685995119755
2024-11-21,64.5404513423671
2024-11-22,60.556472864443215
2024-11-23,65.33724703795188
2024-11-24,68.524429820291
2024-11-25,67.72763412470623
2024-11-26,67.72763412470623
2024-11-27,66.93083842912145
2024-11-28,64.5404513423671
2024-11-29,78.08597816730835
2024-11-30,77.28918247172358
2024-12-01,71.71161260263013
2024-12-02,70.91481690704535
2024-12-03,66.93083842912145
2024-12-04,66.93083842912145
2024-12-05,67.72763412470623
2024-12-06,66.93083842912145
2024-12-07,72.5084082982149
2024-12-08,72.5084082982149
2024-12-09,66.93083842912145
2024-12-10,67.72763412470623
2024-12-11,67.72763412470623
2024-12-12,70.91481690704535
2024-12-13,68.524429820291
2024-12-14,71.71161260263013
2024-12-15,71.71161260263013
2024-12-16,68.524429820291
2024-12-17,68.524429820291
2024-12-18,66.13404273353667
2024-12-19,65.33724703795188
2024-12-20,65.33724703795188
2024-12-21,63.74365564678233
2024-12-22,62.94685995119755
2024-12-23,63.74365564678233
2024-12-24,62.150064255612776
2024-12-25,64.5404513423671
2024-12-26,73.30520399379968
2024-12-27,76.4923867761388
2024-12-28,71.71161260263013
2024-12-29,70.91481690704535
2024-12-30,72.5084082982149
2024-12-31,66.93083842912145
2025-01-01,61.35326856002799
2025-01-02,70.11802121146056
2025-01-03,74.89879538496923
2025-01-04,71.71161260263013
2025-01-05,74.89879538496923
2025-01-06,64.5404513423671
2025-01-07,64.5404513423671
2025-01-08,68.524429820291
2025-01-09,63.74365564678233
2025-01-10,63.74365564678233
2025-01-11,70.11802121146056
2025-01-12,68.524429820291
2025-01-13,68.524429820291
2025-01-14,66.93083842912145
2025-01-15,63.74365564678233
2025-01-16,62.94685995119755
2025-01-17,63.74365564678233
2025-01-18,68.524429820291
2025-01-19,67.72763412470623
2025-01-20,64.5404513423671
2025-01-21,63.74365564678233
2025-01-22,67.72763412470623
2025-01-23,78.08597816730835
2025-01-24,79.67956955847791
2025-01-25,79.67956955847791
2025-01-26,74.10199968938446
2025-01-27,66.93083842912145
2025-01-28,67.72763412470623
2025-01-29,63.74365564678233
2025-01-30,62.94685995119755
2025-01-31,65.33724703795188
2025-02-01,69.32122551587578
2025-02-02,71.71161260263013
2025-02-03,63.74365564678233
2025-02-04,63.74365564678233
2025-02-05,62.94685995119755
2025-02-06,64.5404513423671
2025-02-07,62.94685995119755
2025-02-08,69.32122551587578
2025-02-09,65.33724703795188
2025-02-10,59.75967716885844
2025-02-11,61.35326856002799
2025-02-12,63.74365564678233
2025-02-13,59.75967716885844
2025-02-14,62.150064255612776
2025-02-15,66.13404273353667
2025-02-16,69.32122551587578
2025-02-17,66.93083842912145
2025-02-18,63.74365564678233
2025-02-19,64.5404513423671
2025-02-20,62.94685995119755
2025-02-21,63.74365564678233
2025-02-22,68.524429820291
2025-02-23,72.5084082982149
2025-02-24,66.93083842912145
2025-02-25,65.33724703795188
2025-02-26,62.150064255612776
2025-02-27,62.94685995119755
2025-02-28,62.150064255612776
2025-03-01,67.72763412470623
2025-03-02,70.91481690704535
2025-03-03,66.13404273353667
2025-03-04,62.94685995119755
2025-03-05,62.150064255612776
2025-03-06,65.33724703795188
2025-03-07,65.33724703795188
2025-03-08,67.72763412470623
2025-03-09,70.11802121146056
2025-03-10,62.94685995119755
2025-03-11,63.74365564678233
2025-03-12,66.13404273353667
2025-03-13,62.94685995119755
2025-03-14,63.74365564678233
2025-03-15,64.5404513423671
2025-03-16,68.524429820291
2025-03-17,64.5404513423671
2025-03-18,62.94685995119755
2025-03-19,64.5404513423671
2025-03-20,62.150064255612776
2025-03-21,61.35326856002799
2025-03-22,64.5404513423671
2025-03-23,66.13404273353667
2025-03-24,63.74365564678233
2025-03-25,64.5404513423671
2025-03-26,60.556472864443215
2025-03-27,56.57249438651932
2025-03-28,62.150064255612776
2025-03-29,66.13404273353667
2025-03-30,66.13404273353667
2025-03-31,62.94685995119755
2025-04-01,62.94685995119755
2025-04-02,58.16608577768888
2025-04-03,62.94685995119755
2025-04-04,61.35326856002799
2025-04-05,67.72763412470623
2025-04-06,69.32122551587578
2025-04-07,62.94685995119755
2025-04-08,63.74365564678233
2025-04-09,61.35326856002799
2025-04-10,63.74365564678233
2025-04-11,61.35326856002799
2025-04-12,66.93083842912145
2025-04-13,66.93083842912145
2025-04-14,62.150064255612776
2025-04-15,65.00433924733085
2025-04-16,61.7734964268775
2025-04-17,62.990519989311785
2025-04-18,62.990519989311785
2025-04-19,60.567387873971775
2025-04-20,64.60594139953847
2025-04-21,62.990519989311785
2025-04-22,63.388917837104174
2025-04-23,60.567387873971775
2025-04-24,59.75967716885844
2025-04-25,57.33654505351842
2025-04-26,62.990519989311785
2025-04-27,65.00433924733085
2025-04-28,61.7734964268775
2025-04-29,61.375098579085105
2025-04-30,58.14425575863176
2025-05-01,57.734942901310816
2025-05-02,59.75967716885844
2025-05-03,64.19662854221751
2025-05-04,64.60594139953847
2025-05-05,62.18280928419845
2025-05-06,63.388917837104174
2025-05-07,60.96578572176416
2025-05-08,59.75967716885844
2025-05-09,58.951966463745094
2025-05-10,64.60594139953847
2025-05-11,59.75967716885844
2025-05-12,65.8120499524442
2025-05-13,62.18280928419845
2025-05-14,61.375098579085105
2025-05-15,60.578302883500335
2025-05-16,58.122425739574645
2025-05-17,67.1273086006355
2025-05-18,63.03418002742602
2025-05-19,62.21555431278412
2025-05-20,63.852805742067915
2025-05-21,61.396928598142225
2025-05-22,63.852805742067915
2025-05-23,61.396928598142225
2025-05-24,61.396928598142225
2025-05-25,62.21555431278412
2025-05-26,65.49005717135171
2025-05-27,64.67143145670981
2025-05-28,65.49005717135171
2025-05-29,67.9459343152774
2025-05-30,64.67143145670981
2025-05-31,65.49005717135171
2025-06-01,65.49005717135171
2025-06-02,64.67143145670981
2025-06-03,66.3086828859936
2025-06-04,61.396928598142225
2025-06-05,71.22043717384499
2025-06-06,69.58318574456119
2025-06-07,64.67143145670981
2025-06-08,63.03418002742602
2025-06-09,65.49005717135171
2025-06-10,65.49005717135171
2025-06-11,66.3086828859936
2025-06-12,63.852805742067915
2025-06-13,61.396928598142225
2025-06-14,63.852805742067915
2025-06-15,63.852805742067915
2025-06-16,65.49005717135171
2025-06-17,66.3086828859936
2025-06-18,64.67143145670981
2025-06-19,62.21555431278412
2025-06-20,61.396928598142225
2025-06-21,65.49005717135171
2025-06-22,62.21555431278412
2025-06-23,62.21555431278412
2025-06-24,64.67143145670981
2025-06-25,59.75967716885844
2025-06-26,63.03418002742602
2025-06-27,63.852805742067915
2025-06-28,63.852805742067915
2025-06-29,62.21555431278412
2025-06-30,63.03418002742602
2025-07-01,65.49005717135171
2025-07-02,61.396928598142225
2025-07-03,63.852805742067915
2025-07-04,64.67143145670981
2025-07-05,62.21555431278412
2025-07-06,65.49005717135171
2025-07-07,66.3086828859936
2025-07-08,67.9459343152774
2025-07-09,65.49005717135171
2025-07-10,65.49005717135171
2025-07-11,71.22043717384499
2025-07-12,64.67143145670981
2025-07-13,66.3086828859936
2025-07-14,68.7645600299193
2025-07-15,67.1273086006355
2025-07-16,66.3086828859936
2025-07-17,67.1273086006355
2025-07-18,65.49005717135171
2025-07-19,72.03906288848688
2025-07-20,70.40181145920309
2025-07-21,74.49494003241257
2025-07-22,68.7645600299193
2025-07-23,68.7645600299193
2025-07-24,65.49005717135171
2025-07-25,64.67143145670981
2025-07-26,67.9459343152774
2025-07-27,70.40181145920309
2025-07-28,67.9459343152774
2025-07-29,67.9459343152774
2025-07-30,65.49005717135171
2025-07-31,72.03906288848688
2025-08-01,67.1273086006355
2025-08-02,67.9459343152774
2025-08-03,69.58318574456119
2025-08-04,69.58318574456119
2025-08-05,68.7645600299193
2025-08-06,65.49005717135171
2025-08-07,67.9459343152774
2025-08-08,67.9459343152774
2025-08-09,67.9459343152774
2025-08-10,71.22043717384499
2025-08-11,68.7645600299193
2025-08-12,67.9459343152774
2025-08-13,63.852805742067915
2025-08-14,65.49005717135171
2025-08-15,63.03418002742602
2025-08-16,63.852805742067915
2025-08-17,69.58318574456119
2025-08-18,66.3086828859936
2025-08-19,64.67143145670981
2025-08-20,63.852805742067915
2025-08-21,63.03418002742602
2025-08-22,61.396928598142225
2025-08-23,63.03418002742602
2025-08-24,66.3086828859936
2025-08-25,66.3086828859936
2025-08-26,64.67143145670981
2025-08-27,63.852805742067915
2025-08-28,60.578302883500335
2025-08-29,63.03418002742602
2025-08-30,63.03418002742602
2025-08-31,65.49005717135171
2025-09-01,67.1273086006355
2025-09-02,63.852805742067915
2025-09-03,65.49005717135171
2025-09-04,62.21555431278412
2025-09-05,61.396928598142225
2025-09-06,62.21555431278412
2025-09-07,66.3086828859936
2025-09-08,65.49005717135171
2025-09-09,62.21555431278412
2025-09-10,58.122425739574645
2025-09-11,55.666548595648955
2025-09-12,58.94105145421654
2025-09-13,60.578302883500335
2025-09-14,58.94105145421654
2025-09-15,62.21555431278412
2025-09-16,58.122425739574645
2025-09-17,60.578302883500335
2025-09-18,60.578302883500335
2025-09-19,55.666548595648955
2025-09-20,62.21555431278412
2025-09-21,59.75967716885844
2025-09-22,59.75967716885844
2025-09-23,62.21555431278412
2025-09-24,61.396928598142225
2025-09-25,62.21555431278412
2025-09-26,60.578302883500335
2025-09-27,61.396928598142225
2025-09-28,63.852805742067915
2025-09-29,65.49005717135171
2025-09-30,61.396928598142225
2025-10-01,62.21555431278412
2025-10-02,60.578302883500335
2025-10-03,57.30380002493275
2025-10-04,60.578302883500335
2025-10-05,62.21555431278412
2025-10-06,62.21555431278412
2025-10-07,61.396928598142225
2025-10-08,62.21555431278412
2025-10-09,60.578302883500335
2025-10-10,58.94105145421654
2025-10-11,59.75967716885844
2025-10-12,59.75967716885844
2025-10-13,67.1273086006355
2025-10-14,63.03418002742602
2025-10-15,60.578302883500335
2025-10-16,61.396928598142225
2025-10-17,65.49005717135171
2025-10-18,60.578302883500335
2025-10-19,64.67143145670981
2025-10-20,65.49005717135171
2025-10-21,63.852805742067915
2025-10-22,63.03418002742602
2025-10-23,61.396928598142225
2025-10-24,60.578302883500335
2025-10-25,64.67143145670981
2025-10-26,64.67143145670981
2025-10-27,61.396928598142225
2025-10-28,58.94105145421654
2025-10-29,61.396928598142225
2025-10-30,62.21555431278412
2025-10-31,58.94105145421654
2025-11-01,64.67143145670981
2025-11-02,66.3086828859936
2025-11-03,67.1273086006355
2025-11-04,63.03418002742602
2025-11-05,60.578302883500335
2025-11-06,65.49005717135171
2025-11-07,67.1273086006355
2025-11-08,63.852805742067915
2025-11-09,67.9459343152774
2025-11-10,68.7645600299193
2025-11-11,67.1273086006355
2025-11-12,63.852805742067915
2025-11-13,67.1273086006355
2025-11-14,63.03418002742602
2025-11-15,67.9459343152774
2025-11-16,68.7645600299193
2025-11-17,65.49005717135171
2025-11-18,65.49005717135171
2025-11-19,65.49005717135171
2025-11-20,67.9459343152774
2025-11-21,66.3086828859936
2025-11-22,71.22043717384499
2025-11-23,67.9459343152774
2025-11-24,69.58318574456119
2025-11-25,66.3086828859936
2025-11-26,65.49005717135171
2025-11-27,61.396928598142225
2025-11-28,75.31356574705447
2025-11-29,81.86257146418964
2025-11-30,72.85768860312878
2025-12-01,68.7645600299193
2025-12-02,70.40181145920309
2025-12-03,69.58318574456119
2025-12-04,67.9459343152774
2025-12-05,67.9459343152774
2025-12-06,76.95081717633826
2025-12-07,72.85768860312878
2025-12-08,72.85768860312878
2025-12-09,71.22043717384499
2025-12-10,71.22043717384499
2025-12-11,70.36036205593008
2025-12-12,65.65067360903461
2025-12-13,73.80066252758971
2025-12-14,67.78013670218537
2025-12-15,67.78013670218537
2025-12-16,64.79059849111971
2025-12-17,63.93052337320481
2025-12-18,63.93052337320481
2025-12-19,70.36036205593008
2025-12-20,65.65067360903461
2025-12-21,63.93052337320481
2025-12-22,62.210373137375
2025-12-23,61.3502980194601
2025-12-24,60.490222901545195
2025-12-25,61.3502980194601
2025-12-26,72.08051229175989
2025-12-27,74.66073764550461
2025-12-28,68.64021182010028
2025-12-29,72.08051229175989
2025-12-30,71.22043717384499
2025-12-31,69.50028693801518
2026-01-01,62.210373137375
2026-01-02,69.50028693801518
2026-01-03,71.22043717384499
2026-01-04,70.36036205593008
2026-01-05,65.65067360903461
2026-01-06,64.79059849111971
2026-01-07,63.070448255289904
2026-01-08,62.210373137375
2026-01-09,63.93052337320481
2026-01-10,69.41738813146917
2026-01-11,65.81129004671752
2026-01-12,64.90976552552961
2026-01-13,64.0082410043417
2026-01-14,62.20519196196588
2026-01-15,61.303667440777964
2026-01-16,64.90976552552961
2026-01-17,68.51586361028126
2026-01-18,69.41738813146917
2026-01-19,67.61433908909335
2026-01-20,63.10671648315379
2026-01-21,64.0082410043417
2026-01-22,61.303667440777964
2026-01-23,61.303667440777964
2026-01-24,64.90976552552961
2026-01-25,62.20519196196588
2026-01-26,64.90976552552961
2026-01-27,64.0082410043417
2026-01-28,61.303667440777964
2026-01-29,64.90976552552961
2026-01-30,63.10671648315379
2026-01-31,68.51586361028126
2026-02-01,67.61433908909335
2026-02-02,60.402142919590055
2026-02-03,61.303667440777964
2026-02-04,62.20519196196588
2026-02-05,62.20519196196588
2026-02-06,59.500618398402146
2026-02-07,64.0082410043417
2026-02-08,60.402142919590055
2026-02-09,51.38689770771094
2026-02-10,57.69756935602632
2026-02-11,64.0082410043417
2026-02-12,57.69756935602632
2026-02-13,54.99299579246259
2026-02-14,60.402142919590055
2026-02-15,65.81129004671752
2026-02-16,65.81129004671752
2026-02-17,61.303667440777964
2026-02-18,61.303667440777964
2026-02-19,63.10671648315379
2026-02-20,60.402142919590055
2026-02-21,67.61433908909335
2026-02-22,64.90976552552961
2026-02-23,64.90976552552961
2026-02-24,64.0082410043417
2026-02-25,61.303667440777964
2026-02-26,63.10671648315379
2026-02-27,61.303667440777964
2026-02-28,66.71281456790544
2026-03-01,66.71281456790544
2026-03-02,69.41738813146917
2026-03-03,70.31891265265708
2026-03-04,65.81129004671752
2026-03-05,66.71281456790544
2026-03-06,67.61433908909335
2026-03-07,73.02348621622082
2026-03-08,71.22043717384499
2026-03-09,68.51586361028126
2026-03-10,67.61433908909335
2026-03-11,67.61433908909335
2026-03-12,65.81129004671752
2026-03-13,65.81129004671752
2026-03-14,71.22043717384499
2026-03-15,75.72805977978454
2026-03-16,68.51586361028126
2026-03-17,66.71281456790544
2026-03-18,68.51586361028126
2026-03-19,65.81129004671752
2026-03-20,64.90976552552961
2026-03-21,68.51586361028126
2026-03-22,72.1219616950329
2026-03-23,73.02348621622082
2026-03-24,66.71281456790544
2026-03-25,81.13720690691201
2026-03-26,71.22043717384499
2026-03-27,76.62958430097245
2026-03-28,85.64482951285157
2026-03-29,90.15245211879113
2026-03-30,84.74330499166366
2026-03-31,69.41738813146917
2026-04-01,63.10671648315379
2026-04-02,67.61433908909335
2026-04-03,66.71281456790544
2026-04-04,70.31891265265708
2026-04-05,68.51586361028126
2026-04-06,67.61433908909335
2026-04-07,67.61433908909335
2026-04-08,68.51586361028126
2026-04-09,67.61433908909335
2026-04-10,64.90976552552961
2026-04-11,71.22043717384499
2026-04-12,68.51586361028126
2026-04-13,65.81129004671752
2026-04-14,64.90976552552961
2026-04-15,64.0082410043417
2026-04-16,64.0082410043417
2026-04-17,66.71281456790544
2026-04-18,68.51586361028126
2026-04-19,69.41738813146917
2026-04-20,61.303667440777964
2026-04-21,65.81129004671752
2026-04-22,63.10671648315379
2026-04-23,64.0082410043417
2026-04-24,59.500618398402146
2026-04-25,63.10671648315379
2026-04-26,73.92501073740873
2026-04-27,86.54635403403948
2026-04-28,67.61433908909335
2026-04-29,64.0082410043417
2026-04-30,64.0082410043417
2026-05-01,62.20519196196588
2026-05-02,68.51586361028126
2026-05-03,70.31891265265708
2026-05-04,76.62958430097245
2026-05-05,68.51586361028126
2026-05-06,66.71281456790544
2026-05-07,64.0082410043417
2026-05-08,62.20519196196588
2026-05-09,65.81129004671752
2026-05-10,63.10671648315379
2026-05-11,63.10671648315379
2026-05-12,69.41738813146917
2026-05-13,65.81129004671752
2026-05-14,65.81129004671752
2026-05-15,62.20519196196588
2026-05-16,68.51586361028126
2026-05-17,68.51586361028126
2026-05-18,65.81129004671752
2026-05-19,61.303667440777964
2026-05-20,63.10671648315379
2026-05-21,64.0082410043417
2026-05-22,64.90976552552961
2026-05-23,73.02348621622082
2026-05-24,67.61433908909335
2026-05-25,68.51586361028126
2026-05-26,69.41738813146917
2026-05-27,64.90976552552961
2026-05-28,67.61433908909335
2026-05-29,67.61433908909335
2026-05-30,68.51586361028126
2026-05-31,68.51586361028126
