Time,house_of_the_dragon
2024-08-20,2.2689155918127364
2024-08-21,2.2508597053353294
2024-08-22,1.804298941563745
2024-08-23,1.732075395654117
2024-08-24,2.2147479323805155
2024-08-25,2.3953067971545856
2024-08-26,1.840410714518559
2024-08-27,1.750131282131524
2024-08-28,1.4841293831340097
2024-08-29,1.4299617237017888
2024-08-30,1.4480176101791957
2024-08-31,1.804298941563745
2024-09-01,1.804298941563745
2024-09-02,1.8765224874733732
2024-09-03,1.3938499507469746
2024-09-04,1.3938499507469746
2024-09-05,1.3577381777921604
2024-09-06,1.0014568464076112
2024-09-07,1.3035705183599395
2024-09-08,1.4299617237017888
2024-09-09,1.2674587454051254
2024-09-10,0.9472891869753901
2024-09-11,0.893121527543169
2024-09-12,0.9292333004979831
2024-09-13,0.9292333004979831
2024-09-14,1.0375686193624252
2024-09-15,1.2855146318825326
2024-09-16,0.9653450734527971
2024-09-17,0.9027943238703514
2024-09-18,1.0111296427347936
2024-09-19,0.7944590050059092
2024-09-20,0.7583472320510951
2024-09-21,1.0472414156896075
2024-09-22,1.0472414156896075
2024-09-23,0.8305707779607232
2024-09-24,0.686123686141467
2024-09-25,0.686123686141467
2024-09-26,0.7222354590962811
2024-09-27,0.7222354590962811
2024-09-28,0.7944590050059092
2024-09-29,0.9027943238703514
2024-09-30,0.7944590050059092
2024-10-01,0.650011913186653
2024-10-02,0.5777883672770249
2024-10-03,0.686123686141467
2024-10-04,0.650011913186653
2024-10-05,0.7944590050059092
2024-10-06,0.7944590050059092
2024-10-07,0.686123686141467
2024-10-08,0.6139001402318389
2024-10-09,0.7222354590962811
2024-10-10,0.5416765943222108
2024-10-11,0.5416765943222108
2024-10-12,0.686123686141467
2024-10-13,0.7944590050059092
2024-10-14,0.7222354590962811
2024-10-15,0.5777883672770249
2024-10-16,0.5055648213673968
2024-10-17,0.5055648213673968
2024-10-18,0.6139001402318389
2024-10-19,0.6139001402318389
2024-10-20,0.686123686141467
2024-10-21,0.5055648213673968
2024-10-22,0.5055648213673968
2024-10-23,0.5055648213673968
2024-10-24,0.5055648213673968
2024-10-25,0.5416765943222108
2024-10-26,0.5055648213673968
2024-10-27,0.6139001402318389
2024-10-28,0.46945304841258273
2024-10-29,0.4333412754577687
2024-10-30,0.3972295025029546
2024-10-31,0.46945304841258273
2024-11-01,0.5055648213673968
2024-11-02,0.5055648213673968
2024-11-03,0.5777883672770249
2024-11-04,0.46945304841258273
2024-11-05,0.46945304841258273
2024-11-06,0.3250059565933265
2024-11-07,0.3972295025029546
2024-11-08,0.46945304841258273
2024-11-09,0.5055648213673968
2024-11-10,0.6139001402318389
2024-11-11,0.46945304841258273
2024-11-12,0.5416765943222108
2024-11-13,0.5055648213673968
2024-11-14,0.46945304841258273
2024-11-15,0.4333412754577687
2024-11-16,0.4333412754577687
2024-11-17,0.6139001402318389
2024-11-18,0.46945304841258273
2024-11-19,0.5055648213673968
2024-11-20,0.5055648213673968
2024-11-21,0.46945304841258273
2024-11-22,0.5416765943222108
2024-11-23,0.5416765943222108
2024-11-24,0.6139001402318389
2024-11-25,0.5055648213673968
2024-11-26,0.5055648213673968
2024-11-27,0.4333412754577687
2024-11-28,0.5777883672770249
2024-11-29,0.5777883672770249
2024-11-30,0.5777883672770249
2024-12-01,0.7222354590962811
2024-12-02,0.46945304841258273
2024-12-03,0.46945304841258273
2024-12-04,0.46945304841258273
2024-12-05,0.46945304841258273
2024-12-06,0.46945304841258273
2024-12-07,0.5416765943222108
2024-12-08,0.650011913186653
2024-12-09,0.4333412754577687
2024-12-10,0.4333412754577687
2024-12-11,0.4333412754577687
2024-12-12,0.46945304841258273
2024-12-13,0.46945304841258273
2024-12-14,0.5416765943222108
2024-12-15,0.5416765943222108
2024-12-16,0.46945304841258273
2024-12-17,0.46945304841258273
2024-12-18,0.5416765943222108
2024-12-19,0.3972295025029546
2024-12-20,0.4333412754577687
2024-12-21,0.5416765943222108
2024-12-22,0.46945304841258273
2024-12-23,0.5055648213673968
2024-12-24,0.5416765943222108
2024-12-25,0.4333412754577687
2024-12-26,0.46945304841258273
2024-12-27,0.650011913186653
2024-12-28,0.650011913186653
2024-12-29,0.5777883672770249
2024-12-30,0.5416765943222108
2024-12-31,0.650011913186653
2025-01-01,0.6139001402318389
2025-01-02,0.650011913186653
2025-01-03,0.5777883672770249
2025-01-04,0.6139001402318389
2025-01-05,0.650011913186653
2025-01-06,0.6139001402318389
2025-01-07,0.5416765943222108
2025-01-08,0.4333412754577687
2025-01-09,0.46945304841258273
2025-01-10,0.4333412754577687
2025-01-11,0.6139001402318389
2025-01-12,0.650011913186653
2025-01-13,0.3972295025029546
2025-01-14,0.3972295025029546
2025-01-15,0.4333412754577687
2025-01-16,0.4333412754577687
2025-01-17,0.46945304841258273
2025-01-18,0.5416765943222108
2025-01-19,0.5777883672770249
2025-01-20,0.5777883672770249
2025-01-21,0.4333412754577687
2025-01-22,0.46945304841258273
2025-01-23,0.4333412754577687
2025-01-24,0.4333412754577687
2025-01-25,0.5416765943222108
2025-01-26,0.5777883672770249
2025-01-27,0.4333412754577687
2025-01-28,0.46945304841258273
2025-01-29,0.5055648213673968
2025-01-30,0.5055648213673968
2025-01-31,0.46945304841258273
2025-02-01,0.5055648213673968
2025-02-02,0.650011913186653
2025-02-03,0.46945304841258273
2025-02-04,0.3972295025029546
2025-02-05,0.46945304841258273
2025-02-06,0.46945304841258273
2025-02-07,0.36111772954814053
2025-02-08,0.3972295025029546
2025-02-09,0.5416765943222108
2025-02-10,0.4333412754577687
2025-02-11,0.4333412754577687
2025-02-12,0.3972295025029546
2025-02-13,0.5777883672770249
2025-02-14,0.5416765943222108
2025-02-15,0.5416765943222108
2025-02-16,0.6139001402318389
2025-02-17,0.650011913186653
2025-02-18,0.5416765943222108
2025-02-19,0.5416765943222108
2025-02-20,0.3972295025029546
2025-02-21,0.5055648213673968
2025-02-22,0.5055648213673968
2025-02-23,0.5777883672770249
2025-02-24,0.4333412754577687
2025-02-25,0.4333412754577687
2025-02-26,0.3972295025029546
2025-02-27,0.3972295025029546
2025-02-28,0.36111772954814053
2025-03-01,0.5055648213673968
2025-03-02,0.5416765943222108
2025-03-03,0.46945304841258273
2025-03-04,0.46945304841258273
2025-03-05,0.36111772954814053
2025-03-06,0.3972295025029546
2025-03-07,0.36111772954814053
2025-03-08,0.7944590050059092
2025-03-09,0.686123686141467
2025-03-10,0.4333412754577687
2025-03-11,0.46945304841258273
2025-03-12,0.3972295025029546
2025-03-13,0.3972295025029546
2025-03-14,0.3972295025029546
2025-03-15,0.3972295025029546
2025-03-16,0.5777883672770249
2025-03-17,0.46945304841258273
2025-03-18,0.3250059565933265
2025-03-19,0.3972295025029546
2025-03-20,0.36111772954814053
2025-03-21,0.3250059565933265
2025-03-22,0.46945304841258273
2025-03-23,0.5416765943222108
2025-03-24,0.3972295025029546
2025-03-25,0.3972295025029546
2025-03-26,0.3972295025029546
2025-03-27,0.4333412754577687
2025-03-28,0.46945304841258273
2025-03-29,0.6139001402318389
2025-03-30,0.686123686141467
2025-03-31,0.5416765943222108
2025-04-01,0.5416765943222108
2025-04-02,0.4333412754577687
2025-04-03,0.46945304841258273
2025-04-04,0.4333412754577687
2025-04-05,0.5055648213673968
2025-04-06,0.6139001402318389
2025-04-07,0.5055648213673968
2025-04-08,0.46945304841258273
2025-04-09,0.4333412754577687
2025-04-10,0.46945304841258273
2025-04-11,0.46945304841258273
2025-04-12,0.5055648213673968
2025-04-13,0.7583472320510951
2025-04-14,0.7222354590962811
2025-04-15,0.5680284286405888
2025-04-16,0.5743723887542722
2025-04-17,0.4323652815941251
2025-04-18,0.46945304841258273
2025-04-19,0.5436285820494982
2025-04-20,0.6178041156864135
2025-04-21,0.5065408152310404
2025-04-22,0.4387092417078087
2025-04-23,0.46945304841258273
2025-04-24,0.5436285820494982
2025-04-25,0.40162147488935096
2025-04-26,0.5372846219358145
2025-04-27,0.6051161954590464
2025-04-28,0.49385289500367335
2025-04-29,0.5001968551173569
2025-04-30,0.5001968551173569
2025-05-01,0.42602132148044153
2025-05-02,0.36453370807089325
2025-05-03,0.5436285820494982
2025-05-04,0.6485479223911876
2025-05-05,0.5065408152310404
2025-05-06,0.47579700852626633
2025-05-07,0.38893355466198387
2025-05-08,0.42602132148044153
2025-05-09,0.4387092417078087
2025-05-10,0.512884775344724
2025-05-11,0.6178041156864135
2025-05-12,0.6114601555727299
2025-05-13,0.5065408152310404
2025-05-14,0.5309406618221311
2025-05-15,0.5455805697767854
2025-05-16,0.494828888867317
2025-05-17,0.494828888867317
2025-05-18,0.5836443304588868
2025-05-19,0.5963322506862538
2025-05-20,0.5075168090946841
2025-05-21,0.4694530484125828
2025-05-22,0.5075168090946841
2025-05-23,0.494828888867317
2025-05-24,0.6597718518230893
2025-05-25,0.9515940170525327
2025-05-26,0.989657777734634
2025-05-27,0.7612752136420262
2025-05-28,0.6343960113683551
2025-05-29,0.6724597720504565
2025-05-30,0.5963322506862538
2025-05-31,0.6597718518230893
2025-06-01,0.748587293414659
2025-06-02,0.7358993731872919
2025-06-03,0.621708091140988
2025-06-04,0.5455805697767854
2025-06-05,0.5075168090946841
2025-06-06,0.4440772079578486
2025-06-07,0.5836443304588868
2025-06-08,0.6724597720504565
2025-06-09,0.5709564102315197
2025-06-10,0.5075168090946841
2025-06-11,0.5328926495494183
2025-06-12,0.4440772079578486
2025-06-13,0.4694530484125828
2025-06-14,0.5455805697767854
2025-06-15,0.7358993731872919
2025-06-16,0.6343960113683551
2025-06-17,0.5836443304588868
2025-06-18,0.6343960113683551
2025-06-19,0.5963322506862538
2025-06-20,0.621708091140988
2025-06-21,0.5328926495494183
2025-06-22,0.5582684900041526
2025-06-23,0.48214096863994993
2025-06-24,0.5328926495494183
2025-06-25,0.5582684900041526
2025-06-26,0.494828888867317
2025-06-27,0.5328926495494183
2025-06-28,0.5202047293220512
2025-06-29,0.6090201709136209
2025-06-30,0.5455805697767854
2025-07-01,0.48214096863994993
2025-07-02,0.494828888867317
2025-07-03,0.4187013675031144
2025-07-04,0.494828888867317
2025-07-05,0.5075168090946841
2025-07-06,0.621708091140988
2025-07-07,0.5963322506862538
2025-07-08,0.5709564102315197
2025-07-09,0.5709564102315197
2025-07-10,0.7612752136420262
2025-07-11,0.6851476922778236
2025-07-12,0.7612752136420262
2025-07-13,0.8120268945514946
2025-07-14,0.7232114529599248
2025-07-15,0.6597718518230893
2025-07-16,0.8247148147788617
2025-07-17,0.7612752136420262
2025-07-18,0.7232114529599248
2025-07-19,0.9515940170525327
2025-07-20,1.1292249002356722
2025-07-21,0.8374027350062287
2025-07-22,0.8247148147788617
2025-07-23,0.6978356125051907
2025-07-24,0.7739631338693933
2025-07-25,0.8754664956883301
2025-07-26,0.8374027350062287
2025-07-27,0.9262181765977985
2025-07-28,0.8120268945514946
2025-07-29,0.8374027350062287
2025-07-30,1.0150336181893682
2025-07-31,0.9008423361430643
2025-08-01,0.7866510540967604
2025-08-02,0.6343960113683551
2025-08-03,0.7232114529599248
2025-08-04,0.7232114529599248
2025-08-05,0.5963322506862538
2025-08-06,0.5836443304588868
2025-08-07,0.5963322506862538
2025-08-08,0.5836443304588868
2025-08-09,0.5963322506862538
2025-08-10,0.7993389743241275
2025-08-11,0.7358993731872919
2025-08-12,0.621708091140988
2025-08-13,0.7612752136420262
2025-08-14,0.5836443304588868
2025-08-15,0.5455805697767854
2025-08-16,0.7358993731872919
2025-08-17,0.7358993731872919
2025-08-18,0.6851476922778236
2025-08-19,0.6470839315957222
2025-08-20,0.5328926495494183
2025-08-21,0.5582684900041526
2025-08-22,0.6724597720504565
2025-08-23,0.8247148147788617
2025-08-24,0.9389060968251656
2025-08-25,0.621708091140988
2025-08-26,0.621708091140988
2025-08-27,0.5582684900041526
2025-08-28,1.1038490597809378
2025-08-29,0.7105235327325577
2025-08-30,0.4694530484125828
2025-08-31,0.7105235327325577
2025-09-01,0.6597718518230893
2025-09-02,0.5455805697767854
2025-09-03,0.5582684900041526
2025-09-04,0.5836443304588868
2025-09-05,0.6090201709136209
2025-09-06,0.5709564102315197
2025-09-07,0.6470839315957222
2025-09-08,0.5202047293220512
2025-09-09,0.5075168090946841
2025-09-10,0.5328926495494183
2025-09-11,0.43138928773048146
2025-09-12,0.48214096863994993
2025-09-13,0.4694530484125828
2025-09-14,0.6470839315957222
2025-09-15,0.5963322506862538
2025-09-16,0.6978356125051907
2025-09-17,0.6090201709136209
2025-09-18,0.4440772079578486
2025-09-19,0.5075168090946841
2025-09-20,0.5963322506862538
2025-09-21,0.6978356125051907
2025-09-22,0.5836443304588868
2025-09-23,0.4694530484125828
2025-09-24,0.5836443304588868
2025-09-25,0.4440772079578486
2025-09-26,0.4440772079578486
2025-09-27,0.5328926495494183
2025-09-28,0.494828888867317
2025-09-29,0.4567651281852157
2025-09-30,0.48214096863994993
2025-10-01,0.4567651281852157
2025-10-02,0.4694530484125828
2025-10-03,0.4694530484125828
2025-10-04,0.5455805697767854
2025-10-05,0.5963322506862538
2025-10-06,0.5963322506862538
2025-10-07,0.5455805697767854
2025-10-08,0.5202047293220512
2025-10-09,0.6724597720504565
2025-10-10,0.7232114529599248
2025-10-11,0.7358993731872919
2025-10-12,0.6851476922778236
2025-10-13,0.7105235327325577
2025-10-14,0.5836443304588868
2025-10-15,0.5328926495494183
2025-10-16,0.48214096863994993
2025-10-17,0.4694530484125828
2025-10-18,0.6597718518230893
2025-10-19,0.5455805697767854
2025-10-20,0.5202047293220512
2025-10-21,0.5709564102315197
2025-10-22,0.7358993731872919
2025-10-23,0.6851476922778236
2025-10-24,0.7105235327325577
2025-10-25,0.5836443304588868
2025-10-26,0.6978356125051907
2025-10-27,0.6090201709136209
2025-10-28,0.5202047293220512
2025-10-29,0.4440772079578486
2025-10-30,0.5202047293220512
2025-10-31,0.48214096863994993
2025-11-01,0.6343960113683551
2025-11-02,0.5582684900041526
2025-11-03,0.5836443304588868
2025-11-04,0.5709564102315197
2025-11-05,0.5075168090946841
2025-11-06,0.5075168090946841
2025-11-07,0.4694530484125828
2025-11-08,0.621708091140988
2025-11-09,0.6724597720504565
2025-11-10,0.5455805697767854
2025-11-11,0.5455805697767854
2025-11-12,0.4567651281852157
2025-11-13,0.48214096863994993
2025-11-14,0.48214096863994993
2025-11-15,0.5328926495494183
2025-11-16,0.5709564102315197
2025-11-17,0.5202047293220512
2025-11-18,0.5455805697767854
2025-11-19,0.494828888867317
2025-11-20,0.6343960113683551
2025-11-21,0.6978356125051907
2025-11-22,0.9135302563704314
2025-11-23,0.7739631338693933
2025-11-24,0.621708091140988
2025-11-25,0.5836443304588868
2025-11-26,0.5963322506862538
2025-11-27,0.6851476922778236
2025-11-28,0.6597718518230893
2025-11-29,0.6343960113683551
2025-11-30,0.6470839315957222
2025-12-01,0.6597718518230893
2025-12-02,0.5836443304588868
2025-12-03,0.48214096863994993
2025-12-04,0.5963322506862538
2025-12-05,0.6978356125051907
2025-12-06,0.7866510540967604
2025-12-07,0.7612752136420262
2025-12-08,0.6090201709136209
2025-12-09,0.5836443304588868
2025-12-10,0.5836443304588868
2025-12-11,0.5773003703452032
2025-12-12,0.7803070939830768
2025-12-13,0.9198742164841149
2025-12-14,0.7358993731872919
2025-12-15,0.6343960113683551
2025-12-16,0.6534278917094057
2025-12-17,0.5836443304588868
2025-12-18,0.6026762107999374
2025-12-19,0.5519245298904689
2025-12-20,0.7358993731872919
2025-12-21,0.6280520512546716
2025-12-22,0.6851476922778236
2025-12-23,0.6090201709136209
2025-12-24,0.7358993731872919
2025-12-25,0.7105235327325577
2025-12-26,0.7358993731872919
2025-12-27,0.9071862962567478
2025-12-28,0.8818104558020137
2025-12-29,0.8120268945514946
2025-12-30,0.9452500569388491
2025-12-31,0.7866510540967604
2026-01-01,1.135568860349356
2026-01-02,1.2687920227367102
2026-01-03,1.16094470080409
2026-01-04,1.1672886609177735
2026-01-05,0.8818104558020137
2026-01-06,0.8374027350062287
2026-01-07,0.7676191737557098
2026-01-08,0.8627785754609629
2026-01-09,0.8881544159156972
2026-01-10,1.0657852990988366
2026-01-11,1.0657852990988366
2026-01-12,0.8120268945514946
2026-01-13,0.8627785754609629
2026-01-14,0.7866510540967604
2026-01-15,0.8881544159156972
2026-01-16,0.989657777734634
2026-01-17,1.2180403418272419
2026-01-18,1.6240537891029891
2026-01-19,2.5375840454734204
2026-01-20,1.7255571509219259
2026-01-21,1.3702953845556471
2026-01-22,1.1926645013725077
2026-01-23,1.1672886609177735
2026-01-24,1.344919544100913
2026-01-25,1.4717987463745839
2026-01-26,1.9285638745597997
2026-01-27,1.497174586829318
2026-01-28,1.1926645013725077
2026-01-29,1.2941678631914444
2026-01-30,0.9642819372798999
2026-01-31,1.3702953845556471
2026-02-01,1.497174586829318
2026-02-02,1.6240537891029891
2026-02-03,1.598677948648255
2026-02-04,1.2941678631914444
2026-02-05,1.1926645013725077
2026-02-06,1.1165369800083051
2026-02-07,1.7255571509219259
2026-02-08,1.7255571509219259
2026-02-09,1.1926645013725077
2026-02-10,1.2180403418272419
2026-02-11,1.243416182281976
2026-02-12,1.1419128204630393
2026-02-13,1.1165369800083051
2026-02-14,1.2941678631914444
2026-02-15,1.4464229059198497
2026-02-16,2.131570598197673
2026-02-17,1.7255571509219259
2026-02-18,1.6494296295577233
2026-02-19,2.5122082050186862
2026-02-20,2.2838256409260786
2026-02-21,1.9285638745597997
2026-02-22,2.0046913959240023
2026-02-23,2.461456524109218
2026-02-24,2.1569464386524073
2026-02-25,1.5733021081935208
2026-02-26,1.5225504272840524
2026-02-27,1.344919544100913
2026-02-28,1.344919544100913
2026-03-01,1.497174586829318
2026-03-02,1.3956712250103813
2026-03-03,1.1926645013725077
2026-03-04,1.1165369800083051
2026-03-05,1.0404094586441024
2026-03-06,1.0657852990988366
2026-03-07,1.1672886609177735
2026-03-08,1.5733021081935208
2026-03-09,1.0911611395535707
2026-03-10,1.0404094586441024
2026-03-11,0.9642819372798999
2026-03-12,0.8627785754609629
2026-03-13,0.9389060968251656
2026-03-14,0.989657777734634
2026-03-15,1.2180403418272419
2026-03-16,0.9389060968251656
2026-03-17,0.8881544159156972
2026-03-18,0.8374027350062287
2026-03-19,0.8627785754609629
2026-03-20,0.8881544159156972
2026-03-21,0.9642819372798999
2026-03-22,1.0911611395535707
2026-03-23,0.9642819372798999
2026-03-24,0.9135302563704314
2026-03-25,0.8120268945514946
2026-03-26,0.7866510540967604
2026-03-27,0.8120268945514946
2026-03-28,0.989657777734634
2026-03-29,0.989657777734634
2026-03-30,0.8627785754609629
2026-03-31,0.7358993731872919
2026-04-01,0.7358993731872919
2026-04-02,0.7105235327325577
2026-04-03,0.8881544159156972
2026-04-04,0.9135302563704314
2026-04-05,1.1672886609177735
2026-04-06,0.8627785754609629
2026-04-07,0.8374027350062287
2026-04-08,0.9642819372798999
2026-04-09,0.8374027350062287
2026-04-10,0.7866510540967604
2026-04-11,0.8627785754609629
2026-04-12,0.8881544159156972
2026-04-13,0.8881544159156972
2026-04-14,0.7105235327325577
2026-04-15,0.8627785754609629
2026-04-16,0.7358993731872919
2026-04-17,0.8374027350062287
2026-04-18,0.9135302563704314
2026-04-19,1.243416182281976
2026-04-20,0.8881544159156972
2026-04-21,0.8374027350062287
2026-04-22,0.7866510540967604
2026-04-23,0.7866510540967604
2026-04-24,0.7105235327325577
2026-04-25,0.8627785754609629
2026-04-26,1.3956712250103813
2026-04-27,1.6748054700124575
2026-04-28,1.344919544100913
2026-04-29,1.1165369800083051
2026-04-30,0.9642819372798999
2026-05-01,0.8627785754609629
2026-05-02,0.9389060968251656
2026-05-03,1.1419128204630393
2026-05-04,0.9642819372798999
2026-05-05,0.989657777734634
2026-05-06,0.9389060968251656
2026-05-07,0.8374027350062287
2026-05-08,0.8120268945514946
2026-05-09,0.8374027350062287
2026-05-10,1.0657852990988366
2026-05-11,0.9389060968251656
2026-05-12,0.7866510540967604
2026-05-13,0.9389060968251656
2026-05-14,0.9389060968251656
2026-05-15,0.9135302563704314
2026-05-16,0.9135302563704314
2026-05-17,1.2180403418272419
2026-05-18,0.989657777734634
2026-05-19,0.8120268945514946
2026-05-20,0.8120268945514946
2026-05-21,1.1165369800083051
2026-05-22,1.0657852990988366
2026-05-23,1.1165369800083051
2026-05-24,1.1926645013725077
2026-05-25,1.2687920227367102
2026-05-26,1.2687920227367102
2026-05-27,1.2687920227367102
2026-05-28,1.497174586829318
2026-05-29,1.7001813104671917
2026-05-30,1.9285638745597997
2026-05-31,1.953939715014534
