Time,hustle
2024-09-11,2.738126416519768
2024-09-12,3.1548917149332656
2024-09-13,3.4334550491060183
2024-09-14,3.712018383278771
2024-09-15,3.712018383278771
2024-09-16,3.2650214051876096
2024-09-17,3.537106522286577
2024-09-18,3.537106522286577
2024-09-19,3.446411483253588
2024-09-20,3.3557164442205987
2024-09-21,3.627801561319566
2024-09-22,3.627801561319566
2024-09-23,3.0836313271216316
2024-09-24,3.2650214051876096
2024-09-25,3.446411483253588
2024-09-26,3.3557164442205987
2024-09-27,3.1743263661546206
2024-09-28,3.537106522286577
2024-09-29,3.537106522286577
2024-09-30,4.716142029715436
2024-10-01,9.069503903298916
2024-10-02,3.990581717451523
2024-10-03,3.8091916393855447
2024-10-04,3.537106522286577
2024-10-05,3.537106522286577
2024-10-06,3.7184966003525557
2024-10-07,3.2650214051876096
2024-10-08,3.0836313271216316
2024-10-09,3.2650214051876096
2024-10-10,3.0836313271216316
2024-10-11,3.7184966003525557
2024-10-12,4.26266683455049
2024-10-13,3.7184966003525557
2024-10-14,3.627801561319566
2024-10-15,3.537106522286577
2024-10-16,3.3557164442205987
2024-10-17,3.446411483253588
2024-10-18,3.537106522286577
2024-10-19,4.26266683455049
2024-10-20,3.990581717451523
2024-10-21,4.081276756484512
2024-10-22,3.446411483253588
2024-10-23,4.081276756484512
2024-10-24,3.7184966003525557
2024-10-25,3.627801561319566
2024-10-26,4.26266683455049
2024-10-27,3.7184966003525557
2024-10-28,4.26266683455049
2024-10-29,3.446411483253588
2024-10-30,3.627801561319566
2024-10-31,3.2650214051876096
2024-11-01,3.3557164442205987
2024-11-02,3.7184966003525557
2024-11-03,3.8998866784185338
2024-11-04,3.1743263661546206
2024-11-05,2.992936288088642
2024-11-06,2.17668093679174
2024-11-07,3.2650214051876096
2024-11-08,3.446411483253588
2024-11-09,4.081276756484512
2024-11-10,3.8998866784185338
2024-11-11,3.7184966003525557
2024-11-12,3.627801561319566
2024-11-13,3.1743263661546206
2024-11-14,3.0836313271216316
2024-11-15,3.446411483253588
2024-11-16,3.627801561319566
2024-11-17,3.8091916393855447
2024-11-18,3.3557164442205987
2024-11-19,3.2650214051876096
2024-11-20,3.3557164442205987
2024-11-21,3.627801561319566
2024-11-22,3.2650214051876096
2024-11-23,3.537106522286577
2024-11-24,3.8998866784185338
2024-11-25,3.2650214051876096
2024-11-26,3.2650214051876096
2024-11-27,3.537106522286577
2024-11-28,3.627801561319566
2024-11-29,3.8998866784185338
2024-11-30,3.8998866784185338
2024-12-01,3.8091916393855447
2024-12-02,3.8998866784185338
2024-12-03,4.081276756484512
2024-12-04,3.537106522286577
2024-12-05,3.446411483253588
2024-12-06,3.627801561319566
2024-12-07,4.35336187358348
2024-12-08,3.990581717451523
2024-12-09,3.446411483253588
2024-12-10,3.3557164442205987
2024-12-11,3.446411483253588
2024-12-12,3.537106522286577
2024-12-13,3.1743263661546206
2024-12-14,3.8091916393855447
2024-12-15,4.171971795517501
2024-12-16,3.3557164442205987
2024-12-17,3.7184966003525557
2024-12-18,3.8091916393855447
2024-12-19,3.7184966003525557
2024-12-20,3.8091916393855447
2024-12-21,3.627801561319566
2024-12-22,4.081276756484512
2024-12-23,3.537106522286577
2024-12-24,3.537106522286577
2024-12-25,3.537106522286577
2024-12-26,4.081276756484512
2024-12-27,3.8998866784185338
2024-12-28,4.081276756484512
2024-12-29,4.35336187358348
2024-12-30,3.8998866784185338
2024-12-31,4.171971795517501
2025-01-01,4.171971795517501
2025-01-02,4.171971795517501
2025-01-03,3.990581717451523
2025-01-04,4.534751951649458
2025-01-05,4.26266683455049
2025-01-06,3.8091916393855447
2025-01-07,3.8091916393855447
2025-01-08,3.8998866784185338
2025-01-09,3.3557164442205987
2025-01-10,3.7184966003525557
2025-01-11,3.8091916393855447
2025-01-12,4.171971795517501
2025-01-13,3.8998866784185338
2025-01-14,3.7184966003525557
2025-01-15,3.537106522286577
2025-01-16,3.990581717451523
2025-01-17,4.26266683455049
2025-01-18,4.444056912616468
2025-01-19,4.081276756484512
2025-01-20,3.990581717451523
2025-01-21,3.990581717451523
2025-01-22,3.7184966003525557
2025-01-23,3.8998866784185338
2025-01-24,4.35336187358348
2025-01-25,4.534751951649458
2025-01-26,4.534751951649458
2025-01-27,3.990581717451523
2025-01-28,3.8998866784185338
2025-01-29,3.627801561319566
2025-01-30,3.7184966003525557
2025-01-31,3.8091916393855447
2025-02-01,4.35336187358348
2025-02-02,4.897532107781415
2025-02-03,3.8998866784185338
2025-02-04,3.627801561319566
2025-02-05,3.446411483253588
2025-02-06,3.537106522286577
2025-02-07,3.627801561319566
2025-02-08,4.171971795517501
2025-02-09,3.537106522286577
2025-02-10,3.446411483253588
2025-02-11,3.1743263661546206
2025-02-12,3.627801561319566
2025-02-13,3.1743263661546206
2025-02-14,3.3557164442205987
2025-02-15,3.627801561319566
2025-02-16,4.35336187358348
2025-02-17,3.446411483253588
2025-02-18,3.8091916393855447
2025-02-19,3.537106522286577
2025-02-20,3.446411483253588
2025-02-21,3.537106522286577
2025-02-22,3.990581717451523
2025-02-23,4.534751951649458
2025-02-24,4.081276756484512
2025-02-25,3.627801561319566
2025-02-26,3.2650214051876096
2025-02-27,3.537106522286577
2025-02-28,3.2650214051876096
2025-03-01,3.8091916393855447
2025-03-02,4.081276756484512
2025-03-03,3.3557164442205987
2025-03-04,3.3557164442205987
2025-03-05,3.627801561319566
2025-03-06,3.627801561319566
2025-03-07,3.8091916393855447
2025-03-08,4.171971795517501
2025-03-09,4.534751951649458
2025-03-10,3.7184966003525557
2025-03-11,3.627801561319566
2025-03-12,3.627801561319566
2025-03-13,3.8091916393855447
2025-03-14,3.537106522286577
2025-03-15,4.081276756484512
2025-03-16,4.444056912616468
2025-03-17,3.3557164442205987
2025-03-18,3.8091916393855447
2025-03-19,3.8998866784185338
2025-03-20,2.992936288088642
2025-03-21,3.8091916393855447
2025-03-22,4.35336187358348
2025-03-23,4.534751951649458
2025-03-24,3.3557164442205987
2025-03-25,3.3557164442205987
2025-03-26,3.446411483253588
2025-03-27,3.537106522286577
2025-03-28,3.3557164442205987
2025-03-29,3.8091916393855447
2025-03-30,4.171971795517501
2025-03-31,3.7184966003525557
2025-04-01,3.2650214051876096
2025-04-02,3.2650214051876096
2025-04-03,3.446411483253588
2025-04-04,3.537106522286577
2025-04-05,4.171971795517501
2025-04-06,4.35336187358348
2025-04-07,3.446411483253588
2025-04-08,3.446411483253588
2025-04-09,3.7184966003525557
2025-04-10,3.3557164442205987
2025-04-11,3.627801561319566
2025-04-12,3.8091916393855447
2025-04-13,3.990581717451523
2025-04-14,3.446411483253588
2025-04-15,3.2952530848652724
2025-04-16,3.609662553512968
2025-04-17,3.4524578191891204
2025-04-18,3.878724502644169
2025-04-19,3.878724502644169
2025-04-20,4.102438932258876
2025-04-21,3.183395870057919
2025-04-22,3.4524578191891204
2025-04-23,3.609662553512968
2025-04-24,3.340600604381767
2025-04-25,3.497805338705615
2025-04-26,3.878724502644169
2025-04-27,3.878724502644169
2025-04-28,3.721519768320322
2025-04-29,3.609662553512968
2025-04-30,3.340600604381767
2025-05-01,3.497805338705615
2025-05-02,3.497805338705615
2025-05-03,3.945234197935028
2025-05-04,3.990581717451523
2025-05-05,3.4524578191891204
2025-05-06,3.609662553512968
2025-05-07,3.4524578191891204
2025-05-08,3.4524578191891204
2025-05-09,3.4524578191891204
2025-05-10,3.878724502644169
2025-05-11,4.214296147066229
2025-05-12,3.4524578191891204
2025-05-13,3.721519768320322
2025-05-14,4.5226592797783916
2025-05-15,3.9905817174515223
2025-05-16,3.325484764542935
2025-05-17,4.256620498614957
2025-05-18,3.9905817174515223
2025-05-19,3.5915235457063703
2025-05-20,3.7245429362880875
2025-05-21,3.7245429362880875
2025-05-22,3.325484764542935
2025-05-23,3.7245429362880875
2025-05-24,3.8575623268698047
2025-05-25,4.256620498614957
2025-05-26,3.8575623268698047
2025-05-27,3.192465373961218
2025-05-28,3.4585041551246527
2025-05-29,3.4585041551246527
2025-05-30,3.7245429362880875
2025-05-31,4.256620498614957
2025-06-01,4.12360110803324
2025-06-02,3.5915235457063703
2025-06-03,3.4585041551246527
2025-06-04,3.5915235457063703
2025-06-05,3.8575623268698047
2025-06-06,3.7245429362880875
2025-06-07,3.9905817174515223
2025-06-08,3.8575623268698047
2025-06-09,3.7245429362880875
2025-06-10,4.389639889196674
2025-06-11,3.9905817174515223
2025-06-12,3.5915235457063703
2025-06-13,3.5915235457063703
2025-06-14,3.8575623268698047
2025-06-15,3.8575623268698047
2025-06-16,3.325484764542935
2025-06-17,3.5915235457063703
2025-06-18,3.8575623268698047
2025-06-19,3.8575623268698047
2025-06-20,3.9905817174515223
2025-06-21,3.9905817174515223
2025-06-22,5.187756232686979
2025-06-23,3.7245429362880875
2025-06-24,3.5915235457063703
2025-06-25,3.7245429362880875
2025-06-26,3.8575623268698047
2025-06-27,3.8575623268698047
2025-06-28,3.7245429362880875
2025-06-29,3.8575623268698047
2025-06-30,3.7245429362880875
2025-07-01,3.4585041551246527
2025-07-02,3.7245429362880875
2025-07-03,3.192465373961218
2025-07-04,3.4585041551246527
2025-07-05,5.453795013850414
2025-07-06,4.65567867036011
2025-07-07,3.8575623268698047
2025-07-08,4.12360110803324
2025-07-09,4.389639889196674
2025-07-10,4.389639889196674
2025-07-11,4.256620498614957
2025-07-12,4.256620498614957
2025-07-13,4.256620498614957
2025-07-14,4.12360110803324
2025-07-15,3.9905817174515223
2025-07-16,4.389639889196674
2025-07-17,4.5226592797783916
2025-07-18,3.8575623268698047
2025-07-19,4.921717451523544
2025-07-20,4.921717451523544
2025-07-21,4.65567867036011
2025-07-22,4.256620498614957
2025-07-23,4.389639889196674
2025-07-24,3.8575623268698047
2025-07-25,4.389639889196674
2025-07-26,4.65567867036011
2025-07-27,5.187756232686979
2025-07-28,4.389639889196674
2025-07-29,4.12360110803324
2025-07-30,4.788698060941827
2025-07-31,4.788698060941827
2025-08-01,4.5226592797783916
2025-08-02,5.187756232686979
2025-08-03,4.921717451523544
2025-08-04,4.12360110803324
2025-08-05,4.5226592797783916
2025-08-06,4.256620498614957
2025-08-07,4.12360110803324
2025-08-08,4.12360110803324
2025-08-09,4.788698060941827
2025-08-10,5.453795013850414
2025-08-11,3.9905817174515223
2025-08-12,4.12360110803324
2025-08-13,3.9905817174515223
2025-08-14,3.8575623268698047
2025-08-15,3.9905817174515223
2025-08-16,5.187756232686979
2025-08-17,4.788698060941827
2025-08-18,4.12360110803324
2025-08-19,3.9905817174515223
2025-08-20,3.9905817174515223
2025-08-21,4.12360110803324
2025-08-22,4.12360110803324
2025-08-23,4.256620498614957
2025-08-24,4.788698060941827
2025-08-25,3.9905817174515223
2025-08-26,3.5915235457063703
2025-08-27,3.7245429362880875
2025-08-28,3.4585041551246527
2025-08-29,3.4585041551246527
2025-08-30,3.7245429362880875
2025-08-31,4.12360110803324
2025-09-01,3.9905817174515223
2025-09-02,3.4585041551246527
2025-09-03,3.5915235457063703
2025-09-04,3.4585041551246527
2025-09-05,3.5915235457063703
2025-09-06,3.7245429362880875
2025-09-07,3.8575623268698047
2025-09-08,3.7245429362880875
2025-09-09,3.192465373961218
2025-09-10,3.192465373961218
2025-09-11,2.926426592797783
2025-09-12,3.0594459833795007
2025-09-13,3.325484764542935
2025-09-14,3.7245429362880875
2025-09-15,3.192465373961218
2025-09-16,3.192465373961218
2025-09-17,3.325484764542935
2025-09-18,3.0594459833795007
2025-09-19,3.4585041551246527
2025-09-20,3.7245429362880875
2025-09-21,4.12360110803324
2025-09-22,3.4585041551246527
2025-09-23,3.192465373961218
2025-09-24,3.5915235457063703
2025-09-25,3.325484764542935
2025-09-26,3.5915235457063703
2025-09-27,3.8575623268698047
2025-09-28,3.9905817174515223
2025-09-29,3.7245429362880875
2025-09-30,3.4585041551246527
2025-10-01,3.4585041551246527
2025-10-02,3.325484764542935
2025-10-03,3.5915235457063703
2025-10-04,3.325484764542935
2025-10-05,3.7245429362880875
2025-10-06,3.192465373961218
2025-10-07,3.5915235457063703
2025-10-08,3.4585041551246527
2025-10-09,3.4585041551246527
2025-10-10,3.4585041551246527
2025-10-11,3.8575623268698047
2025-10-12,3.7245429362880875
2025-10-13,13.30193905817174
2025-10-14,5.453795013850414
2025-10-15,3.4585041551246527
2025-10-16,3.192465373961218
2025-10-17,3.4585041551246527
2025-10-18,3.4585041551246527
2025-10-19,3.9905817174515223
2025-10-20,3.192465373961218
2025-10-21,3.4585041551246527
2025-10-22,3.4585041551246527
2025-10-23,3.7245429362880875
2025-10-24,3.5915235457063703
2025-10-25,9.71041551246537
2025-10-26,5.719833795013849
2025-10-27,3.4585041551246527
2025-10-28,3.7245429362880875
2025-10-29,3.4585041551246527
2025-10-30,3.4585041551246527
2025-10-31,3.7245429362880875
2025-11-01,4.12360110803324
2025-11-02,4.389639889196674
2025-11-03,4.12360110803324
2025-11-04,3.8575623268698047
2025-11-05,3.5915235457063703
2025-11-06,3.5915235457063703
2025-11-07,3.5915235457063703
2025-11-08,3.5915235457063703
2025-11-09,3.9905817174515223
2025-11-10,3.5915235457063703
2025-11-11,3.9905817174515223
2025-11-12,3.5915235457063703
2025-11-13,3.5915235457063703
2025-11-14,3.7245429362880875
2025-11-15,4.256620498614957
2025-11-16,3.7245429362880875
2025-11-17,3.192465373961218
2025-11-18,3.325484764542935
2025-11-19,3.4585041551246527
2025-11-20,3.8575623268698047
2025-11-21,3.7245429362880875
2025-11-22,4.389639889196674
2025-11-23,4.256620498614957
2025-11-24,3.4585041551246527
2025-11-25,3.5915235457063703
2025-11-26,3.9905817174515223
2025-11-27,3.7245429362880875
2025-11-28,3.8575623268698047
2025-11-29,4.12360110803324
2025-11-30,3.9905817174515223
2025-12-01,3.9905817174515223
2025-12-02,3.7245429362880875
2025-12-03,3.5915235457063703
2025-12-04,3.9905817174515223
2025-12-05,3.7245429362880875
2025-12-06,4.256620498614957
2025-12-07,4.788698060941827
2025-12-08,4.12360110803324
2025-12-09,3.9905817174515223
2025-12-10,3.9905817174515223
2025-12-11,4.08349967410787
2025-12-12,4.5422209548639385
2025-12-13,7.050027700831023
2025-12-14,7.286723969366138
2025-12-15,5.474334772690238
2025-12-16,5.185800065178425
2025-12-17,4.949103796643309
2025-12-18,5.067451930910867
2025-12-19,5.067451930910867
2025-12-20,4.949103796643309
2025-12-21,4.830755662375752
2025-12-22,4.608730650154797
2025-12-23,4.187176552061267
2025-12-24,4.423872820596381
2025-12-25,4.08349967410787
2025-12-26,4.5422209548639385
2025-12-27,5.592682906957795
2025-12-28,5.237638504155123
2025-12-29,4.778917223399054
2025-12-30,4.372034381619683
2025-12-31,4.372034381619683
2026-01-01,4.490382515887239
2026-01-02,4.778917223399054
2026-01-03,4.89726535766661
2026-01-04,5.067451930910867
2026-01-05,4.135338113084568
2026-01-06,4.253686247352125
2026-01-07,4.372034381619683
2026-01-08,4.372034381619683
2026-01-09,4.250751996089293
2026-01-10,4.872813263809677
2026-01-11,4.976490141763074
2026-01-12,4.250751996089293
2026-01-13,4.458105751996087
2026-01-14,4.147075118135896
2026-01-15,4.35442887404269
2026-01-16,4.147075118135896
2026-01-17,4.976490141763074
2026-01-18,4.5617826299494855
2026-01-19,4.5617826299494855
2026-01-20,4.35442887404269
2026-01-21,4.5617826299494855
2026-01-22,4.458105751996087
2026-01-23,4.147075118135896
2026-01-24,4.872813263809677
2026-01-25,4.665459507902883
2026-01-26,4.5617826299494855
2026-01-27,4.250751996089293
2026-01-28,3.732367606322306
2026-01-29,4.35442887404269
2026-01-30,4.665459507902883
2026-01-31,4.976490141763074
2026-02-01,5.909582043343651
2026-02-02,4.76913638585628
2026-02-03,4.458105751996087
2026-02-04,4.665459507902883
2026-02-05,5.805905165390254
2026-02-06,4.76913638585628
2026-02-07,6.3242895551572405
2026-02-08,5.909582043343651
2026-02-09,4.872813263809677
2026-02-10,5.598551409483459
2026-02-11,4.5617826299494855
2026-02-12,4.043398240182499
2026-02-13,4.76913638585628
2026-02-14,6.116935799250446
2026-02-15,5.909582043343651
2026-02-16,6.3242895551572405
2026-02-17,5.909582043343651
2026-02-18,7.672088968551407
2026-02-19,5.391197653576664
2026-02-20,4.665459507902883
2026-02-21,5.909582043343651
2026-02-22,5.805905165390254
2026-02-23,5.287520775623267
2026-02-24,4.250751996089293
2026-02-25,4.458105751996087
2026-02-26,5.391197653576664
2026-02-27,5.287520775623267
2026-02-28,4.458105751996087
2026-03-01,4.5617826299494855
2026-03-02,4.35442887404269
2026-03-03,4.458105751996087
2026-03-04,4.147075118135896
2026-03-05,4.458105751996087
2026-03-06,4.147075118135896
2026-03-07,4.76913638585628
2026-03-08,4.872813263809677
2026-03-09,4.5617826299494855
2026-03-10,3.939721362229101
2026-03-11,3.8360444842757033
2026-03-12,3.939721362229101
2026-03-13,4.250751996089293
2026-03-14,4.76913638585628
2026-03-15,4.976490141763074
2026-03-16,3.732367606322306
2026-03-17,4.043398240182499
2026-03-18,4.250751996089293
2026-03-19,4.665459507902883
2026-03-20,4.76913638585628
2026-03-21,4.872813263809677
2026-03-22,4.76913638585628
2026-03-23,4.147075118135896
2026-03-24,4.665459507902883
2026-03-25,4.5617826299494855
2026-03-26,4.665459507902883
2026-03-27,4.76913638585628
2026-03-28,6.3242895551572405
2026-03-29,10.367687795339739
2026-03-30,6.220612677203843
2026-03-31,5.1838438976698695
2026-04-01,6.220612677203843
2026-04-02,6.3242895551572405
2026-04-03,5.1838438976698695
2026-04-04,6.635320189017433
2026-04-05,7.257381456737817
2026-04-06,5.909582043343651
2026-04-07,6.531643311064036
2026-04-08,8.294150236271792
2026-04-09,7.5684120905980095
2026-04-10,7.672088968551407
2026-04-11,7.361058334691215
2026-04-12,7.672088968551407
2026-04-13,6.531643311064036
2026-04-14,6.946350822877625
2026-04-15,6.3242895551572405
2026-04-16,7.257381456737817
2026-04-17,8.916211503992175
2026-04-18,7.879442724458202
2026-04-19,7.464735212644612
2026-04-20,6.4279664331106385
2026-04-21,6.531643311064036
2026-04-22,6.635320189017433
2026-04-23,6.013258921297049
2026-04-24,5.805905165390254
2026-04-25,6.73899706697083
2026-04-26,7.257381456737817
2026-04-27,5.287520775623267
2026-04-28,5.494874531530062
2026-04-29,5.287520775623267
2026-04-30,6.013258921297049
2026-05-01,5.805905165390254
2026-05-02,6.4279664331106385
2026-05-03,6.73899706697083
2026-05-04,6.116935799250446
2026-05-05,5.805905165390254
2026-05-06,6.73899706697083
2026-05-07,6.73899706697083
2026-05-08,6.635320189017433
2026-05-09,7.15370457878442
2026-05-10,7.15370457878442
2026-05-11,6.4279664331106385
2026-05-12,5.805905165390254
2026-05-13,7.15370457878442
2026-05-14,6.4279664331106385
2026-05-15,4.872813263809677
2026-05-16,5.287520775623267
2026-05-17,5.391197653576664
2026-05-18,4.458105751996087
2026-05-19,4.665459507902883
2026-05-20,4.35442887404269
2026-05-21,4.458105751996087
2026-05-22,4.872813263809677
2026-05-23,6.635320189017433
2026-05-24,4.976490141763074
2026-05-25,5.1838438976698695
2026-05-26,4.147075118135896
2026-05-27,4.5617826299494855
2026-05-28,4.5617826299494855
2026-05-29,5.080167019716472
2026-05-30,5.1838438976698695
2026-05-31,6.3242895551572405
