Time,benevolent
2024-09-25,84.53215695379615
2024-09-26,63.970280938007896
2024-09-27,73.10889250058045
2024-09-28,39.981425586254936
2024-09-29,50.262363594149065
2024-09-30,86.81680984443929
2024-10-01,65.11260738332946
2024-10-02,74.25121894590202
2024-10-03,70.82423960993731
2024-10-04,78.8205247271883
2024-10-05,47.97771070350592
2024-10-06,46.835384258184355
2024-10-07,76.53587183654516
2024-10-08,71.96656605525888
2024-10-09,69.68191316461575
2024-10-10,71.96656605525888
2024-10-11,59.400975156721614
2024-10-12,34.26979335964709
2024-10-13,38.839099140933364
2024-10-14,70.82423960993731
2024-10-15,78.8205247271883
2024-10-16,79.96285117250987
2024-10-17,75.3935453912236
2024-10-18,74.25121894590202
2024-10-19,35.412119804968654
2024-10-20,43.408404922219646
2024-10-21,81.10517761783144
2024-10-22,81.10517761783144
2024-10-23,87.95913628976086
2024-10-24,77.67819828186673
2024-10-25,71.96656605525888
2024-10-26,37.6967726956118
2024-10-27,50.262363594149065
2024-10-28,89.10146273508242
2024-10-29,75.3935453912236
2024-10-30,82.247504063153
2024-10-31,75.3935453912236
2024-11-01,77.67819828186673
2024-11-02,41.1237520315765
2024-11-03,53.68934293011377
2024-11-04,82.247504063153
2024-11-05,65.11260738332946
2024-11-06,58.25864871140005
2024-11-07,67.3972602739726
2024-11-08,82.247504063153
2024-11-09,46.835384258184355
2024-11-10,43.408404922219646
2024-11-11,67.3972602739726
2024-11-12,75.3935453912236
2024-11-13,76.53587183654516
2024-11-14,70.82423960993731
2024-11-15,68.53958671929418
2024-11-16,30.84281402368238
2024-11-17,49.12003714882749
2024-11-18,82.247504063153
2024-11-19,98.24007429765499
2024-11-20,71.96656605525888
2024-11-21,92.52844207104714
2024-11-22,78.8205247271883
2024-11-23,42.26607847689807
2024-11-24,44.55073136754121
2024-11-25,55.97399582075691
2024-11-26,55.97399582075691
2024-11-27,49.12003714882749
2024-11-28,45.69305781286278
2024-11-29,43.408404922219646
2024-11-30,34.26979335964709
2024-12-01,38.839099140933364
2024-12-02,85.67448339911772
2024-12-03,87.95913628976086
2024-12-04,89.10146273508242
2024-12-05,74.25121894590202
2024-12-06,71.96656605525888
2024-12-07,53.68934293011377
2024-12-08,45.69305781286278
2024-12-09,87.95913628976086
2024-12-10,74.25121894590202
2024-12-11,90.243789180404
2024-12-12,89.10146273508242
2024-12-13,70.82423960993731
2024-12-14,45.69305781286278
2024-12-15,50.262363594149065
2024-12-16,60.54330160204319
2024-12-17,77.67819828186673
2024-12-18,62.827954492686324
2024-12-19,74.25121894590202
2024-12-20,52.5470164847922
2024-12-21,36.554446250290226
2024-12-22,51.40469003947063
2024-12-23,30.84281402368238
2024-12-24,37.6967726956118
2024-12-25,33.12746691432552
2024-12-26,39.981425586254936
2024-12-27,36.554446250290226
2024-12-28,37.6967726956118
2024-12-29,41.1237520315765
2024-12-30,42.26607847689807
2024-12-31,43.408404922219646
2025-01-01,37.6967726956118
2025-01-02,52.5470164847922
2025-01-03,59.400975156721614
2025-01-04,53.68934293011377
2025-01-05,39.981425586254936
2025-01-06,53.68934293011377
2025-01-07,78.8205247271883
2025-01-08,71.96656605525888
2025-01-09,68.53958671929418
2025-01-10,71.96656605525888
2025-01-11,45.69305781286278
2025-01-12,44.55073136754121
2025-01-13,78.8205247271883
2025-01-14,69.68191316461575
2025-01-15,87.95913628976086
2025-01-16,66.25493382865103
2025-01-17,67.3972602739726
2025-01-18,42.26607847689807
2025-01-19,53.68934293011377
2025-01-20,46.835384258184355
2025-01-21,86.81680984443929
2025-01-22,91.38611562572557
2025-01-23,73.10889250058045
2025-01-24,85.67448339911772
2025-01-25,47.97771070350592
2025-01-26,60.54330160204319
2025-01-27,85.67448339911772
2025-01-28,87.95913628976086
2025-01-29,93.67076851636871
2025-01-30,114.23264453215695
2025-01-31,87.95913628976086
2025-02-01,54.83166937543534
2025-02-02,53.68934293011377
2025-02-03,91.38611562572557
2025-02-04,82.247504063153
2025-02-05,73.10889250058045
2025-02-06,66.25493382865103
2025-02-07,78.8205247271883
2025-02-08,43.408404922219646
2025-02-09,44.55073136754121
2025-02-10,83.38983050847457
2025-02-11,78.8205247271883
2025-02-12,60.54330160204319
2025-02-13,73.10889250058045
2025-02-14,69.68191316461575
2025-02-15,47.97771070350592
2025-02-16,47.97771070350592
2025-02-17,52.5470164847922
2025-02-18,76.53587183654516
2025-02-19,70.82423960993731
2025-02-20,77.67819828186673
2025-02-21,74.25121894590202
2025-02-22,46.835384258184355
2025-02-23,49.12003714882749
2025-02-24,82.247504063153
2025-02-25,79.96285117250987
2025-02-26,81.10517761783144
2025-02-27,84.53215695379615
2025-02-28,74.25121894590202
2025-03-01,42.26607847689807
2025-03-02,43.408404922219646
2025-03-03,69.68191316461575
2025-03-04,87.95913628976086
2025-03-05,74.25121894590202
2025-03-06,85.67448339911772
2025-03-07,70.82423960993731
2025-03-08,49.12003714882749
2025-03-09,53.68934293011377
2025-03-10,70.82423960993731
2025-03-11,62.827954492686324
2025-03-12,76.53587183654516
2025-03-13,79.96285117250987
2025-03-14,58.25864871140005
2025-03-15,52.5470164847922
2025-03-16,44.55073136754121
2025-03-17,73.10889250058045
2025-03-18,74.25121894590202
2025-03-19,73.10889250058045
2025-03-20,76.53587183654516
2025-03-21,65.11260738332946
2025-03-22,47.97771070350592
2025-03-23,52.5470164847922
2025-03-24,74.25121894590202
2025-03-25,74.25121894590202
2025-03-26,75.3935453912236
2025-03-27,77.67819828186673
2025-03-28,61.68562804736476
2025-03-29,49.12003714882749
2025-03-30,49.12003714882749
2025-03-31,79.96285117250987
2025-04-01,75.3935453912236
2025-04-02,58.25864871140005
2025-04-03,58.25864871140005
2025-04-04,54.83166937543534
2025-04-05,43.408404922219646
2025-04-06,52.5470164847922
2025-04-07,82.247504063153
2025-04-08,70.82423960993731
2025-04-09,73.10889250058045
2025-04-10,62.827954492686324
2025-04-11,66.25493382865103
2025-04-12,47.97771070350592
2025-04-13,55.97399582075691
2025-04-14,89.10146273508242
2025-04-15,61.68562804736476
2025-04-16,74.65103320176458
2025-04-17,62.77083817042025
2025-04-18,52.489900162526126
2025-04-19,48.149059670304155
2025-04-20,49.23426979335965
2025-04-21,62.77083817042025
2025-04-22,71.96656605525888
2025-04-23,59.51520780125378
2025-04-24,62.77083817042025
2025-04-25,56.830740654748084
2025-04-26,35.697701416299054
2025-04-27,46.54980264685396
2025-04-28,68.19688878569771
2025-04-29,70.88135593220339
2025-04-30,62.77083817042025
2025-05-01,64.94125841653124
2025-05-02,60.60041792430927
2025-05-03,43.294172277687494
2025-05-04,45.978639424193176
2025-05-05,68.19688878569771
2025-05-06,63.85604829347574
2025-05-07,69.7961458091479
2025-05-08,63.85604829347574
2025-05-09,54.660320408637105
2025-05-10,38.95333178546552
2025-05-11,38.95333178546552
2025-05-12,61.68562804736476
2025-05-13,57.344787555142794
2025-05-14,53.460877641049464
2025-05-15,51.40469003947064
2025-05-16,55.517065242628284
2025-05-17,32.89900162526121
2025-05-18,49.34850243789181
2025-05-19,54.48897144183887
2025-05-20,47.29231483631298
2025-05-21,44.20803343394475
2025-05-22,46.26422103552357
2025-05-23,42.15184583236592
2025-05-24,47.29231483631298
2025-05-25,46.26422103552357
2025-05-26,35.98328302762945
2025-05-27,45.236127234734155
2025-05-28,53.460877641049464
2025-05-29,50.37659623868122
2025-05-30,54.48897144183887
2025-05-31,38.03947062920827
2025-06-01,43.179939633155335
2025-06-02,47.29231483631298
2025-06-03,53.460877641049464
2025-06-04,43.179939633155335
2025-06-05,42.15184583236592
2025-06-06,55.517065242628284
2025-06-07,85.33178546552125
2025-06-08,84.30369166473184
2025-06-09,76.07894125841653
2025-06-10,77.10703505920596
2025-06-11,74.02275365683772
2025-06-12,60.65753424657535
2025-06-13,64.769909449733
2025-06-14,67.85419085210124
2025-06-15,75.05084745762713
2025-06-16,48.320408637102396
2025-06-17,47.29231483631298
2025-06-18,45.236127234734155
2025-06-19,51.40469003947064
2025-06-20,45.236127234734155
2025-06-21,54.48897144183887
2025-06-22,56.5451590434177
2025-06-23,42.15184583236592
2025-06-24,42.15184583236592
2025-06-25,57.57325284420711
2025-06-26,39.06756442999768
2025-06-27,50.37659623868122
2025-06-28,46.26422103552357
2025-06-29,51.40469003947064
2025-06-30,41.12375203157651
2025-07-01,45.236127234734155
2025-07-02,34.955189226840034
2025-07-03,57.57325284420711
2025-07-04,47.29231483631298
2025-07-05,40.095658230787095
2025-07-06,62.71372184815417
2025-07-07,46.26422103552357
2025-07-08,42.15184583236592
2025-07-09,50.37659623868122
2025-07-10,47.29231483631298
2025-07-11,46.26422103552357
2025-07-12,42.15184583236592
2025-07-13,46.26422103552357
2025-07-14,51.40469003947064
2025-07-15,41.12375203157651
2025-07-16,51.40469003947064
2025-07-17,42.15184583236592
2025-07-18,50.37659623868122
2025-07-19,44.20803343394475
2025-07-20,38.03947062920827
2025-07-21,50.37659623868122
2025-07-22,49.34850243789181
2025-07-23,50.37659623868122
2025-07-24,48.320408637102396
2025-07-25,35.98328302762945
2025-07-26,43.179939633155335
2025-07-27,44.20803343394475
2025-07-28,51.40469003947064
2025-07-29,49.34850243789181
2025-07-30,53.460877641049464
2025-07-31,54.48897144183887
2025-08-01,47.29231483631298
2025-08-02,40.095658230787095
2025-08-03,38.03947062920827
2025-08-04,46.26422103552357
2025-08-05,57.57325284420711
2025-08-06,53.460877641049464
2025-08-07,48.320408637102396
2025-08-08,43.179939633155335
2025-08-09,43.179939633155335
2025-08-10,58.601346644996525
2025-08-11,56.5451590434177
2025-08-12,58.601346644996525
2025-08-13,60.65753424657535
2025-08-14,63.741815648943586
2025-08-15,54.48897144183887
2025-08-16,40.095658230787095
2025-08-17,34.955189226840034
2025-08-18,63.741815648943586
2025-08-19,49.34850243789181
2025-08-20,66.82609705131182
2025-08-21,63.741815648943586
2025-08-22,67.85419085210124
2025-08-23,43.179939633155335
2025-08-24,47.29231483631298
2025-08-25,79.16322266078478
2025-08-26,71.9665660552589
2025-08-27,72.9946598560483
2025-08-28,72.9946598560483
2025-08-29,63.741815648943586
2025-08-30,34.955189226840034
2025-08-31,49.34850243789181
2025-09-01,52.43278384026005
2025-09-02,79.16322266078478
2025-09-03,80.19131646157419
2025-09-04,80.19131646157419
2025-09-05,67.85419085210124
2025-09-06,50.37659623868122
2025-09-07,54.48897144183887
2025-09-08,79.16322266078478
2025-09-09,97.66891107499421
2025-09-10,76.07894125841653
2025-09-11,85.33178546552125
2025-09-12,76.07894125841653
2025-09-13,47.29231483631298
2025-09-14,51.40469003947064
2025-09-15,95.61272347341539
2025-09-16,83.27559786394242
2025-09-17,79.16322266078478
2025-09-18,67.85419085210124
2025-09-19,78.13512885999536
2025-09-20,43.179939633155335
2025-09-21,52.43278384026005
2025-09-22,76.07894125841653
2025-09-23,79.16322266078478
2025-09-24,60.65753424657535
2025-09-25,74.02275365683772
2025-09-26,72.9946598560483
2025-09-27,56.5451590434177
2025-09-28,51.40469003947064
2025-09-29,84.30369166473184
2025-09-30,85.33178546552125
2025-10-01,82.24750406315302
2025-10-02,83.27559786394242
2025-10-03,79.16322266078478
2025-10-04,44.20803343394475
2025-10-05,44.20803343394475
2025-10-06,82.24750406315302
2025-10-07,80.19131646157419
2025-10-08,87.38797306710008
2025-10-09,76.07894125841653
2025-10-10,81.21941026236361
2025-10-11,43.179939633155335
2025-10-12,54.48897144183887
2025-10-13,78.13512885999536
2025-10-14,90.47225446946831
2025-10-15,80.19131646157419
2025-10-16,80.19131646157419
2025-10-17,69.91037845368007
2025-10-18,50.37659623868122
2025-10-19,42.15184583236592
2025-10-20,74.02275365683772
2025-10-21,81.21941026236361
2025-10-22,81.21941026236361
2025-10-23,80.19131646157419
2025-10-24,82.24750406315302
2025-10-25,47.29231483631298
2025-10-26,45.236127234734155
2025-10-27,84.30369166473184
2025-10-28,84.30369166473184
2025-10-29,89.4441606686789
2025-10-30,96.64081727420479
2025-10-31,69.91037845368007
2025-11-01,54.48897144183887
2025-11-02,57.57325284420711
2025-11-03,81.21941026236361
2025-11-04,80.19131646157419
2025-11-05,86.35987926631067
2025-11-06,102.80938007894127
2025-11-07,79.16322266078478
2025-11-08,64.769909449733
2025-11-09,52.43278384026005
2025-11-10,89.4441606686789
2025-11-11,71.9665660552589
2025-11-12,83.27559786394242
2025-11-13,93.55653587183656
2025-11-14,78.13512885999536
2025-11-15,46.26422103552357
2025-11-16,45.236127234734155
2025-11-17,88.4160668678895
2025-11-18,82.24750406315302
2025-11-19,71.9665660552589
2025-11-20,80.19131646157419
2025-11-21,68.88228465289065
2025-11-22,48.320408637102396
2025-11-23,40.095658230787095
2025-11-24,60.65753424657535
2025-11-25,64.769909449733
2025-11-26,47.29231483631298
2025-11-27,47.29231483631298
2025-11-28,41.12375203157651
2025-11-29,25.70234501973532
2025-11-30,34.955189226840034
2025-12-01,83.27559786394242
2025-12-02,80.19131646157419
2025-12-03,81.21941026236361
2025-12-04,89.4441606686789
2025-12-05,62.71372184815417
2025-12-06,57.57325284420711
2025-12-07,59.62944044578594
2025-12-08,80.19131646157419
2025-12-09,83.27559786394242
2025-12-10,81.21941026236361
2025-12-11,83.62731416421249
2025-12-12,84.61482531497074
2025-12-13,59.44005474564052
2025-12-14,71.0196375545318
2025-12-15,75.05084745762713
2025-12-16,79.08205736072246
2025-12-17,64.97282269988881
2025-12-18,65.48686960028351
2025-12-19,62.95721774834114
2025-12-20,46.83237813595983
2025-12-21,37.26840027861621
2025-12-22,75.05084745762713
2025-12-23,58.92600784524581
2025-12-24,43.3152151332592
2025-12-25,47.34642503635453
2025-12-26,51.37763493944986
2025-12-27,50.86358803905516
2025-12-28,55.40884484254519
2025-12-29,63.47126464873585
2025-12-30,47.860471936749235
2025-12-31,39.28400523016387
2026-01-01,51.37763493944986
2026-01-02,43.82926203365391
2026-01-03,49.3620299879022
2026-01-04,53.39323989099753
2026-01-05,60.94161279679348
2026-01-06,71.53368445492652
2026-01-07,77.06645240917479
2026-01-08,73.03524250607947
2026-01-09,71.10080285459412
2026-01-10,45.42551293487958
2026-01-11,55.300624442462095
2026-01-12,90.85102586975916
2026-01-13,197.50223015165034
2026-01-14,150.10169491525426
2026-01-15,120.4763603925067
2026-01-16,108.62622658340769
2026-01-17,71.10080285459412
2026-01-18,80.97591436217664
2026-01-19,69.12578055307762
2026-01-20,98.75111507582517
2026-01-21,116.5263157894737
2026-01-22,106.65120428189118
2026-01-23,82.95093666369314
2026-01-24,61.225691347011605
2026-01-25,65.17573595004461
2026-01-26,82.95093666369314
2026-01-27,88.87600356824265
2026-01-28,79.00089206066014
2026-01-29,92.82604817127566
2026-01-30,73.07582515611062
2026-01-31,71.10080285459412
2026-02-01,67.15075825156111
2026-02-02,84.92595896520965
2026-02-03,92.82604817127566
2026-02-04,90.85102586975916
2026-02-05,92.82604817127566
2026-02-06,77.02586975914363
2026-02-07,57.2756467439786
2026-02-08,71.10080285459412
2026-02-09,73.07582515611062
2026-02-10,73.07582515611062
2026-02-11,108.62622658340769
2026-02-12,65.17573595004461
2026-02-13,75.05084745762713
2026-02-14,59.2506690454951
2026-02-15,67.15075825156111
2026-02-16,55.300624442462095
2026-02-17,90.85102586975916
2026-02-18,82.95093666369314
2026-02-19,98.75111507582517
2026-02-20,88.87600356824265
2026-02-21,71.10080285459412
2026-02-22,57.2756467439786
2026-02-23,90.85102586975916
2026-02-24,82.95093666369314
2026-02-25,80.97591436217664
2026-02-26,79.00089206066014
2026-02-27,92.82604817127566
2026-02-28,47.40053523639608
2026-03-01,55.300624442462095
2026-03-02,80.97591436217664
2026-03-03,88.87600356824265
2026-03-04,75.05084745762713
2026-03-05,80.97591436217664
2026-03-06,77.02586975914363
2026-03-07,61.225691347011605
2026-03-08,55.300624442462095
2026-03-09,82.95093666369314
2026-03-10,75.05084745762713
2026-03-11,57.2756467439786
2026-03-12,71.10080285459412
2026-03-13,75.05084745762713
2026-03-14,45.42551293487958
2026-03-15,61.225691347011605
2026-03-16,61.225691347011605
2026-03-17,53.32560214094559
2026-03-18,75.05084745762713
2026-03-19,77.02586975914363
2026-03-20,67.15075825156111
2026-03-21,61.225691347011605
2026-03-22,47.40053523639608
2026-03-23,71.10080285459412
2026-03-24,67.15075825156111
2026-03-25,63.20071364852811
2026-03-26,69.12578055307762
2026-03-27,69.12578055307762
2026-03-28,53.32560214094559
2026-03-29,53.32560214094559
2026-03-30,98.75111507582517
2026-03-31,65.17573595004461
2026-04-01,77.02586975914363
2026-04-02,59.2506690454951
2026-04-03,61.225691347011605
2026-04-04,53.32560214094559
2026-04-05,51.35057983942909
2026-04-06,61.225691347011605
2026-04-07,73.07582515611062
2026-04-08,84.92595896520965
2026-04-09,77.02586975914363
2026-04-10,75.05084745762713
2026-04-11,45.42551293487958
2026-04-12,47.40053523639608
2026-04-13,82.95093666369314
2026-04-14,80.97591436217664
2026-04-15,73.07582515611062
2026-04-16,69.12578055307762
2026-04-17,82.95093666369314
2026-04-18,65.17573595004461
2026-04-19,55.300624442462095
2026-04-20,92.82604817127566
2026-04-21,73.07582515611062
2026-04-22,69.12578055307762
2026-04-23,65.17573595004461
2026-04-24,75.05084745762713
2026-04-25,45.42551293487958
2026-04-26,51.35057983942909
2026-04-27,69.12578055307762
2026-04-28,82.95093666369314
2026-04-29,63.20071364852811
2026-04-30,59.2506690454951
2026-05-01,61.225691347011605
2026-05-02,51.35057983942909
2026-05-03,41.47546833184657
2026-05-04,55.300624442462095
2026-05-05,63.20071364852811
2026-05-06,61.225691347011605
2026-05-07,61.225691347011605
2026-05-08,75.05084745762713
2026-05-09,57.2756467439786
2026-05-10,47.40053523639608
2026-05-11,69.12578055307762
2026-05-12,67.15075825156111
2026-05-13,63.20071364852811
2026-05-14,63.20071364852811
2026-05-15,59.2506690454951
2026-05-16,55.300624442462095
2026-05-17,63.20071364852811
2026-05-18,65.17573595004461
2026-05-19,55.300624442462095
2026-05-20,63.20071364852811
2026-05-21,49.375557537912584
2026-05-22,67.15075825156111
2026-05-23,57.2756467439786
2026-05-24,71.10080285459412
2026-05-25,47.40053523639608
2026-05-26,55.300624442462095
2026-05-27,67.15075825156111
2026-05-28,63.20071364852811
2026-05-29,51.35057983942909
2026-05-30,61.225691347011605
2026-05-31,61.225691347011605
