Time,evan_peters
2024-10-29,1.3714548068146415
2024-10-30,1.2376543378571156
2024-10-31,1.3045545723358787
2024-11-01,1.0369536344208266
2024-11-02,1.1707541033783526
2024-11-03,1.137303986138971
2024-11-04,0.9031531654633006
2024-11-05,0.735902579266393
2024-11-06,0.6355522275482486
2024-11-07,0.8362529309845376
2024-11-08,0.936603282702682
2024-11-09,1.0369536344208266
2024-11-10,1.1038538688995896
2024-11-11,0.9031531654633006
2024-11-12,0.8362529309845376
2024-11-13,0.6690023447876301
2024-11-14,0.9031531654633006
2024-11-15,0.6355522275482486
2024-11-16,0.7693526965057745
2024-11-17,1.070403751660208
2024-11-18,0.735902579266393
2024-11-19,0.9031531654633006
2024-11-20,0.802802813745156
2024-11-21,0.9031531654633006
2024-11-22,1.1038538688995896
2024-11-23,0.8362529309845376
2024-11-24,0.936603282702682
2024-11-25,0.936603282702682
2024-11-26,0.802802813745156
2024-11-27,0.802802813745156
2024-11-28,0.9700533999420635
2024-11-29,0.7693526965057745
2024-11-30,0.9031531654633006
2024-12-01,0.9031531654633006
2024-12-02,0.6690023447876301
2024-12-03,0.7693526965057745
2024-12-04,0.7024524620270115
2024-12-05,0.735902579266393
2024-12-06,0.802802813745156
2024-12-07,1.1038538688995896
2024-12-08,0.936603282702682
2024-12-09,0.7024524620270115
2024-12-10,0.802802813745156
2024-12-11,0.6021021103088671
2024-12-12,1.003503517181445
2024-12-13,0.936603282702682
2024-12-14,1.2711044550964972
2024-12-15,1.003503517181445
2024-12-16,0.9700533999420635
2024-12-17,0.9031531654633006
2024-12-18,0.9700533999420635
2024-12-19,0.9700533999420635
2024-12-20,0.7693526965057745
2024-12-21,0.936603282702682
2024-12-22,1.0369536344208266
2024-12-23,0.9700533999420635
2024-12-24,0.8362529309845376
2024-12-25,0.735902579266393
2024-12-26,0.8362529309845376
2024-12-27,0.6355522275482486
2024-12-28,0.5686519930694856
2024-12-29,0.9700533999420635
2024-12-30,0.735902579266393
2024-12-31,0.9031531654633006
2025-01-01,0.6690023447876301
2025-01-02,0.6021021103088671
2025-01-03,0.535201875830104
2025-01-04,0.936603282702682
2025-01-05,0.8362529309845376
2025-01-06,0.5686519930694856
2025-01-07,0.7693526965057745
2025-01-08,0.6690023447876301
2025-01-09,0.6355522275482486
2025-01-10,0.7693526965057745
2025-01-11,0.802802813745156
2025-01-12,1.0369536344208266
2025-01-13,0.535201875830104
2025-01-14,0.6690023447876301
2025-01-15,0.7024524620270115
2025-01-16,0.6690023447876301
2025-01-17,0.735902579266393
2025-01-18,1.2711044550964972
2025-01-19,0.936603282702682
2025-01-20,1.1707541033783526
2025-01-21,0.9700533999420635
2025-01-22,0.735902579266393
2025-01-23,0.535201875830104
2025-01-24,0.6021021103088671
2025-01-25,0.8362529309845376
2025-01-26,0.936603282702682
2025-01-27,0.8697030482239191
2025-01-28,0.936603282702682
2025-01-29,0.7693526965057745
2025-01-30,0.6355522275482486
2025-01-31,0.5017517585907225
2025-02-01,0.7024524620270115
2025-02-02,0.7693526965057745
2025-02-03,0.5686519930694856
2025-02-04,0.6021021103088671
2025-02-05,0.43485152411195954
2025-02-06,0.5017517585907225
2025-02-07,0.802802813745156
2025-02-08,0.802802813745156
2025-02-09,0.802802813745156
2025-02-10,0.401401406872578
2025-02-11,0.6690023447876301
2025-02-12,0.5686519930694856
2025-02-13,0.6690023447876301
2025-02-14,0.6355522275482486
2025-02-15,0.802802813745156
2025-02-16,1.003503517181445
2025-02-17,0.735902579266393
2025-02-18,0.6021021103088671
2025-02-19,0.6690023447876301
2025-02-20,0.535201875830104
2025-02-21,0.535201875830104
2025-02-22,0.9031531654633006
2025-02-23,0.936603282702682
2025-02-24,0.7024524620270115
2025-02-25,0.7024524620270115
2025-02-26,0.6021021103088671
2025-02-27,1.0369536344208266
2025-02-28,0.6690023447876301
2025-03-01,0.7024524620270115
2025-03-02,0.7693526965057745
2025-03-03,0.7024524620270115
2025-03-04,0.5017517585907225
2025-03-05,0.43485152411195954
2025-03-06,0.735902579266393
2025-03-07,0.5686519930694856
2025-03-08,0.7693526965057745
2025-03-09,0.6355522275482486
2025-03-10,0.735902579266393
2025-03-11,0.7024524620270115
2025-03-12,0.5686519930694856
2025-03-13,0.535201875830104
2025-03-14,0.468301641351341
2025-03-15,0.6690023447876301
2025-03-16,0.802802813745156
2025-03-17,0.802802813745156
2025-03-18,0.535201875830104
2025-03-19,0.5686519930694856
2025-03-20,0.43485152411195954
2025-03-21,0.6690023447876301
2025-03-22,0.735902579266393
2025-03-23,0.7693526965057745
2025-03-24,0.7693526965057745
2025-03-25,0.7024524620270115
2025-03-26,0.5686519930694856
2025-03-27,0.7024524620270115
2025-03-28,0.6021021103088671
2025-03-29,0.802802813745156
2025-03-30,0.7693526965057745
2025-03-31,0.535201875830104
2025-04-01,0.5017517585907225
2025-04-02,0.5686519930694856
2025-04-03,0.468301641351341
2025-04-04,0.6690023447876301
2025-04-05,0.7693526965057745
2025-04-06,1.0369536344208266
2025-04-07,0.6355522275482486
2025-04-08,0.6021021103088671
2025-04-09,0.5686519930694856
2025-04-10,0.7024524620270115
2025-04-11,0.5686519930694856
2025-04-12,0.7024524620270115
2025-04-13,0.9700533999420635
2025-04-14,0.6690023447876301
2025-04-15,0.43485152411195954
2025-04-16,0.5017517585907225
2025-04-17,0.6021021103088671
2025-04-18,0.6690023447876301
2025-04-19,0.735902579266393
2025-04-20,0.6690023447876301
2025-04-21,0.735902579266393
2025-04-22,0.6690023447876301
2025-04-23,0.6188271689285578
2025-04-24,0.6355522275482486
2025-04-25,0.5686519930694856
2025-04-26,0.6355522275482486
2025-04-27,0.8529779896042283
2025-04-28,0.535201875830104
2025-04-29,0.5853770516891763
2025-04-30,0.5686519930694856
2025-05-01,0.7024524620270115
2025-05-02,0.6021021103088671
2025-05-03,0.8362529309845376
2025-05-04,1.1707541033783526
2025-05-05,0.802802813745156
2025-05-06,0.6021021103088671
2025-05-07,0.535201875830104
2025-05-08,0.6021021103088671
2025-05-09,0.6690023447876301
2025-05-10,0.6188271689285578
2025-05-11,0.802802813745156
2025-05-12,0.6355522275482486
2025-05-13,0.5686519930694856
2025-05-14,0.6355522275482486
2025-05-15,0.5686519930694856
2025-05-16,0.535201875830104
2025-05-17,0.6355522275482486
2025-05-18,0.7024524620270115
2025-05-19,0.401401406872578
2025-05-20,0.43485152411195954
2025-05-21,0.7024524620270115
2025-05-22,0.6021021103088671
2025-05-23,0.43485152411195954
2025-05-24,0.8362529309845376
2025-05-25,0.802802813745156
2025-05-26,0.802802813745156
2025-05-27,0.802802813745156
2025-05-28,0.735902579266393
2025-05-29,0.5686519930694856
2025-05-30,0.6021021103088671
2025-05-31,0.7693526965057745
2025-06-01,0.7024524620270115
2025-06-02,0.6021021103088671
2025-06-03,0.6021021103088671
2025-06-04,0.5686519930694856
2025-06-05,0.535201875830104
2025-06-06,0.401401406872578
2025-06-07,0.5686519930694856
2025-06-08,0.9031531654633006
2025-06-09,0.5686519930694856
2025-06-10,0.468301641351341
2025-06-11,0.468301641351341
2025-06-12,0.401401406872578
2025-06-13,0.33450117239381505
2025-06-14,0.5686519930694856
2025-06-15,0.7024524620270115
2025-06-16,0.5686519930694856
2025-06-17,0.6355522275482486
2025-06-18,0.5017517585907225
2025-06-19,0.6021021103088671
2025-06-20,0.6021021103088671
2025-06-21,0.6021021103088671
2025-06-22,0.6355522275482486
2025-06-23,0.468301641351341
2025-06-24,0.6690023447876301
2025-06-25,0.5017517585907225
2025-06-26,0.5017517585907225
2025-06-27,0.7024524620270115
2025-06-28,0.6021021103088671
2025-06-29,0.8362529309845376
2025-06-30,0.6021021103088671
2025-07-01,0.6021021103088671
2025-07-02,0.7024524620270115
2025-07-03,0.468301641351341
2025-07-04,0.535201875830104
2025-07-05,0.802802813745156
2025-07-06,0.7024524620270115
2025-07-07,0.5686519930694856
2025-07-08,0.468301641351341
2025-07-09,0.8697030482239191
2025-07-10,0.6690023447876301
2025-07-11,0.468301641351341
2025-07-12,0.6355522275482486
2025-07-13,0.6355522275482486
2025-07-14,0.535201875830104
2025-07-15,0.5686519930694856
2025-07-16,0.401401406872578
2025-07-17,0.735902579266393
2025-07-18,0.802802813745156
2025-07-19,0.802802813745156
2025-07-20,0.6355522275482486
2025-07-21,0.5686519930694856
2025-07-22,0.6690023447876301
2025-07-23,0.735902579266393
2025-07-24,0.6355522275482486
2025-07-25,0.7024524620270115
2025-07-26,0.9700533999420635
2025-07-27,0.7693526965057745
2025-07-28,0.7024524620270115
2025-07-29,0.802802813745156
2025-07-30,1.003503517181445
2025-07-31,0.7693526965057745
2025-08-01,0.6021021103088671
2025-08-02,0.9031531654633006
2025-08-03,0.7693526965057745
2025-08-04,0.6021021103088671
2025-08-05,0.7024524620270115
2025-08-06,0.535201875830104
2025-08-07,0.6021021103088671
2025-08-08,0.6690023447876301
2025-08-09,1.003503517181445
2025-08-10,0.9700533999420635
2025-08-11,0.7024524620270115
2025-08-12,0.8697030482239191
2025-08-13,0.6021021103088671
2025-08-14,0.7024524620270115
2025-08-15,0.8362529309845376
2025-08-16,1.471805158532786
2025-08-17,0.9031531654633006
2025-08-18,0.8362529309845376
2025-08-19,0.7693526965057745
2025-08-20,0.9031531654633006
2025-08-21,1.003503517181445
2025-08-22,0.8362529309845376
2025-08-23,1.137303986138971
2025-08-24,1.137303986138971
2025-08-25,0.8697030482239191
2025-08-26,0.7024524620270115
2025-08-27,0.8697030482239191
2025-08-28,0.802802813745156
2025-08-29,0.802802813745156
2025-08-30,0.8362529309845376
2025-08-31,1.070403751660208
2025-09-01,0.7693526965057745
2025-09-02,0.8697030482239191
2025-09-03,1.070403751660208
2025-09-04,1.2376543378571156
2025-09-05,1.538705393011549
2025-09-06,1.2376543378571156
2025-09-07,1.3045545723358787
2025-09-08,1.003503517181445
2025-09-09,1.404904924054023
2025-09-10,0.8362529309845376
2025-09-11,0.7024524620270115
2025-09-12,0.735902579266393
2025-09-13,1.070403751660208
2025-09-14,0.9700533999420635
2025-09-15,1.538705393011549
2025-09-16,1.137303986138971
2025-09-17,1.1038538688995896
2025-09-18,0.8697030482239191
2025-09-19,1.070403751660208
2025-09-20,1.2711044550964972
2025-09-21,1.605605627490312
2025-09-22,1.0369536344208266
2025-09-23,1.1038538688995896
2025-09-24,0.802802813745156
2025-09-25,1.003503517181445
2025-09-26,1.003503517181445
2025-09-27,0.9700533999420635
2025-09-28,1.3380046895752602
2025-09-29,0.936603282702682
2025-09-30,0.802802813745156
2025-10-01,0.8697030482239191
2025-10-02,0.9031531654633006
2025-10-03,0.936603282702682
2025-10-04,1.8397564481659827
2025-10-05,1.5052552757721676
2025-10-06,1.9066566826447455
2025-10-07,1.7728562136872197
2025-10-08,1.4383550412934045
2025-10-09,1.7728562136872197
2025-10-10,2.140807503320416
2025-10-11,2.7763597308686645
2025-10-12,2.8432599653474275
2025-10-13,2.2411578550385607
2025-10-14,1.9066566826447455
2025-10-15,2.00700703436289
2025-10-16,1.7394060964478382
2025-10-17,1.5721555102509306
2025-10-18,1.8397564481659827
2025-10-19,1.9735569171235086
2025-10-20,1.5721555102509306
2025-10-21,1.2376543378571156
2025-10-22,1.2042042206177341
2025-10-23,1.003503517181445
2025-10-24,1.2042042206177341
2025-10-25,1.3714548068146415
2025-10-26,1.605605627490312
2025-10-27,1.3045545723358787
2025-10-28,0.9700533999420635
2025-10-29,2.3749583239960868
2025-10-30,1.3714548068146415
2025-10-31,1.6725058619690751
2025-11-01,2.575659027432376
2025-11-02,2.5422089101929943
2025-11-03,1.605605627490312
2025-11-04,2.00700703436289
2025-11-05,1.2376543378571156
2025-11-06,0.9700533999420635
2025-11-07,1.003503517181445
2025-11-08,1.1707541033783526
2025-11-09,1.1038538688995896
2025-11-10,0.735902579266393
2025-11-11,0.802802813745156
2025-11-12,0.936603282702682
2025-11-13,0.8697030482239191
2025-11-14,0.7024524620270115
2025-11-15,0.936603282702682
2025-11-16,0.7024524620270115
2025-11-17,0.802802813745156
2025-11-18,0.735902579266393
2025-11-19,0.6355522275482486
2025-11-20,0.6021021103088671
2025-11-21,0.802802813745156
2025-11-22,0.7024524620270115
2025-11-23,1.2042042206177341
2025-11-24,0.8697030482239191
2025-11-25,1.0369536344208266
2025-11-26,1.003503517181445
2025-11-27,0.9031531654633006
2025-11-28,0.7024524620270115
2025-11-29,0.735902579266393
2025-11-30,0.8697030482239191
2025-12-01,0.535201875830104
2025-12-02,0.5686519930694856
2025-12-03,0.6021021103088671
2025-12-04,0.43485152411195954
2025-12-05,0.7024524620270115
2025-12-06,0.5686519930694856
2025-12-07,0.802802813745156
2025-12-08,0.6021021103088671
2025-12-09,0.5686519930694856
2025-12-10,0.6021021103088671
2025-12-11,0.6021021103088671
2025-12-12,3.3450117239381503
2025-12-13,1.1038538688995896
2025-12-14,0.6690023447876301
2025-12-15,0.535201875830104
2025-12-16,0.6355522275482486
2025-12-17,0.6021021103088671
2025-12-18,0.5686519930694856
2025-12-19,0.6021021103088671
2025-12-20,0.468301641351341
2025-12-21,0.7024524620270115
2025-12-22,0.7024524620270115
2025-12-23,0.735902579266393
2025-12-24,0.936603282702682
2025-12-25,1.2042042206177341
2025-12-26,0.802802813745156
2025-12-27,0.8697030482239191
2025-12-28,0.735902579266393
2025-12-29,0.6355522275482486
2025-12-30,0.802802813745156
2025-12-31,0.6355522275482486
2026-01-01,0.735902579266393
2026-01-02,0.5017517585907225
2026-01-03,0.802802813745156
2026-01-04,0.7693526965057745
2026-01-05,0.6690023447876301
2026-01-06,0.936603282702682
2026-01-07,0.9700533999420635
2026-01-08,1.003503517181445
2026-01-09,1.1038538688995896
2026-01-10,1.137303986138971
2026-01-11,1.7394060964478382
2026-01-12,0.936603282702682
2026-01-13,1.070403751660208
2026-01-14,0.8697030482239191
2026-01-15,0.8697030482239191
2026-01-16,0.9031531654633006
2026-01-17,1.404904924054023
2026-01-18,1.3380046895752602
2026-01-19,1.1038538688995896
2026-01-20,1.3045545723358787
2026-01-21,1.137303986138971
2026-01-22,2.3415082067567052
2026-01-23,2.1742576205597977
2026-01-24,2.4753086757142313
2026-01-25,2.642559261911139
2026-01-26,1.6725058619690751
2026-01-27,2.0404571516022716
2026-01-28,1.5052552757721676
2026-01-29,2.073907268841653
2026-01-30,1.404904924054023
2026-01-31,1.873206565405364
2026-02-01,1.8063063309266012
2026-02-02,1.3714548068146415
2026-02-03,1.003503517181445
2026-02-04,0.7693526965057745
2026-02-05,1.0369536344208266
2026-02-06,0.8697030482239191
2026-02-07,1.137303986138971
2026-02-08,1.2711044550964972
2026-02-09,0.6355522275482486
2026-02-10,0.7024524620270115
2026-02-11,0.7693526965057745
2026-02-12,0.802802813745156
2026-02-13,0.7024524620270115
2026-02-14,0.9031531654633006
2026-02-15,0.9031531654633006
2026-02-16,0.735902579266393
2026-02-17,0.7693526965057745
2026-02-18,0.802802813745156
2026-02-19,0.6021021103088671
2026-02-20,0.7693526965057745
2026-02-21,0.8697030482239191
2026-02-22,0.8362529309845376
2026-02-23,0.8697030482239191
2026-02-24,0.6355522275482486
2026-02-25,0.6021021103088671
2026-02-26,1.003503517181445
2026-02-27,0.9031531654633006
2026-02-28,0.9031531654633006
2026-03-01,1.070403751660208
2026-03-02,0.6690023447876301
2026-03-03,0.8362529309845376
2026-03-04,0.7024524620270115
2026-03-05,0.8697030482239191
2026-03-06,0.8362529309845376
2026-03-07,0.9700533999420635
2026-03-08,0.9700533999420635
2026-03-09,0.8362529309845376
2026-03-10,0.8362529309845376
2026-03-11,0.6021021103088671
2026-03-12,0.5017517585907225
2026-03-13,0.535201875830104
2026-03-14,0.735902579266393
2026-03-15,0.8697030482239191
2026-03-16,0.7024524620270115
2026-03-17,0.5017517585907225
2026-03-18,0.43485152411195954
2026-03-19,0.43485152411195954
2026-03-20,0.8697030482239191
2026-03-21,0.9031531654633006
2026-03-22,0.9031531654633006
2026-03-23,0.6690023447876301
2026-03-24,0.6355522275482486
2026-03-25,0.6021021103088671
2026-03-26,0.5686519930694856
2026-03-27,0.6690023447876301
2026-03-28,0.8362529309845376
2026-03-29,0.8362529309845376
2026-03-30,0.535201875830104
2026-03-31,0.535201875830104
2026-04-01,0.6021021103088671
2026-04-02,0.43485152411195954
2026-04-03,0.43485152411195954
2026-04-04,0.5686519930694856
2026-04-05,0.735902579266393
2026-04-06,0.6690023447876301
2026-04-07,0.7024524620270115
2026-04-08,0.6690023447876301
2026-04-09,0.7024524620270115
2026-04-10,0.802802813745156
2026-04-11,0.6690023447876301
2026-04-12,0.7024524620270115
2026-04-13,0.7024524620270115
2026-04-14,1.0369536344208266
2026-04-15,1.6390557447296936
2026-04-16,0.802802813745156
2026-04-17,0.735902579266393
2026-04-18,0.6690023447876301
2026-04-19,0.5686519930694856
2026-04-20,0.5017517585907225
2026-04-21,0.6355522275482486
2026-04-22,0.5686519930694856
2026-04-23,0.6021021103088671
2026-04-24,0.468301641351341
2026-04-25,0.7693526965057745
2026-04-26,0.7024524620270115
2026-04-27,0.735902579266393
2026-04-28,0.6355522275482486
2026-04-29,0.6021021103088671
2026-04-30,0.5017517585907225
2026-05-01,0.6021021103088671
2026-05-02,0.5017517585907225
2026-05-03,0.7024524620270115
2026-05-04,0.468301641351341
2026-05-05,0.535201875830104
2026-05-06,0.5686519930694856
2026-05-07,0.535201875830104
2026-05-08,0.3679512896331965
2026-05-09,0.802802813745156
2026-05-10,0.7024524620270115
2026-05-11,0.5017517585907225
2026-05-12,0.6021021103088671
2026-05-13,1.9066566826447455
2026-05-14,2.1073573860810346
2026-05-15,1.0369536344208266
2026-05-16,0.802802813745156
2026-05-17,1.070403751660208
2026-05-18,0.6021021103088671
2026-05-19,0.535201875830104
2026-05-20,0.6021021103088671
2026-05-21,0.5686519930694856
2026-05-22,0.7024524620270115
2026-05-23,1.1038538688995896
2026-05-24,0.7693526965057745
2026-05-25,0.9031531654633006
2026-05-26,0.6021021103088671
2026-05-27,0.6021021103088671
2026-05-28,0.735902579266393
2026-05-29,0.7024524620270115
2026-05-30,0.7693526965057745
2026-05-31,0.8362529309845376
