Time,deficit
2024-09-15,32.85792955014796
2024-09-16,40.95116018976725
2024-09-17,46.823328462881356
2024-09-18,42.42170529623238
2024-09-19,42.58821173571819
2024-09-20,33.5104547859707
2024-09-21,30.16086054005229
2024-09-22,31.44239833683084
2024-09-23,43.25423749366141
2024-09-24,44.59427755296199
2024-09-25,43.58725037263301
2024-09-26,40.206154908433504
2024-09-27,34.42399011612254
2024-09-28,29.788357899385417
2024-09-29,28.70482776037377
2024-09-30,40.818178577894834
2024-10-01,44.58628900954783
2024-10-02,47.17186547330572
2024-10-03,44.919301888519435
2024-10-04,37.77459616670709
2024-10-05,29.352852822156354
2024-10-06,31.915928415713456
2024-10-07,41.889219999452166
2024-10-08,45.751834085948445
2024-10-09,44.677304295017116
2024-10-10,39.85716494263356
2024-10-11,35.001024197928764
2024-10-12,31.363418813440312
2024-10-13,28.957849311288697
2024-10-14,40.433187219773636
2024-10-15,45.649341887690994
2024-10-16,47.08388560183487
2024-10-17,42.14224155036709
2024-10-18,39.72767170013516
2024-10-19,34.723025212105185
2024-10-20,34.84452991118942
2024-10-21,46.62137948036487
2024-10-22,49.38246273168887
2024-10-23,49.553469345214836
2024-10-24,49.72447595874079
2024-10-25,40.7042094668492
2024-10-26,36.89109729479463
2024-10-27,39.66118089419896
2024-10-28,51.73504195002476
2024-10-29,58.565747293692276
2024-10-30,60.0992948367196
2024-10-31,50.921522253422516
2024-11-01,38.991666766881735
2024-11-02,33.72601018452266
2024-11-03,36.5455956983687
2024-11-04,52.96358946298758
2024-11-05,49.051473462049564
2024-11-06,47.846438623953674
2024-11-07,61.71935749117606
2024-11-08,53.66561661325205
2024-11-09,35.894082267212106
2024-11-10,38.78117039166051
2024-11-11,55.58167894969271
2024-11-12,55.76168591129899
2024-11-13,60.137319838373145
2024-11-14,54.71865733864875
2024-11-15,49.26399344660308
2024-11-16,33.889028254634454
2024-11-17,38.24666148554799
2024-11-18,55.42068448891322
2024-11-19,52.74510454435218
2024-11-20,55.77169806404545
2024-11-21,53.07811742332379
2024-11-22,41.732272757337256
2024-11-23,34.6450574933808
2024-11-24,37.649150142873275
2024-11-25,46.48142112974443
2024-11-26,42.254292945995445
2024-11-27,38.00016371800551
2024-11-28,29.32089864849968
2024-11-29,26.46981191637254
2024-11-30,30.975950890611255
2024-12-01,36.98863636363637
2024-12-02,50.31589333533118
2024-12-03,59.208519077784594
2024-12-04,59.221869525767794
2024-12-05,56.27345897506345
2024-12-06,47.39885633738736
2024-12-07,37.03870054357337
2024-12-08,40.01080813944791
2024-12-09,51.87754404497333
2024-12-10,54.85432429764199
2024-12-11,56.3495565285677
2024-12-12,54.879022626410915
2024-12-13,43.02296707927206
2024-12-14,32.645455703079904
2024-12-15,37.10545278348939
2024-12-16,44.53655617617467
2024-12-17,49.00122591337828
2024-12-18,46.04180124308779
2024-12-19,44.566594684136874
2024-12-20,46.06249443746176
2024-12-21,34.18307560635229
2024-12-22,29.731088794732724
2024-12-23,29.737764018724324
2024-12-24,28.257217280580125
2024-12-25,19.33822440335989
2024-12-26,29.757789690699127
2024-12-27,35.71735789762888
2024-12-28,31.259697145616446
2024-12-29,38.711159971476114
2024-12-30,44.676735879998304
2024-12-31,37.23895726332142
2025-01-01,41.71697744850824
2025-01-02,61.09925833021269
2025-01-03,47.6979063722111
2025-01-04,47.708586730597666
2025-01-05,49.21049418551498
2025-01-06,58.17087345148315
2025-01-07,64.15146861398644
2025-01-08,67.15027710582739
2025-01-09,65.6727342184794
2025-01-10,58.22294019861765
2025-01-11,44.796889911847124
2025-01-12,52.27471987247361
2025-01-13,62.743681817350705
2025-01-14,65.74616168238703
2025-01-15,71.73910600927478
2025-01-16,64.28063419822392
2025-01-17,61.304521467954444
2025-01-18,46.36254575588424
2025-01-19,41.88519309309659
2025-01-20,55.360640037404956
2025-01-21,62.85582558040961
2025-01-22,65.8636456246392
2025-01-23,70.37003551179032
2025-01-24,64.39544805087947
2025-01-25,47.93287425671548
2025-01-26,50.94002677854592
2025-01-27,65.93707308854682
2025-01-28,73.44627660193385
2025-01-29,80.95881772731667
2025-01-30,67.48070069341165
2025-01-31,68.9956248351126
2025-02-01,60.00954595677676
2025-02-02,90.03434460713994
2025-02-03,100.0
2025-02-04,90.07439595108956
2025-02-05,87.09127423562889
2025-02-06,88.61253984012185
2025-02-07,73.60981958972809
2025-02-08,61.60557406997567
2025-02-09,54.10471458657815
2025-02-10,100.0
2025-02-11,81.19311808942187
2025-02-12,87.2267812826584
2025-02-13,81.22916429897651
2025-02-14,67.70598950312821
2025-02-15,54.17680700568745
2025-02-16,66.23078294417729
2025-02-17,70.76220492129691
2025-02-18,87.34293018011226
2025-02-19,90.37478103071162
2025-02-20,93.40796692610931
2025-02-21,78.35952139137306
2025-02-22,60.28990536442402
2025-02-23,66.33358139364796
2025-02-24,81.42741845152709
2025-02-25,95.01968181568849
2025-02-26,100.0
2025-02-27,95.06173572683556
2025-02-28,84.51801127325254
2025-03-01,63.40252642532177
2025-03-02,70.96613301424034
2025-03-03,84.57408315478199
2025-03-04,100.0
2025-03-05,100.0
2025-03-06,92.18641887883926
2025-03-07,81.62567260407764
2025-03-08,66.52449279980775
2025-03-09,65.02692424048496
2025-03-10,90.7552687982329
2025-03-11,92.28821604471118
2025-03-12,100.0
2025-03-13,95.35611310486519
2025-03-14,83.26575719562112
2025-03-15,62.08452139137307
2025-03-16,63.61279598105721
2025-03-17,80.29097951014994
2025-03-18,78.79341095082715
2025-03-19,86.38872485370584
2025-03-20,80.34404754088318
2025-03-21,75.81295932496313
2025-03-22,62.18031085565255
2025-03-23,65.22784848263217
2025-03-24,81.93206538529216
2025-03-25,83.46768272136704
2025-03-26,83.48603958734395
2025-03-27,85.02265820701761
2025-03-28,71.37398920012718
2025-03-29,59.23824176774023
2025-03-30,66.84757364100126
2025-03-31,79.0190335217433
2025-04-01,89.67590302198396
2025-04-02,100.0
2025-04-03,100.0
2025-04-04,100.0
2025-04-05,100.0
2025-04-06,100.0
2025-04-07,100.0
2025-04-08,100.0
2025-04-09,100.0
2025-04-10,100.0
2025-04-11,95.965894816498
2025-04-12,76.1800966445012
2025-04-13,76.19678470448021
2025-04-14,85.35908949619431
2025-04-15,85.22955481065661
2025-04-16,90.13012928545486
2025-04-17,85.26687116699856
2025-04-18,65.50564322250722
2025-04-19,56.26897338496124
2025-04-20,58.84626575587474
2025-04-21,77.36922923154317
2025-04-22,89.72890575572119
2025-04-23,86.66215405572113
2025-04-24,82.31043913239026
2025-04-25,68.69367308061857
2025-04-26,56.355125494602845
2025-04-27,60.740951276088026
2025-04-28,82.38237394204421
2025-04-29,92.9566091586465
2025-04-30,86.79472446775158
2025-05-01,82.95693078809313
2025-05-02,74.98358068719965
2025-05-03,53.348168040622014
2025-05-04,62.641153127238816
2025-05-05,71.41712504351483
2025-05-06,81.23926386410713
2025-05-07,78.16115964774914
2025-05-08,83.08361170562264
2025-05-09,72.00090436048826
2025-05-10,49.04366642031508
2025-05-11,55.25135520028017
2025-05-12,73.85846126503439
2025-05-13,75.16347797377331
2025-05-14,80.40065395814668
2025-05-15,72.06301213085997
2025-05-16,63.72173601495565
2025-05-17,56.42167137666826
2025-05-18,54.343791282206425
2025-05-19,66.89920334795542
2025-05-20,73.18690367452847
2025-05-21,80.52308405595375
2025-05-22,89.9544074027747
2025-05-23,68.00356059030403
2025-05-24,52.321788375240956
2025-05-25,54.426471348257955
2025-05-26,60.719623107757464
2025-05-27,65.96838338709959
2025-05-28,71.21941509682773
2025-05-29,70.1872893407549
2025-05-30,66.01131342139557
2025-05-31,56.5933915138522
2025-06-01,51.364392678868555
2025-06-02,65.99817930567697
2025-06-03,74.33184423593177
2025-06-04,93.11755113551666
2025-06-05,100.0
2025-06-06,80.46031002942364
2025-06-07,58.479474322456916
2025-06-08,63.66042734801695
2025-06-09,66.74885113457661
2025-06-10,70.87558637138264
2025-06-11,65.62239205843368
2025-06-12,66.62160042651539
2025-06-13,59.29708532590959
2025-06-14,43.66475309512394
2025-06-15,46.753839645788084
2025-06-16,58.145441213796204
2025-06-17,64.33421854079629
2025-06-18,61.182169400206014
2025-06-19,56.99777368630974
2025-06-20,51.78301969142095
2025-06-21,45.53989570785306
2025-06-22,47.5794038184946
2025-06-23,54.784621380293004
2025-06-24,54.749494882755265
2025-06-25,67.10252726488943
2025-06-26,64.99607997969485
2025-06-27,56.7061574803361
2025-06-28,50.4875557686342
2025-06-29,57.66294894573075
2025-06-30,69.97422718928232
2025-07-01,82.26959909432624
2025-07-02,81.1888707413928
2025-07-03,89.3528680608993
2025-07-04,78.00500892378723
2025-07-05,57.440260206623606
2025-07-06,67.65370709833891
2025-07-07,70.68314487959937
2025-07-08,71.66114479633755
2025-07-09,71.61475130902356
2025-07-10,69.52354759823216
2025-07-11,64.36976790095603
2025-07-12,54.11721792707607
2025-07-13,59.18417552666459
2025-07-14,67.30376765117056
2025-07-15,71.33639038513964
2025-07-16,66.19785426226667
2025-07-17,76.3324322255482
2025-07-18,58.99197393636379
2025-07-19,67.08505549669034
2025-07-20,62.97820318301889
2025-07-21,74.10337358102383
2025-07-22,72.02608791642662
2025-07-23,71.97903166500815
2025-07-24,67.87946975648603
2025-07-25,65.81013726114264
2025-07-26,63.74345582221721
2025-07-27,56.62373482989744
2025-07-28,68.71232433434187
2025-07-29,70.68688156274384
2025-07-30,93.85093415735679
2025-07-31,91.77232296455061
2025-08-01,70.54770110080186
2025-08-02,46.32943071743489
2025-08-03,47.3054423418596
2025-08-04,47.27429242894878
2025-08-05,63.32591443639132
2025-08-06,65.29318125964393
2025-08-07,59.22701529197369
2025-08-08,60.19109716251768
2025-08-09,45.113498487186405
2025-08-10,50.09297122498284
2025-08-11,57.06820964252476
2025-08-12,58.03096598485977
2025-08-13,61.99201019554442
2025-08-14,58.95329371682117
2025-08-15,48.92873459488423
2025-08-16,38.917430755037
2025-08-17,44.874903409571615
2025-08-18,45.84163633653355
2025-08-19,47.80293828284578
2025-08-20,55.732979873468885
2025-08-21,48.73388194816549
2025-08-22,47.70750025179986
2025-08-23,45.68920059250187
2025-08-24,43.673551989621814
2025-08-25,48.603980183686325
2025-08-26,59.47531192967331
2025-08-27,56.46376877923396
2025-08-28,46.52669451908911
2025-08-29,44.51701079314943
2025-08-30,35.589749126758065
2025-08-31,40.505596510523894
2025-09-01,44.427537639043884
2025-09-02,52.290640055113954
2025-09-03,54.227419729560225
2025-09-04,53.205677381926
2025-09-05,47.26212277358558
2025-09-06,35.42273257242771
2025-09-07,42.28198727168466
2025-09-08,56.99307739723543
2025-09-09,56.95463707917527
2025-09-10,52.99094181207269
2025-09-11,44.12929379202539
2025-09-12,42.13949298922027
2025-09-13,33.29706512820306
2025-09-14,34.25319382949321
2025-09-15,43.03199633647982
2025-09-16,52.77620624221939
2025-09-17,56.64711453469399
2025-09-18,49.77659284566079
2025-09-19,46.81674529537131
2025-09-20,38.01275775241426
2025-09-21,41.88300328078438
2025-09-22,54.50819180837963
2025-09-23,51.55298360682156
2025-09-24,55.405997268475055
2025-09-25,52.45410288743942
2025-09-26,44.652637533086505
2025-09-27,39.771916646858415
2025-09-28,37.80597535181477
2025-09-29,55.21710949869668
2025-09-30,57.1154488550828
2025-10-01,59.97853284611738
2025-10-02,58.00397561771543
2025-10-03,46.37136781715703
2025-10-04,33.78925895635335
2025-10-05,38.58978538593869
2025-10-06,52.060421009375005
2025-10-07,53.95146996061178
2025-10-08,53.914355170760594
2025-10-09,51.953053224448354
2025-10-10,41.3415250074197
2025-10-11,33.62688175075439
2025-10-12,34.56379029301446
2025-10-13,43.17491348156623
2025-10-14,53.69166643165345
2025-10-15,45.98961569297337
2025-10-16,50.745074163453694
2025-10-17,48.79636473512669
2025-10-18,36.332890649025906
2025-10-19,41.085035298983804
2025-10-20,50.60456817330277
2025-10-21,51.52358208474173
2025-10-22,54.34822575771615
2025-10-23,58.121707726831396
2025-10-24,46.65545371649887
2025-10-25,38.05957410235027
2025-10-26,39.93471671507939
2025-10-27,56.059665636637355
2025-10-28,48.424554072510304
2025-10-29,52.1861062877448
2025-10-30,50.25330319792544
2025-10-31,41.69056178900111
2025-11-01,32.19290013013017
2025-11-02,41.63223854780638
2025-11-03,54.840419585866435
2025-11-04,55.74684097932018
2025-11-05,60.42873263420261
2025-11-06,57.555707181600745
2025-11-07,49.029417798423125
2025-11-08,40.51505816912624
2025-11-09,43.31120298560779
2025-11-10,54.57133735944531
2025-11-11,53.59267467860264
2025-11-12,56.37357592068103
2025-11-13,57.27270690898543
2025-11-14,48.78817166439039
2025-11-15,39.37799486731154
2025-11-16,36.53943314814292
2025-11-17,55.238500911179784
2025-11-18,58.00614687116845
2025-11-19,61.70473649647682
2025-11-20,63.529509037265036
2025-11-21,51.34770969557061
2025-11-22,39.1831422205928
2025-11-23,39.15530612820441
2025-11-24,47.51192790063373
2025-11-25,53.0637889232232
2025-11-26,40.93235965346967
2025-11-27,31.607016661764963
2025-11-28,28.79761656319371
2025-11-29,32.49024131156171
2025-11-30,39.88808332628294
2025-12-01,52.837123599489146
2025-12-02,62.06238921141654
2025-12-03,57.38977625399691
2025-12-04,58.273663667898134
2025-12-05,51.76169735939159
2025-12-06,38.793436927155305
2025-12-07,43.3805533150963
2025-12-08,54.41733618572221
2025-12-09,55.29989807141447
2025-12-10,55.26013222514534
2025-12-11,60.601795602373166
2025-12-12,61.72052355869384
2025-12-13,40.577017006450994
2025-12-14,42.167623515108225
2025-12-15,50.931705269264704
2025-12-16,51.59542754274219
2025-12-17,53.17450011496995
2025-12-18,50.363505000409596
2025-12-19,39.24493423882803
2025-12-20,34.83513090981745
2025-12-21,35.964711628349065
2025-12-22,37.549141543754764
2025-12-23,40.74058137940368
2025-12-24,31.973636852518098
2025-12-25,26.433415144788285
2025-12-26,35.13883307064079
2025-12-27,45.67628886838679
2025-12-28,48.85001817435474
2025-12-29,54.31532912816367
2025-12-30,52.6745366487057
2025-12-31,42.796734489240194
2026-01-01,45.963118159716764
2026-01-02,54.156818046507546
2026-01-03,49.780272588462324
2026-01-04,57.95908789807321
2026-01-05,66.57774816163716
2026-01-06,73.59072403316685
2026-01-07,76.26912030154507
2026-01-08,89.8650857067056
2026-01-09,88.10944077152374
2026-01-10,72.91196515656878
2026-01-11,65.9848751766516
2026-01-12,70.05728950538449
2026-01-13,79.6142676443813
2026-01-14,93.27201168769177
2026-01-15,79.49681111697525
2026-01-16,72.58997226247291
2026-01-17,65.69325897067797
2026-01-18,57.439074235972065
2026-01-19,66.9626380180344
2026-01-20,80.56874169153704
2026-01-21,88.69635689240022
2026-01-22,73.63152614891244
2026-01-23,61.314040091910314
2026-01-24,59.906953391733005
2026-01-25,55.7808735806508
2026-01-26,62.536841550812625
2026-01-27,70.64116795744873
2026-01-28,69.2310435884592
2026-01-29,89.52628651825472
2026-01-30,79.97133349179938
2026-01-31,65.01282115673949
2026-02-01,81.20527306967986
2026-02-02,77.0440324216693
2026-02-03,85.04232441947356
2026-02-04,86.27882490679711
2026-02-05,86.16544722873219
2026-02-06,72.60643368337551
2026-02-07,61.768434783432966
2026-02-08,53.640821371585915
2026-02-09,61.60545437121465
2026-02-10,69.5488290562062
2026-02-11,77.4709454265606
2026-02-12,65.36278704111895
2026-02-13,71.93679677230463
2026-02-14,59.86761196369781
2026-02-15,63.773752836062314
2026-02-16,76.95720282282896
2026-02-17,79.5046078987062
2026-02-18,83.36823214179635
2026-02-19,97.79349719454584
2026-02-20,92.38335537567337
2026-02-21,76.44346021909733
2026-02-22,69.75961586228627
2026-02-23,82.81020138257061
2026-02-24,78.76056688640521
2026-02-25,83.89789366743396
2026-02-26,83.78451598936905
2026-02-27,86.28586138353239
2026-02-28,52.223600395774525
2026-03-01,49.545102379634756
2026-03-02,
2026-03-03,
2026-03-04,
2026-03-05,
2026-03-06,
2026-03-07,
2026-03-08,
2026-03-09,
2026-03-10,
2026-03-11,
2026-03-12,
2026-03-13,
2026-03-14,
2026-03-15,
2026-03-16,
2026-03-17,
2026-03-18,
2026-03-19,
2026-03-20,
2026-03-21,
2026-03-22,
2026-03-23,
2026-03-24,
2026-03-25,
2026-03-26,
2026-03-27,
2026-03-28,
2026-03-29,
2026-03-30,
2026-03-31,
2026-04-01,
2026-04-02,
2026-04-03,
2026-04-04,
2026-04-05,
2026-04-06,
2026-04-07,
2026-04-08,
2026-04-09,
2026-04-10,
2026-04-11,
2026-04-12,
2026-04-13,
2026-04-14,
2026-04-15,
2026-04-16,
2026-04-17,
2026-04-18,
2026-04-19,
2026-04-20,
2026-04-21,
2026-04-22,
2026-04-23,
2026-04-24,
2026-04-25,
2026-04-26,
2026-04-27,
2026-04-28,
2026-04-29,
2026-04-30,
2026-05-01,
2026-05-02,
2026-05-03,
2026-05-04,
2026-05-05,
2026-05-06,
2026-05-07,
2026-05-08,
2026-05-09,
2026-05-10,
2026-05-11,
2026-05-12,
2026-05-13,
2026-05-14,
2026-05-15,
2026-05-16,
2026-05-17,
2026-05-18,
2026-05-19,
2026-05-20,
2026-05-21,
2026-05-22,
2026-05-23,
2026-05-24,
2026-05-25,
2026-05-26,
2026-05-27,
2026-05-28,
2026-05-29,
2026-05-30,
2026-05-31,
