Time,nfl_games_today
2025-04-15,0.0
2025-04-16,0.0
2025-04-17,0.0
2025-04-18,0.0
2025-04-19,0.0
2025-04-20,0.0
2025-04-21,0.0
2025-04-22,0.0
2025-04-23,0.0
2025-04-24,0.0
2025-04-25,0.8535353535353536
2025-04-26,0.8535353535353536
2025-04-27,0.0
2025-04-28,0.0
2025-04-29,0.0
2025-04-30,0.0
2025-05-01,0.0
2025-05-02,0.0
2025-05-03,0.0
2025-05-04,0.0
2025-05-05,0.0
2025-05-06,0.0
2025-05-07,0.0
2025-05-08,0.0
2025-05-09,0.0
2025-05-10,0.0
2025-05-11,0.0
2025-05-12,0.0
2025-05-13,0.0
2025-05-14,0.0
2025-05-15,0.0
2025-05-16,0.0
2025-05-17,0.0
2025-05-18,0.0
2025-05-19,0.0
2025-05-20,0.0
2025-05-21,0.0
2025-05-22,0.0
2025-05-23,0.0
2025-05-24,0.0
2025-05-25,0.0
2025-05-26,0.0
2025-05-27,0.0
2025-05-28,0.0
2025-05-29,0.0
2025-05-30,0.0
2025-05-31,0.0
2025-06-01,0.0
2025-06-02,0.0
2025-06-03,0.0
2025-06-04,0.0
2025-06-05,0.0
2025-06-06,0.0
2025-06-07,0.0
2025-06-08,0.0
2025-06-09,0.0
2025-06-10,0.0
2025-06-11,0.0
2025-06-12,0.0
2025-06-13,0.0
2025-06-14,0.0
2025-06-15,0.0
2025-06-16,0.0
2025-06-17,0.0
2025-06-18,0.0
2025-06-19,0.0
2025-06-20,0.0
2025-06-21,0.0
2025-06-22,0.0
2025-06-23,0.0
2025-06-24,0.0
2025-06-25,0.0
2025-06-26,0.0
2025-06-27,0.0
2025-06-28,0.0
2025-06-29,0.0
2025-06-30,0.0
2025-07-01,0.0
2025-07-02,0.0
2025-07-03,0.0
2025-07-04,0.0
2025-07-05,0.0
2025-07-06,0.0
2025-07-07,0.0
2025-07-08,0.0
2025-07-09,0.0
2025-07-10,0.0
2025-07-11,0.0
2025-07-12,0.0
2025-07-13,0.0
2025-07-14,0.0
2025-07-15,0.0
2025-07-16,0.0
2025-07-17,0.0
2025-07-18,0.0
2025-07-19,0.0
2025-07-20,0.0
2025-07-21,0.0
2025-07-22,0.0
2025-07-23,0.0
2025-07-24,0.0
2025-07-25,0.0
2025-07-26,0.0
2025-07-27,0.0
2025-07-28,0.0
2025-07-29,0.0
2025-07-30,0.0
2025-07-31,2.0
2025-08-01,3.0
2025-08-02,2.0
2025-08-03,3.0
2025-08-04,1.0
2025-08-05,0.0
2025-08-06,0.0
2025-08-07,4.0
2025-08-08,6.0
2025-08-09,10.0
2025-08-10,11.0
2025-08-11,2.0
2025-08-12,1.0
2025-08-13,1.0
2025-08-14,2.0
2025-08-15,3.0
2025-08-16,8.0
2025-08-17,10.0
2025-08-18,2.0
2025-08-19,2.0
2025-08-20,1.0
2025-08-21,2.0
2025-08-22,3.0
2025-08-23,8.0
2025-08-24,15.0
2025-08-25,3.0
2025-08-26,1.0
2025-08-27,0.0
2025-08-28,2.0
2025-08-29,2.0
2025-08-30,2.0
2025-08-31,19.0
2025-09-01,8.0
2025-09-02,1.0
2025-09-03,1.0
2025-09-04,11.0
2025-09-05,25.0
2025-09-06,17.0
2025-09-07,62.0
2025-09-08,14.0
2025-09-09,6.0
2025-09-10,1.0
2025-09-11,7.0
2025-09-12,12.0
2025-09-13,4.0
2025-09-14,53.0
2025-09-15,13.0
2025-09-16,7.0
2025-09-17,1.0
2025-09-18,6.0
2025-09-19,8.0
2025-09-20,4.0
2025-09-21,46.0
2025-09-22,11.0
2025-09-23,6.0
2025-09-24,1.0
2025-09-25,5.0
2025-09-26,6.0
2025-09-27,3.0
2025-09-28,44.0
2025-09-29,12.0
2025-09-30,6.0
2025-10-01,1.0
2025-10-02,5.0
2025-10-03,6.0
2025-10-04,3.0
2025-10-05,43.0
2025-10-06,10.0
2025-10-07,5.0
2025-10-08,1.0
2025-10-09,5.0
2025-10-10,7.0
2025-10-11,3.0
2025-10-12,41.0
2025-10-13,12.0
2025-10-14,7.0
2025-10-15,1.0
2025-10-16,5.0
2025-10-17,6.0
2025-10-18,2.0
2025-10-19,40.0
2025-10-20,11.0
2025-10-21,6.0
2025-10-22,1.0
2025-10-23,6.0
2025-10-24,5.0
2025-10-25,3.0
2025-10-26,40.0
2025-10-27,9.0
2025-10-28,4.0
2025-10-29,1.0
2025-10-30,4.0
2025-10-31,4.0
2025-11-01,3.0
2025-11-02,34.0
2025-11-03,10.0
2025-11-04,6.0
2025-11-05,1.0
2025-11-06,4.0
2025-11-07,6.0
2025-11-08,2.0
2025-11-09,36.0
2025-11-10,10.0
2025-11-11,7.0
2025-11-12,1.0
2025-11-13,4.0
2025-11-14,5.0
2025-11-15,2.0
2025-11-16,33.0
2025-11-17,10.0
2025-11-18,5.0
2025-11-19,1.0
2025-11-20,4.0
2025-11-21,6.0
2025-11-22,2.0
2025-11-23,36.0
2025-11-24,11.0
2025-11-25,6.0
2025-11-26,2.0
2025-11-27,51.0
2025-11-28,37.0
2025-11-29,10.0
2025-11-30,37.0
2025-12-01,11.0
2025-12-02,6.0
2025-12-03,1.0
2025-12-04,4.0
2025-12-05,7.0
2025-12-06,4.0
2025-12-07,37.0
2025-12-08,12.0
2025-12-09,6.0
2025-12-10,1.0
2025-12-11,3.913664394677053
2025-12-12,7.327328789354106
2025-12-13,5.87049659201558
2025-12-14,38.13664394677053
2025-12-15,11.74099318403116
2025-12-16,5.87049659201558
2025-12-17,1.4568321973385265
2025-12-18,3.913664394677053
2025-12-19,7.327328789354106
2025-12-20,22.98198636806232
2025-12-21,47.92080493346316
2025-12-22,13.697825381369686
2025-12-23,7.327328789354106
2025-12-24,11.24099318403116
2025-12-25,100.7121064589419
2025-12-26,44.00714053878611
2025-12-27,66.98912690684843
2025-12-28,93.3847776695878
2025-12-29,22.48198636806232
2025-12-30,11.24099318403116
2025-12-31,5.87049659201558
2026-01-01,19.068321973385267
2026-01-02,12.697825381369686
2026-01-03,55.24813372281727
2026-01-04,80.18695228821812
2026-01-05,22.98198636806232
2026-01-06,7.327328789354106
2026-01-07,1.9568321973385265
2026-01-08,3.913664394677053
2026-01-09,5.87049659201558
2026-01-10,86.11489776046739
2026-01-11,185.62544628367414
2026-01-12,63.150925024342754
2026-01-13,22.96397273612464
2026-01-14,3.827328789354106
2026-01-15,3.827328789354106
2026-01-16,5.74099318403116
2026-01-17,89.9422265498215
2026-01-18,191.3664394677053
2026-01-19,44.01428107757222
2026-01-20,5.74099318403116
2026-01-21,1.913664394677053
2026-01-22,1.913664394677053
2026-01-23,3.827328789354106
2026-01-24,28.704965920155797
2026-01-25,147.3521583901331
2026-01-26,45.92794547224928
2026-01-27,1.913664394677053
2026-01-28,1.913664394677053
2026-01-29,1.913664394677053
2026-01-30,1.913664394677053
2026-01-31,1.913664394677053
2026-02-01,3.827328789354106
2026-02-02,0.0
2026-02-03,0.0
2026-02-04,0.0
2026-02-05,0.0
2026-02-06,0.0
2026-02-07,0.0
2026-02-08,3.827328789354106
2026-02-09,3.827328789354106
2026-02-10,0.0
2026-02-11,0.0
2026-02-12,0.0
2026-02-13,0.0
2026-02-14,0.0
2026-02-15,0.0
2026-02-16,0.0
2026-02-17,0.0
2026-02-18,0.0
2026-02-19,0.0
2026-02-20,0.0
2026-02-21,0.0
2026-02-22,0.0
2026-02-23,0.0
2026-02-24,0.0
2026-02-25,0.0
2026-02-26,0.0
2026-02-27,0.0
2026-02-28,0.0
2026-03-01,0.0
2026-03-02,0.0
2026-03-03,0.0
2026-03-04,0.0
2026-03-05,0.0
2026-03-06,0.0
2026-03-07,0.0
2026-03-08,0.0
2026-03-09,0.0
2026-03-10,0.0
2026-03-11,0.0
2026-03-12,0.0
2026-03-13,0.0
2026-03-14,0.0
2026-03-15,0.0
2026-03-16,0.0
2026-03-17,0.0
2026-03-18,0.0
2026-03-19,0.0
2026-03-20,0.0
2026-03-21,0.0
2026-03-22,0.0
2026-03-23,0.0
2026-03-24,0.0
2026-03-25,0.0
2026-03-26,0.0
2026-03-27,0.0
2026-03-28,0.0
2026-03-29,1.913664394677053
2026-03-30,0.0
2026-03-31,0.0
2026-04-01,0.0
2026-04-02,0.0
2026-04-03,0.0
2026-04-04,0.0
2026-04-05,0.0
2026-04-06,0.0
2026-04-07,0.0
2026-04-08,0.0
2026-04-09,0.0
2026-04-10,0.0
2026-04-11,0.0
2026-04-12,0.0
2026-04-13,0.0
2026-04-14,0.0
2026-04-15,0.0
2026-04-16,0.0
2026-04-17,0.0
2026-04-18,0.0
2026-04-19,0.0
2026-04-20,0.0
2026-04-21,0.0
2026-04-22,0.0
2026-04-23,0.0
2026-04-24,0.0
2026-04-25,0.0
2026-04-26,0.0
2026-04-27,0.0
2026-04-28,0.0
2026-04-29,0.0
2026-04-30,0.0
2026-05-01,0.0
2026-05-02,0.0
2026-05-03,0.0
2026-05-04,0.0
2026-05-05,0.0
2026-05-06,0.0
2026-05-07,0.0
2026-05-08,0.0
2026-05-09,0.0
2026-05-10,0.0
2026-05-11,0.0
2026-05-12,0.0
2026-05-13,0.0
2026-05-14,0.0
2026-05-15,0.0
2026-05-16,0.0
2026-05-17,0.0
2026-05-18,0.0
2026-05-19,0.0
2026-05-20,0.0
2026-05-21,0.0
2026-05-22,0.0
2026-05-23,0.0
2026-05-24,0.0
2026-05-25,0.0
2026-05-26,0.0
2026-05-27,0.0
2026-05-28,0.0
2026-05-29,0.0
2026-05-30,0.0
2026-05-31,0.0
