Time,hustle
2024-09-15,3.785258420888537
2024-09-16,3.401881200392168
2024-09-17,3.5971195997190226
2024-09-18,3.6917806418168917
2024-09-19,3.5024585576211535
2024-09-20,3.407797515523285
2024-09-21,3.7864416839147608
2024-09-22,3.6917806418168917
2024-09-23,3.1238143892296777
2024-09-24,3.313136473425416
2024-09-25,3.407797515523285
2024-09-26,3.313136473425416
2024-09-27,3.313136473425416
2024-09-28,3.5971195997190226
2024-09-29,3.6917806418168917
2024-09-30,4.82771314699132
2024-10-01,9.466104209786902
2024-10-02,3.88110272601263
2024-10-03,3.975763768110499
2024-10-04,3.6917806418168917
2024-10-05,3.5971195997190226
2024-10-06,3.7864416839147608
2024-10-07,3.313136473425416
2024-10-08,3.1238143892296777
2024-10-09,3.313136473425416
2024-10-10,3.1238143892296777
2024-10-11,3.7864416839147608
2024-10-12,4.354407936501975
2024-10-13,3.88110272601263
2024-10-14,3.7864416839147608
2024-10-15,3.6917806418168917
2024-10-16,3.5024585576211535
2024-10-17,3.407797515523285
2024-10-18,3.6917806418168917
2024-10-19,4.259746894404106
2024-10-20,4.070424810208368
2024-10-21,4.165085852306237
2024-10-22,3.5024585576211535
2024-10-23,4.165085852306237
2024-10-24,3.6917806418168917
2024-10-25,3.6917806418168917
2024-10-26,4.259746894404106
2024-10-27,3.6917806418168917
2024-10-28,4.259746894404106
2024-10-29,3.5971195997190226
2024-10-30,3.6917806418168917
2024-10-31,3.313136473425416
2024-11-01,3.407797515523285
2024-11-02,3.975763768110499
2024-11-03,3.88110272601263
2024-11-04,3.1238143892296777
2024-11-05,3.0291533471318086
2024-11-06,2.2718650103488565
2024-11-07,3.313136473425416
2024-11-08,3.5971195997190226
2024-11-09,4.070424810208368
2024-11-10,4.070424810208368
2024-11-11,3.7864416839147608
2024-11-12,3.7864416839147608
2024-11-13,3.313136473425416
2024-11-14,3.2184754313275468
2024-11-15,3.407797515523285
2024-11-16,3.7864416839147608
2024-11-17,3.88110272601263
2024-11-18,3.5024585576211535
2024-11-19,3.313136473425416
2024-11-20,3.407797515523285
2024-11-21,3.5971195997190226
2024-11-22,3.313136473425416
2024-11-23,3.6917806418168917
2024-11-24,3.88110272601263
2024-11-25,3.313136473425416
2024-11-26,3.313136473425416
2024-11-27,3.6917806418168917
2024-11-28,3.6917806418168917
2024-11-29,3.975763768110499
2024-11-30,3.88110272601263
2024-12-01,3.975763768110499
2024-12-02,3.975763768110499
2024-12-03,4.259746894404106
2024-12-04,3.6917806418168917
2024-12-05,3.5024585576211535
2024-12-06,3.7864416839147608
2024-12-07,4.543730020697713
2024-12-08,3.975763768110499
2024-12-09,3.407797515523285
2024-12-10,3.5024585576211535
2024-12-11,3.5971195997190226
2024-12-12,3.407797515523285
2024-12-13,3.2184754313275468
2024-12-14,3.88110272601263
2024-12-15,4.354407936501975
2024-12-16,3.407797515523285
2024-12-17,3.7864416839147608
2024-12-18,3.88110272601263
2024-12-19,3.7864416839147608
2024-12-20,3.975763768110499
2024-12-21,3.7864416839147608
2024-12-22,4.070424810208368
2024-12-23,3.5971195997190226
2024-12-24,3.5971195997190226
2024-12-25,3.6917806418168917
2024-12-26,4.165085852306237
2024-12-27,4.070424810208368
2024-12-28,4.259746894404106
2024-12-29,4.543730020697713
2024-12-30,3.88110272601263
2024-12-31,4.165085852306237
2025-01-01,4.165085852306237
2025-01-02,4.259746894404106
2025-01-03,4.165085852306237
2025-01-04,4.543730020697713
2025-01-05,4.165085852306237
2025-01-06,3.7864416839147608
2025-01-07,3.975763768110499
2025-01-08,3.975763768110499
2025-01-09,3.5024585576211535
2025-01-10,3.7864416839147608
2025-01-11,3.975763768110499
2025-01-12,4.449068978599844
2025-01-13,3.88110272601263
2025-01-14,3.6917806418168917
2025-01-15,3.6917806418168917
2025-01-16,3.975763768110499
2025-01-17,4.259746894404106
2025-01-18,4.543730020697713
2025-01-19,4.259746894404106
2025-01-20,4.165085852306237
2025-01-21,4.070424810208368
2025-01-22,3.7864416839147608
2025-01-23,3.975763768110499
2025-01-24,4.354407936501975
2025-01-25,4.733052104893451
2025-01-26,4.543730020697713
2025-01-27,3.975763768110499
2025-01-28,3.7864416839147608
2025-01-29,3.6917806418168917
2025-01-30,3.88110272601263
2025-01-31,3.88110272601263
2025-02-01,4.543730020697713
2025-02-02,4.922374189089189
2025-02-03,4.070424810208368
2025-02-04,3.5971195997190226
2025-02-05,3.5971195997190226
2025-02-06,3.5971195997190226
2025-02-07,3.6917806418168917
2025-02-08,4.259746894404106
2025-02-09,3.6917806418168917
2025-02-10,3.5024585576211535
2025-02-11,3.313136473425416
2025-02-12,3.6917806418168917
2025-02-13,3.313136473425416
2025-02-14,3.407797515523285
2025-02-15,3.88110272601263
2025-02-16,4.449068978599844
2025-02-17,3.5971195997190226
2025-02-18,3.88110272601263
2025-02-19,3.5971195997190226
2025-02-20,3.5971195997190226
2025-02-21,3.5971195997190226
2025-02-22,4.070424810208368
2025-02-23,4.733052104893451
2025-02-24,4.165085852306237
2025-02-25,3.6917806418168917
2025-02-26,3.313136473425416
2025-02-27,3.5971195997190226
2025-02-28,3.2184754313275468
2025-03-01,3.7864416839147608
2025-03-02,4.165085852306237
2025-03-03,3.5024585576211535
2025-03-04,3.407797515523285
2025-03-05,3.6917806418168917
2025-03-06,3.6917806418168917
2025-03-07,3.7864416839147608
2025-03-08,4.259746894404106
2025-03-09,4.733052104893451
2025-03-10,3.7864416839147608
2025-03-11,3.6917806418168917
2025-03-12,3.7864416839147608
2025-03-13,3.7864416839147608
2025-03-14,3.5024585576211535
2025-03-15,4.259746894404106
2025-03-16,4.354407936501975
2025-03-17,3.5024585576211535
2025-03-18,3.7864416839147608
2025-03-19,3.975763768110499
2025-03-20,3.0291533471318086
2025-03-21,3.975763768110499
2025-03-22,4.449068978599844
2025-03-23,4.543730020697713
2025-03-24,3.407797515523285
2025-03-25,3.407797515523285
2025-03-26,3.5971195997190226
2025-03-27,3.6917806418168917
2025-03-28,3.5024585576211535
2025-03-29,3.88110272601263
2025-03-30,4.354407936501975
2025-03-31,3.7864416839147608
2025-04-01,3.407797515523285
2025-04-02,3.407797515523285
2025-04-03,3.5024585576211535
2025-04-04,3.6917806418168917
2025-04-05,4.165085852306237
2025-04-06,4.354407936501975
2025-04-07,3.407797515523285
2025-04-08,3.5971195997190226
2025-04-09,3.7864416839147608
2025-04-10,3.5971195997190226
2025-04-11,3.7864416839147608
2025-04-12,3.975763768110499
2025-04-13,4.070424810208368
2025-04-14,3.5971195997190226
2025-04-15,3.346943988460369
2025-04-16,3.6714961327959195
2025-04-17,3.5565505816770786
2025-04-18,3.9013872350336016
2025-04-19,4.063663307201377
2025-04-20,4.063663307201377
2025-04-21,3.346943988460369
2025-04-22,3.624165611746985
2025-04-23,3.624165611746985
2025-04-24,3.3942745095093034
2025-04-25,3.624165611746985
2025-04-26,3.9487177560825364
2025-04-27,4.063663307201377
2025-04-28,3.7864416839147603
2025-04-29,3.6714961327959195
2025-04-30,3.346943988460369
2025-05-01,3.5092200606281443
2025-05-02,3.624165611746985
2025-05-03,3.9487177560825364
2025-05-04,4.178608858320217
2025-05-05,3.5565505816770786
2025-05-06,3.7864416839147603
2025-05-07,3.5092200606281443
2025-05-08,3.3942745095093034
2025-05-09,3.5565505816770786
2025-05-10,3.9487177560825364
2025-05-11,4.340884930487993
2025-05-12,3.624165611746985
2025-05-13,3.9013872350336016
2025-05-14,4.733052104893451
2025-05-15,4.056901804194386
2025-05-16,3.380751503495322
2025-05-17,4.462591984613825
2025-05-18,4.056901804194386
2025-05-19,3.6512116237749472
2025-05-20,3.9216717440545734
2025-05-21,3.7864416839147603
2025-05-22,3.380751503495322
2025-05-23,3.7864416839147603
2025-05-24,3.7864416839147603
2025-05-25,4.327361924474012
2025-05-26,3.9216717440545734
2025-05-27,3.245521443355509
2025-05-28,3.380751503495322
2025-05-29,3.6512116237749472
2025-05-30,3.9216717440545734
2025-05-31,4.192131864334199
2025-06-01,4.056901804194386
2025-06-02,3.6512116237749472
2025-06-03,3.6512116237749472
2025-06-04,3.6512116237749472
2025-06-05,3.9216717440545734
2025-06-06,3.7864416839147603
2025-06-07,4.056901804194386
2025-06-08,4.056901804194386
2025-06-09,3.7864416839147603
2025-06-10,4.462591984613825
2025-06-11,4.056901804194386
2025-06-12,3.5159815636351346
2025-06-13,3.7864416839147603
2025-06-14,3.9216717440545734
2025-06-15,4.056901804194386
2025-06-16,3.5159815636351346
2025-06-17,3.6512116237749472
2025-06-18,3.9216717440545734
2025-06-19,3.9216717440545734
2025-06-20,4.192131864334199
2025-06-21,4.192131864334199
2025-06-22,5.138742285312889
2025-06-23,3.7864416839147603
2025-06-24,3.6512116237749472
2025-06-25,3.7864416839147603
2025-06-26,3.7864416839147603
2025-06-27,3.9216717440545734
2025-06-28,4.056901804194386
2025-06-29,4.056901804194386
2025-06-30,3.7864416839147603
2025-07-01,3.380751503495322
2025-07-02,3.7864416839147603
2025-07-03,3.245521443355509
2025-07-04,3.380751503495322
2025-07-05,5.544432465732328
2025-07-06,4.73305210489345
2025-07-07,3.7864416839147603
2025-07-08,4.192131864334199
2025-07-09,4.327361924474012
2025-07-10,4.462591984613825
2025-07-11,4.192131864334199
2025-07-12,4.327361924474012
2025-07-13,4.462591984613825
2025-07-14,4.327361924474012
2025-07-15,4.192131864334199
2025-07-16,4.327361924474012
2025-07-17,4.597822044753638
2025-07-18,4.056901804194386
2025-07-19,5.003512225173076
2025-07-20,5.003512225173076
2025-07-21,4.868282165033263
2025-07-22,4.192131864334199
2025-07-23,4.597822044753638
2025-07-24,4.056901804194386
2025-07-25,4.327361924474012
2025-07-26,4.73305210489345
2025-07-27,5.273972345452702
2025-07-28,4.462591984613825
2025-07-29,4.327361924474012
2025-07-30,5.003512225173076
2025-07-31,5.003512225173076
2025-08-01,4.597822044753638
2025-08-02,5.138742285312889
2025-08-03,4.868282165033263
2025-08-04,4.327361924474012
2025-08-05,4.73305210489345
2025-08-06,4.462591984613825
2025-08-07,4.192131864334199
2025-08-08,4.192131864334199
2025-08-09,4.868282165033263
2025-08-10,5.544432465732328
2025-08-11,4.056901804194386
2025-08-12,4.192131864334199
2025-08-13,4.056901804194386
2025-08-14,3.9216717440545734
2025-08-15,4.056901804194386
2025-08-16,5.409202405592515
2025-08-17,4.868282165033263
2025-08-18,4.192131864334199
2025-08-19,4.056901804194386
2025-08-20,4.056901804194386
2025-08-21,4.327361924474012
2025-08-22,4.192131864334199
2025-08-23,4.327361924474012
2025-08-24,5.003512225173076
2025-08-25,4.056901804194386
2025-08-26,3.7864416839147603
2025-08-27,3.7864416839147603
2025-08-28,3.380751503495322
2025-08-29,3.6512116237749472
2025-08-30,3.7864416839147603
2025-08-31,4.192131864334199
2025-09-01,4.192131864334199
2025-09-02,3.5159815636351346
2025-09-03,3.6512116237749472
2025-09-04,3.380751503495322
2025-09-05,3.6512116237749472
2025-09-06,3.7864416839147603
2025-09-07,3.9216717440545734
2025-09-08,3.7864416839147603
2025-09-09,3.245521443355509
2025-09-10,3.245521443355509
2025-09-11,2.975061323075883
2025-09-12,3.245521443355509
2025-09-13,3.5159815636351346
2025-09-14,3.9216717440545734
2025-09-15,3.245521443355509
2025-09-16,3.380751503495322
2025-09-17,3.380751503495322
2025-09-18,3.245521443355509
2025-09-19,3.380751503495322
2025-09-20,3.6512116237749472
2025-09-21,4.192131864334199
2025-09-22,3.5159815636351346
2025-09-23,3.245521443355509
2025-09-24,3.6512116237749472
2025-09-25,3.245521443355509
2025-09-26,3.6512116237749472
2025-09-27,4.056901804194386
2025-09-28,3.9216717440545734
2025-09-29,3.7864416839147603
2025-09-30,3.5159815636351346
2025-10-01,3.5159815636351346
2025-10-02,3.5159815636351346
2025-10-03,3.5159815636351346
2025-10-04,3.380751503495322
2025-10-05,3.7864416839147603
2025-10-06,3.245521443355509
2025-10-07,3.5159815636351346
2025-10-08,3.5159815636351346
2025-10-09,3.5159815636351346
2025-10-10,3.6512116237749472
2025-10-11,4.056901804194386
2025-10-12,3.7864416839147603
2025-10-13,13.523006013981288
2025-10-14,5.409202405592515
2025-10-15,3.380751503495322
2025-10-16,3.245521443355509
2025-10-17,3.6512116237749472
2025-10-18,3.6512116237749472
2025-10-19,4.056901804194386
2025-10-20,3.380751503495322
2025-10-21,3.5159815636351346
2025-10-22,3.5159815636351346
2025-10-23,3.7864416839147603
2025-10-24,3.7864416839147603
2025-10-25,9.736564330066527
2025-10-26,5.679662525872141
2025-10-27,3.5159815636351346
2025-10-28,3.6512116237749472
2025-10-29,3.6512116237749472
2025-10-30,3.5159815636351346
2025-10-31,3.6512116237749472
2025-11-01,4.056901804194386
2025-11-02,4.462591984613825
2025-11-03,4.056901804194386
2025-11-04,3.9216717440545734
2025-11-05,3.7864416839147603
2025-11-06,3.6512116237749472
2025-11-07,3.6512116237749472
2025-11-08,3.7864416839147603
2025-11-09,3.9216717440545734
2025-11-10,3.6512116237749472
2025-11-11,4.192131864334199
2025-11-12,3.6512116237749472
2025-11-13,3.6512116237749472
2025-11-14,3.9216717440545734
2025-11-15,4.462591984613825
2025-11-16,3.7864416839147603
2025-11-17,3.245521443355509
2025-11-18,3.380751503495322
2025-11-19,3.5159815636351346
2025-11-20,4.056901804194386
2025-11-21,3.7864416839147603
2025-11-22,4.327361924474012
2025-11-23,4.327361924474012
2025-11-24,3.5159815636351346
2025-11-25,3.6512116237749472
2025-11-26,3.9216717440545734
2025-11-27,3.7864416839147603
2025-11-28,3.9216717440545734
2025-11-29,4.056901804194386
2025-11-30,4.192131864334199
2025-12-01,4.056901804194386
2025-12-02,3.9216717440545734
2025-12-03,3.6512116237749472
2025-12-04,4.056901804194386
2025-12-05,3.6512116237749472
2025-12-06,4.462591984613825
2025-12-07,4.868282165033263
2025-12-08,4.192131864334199
2025-12-09,4.056901804194386
2025-12-10,3.9216717440545734
2025-12-11,4.1719912170793325
2025-12-12,4.587751721126205
2025-12-13,7.203158628936628
2025-12-14,7.3916175425357284
2025-12-15,5.660960496278337
2025-12-16,5.2984288456907525
2025-12-17,5.003512225173076
2025-12-18,5.124356108702271
2025-12-19,5.177584962161559
2025-12-20,5.124356108702271
2025-12-21,4.882668341643882
2025-12-22,4.7085956046553985
2025-12-23,4.346063954067816
2025-12-24,4.46690783759701
2025-12-25,4.104376187009427
2025-12-26,4.640980574585493
2025-12-27,5.660960496278337
2025-12-28,5.2451999922314645
2025-12-29,4.7085956046553985
2025-12-30,4.346063954067816
2025-12-31,4.587751721126205
2026-01-01,4.46690783759701
2026-01-02,4.829439488184594
2026-01-03,5.003512225173076
2026-01-04,5.056741078632364
2026-01-05,4.346063954067816
2026-01-06,4.346063954067816
2026-01-07,4.587751721126205
2026-01-08,4.413678984137722
2026-01-09,4.225220070538621
2026-01-10,5.003512225173076
2026-01-11,5.003512225173076
2026-01-12,4.471223690580196
2026-01-13,4.577681397498772
2026-01-14,4.151850569824467
2026-01-15,4.471223690580196
2026-01-16,4.258308276743044
2026-01-17,5.003512225173076
2026-01-18,4.684139104417348
2026-01-19,4.577681397498772
2026-01-20,4.471223690580196
2026-01-21,4.684139104417348
2026-01-22,4.577681397498772
2026-01-23,4.36476598366162
2026-01-24,4.8970545182545
2026-01-25,4.684139104417348
2026-01-26,4.790596811335924
2026-01-27,4.36476598366162
2026-01-28,3.726019742150163
2026-01-29,4.36476598366162
2026-01-30,4.790596811335924
2026-01-31,5.109969932091652
2026-02-01,6.068089294358837
2026-02-02,4.684139104417348
2026-02-03,4.471223690580196
2026-02-04,4.684139104417348
2026-02-05,5.748716173603109
2026-02-06,4.8970545182545
2026-02-07,6.174547001277413
2026-02-08,6.068089294358837
2026-02-09,4.8970545182545
2026-02-10,5.748716173603109
2026-02-11,4.577681397498772
2026-02-12,4.151850569824467
2026-02-13,4.8970545182545
2026-02-14,6.174547001277413
2026-02-15,6.068089294358837
2026-02-16,6.387462415114565
2026-02-17,5.961631587440261
2026-02-18,7.771412605056055
2026-02-19,5.535800759765957
2026-02-20,4.684139104417348
2026-02-21,5.535800759765957
2026-02-22,5.855173880521685
2026-02-23,5.429343052847381
2026-02-24,4.258308276743044
2026-02-25,4.577681397498772
2026-02-26,5.535800759765957
2026-02-27,5.429343052847381
2026-02-28,4.577681397498772
2026-03-01,4.577681397498772
2026-03-02,4.471223690580196
2026-03-03,4.577681397498772
2026-03-04,4.151850569824467
2026-03-05,4.577681397498772
2026-03-06,4.258308276743044
2026-03-07,4.8970545182545
2026-03-08,5.003512225173076
2026-03-09,4.577681397498772
2026-03-10,3.9389351559873154
2026-03-11,3.8324774490687394
2026-03-12,3.9389351559873154
2026-03-13,4.258308276743044
2026-03-14,4.790596811335924
2026-03-15,5.109969932091652
2026-03-16,3.8324774490687394
2026-03-17,4.045392862905891
2026-03-18,4.471223690580196
2026-03-19,4.790596811335924
2026-03-20,4.790596811335924
2026-03-21,4.8970545182545
2026-03-22,4.8970545182545
2026-03-23,4.151850569824467
2026-03-24,4.790596811335924
2026-03-25,4.577681397498772
2026-03-26,4.790596811335924
2026-03-27,4.790596811335924
2026-03-28,6.387462415114565
2026-03-29,10.645770691857608
2026-03-30,6.281004708195989
2026-03-31,5.322885345928804
2026-04-01,6.281004708195989
2026-04-02,6.493920122033141
2026-04-03,5.748716173603109
2026-04-04,6.81329324278887
2026-04-05,7.132666363544598
2026-04-06,5.961631587440261
2026-04-07,6.706835535870294
2026-04-08,8.303701139648934
2026-04-09,7.664954898137479
2026-04-10,7.771412605056055
2026-04-11,7.558497191218902
2026-04-12,7.664954898137479
2026-04-13,6.600377828951718
2026-04-14,7.132666363544598
2026-04-15,6.493920122033141
2026-04-16,7.558497191218902
2026-04-17,8.942447381160392
2026-04-18,7.877870311974631
2026-04-19,7.664954898137479
2026-04-20,6.493920122033141
2026-04-21,6.81329324278887
2026-04-22,6.81329324278887
2026-04-23,6.068089294358837
2026-04-24,5.961631587440261
2026-04-25,6.81329324278887
2026-04-26,7.452039484300326
2026-04-27,5.429343052847381
2026-04-28,5.748716173603109
2026-04-29,5.322885345928804
2026-04-30,6.068089294358837
2026-05-01,6.068089294358837
2026-05-02,6.600377828951718
2026-05-03,6.81329324278887
2026-05-04,6.174547001277413
2026-05-05,5.961631587440261
2026-05-06,6.706835535870294
2026-05-07,6.81329324278887
2026-05-08,6.600377828951718
2026-05-09,7.239124070463174
2026-05-10,7.239124070463174
2026-05-11,6.387462415114565
2026-05-12,5.855173880521685
2026-05-13,7.34558177738175
2026-05-14,6.600377828951718
2026-05-15,5.003512225173076
2026-05-16,5.429343052847381
2026-05-17,5.429343052847381
2026-05-18,4.577681397498772
2026-05-19,4.684139104417348
2026-05-20,4.471223690580196
2026-05-21,4.577681397498772
2026-05-22,5.109969932091652
2026-05-23,6.600377828951718
2026-05-24,5.109969932091652
2026-05-25,5.322885345928804
2026-05-26,4.258308276743044
2026-05-27,4.577681397498772
2026-05-28,4.577681397498772
2026-05-29,5.003512225173076
2026-05-30,5.216427639010228
2026-05-31,6.281004708195989
