Time,advantage
2024-09-16,70.7750529024768
2024-09-17,75.04853022543097
2024-09-18,76.38203464076832
2024-09-19,77.7245266860921
2024-09-20,66.0634989854753
2024-09-21,52.28370788335424
2024-09-22,51.50743652717373
2024-09-23,82.16992761643104
2024-09-24,80.49605189925362
2024-09-25,79.8276321029099
2024-09-26,80.17814967237953
2024-09-27,71.23689794471272
2024-09-28,54.95636916666533
2024-09-29,55.19454136130496
2024-09-30,86.80972122912077
2024-10-01,87.18270787355641
2024-10-02,91.7752460610278
2024-10-03,88.98806286317982
2024-10-04,81.91841471239125
2024-10-05,60.897051852096865
2024-10-06,55.78888357805058
2024-10-07,82.95648597582056
2024-10-08,87.62991283316957
2024-10-09,84.73487807548477
2024-10-10,85.08539564495442
2024-10-11,79.95925211093531
2024-10-12,63.789910070074775
2024-10-13,57.42463223557554
2024-10-14,88.70509325418763
2024-10-15,100.0
2024-10-16,100.0
2024-10-17,100.0
2024-10-18,95.7770586802625
2024-10-19,71.27081266053091
2024-10-20,68.14659333819289
2024-10-21,100.0
2024-10-22,100.0
2024-10-23,100.0
2024-10-24,96.91515251118538
2024-10-25,91.50140481760147
2024-10-26,67.43888784455353
2024-10-27,65.36506259298126
2024-10-28,100.0
2024-10-29,100.0
2024-10-30,100.0
2024-10-31,92.44626460381673
2024-11-01,86.84827049551158
2024-11-02,68.06918058124477
2024-11-03,67.12663807031583
2024-11-04,100.0
2024-11-05,86.95278687799836
2024-11-06,75.15462745229924
2024-11-07,100.0
2024-11-08,100.0
2024-11-09,68.63655990803117
2024-11-10,63.96762686567537
2024-11-11,91.36339592603484
2024-11-12,100.0
2024-11-13,100.0
2024-11-14,100.0
2024-11-15,98.956643891321
2024-11-16,67.88391626445983
2024-11-17,64.34177214775417
2024-11-18,100.0
2024-11-19,100.0
2024-11-20,100.0
2024-11-21,100.0
2024-11-22,100.0
2024-11-23,69.58257833188958
2024-11-24,65.94606410032674
2024-11-25,100.0
2024-11-26,100.0
2024-11-27,91.45790677647152
2024-11-28,53.752448955225965
2024-11-29,72.3541035450511
2024-11-30,69.96121742896159
2024-12-01,71.52390640895219
2024-12-02,100.0
2024-12-03,100.0
2024-12-04,100.0
2024-12-05,100.0
2024-12-06,100.0
2024-12-07,89.13581825528439
2024-12-08,71.96960110556834
2024-12-09,100.0
2024-12-10,97.79796692756663
2024-12-11,100.0
2024-12-12,100.0
2024-12-13,93.39299481886209
2024-12-14,59.56274457013557
2024-12-15,55.58006359497894
2024-12-16,85.15827960498854
2024-12-17,91.44759593445693
2024-12-18,93.85695075368572
2024-12-19,87.2731719581218
2024-12-20,76.86878067649256
2024-12-21,49.875683903458714
2024-12-22,48.510079332140926
2024-12-23,64.98921739430068
2024-12-24,54.69667619669226
2024-12-25,34.28279290967048
2024-12-26,63.37252079763009
2024-12-27,70.84939462589337
2024-12-28,54.30405957523151
2024-12-29,49.163495613367125
2024-12-30,78.01582740462955
2024-12-31,67.82600567193816
2025-01-01,47.642670517285794
2025-01-02,86.35155644395313
2025-01-03,77.44972902019776
2025-01-04,61.098419625490344
2025-01-05,54.763450200503264
2025-01-06,81.9945200855432
2025-01-07,90.52427478082124
2025-01-08,87.88208917444712
2025-01-09,80.30706119081864
2025-01-10,85.09153100763723
2025-01-11,57.85361315826948
2025-01-12,52.83174724475371
2025-01-13,87.07174672899035
2025-01-14,93.0300781159482
2025-01-15,90.41300171210936
2025-01-16,91.46359992434817
2025-01-17,82.77177673997879
2025-01-18,57.102619736987016
2025-01-19,54.57000155985773
2025-01-20,70.20227470014578
2025-01-21,90.60760438337272
2025-01-22,90.43640527517762
2025-01-23,100.0
2025-01-24,86.49024677643592
2025-01-25,59.94853863372822
2025-01-26,58.63771777703286
2025-01-27,83.60838241858868
2025-01-28,94.1777018593941
2025-01-29,91.61769182495361
2025-01-30,100.0
2025-01-31,82.969239081327
2025-02-01,62.69858602988018
2025-02-02,62.577605326755645
2025-02-03,94.27415037529227
2025-02-04,91.73924954338706
2025-02-05,90.38734090072487
2025-02-06,90.21157648297792
2025-02-07,84.18933076229388
2025-02-08,57.18366668476254
2025-02-09,53.57762374763511
2025-02-10,82.5338290344324
2025-02-11,91.65308567721047
2025-02-12,92.63063893661936
2025-02-13,85.51442456295375
2025-02-14,77.2722843694435
2025-02-15,59.85382116375679
2025-02-16,53.99136127738819
2025-02-17,74.5205313338245
2025-02-18,85.81402935391009
2025-02-19,86.7847346489912
2025-02-20,88.8904963830207
2025-02-21,84.16309293560047
2025-02-22,61.293047703213404
2025-02-23,58.904236776968006
2025-02-24,92.70027261051523
2025-02-25,88.00026102040623
2025-02-26,87.82221394788333
2025-02-27,85.39688054522298
2025-02-28,88.58748031313031
2025-03-01,58.192048486876416
2025-03-02,59.19014563926874
2025-03-03,85.81746603930384
2025-03-04,90.09062118631307
2025-03-05,87.68583167663616
2025-03-06,88.6131665309745
2025-03-07,81.79826258773225
2025-03-08,58.46426142052154
2025-03-09,50.63756439623136
2025-03-10,85.68564907760857
2025-03-11,84.41135069732815
2025-03-12,82.04764897361805
2025-03-13,85.15150786003987
2025-03-14,68.6324106360714
2025-03-15,50.007551678073426
2025-03-16,49.902549558380436
2025-03-17,75.77887653713307
2025-03-18,76.69936342714362
2025-03-19,75.45930486850223
2025-03-20,72.07239678986451
2025-03-21,74.06630843987323
2025-03-22,51.414821050666944
2025-03-23,51.30525362142209
2025-03-24,76.79352928826584
2025-03-25,80.88635470797624
2025-03-26,75.40281551441278
2025-03-27,86.89776417008952
2025-03-28,72.96378618309681
2025-03-29,51.70301256774361
2025-03-30,48.43251988267856
2025-03-31,73.54187485671719
2025-04-01,79.67198236717906
2025-04-02,72.17627028539938
2025-04-03,77.23751834541497
2025-04-04,65.61245836750994
2025-04-05,49.880877041238904
2025-04-06,49.771309611994056
2025-04-07,72.42337401650924
2025-04-08,77.42527305235052
2025-04-09,69.01363939011219
2025-04-10,71.94401651356297
2025-04-11,69.73325265984047
2025-04-12,47.06749232666969
2025-04-13,47.983413907128366
2025-04-14,77.4167194485557
2025-04-15,80.54209585168401
2025-04-16,70.98530150767046
2025-04-17,76.86197608909862
2025-04-18,65.74650530423963
2025-04-19,43.165685088606566
2025-04-20,39.2695079084449
2025-04-21,70.68770356706544
2025-04-22,72.71404750917063
2025-04-23,69.86680066746251
2025-04-24,68.61837017049868
2025-04-25,68.95784570223141
2025-04-26,44.64821554714332
2025-04-27,44.545399359566275
2025-04-28,71.71853920341516
2025-04-29,71.5526211524559
2025-04-30,70.89564381701626
2025-05-01,74.43431470129619
2025-05-02,68.42872815862373
2025-05-03,47.61469451941164
2025-05-04,47.016756695634314
2025-05-05,71.61830761844165
2025-05-06,72.50859344996775
2025-05-07,67.62979898704663
2025-05-08,73.22048400739497
2025-05-09,66.2590143251863
2025-05-10,42.16007137246301
2025-05-11,38.44257963438022
2025-05-12,69.39568648998572
2025-05-13,65.62985276643633
2025-05-14,67.6386082849207
2025-05-15,62.977706601716996
2025-05-16,59.460364463474846
2025-05-17,41.40986108176304
2025-05-18,36.843747605356626
2025-05-19,62.37106207821439
2025-05-20,62.219400947338734
2025-05-21,58.742682326295416
2025-05-22,63.02172294783006
2025-05-23,58.455609471423635
2025-05-24,39.60820055818036
2025-05-25,37.315664999297425
2025-05-26,38.318396351303
2025-05-27,65.52618539058125
2025-05-28,62.0955067556966
2025-05-29,60.854450769457856
2025-05-30,66.12268157059846
2025-05-31,41.08826577308658
2025-06-01,40.98535286284954
2025-06-02,59.348707867380384
2025-06-03,62.61522901766637
2025-06-04,58.32423427094135
2025-06-05,58.35153118060712
2025-06-06,57.29773868119374
2025-06-07,41.1006064814383
2025-06-08,37.873514200669504
2025-06-09,59.5433247233307
2025-06-10,62.82046133848671
2025-06-11,60.68254644003135
2025-06-12,61.79497674539339
2025-06-13,63.99304594477884
2025-06-14,40.14993564076223
2025-06-15,35.82608350277287
2025-06-16,59.73794157928102
2025-06-17,63.025693659307045
2025-06-18,59.79354639526682
2025-06-19,55.470705253931754
2025-06-20,63.113650368230054
2025-06-21,40.280859707492446
2025-06-22,39.210385763283334
2025-06-23,57.753192673950196
2025-06-24,64.32111435909509
2025-06-25,59.98816325121714
2025-06-26,65.47196253732005
2025-06-27,58.952063193253814
2025-06-28,42.596204518775245
2025-06-29,40.43048721232697
2025-06-30,60.12717529118165
2025-07-01,61.24870456643228
2025-07-02,67.8424066662615
2025-07-03,58.02110678733634
2025-07-04,41.619247765087714
2025-07-05,41.638456701519175
2025-07-06,44.94642871463095
2025-07-07,61.418552004352556
2025-07-08,63.64139062176805
2025-07-09,73.5506472096162
2025-07-10,66.99485748432275
2025-07-11,60.433001779103584
2025-07-12,46.17006865196459
2025-07-13,43.99171388733774
2025-07-14,60.51640900308229
2025-07-15,71.55224984945251
2025-07-16,68.28117921422222
2025-07-17,67.2107052700131
2025-07-18,65.03689999033055
2025-07-19,51.83281434587636
2025-07-20,49.64991009630521
2025-07-21,71.74939419703854
2025-07-22,69.5735669240474
2025-07-23,62.97632633592817
2025-07-24,68.53190638448548
2025-07-25,58.61051783678588
2025-07-26,47.57366599376139
2025-07-27,46.48853259806511
2025-07-28,75.3015219021607
2025-07-29,69.79649168631776
2025-07-30,67.61156544343804
2025-07-31,68.75129265846584
2025-08-01,58.79805771615619
2025-08-02,42.17630692160005
2025-08-03,43.30592417008497
2025-08-04,63.32208719169445
2025-08-05,62.2394812876339
2025-08-06,64.49163880802372
2025-08-07,70.08310923780823
2025-08-08,63.43734081028321
2025-08-09,47.877975986701884
2025-08-10,44.55787201373867
2025-08-11,64.6382333228954
2025-08-12,62.43763663187422
2025-08-13,63.58140783351916
2025-08-14,68.07409641277451
2025-08-15,59.1731374748968
2025-08-16,43.56221182194682
2025-08-17,42.464440968071955
2025-08-18,63.72547485675511
2025-08-19,69.3467696878411
2025-08-20,62.66409988243459
2025-08-21,66.05092963458077
2025-08-22,62.72071569507468
2025-08-23,45.94124942244971
2025-08-24,42.59890352309217
2025-08-25,66.17022723978668
2025-08-26,63.95598209393263
2025-08-27,68.47495658619945
2025-08-28,67.38274621392317
2025-08-29,64.04242230787419
2025-08-30,44.96227067545361
2025-08-31,44.98249060853936
2025-09-01,52.87818488640949
2025-09-02,76.53898180700844
2025-09-03,74.32119817286438
2025-09-04,69.84822402836764
2025-09-05,69.87956492465054
2025-09-06,48.486595972582876
2025-09-07,48.508332400650055
2025-09-08,74.4880126208218
2025-09-09,79.03782251104438
2025-09-10,71.16588665455
2025-09-11,72.32785579597211
2025-09-12,67.83769470835249
2025-09-13,48.63875096905312
2025-09-14,48.660487397120306
2025-09-15,80.38227654856539
2025-09-16,80.41816692979258
2025-09-17,82.72036878456963
2025-09-18,78.22262522204284
2025-09-19,70.31833747261126
2025-09-20,54.46426712430515
2025-09-21,54.488531044008056
2025-09-22,85.17624213079837
2025-09-23,78.39702214490741
2025-09-24,82.97867842974006
2025-09-25,81.87838008422946
2025-09-26,72.81313419003006
2025-09-27,60.32516816245725
2025-09-28,55.79709470030185
2025-09-29,84.30240703584815
2025-09-30,88.89872277216797
2025-10-01,100.0
2025-10-02,100.0
2025-10-03,89.01700938071959
2025-10-04,61.65445725016394
2025-10-05,58.25499003983915
2025-10-06,84.56425516930858
2025-10-07,98.32085048533081
2025-10-08,100.0
2025-10-09,94.97496609768325
2025-10-10,82.42431827754464
2025-10-11,66.42668640432974
2025-10-12,57.289659747675934
2025-10-13,84.826103302769
2025-10-14,98.62516047827131
2025-10-15,100.0
2025-10-16,100.0
2025-10-17,91.86565492713896
2025-10-18,72.37604964973197
2025-10-19,63.21324257839383
2025-10-20,100.0
2025-10-21,100.0
2025-10-22,100.0
2025-10-23,99.01641618348052
2025-10-24,89.84501564058094
2025-10-25,62.22769235314487
2025-10-26,59.94924891974355
2025-10-27,100.0
2025-10-28,100.0
2025-10-29,100.0
2025-10-30,100.0
2025-10-31,88.96562006403214
2025-11-01,67.04238336679074
2025-11-02,69.38451958941215
2025-11-03,100.0
2025-11-04,98.38067080061498
2025-11-05,100.0
2025-11-06,100.0
2025-11-07,95.03276441965885
2025-11-08,64.92873238803828
2025-11-09,63.79709314624479
2025-11-10,98.63847494745825
2025-11-11,97.52048416049765
2025-11-12,100.0
2025-11-13,100.0
2025-11-14,90.6730219004423
2025-11-15,61.6379473180494
2025-11-16,65.15519563859866
2025-11-17,100.0
2025-11-18,96.65322054380029
2025-11-19,99.02518116772316
2025-11-20,94.4061180066819
2025-11-21,93.28105024314127
2025-11-22,64.15852445015253
2025-11-23,60.68525448406476
2025-11-24,89.89978097259366
2025-11-25,82.93049361569669
2025-11-26,73.618059039524
2025-11-27,46.76184472008512
2025-11-28,61.986235665451396
2025-11-29,58.50285573282077
2025-11-30,60.86925587514506
2025-12-01,89.0011764596134
2025-12-02,100.0
2025-12-03,100.0
2025-12-04,100.0
2025-12-05,99.71265889263857
2025-12-06,77.4573097944638
2025-12-07,69.27196497514032
2025-12-08,88.09549497005312
2025-12-09,79.90762265909395
2025-12-10,85.82008452661469
2025-12-11,83.65175510215467
2025-12-12,75.6572185240669
2025-12-13,53.91274137862835
2025-12-14,51.05067620758078
2025-12-15,73.45734622998603
2025-12-16,72.33967972912102
2025-12-17,78.11909060110635
2025-12-18,74.14173048351432
2025-12-19,67.26952362835947
2025-12-20,51.18215632247085
2025-12-21,42.58146970662142
2025-12-22,61.59525640842002
2025-12-23,69.69004594223857
2025-12-24,46.095520976244416
2025-12-25,31.70976190714565
2025-12-26,52.46774936761299
2025-12-27,47.871732416479524
2025-12-28,48.484525469426096
2025-12-29,67.55765767483136
2025-12-30,69.30577604553547
2025-12-31,68.77186171872265
2026-01-01,48.56727554557952
2026-01-02,70.55197813353492
2026-01-03,59.595333977640834
2026-01-04,53.82795396584153
2026-01-05,76.43730354251504
2026-01-06,85.7460822834358
2026-01-07,82.30244693078394
2026-01-08,79.45099293678936
2026-01-09,73.53082221977967
2026-01-10,56.586182108831366
2026-01-11,52.08137781702104
2026-01-12,82.68593849686862
2026-01-13,86.120487743083
2026-01-14,80.4887620432039
2026-01-15,85.059356942292
2026-01-16,79.42234878489425
2026-01-17,60.15951592076304
2026-01-18,53.371575184757205
2026-01-19,68.16273917242235
2026-01-20,77.28375958734547
2026-01-21,87.54946967653649
2026-01-22,84.17398790984883
2026-01-23,76.24375861662907
2026-01-24,56.92233849638192
2026-01-25,54.66849568024439
2026-01-26,70.6432474384511
2026-01-27,91.19099521279982
2026-01-28,86.66794243137961
2026-01-29,87.84528729758097
2026-01-30,82.17562394824972
2026-01-31,63.941266692976065
2026-02-01,67.39502487562189
2026-02-02,98.22127358162604
2026-02-03,90.21224149052871
2026-02-04,89.05621784323722
2026-02-05,89.04212130342079
2026-02-06,87.88663983073762
2026-02-07,57.06021039986403
2026-02-08,57.05117415639195
2026-02-09,73.01393652853744
2026-02-10,86.69031453756065
2026-02-11,85.53609813896357
2026-02-12,86.66284435740552
2026-02-13,90.06946884366985
2026-02-14,66.11646976684898
2026-02-15,66.10598772442137
2026-02-16,92.30579241795681
2026-02-17,92.29115370353203
2026-02-18,87.71965005137358
2026-02-19,88.84476974599055
2026-02-20,80.85868971331232
2026-02-21,67.18176952968079
2026-02-22,60.340146752649794
2026-02-23,92.2033214169834
2026-02-24,94.46494647299218
2026-02-25,89.89814166743919
2026-02-26,96.71048701562064
2026-02-27,96.69512540171812
2026-02-28,61.42008522990636
2026-03-01,59.135869565217384
2026-03-02,
2026-03-03,
2026-03-04,
2026-03-05,
2026-03-06,
2026-03-07,
2026-03-08,
2026-03-09,
2026-03-10,
2026-03-11,
2026-03-12,
2026-03-13,
2026-03-14,
2026-03-15,
2026-03-16,
2026-03-17,
2026-03-18,
2026-03-19,
2026-03-20,
2026-03-21,
2026-03-22,
2026-03-23,
2026-03-24,
2026-03-25,
2026-03-26,
2026-03-27,
2026-03-28,
2026-03-29,
2026-03-30,
2026-03-31,
2026-04-01,
2026-04-02,
2026-04-03,
2026-04-04,
2026-04-05,
2026-04-06,
2026-04-07,
2026-04-08,
2026-04-09,
2026-04-10,
2026-04-11,
2026-04-12,
2026-04-13,
2026-04-14,
2026-04-15,
2026-04-16,
2026-04-17,
2026-04-18,
2026-04-19,
2026-04-20,
2026-04-21,
2026-04-22,
2026-04-23,
2026-04-24,
2026-04-25,
2026-04-26,
2026-04-27,
2026-04-28,
2026-04-29,
2026-04-30,
2026-05-01,
2026-05-02,
2026-05-03,
2026-05-04,
2026-05-05,
2026-05-06,
2026-05-07,
2026-05-08,
2026-05-09,
2026-05-10,
2026-05-11,
2026-05-12,
2026-05-13,
2026-05-14,
2026-05-15,
2026-05-16,
2026-05-17,
2026-05-18,
2026-05-19,
2026-05-20,
2026-05-21,
2026-05-22,
2026-05-23,
2026-05-24,
2026-05-25,
2026-05-26,
2026-05-27,
2026-05-28,
2026-05-29,
2026-05-30,
2026-05-31,
