Time,rebel_wilson
2024-09-13,1.3059958510402612
2024-09-14,1.7848609964216902
2024-09-15,1.8501607889737033
2024-09-16,1.3059958510402612
2024-09-17,1.044796680832209
2024-09-18,1.3059958510402612
2024-09-19,1.4365954361442872
2024-09-20,1.4365954361442872
2024-09-21,1.6977946063523395
2024-09-22,1.6977946063523395
2024-09-23,1.4365954361442872
2024-09-24,1.3059958510402612
2024-09-25,1.044796680832209
2024-09-26,1.3059958510402612
2024-09-27,1.4365954361442872
2024-09-28,1.9589937765603918
2024-09-29,8.358373446657671
2024-09-30,13.05995851040261
2024-10-01,10.317367223218064
2024-10-02,4.04858713822481
2024-10-03,3.2649896276006527
2024-10-04,4.04858713822481
2024-10-05,6.268780084993253
2024-10-06,5.093383819057018
2024-10-07,4.309786308432861
2024-10-08,4.04858713822481
2024-10-09,2.6119917020805223
2024-10-10,1.8283941914563655
2024-10-11,1.5671950212483132
2024-10-12,2.35079253187247
2024-10-13,2.35079253187247
2024-10-14,1.5671950212483132
2024-10-15,1.175396265936235
2024-10-16,1.4365954361442872
2024-10-17,1.6977946063523395
2024-10-18,2.089593361664418
2024-10-19,1.8283941914563655
2024-10-20,1.5671950212483132
2024-10-21,1.4365954361442872
2024-10-22,1.5671950212483132
2024-10-23,1.5671950212483132
2024-10-24,1.3059958510402612
2024-10-25,1.4365954361442872
2024-10-26,1.4365954361442872
2024-10-27,1.8283941914563655
2024-10-28,1.175396265936235
2024-10-29,1.175396265936235
2024-10-30,1.8283941914563655
2024-10-31,1.044796680832209
2024-11-01,0.9141970957281828
2024-11-02,1.4365954361442872
2024-11-03,1.5671950212483132
2024-11-04,1.044796680832209
2024-11-05,0.9141970957281828
2024-11-06,0.5223983404161044
2024-11-07,0.9141970957281828
2024-11-08,1.044796680832209
2024-11-09,1.5671950212483132
2024-11-10,1.8283941914563655
2024-11-11,1.5671950212483132
2024-11-12,1.3059958510402612
2024-11-13,1.3059958510402612
2024-11-14,1.044796680832209
2024-11-15,0.9141970957281828
2024-11-16,1.4365954361442872
2024-11-17,1.4365954361442872
2024-11-18,1.044796680832209
2024-11-19,1.175396265936235
2024-11-20,1.175396265936235
2024-11-21,0.6529979255201306
2024-11-22,1.044796680832209
2024-11-23,1.6977946063523395
2024-11-24,2.35079253187247
2024-11-25,1.5671950212483132
2024-11-26,0.9141970957281828
2024-11-27,0.6529979255201306
2024-11-28,1.3059958510402612
2024-11-29,1.175396265936235
2024-11-30,1.4365954361442872
2024-12-01,1.9589937765603918
2024-12-02,1.3059958510402612
2024-12-03,1.4365954361442872
2024-12-04,1.175396265936235
2024-12-05,0.7835975106241566
2024-12-06,1.4365954361442872
2024-12-07,1.3059958510402612
2024-12-08,1.4365954361442872
2024-12-09,0.9141970957281828
2024-12-10,0.9141970957281828
2024-12-11,0.7835975106241566
2024-12-12,1.175396265936235
2024-12-13,1.175396265936235
2024-12-14,1.4365954361442872
2024-12-15,1.6977946063523395
2024-12-16,1.3059958510402612
2024-12-17,0.9141970957281828
2024-12-18,1.175396265936235
2024-12-19,1.3059958510402612
2024-12-20,1.175396265936235
2024-12-21,1.5671950212483132
2024-12-22,1.4365954361442872
2024-12-23,0.9141970957281828
2024-12-24,1.6977946063523395
2024-12-25,1.6977946063523395
2024-12-26,1.175396265936235
2024-12-27,1.5671950212483132
2024-12-28,3.0037904573926006
2024-12-29,6.268780084993253
2024-12-30,4.04858713822481
2024-12-31,2.089593361664418
2025-01-01,3.1343900424966264
2025-01-02,2.6119917020805223
2025-01-03,1.6977946063523395
2025-01-04,1.5671950212483132
2025-01-05,1.4365954361442872
2025-01-06,1.3059958510402612
2025-01-07,1.5671950212483132
2025-01-08,1.4365954361442872
2025-01-09,0.7835975106241566
2025-01-10,1.044796680832209
2025-01-11,1.5671950212483132
2025-01-12,1.4365954361442872
2025-01-13,1.3059958510402612
2025-01-14,1.044796680832209
2025-01-15,0.7835975106241566
2025-01-16,0.5223983404161044
2025-01-17,0.9141970957281828
2025-01-18,1.044796680832209
2025-01-19,1.4365954361442872
2025-01-20,1.4365954361442872
2025-01-21,1.5671950212483132
2025-01-22,1.3059958510402612
2025-01-23,1.044796680832209
2025-01-24,1.044796680832209
2025-01-25,1.3059958510402612
2025-01-26,1.5671950212483132
2025-01-27,0.9141970957281828
2025-01-28,1.175396265936235
2025-01-29,0.7835975106241566
2025-01-30,0.7835975106241566
2025-01-31,0.9141970957281828
2025-02-01,0.9141970957281828
2025-02-02,2.35079253187247
2025-02-03,0.9141970957281828
2025-02-04,0.6529979255201306
2025-02-05,1.175396265936235
2025-02-06,1.4365954361442872
2025-02-07,1.044796680832209
2025-02-08,1.5671950212483132
2025-02-09,1.5671950212483132
2025-02-10,1.175396265936235
2025-02-11,0.9141970957281828
2025-02-12,0.9141970957281828
2025-02-13,1.175396265936235
2025-02-14,1.044796680832209
2025-02-15,2.089593361664418
2025-02-16,2.742591287184548
2025-02-17,1.9589937765603918
2025-02-18,0.9141970957281828
2025-02-19,1.3059958510402612
2025-02-20,1.4365954361442872
2025-02-21,0.7835975106241566
2025-02-22,1.3059958510402612
2025-02-23,1.175396265936235
2025-02-24,1.6977946063523395
2025-02-25,1.3059958510402612
2025-02-26,1.044796680832209
2025-02-27,0.5223983404161044
2025-02-28,0.3917987553120783
2025-03-01,1.5671950212483132
2025-03-02,1.9589937765603918
2025-03-03,1.044796680832209
2025-03-04,0.9141970957281828
2025-03-05,1.175396265936235
2025-03-06,1.175396265936235
2025-03-07,0.7835975106241566
2025-03-08,1.3059958510402612
2025-03-09,1.5671950212483132
2025-03-10,0.9141970957281828
2025-03-11,1.175396265936235
2025-03-12,0.7835975106241566
2025-03-13,0.7835975106241566
2025-03-14,0.9141970957281828
2025-03-15,1.8283941914563655
2025-03-16,1.6977946063523395
2025-03-17,0.9141970957281828
2025-03-18,1.044796680832209
2025-03-19,1.044796680832209
2025-03-20,1.044796680832209
2025-03-21,0.7835975106241566
2025-03-22,1.175396265936235
2025-03-23,1.3059958510402612
2025-03-24,1.044796680832209
2025-03-25,0.7835975106241566
2025-03-26,1.175396265936235
2025-03-27,1.044796680832209
2025-03-28,1.044796680832209
2025-03-29,1.5671950212483132
2025-03-30,1.8283941914563655
2025-03-31,1.175396265936235
2025-04-01,0.7835975106241566
2025-04-02,1.044796680832209
2025-04-03,0.9141970957281828
2025-04-04,1.044796680832209
2025-04-05,1.6977946063523395
2025-04-06,1.5671950212483132
2025-04-07,1.044796680832209
2025-04-08,0.9141970957281828
2025-04-09,1.175396265936235
2025-04-10,1.044796680832209
2025-04-11,1.044796680832209
2025-04-12,1.175396265936235
2025-04-13,1.4365954361442872
2025-04-14,1.3059958510402612
2025-04-15,0.6737751322412255
2025-04-16,1.148682714437684
2025-04-17,1.0032422673900188
2025-04-18,1.175396265936235
2025-04-19,1.4128500570344642
2025-04-20,1.4128500570344642
2025-04-21,0.9112289233394548
2025-04-22,1.0299558188885696
2025-04-23,1.175396265936235
2025-04-24,1.7037309511297951
2025-04-25,1.2941231614853497
2025-04-26,1.175396265936235
2025-04-27,2.2320656363233553
2025-04-28,2.08662518927569
2025-04-29,1.7957442951803588
2025-04-30,1.5850040555806804
2025-05-01,1.5582905040821298
2025-05-02,1.6770173996312443
2025-05-03,1.175396265936235
2025-05-04,1.5850040555806804
2025-05-05,1.3208367129839003
2025-05-06,1.0299558188885696
2025-05-07,1.175396265936235
2025-05-08,3.3807483507610394
2025-05-09,2.1133387407742408
2025-05-10,1.5850040555806804
2025-05-11,1.5850040555806804
2025-05-12,1.439563608533015
2025-05-13,1.3208367129839003
2025-05-14,1.0299558188885696
2025-05-15,2.297365428875368
2025-05-16,1.4425317809217428
2025-05-17,1.6562401929101491
2025-05-18,2.2439383258782666
2025-05-19,1.4425317809217428
2025-05-20,0.9616878539478285
2025-05-21,0.908260750950727
2025-05-22,0.8014065449565237
2025-05-23,1.4959588839188445
2025-05-24,1.175396265936235
2025-05-25,1.3891046779246412
2025-05-26,1.549385986915946
2025-05-27,1.2822504719304382
2025-05-28,1.0685420599420317
2025-05-29,0.6945523389623206
2025-05-30,0.8548336479536254
2025-05-31,0.9616878539478285
2025-06-01,1.3356775749275396
2025-06-02,0.5876981329681175
2025-06-03,1.01511495694493
2025-06-04,1.2288233689333365
2025-06-05,1.3891046779246412
2025-06-06,1.7096672959072508
2025-06-07,1.549385986915946
2025-06-08,1.6562401929101491
2025-06-09,1.1219691629391333
2025-06-10,1.6562401929101491
2025-06-11,1.6562401929101491
2025-06-12,1.7096672959072508
2025-06-13,1.549385986915946
2025-06-14,2.1370841198840633
2025-06-15,2.1370841198840633
2025-06-16,5.342710299710158
2025-06-17,2.831636458846384
2025-06-18,1.816521501901454
2025-06-19,2.5645009438608763
2025-06-20,2.8850635618434857
2025-06-21,2.9384906648405873
2025-06-22,2.4042196348695715
2025-06-23,1.923375707895657
2025-06-24,1.6562401929101491
2025-06-25,1.4959588839188445
2025-06-26,1.1219691629391333
2025-06-27,1.3891046779246412
2025-06-28,1.2822504719304382
2025-06-29,1.9768028108927587
2025-06-30,1.3891046779246412
2025-07-01,1.1219691629391333
2025-07-02,0.908260750950727
2025-07-03,1.2288233689333365
2025-07-04,1.4425317809217428
2025-07-05,1.549385986915946
2025-07-06,1.6562401929101491
2025-07-07,1.7630943989043524
2025-07-08,1.0685420599420317
2025-07-09,1.2288233689333365
2025-07-10,0.9616878539478285
2025-07-11,1.3891046779246412
2025-07-12,2.2439383258782666
2025-07-13,2.297365428875368
2025-07-14,1.7630943989043524
2025-07-15,0.5876981329681175
2025-07-16,1.3356775749275396
2025-07-17,1.816521501901454
2025-07-18,1.4959588839188445
2025-07-19,2.35079253187247
2025-07-20,2.5645009438608763
2025-07-21,2.190511222881165
2025-07-22,1.7096672959072508
2025-07-23,1.3356775749275396
2025-07-24,1.6028130899130475
2025-07-25,1.7096672959072508
2025-07-26,1.7096672959072508
2025-07-27,1.9768028108927587
2025-07-28,1.4425317809217428
2025-07-29,0.908260750950727
2025-07-30,1.1219691629391333
2025-07-31,1.2288233689333365
2025-08-01,1.3356775749275396
2025-08-02,1.7630943989043524
2025-08-03,1.3891046779246412
2025-08-04,1.0685420599420317
2025-08-05,0.908260750950727
2025-08-06,1.7630943989043524
2025-08-07,1.3356775749275396
2025-08-08,1.816521501901454
2025-08-09,1.3356775749275396
2025-08-10,1.7096672959072508
2025-08-11,0.9616878539478285
2025-08-12,0.908260750950727
2025-08-13,0.9616878539478285
2025-08-14,1.01511495694493
2025-08-15,1.01511495694493
2025-08-16,1.2822504719304382
2025-08-17,2.0836570168869617
2025-08-18,1.4959588839188445
2025-08-19,2.5110738408637747
2025-08-20,0.8548336479536254
2025-08-21,0.8014065449565237
2025-08-22,1.1219691629391333
2025-08-23,1.2288233689333365
2025-08-24,1.8699486048985554
2025-08-25,0.8548336479536254
2025-08-26,1.01511495694493
2025-08-27,1.01511495694493
2025-08-28,0.7479794419594222
2025-08-29,0.908260750950727
2025-08-30,1.4959588839188445
2025-08-31,1.3356775749275396
2025-09-01,1.175396265936235
2025-09-02,1.2288233689333365
2025-09-03,1.1219691629391333
2025-09-04,1.2822504719304382
2025-09-05,2.1370841198840633
2025-09-06,2.297365428875368
2025-09-07,2.2439383258782666
2025-09-08,0.6411252359652191
2025-09-09,0.6945523389623206
2025-09-10,1.01511495694493
2025-09-11,0.5876981329681175
2025-09-12,1.2822504719304382
2025-09-13,1.7630943989043524
2025-09-14,1.549385986915946
2025-09-15,0.908260750950727
2025-09-16,0.9616878539478285
2025-09-17,0.7479794419594222
2025-09-18,0.9616878539478285
2025-09-19,1.2822504719304382
2025-09-20,2.1370841198840633
2025-09-21,2.190511222881165
2025-09-22,1.4425317809217428
2025-09-23,1.3356775749275396
2025-09-24,1.3891046779246412
2025-09-25,1.1219691629391333
2025-09-26,1.8699486048985554
2025-09-27,1.816521501901454
2025-09-28,1.9768028108927587
2025-09-29,1.6562401929101491
2025-09-30,1.3356775749275396
2025-10-01,0.8014065449565237
2025-10-02,0.9616878539478285
2025-10-03,1.0685420599420317
2025-10-04,1.7096672959072508
2025-10-05,1.6562401929101491
2025-10-06,0.8548336479536254
2025-10-07,1.01511495694493
2025-10-08,1.0685420599420317
2025-10-09,0.8014065449565237
2025-10-10,1.3891046779246412
2025-10-11,1.4425317809217428
2025-10-12,1.3356775749275396
2025-10-13,1.6562401929101491
2025-10-14,1.1219691629391333
2025-10-15,0.6945523389623206
2025-10-16,1.2822504719304382
2025-10-17,1.6028130899130475
2025-10-18,1.3891046779246412
2025-10-19,1.3356775749275396
2025-10-20,1.01511495694493
2025-10-21,1.2822504719304382
2025-10-22,0.6945523389623206
2025-10-23,0.9616878539478285
2025-10-24,1.3356775749275396
2025-10-25,1.816521501901454
2025-10-26,1.923375707895657
2025-10-27,0.8014065449565237
2025-10-28,0.6945523389623206
2025-10-29,0.6945523389623206
2025-10-30,1.3891046779246412
2025-10-31,1.3356775749275396
2025-11-01,1.4425317809217428
2025-11-02,1.7630943989043524
2025-11-03,1.6562401929101491
2025-11-04,1.7096672959072508
2025-11-05,1.549385986915946
2025-11-06,1.6028130899130475
2025-11-07,1.7630943989043524
2025-11-08,2.5645009438608763
2025-11-09,3.0453448708347906
2025-11-10,1.9768028108927587
2025-11-11,2.190511222881165
2025-11-12,2.4042196348695715
2025-11-13,1.6562401929101491
2025-11-14,1.3891046779246412
2025-11-15,1.549385986915946
2025-11-16,1.9768028108927587
2025-11-17,1.1219691629391333
2025-11-18,1.1219691629391333
2025-11-19,1.3356775749275396
2025-11-20,1.1219691629391333
2025-11-21,1.2288233689333365
2025-11-22,1.7096672959072508
2025-11-23,3.6864701068000096
2025-11-24,2.457646737866673
2025-11-25,1.4959588839188445
2025-11-26,1.4959588839188445
2025-11-27,1.923375707895657
2025-11-28,1.7096672959072508
2025-11-29,2.2439383258782666
2025-11-30,3.0453448708347906
2025-12-01,1.549385986915946
2025-12-02,1.7630943989043524
2025-12-03,1.6562401929101491
2025-12-04,1.6028130899130475
2025-12-05,1.8699486048985554
2025-12-06,2.2439383258782666
2025-12-07,2.991917767837689
2025-12-08,2.724782252852181
2025-12-09,3.5796159008058064
2025-12-10,1.923375707895657
2025-12-11,1.1948243033897263
2025-12-12,2.0168731381405847
2025-12-13,4.12117244482188
2025-12-14,4.97357758809382
2025-12-15,3.211697441530311
2025-12-16,2.2451525782191095
2025-12-17,2.386005849756923
2025-12-18,2.0739429981602155
2025-12-19,1.8760198666027714
2025-12-20,2.587571738336897
2025-12-21,2.2451525782191095
2025-12-22,1.8189500065831403
2025-12-23,1.2786077149079085
2025-12-24,1.8189500065831403
2025-12-25,2.386005849756923
2025-12-26,2.359292298258372
2025-12-27,2.6713551498550787
2025-12-28,2.983418001451786
2025-12-29,2.386005849756923
2025-12-30,2.188082718199478
2025-12-31,2.0739429981602155
2026-01-01,3.892893004743356
2026-01-02,3.5808301531466493
2026-01-03,4.51701870793677
2026-01-04,5.2856404396905265
2026-01-05,3.7787532847040937
2026-01-06,3.268767301549942
2026-01-07,2.6713551498550787
2026-01-08,2.8425647299139727
2026-01-09,4.745298148015295
2026-01-10,4.189170575909101
2026-01-11,4.735584129288549
2026-01-12,2.9142056180237224
2026-01-13,2.124941596475631
2026-01-14,1.9428037453491482
2026-01-15,1.6999532771805046
2026-01-16,1.7606658942226656
2026-01-17,2.549929915770757
2026-01-18,2.7927803839394008
2026-01-19,2.2463668305599525
2026-01-20,1.3356775749275394
2026-01-21,1.8213785112648264
2026-01-22,1.7606658942226656
2026-01-23,1.517815426054022
2026-01-24,2.4285046816864355
2026-01-25,2.7320677668972397
2026-01-26,2.0035163623913093
2026-01-27,1.9428037453491482
2026-01-28,1.517815426054022
2026-01-29,1.4571028090118612
2026-01-30,1.8213785112648264
2026-01-31,1.9428037453491482
2026-02-01,2.9749182350658834
2026-02-02,1.7606658942226656
2026-02-03,1.3356775749275394
2026-02-04,1.3356775749275394
2026-02-05,1.092827106758896
2026-02-06,0.9714018726745741
2026-02-07,1.7606658942226656
2026-02-08,1.4571028090118612
2026-02-09,1.2749649578853786
2026-02-10,1.2142523408432178
2026-02-11,1.517815426054022
2026-02-12,1.4571028090118612
2026-02-13,1.1535397238010567
2026-02-14,2.8534930009815613
2026-02-15,3.035630852108044
2026-02-16,1.7606658942226656
2026-02-17,1.2749649578853786
2026-02-18,1.578528043096183
2026-02-19,1.3356775749275394
2026-02-20,1.4571028090118612
2026-02-21,1.3963901919697004
2026-02-22,1.7606658942226656
2026-02-23,1.2749649578853786
2026-02-24,1.3356775749275394
2026-02-25,1.3356775749275394
2026-02-26,0.6071261704216089
2026-02-27,1.032114489716735
2026-02-28,1.3963901919697004
2026-03-01,1.6999532771805046
2026-03-02,1.8820911283069874
2026-03-03,1.2749649578853786
2026-03-04,1.032114489716735
2026-03-05,0.9106892556324132
2026-03-06,1.1535397238010567
2026-03-07,2.124941596475631
2026-03-08,2.4285046816864355
2026-03-09,1.578528043096183
2026-03-10,1.2142523408432178
2026-03-11,1.4571028090118612
2026-03-12,1.3356775749275394
2026-03-13,3.399906554361009
2026-03-14,5.889123853089606
2026-03-15,5.160572448583675
2026-03-16,3.46061917140317
2026-03-17,2.4285046816864355
2026-03-18,2.3070794476021135
2026-03-19,1.8213785112648264
2026-03-20,2.185654213517792
2026-03-21,3.642757022529653
2026-03-22,2.9142056180237224
2026-03-23,2.489217298728596
2026-03-24,2.124941596475631
2026-03-25,1.3356775749275394
2026-03-26,1.3356775749275394
2026-03-27,1.2749649578853786
2026-03-28,1.9428037453491482
2026-03-29,2.549929915770757
2026-03-30,1.517815426054022
2026-03-31,1.6999532771805046
2026-04-01,1.3963901919697004
2026-04-02,1.6999532771805046
2026-04-03,1.6999532771805046
2026-04-04,2.124941596475631
2026-04-05,1.8820911283069874
2026-04-06,1.3963901919697004
2026-04-07,1.1535397238010567
2026-04-08,1.6999532771805046
2026-04-09,1.517815426054022
2026-04-10,1.2749649578853786
2026-04-11,1.6999532771805046
2026-04-12,1.6999532771805046
2026-04-13,1.2749649578853786
2026-04-14,1.1535397238010567
2026-04-15,1.2142523408432178
2026-04-16,1.517815426054022
2026-04-17,1.3963901919697004
2026-04-18,1.6999532771805046
2026-04-19,1.6392406601383438
2026-04-20,3.2177687032345266
2026-04-21,2.3677920646442745
2026-04-22,2.06422897943347
2026-04-23,1.2749649578853786
2026-04-24,1.8820911283069874
2026-04-25,2.0035163623913093
2026-04-26,1.7606658942226656
2026-04-27,1.092827106758896
2026-04-28,1.8213785112648264
2026-04-29,3.5820444054874923
2026-04-30,2.124941596475631
2026-05-01,2.0035163623913093
2026-05-02,2.06422897943347
2026-05-03,1.1535397238010567
2026-05-04,1.9428037453491482
2026-05-05,2.8534930009815613
2026-05-06,2.4285046816864355
2026-05-07,1.3963901919697004
2026-05-08,6.071261704216088
2026-05-09,4.432021044077745
2026-05-10,2.0035163623913093
2026-05-11,1.092827106758896
2026-05-12,1.3963901919697004
2026-05-13,0.9106892556324132
2026-05-14,1.6392406601383438
2026-05-15,0.7285514045059306
2026-05-16,1.092827106758896
2026-05-17,1.1535397238010567
2026-05-18,1.3963901919697004
2026-05-19,0.7892640215480915
2026-05-20,1.2142523408432178
2026-05-21,1.517815426054022
2026-05-22,2.124941596475631
2026-05-23,1.8213785112648264
2026-05-24,1.517815426054022
2026-05-25,1.517815426054022
2026-05-26,1.4571028090118612
2026-05-27,0.48570093633728706
2026-05-28,0.8499766385902523
2026-05-29,0.9106892556324132
2026-05-30,1.032114489716735
2026-05-31,1.8213785112648264
