Time,stocks
2024-09-27,34.69622547995542
2024-09-28,22.627973139101364
2024-09-29,21.119441596494607
2024-09-30,33.18769393734867
2024-10-01,37.71328856516894
2024-10-02,34.69622547995542
2024-10-03,34.69622547995542
2024-10-04,31.67916239474191
2024-10-05,22.627973139101364
2024-10-06,21.119441596494607
2024-10-07,31.67916239474191
2024-10-08,33.18769393734867
2024-10-09,31.67916239474191
2024-10-10,30.17063085213515
2024-10-11,31.67916239474191
2024-10-12,22.627973139101364
2024-10-13,21.119441596494607
2024-10-14,33.18769393734867
2024-10-15,34.69622547995542
2024-10-16,39.2218201077757
2024-10-17,36.204757022562184
2024-10-18,34.69622547995542
2024-10-19,25.64503622431488
2024-10-20,22.627973139101364
2024-10-21,33.18769393734867
2024-10-22,36.204757022562184
2024-10-23,36.204757022562184
2024-10-24,33.18769393734867
2024-10-25,34.69622547995542
2024-10-26,22.627973139101364
2024-10-27,19.61091005388785
2024-10-28,36.204757022562184
2024-10-29,36.204757022562184
2024-10-30,36.204757022562184
2024-10-31,36.204757022562184
2024-11-01,34.69622547995542
2024-11-02,22.627973139101364
2024-11-03,21.119441596494607
2024-11-04,33.18769393734867
2024-11-05,34.69622547995542
2024-11-06,63.35832478948382
2024-11-07,66.37538787469734
2024-11-08,58.83273016166355
2024-11-09,37.71328856516894
2024-11-10,36.204757022562184
2024-11-11,57.32419861905679
2024-11-12,63.35832478948382
2024-11-13,58.83273016166355
2024-11-14,52.79860399123652
2024-11-15,51.29007244862976
2024-11-16,31.67916239474191
2024-11-17,30.17063085213515
2024-11-18,45.25594627820273
2024-11-19,48.27300936341624
2024-11-20,46.76447782080948
2024-11-21,49.781540906023004
2024-11-22,42.23888319298921
2024-11-23,33.18769393734867
2024-11-24,30.17063085213515
2024-11-25,45.25594627820273
2024-11-26,40.73035165038245
2024-11-27,37.71328856516894
2024-11-28,30.17063085213515
2024-11-29,33.18769393734867
2024-11-30,30.17063085213515
2024-12-01,30.17063085213515
2024-12-02,40.73035165038245
2024-12-03,45.25594627820273
2024-12-04,51.29007244862976
2024-12-05,51.29007244862976
2024-12-06,48.27300936341624
2024-12-07,34.69622547995542
2024-12-08,33.18769393734867
2024-12-09,43.74741473559597
2024-12-10,45.25594627820273
2024-12-11,46.76447782080948
2024-12-12,46.76447782080948
2024-12-13,42.23888319298921
2024-12-14,33.18769393734867
2024-12-15,30.17063085213515
2024-12-16,45.25594627820273
2024-12-17,51.29007244862976
2024-12-18,61.84979324687706
2024-12-19,52.79860399123652
2024-12-20,42.23888319298921
2024-12-21,33.18769393734867
2024-12-22,28.662099309528394
2024-12-23,36.204757022562184
2024-12-24,39.2218201077757
2024-12-25,28.662099309528394
2024-12-26,42.23888319298921
2024-12-27,42.23888319298921
2024-12-28,36.204757022562184
2024-12-29,31.67916239474191
2024-12-30,43.74741473559597
2024-12-31,42.23888319298921
2025-01-01,30.17063085213515
2025-01-02,42.23888319298921
2025-01-03,45.25594627820273
2025-01-04,37.71328856516894
2025-01-05,33.18769393734867
2025-01-06,46.76447782080948
2025-01-07,51.29007244862976
2025-01-08,45.25594627820273
2025-01-09,37.71328856516894
2025-01-10,43.74741473559597
2025-01-11,33.18769393734867
2025-01-12,27.153567766921636
2025-01-13,42.23888319298921
2025-01-14,40.73035165038245
2025-01-15,46.76447782080948
2025-01-16,45.25594627820273
2025-01-17,45.25594627820273
2025-01-18,36.204757022562184
2025-01-19,37.71328856516894
2025-01-20,36.204757022562184
2025-01-21,55.81566707645003
2025-01-22,66.37538787469734
2025-01-23,55.81566707645003
2025-01-24,52.79860399123652
2025-01-25,36.204757022562184
2025-01-26,33.18769393734867
2025-01-27,73.91804558773113
2025-01-28,66.37538787469734
2025-01-29,54.30713553384327
2025-01-30,52.79860399123652
2025-01-31,51.29007244862976
2025-02-01,36.204757022562184
2025-02-02,39.2218201077757
2025-02-03,70.9009825025176
2025-02-04,58.83273016166355
2025-02-05,52.79860399123652
2025-02-06,46.76447782080948
2025-02-07,49.781540906023004
2025-02-08,33.18769393734867
2025-02-09,28.662099309528394
2025-02-10,39.2218201077757
2025-02-11,45.25594627820273
2025-02-12,42.23888319298921
2025-02-13,46.76447782080948
2025-02-14,43.74741473559597
2025-02-15,34.69622547995542
2025-02-16,31.67916239474191
2025-02-17,34.69622547995542
2025-02-18,42.23888319298921
2025-02-19,45.25594627820273
2025-02-20,48.27300936341624
2025-02-21,48.27300936341624
2025-02-22,34.69622547995542
2025-02-23,31.67916239474191
2025-02-24,43.74741473559597
2025-02-25,52.79860399123652
2025-02-26,42.23888319298921
2025-02-27,45.25594627820273
2025-02-28,46.76447782080948
2025-03-01,30.17063085213515
2025-03-02,28.662099309528394
2025-03-03,45.25594627820273
2025-03-04,78.4436402155514
2025-03-05,55.81566707645003
2025-03-06,54.30713553384327
2025-03-07,48.27300936341624
2025-03-08,33.18769393734867
2025-03-09,28.662099309528394
2025-03-10,70.9009825025176
2025-03-11,82.96923484337167
2025-03-12,66.37538787469734
2025-03-13,57.32419861905679
2025-03-14,49.781540906023004
2025-03-15,33.18769393734867
2025-03-16,30.17063085213515
2025-03-17,40.73035165038245
2025-03-18,45.25594627820273
2025-03-19,43.74741473559597
2025-03-20,40.73035165038245
2025-03-21,37.71328856516894
2025-03-22,30.17063085213515
2025-03-23,28.662099309528394
2025-03-24,37.71328856516894
2025-03-25,40.73035165038245
2025-03-26,39.2218201077757
2025-03-27,37.71328856516894
2025-03-28,39.2218201077757
2025-03-29,30.17063085213515
2025-03-30,25.64503622431488
2025-03-31,40.73035165038245
2025-04-01,42.23888319298921
2025-04-02,51.29007244862976
2025-04-03,108.61427106768654
2025-04-04,122.19105495114736
2025-04-05,75.42657713033788
2025-04-06,57.32419861905679
2025-04-07,150.85315426067575
2025-04-08,105.59720798247304
2025-04-09,126.71664957896763
2025-04-10,104.08867643986628
2025-04-11,79.95217175815816
2025-04-12,40.73035165038245
2025-04-13,34.69622547995542
2025-04-14,52.79860399123652
2025-04-15,46.91533097507016
2025-04-16,48.273009363416236
2025-04-17,44.199974198377994
2025-04-18,36.20475702256218
2025-04-19,25.494183070054202
2025-04-20,21.421147905015957
2025-04-21,43.596561581335294
2025-04-22,45.557652586724075
2025-04-23,42.842295810031914
2025-04-24,43.596561581335294
2025-04-25,37.562435410908265
2025-04-26,24.136504681708118
2025-04-27,22.778826293362037
2025-04-28,38.165848027950965
2025-04-29,38.165848027950965
2025-04-30,42.238883192989206
2025-05-01,39.523526416297045
2025-05-02,36.20475702256218
2025-05-03,28.812952463789067
2025-05-04,24.739917298750825
2025-05-05,34.243666017173396
2025-05-06,36.20475702256218
2025-05-07,37.562435410908265
2025-05-08,42.238883192989206
2025-05-09,39.523526416297045
2025-05-10,26.851861458400286
2025-05-11,25.494183070054202
2025-05-12,49.63068775176232
2025-05-13,48.273009363416236
2025-05-14,45.557652586724075
2025-05-15,39.8252327248184
2025-05-16,36.20475702256218
2025-05-17,26.550155149878933
2025-05-18,24.136504681708118
2025-05-19,36.20475702256218
2025-05-20,37.411582256647584
2025-05-21,39.8252327248184
2025-05-22,38.61840749073299
2025-05-23,34.99793178847678
2025-05-24,26.550155149878933
2025-05-25,24.136504681708118
2025-05-26,24.136504681708118
2025-05-27,34.99793178847678
2025-05-28,36.20475702256218
2025-05-29,39.8252327248184
2025-05-30,36.20475702256218
2025-05-31,25.343329915793525
2025-06-01,24.136504681708118
2025-06-02,33.79110655439137
2025-06-03,34.99793178847678
2025-06-04,36.20475702256218
2025-06-05,42.238883192989206
2025-06-06,42.238883192989206
2025-06-07,32.58428132030596
2025-06-08,30.17063085213515
2025-06-09,41.032057958903806
2025-06-10,42.238883192989206
2025-06-11,42.238883192989206
2025-06-12,43.445708427074614
2025-06-13,45.85935889524543
2025-06-14,28.963805618049744
2025-06-15,30.17063085213515
2025-06-16,42.238883192989206
2025-06-17,42.238883192989206
2025-06-18,42.238883192989206
2025-06-19,33.79110655439137
2025-06-20,37.411582256647584
2025-06-21,30.17063085213515
2025-06-22,36.20475702256218
2025-06-23,45.85935889524543
2025-06-24,49.47983459750164
2025-06-25,47.066184129330836
2025-06-26,47.066184129330836
2025-06-27,47.066184129330836
2025-06-28,33.79110655439137
2025-06-29,33.79110655439137
2025-06-30,44.65253366116002
2025-07-01,49.47983459750164
2025-07-02,45.85935889524543
2025-07-03,45.85935889524543
2025-07-04,34.99793178847678
2025-07-05,31.377456086220555
2025-07-06,34.99793178847678
2025-07-07,44.65253366116002
2025-07-08,45.85935889524543
2025-07-09,48.273009363416236
2025-07-10,48.273009363416236
2025-07-11,54.30713553384327
2025-07-12,36.20475702256218
2025-07-13,38.61840749073299
2025-07-14,54.30713553384327
2025-07-15,54.30713553384327
2025-07-16,59.134436470184895
2025-07-17,89.30506732232004
2025-07-18,73.61633927920977
2025-07-19,57.92761123609949
2025-07-20,63.96173740652652
2025-07-21,85.68459162006383
2025-07-22,78.44364021555138
2025-07-23,74.82316451329517
2025-07-24,73.61633927920977
2025-07-25,66.37538787469732
2025-07-26,51.89348506567246
2025-07-27,56.72078600201408
2025-07-28,84.47776638597841
2025-07-29,92.92554302457626
2025-07-30,120.6825234085406
2025-07-31,114.64839723811357
2025-08-01,96.54601872683247
2025-08-02,42.238883192989206
2025-08-03,42.238883192989206
2025-08-04,61.5480869383557
2025-08-05,73.61633927920977
2025-08-06,69.99586357695355
2025-08-07,67.58221310878274
2025-08-08,76.02998974738058
2025-08-09,53.100310299757865
2025-08-10,53.100310299757865
2025-08-11,74.82316451329517
2025-08-12,66.37538787469732
2025-08-13,61.5480869383557
2025-08-14,59.134436470184895
2025-08-15,60.3412617042703
2025-08-16,39.8252327248184
2025-08-17,42.238883192989206
2025-08-18,53.100310299757865
2025-08-19,59.134436470184895
2025-08-20,57.92761123609949
2025-08-21,50.68665983158705
2025-08-22,54.30713553384327
2025-08-23,42.238883192989206
2025-08-24,43.445708427074614
2025-08-25,51.89348506567246
2025-08-26,44.65253366116002
2025-08-27,53.100310299757865
2025-08-28,54.30713553384327
2025-08-29,48.273009363416236
2025-08-30,36.20475702256218
2025-08-31,38.61840749073299
2025-09-01,42.238883192989206
2025-09-02,51.89348506567246
2025-09-03,51.89348506567246
2025-09-04,48.273009363416236
2025-09-05,51.89348506567246
2025-09-06,42.238883192989206
2025-09-07,39.8252327248184
2025-09-08,57.92761123609949
2025-09-09,59.134436470184895
2025-09-10,60.3412617042703
2025-09-11,41.032057958903806
2025-09-12,37.411582256647584
2025-09-13,26.550155149878933
2025-09-14,24.136504681708118
2025-09-15,42.238883192989206
2025-09-16,57.92761123609949
2025-09-17,62.75491217244111
2025-09-18,61.5480869383557
2025-09-19,59.134436470184895
2025-09-20,38.61840749073299
2025-09-21,41.032057958903806
2025-09-22,62.75491217244111
2025-09-23,66.37538787469732
2025-09-24,57.92761123609949
2025-09-25,55.51396076792867
2025-09-26,48.273009363416236
2025-09-27,36.20475702256218
2025-09-28,37.411582256647584
2025-09-29,55.51396076792867
2025-09-30,61.5480869383557
2025-10-01,66.37538787469732
2025-10-02,63.96173740652652
2025-10-03,55.51396076792867
2025-10-04,28.963805618049744
2025-10-05,26.550155149878933
2025-10-06,48.273009363416236
2025-10-07,69.99586357695355
2025-10-08,63.96173740652652
2025-10-09,62.75491217244111
2025-10-10,69.99586357695355
2025-10-11,39.8252327248184
2025-10-12,34.99793178847678
2025-10-13,60.3412617042703
2025-10-14,60.3412617042703
2025-10-15,60.3412617042703
2025-10-16,56.72078600201408
2025-10-17,50.68665983158705
2025-10-18,31.377456086220555
2025-10-19,30.17063085213515
2025-10-20,55.51396076792867
2025-10-21,56.72078600201408
2025-10-22,63.96173740652652
2025-10-23,54.30713553384327
2025-10-24,54.30713553384327
2025-10-25,27.756980383964336
2025-10-26,33.79110655439137
2025-10-27,53.100310299757865
2025-10-28,54.30713553384327
2025-10-29,66.37538787469732
2025-10-30,74.82316451329517
2025-10-31,60.3412617042703
2025-11-01,38.61840749073299
2025-11-02,41.032057958903806
2025-11-03,65.16856264061192
2025-11-04,69.99586357695355
2025-11-05,63.96173740652652
2025-11-06,66.37538787469732
2025-11-07,62.75491217244111
2025-11-08,34.99793178847678
2025-11-09,34.99793178847678
2025-11-10,54.30713553384327
2025-11-11,57.92761123609949
2025-11-12,59.134436470184895
2025-11-13,72.40951404512435
2025-11-14,63.96173740652652
2025-11-15,37.411582256647584
2025-11-16,33.79110655439137
2025-11-17,59.134436470184895
2025-11-18,60.3412617042703
2025-11-19,60.3412617042703
2025-11-20,69.99586357695355
2025-11-21,55.51396076792867
2025-11-22,33.79110655439137
2025-11-23,41.032057958903806
2025-11-24,43.445708427074614
2025-11-25,45.85935889524543
2025-11-26,47.066184129330836
2025-11-27,37.411582256647584
2025-11-28,42.238883192989206
2025-11-29,34.99793178847678
2025-11-30,34.99793178847678
2025-12-01,53.100310299757865
2025-12-02,56.72078600201408
2025-12-03,56.72078600201408
2025-12-04,59.134436470184895
2025-12-05,57.92761123609949
2025-12-06,34.99793178847678
2025-12-07,36.20475702256218
2025-12-08,56.72078600201408
2025-12-09,57.92761123609949
2025-12-10,56.72078600201408
2025-12-11,57.87218717046241
2025-12-12,64.22483274249277
2025-12-13,39.92611128331028
2025-12-14,35.28873915726157
2025-12-15,50.91612898138935
2025-12-16,48.04151250389552
2025-12-17,57.87218717046241
2025-12-18,63.66890232802329
2025-12-19,52.07547201290152
2025-12-20,37.60742522028592
2025-12-21,35.89215177430427
2025-12-22,49.2008555354077
2025-12-23,48.59744291836499
2025-12-24,43.4041403778468
2025-12-25,37.60742522028592
2025-12-26,48.04151250389552
2025-12-27,41.68886693186515
2025-12-28,42.24479734633463
2025-12-29,54.39415807592588
2025-12-30,52.07547201290152
2025-12-31,50.36019856691987
2026-01-01,37.60742522028592
2026-01-02,61.350216264998934
2026-01-03,56.71284413895023
2026-01-04,51.51954159843205
2026-01-05,73.4995769945902
2026-01-06,76.97760608912672
2026-01-07,76.97760608912672
2026-01-08,70.02154790005366
2026-01-09,70.02154790005366
2026-01-10,44.47443315755795
2026-01-11,43.362572328618995
2026-01-12,65.59978890739796
2026-01-13,68.93537139421481
2026-01-14,68.93537139421481
2026-01-15,72.27095388103166
2026-01-16,65.59978890739796
2026-01-17,48.921876473313745
2026-01-18,41.1388506707411
2026-01-19,46.69815481543584
2026-01-20,74.49467553890956
2026-01-21,78.94211885466535
2026-01-22,72.27095388103166
2026-01-23,66.71164973633692
2026-01-24,46.69815481543584
2026-01-25,42.25071149968005
2026-01-26,67.82351056527587
2026-01-27,72.27095388103166
2026-01-28,80.0539796836043
2026-01-29,87.83700548617695
2026-01-30,83.38956217042114
2026-01-31,46.69815481543584
2026-02-01,56.70490227588638
2026-02-02,73.38281470997062
2026-02-03,80.0539796836043
2026-02-04,86.72514465723799
2026-02-05,91.1725879729938
2026-02-06,84.5014229993601
2026-02-07,51.14559813119164
2026-02-08,44.47443315755795
2026-02-09,60.04048476270323
2026-02-10,66.71164973633692
2026-02-11,67.82351056527587
2026-02-12,64.48792807845902
2026-02-13,65.59978890739796
2026-02-14,40.02698984180215
2026-02-15,42.25071149968005
2026-02-16,46.69815481543584
2026-02-17,63.37606724952008
2026-02-18,60.04048476270323
2026-02-19,64.48792807845902
2026-02-20,56.70490227588638
2026-02-21,41.1388506707411
2026-02-22,35.57954652604636
2026-02-23,62.264206420581125
2026-02-24,64.48792807845902
2026-02-25,63.37606724952008
2026-02-26,66.71164973633692
2026-02-27,70.04723222315377
2026-02-28,48.921876473313745
2026-03-01,52.257458960130585
2026-03-02,104.51491792026117
2026-03-03,103.40305709132222
2026-03-04,88.9488663151159
2026-03-05,92.28444880193274
2026-03-06,87.83700548617695
2026-03-07,50.03373730225269
2026-03-08,48.921876473313745
2026-03-09,97.84375294662749
2026-03-10,80.0539796836043
2026-03-11,75.6065363678485
2026-03-12,75.6065363678485
2026-03-13,73.38281470997062
2026-03-14,45.5862939864969
2026-03-15,43.362572328618995
2026-03-16,71.15909305209271
2026-03-17,71.15909305209271
2026-03-18,67.82351056527587
2026-03-19,75.6065363678485
2026-03-20,72.27095388103166
2026-03-21,44.47443315755795
2026-03-22,44.47443315755795
2026-03-23,73.38281470997062
2026-03-24,64.48792807845902
2026-03-25,91.1725879729938
2026-03-26,83.38956217042114
2026-03-27,104.51491792026117
2026-03-28,92.28444880193274
2026-03-29,97.84375294662749
2026-03-30,111.18608289389486
2026-03-31,87.83700548617695
2026-04-01,76.71839719678746
2026-04-02,67.82351056527587
2026-04-03,47.81001564437479
2026-04-04,40.02698984180215
2026-04-05,42.25071149968005
2026-04-06,60.04048476270323
2026-04-07,70.04723222315377
2026-04-08,81.16584051254326
2026-04-09,68.93537139421481
2026-04-10,63.37606724952008
2026-04-11,38.915129012863204
2026-04-12,40.02698984180215
2026-04-13,60.04048476270323
2026-04-14,72.27095388103166
2026-04-15,73.38281470997062
2026-04-16,74.49467553890956
2026-04-17,103.40305709132222
2026-04-18,47.81001564437479
2026-04-19,38.915129012863204
2026-04-20,62.264206420581125
2026-04-21,67.82351056527587
2026-04-22,70.04723222315377
2026-04-23,71.15909305209271
2026-04-24,71.15909305209271
2026-04-25,44.47443315755795
2026-04-26,42.25071149968005
2026-04-27,62.264206420581125
2026-04-28,64.48792807845902
2026-04-29,61.152345591642174
2026-04-30,64.48792807845902
2026-05-01,58.92862393376428
2026-05-02,41.1388506707411
2026-05-03,44.47443315755795
2026-05-04,54.48118061800849
2026-05-05,65.59978890739796
2026-05-06,77.83025802572641
2026-05-07,70.04723222315377
2026-05-08,73.38281470997062
2026-05-09,46.69815481543584
2026-05-10,41.1388506707411
2026-05-11,73.38281470997062
2026-05-12,72.27095388103166
2026-05-13,73.38281470997062
2026-05-14,74.49467553890956
2026-05-15,72.27095388103166
2026-05-16,43.362572328618995
2026-05-17,42.25071149968005
2026-05-18,62.264206420581125
2026-05-19,66.71164973633692
2026-05-20,58.92862393376428
2026-05-21,65.59978890739796
2026-05-22,80.0539796836043
2026-05-23,60.04048476270323
2026-05-24,45.5862939864969
2026-05-25,45.5862939864969
2026-05-26,71.15909305209271
2026-05-27,80.0539796836043
2026-05-28,84.5014229993601
2026-05-29,86.72514465723799
2026-05-30,56.70490227588638
2026-05-31,66.71164973633692
