Time,betty_white
2025-01-19,5.873759191176471
2025-01-20,5.494806985294118
2025-01-21,4.926378676470589
2025-01-22,4.547426470588236
2025-01-23,4.926378676470589
2025-01-24,5.684283088235294
2025-01-25,5.873759191176471
2025-01-26,8.14747242647059
2025-01-27,8.905376838235295
2025-01-28,5.494806985294118
2025-01-29,4.926378676470589
2025-01-30,5.3053308823529415
2025-01-31,5.873759191176471
2025-02-01,5.873759191176471
2025-02-02,7.200091911764706
2025-02-03,4.357950367647059
2025-02-04,4.547426470588236
2025-02-05,5.115854779411765
2025-02-06,5.115854779411765
2025-02-07,5.873759191176471
2025-02-08,5.115854779411765
2025-02-09,6.252711397058824
2025-02-10,4.736902573529412
2025-02-11,4.926378676470589
2025-02-12,4.168474264705883
2025-02-13,5.494806985294118
2025-02-14,4.736902573529412
2025-02-15,7.579044117647059
2025-02-16,8.336948529411766
2025-02-17,8.336948529411766
2025-02-18,6.252711397058824
2025-02-19,5.873759191176471
2025-02-20,6.063235294117647
2025-02-21,14.589659926470588
2025-02-22,18.94761029411765
2025-02-23,10.989613970588236
2025-02-24,10.421185661764707
2025-02-25,7.389568014705882
2025-02-26,7.579044117647059
2025-02-27,6.252711397058824
2025-02-28,5.494806985294118
2025-03-01,5.873759191176471
2025-03-02,6.252711397058824
2025-03-03,5.115854779411765
2025-03-04,5.684283088235294
2025-03-05,5.3053308823529415
2025-03-06,5.873759191176471
2025-03-07,5.115854779411765
2025-03-08,6.631663602941177
2025-03-09,5.873759191176471
2025-03-10,4.547426470588236
2025-03-11,6.063235294117647
2025-03-12,4.736902573529412
2025-03-13,5.3053308823529415
2025-03-14,4.547426470588236
2025-03-15,4.926378676470589
2025-03-16,7.0106158088235295
2025-03-17,5.3053308823529415
2025-03-18,4.736902573529412
2025-03-19,5.3053308823529415
2025-03-20,5.115854779411765
2025-03-21,5.684283088235294
2025-03-22,6.631663602941177
2025-03-23,5.115854779411765
2025-03-24,5.873759191176471
2025-03-25,5.3053308823529415
2025-03-26,5.684283088235294
2025-03-27,10.80013786764706
2025-03-28,18.75813419117647
2025-03-29,13.831755514705883
2025-03-30,9.852757352941177
2025-03-31,7.200091911764706
2025-04-01,6.063235294117647
2025-04-02,6.252711397058824
2025-04-03,5.3053308823529415
2025-04-04,6.063235294117647
2025-04-05,6.063235294117647
2025-04-06,7.0106158088235295
2025-04-07,5.3053308823529415
2025-04-08,3.978998161764706
2025-04-09,4.926378676470589
2025-04-10,7.0106158088235295
2025-04-11,6.4421875
2025-04-12,5.684283088235294
2025-04-13,7.200091911764706
2025-04-14,4.168474264705883
2025-04-15,5.309356171338035
2025-04-16,5.309356171338035
2025-04-17,5.740349613384808
2025-04-18,5.134112340165581
2025-04-19,6.010331496027851
2025-04-20,6.26608110690217
2025-04-21,5.579338053981077
2025-04-22,6.360819158372758
2025-04-23,5.134112340165581
2025-04-24,4.3526312357739005
2025-04-25,4.703118898118808
2025-04-26,5.404094222808624
2025-04-27,5.484600002510488
2025-04-28,4.6083808466482195
2025-04-29,4.3526312357739005
2025-04-30,4.527875066946354
2025-05-01,5.9155934445572615
2025-05-02,5.659843833682943
2025-05-03,6.791812600419531
2025-05-04,6.26608110690217
2025-05-05,4.527875066946354
2025-05-06,5.134112340165581
2025-05-07,6.616568769247078
2025-05-08,5.309356171338035
2025-05-09,4.703118898118808
2025-05-10,5.134112340165581
2025-05-11,7.573293704811212
2025-05-12,6.090837275729715
2025-05-13,5.309356171338035
2025-05-14,5.309356171338035
2025-05-15,4.9913583415156655
2025-05-16,4.669335222708203
2025-05-17,5.152369900919397
2025-05-18,5.796416138534322
2025-05-19,4.18630054449701
2025-05-20,4.347312103900741
2025-05-21,5.474393019726859
2025-05-22,3.7032658662858164
2025-05-23,4.347312103900741
2025-05-24,5.474393019726859
2025-05-25,6.440462376149246
2025-05-26,5.313381460323129
2025-05-27,4.9913583415156655
2025-05-28,4.18630054449701
2025-05-29,5.152369900919397
2025-05-30,4.9913583415156655
2025-05-31,5.957427697938053
2025-06-01,6.118439257341784
2025-06-02,5.474393019726859
2025-06-03,4.18630054449701
2025-06-04,4.9913583415156655
2025-06-05,4.18630054449701
2025-06-06,5.957427697938053
2025-06-07,4.9913583415156655
2025-06-08,5.957427697938053
2025-06-09,4.669335222708203
2025-06-10,4.347312103900741
2025-06-11,4.669335222708203
2025-06-12,4.5083236633044725
2025-06-13,3.864277425689548
2025-06-14,4.830346782111935
2025-06-15,5.635404579130591
2025-06-16,5.474393019726859
2025-06-17,3.864277425689548
2025-06-18,3.7032658662858164
2025-06-19,4.18630054449701
2025-06-20,7.406531732571633
2025-06-21,6.92349705436044
2025-06-22,6.92349705436044
2025-06-23,4.669335222708203
2025-06-24,4.9913583415156655
2025-06-25,4.669335222708203
2025-06-26,5.635404579130591
2025-06-27,5.796416138534322
2025-06-28,4.669335222708203
2025-06-29,4.830346782111935
2025-06-30,5.313381460323129
2025-07-01,4.347312103900741
2025-07-02,4.830346782111935
2025-07-03,5.474393019726859
2025-07-04,6.279450816745515
2025-07-05,5.152369900919397
2025-07-06,6.279450816745515
2025-07-07,4.830346782111935
2025-07-08,4.5083236633044725
2025-07-09,4.9913583415156655
2025-07-10,3.864277425689548
2025-07-11,4.347312103900741
2025-07-12,5.957427697938053
2025-07-13,5.474393019726859
2025-07-14,4.18630054449701
2025-07-15,4.347312103900741
2025-07-16,4.347312103900741
2025-07-17,4.669335222708203
2025-07-18,4.347312103900741
2025-07-19,4.9913583415156655
2025-07-20,5.152369900919397
2025-07-21,4.347312103900741
2025-07-22,5.957427697938053
2025-07-23,6.118439257341784
2025-07-24,9.8217051236276
2025-07-25,6.92349705436044
2025-07-26,5.796416138534322
2025-07-27,5.474393019726859
2025-07-28,4.669335222708203
2025-07-29,6.440462376149246
2025-07-30,5.152369900919397
2025-07-31,6.601473935552978
2025-08-01,5.635404579130591
2025-08-02,4.830346782111935
2025-08-03,5.635404579130591
2025-08-04,4.9913583415156655
2025-08-05,4.347312103900741
2025-08-06,4.669335222708203
2025-08-07,4.9913583415156655
2025-08-08,5.313381460323129
2025-08-09,4.669335222708203
2025-08-10,5.957427697938053
2025-08-11,4.347312103900741
2025-08-12,4.025288985093279
2025-08-13,4.18630054449701
2025-08-14,4.5083236633044725
2025-08-15,4.9913583415156655
2025-08-16,5.957427697938053
2025-08-17,6.440462376149246
2025-08-18,5.313381460323129
2025-08-19,6.118439257341784
2025-08-20,5.957427697938053
2025-08-21,4.669335222708203
2025-08-22,4.9913583415156655
2025-08-23,5.635404579130591
2025-08-24,5.635404579130591
2025-08-25,4.830346782111935
2025-08-26,4.5083236633044725
2025-08-27,4.669335222708203
2025-08-28,4.347312103900741
2025-08-29,4.18630054449701
2025-08-30,4.5083236633044725
2025-08-31,6.440462376149246
2025-09-01,6.118439257341784
2025-09-02,4.5083236633044725
2025-09-03,4.830346782111935
2025-09-04,4.5083236633044725
2025-09-05,4.18630054449701
2025-09-06,5.796416138534322
2025-09-07,4.025288985093279
2025-09-08,4.025288985093279
2025-09-09,4.9913583415156655
2025-09-10,3.864277425689548
2025-09-11,4.18630054449701
2025-09-12,3.7032658662858164
2025-09-13,4.5083236633044725
2025-09-14,6.92349705436044
2025-09-15,6.440462376149246
2025-09-16,4.5083236633044725
2025-09-17,4.9913583415156655
2025-09-18,4.347312103900741
2025-09-19,4.025288985093279
2025-09-20,5.957427697938053
2025-09-21,4.9913583415156655
2025-09-22,4.18630054449701
2025-09-23,4.18630054449701
2025-09-24,4.9913583415156655
2025-09-25,4.669335222708203
2025-09-26,4.669335222708203
2025-09-27,5.313381460323129
2025-09-28,6.118439257341784
2025-09-29,4.5083236633044725
2025-09-30,4.18630054449701
2025-10-01,4.18630054449701
2025-10-02,4.18630054449701
2025-10-03,4.669335222708203
2025-10-04,5.152369900919397
2025-10-05,5.152369900919397
2025-10-06,3.864277425689548
2025-10-07,4.347312103900741
2025-10-08,7.406531732571633
2025-10-09,5.313381460323129
2025-10-10,4.347312103900741
2025-10-11,6.279450816745515
2025-10-12,5.957427697938053
2025-10-13,4.9913583415156655
2025-10-14,4.347312103900741
2025-10-15,5.313381460323129
2025-10-16,5.152369900919397
2025-10-17,5.957427697938053
2025-10-18,4.347312103900741
2025-10-19,5.313381460323129
2025-10-20,4.5083236633044725
2025-10-21,3.5422543068820853
2025-10-22,3.7032658662858164
2025-10-23,4.025288985093279
2025-10-24,4.9913583415156655
2025-10-25,4.9913583415156655
2025-10-26,4.9913583415156655
2025-10-27,4.18630054449701
2025-10-28,4.18630054449701
2025-10-29,3.864277425689548
2025-10-30,5.313381460323129
2025-10-31,4.5083236633044725
2025-11-01,5.313381460323129
2025-11-02,5.152369900919397
2025-11-03,5.313381460323129
2025-11-04,3.7032658662858164
2025-11-05,4.347312103900741
2025-11-06,4.025288985093279
2025-11-07,4.669335222708203
2025-11-08,5.474393019726859
2025-11-09,6.440462376149246
2025-11-10,4.830346782111935
2025-11-11,4.9913583415156655
2025-11-12,11.10979759885745
2025-11-13,5.957427697938053
2025-11-14,5.474393019726859
2025-11-15,6.279450816745515
2025-11-16,5.957427697938053
2025-11-17,4.025288985093279
2025-11-18,4.9913583415156655
2025-11-19,4.669335222708203
2025-11-20,4.669335222708203
2025-11-21,4.9913583415156655
2025-11-22,4.9913583415156655
2025-11-23,6.118439257341784
2025-11-24,4.5083236633044725
2025-11-25,5.796416138534322
2025-11-26,5.796416138534322
2025-11-27,6.279450816745515
2025-11-28,5.474393019726859
2025-11-29,6.279450816745515
2025-11-30,6.440462376149246
2025-12-01,3.864277425689548
2025-12-02,4.669335222708203
2025-12-03,4.347312103900741
2025-12-04,4.18630054449701
2025-12-05,4.830346782111935
2025-12-06,5.635404579130591
2025-12-07,5.474393019726859
2025-12-08,4.830346782111935
2025-12-09,4.5083236633044725
2025-12-10,5.957427697938053
2025-12-11,5.152369900919397
2025-12-12,5.957427697938053
2025-12-13,9.177658886012676
2025-12-14,8.694624207801482
2025-12-15,5.957427697938053
2025-12-16,5.313381460323129
2025-12-17,4.9913583415156655
2025-12-18,4.830346782111935
2025-12-19,5.474393019726859
2025-12-20,7.728554851379096
2025-12-21,6.92349705436044
2025-12-22,6.92349705436044
2025-12-23,6.601473935552978
2025-12-24,7.084508613764171
2025-12-25,10.304739801838794
2025-12-26,5.957427697938053
2025-12-27,5.957427697938053
2025-12-28,5.957427697938053
2025-12-29,5.152369900919397
2025-12-30,4.830346782111935
2025-12-31,13.84699410872088
2026-01-01,16.101155940373115
2026-01-02,6.279450816745515
2026-01-03,5.957427697938053
2026-01-04,6.279450816745515
2026-01-05,4.5083236633044725
2026-01-06,5.796416138534322
2026-01-07,6.601473935552978
2026-01-08,8.37260108899402
2026-01-09,5.796416138534322
2026-01-10,5.635404579130591
2026-01-11,6.440462376149246
2026-01-12,4.830346782111935
2026-01-13,4.347312103900741
2026-01-14,4.830346782111935
2026-01-15,4.9913583415156655
2026-01-16,4.830346782111935
2026-01-17,14.00800566812461
2026-01-18,9.982716683031331
2026-01-19,6.279450816745515
2026-01-20,4.830346782111935
2026-01-21,4.9913583415156655
2026-01-22,5.635404579130591
2026-01-23,4.025288985093279
2026-01-24,5.796416138534322
2026-01-25,6.601473935552978
2026-01-26,4.9913583415156655
2026-01-27,4.830346782111935
2026-01-28,5.152369900919397
2026-01-29,4.347312103900741
2026-01-30,6.762485494956708
2026-01-31,7.406531732571633
2026-02-01,6.279450816745515
2026-02-02,4.9913583415156655
2026-02-03,4.830346782111935
2026-02-04,4.669335222708203
2026-02-05,5.474393019726859
2026-02-06,4.830346782111935
2026-02-07,5.474393019726859
2026-02-08,6.118439257341784
2026-02-09,4.347312103900741
2026-02-10,5.152369900919397
2026-02-11,4.9913583415156655
2026-02-12,4.347312103900741
2026-02-13,4.18630054449701
2026-02-14,7.406531732571633
2026-02-15,7.889566410782827
2026-02-16,5.313381460323129
2026-02-17,4.9913583415156655
2026-02-18,4.025288985093279
2026-02-19,4.669335222708203
2026-02-20,6.279450816745515
2026-02-21,5.474393019726859
2026-02-22,5.957427697938053
2026-02-23,4.347312103900741
2026-02-24,4.9913583415156655
2026-02-25,4.669335222708203
2026-02-26,4.5083236633044725
2026-02-27,4.9913583415156655
2026-02-28,5.313381460323129
2026-03-01,5.635404579130591
2026-03-02,3.7032658662858164
2026-03-03,4.025288985093279
2026-03-04,4.025288985093279
2026-03-05,4.347312103900741
2026-03-06,4.18630054449701
2026-03-07,5.152369900919397
2026-03-08,6.440462376149246
2026-03-09,3.5422543068820853
2026-03-10,4.830346782111935
2026-03-11,3.5422543068820853
2026-03-12,4.025288985093279
2026-03-13,4.9913583415156655
2026-03-14,6.118439257341784
2026-03-15,6.440462376149246
2026-03-16,4.830346782111935
2026-03-17,4.669335222708203
2026-03-18,4.669335222708203
2026-03-19,5.152369900919397
2026-03-20,7.889566410782827
2026-03-21,6.118439257341784
2026-03-22,7.5675432919753645
2026-03-23,4.830346782111935
2026-03-24,4.5083236633044725
2026-03-25,5.152369900919397
2026-03-26,5.313381460323129
2026-03-27,4.9913583415156655
2026-03-28,5.635404579130591
2026-03-29,5.474393019726859
2026-03-30,4.18630054449701
2026-03-31,5.474393019726859
2026-04-01,4.669335222708203
2026-04-02,6.279450816745515
2026-04-03,6.92349705436044
2026-04-04,6.118439257341784
2026-04-05,6.279450816745515
2026-04-06,5.152369900919397
2026-04-07,4.669335222708203
2026-04-08,4.9913583415156655
2026-04-09,5.957427697938053
2026-04-10,5.313381460323129
2026-04-11,7.245520173167902
2026-04-12,7.889566410782827
2026-04-13,5.796416138534322
2026-04-14,7.5675432919753645
2026-04-15,6.440462376149246
2026-04-16,5.957427697938053
2026-04-17,6.601473935552978
2026-04-18,5.957427697938053
2026-04-19,7.728554851379096
2026-04-20,6.92349705436044
2026-04-21,6.762485494956708
2026-04-22,5.474393019726859
2026-04-23,4.9913583415156655
2026-04-24,5.152369900919397
2026-04-25,4.830346782111935
2026-04-26,6.440462376149246
2026-04-27,6.279450816745515
2026-04-28,4.830346782111935
2026-04-29,4.9913583415156655
2026-04-30,4.669335222708203
2026-05-01,5.635404579130591
2026-05-02,6.762485494956708
2026-05-03,8.21158952959029
2026-05-04,5.635404579130591
2026-05-05,5.635404579130591
2026-05-06,6.92349705436044
2026-05-07,5.796416138534322
2026-05-08,6.118439257341784
2026-05-09,7.5675432919753645
2026-05-10,7.406531732571633
2026-05-11,7.889566410782827
2026-05-12,5.796416138534322
2026-05-13,7.406531732571633
2026-05-14,6.762485494956708
2026-05-15,6.92349705436044
2026-05-16,7.889566410782827
2026-05-17,7.245520173167902
2026-05-18,5.796416138534322
2026-05-19,6.279450816745515
2026-05-20,5.635404579130591
2026-05-21,7.245520173167902
2026-05-22,7.5675432919753645
2026-05-23,5.957427697938053
2026-05-24,7.889566410782827
2026-05-25,7.084508613764171
2026-05-26,5.152369900919397
2026-05-27,5.474393019726859
2026-05-28,4.5083236633044725
2026-05-29,4.9913583415156655
2026-05-30,6.118439257341784
2026-05-31,7.084508613764171
