Time,ncaa_football_25
2025-03-25,0.32345013477088946
2025-03-26,0.6469002695417789
2025-03-27,0.6469002695417789
2025-03-28,0.4851752021563342
2025-03-29,0.9703504043126684
2025-03-30,0.8086253369272236
2025-03-31,0.6469002695417789
2025-04-01,0.6469002695417789
2025-04-02,0.4851752021563342
2025-04-03,0.6469002695417789
2025-04-04,0.4851752021563342
2025-04-05,0.8086253369272236
2025-04-06,0.4851752021563342
2025-04-07,0.32345013477088946
2025-04-08,0.4851752021563342
2025-04-09,0.4851752021563342
2025-04-10,0.4851752021563342
2025-04-11,0.32345013477088946
2025-04-12,0.8086253369272236
2025-04-13,0.6469002695417789
2025-04-14,0.6469002695417789
2025-04-15,0.32345013477088946
2025-04-16,0.6064690026954178
2025-04-17,0.36388140161725063
2025-04-18,0.6469002695417789
2025-04-19,0.7681940700808625
2025-04-20,0.4851752021563342
2025-04-21,0.6064690026954178
2025-04-22,0.5256064690026954
2025-04-23,0.444743935309973
2025-04-24,0.5256064690026954
2025-04-25,0.6469002695417789
2025-04-26,0.9703504043126684
2025-04-27,0.8490566037735848
2025-04-28,0.5256064690026954
2025-04-29,0.5256064690026954
2025-04-30,0.5256064690026954
2025-05-01,0.36388140161725063
2025-05-02,0.6064690026954178
2025-05-03,0.9703504043126684
2025-05-04,0.6064690026954178
2025-05-05,0.5256064690026954
2025-05-06,0.5256064690026954
2025-05-07,0.7681940700808625
2025-05-08,0.5256064690026954
2025-05-09,0.6469002695417789
2025-05-10,0.444743935309973
2025-05-11,0.68733153638814
2025-05-12,0.6469002695417789
2025-05-13,0.4851752021563342
2025-05-14,0.4851752021563342
2025-05-15,0.4851752021563342
2025-05-16,0.4851752021563342
2025-05-17,0.6469002695417789
2025-05-18,0.32345013477088946
2025-05-19,0.4851752021563342
2025-05-20,0.4851752021563342
2025-05-21,0.32345013477088946
2025-05-22,0.32345013477088946
2025-05-23,0.5660377358490566
2025-05-24,0.7277628032345013
2025-05-25,0.5660377358490566
2025-05-26,0.6469002695417789
2025-05-27,0.7277628032345013
2025-05-28,0.5660377358490566
2025-05-29,0.889487870619946
2025-05-30,0.4043126684636118
2025-05-31,0.6469002695417789
2025-06-01,0.7277628032345013
2025-06-02,0.4851752021563342
2025-06-03,0.5660377358490566
2025-06-04,0.4043126684636118
2025-06-05,0.5660377358490566
2025-06-06,0.6469002695417789
2025-06-07,0.8086253369272236
2025-06-08,0.6469002695417789
2025-06-09,0.4851752021563342
2025-06-10,0.32345013477088946
2025-06-11,0.4043126684636118
2025-06-12,0.32345013477088946
2025-06-13,0.4043126684636118
2025-06-14,0.4851752021563342
2025-06-15,0.4851752021563342
2025-06-16,0.4851752021563342
2025-06-17,0.4851752021563342
2025-06-18,0.6469002695417789
2025-06-19,0.4851752021563342
2025-06-20,0.6469002695417789
2025-06-21,0.4851752021563342
2025-06-22,0.32345013477088946
2025-06-23,0.6469002695417789
2025-06-24,0.4043126684636118
2025-06-25,0.5660377358490566
2025-06-26,0.4043126684636118
2025-06-27,0.5660377358490566
2025-06-28,0.6469002695417789
2025-06-29,0.6469002695417789
2025-06-30,0.5660377358490566
2025-07-01,0.5660377358490566
2025-07-02,0.5660377358490566
2025-07-03,0.889487870619946
2025-07-04,0.7277628032345013
2025-07-05,0.8086253369272236
2025-07-06,0.9703504043126684
2025-07-07,1.6981132075471697
2025-07-08,1.4555256064690025
2025-07-09,1.3746630727762803
2025-07-10,1.4555256064690025
2025-07-11,1.4555256064690025
2025-07-12,1.4555256064690025
2025-07-13,1.2129380053908354
2025-07-14,0.889487870619946
2025-07-15,1.2129380053908354
2025-07-16,0.9703504043126684
2025-07-17,0.9703504043126684
2025-07-18,1.1320754716981132
2025-07-19,0.9703504043126684
2025-07-20,1.0512129380053907
2025-07-21,1.0512129380053907
2025-07-22,0.5660377358490566
2025-07-23,0.6469002695417789
2025-07-24,0.5660377358490566
2025-07-25,0.6469002695417789
2025-07-26,0.7277628032345013
2025-07-27,1.2129380053908354
2025-07-28,0.8086253369272236
2025-07-29,0.6469002695417789
2025-07-30,0.6469002695417789
2025-07-31,0.889487870619946
2025-08-01,0.7277628032345013
2025-08-02,0.7277628032345013
2025-08-03,0.8086253369272236
2025-08-04,0.889487870619946
2025-08-05,0.889487870619946
2025-08-06,0.889487870619946
2025-08-07,0.8086253369272236
2025-08-08,0.8086253369272236
2025-08-09,0.889487870619946
2025-08-10,0.889487870619946
2025-08-11,1.0512129380053907
2025-08-12,0.889487870619946
2025-08-13,0.7277628032345013
2025-08-14,0.889487870619946
2025-08-15,0.4043126684636118
2025-08-16,0.889487870619946
2025-08-17,0.8086253369272236
2025-08-18,0.9703504043126684
2025-08-19,0.7277628032345013
2025-08-20,0.4851752021563342
2025-08-21,0.6469002695417789
2025-08-22,0.7277628032345013
2025-08-23,1.536388140161725
2025-08-24,1.1320754716981132
2025-08-25,0.7277628032345013
2025-08-26,0.8086253369272236
2025-08-27,0.7277628032345013
2025-08-28,0.889487870619946
2025-08-29,1.8598382749326143
2025-08-30,4.12398921832884
2025-08-31,5.256064690026954
2025-09-01,5.498652291105121
2025-09-02,6.307277628032344
2025-09-03,2.1024258760107815
2025-09-04,1.1320754716981132
2025-09-05,1.3746630727762803
2025-09-06,3.8005390835579513
2025-09-07,5.4177897574123985
2025-09-08,2.3450134770889486
2025-09-09,1.3746630727762803
2025-09-10,0.9703504043126684
2025-09-11,0.7277628032345013
2025-09-12,0.8086253369272236
2025-09-13,3.315363881401617
2025-09-14,6.226415094339623
2025-09-15,2.911051212938005
2025-09-16,1.536388140161725
2025-09-17,0.9703504043126684
2025-09-18,1.0512129380053907
2025-09-19,1.2129380053908354
2025-09-20,4.44743935309973
2025-09-21,5.336927223719676
2025-09-22,2.425876010781671
2025-09-23,0.9703504043126684
2025-09-24,0.889487870619946
2025-09-25,1.2129380053908354
2025-09-26,0.9703504043126684
2025-09-27,4.366576819407007
2025-09-28,7.439353099730457
2025-09-29,3.07277628032345
2025-09-30,1.2129380053908354
2025-10-01,1.0512129380053907
2025-10-02,0.889487870619946
2025-10-03,0.9703504043126684
2025-10-04,3.6388140161725064
2025-10-05,7.035040431266846
2025-10-06,2.830188679245283
2025-10-07,1.2938005390835579
2025-10-08,0.889487870619946
2025-10-09,0.889487870619946
2025-10-10,0.9703504043126684
2025-10-11,4.6091644204851745
2025-10-12,7.6819407008086245
2025-10-13,3.07277628032345
2025-10-14,1.536388140161725
2025-10-15,1.2129380053908354
2025-10-16,0.6469002695417789
2025-10-17,0.9703504043126684
2025-10-18,4.690026954177897
2025-10-19,8.086253369272237
2025-10-20,2.7493261455525606
2025-10-21,1.2938005390835579
2025-10-22,0.9703504043126684
2025-10-23,0.6469002695417789
2025-10-24,1.1320754716981132
2025-10-25,4.12398921832884
2025-10-26,6.5498652291105115
2025-10-27,2.425876010781671
2025-10-28,0.9703504043126684
2025-10-29,0.8086253369272236
2025-10-30,0.8086253369272236
2025-10-31,0.7277628032345013
2025-11-01,4.0431266846361185
2025-11-02,5.82210242587601
2025-11-03,2.1024258760107815
2025-11-04,1.0512129380053907
2025-11-05,1.4555256064690025
2025-11-06,0.9703504043126684
2025-11-07,0.889487870619946
2025-11-08,3.962264150943396
2025-11-09,5.256064690026954
2025-11-10,1.9407008086253368
2025-11-11,1.2129380053908354
2025-11-12,1.0512129380053907
2025-11-13,0.889487870619946
2025-11-14,0.8086253369272236
2025-11-15,3.7196765498652287
2025-11-16,6.954177897574123
2025-11-17,2.911051212938005
2025-11-18,1.6981132075471697
2025-11-19,1.3746630727762803
2025-11-20,0.8086253369272236
2025-11-21,0.6469002695417789
2025-11-22,3.8814016172506736
2025-11-23,4.77088948787062
2025-11-24,2.3450134770889486
2025-11-25,1.536388140161725
2025-11-26,1.536388140161725
2025-11-27,0.889487870619946
2025-11-28,2.2641509433962264
2025-11-29,5.013477088948787
2025-11-30,5.4177897574123985
2025-12-01,2.425876010781671
2025-12-02,1.2938005390835579
2025-12-03,1.6981132075471697
2025-12-04,0.8086253369272236
2025-12-05,1.0512129380053907
2025-12-06,3.153638814016172
2025-12-07,5.175202156334231
2025-12-08,1.9407008086253368
2025-12-09,0.9703504043126684
2025-12-10,0.7277628032345013
2025-12-11,0.5721349839971901
2025-12-12,0.5799489330802351
2025-12-13,1.1130141716622006
2025-12-14,0.7950101226158576
2025-12-15,0.5486931367480554
2025-12-16,0.5004479208186493
2025-12-17,0.3975050613079288
2025-12-18,0.7311370085203617
2025-12-19,0.48482002265255947
2025-12-20,1.549588978385354
2025-12-21,1.0647689557327946
2025-12-22,0.6516359962587759
2025-12-23,0.46919212448646963
2025-12-24,0.7233230594373168
2025-12-25,0.8262659189480372
2025-12-26,0.6516359962587759
2025-12-27,0.905766931209623
2025-12-28,0.8028240716989025
2025-12-29,0.7311370085203617
2025-12-30,0.5643210349141452
2025-12-31,0.8901390330435333
2026-01-01,1.279830145268417
2026-01-02,1.2003291330068313
2026-01-03,0.6516359962587759
2026-01-04,0.32581799812938794
2026-01-05,0.46919212448646963
2026-01-06,0.3414458962954778
2026-01-07,0.38969111222488384
2026-01-08,0.5486931367480554
2026-01-09,0.7950101226158576
2026-01-10,1.093952871626288
2026-01-11,0.45320904681660507
2026-01-12,0.43758114865051523
2026-01-13,0.34381375965397626
2026-01-14,0.2656742688235271
2026-01-15,0.3281858614878864
2026-01-16,0.31255796332179664
2026-01-17,0.546976435813144
2026-01-18,0.37506955598615593
2026-01-19,0.5000927413148746
2026-01-20,1.0314412789619287
2026-01-21,0.6251159266435933
2026-01-22,0.546976435813144
2026-01-23,0.2969300651557068
2026-01-24,0.8126507046366712
2026-01-25,0.6094880284775034
2026-01-26,0.37506955598615593
2026-01-27,0.4063253523183356
2026-01-28,0.2969300651557068
2026-01-29,0.39069745415224577
2026-01-30,0.2500463706574373
2026-01-31,0.3281858614878864
2026-02-01,0.6407438248096831
2026-02-02,0.0
2026-02-03,0.34381375965397626
2026-02-04,0.34381375965397626
2026-02-05,0.34381375965397626
2026-02-06,0.0
2026-02-07,0.0
2026-02-08,0.39069745415224577
2026-02-09,0.0
2026-02-10,0.0
2026-02-11,0.0
2026-02-12,0.0
2026-02-13,0.0
2026-02-14,0.37506955598615593
2026-02-15,0.0
2026-02-16,0.0
2026-02-17,0.3281858614878864
2026-02-18,0.0
2026-02-19,0.0
2026-02-20,0.0
2026-02-21,0.37506955598615593
2026-02-22,0.0
2026-02-23,0.0
2026-02-24,0.0
2026-02-25,0.0
2026-02-26,0.0
2026-02-27,0.0
2026-02-28,0.0
2026-03-01,0.3281858614878864
2026-03-02,0.0
2026-03-03,0.31255796332179664
2026-03-04,0.2656742688235271
2026-03-05,0.0
2026-03-06,0.0
2026-03-07,0.0
2026-03-08,0.37506955598615593
2026-03-09,0.0
2026-03-10,0.0
2026-03-11,0.0
2026-03-12,0.3281858614878864
2026-03-13,0.0
2026-03-14,0.0
2026-03-15,0.28130216698961696
2026-03-16,0.39069745415224577
2026-03-17,0.0
2026-03-18,0.28130216698961696
2026-03-19,0.0
2026-03-20,0.34381375965397626
2026-03-21,0.0
2026-03-22,0.0
2026-03-23,0.0
2026-03-24,0.0
2026-03-25,0.2969300651557068
2026-03-26,0.0
2026-03-27,0.0
2026-03-28,0.0
2026-03-29,0.0
2026-03-30,0.0
2026-03-31,0.0
2026-04-01,0.0
2026-04-02,0.3281858614878864
2026-04-03,0.0
2026-04-04,0.0
2026-04-05,0.2969300651557068
2026-04-06,0.0
2026-04-07,0.0
2026-04-08,0.0
2026-04-09,0.0
2026-04-10,0.0
2026-04-11,0.31255796332179664
2026-04-12,0.2969300651557068
2026-04-13,0.2656742688235271
2026-04-14,0.0
2026-04-15,0.31255796332179664
2026-04-16,0.0
2026-04-17,0.0
2026-04-18,0.0
2026-04-19,0.0
2026-04-20,0.0
2026-04-21,0.0
2026-04-22,0.0
2026-04-23,0.0
2026-04-24,0.0
2026-04-25,0.2656742688235271
2026-04-26,0.0
2026-04-27,0.0
2026-04-28,0.2656742688235271
2026-04-29,0.0
2026-04-30,0.0
2026-05-01,0.0
2026-05-02,0.0
2026-05-03,0.0
2026-05-04,0.28130216698961696
2026-05-05,0.0
2026-05-06,0.2500463706574373
2026-05-07,0.0
2026-05-08,0.0
2026-05-09,0.0
2026-05-10,0.0
2026-05-11,0.0
2026-05-12,0.0
2026-05-13,0.0
2026-05-14,0.0
2026-05-15,0.28130216698961696
2026-05-16,0.31255796332179664
2026-05-17,0.0
2026-05-18,0.0
2026-05-19,0.0
2026-05-20,0.0
2026-05-21,0.0
2026-05-22,0.0
2026-05-23,0.0
2026-05-24,0.0
2026-05-25,0.0
2026-05-26,0.0
2026-05-27,0.0
2026-05-28,0.0
2026-05-29,0.0
2026-05-30,0.0
2026-05-31,0.0
