Time,aristocrat
2024-09-27,59.938637510513054
2024-09-28,39.95909167367537
2024-09-29,47.094643758260254
2024-09-30,58.51152709359608
2024-10-01,71.35552084584887
2024-10-02,52.80308542592817
2024-10-03,56.37086146822061
2024-10-04,54.23019584284514
2024-10-05,37.10487083984142
2024-10-06,42.099757299050836
2024-10-07,49.23530938363572
2024-10-08,55.65730625976212
2024-10-09,43.52686771596781
2024-10-10,62.07930313588852
2024-10-11,47.80819896671875
2024-10-12,48.521754175177236
2024-10-13,59.938637510513054
2024-10-14,52.80308542592817
2024-10-15,55.65730625976212
2024-10-16,46.38108854980177
2024-10-17,57.0844166766791
2024-10-18,42.099757299050836
2024-10-19,35.677760422924436
2024-10-20,55.65730625976212
2024-10-21,47.80819896671875
2024-10-22,55.65730625976212
2024-10-23,47.80819896671875
2024-10-24,51.37597500901119
2024-10-25,46.38108854980177
2024-10-26,40.67264688213386
2024-10-27,57.797971885137585
2024-10-28,59.22508230205457
2024-10-29,52.08953021746968
2024-10-30,44.240422924426305
2024-10-31,47.80819896671875
2024-11-01,44.240422924426305
2024-11-02,47.80819896671875
2024-11-03,54.943751051303636
2024-11-04,57.0844166766791
2024-11-05,44.95397813288479
2024-11-06,34.25065000600746
2024-11-07,46.38108854980177
2024-11-08,69.21485522047341
2024-11-09,42.099757299050836
2024-11-10,48.521754175177236
2024-11-11,46.38108854980177
2024-11-12,50.6624198005527
2024-11-13,49.94886459209421
2024-11-14,44.240422924426305
2024-11-15,54.943751051303636
2024-11-16,39.95909167367537
2024-11-17,42.099757299050836
2024-11-18,53.516640634386654
2024-11-19,58.51152709359608
2024-11-20,51.37597500901119
2024-11-21,62.07930313588852
2024-11-22,44.240422924426305
2024-11-23,43.52686771596781
2024-11-24,55.65730625976212
2024-11-25,55.65730625976212
2024-11-26,48.521754175177236
2024-11-27,38.53198125675839
2024-11-28,42.099757299050836
2024-11-29,50.6624198005527
2024-11-30,49.94886459209421
2024-12-01,44.240422924426305
2024-12-02,50.6624198005527
2024-12-03,50.6624198005527
2024-12-04,51.37597500901119
2024-12-05,57.797971885137585
2024-12-06,51.37597500901119
2024-12-07,43.52686771596781
2024-12-08,47.80819896671875
2024-12-09,54.943751051303636
2024-12-10,48.521754175177236
2024-12-11,46.38108854980177
2024-12-12,40.67264688213386
2024-12-13,48.521754175177236
2024-12-14,52.08953021746968
2024-12-15,41.38620209059235
2024-12-16,49.23530938363572
2024-12-17,50.6624198005527
2024-12-18,43.52686771596781
2024-12-19,44.95397813288479
2024-12-20,39.24553646521688
2024-12-21,37.10487083984142
2024-12-22,49.23530938363572
2024-12-23,59.22508230205457
2024-12-24,42.81331250750932
2024-12-25,38.53198125675839
2024-12-26,50.6624198005527
2024-12-27,47.094643758260254
2024-12-28,37.10487083984142
2024-12-29,43.52686771596781
2024-12-30,39.24553646521688
2024-12-31,54.23019584284514
2025-01-01,49.94886459209421
2025-01-02,39.24553646521688
2025-01-03,47.80819896671875
2025-01-04,37.818426048299905
2025-01-05,34.25065000600746
2025-01-06,39.24553646521688
2025-01-07,59.938637510513054
2025-01-08,51.37597500901119
2025-01-09,50.6624198005527
2025-01-10,51.37597500901119
2025-01-11,52.80308542592817
2025-01-12,44.240422924426305
2025-01-13,50.6624198005527
2025-01-14,52.80308542592817
2025-01-15,52.80308542592817
2025-01-16,50.6624198005527
2025-01-17,42.099757299050836
2025-01-18,34.96420521446595
2025-01-19,38.53198125675839
2025-01-20,40.67264688213386
2025-01-21,49.94886459209421
2025-01-22,55.65730625976212
2025-01-23,44.95397813288479
2025-01-24,44.240422924426305
2025-01-25,43.52686771596781
2025-01-26,39.95909167367537
2025-01-27,48.521754175177236
2025-01-28,53.516640634386654
2025-01-29,51.37597500901119
2025-01-30,56.37086146822061
2025-01-31,46.38108854980177
2025-02-01,47.80819896671875
2025-02-02,48.521754175177236
2025-02-03,48.521754175177236
2025-02-04,51.37597500901119
2025-02-05,57.0844166766791
2025-02-06,54.23019584284514
2025-02-07,54.943751051303636
2025-02-08,38.53198125675839
2025-02-09,37.818426048299905
2025-02-10,48.521754175177236
2025-02-11,53.516640634386654
2025-02-12,48.521754175177236
2025-02-13,52.80308542592817
2025-02-14,42.099757299050836
2025-02-15,52.80308542592817
2025-02-16,46.38108854980177
2025-02-17,42.81331250750932
2025-02-18,50.6624198005527
2025-02-19,42.099757299050836
2025-02-20,50.6624198005527
2025-02-21,47.094643758260254
2025-02-22,41.38620209059235
2025-02-23,39.24553646521688
2025-02-24,52.80308542592817
2025-02-25,52.80308542592817
2025-02-26,47.80819896671875
2025-02-27,46.38108854980177
2025-02-28,46.38108854980177
2025-03-01,58.51152709359608
2025-03-02,33.537094797548974
2025-03-03,52.08953021746968
2025-03-04,54.23019584284514
2025-03-05,43.52686771596781
2025-03-06,41.38620209059235
2025-03-07,62.07930313588852
2025-03-08,51.37597500901119
2025-03-09,47.094643758260254
2025-03-10,55.65730625976212
2025-03-11,52.08953021746968
2025-03-12,60.65219271897154
2025-03-13,45.66753334134328
2025-03-14,56.37086146822061
2025-03-15,44.95397813288479
2025-03-16,47.80819896671875
2025-03-17,49.94886459209421
2025-03-18,42.81331250750932
2025-03-19,52.80308542592817
2025-03-20,52.80308542592817
2025-03-21,50.6624198005527
2025-03-22,38.53198125675839
2025-03-23,32.10998438063199
2025-03-24,54.943751051303636
2025-03-25,43.52686771596781
2025-03-26,40.67264688213386
2025-03-27,42.099757299050836
2025-03-28,53.516640634386654
2025-03-29,34.25065000600746
2025-03-30,44.240422924426305
2025-03-31,53.516640634386654
2025-04-01,53.516640634386654
2025-04-02,44.240422924426305
2025-04-03,35.677760422924436
2025-04-04,51.37597500901119
2025-04-05,45.66753334134328
2025-04-06,51.37597500901119
2025-04-07,42.81331250750932
2025-04-08,53.516640634386654
2025-04-09,41.38620209059235
2025-04-10,52.80308542592817
2025-04-11,47.094643758260254
2025-04-12,52.08953021746968
2025-04-13,43.52686771596781
2025-04-14,42.099757299050836
2025-04-15,42.921896995753
2025-04-16,34.84527934638953
2025-04-17,39.98494512325719
2025-04-18,46.21562647247806
2025-04-19,34.84527934638953
2025-04-20,30.083073933416575
2025-04-21,51.71206985357497
2025-04-22,46.21562647247806
2025-04-23,42.921896995753
2025-04-24,42.921896995753
2025-04-25,40.719183091381154
2025-04-26,39.25070715513324
2025-04-27,36.31375528263743
2025-04-28,42.5444366318583
2025-04-29,52.08953021746967
2025-04-30,49.15257834497387
2025-05-01,51.35529224934572
2025-05-02,45.85884886824881
2025-05-03,34.48850174216029
2025-05-04,35.57951731451348
2025-05-05,49.15257834497387
2025-05-06,43.65613496387695
2025-05-07,44.390372932000915
2025-05-08,46.59308683637276
2025-05-09,39.60748475936249
2025-05-10,38.51646918700929
2025-05-11,35.57951731451348
2025-05-12,52.08953021746967
2025-05-13,35.956977678408194
2025-05-14,46.805085122943765
2025-05-15,48.314926578522595
2025-05-16,44.54032293957552
2025-05-17,40.76571930062844
2025-05-18,40.01079857283902
2025-05-19,44.54032293957552
2025-05-20,41.52064002841786
2025-05-21,52.08953021746967
2025-05-22,38.50095711726019
2025-05-23,46.805085122943765
2025-05-24,39.25587784504961
2025-05-25,34.726353478313115
2025-05-26,49.824768034101425
2025-05-27,31.706670567155452
2025-05-28,31.706670567155452
2025-05-29,42.27556075620727
2025-05-30,45.295243667364936
2025-05-31,42.27556075620727
2025-06-01,31.706670567155452
2025-06-02,40.76571930062844
2025-06-03,32.46159129494487
2025-06-04,43.03048148399669
2025-06-05,36.99111566168136
2025-06-06,40.76571930062844
2025-06-07,37.746036389470774
2025-06-08,50.57968876189084
2025-06-09,40.01079857283902
2025-06-10,50.57968876189084
2025-06-11,45.295243667364936
2025-06-12,42.27556075620727
2025-06-13,40.01079857283902
2025-06-14,37.746036389470774
2025-06-15,32.46159129494487
2025-06-16,47.56000585073318
2025-06-17,40.01079857283902
2025-06-18,44.54032293957552
2025-06-19,43.7854022117861
2025-06-20,39.25587784504961
2025-06-21,39.25587784504961
2025-06-22,31.706670567155452
2025-06-23,43.7854022117861
2025-06-24,32.46159129494487
2025-06-25,53.5993716730485
2025-06-26,43.03048148399669
2025-06-27,41.52064002841786
2025-06-28,40.01079857283902
2025-06-29,53.5993716730485
2025-06-30,41.52064002841786
2025-07-01,37.746036389470774
2025-07-02,46.805085122943765
2025-07-03,34.726353478313115
2025-07-04,41.52064002841786
2025-07-05,29.441908383787208
2025-07-06,35.48127420610253
2025-07-07,51.334609489680254
2025-07-08,58.883816767574416
2025-07-09,49.06984730631201
2025-07-10,43.03048148399669
2025-07-11,46.05016439515435
2025-07-12,38.50095711726019
2025-07-13,33.216512022734285
2025-07-14,50.57968876189084
2025-07-15,67.18794477325798
2025-07-16,61.903499678732075
2025-07-17,68.69778622883682
2025-07-18,47.56000585073318
2025-07-19,65.67810331767916
2025-07-20,45.295243667364936
2025-07-21,59.63873749536383
2025-07-22,53.5993716730485
2025-07-23,45.295243667364936
2025-07-24,40.76571930062844
2025-07-25,45.295243667364936
2025-07-26,61.903499678732075
2025-07-27,59.63873749536383
2025-07-28,47.56000585073318
2025-07-29,58.883816767574416
2025-07-30,47.56000585073318
2025-07-31,49.824768034101425
2025-08-01,49.824768034101425
2025-08-02,34.726353478313115
2025-08-03,36.99111566168136
2025-08-04,37.746036389470774
2025-08-05,50.57968876189084
2025-08-06,67.9428655010474
2025-08-07,48.314926578522595
2025-08-08,44.54032293957552
2025-08-09,36.236194933891944
2025-08-10,43.7854022117861
2025-08-11,36.236194933891944
2025-08-12,40.01079857283902
2025-08-13,46.805085122943765
2025-08-14,32.46159129494487
2025-08-15,39.25587784504961
2025-08-16,42.27556075620727
2025-08-17,37.746036389470774
2025-08-18,45.295243667364936
2025-08-19,55.86413385641675
2025-08-20,43.03048148399669
2025-08-21,49.06984730631201
2025-08-22,51.334609489680254
2025-08-23,44.54032293957552
2025-08-24,54.35429240083792
2025-08-25,50.57968876189084
2025-08-26,48.314926578522595
2025-08-27,46.805085122943765
2025-08-28,46.05016439515435
2025-08-29,42.27556075620727
2025-08-30,48.314926578522595
2025-08-31,46.805085122943765
2025-09-01,50.57968876189084
2025-09-02,39.25587784504961
2025-09-03,41.52064002841786
2025-09-04,49.06984730631201
2025-09-05,46.805085122943765
2025-09-06,40.01079857283902
2025-09-07,33.9714327505237
2025-09-08,48.314926578522595
2025-09-09,54.35429240083792
2025-09-10,52.08953021746967
2025-09-11,48.314926578522595
2025-09-12,44.54032293957552
2025-09-13,39.25587784504961
2025-09-14,44.54032293957552
2025-09-15,41.52064002841786
2025-09-16,50.57968876189084
2025-09-17,55.86413385641675
2025-09-18,51.334609489680254
2025-09-19,44.54032293957552
2025-09-20,36.236194933891944
2025-09-21,42.27556075620727
2025-09-22,51.334609489680254
2025-09-23,46.05016439515435
2025-09-24,38.50095711726019
2025-09-25,45.295243667364936
2025-09-26,52.84445094525909
2025-09-27,40.76571930062844
2025-09-28,43.03048148399669
2025-09-29,52.08953021746967
2025-09-30,50.57968876189084
2025-10-01,53.5993716730485
2025-10-02,46.805085122943765
2025-10-03,46.05016439515435
2025-10-04,36.99111566168136
2025-10-05,40.76571930062844
2025-10-06,40.01079857283902
2025-10-07,52.08953021746967
2025-10-08,56.61905458420617
2025-10-09,49.06984730631201
2025-10-10,40.76571930062844
2025-10-11,40.76571930062844
2025-10-12,38.50095711726019
2025-10-13,53.5993716730485
2025-10-14,49.824768034101425
2025-10-15,46.805085122943765
2025-10-16,37.746036389470774
2025-10-17,58.883816767574416
2025-10-18,44.54032293957552
2025-10-19,50.57968876189084
2025-10-20,57.37397531199558
2025-10-21,45.295243667364936
2025-10-22,50.57968876189084
2025-10-23,46.805085122943765
2025-10-24,38.50095711726019
2025-10-25,39.25587784504961
2025-10-26,45.295243667364936
2025-10-27,55.86413385641675
2025-10-28,55.10921312862733
2025-10-29,51.334609489680254
2025-10-30,47.56000585073318
2025-10-31,46.805085122943765
2025-11-01,46.805085122943765
2025-11-02,43.03048148399669
2025-11-03,47.56000585073318
2025-11-04,55.10921312862733
2025-11-05,49.824768034101425
2025-11-06,40.76571930062844
2025-11-07,64.16826186210032
2025-11-08,48.314926578522595
2025-11-09,56.61905458420617
2025-11-10,43.03048148399669
2025-11-11,51.334609489680254
2025-11-12,55.10921312862733
2025-11-13,46.05016439515435
2025-11-14,52.84445094525909
2025-11-15,53.5993716730485
2025-11-16,49.824768034101425
2025-11-17,55.10921312862733
2025-11-18,52.84445094525909
2025-11-19,47.56000585073318
2025-11-20,49.06984730631201
2025-11-21,46.805085122943765
2025-11-22,40.76571930062844
2025-11-23,42.27556075620727
2025-11-24,43.7854022117861
2025-11-25,43.03048148399669
2025-11-26,48.314926578522595
2025-11-27,37.746036389470774
2025-11-28,49.824768034101425
2025-11-29,51.334609489680254
2025-11-30,43.03048148399669
2025-12-01,44.54032293957552
2025-12-02,46.05016439515435
2025-12-03,53.5993716730485
2025-12-04,59.63873749536383
2025-12-05,50.57968876189084
2025-12-06,52.08953021746967
2025-12-07,47.56000585073318
2025-12-08,62.65842040652149
2025-12-09,56.61905458420617
2025-12-10,60.393658223153246
2025-12-11,48.35904532235445
2025-12-12,57.275933659035914
2025-12-13,47.564907933381164
2025-12-14,39.084304952370196
2025-12-15,51.47676988647177
2025-12-16,50.32478046419571
2025-12-17,66.15360533453352
2025-12-18,67.36441974858538
2025-12-19,63.07509743160006
2025-12-20,64.66337220954662
2025-12-21,77.45290583813484
2025-12-22,52.72680096170749
2025-12-23,63.45255779549477
2025-12-24,51.17774284494479
2025-12-25,39.716673613960026
2025-12-26,59.658345825955756
2025-12-27,56.859256633957344
2025-12-28,51.51598654765563
2025-12-29,46.829595536183675
2025-12-30,55.34941517837851
2025-12-31,57.65339402293063
2026-01-01,49.5698597364063
2026-01-02,47.48647461101343
2026-01-03,49.92771176970907
2026-01-04,46.43252684169704
2026-01-05,53.74153206984002
2026-01-06,61.14857895094266
2026-01-07,55.707267211681284
2026-01-08,55.32980684778658
2026-01-09,55.58961722812968
2026-01-10,58.766166784022815
2026-01-11,41.295144226610624
2026-01-12,56.383754617102966
2026-01-13,62.736853728889216
2026-01-14,46.85410594942359
2026-01-15,58.766166784022815
2026-01-16,61.94271633991593
2026-01-17,57.97202939504953
2026-01-18,50.030655505316716
2026-01-19,37.324457281744216
2026-01-20,54.79547983915641
2026-01-21,49.23651811634343
2026-01-22,61.14857895094266
2026-01-23,52.413067672236565
2026-01-24,46.059968560450315
2026-01-25,44.47169378250375
2026-01-26,60.354441561969374
2026-01-27,60.354441561969374
2026-01-28,53.20720506120984
2026-01-29,68.29581545170218
2026-01-30,57.97202939504953
2026-01-31,50.82479289429
2026-02-01,61.94271633991593
2026-02-02,69.88409022964875
2026-02-03,69.08995284067547
2026-02-04,56.383754617102966
2026-02-05,66.70754067375563
2026-02-06,73.06063978554187
2026-02-07,48.44238072737016
2026-02-08,61.94271633991593
2026-02-09,50.030655505316716
2026-02-10,56.383754617102966
2026-02-11,64.32512850683578
2026-02-12,64.32512850683578
2026-02-13,65.91340328478235
2026-02-14,61.94271633991593
2026-02-15,61.14857895094266
2026-02-16,62.736853728889216
2026-02-17,62.736853728889216
2026-02-18,63.5309911178625
2026-02-19,65.91340328478235
2026-02-20,60.354441561969374
2026-02-21,53.20720506120984
2026-02-22,40.50100683763734
2026-02-23,72.2665023965686
2026-02-24,62.736853728889216
2026-02-25,59.56030417299609
2026-02-26,61.94271633991593
2026-02-27,59.56030417299609
2026-02-28,50.82479289429
2026-03-01,41.295144226610624
2026-03-02,66.70754067375563
2026-03-03,68.29581545170218
2026-03-04,54.001342450183124
2026-03-05,55.58961722812968
2026-03-06,53.20720506120984
2026-03-07,60.354441561969374
2026-03-08,59.56030417299609
2026-03-09,54.79547983915641
2026-03-10,62.736853728889216
2026-03-11,58.766166784022815
2026-03-12,62.736853728889216
2026-03-13,55.58961722812968
2026-03-14,48.44238072737016
2026-03-15,50.030655505316716
2026-03-16,51.61893028326328
2026-03-17,52.413067672236565
2026-03-18,52.413067672236565
2026-03-19,64.32512850683578
2026-03-20,54.001342450183124
2026-03-21,55.58961722812968
2026-03-22,42.08928161558391
2026-03-23,56.383754617102966
2026-03-24,59.56030417299609
2026-03-25,55.58961722812968
2026-03-26,65.91340328478235
2026-03-27,42.08928161558391
2026-03-28,44.47169378250375
2026-03-29,48.44238072737016
2026-03-30,48.44238072737016
2026-03-31,47.648243338396874
2026-04-01,61.94271633991593
2026-04-02,47.648243338396874
2026-04-03,36.53031989277093
2026-04-04,48.44238072737016
2026-04-05,48.44238072737016
2026-04-06,52.413067672236565
2026-04-07,45.26583117147703
2026-04-08,49.23651811634343
2026-04-09,60.354441561969374
2026-04-10,49.23651811634343
2026-04-11,49.23651811634343
2026-04-12,41.295144226610624
2026-04-13,56.383754617102966
2026-04-14,61.14857895094266
2026-04-15,54.79547983915641
2026-04-16,64.32512850683578
2026-04-17,61.94271633991593
2026-04-18,63.5309911178625
2026-04-19,57.17789200607625
2026-04-20,53.20720506120984
2026-04-21,48.44238072737016
2026-04-22,57.17789200607625
2026-04-23,69.08995284067547
2026-04-24,58.766166784022815
2026-04-25,50.82479289429
2026-04-26,59.56030417299609
2026-04-27,61.94271633991593
2026-04-28,54.001342450183124
2026-04-29,57.17789200607625
2026-04-30,52.413067672236565
2026-05-01,46.85410594942359
2026-05-02,57.17789200607625
2026-05-03,43.677556393530466
2026-05-04,56.383754617102966
2026-05-05,61.14857895094266
2026-05-06,63.5309911178625
2026-05-07,55.58961722812968
2026-05-08,61.94271633991593
2026-05-09,50.82479289429
2026-05-10,50.82479289429
2026-05-11,53.20720506120984
2026-05-12,57.17789200607625
2026-05-13,70.67822761862203
2026-05-14,61.14857895094266
2026-05-15,61.94271633991593
2026-05-16,59.56030417299609
2026-05-17,63.5309911178625
2026-05-18,59.56030417299609
2026-05-19,44.47169378250375
2026-05-20,43.677556393530466
2026-05-21,50.82479289429
2026-05-22,67.5016780627289
2026-05-23,53.20720506120984
2026-05-24,59.56030417299609
2026-05-25,53.20720506120984
2026-05-26,61.94271633991593
2026-05-27,42.08928161558391
2026-05-28,51.61893028326328
2026-05-29,59.56030417299609
2026-05-30,43.677556393530466
2026-05-31,51.61893028326328
