Time,riches
2024-10-17,33.64583333333333
2024-10-18,37.604166666666664
2024-10-19,37.604166666666664
2024-10-20,35.625
2024-10-21,37.604166666666664
2024-10-22,39.58333333333333
2024-10-23,37.604166666666664
2024-10-24,41.5625
2024-10-25,41.5625
2024-10-26,37.604166666666664
2024-10-27,41.5625
2024-10-28,35.625
2024-10-29,37.604166666666664
2024-10-30,37.604166666666664
2024-10-31,35.625
2024-11-01,33.64583333333333
2024-11-02,43.541666666666664
2024-11-03,39.58333333333333
2024-11-04,31.666666666666664
2024-11-05,27.708333333333332
2024-11-06,27.708333333333332
2024-11-07,35.625
2024-11-08,35.625
2024-11-09,35.625
2024-11-10,43.541666666666664
2024-11-11,33.64583333333333
2024-11-12,39.58333333333333
2024-11-13,37.604166666666664
2024-11-14,33.64583333333333
2024-11-15,37.604166666666664
2024-11-16,31.666666666666664
2024-11-17,37.604166666666664
2024-11-18,33.64583333333333
2024-11-19,35.625
2024-11-20,37.604166666666664
2024-11-21,33.64583333333333
2024-11-22,35.625
2024-11-23,35.625
2024-11-24,33.64583333333333
2024-11-25,35.625
2024-11-26,31.666666666666664
2024-11-27,31.666666666666664
2024-11-28,31.666666666666664
2024-11-29,39.58333333333333
2024-11-30,37.604166666666664
2024-12-01,31.666666666666664
2024-12-02,31.666666666666664
2024-12-03,29.687499999999996
2024-12-04,31.666666666666664
2024-12-05,31.666666666666664
2024-12-06,35.625
2024-12-07,35.625
2024-12-08,37.604166666666664
2024-12-09,35.625
2024-12-10,37.604166666666664
2024-12-11,41.5625
2024-12-12,43.541666666666664
2024-12-13,37.604166666666664
2024-12-14,33.64583333333333
2024-12-15,33.64583333333333
2024-12-16,33.64583333333333
2024-12-17,37.604166666666664
2024-12-18,33.64583333333333
2024-12-19,41.5625
2024-12-20,37.604166666666664
2024-12-21,35.625
2024-12-22,39.58333333333333
2024-12-23,27.708333333333332
2024-12-24,29.687499999999996
2024-12-25,29.687499999999996
2024-12-26,37.604166666666664
2024-12-27,39.58333333333333
2024-12-28,41.5625
2024-12-29,39.58333333333333
2024-12-30,39.58333333333333
2024-12-31,33.64583333333333
2025-01-01,39.58333333333333
2025-01-02,37.604166666666664
2025-01-03,35.625
2025-01-04,33.64583333333333
2025-01-05,45.52083333333333
2025-01-06,55.416666666666664
2025-01-07,49.479166666666664
2025-01-08,39.58333333333333
2025-01-09,37.604166666666664
2025-01-10,37.604166666666664
2025-01-11,41.5625
2025-01-12,41.5625
2025-01-13,35.625
2025-01-14,39.58333333333333
2025-01-15,35.625
2025-01-16,43.541666666666664
2025-01-17,43.541666666666664
2025-01-18,41.5625
2025-01-19,39.58333333333333
2025-01-20,43.541666666666664
2025-01-21,39.58333333333333
2025-01-22,85.10416666666666
2025-01-23,174.16666666666666
2025-01-24,160.3125
2025-01-25,197.91666666666666
2025-01-26,178.125
2025-01-27,124.68749999999999
2025-01-28,114.79166666666666
2025-01-29,100.93749999999999
2025-01-30,91.04166666666666
2025-01-31,81.14583333333333
2025-02-01,79.16666666666666
2025-02-02,81.14583333333333
2025-02-03,63.33333333333333
2025-02-04,53.43749999999999
2025-02-05,55.416666666666664
2025-02-06,53.43749999999999
2025-02-07,51.45833333333333
2025-02-08,51.45833333333333
2025-02-09,53.43749999999999
2025-02-10,41.5625
2025-02-11,39.58333333333333
2025-02-12,41.5625
2025-02-13,47.5
2025-02-14,49.479166666666664
2025-02-15,43.541666666666664
2025-02-16,43.541666666666664
2025-02-17,43.541666666666664
2025-02-18,43.541666666666664
2025-02-19,45.52083333333333
2025-02-20,39.58333333333333
2025-02-21,39.58333333333333
2025-02-22,41.5625
2025-02-23,51.45833333333333
2025-02-24,37.604166666666664
2025-02-25,43.541666666666664
2025-02-26,41.5625
2025-02-27,37.604166666666664
2025-02-28,37.604166666666664
2025-03-01,37.604166666666664
2025-03-02,45.52083333333333
2025-03-03,43.541666666666664
2025-03-04,37.604166666666664
2025-03-05,41.5625
2025-03-06,43.541666666666664
2025-03-07,39.58333333333333
2025-03-08,37.604166666666664
2025-03-09,43.541666666666664
2025-03-10,45.52083333333333
2025-03-11,47.5
2025-03-12,51.45833333333333
2025-03-13,41.5625
2025-03-14,41.5625
2025-03-15,39.58333333333333
2025-03-16,55.416666666666664
2025-03-17,39.58333333333333
2025-03-18,35.625
2025-03-19,41.5625
2025-03-20,41.5625
2025-03-21,33.64583333333333
2025-03-22,41.5625
2025-03-23,41.5625
2025-03-24,45.52083333333333
2025-03-25,41.5625
2025-03-26,41.5625
2025-03-27,41.5625
2025-03-28,35.625
2025-03-29,41.5625
2025-03-30,49.479166666666664
2025-03-31,41.5625
2025-04-01,37.604166666666664
2025-04-02,39.58333333333333
2025-04-03,43.541666666666664
2025-04-04,37.604166666666664
2025-04-05,39.58333333333333
2025-04-06,39.58333333333333
2025-04-07,41.5625
2025-04-08,37.604166666666664
2025-04-09,33.64583333333333
2025-04-10,41.5625
2025-04-11,33.64583333333333
2025-04-12,33.64583333333333
2025-04-13,35.625
2025-04-14,33.64583333333333
2025-04-15,34.000589622641506
2025-04-16,32.264150943396224
2025-04-17,35.73702830188679
2025-04-18,39.20990566037735
2025-04-19,34.37401729559748
2025-04-20,35.73702830188679
2025-04-21,39.58333333333333
2025-04-22,34.000589622641506
2025-04-23,37.47346698113207
2025-04-24,37.84689465408805
2025-04-25,35.36360062893081
2025-04-26,39.58333333333333
2025-04-27,36.110455974842765
2025-04-28,35.73702830188679
2025-04-29,45.16607704402515
2025-04-30,39.20990566037735
2025-05-01,33.62716194968553
2025-05-02,35.36360062893081
2025-05-03,39.20990566037735
2025-05-04,39.58333333333333
2025-05-05,33.62716194968553
2025-05-06,35.73702830188679
2025-05-07,39.58333333333333
2025-05-08,37.47346698113207
2025-05-09,41.69319968553459
2025-05-10,41.69319968553459
2025-05-11,38.220322327044016
2025-05-12,33.25373427672956
2025-05-13,39.58333333333333
2025-05-14,35.10220125786163
2025-05-15,35.849056603773576
2025-05-16,35.10220125786163
2025-05-17,36.59591194968553
2025-05-18,38.836477987421375
2025-05-19,38.836477987421375
2025-05-20,32.861635220125784
2025-05-21,30.62106918238993
2025-05-22,34.355345911949684
2025-05-23,37.342767295597476
2025-05-24,43.317610062893074
2025-05-25,36.59591194968553
2025-05-26,28.380503144654085
2025-05-27,36.59591194968553
2025-05-28,42.57075471698113
2025-05-29,38.836477987421375
2025-05-30,36.59591194968553
2025-05-31,37.342767295597476
2025-06-01,32.861635220125784
2025-06-02,35.849056603773576
2025-06-03,35.849056603773576
2025-06-04,35.849056603773576
2025-06-05,38.08962264150943
2025-06-06,42.57075471698113
2025-06-07,38.08962264150943
2025-06-08,34.355345911949684
2025-06-09,38.08962264150943
2025-06-10,38.08962264150943
2025-06-11,33.60849056603773
2025-06-12,35.10220125786163
2025-06-13,38.836477987421375
2025-06-14,40.330188679245275
2025-06-15,41.07704402515723
2025-06-16,42.57075471698113
2025-06-17,34.355345911949684
2025-06-18,38.08962264150943
2025-06-19,36.59591194968553
2025-06-20,38.08962264150943
2025-06-21,40.330188679245275
2025-06-22,39.58333333333333
2025-06-23,35.10220125786163
2025-06-24,32.861635220125784
2025-06-25,38.08962264150943
2025-06-26,35.10220125786163
2025-06-27,35.10220125786163
2025-06-28,35.849056603773576
2025-06-29,40.330188679245275
2025-06-30,35.10220125786163
2025-07-01,30.62106918238993
2025-07-02,35.849056603773576
2025-07-03,37.342767295597476
2025-07-04,36.59591194968553
2025-07-05,35.849056603773576
2025-07-06,38.08962264150943
2025-07-07,34.355345911949684
2025-07-08,34.355345911949684
2025-07-09,32.861635220125784
2025-07-10,32.11477987421383
2025-07-11,33.60849056603773
2025-07-12,38.836477987421375
2025-07-13,42.57075471698113
2025-07-14,34.355345911949684
2025-07-15,30.62106918238993
2025-07-16,34.355345911949684
2025-07-17,38.08962264150943
2025-07-18,33.60849056603773
2025-07-19,41.823899371069174
2025-07-20,38.836477987421375
2025-07-21,35.849056603773576
2025-07-22,34.355345911949684
2025-07-23,35.10220125786163
2025-07-24,35.10220125786163
2025-07-25,38.836477987421375
2025-07-26,41.07704402515723
2025-07-27,43.317610062893074
2025-07-28,34.355345911949684
2025-07-29,41.07704402515723
2025-07-30,43.317610062893074
2025-07-31,43.317610062893074
2025-08-01,37.342767295597476
2025-08-02,35.10220125786163
2025-08-03,38.08962264150943
2025-08-04,31.36792452830188
2025-08-05,28.380503144654085
2025-08-06,39.58333333333333
2025-08-07,34.355345911949684
2025-08-08,36.59591194968553
2025-08-09,37.342767295597476
2025-08-10,33.60849056603773
2025-08-11,35.10220125786163
2025-08-12,32.11477987421383
2025-08-13,31.36792452830188
2025-08-14,35.849056603773576
2025-08-15,37.342767295597476
2025-08-16,33.60849056603773
2025-08-17,43.317610062893074
2025-08-18,29.127358490566035
2025-08-19,32.861635220125784
2025-08-20,32.861635220125784
2025-08-21,35.10220125786163
2025-08-22,34.355345911949684
2025-08-23,34.355345911949684
2025-08-24,37.342767295597476
2025-08-25,37.342767295597476
2025-08-26,38.836477987421375
2025-08-27,38.836477987421375
2025-08-28,38.08962264150943
2025-08-29,39.58333333333333
2025-08-30,35.849056603773576
2025-08-31,36.59591194968553
2025-09-01,37.342767295597476
2025-09-02,35.10220125786163
2025-09-03,34.355345911949684
2025-09-04,32.11477987421383
2025-09-05,34.355345911949684
2025-09-06,38.836477987421375
2025-09-07,35.849056603773576
2025-09-08,32.861635220125784
2025-09-09,35.849056603773576
2025-09-10,39.58333333333333
2025-09-11,37.342767295597476
2025-09-12,32.11477987421383
2025-09-13,32.861635220125784
2025-09-14,41.823899371069174
2025-09-15,37.342767295597476
2025-09-16,34.355345911949684
2025-09-17,38.08962264150943
2025-09-18,35.10220125786163
2025-09-19,35.10220125786163
2025-09-20,34.355345911949684
2025-09-21,30.62106918238993
2025-09-22,36.59591194968553
2025-09-23,36.59591194968553
2025-09-24,30.62106918238993
2025-09-25,42.57075471698113
2025-09-26,41.823899371069174
2025-09-27,33.60849056603773
2025-09-28,36.59591194968553
2025-09-29,35.10220125786163
2025-09-30,31.36792452830188
2025-10-01,34.355345911949684
2025-10-02,32.861635220125784
2025-10-03,42.57075471698113
2025-10-04,35.849056603773576
2025-10-05,36.59591194968553
2025-10-06,32.861635220125784
2025-10-07,32.11477987421383
2025-10-08,37.342767295597476
2025-10-09,34.355345911949684
2025-10-10,33.60849056603773
2025-10-11,29.127358490566035
2025-10-12,33.60849056603773
2025-10-13,35.849056603773576
2025-10-14,32.11477987421383
2025-10-15,30.62106918238993
2025-10-16,38.08962264150943
2025-10-17,33.60849056603773
2025-10-18,30.62106918238993
2025-10-19,24.646226415094336
2025-10-20,29.874213836477985
2025-10-21,33.60849056603773
2025-10-22,35.849056603773576
2025-10-23,38.08962264150943
2025-10-24,32.11477987421383
2025-10-25,34.355345911949684
2025-10-26,34.355345911949684
2025-10-27,31.36792452830188
2025-10-28,33.60849056603773
2025-10-29,36.59591194968553
2025-10-30,39.58333333333333
2025-10-31,33.60849056603773
2025-11-01,38.08962264150943
2025-11-02,32.11477987421383
2025-11-03,30.62106918238993
2025-11-04,34.355345911949684
2025-11-05,33.60849056603773
2025-11-06,38.08962264150943
2025-11-07,38.836477987421375
2025-11-08,35.849056603773576
2025-11-09,41.823899371069174
2025-11-10,37.342767295597476
2025-11-11,35.10220125786163
2025-11-12,35.849056603773576
2025-11-13,38.836477987421375
2025-11-14,37.342767295597476
2025-11-15,32.11477987421383
2025-11-16,31.36792452830188
2025-11-17,33.60849056603773
2025-11-18,38.08962264150943
2025-11-19,74.68553459119495
2025-11-20,44.811320754716974
2025-11-21,48.54559748427672
2025-11-22,44.811320754716974
2025-11-23,38.08962264150943
2025-11-24,43.317610062893074
2025-11-25,50.78616352201257
2025-11-26,46.30503144654087
2025-11-27,47.79874213836477
2025-11-28,52.27987421383647
2025-11-29,49.29245283018867
2025-11-30,42.57075471698113
2025-12-01,37.342767295597476
2025-12-02,40.330188679245275
2025-12-03,44.06446540880503
2025-12-04,43.317610062893074
2025-12-05,38.08962264150943
2025-12-06,41.07704402515723
2025-12-07,42.57075471698113
2025-12-08,45.55817610062893
2025-12-09,42.57075471698113
2025-12-10,36.59591194968553
2025-12-11,38.89786335831825
2025-12-12,39.55775609545963
2025-12-13,41.823899371069174
2025-12-14,41.1640066339278
2025-12-15,37.29161281985009
2025-12-16,40.21764883260101
2025-12-17,38.89786335831825
2025-12-18,42.77025717239596
2025-12-19,38.23797062117687
2025-12-20,29.833290255880065
2025-12-21,44.090042646678725
2025-12-22,38.89786335831825
2025-12-23,35.31193460842594
2025-12-24,40.21764883260101
2025-12-25,37.29161281985009
2025-12-26,35.97182734556732
2025-12-27,37.29161281985009
2025-12-28,41.1640066339278
2025-12-29,35.68536228138191
2025-12-30,40.21764883260101
2025-12-31,41.1640066339278
2026-01-01,42.48379210821055
2026-01-02,40.87754156974239
2026-01-03,44.090042646678725
2026-01-04,48.62232919789781
2026-01-05,33.705684069957776
2026-01-06,44.7499353838201
2026-01-07,40.87754156974239
2026-01-08,39.55775609545963
2026-01-09,44.68855001292322
2026-01-10,43.5426897561816
2026-01-11,45.26148014129404
2026-01-12,44.68855001292322
2026-01-13,46.40734039803566
2026-01-14,57.29301283708106
2026-01-15,45.83441026966484
2026-01-16,44.68855001292322
2026-01-17,52.13664168174376
2026-01-18,39.53217885758593
2026-01-19,38.95924872921512
2026-01-20,41.25096924269836
2026-01-21,41.25096924269836
2026-01-22,38.38631860084431
2026-01-23,38.38631860084431
2026-01-24,37.24045834410269
2026-01-25,42.39682949943998
2026-01-26,37.8133884724735
2026-01-27,38.95924872921512
2026-01-28,43.5426897561816
2026-01-29,37.24045834410269
2026-01-30,41.25096924269836
2026-01-31,41.823899371069174
2026-02-01,42.39682949943998
2026-02-02,40.10510898595674
2026-02-03,40.678039114327554
2026-02-04,33.80287757387782
2026-02-05,41.25096924269836
2026-02-06,40.10510898595674
2026-02-07,40.678039114327554
2026-02-08,41.25096924269836
2026-02-09,36.66752821573188
2026-02-10,40.678039114327554
2026-02-11,42.969759627810795
2026-02-12,34.375807702248636
2026-02-13,40.10510898595674
2026-02-14,49.84492116826052
2026-02-15,43.5426897561816
2026-02-16,40.678039114327554
2026-02-17,37.8133884724735
2026-02-18,42.969759627810795
2026-02-19,41.823899371069174
2026-02-20,40.678039114327554
2026-02-21,42.969759627810795
2026-02-22,41.25096924269836
2026-02-23,41.25096924269836
2026-02-24,41.25096924269836
2026-02-25,37.24045834410269
2026-02-26,45.26148014129404
2026-02-27,46.40734039803566
2026-02-28,36.094598087361064
2026-03-01,39.53217885758593
2026-03-02,36.66752821573188
2026-03-03,37.8133884724735
2026-03-04,35.52166795899026
2026-03-05,38.95924872921512
2026-03-06,30.93822693202377
2026-03-07,36.66752821573188
2026-03-08,36.66752821573188
2026-03-09,53.28250193848538
2026-03-10,37.8133884724735
2026-03-11,42.39682949943998
2026-03-12,39.53217885758593
2026-03-13,34.94873783061944
2026-03-14,38.95924872921512
2026-03-15,35.52166795899026
2026-03-16,35.52166795899026
2026-03-17,37.8133884724735
2026-03-18,36.094598087361064
2026-03-19,39.53217885758593
2026-03-20,40.678039114327554
2026-03-21,44.68855001292322
2026-03-22,42.39682949943998
2026-03-23,42.969759627810795
2026-03-24,40.678039114327554
2026-03-25,36.094598087361064
2026-03-26,37.24045834410269
2026-03-27,33.229947445507015
2026-03-28,38.95924872921512
2026-03-29,40.10510898595674
2026-03-30,37.8133884724735
2026-03-31,33.229947445507015
2026-04-01,38.38631860084431
2026-04-02,31.51115706039458
2026-04-03,37.8133884724735
2026-04-04,39.53217885758593
2026-04-05,35.52166795899026
2026-04-06,35.52166795899026
2026-04-07,33.229947445507015
2026-04-08,39.53217885758593
2026-04-09,38.38631860084431
2026-04-10,41.823899371069174
2026-04-11,41.823899371069174
2026-04-12,40.10510898595674
2026-04-13,36.66752821573188
2026-04-14,40.10510898595674
2026-04-15,42.969759627810795
2026-04-16,44.115619884552416
2026-04-17,44.68855001292322
2026-04-18,44.68855001292322
2026-04-19,37.24045834410269
2026-04-20,36.094598087361064
2026-04-21,36.094598087361064
2026-04-22,38.95924872921512
2026-04-23,35.52166795899026
2026-04-24,34.375807702248636
2026-04-25,34.94873783061944
2026-04-26,41.823899371069174
2026-04-27,38.38631860084431
2026-04-28,34.94873783061944
2026-04-29,34.375807702248636
2026-04-30,37.24045834410269
2026-05-01,33.80287757387782
2026-05-02,34.375807702248636
2026-05-03,44.115619884552416
2026-05-04,38.38631860084431
2026-05-05,38.38631860084431
2026-05-06,36.66752821573188
2026-05-07,41.823899371069174
2026-05-08,37.24045834410269
2026-05-09,37.24045834410269
2026-05-10,42.969759627810795
2026-05-11,32.6570173171362
2026-05-12,35.52166795899026
2026-05-13,37.24045834410269
2026-05-14,42.39682949943998
2026-05-15,54.428362195227
2026-05-16,41.823899371069174
2026-05-17,40.678039114327554
2026-05-18,35.52166795899026
2026-05-19,34.94873783061944
2026-05-20,34.375807702248636
2026-05-21,47.55320065477728
2026-05-22,38.38631860084431
2026-05-23,36.094598087361064
2026-05-24,40.10510898595674
2026-05-25,36.094598087361064
2026-05-26,33.80287757387782
2026-05-27,36.094598087361064
2026-05-28,36.66752821573188
2026-05-29,37.8133884724735
2026-05-30,37.24045834410269
2026-05-31,42.39682949943998
