Time,blackmail
2024-09-25,53.00124533001245
2024-09-26,56.92726350260597
2024-09-27,49.07522715741894
2024-09-28,49.07522715741894
2024-09-29,51.038236243715694
2024-09-30,51.038236243715694
2024-10-01,45.14920898482542
2024-10-02,51.038236243715694
2024-10-03,51.038236243715694
2024-10-04,49.07522715741894
2024-10-05,53.00124533001245
2024-10-06,53.00124533001245
2024-10-07,53.00124533001245
2024-10-08,45.14920898482542
2024-10-09,47.11221807112218
2024-10-10,54.96425441630921
2024-10-11,47.11221807112218
2024-10-12,51.038236243715694
2024-10-13,56.92726350260597
2024-10-14,51.038236243715694
2024-10-15,49.07522715741894
2024-10-16,45.14920898482542
2024-10-17,51.038236243715694
2024-10-18,62.81629076149624
2024-10-19,54.96425441630921
2024-10-20,56.92726350260597
2024-10-21,54.96425441630921
2024-10-22,56.92726350260597
2024-10-23,51.038236243715694
2024-10-24,53.00124533001245
2024-10-25,41.223190812231906
2024-10-26,43.18619989852866
2024-10-27,49.07522715741894
2024-10-28,47.11221807112218
2024-10-29,47.11221807112218
2024-10-30,51.038236243715694
2024-10-31,51.038236243715694
2024-11-01,45.14920898482542
2024-11-02,51.038236243715694
2024-11-03,58.890272588902725
2024-11-04,47.11221807112218
2024-11-05,49.07522715741894
2024-11-06,33.371154467044875
2024-11-07,58.890272588902725
2024-11-08,53.00124533001245
2024-11-09,47.11221807112218
2024-11-10,54.96425441630921
2024-11-11,51.038236243715694
2024-11-12,45.14920898482542
2024-11-13,45.14920898482542
2024-11-14,53.00124533001245
2024-11-15,54.96425441630921
2024-11-16,41.223190812231906
2024-11-17,47.11221807112218
2024-11-18,51.038236243715694
2024-11-19,53.00124533001245
2024-11-20,51.038236243715694
2024-11-21,43.18619989852866
2024-11-22,51.038236243715694
2024-11-23,47.11221807112218
2024-11-24,53.00124533001245
2024-11-25,45.14920898482542
2024-11-26,41.223190812231906
2024-11-27,43.18619989852866
2024-11-28,45.14920898482542
2024-11-29,53.00124533001245
2024-11-30,43.18619989852866
2024-12-01,37.29717263963839
2024-12-02,37.29717263963839
2024-12-03,51.038236243715694
2024-12-04,49.07522715741894
2024-12-05,43.18619989852866
2024-12-06,49.07522715741894
2024-12-07,49.07522715741894
2024-12-08,47.11221807112218
2024-12-09,51.038236243715694
2024-12-10,54.96425441630921
2024-12-11,41.223190812231906
2024-12-12,56.92726350260597
2024-12-13,47.11221807112218
2024-12-14,53.00124533001245
2024-12-15,53.00124533001245
2024-12-16,53.00124533001245
2024-12-17,41.223190812231906
2024-12-18,47.11221807112218
2024-12-19,56.92726350260597
2024-12-20,47.11221807112218
2024-12-21,47.11221807112218
2024-12-22,54.96425441630921
2024-12-23,45.14920898482542
2024-12-24,54.96425441630921
2024-12-25,58.890272588902725
2024-12-26,51.038236243715694
2024-12-27,51.038236243715694
2024-12-28,49.07522715741894
2024-12-29,47.11221807112218
2024-12-30,51.038236243715694
2024-12-31,47.11221807112218
2025-01-01,43.18619989852866
2025-01-02,53.00124533001245
2025-01-03,60.85328167519948
2025-01-04,54.96425441630921
2025-01-05,54.96425441630921
2025-01-06,49.07522715741894
2025-01-07,47.11221807112218
2025-01-08,43.18619989852866
2025-01-09,58.890272588902725
2025-01-10,45.14920898482542
2025-01-11,62.81629076149624
2025-01-12,53.00124533001245
2025-01-13,51.038236243715694
2025-01-14,47.11221807112218
2025-01-15,58.890272588902725
2025-01-16,74.59434527927678
2025-01-17,51.038236243715694
2025-01-18,60.85328167519948
2025-01-19,49.07522715741894
2025-01-20,47.11221807112218
2025-01-21,41.223190812231906
2025-01-22,53.00124533001245
2025-01-23,41.223190812231906
2025-01-24,51.038236243715694
2025-01-25,56.92726350260597
2025-01-26,37.29717263963839
2025-01-27,54.96425441630921
2025-01-28,51.038236243715694
2025-01-29,45.14920898482542
2025-01-30,41.223190812231906
2025-01-31,51.038236243715694
2025-02-01,49.07522715741894
2025-02-02,56.92726350260597
2025-02-03,49.07522715741894
2025-02-04,47.11221807112218
2025-02-05,45.14920898482542
2025-02-06,45.14920898482542
2025-02-07,43.18619989852866
2025-02-08,54.96425441630921
2025-02-09,49.07522715741894
2025-02-10,43.18619989852866
2025-02-11,49.07522715741894
2025-02-12,41.223190812231906
2025-02-13,43.18619989852866
2025-02-14,53.00124533001245
2025-02-15,53.00124533001245
2025-02-16,62.81629076149624
2025-02-17,45.14920898482542
2025-02-18,54.96425441630921
2025-02-19,54.96425441630921
2025-02-20,51.038236243715694
2025-02-21,51.038236243715694
2025-02-22,49.07522715741894
2025-02-23,56.92726350260597
2025-02-24,47.11221807112218
2025-02-25,35.33416355334163
2025-02-26,47.11221807112218
2025-02-27,56.92726350260597
2025-02-28,53.00124533001245
2025-03-01,53.00124533001245
2025-03-02,51.038236243715694
2025-03-03,54.96425441630921
2025-03-04,45.14920898482542
2025-03-05,47.11221807112218
2025-03-06,60.85328167519948
2025-03-07,56.92726350260597
2025-03-08,56.92726350260597
2025-03-09,51.038236243715694
2025-03-10,53.00124533001245
2025-03-11,51.038236243715694
2025-03-12,54.96425441630921
2025-03-13,47.11221807112218
2025-03-14,41.223190812231906
2025-03-15,45.14920898482542
2025-03-16,53.00124533001245
2025-03-17,37.29717263963839
2025-03-18,43.18619989852866
2025-03-19,54.96425441630921
2025-03-20,53.00124533001245
2025-03-21,45.14920898482542
2025-03-22,53.00124533001245
2025-03-23,53.00124533001245
2025-03-24,49.07522715741894
2025-03-25,43.18619989852866
2025-03-26,47.11221807112218
2025-03-27,47.11221807112218
2025-03-28,39.26018172593515
2025-03-29,196.30090862967575
2025-03-30,164.89276324892762
2025-03-31,90.29841796965084
2025-04-01,51.038236243715694
2025-04-02,49.07522715741894
2025-04-03,49.07522715741894
2025-04-04,45.14920898482542
2025-04-05,41.223190812231906
2025-04-06,51.038236243715694
2025-04-07,56.92726350260597
2025-04-08,51.038236243715694
2025-04-09,47.11221807112218
2025-04-10,43.18619989852866
2025-04-11,45.14920898482542
2025-04-12,49.07522715741894
2025-04-13,56.92726350260597
2025-04-14,72.63133619298003
2025-04-15,53.123933397906
2025-04-16,40.79378257460449
2025-04-17,51.283612379502785
2025-04-18,49.01388312347216
2025-04-19,43.492920068262535
2025-04-20,60.91462570914626
2025-04-21,45.333241086665744
2025-04-22,53.123933397906
2025-04-23,50.85420414187537
2025-04-24,48.58447488584475
2025-04-25,44.903832849038324
2025-04-26,35.70222775702227
2025-04-27,63.18435496517688
2025-04-28,53.123933397906
2025-04-29,54.96425441630921
2025-04-30,43.06351183063512
2025-05-01,44.47442461141091
2025-05-02,44.903832849038324
2025-05-03,45.333241086665744
2025-05-04,50.85420414187537
2025-05-05,44.903832849038324
2025-05-06,51.283612379502785
2025-05-07,31.59217748258844
2025-05-08,44.903832849038324
2025-05-09,45.333241086665744
2025-05-10,38.953461556201276
2025-05-11,37.113140537798074
2025-05-12,51.283612379502785
2025-05-13,42.6341035930077
2025-05-14,53.24662146579955
2025-05-15,49.81135556478022
2025-05-16,49.81135556478022
2025-05-17,53.24662146579955
2025-05-18,52.387804990544716
2025-05-19,45.51727318850607
2025-05-20,43.7996402379964
2025-05-21,51.52898851528988
2025-05-22,54.96425441630921
2025-05-23,80.72874867395416
2025-05-24,85.0228310502283
2025-05-25,85.88164752548315
2025-05-26,73.8582168719155
2025-05-27,79.86993219869932
2025-05-28,75.57584982242517
2025-05-29,63.552419168857526
2025-05-30,72.14058392140583
2025-05-31,72.14058392140583
2025-06-01,60.97596974309303
2025-06-02,55.82307089156404
2025-06-03,59.258336792583364
2025-06-04,66.12886859462202
2025-06-05,62.69360269360269
2025-06-06,62.69360269360269
2025-06-07,54.105437941054376
2025-06-08,60.1171532678382
2025-06-09,52.387804990544716
2025-06-10,48.95253908952539
2025-06-11,44.65845671325123
2025-06-12,48.09372261427056
2025-06-13,45.51727318850607
2025-06-14,52.387804990544716
2025-06-15,48.95253908952539
2025-06-16,54.96425441630921
2025-06-17,48.95253908952539
2025-06-18,48.09372261427056
2025-06-19,49.81135556478022
2025-06-20,63.552419168857526
2025-06-21,45.51727318850607
2025-06-22,63.552419168857526
2025-06-23,57.540703842073704
2025-06-24,60.1171532678382
2025-06-25,54.96425441630921
2025-06-26,50.670172040035055
2025-06-27,59.258336792583364
2025-06-28,42.94082376274157
2025-06-29,53.24662146579955
2025-06-30,51.52898851528988
2025-07-01,52.387804990544716
2025-07-02,49.81135556478022
2025-07-03,59.258336792583364
2025-07-04,58.39952031732854
2025-07-05,54.96425441630921
2025-07-06,57.540703842073704
2025-07-07,66.98768506987685
2025-07-08,70.42295097089618
2025-07-09,76.43466629768
2025-07-10,61.83478621834786
2025-07-11,60.97596974309303
2025-07-12,61.83478621834786
2025-07-13,74.71703334717033
2025-07-14,57.540703842073704
2025-07-15,55.82307089156404
2025-07-16,62.69360269360269
2025-07-17,67.84650154513169
2025-07-18,68.70531802038651
2025-07-19,60.97596974309303
2025-07-20,65.2700521193672
2025-07-21,66.98768506987685
2025-07-22,67.84650154513169
2025-07-23,59.258336792583364
2025-07-24,67.84650154513169
2025-07-25,57.540703842073704
2025-07-26,66.12886859462202
2025-07-27,50.670172040035055
2025-07-28,59.258336792583364
2025-07-29,58.39952031732854
2025-07-30,65.2700521193672
2025-07-31,53.24662146579955
2025-08-01,79.01111572344449
2025-08-02,51.52898851528988
2025-08-03,56.68188736681887
2025-08-04,54.105437941054376
2025-08-05,53.24662146579955
2025-08-06,57.540703842073704
2025-08-07,54.105437941054376
2025-08-08,45.51727318850607
2025-08-09,50.670172040035055
2025-08-10,46.376089663760894
2025-08-11,48.95253908952539
2025-08-12,54.105437941054376
2025-08-13,61.83478621834786
2025-08-14,52.387804990544716
2025-08-15,54.105437941054376
2025-08-16,48.95253908952539
2025-08-17,49.81135556478022
2025-08-18,48.95253908952539
2025-08-19,43.7996402379964
2025-08-20,54.96425441630921
2025-08-21,45.51727318850607
2025-08-22,45.51727318850607
2025-08-23,54.105437941054376
2025-08-24,50.670172040035055
2025-08-25,52.387804990544716
2025-08-26,43.7996402379964
2025-08-27,46.376089663760894
2025-08-28,43.7996402379964
2025-08-29,43.7996402379964
2025-08-30,53.24662146579955
2025-08-31,40.36437433697708
2025-09-01,50.670172040035055
2025-09-02,41.223190812231906
2025-09-03,45.51727318850607
2025-09-04,48.09372261427056
2025-09-05,46.376089663760894
2025-09-06,36.92910843595775
2025-09-07,47.23490613901573
2025-09-08,48.09372261427056
2025-09-09,45.51727318850607
2025-09-10,47.23490613901573
2025-09-11,47.23490613901573
2025-09-12,48.95253908952539
2025-09-13,51.52898851528988
2025-09-14,50.670172040035055
2025-09-15,54.105437941054376
2025-09-16,48.09372261427056
2025-09-17,54.105437941054376
2025-09-18,58.39952031732854
2025-09-19,59.258336792583364
2025-09-20,55.82307089156404
2025-09-21,56.68188736681887
2025-09-22,48.95253908952539
2025-09-23,55.82307089156404
2025-09-24,42.94082376274157
2025-09-25,47.23490613901573
2025-09-26,49.81135556478022
2025-09-27,43.7996402379964
2025-09-28,37.787924911212585
2025-09-29,38.64674138646741
2025-09-30,48.09372261427056
2025-10-01,41.223190812231906
2025-10-02,60.1171532678382
2025-10-03,62.69360269360269
2025-10-04,66.98768506987685
2025-10-05,58.39952031732854
2025-10-06,60.97596974309303
2025-10-07,60.97596974309303
2025-10-08,62.69360269360269
2025-10-09,61.83478621834786
2025-10-10,54.96425441630921
2025-10-11,51.52898851528988
2025-10-12,49.81135556478022
2025-10-13,42.94082376274157
2025-10-14,48.95253908952539
2025-10-15,41.223190812231906
2025-10-16,43.7996402379964
2025-10-17,38.64674138646741
2025-10-18,52.387804990544716
2025-10-19,38.64674138646741
2025-10-20,52.387804990544716
2025-10-21,42.94082376274157
2025-10-22,42.94082376274157
2025-10-23,60.97596974309303
2025-10-24,42.94082376274157
2025-10-25,41.223190812231906
2025-10-26,49.81135556478022
2025-10-27,53.24662146579955
2025-10-28,43.7996402379964
2025-10-29,40.36437433697708
2025-10-30,53.24662146579955
2025-10-31,45.51727318850607
2025-11-01,59.258336792583364
2025-11-02,51.52898851528988
2025-11-03,53.24662146579955
2025-11-04,50.670172040035055
2025-11-05,52.387804990544716
2025-11-06,50.670172040035055
2025-11-07,42.94082376274157
2025-11-08,60.1171532678382
2025-11-09,53.24662146579955
2025-11-10,55.82307089156404
2025-11-11,42.08200728748674
2025-11-12,54.96425441630921
2025-11-13,58.39952031732854
2025-11-14,59.258336792583364
2025-11-15,66.98768506987685
2025-11-16,54.96425441630921
2025-11-17,57.540703842073704
2025-11-18,58.39952031732854
2025-11-19,67.84650154513169
2025-11-20,59.258336792583364
2025-11-21,54.96425441630921
2025-11-22,63.552419168857526
2025-11-23,48.09372261427056
2025-11-24,60.97596974309303
2025-11-25,57.540703842073704
2025-11-26,54.105437941054376
2025-11-27,46.376089663760894
2025-11-28,52.387804990544716
2025-11-29,48.09372261427056
2025-11-30,55.82307089156404
2025-12-01,48.95253908952539
2025-12-02,48.09372261427056
2025-12-03,51.52898851528988
2025-12-04,58.39952031732854
2025-12-05,42.08200728748674
2025-12-06,55.82307089156404
2025-12-07,58.39952031732854
2025-12-08,50.670172040035055
2025-12-09,57.540703842073704
2025-12-10,55.82307089156404
2025-12-11,59.45962190397121
2025-12-12,60.41237143120705
2025-12-13,58.9362806143628
2025-12-14,54.26646603016466
2025-12-15,57.554122849499564
2025-12-16,50.97880921082976
2025-12-17,48.120560629122274
2025-12-18,54.26646603016466
2025-12-19,60.84177966883446
2025-12-20,66.98768506987685
2025-12-21,52.360966975693
2025-12-22,52.360966975693
2025-12-23,55.6486237950279
2025-12-24,44.30956252017896
2025-12-25,39.63974793598081
2025-12-26,53.74312474055624
2025-12-27,49.50271839398552
2025-12-28,48.54996886674969
2025-12-29,53.31371650292883
2025-12-30,50.45546792122134
2025-12-31,46.21506157465061
2026-01-01,41.97465522807988
2026-01-02,46.21506157465061
2026-01-03,59.45962190397121
2026-01-04,43.880154282551544
2026-01-05,50.02605968359393
2026-01-06,52.360966975693
2026-01-07,50.02605968359393
2026-01-08,62.74727872330612
2026-01-09,49.19408122319081
2026-01-10,52.334128960841284
2026-01-11,55.47417669849176
2026-01-12,56.52085927770859
2026-01-13,65.94100249066003
2026-01-14,65.94100249066003
2026-01-15,51.28744638162446
2026-01-16,69.0810502283105
2026-01-17,69.0810502283105
2026-01-18,54.42749411927494
2026-01-19,59.660907015359065
2026-01-20,64.89431991144319
2026-01-21,71.17441538674414
2026-01-22,64.89431991144319
2026-01-23,55.47417669849176
2026-01-24,64.89431991144319
2026-01-25,66.98768506987685
2026-01-26,61.75427217379272
2026-01-27,61.75427217379272
2026-01-28,59.660907015359065
2026-01-29,61.75427217379272
2026-01-30,61.75427217379272
2026-01-31,75.36114570361146
2026-02-01,87.92133665421336
2026-02-02,88.96801923343018
2026-02-03,92.10806697108066
2026-02-04,100.48152760481527
2026-02-05,84.78128891656289
2026-02-06,87.92133665421336
2026-02-07,88.96801923343018
2026-02-08,66.98768506987685
2026-02-09,64.89431991144319
2026-02-10,82.68792375812923
2026-02-11,72.22109796596098
2026-02-12,66.98768506987685
2026-02-13,66.98768506987685
2026-02-14,60.70758959457589
2026-02-15,87.92133665421336
2026-02-16,104.66825792168257
2026-02-17,80.59455859969557
2026-02-18,68.03436764909367
2026-02-19,70.12773280752732
2026-02-20,74.31446312439462
2026-02-21,77.4545108620451
2026-02-22,69.0810502283105
2026-02-23,68.03436764909367
2026-02-24,71.17441538674414
2026-02-25,64.89431991144319
2026-02-26,75.36114570361146
2026-02-27,86.87465407499654
2026-02-28,61.75427217379272
2026-03-01,59.660907015359065
2026-03-02,80.59455859969557
2026-03-03,69.0810502283105
2026-03-04,76.40782828282828
2026-03-05,63.84763733222637
2026-03-06,66.98768506987685
2026-03-07,56.52085927770859
2026-03-08,53.38081154005811
2026-03-09,55.47417669849176
2026-03-10,58.61422443614224
2026-03-11,63.84763733222637
2026-03-12,55.47417669849176
2026-03-13,46.05403348554033
2026-03-14,54.42749411927494
2026-03-15,68.03436764909367
2026-03-16,58.61422443614224
2026-03-17,64.89431991144319
2026-03-18,55.47417669849176
2026-03-19,61.75427217379272
2026-03-20,55.47417669849176
2026-03-21,66.98768506987685
2026-03-22,57.567541856925416
2026-03-23,47.10071606475716
2026-03-24,52.334128960841284
2026-03-25,60.70758959457589
2026-03-26,58.61422443614224
2026-03-27,50.240763802407635
2026-03-28,61.75427217379272
2026-03-29,57.567541856925416
2026-03-30,61.75427217379272
2026-03-31,56.52085927770859
2026-04-01,52.334128960841284
2026-04-02,51.28744638162446
2026-04-03,61.75427217379272
2026-04-04,57.567541856925416
2026-04-05,57.567541856925416
2026-04-06,48.147398643973986
2026-04-07,49.19408122319081
2026-04-08,59.660907015359065
2026-04-09,62.80095475300954
2026-04-10,49.19408122319081
2026-04-11,62.80095475300954
2026-04-12,57.567541856925416
2026-04-13,53.38081154005811
2026-04-14,53.38081154005811
2026-04-15,48.147398643973986
2026-04-16,55.47417669849176
2026-04-17,86.87465407499654
2026-04-18,73.2677805451778
2026-04-19,70.12773280752732
2026-04-20,49.19408122319081
2026-04-21,47.10071606475716
2026-04-22,53.38081154005811
2026-04-23,57.567541856925416
2026-04-24,54.42749411927494
2026-04-25,51.28744638162446
2026-04-26,60.70758959457589
2026-04-27,53.38081154005811
2026-04-28,48.147398643973986
2026-04-29,56.52085927770859
2026-04-30,54.42749411927494
2026-05-01,52.334128960841284
2026-05-02,56.52085927770859
2026-05-03,62.80095475300954
2026-05-04,65.94100249066003
2026-05-05,62.80095475300954
2026-05-06,54.42749411927494
2026-05-07,59.660907015359065
2026-05-08,66.98768506987685
2026-05-09,58.61422443614224
2026-05-10,75.36114570361146
2026-05-11,61.75427217379272
2026-05-12,55.47417669849176
2026-05-13,63.84763733222637
2026-05-14,54.42749411927494
2026-05-15,47.10071606475716
2026-05-16,62.80095475300954
2026-05-17,56.52085927770859
2026-05-18,51.28744638162446
2026-05-19,46.05403348554033
2026-05-20,51.28744638162446
2026-05-21,58.61422443614224
2026-05-22,64.89431991144319
2026-05-23,71.17441538674414
2026-05-24,65.94100249066003
2026-05-25,60.70758959457589
2026-05-26,54.42749411927494
2026-05-27,69.0810502283105
2026-05-28,59.660907015359065
2026-05-29,63.84763733222637
2026-05-30,63.84763733222637
2026-05-31,68.03436764909367
