Time,treasure
2024-09-25,61.96996795588344
2024-09-26,66.24375884939263
2024-09-27,106.84477233773006
2024-09-28,95.09184738057976
2024-09-29,81.20202697667484
2024-09-30,70.51754974290185
2024-10-01,61.96996795588344
2024-10-02,64.10686340263804
2024-10-03,67.31220657276994
2024-10-04,67.31220657276994
2024-10-05,73.72289291303375
2024-10-06,71.58599746627914
2024-10-07,65.17531112601534
2024-10-08,70.51754974290185
2024-10-09,74.79134063641105
2024-10-10,72.65444518965644
2024-10-11,67.31220657276994
2024-10-12,76.92823608316564
2024-10-13,79.06513152992025
2024-10-14,63.03841567926074
2024-10-15,61.96996795588344
2024-10-16,56.627729338996936
2024-10-17,55.55928161561963
2024-10-18,59.83307250912884
2024-10-19,68.38065429614724
2024-10-20,69.44910201952455
2024-10-21,57.69617706237423
2024-10-22,57.69617706237423
2024-10-23,56.627729338996936
2024-10-24,56.627729338996936
2024-10-25,56.627729338996936
2024-10-26,60.90152023250614
2024-10-27,65.17531112601534
2024-10-28,55.55928161561963
2024-10-29,54.490833892242335
2024-10-30,53.42238616886503
2024-10-31,67.31220657276994
2024-11-01,57.69617706237423
2024-11-02,65.17531112601534
2024-11-03,67.31220657276994
2024-11-04,59.83307250912884
2024-11-05,52.353938445487735
2024-11-06,38.46411804158282
2024-11-07,55.55928161561963
2024-11-08,57.69617706237423
2024-11-09,71.58599746627914
2024-11-10,75.85978835978834
2024-11-11,65.17531112601534
2024-11-12,60.90152023250614
2024-11-13,60.90152023250614
2024-11-14,58.764624785751536
2024-11-15,59.83307250912884
2024-11-16,66.24375884939263
2024-11-17,72.65444518965644
2024-11-18,64.10686340263804
2024-11-19,58.764624785751536
2024-11-20,69.44910201952455
2024-11-21,66.24375884939263
2024-11-22,68.38065429614724
2024-11-23,69.44910201952455
2024-11-24,76.92823608316564
2024-11-25,72.65444518965644
2024-11-26,75.85978835978834
2024-11-27,79.06513152992025
2024-11-28,81.20202697667484
2024-11-29,75.85978835978834
2024-11-30,74.79134063641105
2024-12-01,84.40737014680676
2024-12-02,68.38065429614724
2024-12-03,68.38065429614724
2024-12-04,63.03841567926074
2024-12-05,60.90152023250614
2024-12-06,61.96996795588344
2024-12-07,69.44910201952455
2024-12-08,75.85978835978834
2024-12-09,64.10686340263804
2024-12-10,60.90152023250614
2024-12-11,60.90152023250614
2024-12-12,60.90152023250614
2024-12-13,60.90152023250614
2024-12-14,71.58599746627914
2024-12-15,72.65444518965644
2024-12-16,61.96996795588344
2024-12-17,64.10686340263804
2024-12-18,64.10686340263804
2024-12-19,64.10686340263804
2024-12-20,67.31220657276994
2024-12-21,68.38065429614724
2024-12-22,71.58599746627914
2024-12-23,69.44910201952455
2024-12-24,69.44910201952455
2024-12-25,71.58599746627914
2024-12-26,75.85978835978834
2024-12-27,85.47581787018404
2024-12-28,80.13357925329755
2024-12-29,85.47581787018404
2024-12-30,86.54426559356135
2024-12-31,73.72289291303375
2025-01-01,82.27047470005215
2025-01-02,71.58599746627914
2025-01-03,73.72289291303375
2025-01-04,82.27047470005215
2025-01-05,83.33892242342945
2025-01-06,70.51754974290185
2025-01-07,63.03841567926074
2025-01-08,60.90152023250614
2025-01-09,64.10686340263804
2025-01-10,63.03841567926074
2025-01-11,80.13357925329755
2025-01-12,79.06513152992025
2025-01-13,68.38065429614724
2025-01-14,63.03841567926074
2025-01-15,60.90152023250614
2025-01-16,60.90152023250614
2025-01-17,73.72289291303375
2025-01-18,75.85978835978834
2025-01-19,77.99668380654295
2025-01-20,76.92823608316564
2025-01-21,67.31220657276994
2025-01-22,65.17531112601534
2025-01-23,68.38065429614724
2025-01-24,72.65444518965644
2025-01-25,75.85978835978834
2025-01-26,80.13357925329755
2025-01-27,65.17531112601534
2025-01-28,59.83307250912884
2025-01-29,63.03841567926074
2025-01-30,60.90152023250614
2025-01-31,61.96996795588344
2025-02-01,77.99668380654295
2025-02-02,81.20202697667484
2025-02-03,61.96996795588344
2025-02-04,58.764624785751536
2025-02-05,61.96996795588344
2025-02-06,64.10686340263804
2025-02-07,63.03841567926074
2025-02-08,75.85978835978834
2025-02-09,77.99668380654295
2025-02-10,56.627729338996936
2025-02-11,60.90152023250614
2025-02-12,63.03841567926074
2025-02-13,63.03841567926074
2025-02-14,68.38065429614724
2025-02-15,80.13357925329755
2025-02-16,89.74960876369326
2025-02-17,84.40737014680676
2025-02-18,74.79134063641105
2025-02-19,69.44910201952455
2025-02-20,68.38065429614724
2025-02-21,68.38065429614724
2025-02-22,75.85978835978834
2025-02-23,82.27047470005215
2025-02-24,69.44910201952455
2025-02-25,64.10686340263804
2025-02-26,61.96996795588344
2025-02-27,60.90152023250614
2025-02-28,61.96996795588344
2025-03-01,73.72289291303375
2025-03-02,81.20202697667484
2025-03-03,60.90152023250614
2025-03-04,61.96996795588344
2025-03-05,60.90152023250614
2025-03-06,67.31220657276994
2025-03-07,63.03841567926074
2025-03-08,73.72289291303375
2025-03-09,82.27047470005215
2025-03-10,63.03841567926074
2025-03-11,60.90152023250614
2025-03-12,60.90152023250614
2025-03-13,59.83307250912884
2025-03-14,69.44910201952455
2025-03-15,71.58599746627914
2025-03-16,77.99668380654295
2025-03-17,68.38065429614724
2025-03-18,60.90152023250614
2025-03-19,60.90152023250614
2025-03-20,67.31220657276994
2025-03-21,61.96996795588344
2025-03-22,76.92823608316564
2025-03-23,76.92823608316564
2025-03-24,63.03841567926074
2025-03-25,58.764624785751536
2025-03-26,60.90152023250614
2025-03-27,67.31220657276994
2025-03-28,77.99668380654295
2025-03-29,97.22874282733436
2025-03-30,106.84477233773006
2025-03-31,82.27047470005215
2025-04-01,73.72289291303375
2025-04-02,77.99668380654295
2025-04-03,69.44910201952455
2025-04-04,69.44910201952455
2025-04-05,80.13357925329755
2025-04-06,84.40737014680676
2025-04-07,65.17531112601534
2025-04-08,65.17531112601534
2025-04-09,71.58599746627914
2025-04-10,66.24375884939263
2025-04-11,64.10686340263804
2025-04-12,76.92823608316564
2025-04-13,77.99668380654295
2025-04-14,63.03841567926074
2025-04-15,62.23342081918196
2025-04-16,65.62171736660449
2025-04-17,66.15594122829313
2025-04-18,69.09783153512653
2025-04-19,80.24335127967194
2025-04-20,77.8356848345272
2025-04-21,72.48612808254907
2025-04-22,66.15594122829313
2025-04-23,57.86449416948162
2025-04-24,58.84512427175942
2025-04-25,60.80638447631501
2025-04-26,67.58297757116009
2025-04-27,74.89379452769381
2025-04-28,62.23342081918196
2025-04-29,60.80638447631501
2025-04-30,57.86449416948162
2025-05-01,59.82575437403722
2025-05-02,62.7676446808706
2025-05-03,72.93253432313821
2025-05-04,75.8744246299716
2025-05-05,64.19468102373754
2025-05-06,66.60234746888227
2025-05-07,66.15594122829313
2025-05-08,58.84512427175942
2025-05-09,65.17531112601534
2025-05-10,72.48612808254907
2025-05-11,82.20461148422751
2025-05-12,65.17531112601534
2025-05-13,61.7870145785928
2025-05-14,63.38968616365876
2025-05-15,59.81843623894559
2025-05-16,60.71124872012388
2025-05-17,68.74656105072852
2025-05-18,73.21062345661997
2025-05-19,61.60406120130217
2025-05-20,61.60406120130217
2025-05-21,66.96093608837192
2025-05-22,62.49687368248047
2025-05-23,65.17531112601534
2025-05-24,78.56749834368973
2025-05-25,77.67468586251144
2025-05-26,84.81718571193778
2025-05-27,66.96093608837192
2025-05-28,69.6393735319068
2025-05-29,67.85374856955022
2025-05-30,64.28249864483705
2025-05-31,77.67468586251144
2025-06-01,83.92437323075949
2025-06-02,72.31781097544169
2025-06-03,68.74656105072852
2025-06-04,62.49687368248047
2025-06-05,70.5321860130851
2025-06-06,73.21062345661997
2025-06-07,74.10343593779827
2025-06-08,78.56749834368973
2025-06-09,67.85374856955022
2025-06-10,71.42499849426339
2025-06-11,64.28249864483705
2025-06-12,68.74656105072852
2025-06-13,68.74656105072852
2025-06-14,75.88906090015485
2025-06-15,80.35312330604631
2025-06-16,68.74656105072852
2025-06-17,62.49687368248047
2025-06-18,74.10343593779827
2025-06-19,67.85374856955022
2025-06-20,64.28249864483705
2025-06-21,75.88906090015485
2025-06-22,74.10343593779827
2025-06-23,64.28249864483705
2025-06-24,74.99624841897656
2025-06-25,66.96093608837192
2025-06-26,66.06812360719364
2025-06-27,70.5321860130851
2025-06-28,83.03156074958119
2025-06-29,84.81718571193778
2025-06-30,72.31781097544169
2025-07-01,66.96093608837192
2025-07-02,66.96093608837192
2025-07-03,74.10343593779827
2025-07-04,87.49562315547266
2025-07-05,88.38843563665094
2025-07-06,86.60281067429436
2025-07-07,79.46031082486802
2025-07-08,72.31781097544169
2025-07-09,69.6393735319068
2025-07-10,66.06812360719364
2025-07-11,74.10343593779827
2025-07-12,87.49562315547266
2025-07-13,86.60281067429436
2025-07-14,71.42499849426339
2025-07-15,68.74656105072852
2025-07-16,66.06812360719364
2025-07-17,72.31781097544169
2025-07-18,66.96093608837192
2025-07-19,83.92437323075949
2025-07-20,89.28124811782924
2025-07-21,73.21062345661997
2025-07-22,74.10343593779827
2025-07-23,67.85374856955022
2025-07-24,66.96093608837192
2025-07-25,71.42499849426339
2025-07-26,83.03156074958119
2025-07-27,77.67468586251144
2025-07-28,67.85374856955022
2025-07-29,70.5321860130851
2025-07-30,83.03156074958119
2025-07-31,72.31781097544169
2025-08-01,70.5321860130851
2025-08-02,84.81718571193778
2025-08-03,84.81718571193778
2025-08-04,66.06812360719364
2025-08-05,68.74656105072852
2025-08-06,69.6393735319068
2025-08-07,68.74656105072852
2025-08-08,74.99624841897656
2025-08-09,84.81718571193778
2025-08-10,86.60281067429436
2025-08-11,68.74656105072852
2025-08-12,68.74656105072852
2025-08-13,63.38968616365876
2025-08-14,62.49687368248047
2025-08-15,65.17531112601534
2025-08-16,79.46031082486802
2025-08-17,79.46031082486802
2025-08-18,62.49687368248047
2025-08-19,60.71124872012388
2025-08-20,58.9256237577673
2025-08-21,62.49687368248047
2025-08-22,63.38968616365876
2025-08-23,70.5321860130851
2025-08-24,79.46031082486802
2025-08-25,60.71124872012388
2025-08-26,58.032811276589
2025-08-27,58.9256237577673
2025-08-28,57.13999879541071
2025-08-29,57.13999879541071
2025-08-30,66.06812360719364
2025-08-31,74.10343593779827
2025-09-01,78.56749834368973
2025-09-02,57.13999879541071
2025-09-03,55.354373833054126
2025-09-04,56.24718631423242
2025-09-05,57.13999879541071
2025-09-06,66.06812360719364
2025-09-07,65.17531112601534
2025-09-08,62.49687368248047
2025-09-09,54.46156135187584
2025-09-10,51.783123908340954
2025-09-11,49.997498945984375
2025-09-12,56.24718631423242
2025-09-13,64.28249864483705
2025-09-14,67.85374856955022
2025-09-15,58.032811276589
2025-09-16,61.60406120130217
2025-09-17,66.96093608837192
2025-09-18,52.67593638951925
2025-09-19,59.81843623894559
2025-09-20,68.74656105072852
2025-09-21,72.31781097544169
2025-09-22,59.81843623894559
2025-09-23,56.24718631423242
2025-09-24,57.13999879541071
2025-09-25,59.81843623894559
2025-09-26,60.71124872012388
2025-09-27,68.74656105072852
2025-09-28,67.85374856955022
2025-09-29,59.81843623894559
2025-09-30,56.24718631423242
2025-10-01,56.24718631423242
2025-10-02,57.13999879541071
2025-10-03,58.9256237577673
2025-10-04,67.85374856955022
2025-10-05,67.85374856955022
2025-10-06,56.24718631423242
2025-10-07,53.56874887069754
2025-10-08,57.13999879541071
2025-10-09,55.354373833054126
2025-10-10,58.032811276589
2025-10-11,66.06812360719364
2025-10-12,66.96093608837192
2025-10-13,61.60406120130217
2025-10-14,57.13999879541071
2025-10-15,54.46156135187584
2025-10-16,56.24718631423242
2025-10-17,59.81843623894559
2025-10-18,64.28249864483705
2025-10-19,66.06812360719364
2025-10-20,58.9256237577673
2025-10-21,52.67593638951925
2025-10-22,54.46156135187584
2025-10-23,57.13999879541071
2025-10-24,58.9256237577673
2025-10-25,68.74656105072852
2025-10-26,62.49687368248047
2025-10-27,54.46156135187584
2025-10-28,79.46031082486802
2025-10-29,56.24718631423242
2025-10-30,57.13999879541071
2025-10-31,58.032811276589
2025-11-01,66.06812360719364
2025-11-02,65.17531112601534
2025-11-03,56.24718631423242
2025-11-04,56.24718631423242
2025-11-05,57.13999879541071
2025-11-06,56.24718631423242
2025-11-07,59.81843623894559
2025-11-08,74.99624841897656
2025-11-09,69.6393735319068
2025-11-10,56.24718631423242
2025-11-11,58.9256237577673
2025-11-12,58.032811276589
2025-11-13,58.032811276589
2025-11-14,56.24718631423242
2025-11-15,69.6393735319068
2025-11-16,67.85374856955022
2025-11-17,58.032811276589
2025-11-18,58.032811276589
2025-11-19,55.354373833054126
2025-11-20,62.49687368248047
2025-11-21,67.85374856955022
2025-11-22,68.74656105072852
2025-11-23,71.42499849426339
2025-11-24,62.49687368248047
2025-11-25,65.17531112601534
2025-11-26,64.28249864483705
2025-11-27,61.60406120130217
2025-11-28,68.74656105072852
2025-11-29,68.74656105072852
2025-11-30,74.10343593779827
2025-12-01,58.032811276589
2025-12-02,59.81843623894559
2025-12-03,66.96093608837192
2025-12-04,71.42499849426339
2025-12-05,79.46031082486802
2025-12-06,73.21062345661997
2025-12-07,75.88906090015485
2025-12-08,64.28249864483705
2025-12-09,61.60406120130217
2025-12-10,60.71124872012388
2025-12-11,63.204255879106356
2025-12-12,64.15887845513544
2025-12-13,72.24226530395737
2025-12-14,67.97736875925185
2025-12-15,60.84860448645901
2025-12-16,58.93935933440082
2025-12-17,60.84860448645901
2025-12-18,63.712472214546295
2025-12-19,63.204255879106356
2025-12-20,70.84123648733913
2025-12-21,68.93199133528094
2025-12-22,73.64329412057562
2025-12-23,67.02274618322274
2025-12-24,68.93199133528094
2025-12-25,65.11350103116455
2025-12-26,73.64329412057562
2025-12-27,80.77205839336844
2025-12-28,78.41640700072111
2025-12-29,76.50716184866292
2025-12-30,75.55253927263381
2025-12-31,73.64329412057562
2026-01-01,73.19688787998646
2026-01-02,75.10613303204467
2026-01-03,84.14414245689568
2026-01-04,81.2802747288084
2026-01-05,66.06812360719366
2026-01-06,68.42377499984099
2026-01-07,67.02274618322274
2026-01-08,67.97736875925185
2026-01-09,69.11742161983335
2026-01-10,80.29818099951228
2026-01-11,80.29818099951228
2026-01-12,71.15028696159317
2026-01-13,73.18315230335297
2026-01-14,64.03525826543384
2026-01-15,70.13385429071326
2026-01-16,73.18315230335297
2026-01-17,83.347479012152
2026-01-18,86.39677702479169
2026-01-19,80.29818099951228
2026-01-20,65.05169093631375
2026-01-21,73.18315230335297
2026-01-22,65.05169093631375
2026-01-23,68.10098894895346
2026-01-24,87.4132096956716
2026-01-25,87.4132096956716
2026-01-26,78.26531565775248
2026-01-27,74.19958497423286
2026-01-28,67.08455627807355
2026-01-29,67.08455627807355
2026-01-30,72.16671963247306
2026-01-31,81.31461367039219
2026-02-01,91.4789403791912
2026-02-02,70.13385429071326
2026-02-03,69.11742161983335
2026-02-04,69.11742161983335
2026-02-05,70.13385429071326
2026-02-06,71.15028696159317
2026-02-07,80.29818099951228
2026-02-08,79.28174832863237
2026-02-09,62.00239292367404
2026-02-10,66.06812360719366
2026-02-11,70.13385429071326
2026-02-12,72.16671963247306
2026-02-13,75.21601764511277
2026-02-14,78.26531565775248
2026-02-15,86.39677702479169
2026-02-16,81.31461367039219
2026-02-17,68.10098894895346
2026-02-18,71.15028696159317
2026-02-19,71.15028696159317
2026-02-20,70.13385429071326
2026-02-21,84.36391168303189
2026-02-22,81.31461367039219
2026-02-23,75.21601764511277
2026-02-24,74.19958497423286
2026-02-25,70.13385429071326
2026-02-26,67.08455627807355
2026-02-27,69.11742161983335
2026-02-28,77.24888298687257
2026-03-01,77.24888298687257
2026-03-02,65.05169093631375
2026-03-03,68.10098894895346
2026-03-04,79.28174832863237
2026-03-05,66.06812360719366
2026-03-06,72.16671963247306
2026-03-07,80.29818099951228
2026-03-08,82.33104634127208
2026-03-09,68.10098894895346
2026-03-10,66.06812360719366
2026-03-11,70.13385429071326
2026-03-12,73.18315230335297
2026-03-13,79.28174832863237
2026-03-14,82.33104634127208
2026-03-15,86.39677702479169
2026-03-16,68.10098894895346
2026-03-17,68.10098894895346
2026-03-18,68.10098894895346
2026-03-19,77.24888298687257
2026-03-20,67.08455627807355
2026-03-21,83.347479012152
2026-03-22,79.28174832863237
2026-03-23,69.11742161983335
2026-03-24,71.15028696159317
2026-03-25,78.26531565775248
2026-03-26,64.03525826543384
2026-03-27,69.11742161983335
2026-03-28,78.26531565775248
2026-03-29,86.39677702479169
2026-03-30,70.13385429071326
2026-03-31,67.08455627807355
2026-04-01,67.08455627807355
2026-04-02,72.16671963247306
2026-04-03,75.21601764511277
2026-04-04,90.4625077083113
2026-04-05,85.3803443539118
2026-04-06,88.4296423665515
2026-04-07,70.13385429071326
2026-04-08,73.18315230335297
2026-04-09,71.15028696159317
2026-04-10,71.15028696159317
2026-04-11,85.3803443539118
2026-04-12,83.347479012152
2026-04-13,69.11742161983335
2026-04-14,69.11742161983335
2026-04-15,66.06812360719366
2026-04-16,65.05169093631375
2026-04-17,72.16671963247306
2026-04-18,81.31461367039219
2026-04-19,86.39677702479169
2026-04-20,72.16671963247306
2026-04-21,66.06812360719366
2026-04-22,69.11742161983335
2026-04-23,67.08455627807355
2026-04-24,70.13385429071326
2026-04-25,74.19958497423286
2026-04-26,80.29818099951228
2026-04-27,71.15028696159317
2026-04-28,65.05169093631375
2026-04-29,65.05169093631375
2026-04-30,72.16671963247306
2026-05-01,66.06812360719366
2026-05-02,77.24888298687257
2026-05-03,78.26531565775248
2026-05-04,67.08455627807355
2026-05-05,62.00239292367404
2026-05-06,65.05169093631375
2026-05-07,65.05169093631375
2026-05-08,68.10098894895346
2026-05-09,78.26531565775248
2026-05-10,79.28174832863237
2026-05-11,69.11742161983335
2026-05-12,68.10098894895346
2026-05-13,71.15028696159317
2026-05-14,77.24888298687257
2026-05-15,83.347479012152
2026-05-16,97.57753640447062
2026-05-17,93.51180572095102
2026-05-18,80.29818099951228
2026-05-19,76.23245031599268
2026-05-20,73.18315230335297
2026-05-21,76.23245031599268
2026-05-22,82.33104634127208
2026-05-23,101.64326708799022
2026-05-24,99.61040174623042
2026-05-25,95.54467106271082
2026-05-26,76.23245031599268
2026-05-27,80.29818099951228
2026-05-28,81.31461367039219
2026-05-29,85.3803443539118
2026-05-30,100.62683441711033
2026-05-31,95.54467106271082
